Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Net Revenue,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/2010,,,,,,,,,,,,,,0.0,,,,,,
06/30/2010,,,,,,,,,,,,,,0.0,,,,,,
09/30/2010,124.133334,125.858,124.133,,2.278653,2.056407,0.922921,0.53,0.53,0.606963,0.53,0.53,0.601106,0.0,-0.233572,-0.285758,19.82768,15.581383,14.067092,
12/31/2010,128.858334,127.546,125.109,,2.480965,2.270356,1.012717,0.61,0.61,0.61,0.6,0.6,0.6,0.0,,,11.858566,16.593308,15.181672,
03/31/2011,128.858334,132.509,128.858,,2.42893,2.216083,1.109423,0.69,0.69,0.69,0.67,0.67,0.67,0.0,0.467693,0.385797,17.616067,17.323815,15.958099,
06/30/2011,128.858334,133.091,128.858,,2.430047,2.203969,1.025501,0.66,0.66,0.66,0.64,0.64,0.64,0.0,0.279781,0.196232,6.200872,18.026432,16.705415,
09/30/2011,129.258833,132.437,129.207,,2.558731,2.31544,1.07464,0.68,0.68,0.68,0.66,0.66,0.66,0.0,0.054014,-0.043326,16.007687,18.659143,17.385558,
12/31/2011,129.371958,132.939,129.313,,2.661473,2.435478,1.088669,0.7,0.7,0.7,0.68,0.68,0.68,0.0,-0.299807,-0.395011,4.913507,19.46142,18.23103,
03/31/2012,130.235826,133.621,129.498,,2.639431,2.424076,1.037128,0.69,0.69,0.69,0.67,0.67,0.67,0.0,0.18313,0.090233,11.074211,20.095454,18.913828,
06/30/2012,130.532244,134.002,129.89,,2.762076,2.519332,1.08404,0.62,0.62,0.62,0.6,0.6,0.6,0.0,0.599761,0.505566,6.283107,20.738845,19.581583,
