Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/1992,3519.0,,-2115.0,,1404.0,,-887.0,,,,517.0,-20.0,,19.0,,1.0,497.0,-175.0,322.0,0.0,,,322.0,-5.0,317.0,0.0,,317.0,317.0,,876.0,0.3625,0.3625,,876.0,0.3625,0.3625,0.3625,
09/30/1992,3551.0,,-2134.0,,1417.0,,-905.0,,,,512.0,-5.0,,20.0,,-15.0,507.0,-177.0,330.0,0.0,,,330.0,-6.0,324.0,0.0,,324.0,324.0,,876.400024,0.37,0.37,,876.400024,0.37,0.37,0.37,
12/31/1992,3375.0,,-2039.0,,1336.0,,-894.0,,,,442.0,12.0,,15.0,,-27.0,454.0,-160.0,294.0,0.0,,,294.0,-5.0,289.0,0.0,,289.0,289.0,,876.400024,0.33,0.33,0.33,876.400024,0.33,0.33,0.33,
03/31/1993,3517.0,,-2112.0,,1405.0,,-875.0,,,,530.0,-2.0,,11.0,,-9.0,528.0,-188.0,340.0,0.0,,,340.0,-10.0,330.0,0.0,,330.0,330.0,,875.200012,0.3775,0.3775,,875.200012,0.3775,0.3775,0.3775,
06/30/1993,3540.0,,-2131.0,,1409.0,,-893.0,,,,516.0,6.0,,15.0,,-21.0,522.0,-184.0,338.0,0.0,,,338.0,-7.0,331.0,0.0,,331.0,331.0,,872.799988,0.3775,0.3775,,872.799988,0.3775,0.3775,0.3775,
09/30/1993,3481.0,,-2167.0,,1314.0,,-859.0,,,,455.0,49.0,,11.0,,-60.0,504.0,-180.0,324.0,0.0,,,324.0,-8.0,316.0,0.0,,316.0,316.0,,866.0,0.3675,0.3675,,866.0,0.3675,0.3675,0.3675,
12/31/1993,3482.0,,-2119.0,,1363.0,,-908.0,,,,455.0,-7.0,,13.0,,-6.0,448.0,-155.0,293.0,0.0,,,293.0,-7.0,286.0,0.0,,286.0,286.0,,860.799988,0.33,0.33,0.33,860.799988,0.33,0.33,0.33,
03/31/1994,2911.0,,-1649.0,,1262.0,,-771.0,,,,491.0,-40.0,,18.0,,22.0,451.0,-181.0,270.0,-36.0,,,306.0,,306.0,0.0,,306.0,306.0,,853.400024,0.36,0.315,,853.400024,0.36,0.315,0.315,
06/30/1994,3040.0,,-1700.0,,1340.0,,-806.0,,,,534.0,-19.0,,18.0,,1.0,515.0,-201.0,314.0,-29.0,,,343.0,,343.0,0.0,,343.0,343.0,,845.799988,0.405,0.37,,845.799988,0.405,0.37,0.37,
09/30/1994,3107.0,,-1746.0,,1361.0,,-823.0,,,,538.0,-10.0,,17.0,,-7.0,528.0,-199.0,329.0,-12.0,,,341.0,,341.0,0.0,,341.0,341.0,,842.799988,0.405,0.39,,842.799988,0.405,0.39,0.39,
12/31/1994,3090.0,,-1734.0,,1356.0,,-824.0,,,,532.0,-88.0,,17.0,,71.0,444.0,-150.0,294.0,-38.0,,,332.0,,332.0,0.0,,332.0,332.0,,840.400024,0.395,0.35,,840.400024,0.395,0.35,0.35,
03/31/1995,3361.0,,-1886.0,,1475.0,,-860.0,,,,615.0,-17.0,,27.0,,-10.0,598.0,-222.0,376.0,-21.0,,,397.0,-21.0,376.0,0.0,,376.0,376.0,,839.599976,0.45,0.425,0.425,839.599976,0.45,0.425,0.425,
06/30/1995,3424.0,,-1949.0,,1475.0,,-889.0,,,,586.0,-1.0,,26.0,,-25.0,585.0,-217.0,368.0,-7.0,,,375.0,-22.0,353.0,0.0,,353.0,353.0,,840.400024,0.42,0.41,0.41,840.400024,0.42,0.41,0.41,
09/30/1995,3370.0,,-1942.0,,1428.0,,-855.0,,,,573.0,-21.0,,26.0,,-5.0,552.0,-197.0,355.0,-5.0,,,360.0,-16.0,344.0,0.0,,344.0,344.0,,839.799988,0.41,0.405,0.405,839.799988,0.41,0.405,0.405,
12/31/1995,3305.0,,-1943.0,,1362.0,,-836.0,,,,526.0,-93.0,,23.0,,70.0,433.0,-149.0,284.0,363.0,,,-79.0,-18.0,-97.0,0.0,,-97.0,-97.0,,839.0,-0.12,0.315,0.315,839.0,-0.12,0.315,0.315,
03/31/1996,3468.0,,-1990.0,,1478.0,,-882.0,,,,596.0,2.0,,17.0,,-19.0,598.0,-218.0,380.0,0.0,,,380.0,-18.0,362.0,0.0,,362.0,362.0,,832.184021,0.435,0.435,0.435,837.0,0.43,0.43,0.43,
06/30/1996,3522.0,,-1986.0,,1536.0,,-908.0,,,,628.0,3.0,,15.0,,-18.0,631.0,-231.0,400.0,0.0,,,400.0,-19.0,381.0,0.0,,381.0,381.0,,837.362,0.455,0.455,0.455,837.799988,0.45,0.45,0.45,
09/30/1996,3623.0,,-2069.0,,1554.0,,-916.0,,,,638.0,-5.0,,22.0,,-17.0,633.0,-221.0,412.0,0.0,,,412.0,-14.0,398.0,0.0,,398.0,398.0,,836.599976,0.475,0.475,0.475,836.599976,0.47,0.47,0.47,
12/31/1996,3623.0,,-2054.0,,1569.0,,-940.0,,,,629.0,-12.0,,25.0,,-13.0,617.0,-216.0,401.0,-10.0,,,411.0,-26.0,385.0,0.0,,385.0,385.0,,834.799988,0.46,0.45,0.45,834.799988,0.455,0.445,0.445,
03/31/1997,3714.0,,-2089.0,,1625.0,,-937.0,,,,688.0,-11.0,,23.0,,-12.0,677.0,-244.0,433.0,0.0,,,433.0,-23.0,410.0,0.0,,410.0,410.0,,833.200012,0.495,0.495,0.495,846.200012,0.485,0.485,0.485,
06/30/1997,3817.0,,-2156.0,,1661.0,,-972.0,,,,689.0,-9.0,,28.0,,-19.0,680.0,-242.0,438.0,0.0,,,438.0,-20.0,418.0,0.0,,418.0,418.0,,831.0,0.505,0.505,0.505,843.799988,0.495,0.495,0.495,
09/30/1997,3826.0,,-2173.0,,1653.0,,-952.0,,,,701.0,793.0,,23.0,,-816.0,1494.0,-549.0,945.0,0.0,,,945.0,-18.0,927.0,0.0,,927.0,927.0,,825.0,1.125,1.125,0.525,838.400024,1.105,1.105,0.515,
12/31/1997,3713.0,,-2162.0,,1551.0,,-954.0,,,,597.0,-8.0,,20.0,,-12.0,589.0,-206.0,383.0,0.0,,,383.0,-17.0,366.0,0.0,,366.0,366.0,,813.400024,0.45,0.45,0.45,825.799988,0.445,0.445,0.445,
03/31/1998,3700.0,,-2096.0,,1604.0,,-924.0,,,,680.0,-23.0,,34.0,,-11.0,657.0,-237.0,420.0,0.0,,,420.0,-20.0,400.0,0.0,,400.0,400.0,,808.799988,0.495,0.495,0.495,820.0,0.49,0.49,0.49,
06/30/1998,3770.0,,-2162.0,,1608.0,,-967.0,,,,641.0,-24.0,,35.0,,-11.0,617.0,-219.0,398.0,0.0,,,398.0,-12.0,386.0,0.0,,386.0,386.0,,808.599976,0.475,0.475,0.475,820.0,0.47,0.47,0.47,
09/30/1998,3766.0,,-2190.0,,1576.0,,-947.0,,,,629.0,-348.0,,37.0,,311.0,281.0,-96.0,185.0,0.0,,,185.0,-7.0,178.0,0.0,,178.0,178.0,,805.400024,0.22,0.22,0.485,813.400024,0.22,0.22,0.485,
12/31/1998,3785.0,,-2257.0,,1528.0,,-946.0,,,,582.0,-185.0,,33.0,,152.0,397.0,-133.0,264.0,38.0,,,226.0,-15.0,211.0,0.0,,211.0,211.0,,803.400024,0.26,0.31,0.435,811.799988,0.26,0.305,0.43,
03/31/1999,3795.0,,-1991.0,,1804.0,,-965.0,,,,839.0,-213.0,31.0,31.0,,182.0,626.0,-225.0,401.0,0.0,,,401.0,-17.0,384.0,0.0,,384.0,384.0,,804.6,0.475,0.475,0.475,811.8,0.475,0.475,0.475,
06/30/1999,3885.0,,-2010.0,,1875.0,,-871.0,,,,1004.0,-219.0,26.0,26.0,,193.0,785.0,-291.0,494.0,0.0,,,494.0,-18.0,476.0,0.0,,476.0,476.0,,806.4,0.59,0.59,0.52,814.8,0.585,0.585,0.515,
09/30/1999,4021.0,,-2072.0,,1949.0,,-1009.0,,,,940.0,-198.0,26.0,26.0,,172.0,742.0,-260.0,482.0,0.0,,,482.0,-23.0,459.0,0.0,,459.0,459.0,,804.2,0.57,0.57,0.575,813.6,0.565,0.565,0.57,
12/31/1999,4047.0,,-2053.0,,1994.0,,-1254.0,,,,740.0,-13.0,26.0,26.0,,-13.0,727.0,-256.0,471.0,0.0,,,471.0,-27.0,444.0,0.0,,444.0,444.0,,800.0,0.555,0.555,0.555,809.6,0.55,0.55,0.55,
03/31/2000,4075.0,,-2091.0,,1984.0,,-1219.0,,,,765.0,30.0,26.0,26.0,,-56.0,795.0,-282.0,513.0,0.0,,,513.0,-26.0,487.0,0.0,0.0,487.0,487.0,,795.4,0.61,0.61,0.57,803.8,0.605,0.605,0.565,
06/30/2000,4243.0,,-2181.0,,2062.0,,-1285.0,,,,777.0,-20.0,26.0,26.0,,-6.0,757.0,-265.0,492.0,0.0,,,492.0,-22.0,470.0,0.0,0.0,470.0,470.0,,791.2,0.595,0.595,0.595,798.4,0.59,0.59,0.59,
09/30/2000,4270.0,,-2295.0,,1975.0,,-1275.0,,,,700.0,94.0,29.0,29.0,,-123.0,794.0,-274.0,520.0,0.0,,,520.0,-21.0,499.0,0.0,0.0,499.0,499.0,,790.2,0.63,0.63,0.63,798.0,0.625,0.625,0.625,
12/31/2000,4136.0,,-2220.0,,1916.0,,-1285.0,,,,631.0,-3.0,30.0,30.0,,-27.0,628.0,-204.0,424.0,75.0,,,349.0,-23.0,326.0,0.0,0.0,326.0,326.0,,789.0,0.415,0.51,0.565,799.2,0.41,0.5,0.56,
03/31/2001,4164.0,,-2196.0,,1968.0,,-1231.0,,,,737.0,-26.0,26.0,38.0,-12.0,0.0,711.0,-238.0,473.0,0.0,,,473.0,-20.0,453.0,0.0,0.0,453.0,453.0,,792.6,0.57,0.57,0.585,804.8,0.565,0.565,0.58,
06/30/2001,4073.0,,-2266.0,,1807.0,,-1473.0,,,,334.0,-24.0,24.0,33.0,-9.0,0.0,310.0,-94.0,216.0,0.0,,,216.0,-14.0,202.0,0.0,0.0,202.0,202.0,,791.8,0.255,0.255,0.57,804.4,0.25,0.25,0.56,
09/30/2001,3961.0,,-2156.0,,1805.0,,-1185.0,,,,620.0,-21.0,21.0,27.0,-6.0,0.0,599.0,-195.0,404.0,0.0,,,404.0,-10.0,394.0,0.0,0.0,394.0,394.0,,787.0,0.5,0.5,0.555,796.8,0.495,0.495,0.55,
12/31/2001,3856.0,,-2131.0,,1725.0,,-1231.0,,,,494.0,72.0,26.0,26.0,,-98.0,566.0,-175.0,391.0,0.0,,,391.0,-10.0,381.0,0.0,0.0,381.0,381.0,,783.0,0.485,0.485,0.495,793.6,0.48,0.48,0.49,
03/31/2002,3890.0,,-2036.0,,1854.0,,-1141.0,,,,713.0,-10.0,10.0,19.0,-9.0,0.0,703.0,-227.0,476.0,0.0,,,476.0,-24.0,452.0,0.0,0.0,452.0,452.0,,779.8,0.58,0.58,0.625,790.4,0.57,0.57,0.615,
06/30/2002,4161.0,,-2231.0,,1930.0,,-1244.0,,,,686.0,-11.0,11.0,20.0,-9.0,0.0,675.0,-210.0,465.0,0.0,,,465.0,1.0,466.0,0.0,0.0,466.0,466.0,,780.0,0.595,0.595,0.685,792.2,0.59,0.59,0.68,
09/30/2002,4143.0,,-2115.0,,2028.0,,-1177.0,,,,851.0,-10.0,10.0,19.0,-9.0,0.0,841.0,-274.0,567.0,0.0,,,567.0,-22.0,545.0,0.0,0.0,545.0,545.0,,779.6,0.7,0.7,0.7,790.0,0.69,0.69,0.69,
12/31/2002,4138.0,,-2114.0,,2024.0,,-1228.0,,,,796.0,-10.0,10.0,22.0,-12.0,0.0,786.0,-255.0,531.0,0.0,,,531.0,-20.0,511.0,0.0,0.0,511.0,511.0,,780.6,0.65,0.65,0.65,791.2,0.645,0.645,0.645,
03/31/2003,4318.0,,-2211.0,,2107.0,,-1233.0,,,,874.0,-110.0,17.0,23.0,-6.0,93.0,764.0,-248.0,516.0,0.0,,,516.0,-14.0,502.0,0.0,0.0,502.0,502.0,,780.1,0.64,0.64,0.72,790.6,0.63,0.63,0.71,
06/30/2003,4580.0,,-2323.0,,2257.0,,-1297.0,,,,960.0,-19.0,19.0,24.0,-5.0,0.0,941.0,-310.0,631.0,0.0,,,631.0,-12.0,619.0,0.0,0.0,619.0,619.0,,781.8,0.79,0.79,0.79,792.3,0.78,0.78,0.78,
09/30/2003,4616.0,,-2322.0,,2294.0,,-1264.0,,,,1030.0,-16.0,16.0,22.0,-6.0,0.0,1014.0,-339.0,675.0,0.0,,,675.0,-12.0,663.0,0.0,0.0,663.0,663.0,,784.6,0.85,0.85,0.85,797.5,0.83,0.83,0.83,
12/31/2003,4718.0,,-2429.0,,2289.0,,-1347.0,,,,942.0,-4.0,4.0,15.0,-11.0,0.0,938.0,-305.0,633.0,0.0,,,633.0,-14.0,619.0,0.0,0.0,619.0,619.0,,784.6,0.79,0.79,0.79,800.9,0.77,0.77,0.77,
03/31/2004,4939.0,,-2436.0,,2503.0,,-1386.0,,,,1117.0,-9.0,9.0,19.0,-10.0,0.0,1108.0,-366.0,742.0,0.0,,,742.0,-20.0,722.0,0.0,0.0,722.0,722.0,,782.9,0.92,0.92,0.92,799.5,0.9,0.9,0.9,
06/30/2004,5012.0,,-2452.0,,2560.0,,-1374.0,,,,1186.0,-6.0,6.0,16.0,-10.0,0.0,1180.0,-389.0,791.0,0.0,,,791.0,-18.0,773.0,0.0,0.0,773.0,773.0,,782.5,0.99,0.99,0.99,799.7,0.97,0.97,0.97,
09/30/2004,4969.0,,-2457.0,,2512.0,,-1329.0,,,,1183.0,-5.0,5.0,17.0,-12.0,0.0,1178.0,-389.0,789.0,0.0,,,789.0,-14.0,775.0,0.0,0.0,775.0,775.0,,780.6,0.99,0.99,0.99,796.2,0.97,0.97,0.97,
12/31/2004,5091.0,,-2613.0,,2478.0,,-1386.0,,,,1092.0,-3.0,,17.0,-14.0,0.0,1089.0,-359.0,730.0,0.0,,,730.0,-10.0,720.0,0.0,0.0,720.0,720.0,,776.2,0.93,0.93,0.93,790.4,0.91,0.91,0.91,
03/31/2005,5166.0,,-2549.0,,2617.0,,-1464.0,,,,1153.0,-4.0,4.0,20.0,-16.0,0.0,1149.0,-363.0,786.0,0.0,,,786.0,-15.0,771.0,0.0,0.0,771.0,771.0,,771.7,1.0,1.0,1.0,791.4,0.97,0.97,0.97,
06/30/2005,5294.0,,-2602.0,,2692.0,,-1448.0,,,,1244.0,-3.0,3.0,19.0,-16.0,0.0,1241.0,-475.0,766.0,0.0,,,766.0,-12.0,754.0,0.0,0.0,754.0,754.0,,768.0,0.98,0.98,1.08,785.0,0.96,0.96,1.06,
09/30/2005,5382.0,,-2635.0,,2747.0,,-1480.0,,,,1267.0,-7.0,7.0,20.0,-13.0,0.0,1260.0,-407.0,853.0,0.0,,,853.0,-13.0,840.0,0.0,0.0,840.0,840.0,,762.2,1.1,1.1,1.12,777.1,1.08,1.08,1.1,
12/31/2005,5325.0,,-2622.0,,2703.0,,-1513.0,,,,1190.0,-12.0,12.0,23.0,-11.0,0.0,1178.0,-382.0,796.0,35.0,,,761.0,-15.0,746.0,0.0,0.0,746.0,746.0,,757.7,0.99,1.03,1.03,771.7,0.97,1.02,1.02,
03/31/2006,5595.0,,-2721.0,,2874.0,,-1505.0,,,,1369.0,-14.0,14.0,22.0,-8.0,0.0,1355.0,-443.0,912.0,0.0,,,912.0,-13.0,899.0,0.0,0.0,899.0,899.0,,754.4,1.19,1.19,1.19,768.6,1.17,1.17,1.17,
06/30/2006,5688.0,,-2840.0,,2848.0,,-1673.0,,,,1175.0,-11.0,11.0,25.0,-14.0,0.0,1164.0,-272.0,892.0,0.0,,,892.0,-10.0,882.0,0.0,0.0,882.0,882.0,,755.1,1.17,1.17,1.07,770.4,1.15,1.15,1.05,
09/30/2006,5858.0,,-2990.0,,2868.0,,-1526.0,,,,1342.0,-24.0,24.0,37.0,-13.0,0.0,1318.0,-412.0,906.0,0.0,,,906.0,-12.0,894.0,0.0,0.0,894.0,894.0,,745.2,1.2,1.2,1.19,756.2,1.18,1.18,1.17,
12/31/2006,5782.0,,-3162.0,,2620.0,,-1884.0,,,,736.0,1052.0,22.0,38.0,-16.0,-1074.0,1788.0,-596.0,1192.0,0.0,,,1192.0,-16.0,1176.0,0.0,0.0,1176.0,1176.0,,735.4,1.6,1.6,1.12,748.6,1.57,1.57,1.1,
03/31/2007,5937.0,,-3022.0,,2915.0,,-1600.0,,,,1315.0,776.0,10.0,38.0,-28.0,-786.0,2091.0,-708.0,1383.0,0.0,,,1383.0,-15.0,1368.0,0.0,0.0,1368.0,1368.0,,729.3,1.88,1.88,1.3,741.3,1.85,1.85,1.28,
06/30/2007,6142.0,,-3175.0,,2967.0,,-1638.0,,,,1329.0,49.0,19.0,48.0,-29.0,-68.0,1378.0,-445.0,933.0,0.0,,,933.0,-16.0,917.0,0.0,0.0,917.0,917.0,,718.4,1.28,1.28,1.26,731.7,1.25,1.25,1.23,
09/30/2007,6177.0,,-3240.0,,2937.0,,-1512.0,,,,1425.0,-16.0,16.0,53.0,-37.0,0.0,1409.0,-433.0,976.0,0.0,,,976.0,-16.0,960.0,0.0,0.0,960.0,960.0,,714.5,1.34,1.34,1.31,729.9,1.32,1.32,1.29,
12/31/2007,6206.0,,-3298.0,,2908.0,,-1633.0,,,,1275.0,-38.0,33.0,71.0,-38.0,5.0,1237.0,-378.0,859.0,0.0,,,859.0,-8.0,851.0,0.0,0.0,851.0,851.0,12.0,711.1,1.2,1.2,1.22,725.2,1.17,1.17,1.19,
03/31/2008,6463.0,,-3336.0,,3127.0,,-1626.0,,,,1501.0,-25.0,25.0,55.0,-30.0,0.0,1476.0,-470.0,1006.0,0.0,,,1006.0,-18.0,988.0,0.0,0.0,988.0,988.0,,706.5,1.4,1.4,1.4,717.2,1.38,1.38,1.38,
06/30/2008,6739.0,,-3510.0,,3229.0,,-1757.0,,,,1472.0,-56.0,33.0,51.0,-18.0,23.0,1416.0,-453.0,963.0,0.0,,,963.0,-18.0,945.0,0.0,0.0,945.0,945.0,,702.1,1.35,1.35,1.41,712.0,1.33,1.33,1.39,
09/30/2008,6558.0,,-3432.0,,3126.0,,-1613.0,,,,1513.0,-24.0,24.0,52.0,-28.0,0.0,1489.0,-479.0,1010.0,0.0,,,1010.0,-19.0,991.0,0.0,0.0,991.0,991.0,,695.5,1.43,1.43,1.44,703.1,1.41,1.41,1.42,
12/31/2008,5509.0,,-3101.0,,2408.0,,-1653.0,1307.0,,346.0,755.0,-28.0,28.0,57.0,-29.0,0.0,727.0,-186.0,541.0,0.0,,,541.0,-5.0,536.0,0.0,0.0,536.0,536.0,,692.8,0.77,0.77,0.97,696.6,0.77,0.77,0.97,
03/31/2009,5089.0,5089.0,-2772.0,2772.0,2317.0,0.0,-1514.0,1191.0,323.0,0.0,803.0,-44.0,44.0,55.0,-11.0,0.0,759.0,-229.0,530.0,0.0,0.0,0.0,530.0,-12.0,518.0,0.0,0.0,518.0,563.0,45.0,693.5,0.75,0.75,0.811824,695.9,0.74,0.74,0.804664,
06/30/2009,5719.0,5719.0,-2977.0,2977.0,2742.0,0.0,-1551.0,1242.0,309.0,0.0,1191.0,-48.0,48.0,55.0,-7.0,0.0,1143.0,-351.0,792.0,0.0,0.0,0.0,792.0,-9.0,783.0,0.0,0.0,783.0,851.45,68.45,696.8,1.12,1.12,1.221943,700.3,1.12,1.12,1.217744,
09/30/2009,6193.0,6193.0,-3171.0,3171.0,3022.0,0.0,-1544.0,1209.0,335.0,0.0,1478.0,-47.0,47.0,55.0,-8.0,0.0,1431.0,-460.0,971.0,0.0,0.0,0.0,971.0,-14.0,957.0,0.0,0.0,957.0,971.0,14.0,702.8,1.36,1.36,1.381616,710.8,1.35,1.35,1.369696,
12/31/2009,6122.0,6122.0,-3189.0,3189.0,2933.0,0.0,-1591.0,1265.0,326.0,0.0,1342.0,-43.0,43.0,54.0,-11.0,0.0,1299.0,-348.0,951.0,0.0,0.0,0.0,951.0,-16.0,935.0,0.0,0.0,935.0,935.0,0.0,708.7,1.32,1.32,1.32,719.6,1.3,1.3,1.3,
03/31/2010,6348.0,6348.0,-3238.0,3238.0,3110.0,0.0,-1665.0,1323.0,342.0,0.0,1445.0,-42.0,42.0,48.0,-6.0,0.0,1403.0,-448.0,955.0,0.0,0.0,0.0,955.0,-25.0,930.0,0.0,0.0,930.0,1014.0,84.0,711.8,1.31,1.31,1.424557,723.5,1.29,1.29,1.406102,
06/30/2010,6731.0,6731.0,-3435.0,3435.0,3296.0,0.0,-1700.0,1350.0,350.0,0.0,1596.0,-42.0,42.0,52.0,-10.0,0.0,1554.0,-414.0,1140.0,0.0,0.0,0.0,1140.0,-19.0,1121.0,0.0,0.0,1121.0,1121.0,0.0,714.5,1.57,1.57,1.57,725.7,1.54,1.54,1.54,
09/30/2010,6874.0,6874.0,-3583.0,3583.0,3291.0,0.0,-1715.0,1361.0,354.0,0.0,1576.0,-40.0,40.0,51.0,-11.0,0.0,1536.0,-411.0,1125.0,0.0,0.0,0.0,1125.0,-19.0,1106.0,0.0,0.0,1106.0,1106.0,0.0,714.0,1.55,1.55,1.55,725.2,1.53,1.53,1.53,
12/31/2010,6709.0,6709.0,-3575.0,3575.0,3134.0,0.0,-1833.0,1445.0,388.0,0.0,1301.0,-39.0,39.0,50.0,-11.0,0.0,1262.0,-319.0,943.0,0.0,0.0,0.0,943.0,-15.0,928.0,0.0,0.0,928.0,928.0,0.0,714.6,1.3,1.3,1.3,727.8,1.28,1.28,1.28,
03/31/2011,7311.0,7311.0,-3802.0,3802.0,3509.0,0.0,-1931.0,1533.0,398.0,0.0,1578.0,-33.0,33.0,43.0,-10.0,0.0,1545.0,-442.0,1103.0,0.0,0.0,0.0,1103.0,-22.0,1081.0,0.0,0.0,1081.0,1081.0,0.0,711.5,1.52,1.52,1.52,726.4,1.49,1.49,1.49,
06/30/2011,7680.0,7680.0,-4040.0,4040.0,3640.0,0.0,-1985.0,1581.0,404.0,0.0,1655.0,-41.0,41.0,50.0,-9.0,0.0,1614.0,-437.0,1177.0,0.0,0.0,0.0,1177.0,-17.0,1160.0,0.0,0.0,1160.0,1160.0,0.0,713.4,1.63,1.63,1.63,726.5,1.6,1.6,1.6,
09/30/2011,7531.0,7531.0,-4027.0,4027.0,3504.0,0.0,-1923.0,1534.0,389.0,0.0,1581.0,-38.0,38.0,48.0,-10.0,0.0,1543.0,-440.0,1103.0,0.0,0.0,0.0,1103.0,-15.0,1088.0,0.0,0.0,1088.0,1088.0,0.0,707.7,1.54,1.54,1.54,715.5,1.52,1.52,1.52,
12/31/2011,7089.0,7089.0,-3824.0,3824.0,3265.0,0.0,-1901.0,1522.0,379.0,0.0,1364.0,-35.0,35.0,45.0,-10.0,0.0,1329.0,-355.0,974.0,0.0,0.0,0.0,974.0,-20.0,954.0,0.0,0.0,954.0,954.0,0.0,701.2,1.36,1.36,1.36,707.5,1.35,1.35,1.35,
03/31/2012,7486.0,7486.0,-3889.0,3889.0,3597.0,0.0,-1963.0,1552.0,411.0,0.0,1634.0,-31.0,31.0,40.0,-9.0,0.0,1603.0,-462.0,1141.0,0.0,0.0,0.0,1141.0,-16.0,1125.0,0.0,0.0,1125.0,1153.244,28.244,696.8,1.61,1.61,1.655057,706.1,1.59,1.59,1.63,
