Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1990,3537.755894,-1244.015961,,0.0,1718.409058,4012.148991,3248.904999,52.891945,0.428301,,,,,,3521.879963,3996.27306,45.930821,,
06/30/1990,3279.899883,-1379.550018,,0.0,1697.240051,3597.589916,3379.953011,50.214901,0.471771,,,,,,3265.950108,3583.640141,41.132238,,
09/30/1990,2127.246553,-1590.22403,,0.0,1705.111023,2242.133547,3495.825989,48.775626,0.760486,,,,,,2120.244504,2235.131498,25.625554,,
12/31/1990,2410.085625,-1195.096008,1.59,0.0,1785.036011,3001.615628,3457.282032,51.631195,0.594692,0.291532,,,3.82162,,2409.479827,3001.00983,34.288504,,
03/31/1991,3416.124608,-1115.164978,,0.0,1719.415985,4020.375615,3482.19603,49.377346,0.427675,0.388732,,,,,3217.581529,3821.832536,42.514863,,
06/30/1991,3295.173826,-960.519989,,0.0,1718.319031,4052.972868,3536.941025,48.582066,0.423965,0.384075,,,,,3272.696235,4030.495277,42.664668,,
09/30/1991,3002.290871,-1251.795959,,0.0,2265.738983,4016.233895,4111.955009,55.101259,0.564145,0.371389,,,,,2999.763313,4013.706337,42.26369,,
12/31/1991,3462.728354,-1176.454987,1.113,0.0,2979.746093,5267.13246,4577.647149,65.093398,0.565725,0.491979,,,,,3462.655625,5267.059731,55.424832,,
03/31/1992,3480.177504,-1388.100006,,0.0,3195.69989,5287.777388,4768.499916,67.01688,0.604356,0.475721,,,,,3432.637445,5240.237329,54.555912,,
06/30/1992,2811.027977,-1613.100037,,0.0,3343.000092,4540.928032,4822.000069,69.328081,0.736193,0.401812,,,,,2795.600044,4525.500099,46.846532,,
09/30/1992,2690.196007,-1578.700012,,0.0,3703.299988,4814.795982,5205.199989,71.146161,0.76915,0.413564,,,,,2675.100042,4799.700018,49.665745,,
12/31/1992,3057.078542,-1482.799988,0.0,0.0,4232.80011,5807.078664,4938.400101,85.711972,0.728904,0.489925,,,,,3052.225126,5802.225248,59.895239,,
03/31/1993,3050.122261,-2036.0,30.0,0.0,4446.0,5490.122261,5583.0,79.634605,0.809818,0.46004,,,,,3025.000095,5465.000095,56.248998,,
06/30/1993,3011.36732,-1925.0,30.0,0.0,3955.0,5071.36732,5112.0,77.36698,0.779869,0.419468,,,,,2982.650094,5042.650094,51.89055,,
09/30/1993,3356.44874,-1916.0,30.0,37.0,3924.0,5431.44874,5263.0,74.558237,0.722459,0.447291,,,,,3335.174895,5410.174895,55.524931,,
12/31/1993,3587.074,-1828.0,30.0,35.0,4050.0,5874.074,5288.0,76.588502,0.68947,0.440831,,22.334882,,,3562.4,5849.4,59.771195,,
03/31/1994,3132.547531,-2066.0,0.0,40.0,3956.0,5062.547531,5093.0,77.675241,0.781425,0.375922,,14.54755,4.421124,,3123.75,5053.75,51.513569,,
06/30/1994,3120.263031,-2621.0,0.0,43.0,3927.0,4469.263031,5113.0,76.804225,0.878668,0.326868,,10.36952,3.37904,,3111.5,4460.5,45.476647,,
09/30/1994,1079.769366,-1863.0,0.0,47.0,4559.0,3822.769366,4278.0,106.56849,1.192591,0.275853,,8.274393,3.26008,,1259.6875,4002.6875,76.892135,,
