Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/2000,-14.67,-35.396999,14.251,-0.084,,,-0.084,6.56,,,6.56,,-225.636993,-22.087,0.0,,,-22.087,,,0.0,0.0,0.0,,,,,-203.549994,-2.635,0,-2.813,,,,0.184,0.184,0.0,-0.006,,-242.942001,,,
06/30/2000,-34.821999,-243.235992,196.384995,11.472,,,11.472,0.557,,,0.557,,57.667999,-33.536999,0.0,,,-33.536999,,,0.0,0.0,0.0,,,,,91.204998,305.082,0,290.289,,,,14.803,14.803,0.0,-0.01,,327.928009,,,
09/30/2000,-49.611,-304.075012,249.912003,14.374,,,14.374,-9.822,,,-9.822,,57.557999,-40.388,0.0,,,-40.388,,,0.0,0.0,0.0,,,,,97.945999,8.708,0,-0.225,,,,9.223,9.223,0.0,-0.29,,16.655001,,,
12/31/2000,-23.771,-303.076996,261.231995,5.055,,,5.055,13.019,,,13.019,,-205.653,-35.847,0.0,,,-35.847,,,0.0,0.0,0.0,,,,,-169.806,8.359,0,-0.555,,,,8.371,8.371,0.0,0.543,,-221.065002,,,
03/31/2001,-43.783001,-2222.780029,260.641998,1929.347046,,,1929.347046,-10.992,,,-10.992,,25.368999,-24.33,0.0,,,-24.33,,,0.0,0.0,0.0,,,,,49.698999,2.43,0,-0.328,,,,2.757,2.757,0.0,0.001,,-15.984,0.0,,
06/30/2001,-30.631001,-92.608002,37.130001,17.437,,,17.437,7.41,,,7.41,,14.803,-18.218,0.0,,,-18.218,,,0.0,0.0,0.0,,,,,33.021001,1.936,0,-0.281,,,,2.174,2.174,0.0,0.043,,-13.892,0.0,,
09/30/2001,-11.243,-55.359001,37.438999,-2.395,,,-2.395,9.072,,,9.072,,-8.259,-14.743,0.0,,,-14.743,,,0.0,0.0,0.0,,,,,6.484,-0.098,0,-0.286,,,,0.113,0.113,0.0,0.075,,-19.6,0.0,,
12/31/2001,-33.624996,-64.764931,32.890992,-7.30201,,,-7.30201,5.551,,,5.551,,7.638999,-6.946001,0.289,,,-7.235001,,,0.0,0.0,0.0,,,,,14.585,4.106,0,-0.281,,,,1.98,1.98,0.0,2.407,,-21.880003,0.07,,
03/31/2002,-35.969002,-59.057999,33.209,0.66,,,0.66,-10.78,,,-10.78,,20.872999,-2.6,0.189,,,-2.789,,,0.0,0.0,0.0,,,,,23.472999,0.131,0,-0.267,,,,0.403,0.403,0.0,-0.005,,-14.965,0.0,,
06/30/2002,-8.011,-42.242001,29.070999,2.181,,,2.181,2.979,,,2.979,,31.481001,-3.633,0.032,,,-3.665,,,0.0,0.0,0.0,,,,,35.114001,0.862,0,-0.584,,,,1.22,1.22,0.0,0.226,,24.332001,0.0,,
09/30/2002,-11.401,-47.533001,29.698999,5.454,,,5.454,0.979,,,0.979,,46.702999,-6.771,0.078,,,-6.849,,,0.0,0.0,0.0,,,,,53.473999,0.051,0,-0.498,,,,0.053,0.053,0.0,0.496,,35.353001,0.0,16.629999,
12/31/2002,-10.376,-53.804,26.657,16.190001,,,16.190001,2.381,,,2.381,,-2.966,6.084,6.084,,,0.0,,,0.0,0.0,0.0,,,,,-9.05,1.11,0,-0.296,,,,1.131,1.131,0.0,0.275,,-12.232,0.0,,
03/31/2003,-13.001,-8.647,20.763,-11.587,,,-11.587,-13.53,,,-13.53,,0.411,-2.158,0.044,,,-2.202,,,0.0,0.0,0.0,,,,,2.569,-0.04,0,-0.307,,,,0.164,0.164,0.0,0.103,,-12.63,0.0,8.302,
06/30/2003,-13.941,-14.646,10.773,-11.251,,,-11.251,1.183,,,1.183,,4.373,-1.815,0.042,,,-1.857,,,0.0,0.0,0.0,,,,,6.188,1.655,0,-0.852,,,,1.571,1.571,0.0,0.936,,-7.913,0.0,0.07,
