Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
10/31/2007,3951.697,1003.451,146.068,857.383,144.418,144.418,,0.0,0.0,0.0,0.0,0.0,503.999,,,,,,1651.868,346.369,,,0.0,,1953.46,1790.249,1519.19,271.059,163.211,2299.829,,159.94,159.94,,,,0.0,,,,,,837.706,,,837.706,997.646,997.863,,,,,95.424,,,,,,95.424,1093.287,2090.933,0.0,2291.74,,,-2400.73,1959.089,8.711,1858.81,1.954,1860.764,3951.697,
01/31/2008,4371.856,837.177,230.148,607.029,372.385,372.385,,0.0,0.0,0.0,0.0,0.0,699.732,,,,,,1909.294,384.7,,,0.0,,2077.862,1901.467,1628.512,272.955,176.395,2462.562,,144.169,144.169,,,,0.0,,,,,,1282.794,,,1282.794,1426.963,997.906,,,,,100.527,,,,,,100.527,1098.433,2525.396,0.0,2339.36,,,-2574.309,2068.302,9.169,1842.522,3.938,1846.46,4371.856,
04/30/2008,4548.433,896.9,471.504,425.396,225.047,225.047,,0.0,0.0,0.0,0.0,0.0,506.545,,,,,,1628.492,469.675,,,295.459,,2154.807,1988.561,1698.436,290.125,166.246,2919.941,,156.531,156.531,,,,0.0,,,,,,1233.064,,,1233.064,1389.595,997.951,,,,,104.283,,,,,,104.283,1102.234,2491.829,0.0,2371.91,,,-2838.985,2509.361,8.138,2050.424,6.18,2056.604,4548.433,
07/31/2008,4666.584,827.833,413.34,414.493,127.23,127.23,,0.0,0.0,0.0,0.0,0.0,818.499,,,,,,1773.562,507.499,1192.069,-684.57,288.31,,2097.213,1971.174,1698.087,273.087,126.039,2893.022,,115.198,115.198,,,,0.0,,,,,,1352.04,,,1352.04,1467.238,997.996,,,,,121.489,,,,,,121.489,1119.485,2586.723,0.0,2407.749,,,-2786.499,2443.982,7.722,2072.954,6.907,2079.861,4666.584,
10/31/2008,4105.75,458.588,169.557,289.031,142.98,142.98,0.0,0.0,0.0,0.0,0.0,0.0,634.268,,27.648,157.966,,385.768,1235.836,533.427,,,288.354,288.354,2048.133,1942.02,1693.666,248.354,78.465,2869.914,,247.893,131.238,0.174,,116.481,0.0,0.0,,,,,779.845,,,439.988,1027.738,998.042,998.042,,,,125.763,,,,,,125.763,1123.805,2151.543,0.0,2428.548,3.212,2425.336,-2852.851,2370.173,1.155,1947.025,7.182,1954.207,4105.75,
01/31/2009,4390.008,547.851,338.708,209.143,441.572,441.572,0.0,0.0,0.0,0.0,0.0,0.0,580.447,,36.374,117.704,,384.231,1569.87,539.854,,,254.327,254.327,2025.957,1912.805,1693.39,219.415,76.778,2820.138,,254.532,122.544,0.187,,131.801,0.0,0.0,,,,,981.728,,,509.825,1236.26,998.089,998.089,,,,120.064,,,,,,120.064,1118.153,2354.413,0.0,2457.076,3.21,2453.866,-2860.681,2445.894,-8.286,2034.003,1.592,2035.595,4390.008,
04/30/2009,5032.975,1472.1,1222.028,250.072,272.676,272.676,0.0,0.0,0.0,0.0,0.0,0.0,474.357,,36.573,1.793,,396.957,2219.133,535.603,,,268.395,268.395,2009.844,1896.323,1694.307,202.016,76.948,2813.842,,450.301,147.662,149.355,,153.284,0.0,0.0,,,,,858.837,,,559.898,1309.138,998.136,998.136,,,,125.814,,,,,,125.814,1123.95,2433.088,0.0,2495.22,3.226,2491.994,-2825.391,2926.151,2.539,2598.519,1.368,2599.887,5032.975,
07/31/2009,4826.0,1347.0,679.0,668.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,486.0,0.0,36.0,67.0,,315.0,1968.0,527.0,1334.0,-807.0,97.0,97.0,2234.0,2045.0,1754.0,291.0,77.0,2858.0,,274.0,103.0,,,171.0,0.0,0.0,0.0,0.0,,,810.0,0.0,0.0,425.0,1084.0,998.0,998.0,0.0,0.0,,187.0,0.0,0.0,0.0,0.0,,187.0,1185.0,2269.0,0.0,2547.0,3.0,2544.0,-2846.0,2849.0,7.0,2557.0,,2557.0,4826.0,
10/31/2009,4454.0,927.0,313.0,614.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,549.0,,41.0,98.0,,360.0,1636.0,522.0,,,92.0,92.0,2204.0,2082.0,1824.0,258.0,81.0,2818.0,,232.0,114.0,,,118.0,0.0,0.0,,,,,788.0,,,433.0,1020.0,998.0,998.0,,,,164.0,,,,,,164.0,1162.0,2182.0,0.0,2565.0,,,-3059.0,2759.0,7.0,2272.0,0.0,2272.0,4454.0,
01/31/2010,4778.0,946.0,337.0,609.0,468.0,468.0,,0.0,0.0,0.0,0.0,0.0,502.0,,43.0,23.0,,399.0,1916.0,518.0,,,92.0,92.0,2252.0,2122.0,1853.0,269.0,87.0,2862.0,,296.0,159.0,2.0,,135.0,0.0,0.0,,,,,1058.0,,,547.0,1354.0,998.0,998.0,,,,170.0,,,,,,170.0,1168.0,2522.0,,2599.0,,,-3220.0,2869.0,8.0,2256.0,,2256.0,4778.0,
04/30/2010,5427.0,1929.0,430.0,1499.0,204.0,204.0,,0.0,0.0,0.0,0.0,0.0,444.0,,44.0,1.0,,335.0,2577.0,518.0,,,92.0,92.0,2240.0,2105.0,1853.0,252.0,91.0,2850.0,,635.0,166.0,283.0,,186.0,0.0,0.0,,,,,772.0,,,462.0,1407.0,998.0,998.0,,,,164.0,,,,,,164.0,1162.0,2569.0,,2668.0,,,-3266.0,3445.0,11.0,2858.0,,2858.0,5427.0,
07/31/2010,5198.0,1622.0,214.0,1408.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,0.0,41.0,27.0,,394.0,2295.0,510.0,1392.0,-882.0,91.0,91.0,2302.0,2170.0,1914.0,256.0,91.0,2903.0,,363.0,143.0,14.0,0.0,206.0,0.0,0.0,0.0,0.0,,,858.0,0.0,0.0,471.0,1221.0,998.0,998.0,0.0,0.0,,158.0,0.0,0.0,0.0,0.0,,158.0,1156.0,2377.0,0.0,2728.0,3.0,2725.0,-3315.0,3397.0,11.0,2821.0,0.0,2821.0,5198.0,
10/31/2010,4943.0,1174.0,112.0,1062.0,147.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,689.0,,45.0,141.0,,440.0,2010.0,547.0,,,89.0,89.0,2297.0,2153.0,1911.0,242.0,99.0,2933.0,,283.0,158.0,1.0,,124.0,0.0,0.0,,,,,853.0,,,493.0,1136.0,998.0,998.0,,,,194.0,,,,,,194.0,1192.0,2328.0,0.0,2762.0,,,-3486.0,3327.0,12.0,2615.0,0.0,2615.0,4943.0,
01/31/2011,4979.0,892.0,433.0,459.0,481.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,651.0,,48.0,123.0,,413.0,2024.0,576.0,,,89.0,89.0,2290.0,2133.0,1911.0,222.0,109.0,2955.0,,347.0,199.0,1.0,,147.0,0.0,0.0,,,,,1157.0,,,593.0,1504.0,998.0,998.0,,,,205.0,,,,,,205.0,1203.0,2707.0,0.0,2820.0,3.08,2816.92,-3959.0,3400.0,11.0,2272.0,0.0,2272.0,4979.0,
04/30/2011,5567.0,1828.0,1369.0,459.0,266.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,,53.0,2.0,,448.0,2644.0,565.0,,,81.0,81.0,2277.0,2113.0,1910.0,203.0,111.0,2923.0,,606.0,196.0,209.0,,201.0,500.0,0.0,,,,500.0,938.0,,,601.0,2044.0,498.0,498.0,,,,204.0,,,,,,204.0,702.0,2746.0,0.0,2835.0,,,-4117.0,4088.0,15.0,2821.0,0.0,2821.0,5567.0,
07/31/2011,5110.0,1421.0,722.0,699.0,171.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,662.0,0.0,55.0,72.0,,496.0,2254.0,561.0,1524.0,-963.0,63.0,63.0,2232.0,2066.0,1886.0,180.0,111.0,2856.0,,344.0,129.0,,,215.0,500.0,0.0,0.0,0.0,,500.0,961.0,0.0,0.0,555.0,1805.0,499.0,499.0,0.0,0.0,,190.0,0.0,0.0,0.0,0.0,,190.0,689.0,2494.0,0.0,2886.0,3.0,2883.0,-4316.0,4031.0,15.0,2616.0,0.0,2616.0,5110.0,
10/31/2011,4683.0,1051.0,333.0,718.0,166.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,663.0,,41.0,139.0,,414.0,1880.0,560.0,,,59.0,59.0,2184.0,2037.0,1886.0,151.0,106.0,2803.0,,308.0,168.0,,,140.0,500.0,0.0,,,,500.0,828.0,,,449.0,1636.0,499.0,499.0,,,,187.0,,,,,,187.0,686.0,2322.0,0.0,2919.0,2.98605,2916.01395,-4484.0,3917.0,9.0,2361.0,0.0,2361.0,4683.0,
01/31/2012,4962.0,959.0,277.0,682.0,592.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,,41.0,81.0,,421.0,2174.0,564.0,,,59.0,59.0,2165.0,2020.0,1886.0,134.0,104.0,2788.0,,379.0,212.0,,,167.0,500.0,0.0,,,,500.0,1174.0,,,588.0,2053.0,499.0,499.0,,,,187.0,,,,,,187.0,686.0,2739.0,0.0,2975.0,2.94776,2972.05224,-4752.0,3991.0,9.0,2223.0,0.0,2223.0,4962.0,
04/30/2012,5116.0,1522.0,859.0,663.0,294.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0,,18.0,5.0,,390.0,2330.0,555.0,,,90.0,90.0,2141.0,2021.0,1883.0,138.0,102.0,2786.0,,676.0,209.0,257.0,,210.0,0.0,0.0,,,,0.0,911.0,,,543.0,1587.0,499.0,499.0,,,,195.0,,,,,,195.0,694.0,2281.0,0.0,3007.0,2.94329,3004.05671,-4878.0,4677.0,29.0,2835.0,0.0,2835.0,5116.0,
07/31/2012,4684.0,744.0,393.0,351.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,637.0,0.0,,53.0,10.0,355.0,1523.0,543.0,1395.0,-852.0,75.0,75.0,2543.0,1493.0,1286.0,207.0,94.0,3161.0,,353.0,139.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0,,0.0,912.0,0.0,0.0,434.0,1265.0,499.0,499.0,0.0,0.0,,176.0,0.0,0.0,0.0,0.0,,166.0,675.0,1940.0,0.0,3018.0,3.0,3015.0,-4911.0,4612.0,25.0,2744.0,0.0,2744.0,4684.0,
10/31/2012,4494.0,558.0,216.0,342.0,184.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0,,,165.0,,294.0,1334.0,595.0,,,75.0,75.0,2490.0,2392.0,2191.0,201.0,98.0,3160.0,,302.0,167.0,,,135.0,0.0,0.0,,,,,772.0,,,351.0,1074.0,499.0,499.0,,,,176.0,,,,,,176.0,675.0,1749.0,0.0,3114.0,2.96283,3111.03717,-4941.0,4543.0,29.0,2745.0,0.0,2745.0,4494.0,
01/31/2013,5089.0,678.0,399.0,279.0,541.0,541.0,0.0,0.0,0.0,0.0,0.0,0.0,693.0,,,157.0,,394.0,1912.0,599.0,,,88.0,88.0,2490.0,2378.0,2191.0,187.0,112.0,3177.0,,396.0,213.0,,,183.0,0.0,0.0,,,,,1200.0,,,551.0,1596.0,499.0,499.0,,,,202.0,,,,,,202.0,701.0,2297.0,0.0,3186.0,2.96742,3183.03258,-4986.0,4563.0,29.0,2792.0,0.0,2792.0,5089.0,
04/30/2013,5810.0,1995.0,1412.0,583.0,312.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,,,1.0,,256.0,2700.0,588.0,,,88.0,88.0,2434.0,2324.0,2159.0,165.0,110.0,3110.0,,716.0,231.0,274.0,,211.0,0.0,0.0,,,,,830.0,,,407.0,1546.0,499.0,499.0,,,,195.0,,,,,,195.0,694.0,2240.0,0.0,3245.0,2.96743,3242.03257,-5038.0,5334.0,29.0,3570.0,0.0,3570.0,5810.0,
07/31/2013,5486.0,1661.0,1009.0,652.0,130.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,0.0,,62.0,9.0,333.0,2396.0,555.0,1500.0,-945.0,83.0,83.0,2452.0,1395.0,1246.0,149.0,102.0,3090.0,,357.0,137.0,2.0,,218.0,0.0,0.0,0.0,0.0,,,923.0,0.0,0.0,389.0,1280.0,499.0,499.0,0.0,0.0,,176.0,0.0,0.0,0.0,0.0,,167.0,675.0,1955.0,0.0,3201.0,3.0,3198.0,-4952.0,5262.0,20.0,3531.0,0.0,3531.0,5486.0,
10/31/2013,4068.0,1116.0,417.0,699.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,697.0,,,205.0,0.0,370.0,1950.0,563.0,,,45.0,45.0,1510.0,1408.0,1250.0,158.0,102.0,2118.0,,296.0,168.0,,,128.0,0.0,0.0,,,,,857.0,,,383.0,1153.0,499.0,499.0,,,,192.0,,,,,,192.0,691.0,1844.0,0.0,2995.0,2.84697,2992.15303,-5986.0,5196.0,19.0,2224.0,0.0,2224.0,4068.0,
01/31/2014,4718.0,1331.0,625.0,706.0,435.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,,,223.0,0.0,417.0,2541.0,573.0,,,45.0,45.0,1559.0,1453.0,1295.0,158.0,106.0,2177.0,,407.0,225.0,,,182.0,0.0,0.0,,,,,1383.0,,,550.0,1790.0,499.0,499.0,,,,194.0,,,,,,194.0,693.0,2483.0,0.0,3376.0,2.83513,3373.16487,-6254.0,5103.0,10.0,2235.0,0.0,2235.0,4718.0,
04/30/2014,5610.0,2633.0,1574.0,1059.0,277.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,,,2.0,0.0,389.0,3438.0,566.0,,,31.0,31.0,1575.0,1468.0,1313.0,155.0,107.0,2172.0,,685.0,193.0,277.0,,215.0,0.0,0.0,,,,,998.0,,,499.0,1683.0,499.0,499.0,,,,190.0,,,,,,190.0,689.0,2372.0,0.0,3471.0,2.84263,3468.15737,-6278.0,6033.0,12.0,3238.0,0.0,3238.0,5610.0,
07/31/2014,5201.0,1914.0,849.0,1065.0,115.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0,0.0,,35.0,34.0,404.0,2621.0,589.0,1571.0,-982.0,31.0,31.0,1960.0,1456.0,1323.0,133.0,108.0,2580.0,,407.0,145.0,,,262.0,0.0,0.0,0.0,0.0,,,1014.0,3.0,0.0,439.0,1421.0,499.0,499.0,0.0,0.0,,203.0,0.0,0.0,0.0,0.0,101.0,65.0,702.0,2123.0,0.0,3561.0,3.0,3558.0,-6430.0,5949.0,-2.0,3078.0,0.0,3078.0,5201.0,
10/31/2014,5038.0,1589.0,542.0,1047.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,708.0,,,91.0,,477.0,2437.0,629.0,,,31.0,31.0,1941.0,1825.0,1639.0,186.0,116.0,2601.0,,337.0,198.0,,,139.0,0.0,0.0,,,,,1023.0,52.0,,512.0,1360.0,499.0,499.0,,,,252.0,,,,,,200.0,751.0,2111.0,0.0,3687.0,2.85419,3684.14581,-6544.0,5791.0,-7.0,2927.0,0.0,2927.0,5038.0,
01/31/2015,5245.0,1367.0,482.0,885.0,459.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,752.0,,,146.0,,457.0,2578.0,643.0,,,35.0,35.0,1989.0,1875.0,1688.0,187.0,114.0,2667.0,,472.0,273.0,,,199.0,0.0,0.0,,,,,1637.0,83.0,,749.0,2109.0,499.0,499.0,,,,283.0,,,,,,200.0,782.0,2891.0,0.0,3822.0,2.8094,3819.1906,-7098.0,5652.0,-22.0,2354.0,0.0,2354.0,5245.0,
04/30/2015,5295.0,2084.0,1193.0,891.0,210.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,573.0,,,8.0,,430.0,2867.0,671.0,,,32.0,32.0,1725.0,1615.0,1432.0,183.0,110.0,2428.0,,765.0,286.0,230.0,,249.0,0.0,0.0,,,,,1361.0,145.0,,565.0,2126.0,499.0,499.0,,,,349.0,,,,,,204.0,848.0,2974.0,0.0,3925.0,2.75658,3922.24342,-7666.0,6082.0,-20.0,2321.0,0.0,2321.0,5295.0,
07/31/2015,4968.0,1697.0,808.0,889.0,91.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,772.0,0.0,,84.0,68.0,431.0,2560.0,682.0,1743.0,-1061.0,27.0,27.0,1699.0,1353.0,1266.0,87.0,111.0,2408.0,,483.0,190.0,0.0,10.0,283.0,0.0,0.0,0.0,0.0,,,1261.0,152.0,0.0,477.0,1744.0,500.0,500.0,0.0,0.0,,392.0,0.0,0.0,0.0,0.0,107.0,65.0,892.0,2636.0,0.0,4010.0,3.0,4007.0,-7675.0,6027.0,-30.0,2332.0,0.0,2332.0,4968.0,
10/31/2015,3833.0,474.0,474.0,0.0,124.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,829.0,,,100.0,54.0,468.0,1427.0,701.0,,,28.0,28.0,1677.0,1351.0,1274.0,77.0,107.0,2406.0,,317.0,178.0,,,139.0,350.0,350.0,,,,,1220.0,157.0,,512.0,1887.0,500.0,500.0,,,,395.0,,,,,,184.0,895.0,2782.0,0.0,4114.0,2.64345,4111.35655,-8945.0,5914.0,-32.0,1051.0,0.0,1051.0,3833.0,
01/31/2016,4349.0,334.0,334.0,0.0,512.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,,211.0,108.0,68.0,483.0,1467.0,980.0,,,28.0,28.0,1874.0,1345.0,1278.0,67.0,103.0,2882.0,,476.0,286.0,,11.0,179.0,245.0,245.0,,,,,1628.0,153.0,,570.0,2349.0,1000.0,1000.0,,,,359.0,,,,,,138.0,1359.0,3708.0,0.0,4226.0,2.60473,4223.39527,-9400.0,5857.0,-42.0,641.0,0.0,641.0,4349.0,
04/30/2016,4940.0,1613.0,1289.0,324.0,214.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,,165.0,4.0,0.0,480.0,2311.0,989.0,,,28.0,28.0,1612.0,1339.0,1282.0,57.0,108.0,2629.0,,944.0,270.0,442.0,4.0,228.0,500.0,500.0,,,,,1421.0,174.0,,567.0,2865.0,500.0,500.0,,,,327.0,,,,,,153.0,827.0,3692.0,0.0,4334.0,2.56388,4331.43612,-9865.0,6805.0,-26.0,1248.0,0.0,1248.0,4940.0,
07/31/2016,4250.0,1080.0,638.0,442.0,108.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,0.0,139.0,20.0,,406.0,1614.0,1031.0,2240.0,-1209.0,28.0,28.0,1577.0,1326.0,1282.0,44.0,112.0,2636.0,,489.0,184.0,0.0,16.0,289.0,512.0,512.0,0.0,0.0,,,1250.0,204.0,0.0,449.0,2251.0,488.0,488.0,0.0,0.0,,350.0,0.0,0.0,0.0,0.0,7.0,139.0,838.0,3089.0,0.0,4445.0,3.0,4442.0,-9939.0,6687.0,-32.0,1161.0,0.0,1161.0,4250.0,
10/31/2016,3933.0,605.0,360.0,245.0,121.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,536.0,,151.0,57.0,,479.0,1262.0,1047.0,,,28.0,28.0,1596.0,1332.0,1293.0,39.0,113.0,2671.0,,305.0,165.0,,4.0,136.0,625.0,625.0,,,,,1251.0,197.0,,512.0,2181.0,475.0,475.0,,,,341.0,,,,,,144.0,816.0,2997.0,0.0,4540.0,2.57068,4537.42932,-10131.0,6564.0,-37.0,936.0,0.0,936.0,3933.0,
01/31/2017,4373.0,637.0,392.0,245.0,521.0,521.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0,,172.0,41.0,0.0,480.0,1679.0,1047.0,,,28.0,28.0,1619.0,1327.0,1293.0,34.0,120.0,2694.0,,473.0,258.0,,11.0,204.0,687.0,687.0,,,,,1643.0,178.0,,567.0,2803.0,463.0,463.0,,,,322.0,,,,,,144.0,785.0,3588.0,0.0,4660.0,2.56002,4657.43998,-10329.0,6488.0,-34.0,785.0,0.0,785.0,4373.0,
04/30/2017,4969.0,1593.0,1350.0,243.0,245.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,,183.0,0.0,,417.0,2255.0,1041.0,,,28.0,28.0,1645.0,1321.0,1294.0,27.0,141.0,2714.0,,945.0,269.0,435.0,1.0,240.0,50.0,50.0,,,,,1499.0,178.0,,544.0,2494.0,450.0,450.0,,,,328.0,,,,,,150.0,778.0,3272.0,0.0,4787.0,2.56254,4784.43746,-10417.0,7363.0,-36.0,1697.0,0.0,1697.0,4969.0,
07/31/2017,4068.0,777.0,529.0,248.0,103.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0,0.0,132.0,63.0,,472.0,1415.0,1030.0,2419.0,-1389.0,31.0,31.0,1592.0,1317.0,1295.0,22.0,143.0,2653.0,,466.0,157.0,0.0,9.0,300.0,50.0,50.0,0.0,0.0,,,1428.0,202.0,0.0,541.0,1944.0,438.0,438.0,0.0,0.0,,332.0,0.0,0.0,0.0,0.0,7.0,123.0,770.0,2714.0,0.0,4857.0,3.0,4854.0,-10778.0,7297.0,-22.0,1354.0,0.0,1354.0,4068.0,
10/31/2017,4064.0,777.0,529.0,248.0,116.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,,144.0,61.0,,461.0,1415.0,1016.0,,,31.0,31.0,1602.0,1312.0,1294.0,18.0,146.0,2649.0,,371.0,220.0,,5.0,146.0,450.0,450.0,,,,,1296.0,191.0,,497.0,2117.0,425.0,425.0,,,,319.0,,,,,,128.0,744.0,2861.0,0.0,4999.0,2.55667,4996.44333,-10948.0,7180.0,-28.0,1203.0,0.0,1203.0,4064.0,
01/31/2018,4898.0,726.0,478.0,248.0,532.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0,,132.0,33.0,0.0,611.0,1902.0,984.0,,,28.0,28.0,1984.0,1690.0,1615.0,75.0,162.0,2996.0,,555.0,343.0,,6.0,206.0,690.0,690.0,,,,,1787.0,170.0,,667.0,3032.0,413.0,413.0,,,,296.0,,,,,7.0,119.0,709.0,3741.0,0.0,5151.0,2.56076,5148.43924,-11031.0,7057.0,-20.0,1157.0,0.0,1157.0,4898.0,
04/30/2018,5787.0,1936.0,1614.0,322.0,309.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,,128.0,2.0,,598.0,2845.0,950.0,,,28.0,28.0,1964.0,1681.0,1613.0,68.0,155.0,2942.0,,974.0,325.0,356.0,7.0,286.0,50.0,50.0,,,,,1679.0,173.0,,639.0,2703.0,400.0,400.0,,,,320.0,,,,,,147.0,720.0,3423.0,0.0,5289.0,2.56574,5286.43426,-11050.0,8155.0,-30.0,2364.0,0.0,2364.0,5787.0,
07/31/2018,5134.0,1716.0,1464.0,252.0,98.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,608.0,0.0,0.0,39.0,,569.0,2422.0,812.0,2194.0,-1382.0,13.0,13.0,1887.0,1672.0,1611.0,61.0,215.0,2712.0,,557.0,178.0,0.0,10.0,369.0,50.0,50.0,0.0,0.0,,,1136.0,68.0,0.0,555.0,1743.0,388.0,388.0,0.0,0.0,,187.0,0.0,0.0,0.0,0.0,2.0,117.0,575.0,2318.0,0.0,5338.0,3.0,5335.0,-11050.0,8564.0,-36.0,2816.0,0.0,2816.0,5134.0,
10/31/2018,4928.0,1332.0,1084.0,248.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,823.0,,,116.0,,707.0,2232.0,805.0,,,13.0,13.0,1878.0,1665.0,1610.0,55.0,213.0,2696.0,,390.0,209.0,,7.0,174.0,50.0,50.0,,,,,1146.0,65.0,,633.0,1586.0,375.0,375.0,,,,185.0,,,,,,120.0,560.0,2146.0,0.0,5501.0,2.59571,5498.40429,-11151.0,8472.0,-40.0,2782.0,0.0,2782.0,4928.0,
01/31/2019,5335.0,1333.0,1075.0,258.0,554.0,554.0,0.0,0.0,0.0,0.0,0.0,0.0,757.0,,0.0,70.0,0.0,687.0,2644.0,810.0,,,13.0,13.0,1868.0,1660.0,1611.0,49.0,208.0,2691.0,,628.0,400.0,,7.0,221.0,50.0,50.0,,,,,1323.0,49.0,,684.0,2001.0,363.0,363.0,,,,175.0,,,,,51.0,75.0,538.0,2539.0,0.0,5623.0,2.5911,5620.4089,-11328.0,8537.0,-36.0,2796.0,0.0,2796.0,5335.0,
04/30/2019,6917.0,3346.0,2946.0,400.0,262.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,,,3.0,,638.0,4249.0,799.0,,,13.0,13.0,1856.0,1654.0,1611.0,43.0,202.0,2668.0,,1041.0,383.0,338.0,9.0,311.0,50.0,50.0,,,,,1200.0,13.0,,628.0,2291.0,398.0,398.0,,,,158.0,,,,,,145.0,556.0,2847.0,0.0,5782.0,2.59334,5779.40666,-11463.0,9789.0,-38.0,4070.0,0.0,4070.0,6917.0,
07/31/2019,6283.0,2740.0,2116.0,624.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,767.0,0.0,0.0,65.0,,702.0,3594.0,780.0,2161.0,-1381.0,13.0,13.0,1896.0,1709.0,1655.0,54.0,187.0,2689.0,,666.0,274.0,0.0,7.0,385.0,50.0,50.0,0.0,0.0,,,1250.0,37.0,0.0,631.0,1966.0,386.0,386.0,0.0,0.0,,182.0,0.0,0.0,0.0,0.0,1.0,144.0,568.0,2534.0,0.0,5775.0,3.0,5772.0,-11611.0,9621.0,-36.0,3749.0,0.0,3749.0,6283.0,
10/31/2019,6183.0,2255.0,1630.0,625.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,803.0,,,86.0,,717.0,3162.0,1080.0,,,13.0,13.0,1928.0,1704.0,1655.0,49.0,224.0,3021.0,,481.0,272.0,,8.0,201.0,105.0,0.0,55.0,,55.0,50.0,1171.0,68.0,,617.0,1757.0,670.0,373.0,297.0,,297.0,123.0,,,,,,55.0,793.0,2550.0,0.0,5881.0,2.60355,5878.39645,-11750.0,9537.0,-35.0,3633.0,0.0,3633.0,6183.0,
01/31/2020,6701.0,2266.0,1641.0,625.0,603.0,603.0,0.0,0.0,0.0,0.0,0.0,0.0,821.0,,,52.0,,769.0,3690.0,1055.0,,,13.0,13.0,1943.0,1696.0,1655.0,41.0,247.0,3011.0,,724.0,455.0,,8.0,261.0,95.0,0.0,57.0,,57.0,38.0,1385.0,55.0,,714.0,2204.0,659.0,373.0,286.0,,286.0,111.0,,,,,,56.0,770.0,2974.0,0.0,6014.0,2.60517,6011.39483,-11889.0,9637.0,-35.0,3727.0,0.0,3727.0,6701.0,
