Date,Assets,Net Plant in Service,Gross Utility Plant in Service,Accum Depreciation for Plant Asset,Plant Construction in Progress,Net Nuclear Fuel,Total Utility Plant,Cash & Near Cash Items,Marketable Securities,Restricted Bond Proceeds,Net Accounts Receivable,Supplies And Fuel,Prepaid Expenses,Other Current Assets,Total Current Assets,Decommissioning Funds,Long-Term Investments,Investments in Associated Co.,Other Property & Equipment,Deferred Charges & Others,Total Long Term Assets,Total Assets,Liabilities & Shareholders' Equity,ST Portion of LT Debts,Short Term Debt,Accounts Payable,Other Accounts Payable and Accruals,Other Current Liabilities,Total Current Liabilities,Accum Deferred Income Taxes,Accumulated Deferred ITC,Long-Term Borrowings,Other Liabilities,Total Long-Term Liabilities,Common Stock,Additional Paid in Capital,Retained Earnings & Other Equity,Total Preferred Equity,Minority Interest,Total Equity,Total Capitalization & Liabilities,Source: Bloomberg
12/31/1997,,6684.753906,11970.188477,-5285.434082,266.308014,,6951.062012,9.696,0.0,0.0,369.170013,227.582993,,104.766998,711.216003,122.438004,97.188004,,36.022999,909.619995,1165.269001,8827.546875,,52.241001,86.265999,293.390991,110.566002,204.535995,747.0,1556.980957,190.259995,2506.068115,569.539001,4822.848145,1.372,1582.937988,1434.657959,235.197006,3.534,3257.699024,8827.546875,
03/31/1998,,6711.165039,12073.087891,-5361.922852,250.104996,,6961.27002,45.824001,0.0,0.0,315.311005,232.865005,,90.503998,684.504028,147.304001,92.778,,0.0,911.445984,1151.527985,8797.301758,,45.131001,112.128998,148.610001,169.266998,245.470001,720.606995,1548.296997,188.050995,2534.135986,595.960022,4866.444092,1.372,1582.83606,1387.312012,235.197006,3.534,3210.251026,8797.301758,
06/30/1998,,6651.577148,12092.068359,-5440.491211,216.621002,,6868.198242,47.084,0.0,0.0,439.20401,233.807999,,78.793999,798.890015,148.699005,85.367996,,81.594002,897.633972,1213.294975,8880.382812,,82.184998,77.502998,163.251999,176.218002,284.742004,783.900024,1529.333008,184.354004,2581.499023,594.708984,4889.89502,1.372,1582.745972,1383.739014,235.197006,3.534,3206.588062,8880.382812,
09/30/1998,,6615.129883,12142.850586,-5527.721191,227.858994,,6842.98877,62.314999,0.0,0.0,468.859985,238.455002,,305.830994,1075.46106,141.084,85.800003,,81.419998,895.388977,1203.692978,9122.142578,,248.546005,72.403,203.216003,265.859009,287.549011,1077.572998,1528.16394,181.401001,2391.618896,587.31897,4688.50293,1.372,1582.719971,1533.244019,235.197006,3.534,3356.067066,9122.142578,
12/31/1998,,6627.709961,12230.526367,-5602.815918,255.686996,,6883.396973,76.862999,0.0,0.0,348.674011,245.792007,,99.831001,771.159973,161.876999,86.694,,44.646,899.664978,1192.881977,8847.439453,,201.712997,58.528,297.184998,114.106003,283.187988,954.719971,1521.416992,178.832001,2289.424072,608.195007,4597.868164,1.372,1582.547974,1472.199951,235.197006,3.534,3294.851001,8847.439453,
03/31/1999,,6602.528809,12291.469727,-5688.941895,262.519989,,6865.048828,74.220001,0.0,0.0,343.154999,242.490997,,95.822998,755.689026,169.350998,78.181,,45.505001,899.320984,1192.357983,8813.095703,,212.138,35.02,181.020996,185.067001,327.755005,941.000977,1514.978027,176.824997,2285.654053,632.541016,4609.998047,1.372,1582.524048,1439.469971,235.197006,3.534,3262.096973,8813.095703,
06/30/1999,,6599.249023,12370.660156,-5771.405762,310.848999,,6910.098145,53.98,0.0,0.0,410.062988,255.725998,,121.595001,841.364014,177.401993,75.259003,,47.112,885.659973,1185.432968,8936.894531,,211.123001,0.0,250.908005,192.862,330.829987,985.723022,1516.397949,174.815994,2362.552979,635.901978,4689.670898,1.372,1582.505005,1438.892944,235.197006,3.534,3261.500904,8936.894531,
09/30/1999,,6596.185059,12435.673828,-5839.48877,353.43399,,6949.619141,331.114014,0.0,0.0,439.880005,257.864014,,121.597,1150.454956,172.477005,62.865002,,46.918999,876.349976,1158.610981,9258.68457,,237.156006,0.0,262.56601,302.929993,395.684998,1198.337036,1510.740967,172.808594,2301.585938,650.994019,4636.131836,1.372,1582.500977,1601.612061,235.197006,3.534,3424.216114,9258.68457,
12/31/1999,,6653.778809,12545.120117,-5891.339844,418.709991,,7072.48877,194.882004,0.0,0.0,370.44101,253.223999,,60.459,879.005981,186.759995,66.475998,,92.695999,880.187988,1226.11998,9177.615234,,128.867004,80.165001,341.273987,155.395996,371.466003,1077.167969,1493.634033,170.832001,2448.447998,658.624023,4771.540039,1.372,1582.500977,1505.827026,235.197006,4.01,3328.90708,9177.615234,
03/31/2000,,6685.148926,12652.269531,-5967.12207,0.0,95.293999,6780.442871,39.691002,0.0,237.600006,318.565002,224.0,,44.682999,864.539001,193.438004,94.565002,0.0,514.450012,867.85498,1670.307999,9315.290039,,300.734985,232.141006,179.889999,232.791,400.145996,1345.453003,1482.760986,170.513,2342.821045,670.627014,4666.721924,1.372,1582.500977,1480.057007,235.197006,3.988,3303.11506,9315.290039,
