Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
04/30/1992,1037.0,-870.0,167.0,,,,,,,,26.681999,18.0,0.0,44.681999,-0.206,44.475999,,,,,0.65,1.08,41.667999,0.65,0.65,1.08,41.667999,
07/31/1992,944.0,-776.0,168.0,,,,,,,,22.499001,22.0,0.0,44.499001,-0.205,44.294001,,,,,0.54,1.08,40.741001,0.54,0.54,1.08,40.741001,
10/31/1992,873.564026,-702.317993,171.246033,-115.037003,56.209,-19.701,,3.488,39.995999,-15.777,24.219,-98.575996,0.0,-74.357002,-0.205,-74.562002,,,24.013999,,0.59,-1.84,41.16,0.59,0.59,-1.84,41.16,
01/31/1993,753.857971,-596.327026,157.530945,-111.491997,46.039001,-19.632999,,4.011,30.417002,-12.002,18.415001,26.018999,0.0,44.433998,-0.205,44.228998,,,18.210002,,0.44,1.07,41.458,0.44,0.44,1.07,41.458,
04/30/1993,902.380981,-729.476013,172.904968,-114.889,58.015999,-18.469,,0.0,39.546999,-15.58,23.966999,25.490999,0.0,49.458,-0.205,49.253,,,23.761999,,0.59,1.22,40.221001,0.59,0.59,1.22,40.221001,
07/31/1993,944.35498,-773.364014,170.990966,-120.788002,50.202999,-25.539,,9.742,34.405999,-13.666,20.74,24.910999,0.0,45.651001,-0.206,45.445001,,,20.533999,0.49,0.49,1.09,41.0,0.49,0.49,1.09,41.0,
10/31/1993,841.049011,-676.890015,164.158997,-110.870003,53.289001,-14.677,0.0,5.033,43.645001,-17.718,25.927,9.09,0.0,35.016998,-0.205,34.811998,,,25.722001,,0.55,0.75,46.613838,0.55,0.55,0.75,46.613838,
01/31/1994,803.927979,-645.442017,158.485962,-110.727997,47.757999,-14.321,0.0,5.828,39.264999,-15.861,23.403999,-174.703995,0.0,-151.300003,-0.205,-151.505003,,,23.198999,,0.51,-3.32,45.665001,0.51,0.51,-3.32,45.665001,
03/31/1994,957.133972,-784.745972,172.388,-112.624001,59.764,-16.607,0.0,7.687,50.843999,-20.591,30.253,-7.465,0.0,22.788,-0.206,22.582,,,30.047,,0.64,0.48,46.806999,0.64,0.64,0.48,46.806999,
07/31/1994,843.942017,-670.383972,173.558045,-125.097,48.460999,-13.133,0.0,-78.433998,-43.105999,14.828,-28.278,-30.732,0.0,-59.009998,-0.205,-59.214998,,,-28.482999,-0.62,-0.62,-1.29,45.868999,-0.62,-0.62,-1.29,45.868999,
10/31/1994,788.778015,-631.322998,157.455017,-102.252998,55.202,-3.6,0.0,2.311,53.913,-21.834999,32.077999,0.0,0.0,32.077999,-0.205,31.872999,,,31.873001,,0.68,0.68,47.120998,0.68,0.68,0.68,47.120998,
01/31/1995,694.429993,-537.43103,156.998962,-108.716003,48.283001,-2.624,0.0,2.404,48.063001,-19.465,28.598,0.0,0.0,28.598,-0.205,28.393,,,28.393001,,0.6,0.6,47.130001,0.6,0.6,0.6,47.130001,
04/30/1995,861.442017,-682.077026,179.36499,-119.010002,60.355,-2.864,0.0,2.406,59.896999,-24.259001,35.638,0.0,0.0,35.638,-0.206,35.432,,,35.431999,,0.75,0.75,47.488998,0.75,0.75,0.75,47.488998,
07/31/1995,975.075012,-795.510986,179.564026,-113.390999,66.172997,-3.83,0.0,2.744,65.086997,-26.386,38.701,0.0,0.0,38.701,-0.205,38.496,,,38.495997,0.81,0.81,0.81,47.300999,0.81,0.81,0.81,47.300999,
10/31/1995,836.197021,-662.596985,173.600037,-111.436996,62.162998,-3.844,0.0,3.322,61.640998,-24.962999,36.678001,0.0,0.0,36.678001,-0.205,36.473001,,,36.472999,,0.77,0.77,47.416,0.77,0.77,0.77,47.416,
01/31/1996,739.442017,-568.02301,171.419006,-116.890999,54.528,-2.598,0.0,3.081,55.011,-22.281,32.73,0.0,0.0,32.73,-0.205,32.525,,,32.525,0.68,0.68,0.68,47.563,0.68,0.68,0.68,47.563,
04/30/1996,1004.429993,-789.237976,215.192017,-144.729004,70.462997,-8.069,0.0,2.873,65.266997,-26.433001,38.834,0.0,0.0,38.834,-0.206,38.628,,,38.627997,,0.81,0.81,47.658001,0.81,0.81,0.81,47.658001,
07/31/1996,1031.468994,-785.781982,245.687012,-165.5,80.186996,-11.801,0.0,3.308,71.693996,-29.035999,42.658001,0.0,0.0,42.658001,-0.205,42.453001,,,42.452997,0.89,0.89,0.89,47.645,0.89,0.89,0.89,47.645,
10/31/1996,1048.876953,-824.786987,224.089966,-146.440994,77.649002,-13.636,0.0,2.331,66.344002,-26.538,39.806,0.0,0.0,39.806,-0.205,39.601,,,39.601002,0.85,0.85,0.85,46.831001,0.83,0.83,0.83,47.716999,
01/31/1997,960.469971,-750.422974,210.046997,-139.162003,70.885002,-12.292,0.0,1.706,60.299002,-24.120001,36.179001,0.0,0.0,36.179001,-0.205,35.974001,,,35.974001,0.77,0.77,0.77,46.476002,0.76,0.76,0.76,47.563999,
04/30/1997,1095.607056,-864.580017,231.027039,-149.692993,81.334,-13.493,0.0,2.146,69.987,-27.995001,41.992001,0.0,0.0,41.992001,0.0,41.992001,,,41.991999,0.9,0.9,0.9,46.250999,0.89,0.89,0.89,47.166,
07/31/1997,1070.569946,-826.646973,243.922973,-159.445007,84.477997,-13.252,0.0,2.12,73.345997,-29.337,44.008999,0.0,0.0,44.008999,-0.411,43.597999,0.0,0.0,43.597997,0.95,0.95,0.95,46.033001,0.93,0.93,0.93,47.118,
10/31/1997,1039.035034,-800.017029,239.018005,-156.378998,82.639,-12.018,0.0,1.787,72.408,-28.962999,43.445,0.0,0.0,43.445,-0.205,43.24,0.0,0.0,43.240001,0.94,0.94,0.94,46.026001,0.92,0.92,0.92,46.48,
01/31/1998,973.815002,-741.20697,232.608032,-153.839005,78.768997,-12.737,0.0,1.668976,67.700973,-27.080999,40.619999,0.0,0.0,40.619999,-0.205,40.414999,0.0,0.0,40.414973,0.88,0.88,0.88,46.088001,0.86,0.86,0.86,47.268002,
04/30/1998,1143.036987,-885.143005,257.893982,-165.434998,92.459,-16.292,0.0,1.862,78.029,-31.211,46.818001,0.0,0.0,46.818001,-0.205,46.613001,0.0,0.0,46.612999,1.01,1.01,1.01,46.278,0.98,0.98,0.98,47.483002,
07/31/1998,1244.000977,-964.107971,279.893005,-179.434006,100.459,-18.261,0.0,1.947,84.145,-33.658001,50.487,0.0,0.0,50.487,-0.206,50.281,0.0,0.0,50.280999,1.09,1.09,1.09,46.094002,1.07,1.07,1.07,47.16,
10/31/1998,1207.537964,-945.208984,262.328979,-167.363998,94.964996,-18.041,0.0,1.791,78.714996,-31.486,47.229,0.0,0.0,47.229,-0.205,47.024,0.0,0.0,47.023996,1.03,1.03,1.03,45.544998,1.01,1.01,1.01,46.48,
01/31/1999,1130.921997,-884.374023,246.547974,-156.996002,89.552002,-18.364,0.0,2.105,73.293002,-29.316999,43.976002,0.0,0.0,43.976002,-0.205,43.771002,0.0,0.0,43.771002,0.96,0.96,0.96,45.465,0.94,0.94,0.94,46.521,
04/30/1999,1255.506958,-967.573975,287.932983,-186.212006,101.721001,-18.958,0.0,2.019,84.782001,-33.912998,50.868999,0.0,0.0,50.868999,-0.205,50.663999,0.0,0.0,50.664002,1.12,1.12,1.12,45.418999,1.1,1.1,1.1,46.266998,
07/31/1999,1233.550049,-977.299988,256.250061,-169.087006,87.163002,-19.545,0.0,-91.101997,-23.483995,1.994,-21.49,0.0,0.0,-21.49,-0.206,-21.696,77.400002,0.0,55.704006,1.19,-0.48,-0.48,45.48,1.19,-0.48,-0.48,45.48,
10/31/1999,1370.790039,-1082.237061,288.552979,-173.595001,114.958,-26.827,0.0,1.296,89.427001,-36.665001,52.762001,2.777,0.0,55.539001,-0.205,55.334001,0.0,0.0,52.557,1.15,1.15,1.09,45.577999,1.13,1.13,1.07,46.342999,
01/31/2000,1349.003052,-1093.977051,255.026001,-164.544998,90.481003,-30.575001,0.0,2.548,62.454002,-25.606001,36.848,0.0,0.0,36.848,-0.205,36.643,-1.317,0.561,35.887001,0.78,0.8,0.8,45.556999,0.78,0.8,0.8,46.013,
04/30/2000,1399.014038,-1094.081055,304.932983,-174.251007,130.682007,-27.177999,0.0,12.009,115.513007,-53.713001,61.799999,0.0,0.0,61.799999,-0.206,61.593999,-12.009,5.116,54.701006,1.2,1.35,1.35,45.485001,1.2,1.35,1.35,45.778999,
07/31/2000,1469.428955,-1151.485962,317.942993,-174.819,143.123993,-29.111,0.0,4.233,118.245993,-48.48,69.765999,0.0,0.0,69.765999,-0.205,69.560999,-1.148,0.489,68.901993,1.53,1.54,1.54,45.272999,1.51,1.52,1.52,45.671001,
10/31/2000,1412.746948,-1152.176025,260.570923,-160.270996,100.300003,-25.983999,0.0,1.72,76.036004,-31.174,44.862,0.0,0.0,44.862,-0.205,44.657,0.0,0.0,44.657004,0.98,0.98,0.98,45.492001,0.97,0.97,0.97,45.984001,
01/31/2001,1344.884033,-1069.302979,275.581055,-166.914993,108.666,-29.021999,0.0,4.559,84.203001,-34.523998,49.679001,0.0,0.0,49.679001,-0.205,49.474001,6.254,-2.972,52.756003,1.15,1.08,1.08,45.720001,1.13,1.06,1.06,46.884998,
