Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1990,554.403992,-324.86499,229.539001,-141.983002,87.556,-3.583,,4.038,88.011,-35.292,52.719002,0.0,0.0,52.719002,0,,52.719002,,,52.719,,0.46,0.46,114.635002,0.46,0.46,0.46,114.635002,
06/30/1990,527.229004,-315.029999,212.199005,-138.074997,74.124001,-5.129,,3.436,72.431,-29.045,43.386002,0.0,0.0,43.386002,0,,43.386002,,,43.386,,0.38,0.38,114.825996,0.38,0.38,0.38,114.825996,
09/30/1990,588.893982,-353.774994,235.118988,-164.367004,70.751999,-6.237,,3.966,68.480999,-27.461,41.02,0.0,0.0,41.02,0,,41.02,,,41.019999,,0.36,0.36,114.588997,0.36,0.36,0.36,114.588997,
12/31/1990,488.716003,-294.644012,194.071991,-127.556,66.515999,-3.908,,3.304,65.911999,-26.431,39.480999,0.0,0.0,39.480999,0,,39.480999,,,39.480999,0.34,0.34,0.34,114.475998,0.34,0.34,0.34,114.475998,
03/31/1991,695.27301,-416.240997,279.032013,-180.076004,98.956001,-5.178,,3.708,97.486001,-39.091999,58.394001,0.0,0.0,58.394001,0,,58.394001,,,58.394002,,0.51,0.51,115.307999,0.51,0.51,0.51,115.307999,
06/30/1991,688.299988,-421.234009,267.065979,-163.820999,103.245003,-8.912,,6.432,100.765003,-40.407001,60.358002,0.0,0.0,60.358002,0,,60.358002,,,60.358002,,0.64,0.64,94.288002,0.64,0.64,0.64,94.288002,
09/30/1991,764.294006,-464.837006,299.457001,-183.455002,116.001999,-7.854,,2.442,110.589999,-44.346001,66.244003,0.0,0.0,66.244003,0,,66.244003,,,66.243998,,0.71,0.71,93.147003,0.71,0.71,0.71,93.147003,
12/31/1991,586.606995,-342.322998,244.283997,-155.276993,89.007004,-7.351,,-0.611,81.045004,-31.33,49.715,0.0,0.0,49.715,0,,49.715,,,49.715004,0.53,0.53,0.53,93.088997,0.53,0.53,0.53,93.088997,
03/31/1992,797.372009,-483.803986,313.568024,-210.867004,102.700996,-5.633,,5.743,102.810997,-40.507999,62.303001,0.0,0.0,62.303001,0,,62.303001,,,62.302997,,0.67,0.67,93.615997,0.67,0.67,0.67,93.615997,
06/30/1992,701.981995,-414.514008,287.467987,-202.806,84.662003,-5.362,,-3.704,75.596003,-29.784,45.812,0.0,0.0,45.812,0,,45.812,,,45.812002,,0.49,0.49,93.139,0.49,0.49,0.49,93.139,
09/30/1992,863.211975,-512.861023,350.350952,-226.738007,123.612999,-5.06,,4.165,122.717999,-48.351002,74.366997,0.0,0.0,74.366997,0,,74.366997,,,74.366997,,0.8,0.8,92.966003,0.8,0.8,0.8,92.966003,
12/31/1992,660.060974,-398.125,261.935974,-183.253998,78.681999,-4.025,,-117.818001,-43.161002,-24.503,-67.664001,0.0,0.0,-67.664001,0,,-67.664001,,,-67.664002,-0.74,-0.74,-0.74,91.978996,-0.74,-0.74,-0.74,91.978996,
03/31/1993,825.219971,-489.838989,335.380981,-214.904999,120.475998,-4.966,,-3.68,111.829998,-44.061001,67.768997,0.0,0.0,67.768997,0,,67.768997,,,67.768997,,0.74,0.74,91.082001,0.74,0.74,0.74,91.082001,
06/30/1993,657.612976,-390.330994,267.281982,-195.354004,71.928001,-6.924,,1.384,66.388002,-25.360001,41.028,0.0,0.0,41.028,0,,41.028,,,41.028001,,0.46,0.46,89.350998,0.46,0.46,0.46,89.350998,
09/30/1993,808.492981,-485.848999,322.643982,-200.591003,122.053001,-5.924,,-10.111,106.018002,-42.084999,63.932999,0.0,0.0,63.932999,0,,63.932999,,,63.933002,,0.74,0.74,86.905998,0.74,0.74,0.74,86.905998,
12/31/1993,602.573975,-353.850006,248.723969,-168.945999,79.778,-7.207,,14.701,87.272,-28.326,58.945999,0.0,-8.261,50.685001,0,,50.685001,,,50.685,0.59,0.59,0.59,85.955002,0.59,0.59,0.59,85.955002,
03/31/1994,857.366028,-519.843994,337.522034,-224.854996,112.667,-5.237,,1.364,108.794,-40.323002,68.471001,0.0,-2.682,65.789001,0,,65.789001,,,65.788998,,0.77,0.77,85.32,0.77,0.77,0.77,85.32,
06/30/1994,776.752991,-468.979004,307.773987,-219.977997,87.795998,-4.005,,-0.522,83.268997,-31.261999,52.007,0.0,-0.999,51.007999,0,,51.007999,,,51.007998,,0.6,0.6,84.406998,0.6,0.6,0.6,84.406998,
09/30/1994,937.14801,-561.817993,375.330017,-237.141006,138.188995,-4.515,,6.493,140.166996,-51.884998,88.281998,0.0,-3.627,84.654999,0,,84.654999,,,84.654997,,1.01,1.01,84.091003,1.01,1.01,1.01,84.091003,
12/31/1994,709.151001,-415.497009,293.653992,-211.960999,81.693001,-2.758,,6.203,85.138001,-30.524,54.613998,0.0,-1.588,53.026001,0,,53.026001,,,53.026001,0.64,0.64,0.64,83.431999,0.64,0.64,0.64,83.431999,
03/31/1995,935.478027,-557.398987,378.079041,-266.265015,111.814003,-6.561,,3.93,109.183003,-39.889,69.293999,0.0,-3.377,65.917,0,,65.917,,,65.917003,0.8,0.8,0.8,82.601997,0.8,0.8,0.8,82.601997,
06/30/1995,788.692017,-471.845001,316.847015,-259.102997,57.743999,-5.726,,-16.219,35.799,-12.952,22.847,0.0,-1.443,21.403999,0,,21.403999,,,21.404,0.26,0.26,0.26,81.082001,0.26,0.26,0.26,81.082001,
09/30/1995,1005.97998,-614.835022,391.144958,-258.308014,132.837006,-7.324,,1.551,127.064006,-46.112,80.952003,0.0,-4.75,76.202003,0,,76.202003,,,76.202006,0.96,0.96,0.96,79.304001,0.96,0.96,0.96,79.304001,
12/31/1995,751.299988,-470.005005,281.294983,-220.121994,61.173,-6.114,,-51.131001,3.927999,-0.8,3.128,0.0,-1.853,1.275,0,,1.275,,,1.274999,0.02,0.02,0.02,76.348,0.02,0.02,0.02,76.348,
03/31/1996,902.922974,-551.791016,351.131958,-264.170013,86.961998,-6.528,,1.912,82.345998,-29.297001,53.049,0.0,-4.634,48.415001,0,,48.415001,,,48.414997,0.65,0.65,0.65,74.485001,0.64,0.64,0.64,75.142998,
06/30/1996,817.572021,-505.303986,312.268036,-275.179993,37.088001,-6.808,,3.856,34.136001,-12.003,22.132999,0.0,-2.32,19.813,0,,19.813,,,19.813001,0.27,0.27,0.27,73.380997,0.27,0.27,0.27,73.921997,
