Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,,2.091764,,1.086708,1.32375,1.330144,1.158567,,,111.84406,,
06/30/1990,,,,,,,3.067645,,4.65803,3.380056,3.461693,3.291907,,27.435927,42.567095,,
09/30/1990,,,,,,,2.978227,,1.987644,1.869451,1.897903,1.886841,,5.946352,80.333797,,
12/31/1990,,,,,,,2.092642,,1.407351,1.973612,2.364989,2.276927,,,45.690489,,
03/31/1991,,8.890274,0.738103,7.68415,13.452362,,2.640824,9.477023,1.748775,1.745064,1.848408,1.848408,,0.212206,71.859513,2.501766,
06/30/1991,,9.366238,0.753963,8.257519,16.164391,,5.117919,20.267137,4.316783,3.499697,3.513182,3.513182,,18.92812,41.403011,5.488333,
09/30/1991,,11.022051,0.846484,9.098792,19.175761,,4.750444,20.151648,3.95101,3.251494,3.335012,3.335012,,17.70474,43.810964,6.193184,
12/31/1991,,8.860241,0.675639,,,,4.627901,35.394945,-0.969937,0.642029,0.591795,0.591795,,,135.184278,-3.117412,
03/31/1992,,11.393437,0.82813,9.452359,,,7.454545,,6.698243,5.216706,5.216706,5.216706,,22.118292,34.608028,7.450393,
06/30/1992,,10.904483,0.766015,,,,4.083065,-12.084404,3.397409,3.542516,3.542516,3.542516,,,50.606436,5.386113,
09/30/1992,,12.045695,0.839413,9.729132,,,7.466499,,6.954947,5.315784,5.315784,5.315784,,23.568307,30.749535,8.3417,
12/31/1992,,14.42614,0.97545,10.932816,,,4.735524,-4.305537,3.997136,3.760917,3.760917,3.760917,,5.909708,24.861366,10.839605,
03/31/1993,,8.75465,0.593203,7.418145,,,4.553104,,3.978996,3.559038,-1.414177,-1.414177,,10.554352,52.570638,4.152274,
06/30/1993,,10.728061,0.721535,9.037603,17.466309,,9.610444,,9.044119,6.688855,6.688855,6.688855,,26.041938,31.432367,7.355977,
09/30/1993,,12.858406,0.853742,10.304429,20.008805,,11.777127,60.33976,11.310589,8.05673,8.056729,8.056729,,28.768261,21.341373,10.114246,
12/31/1993,,10.161129,0.72526,8.295265,19.267475,,8.354441,46.627122,3.397642,1.421093,1.421093,1.421093,,58.174135,92.93143,0.718247,
03/31/1994,,16.158234,1.115412,12.95938,11.645304,,7.586167,261.992607,9.290137,7.694978,7.694977,7.694977,,17.170458,25.978738,11.960529,
06/30/1994,,13.975331,0.914262,11.324094,10.372086,,2.809132,-38.036383,2.696407,3.049568,3.049568,3.049568,,,83.810518,2.262534,
09/30/1994,,9.476109,0.600165,7.944379,7.593965,,4.244017,-26.99397,3.784394,3.750348,3.750348,3.750348,,0.899647,67.185088,3.109577,
01/01/1995,,10.783096,0.719621,9.17043,5.2557,,9.811501,-7.016187,8.816501,8.818947,8.818947,8.818947,,,41.849372,6.270438,
03/31/1995,,10.067353,0.673704,8.727312,12.480365,,12.736917,,12.137305,9.117469,9.117469,9.117469,,24.880618,33.008688,6.744252,
06/30/1995,,11.212644,0.764059,9.759331,18.757594,,10.42996,118.93492,9.438666,7.178817,7.178817,7.178817,,23.942463,37.655203,6.9905,
09/30/1995,,13.614357,0.911217,11.796176,20.103015,,13.117125,142.097028,12.225373,9.275442,9.275442,9.275442,,24.129574,29.029646,9.662157,
