Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
11/02/1991,3536.35498,10.052,10.052,0.0,743.310974,,,919.494019,,,,,101.597,,,,1774.453979,1616.796021,2387.426025,-770.630005,0.0,145.104996,,,,,145.104996,1761.901016,,330.05899,330.05899,,,,0.0,,,,,,327.993988,,,327.993988,658.052979,929.663025,,,,,249.807007,,,,,,249.807007,1179.470032,1837.52301,0.0,290.531006,,,-199.695007,,1607.996033,1698.832031,0.0,1698.832031,3536.355042,
02/01/1992,3418.855957,33.735001,33.735001,0.0,735.83197,,,730.049988,,,,,104.708,,,,1604.324951,1657.083984,2455.733887,-798.649903,0.0,157.447006,,,,,157.447006,1814.53099,,199.755997,199.755997,,,,0.0,,,,,,320.363998,,,320.363998,520.119995,713.757996,,,,,308.186005,,,,,,308.186005,1021.944001,1542.063996,0.0,290.656006,,,-196.891006,,1783.026992,1876.791992,0.0,1876.791992,3418.855988,
05/02/1992,3494.89209,17.604,17.604,0.0,726.692017,,,760.585022,,,,,85.767998,,,,1590.649048,1667.819946,2506.437988,-838.617981,0.0,236.423004,,,,,236.423004,1904.24295,,211.919998,211.919998,,,,0.0,,,,,,271.37999,,,271.37999,483.299988,802.088989,,,,,280.993011,,,,,,280.993011,1083.082001,1566.381989,0.0,313.246002,,,-193.636993,,1808.901031,1928.51004,0.0,1928.51004,3494.892029,
08/01/1992,3750.056885,17.011,17.011,0.0,752.044006,,,826.455994,,,,,102.375999,,,,1697.886963,1797.785034,2657.251953,-859.46698,0.0,254.384995,,,,,254.384995,2052.170029,,260.005005,260.005005,,,,0.0,,,,,,288.335999,,,288.335999,548.341003,952.851013,,,,,263.078003,,,,,,263.078003,1215.929016,1764.27002,0.0,314.18399,,,-192.026993,,1863.63002,1985.787018,0.0,1985.787018,3750.057037,
10/31/1992,4081.496094,22.684,22.684,0.0,789.695984,,,1081.734985,,,,,104.924004,,,,1999.03894,1824.696045,2721.051025,-896.35498,0.0,257.760986,,,,,257.760986,2082.457031,,355.924988,355.924988,,,,0.0,,,,,,348.406006,,,348.406006,704.330994,1059.712036,,,,,271.704987,,,,,,271.704987,1331.417023,2035.748016,0.0,316.963989,,,-189.479004,,1918.263062,2045.748047,0.0,2045.748047,4081.496063,
01/30/1993,3846.449951,41.235001,41.235001,0.0,837.377014,,,803.70697,,,,,101.810997,,,,1784.130005,1813.947998,2720.969971,-907.021973,0.0,248.371994,,,,,248.371994,2062.319992,,309.09201,309.09201,,,,0.0,,,,,,411.686005,,,411.686005,720.778015,541.638977,,,,,316.415985,,,,,,316.415985,858.054962,1578.832977,0.0,317.502991,,,-186.679993,,2136.794007,2267.617005,0.0,2267.617005,3846.449982,
05/01/1993,3942.559082,60.530998,60.530998,0.0,842.515991,,,874.010986,,,,,109.272003,,,,1886.329956,1801.572021,,,0.0,254.656998,,,,,254.656998,2056.229019,,270.593994,270.593994,,,,100.216003,,,,,,295.487,,,295.487,666.296997,681.130005,,,,,313.987,,,,,,313.987,995.117004,1661.414001,0.0,317.483002,,,-184.714005,,2148.375992,2281.144989,0.0,2281.144989,3942.55899,
07/31/1993,4051.498047,63.397999,63.397999,0.0,864.744019,,,904.39801,,,,,119.940002,,,,1952.47998,1832.703003,,,0.0,266.315002,,,,,266.315002,2099.018005,,292.14801,292.14801,,,,100.217003,,,,,,362.126015,,,362.126015,754.491028,663.200012,,,,,316.031006,,,,,,316.031006,979.231018,1733.722046,0.0,317.721985,,,-183.897003,,2183.950958,2317.77594,0.0,2317.77594,4051.497986,
10/31/1993,4214.766113,171.927002,171.927002,0.0,1002.697021,,,1002.221985,,,,,116.301003,,,,2293.146973,1694.91394,,,0.0,226.705002,,,,,226.705002,1921.618942,,348.787994,348.787994,,,,100.222,,,,,,403.227005,,,403.227005,852.237,660.299988,,,,,332.776001,,,,,,332.776001,993.075989,1845.312988,0.0,317.776001,,,-181.820999,,2233.498001,2369.453003,0.0,2369.453003,4214.765991,
01/29/1994,4135.10498,320.558014,320.558014,0.0,1056.911011,,,733.700012,,,,,109.456001,,,,2220.625,1666.588013,2638.197021,-971.609009,0.0,247.891998,,,,,247.891998,1914.480011,,250.363007,250.363007,,,,0.0,,,,,,457.080963,,,457.080963,707.44397,650.0,,,,,336.368011,,,,,,336.368011,986.368011,1693.811981,0.0,318.632996,,,-274.451996,,2397.111908,2441.292908,0.0,2441.292908,4135.104889,
04/30/1994,4049.666016,159.115005,159.115005,0.0,1066.875977,,,803.437012,,,,,106.432999,,,,2135.861084,1668.06604,2675.88501,-1007.81897,0.0,245.738998,,,,,245.738998,1913.805038,,235.376007,235.376007,,,,0.0,,,,,,378.511993,,,378.511993,613.888,650.0,,,,,326.556,,,,,,326.556,976.556,1590.444,0.0,319.36499,,,-272.321991,,2412.178925,2459.221924,0.0,2459.221924,4049.665924,
07/31/1994,4197.783203,108.25,108.25,0.0,1120.037964,,,867.315979,,,,,133.186996,,,,2228.791016,1666.526978,,,0.0,302.464996,,,,,302.464996,1968.991974,,320.007996,320.007996,,,,23.0,,,,,,394.455994,,,394.455994,737.463989,650.0,,,,,326.294006,,,,,,326.294006,976.294006,1713.757996,0.0,320.127991,,,-269.890991,,2433.787964,2484.024963,0.0,2484.024963,4197.782959,
10/29/1994,4555.757812,58.543999,58.543999,0.0,1219.371948,,,1092.19397,,,,,149.742004,,,,2519.852051,1715.373047,,,0.0,320.53299,,,,,320.53299,2035.906036,,380.821991,380.821991,,,,244.322006,,,,,,404.693039,,,404.693039,1029.837036,650.0,,,,,339.536987,,,,,,339.536987,989.536987,2019.374023,0.0,321.522003,,,-277.10199,,2491.96405,2536.384064,0.0,2536.384064,4555.758087,
01/28/1995,4570.077148,242.779999,242.779999,0.0,1292.399048,,,870.440002,,,,,142.046997,,,,2547.666016,1692.14502,2798.415039,-1106.27002,0.0,330.265991,,,,,330.265991,2022.411011,,275.303009,275.303009,,,,25.200001,,,,,,497.051983,,,497.051983,797.554993,650.0,,,,,361.56601,,,,,,361.56601,1011.56601,1809.121003,0.0,322.665009,,,-278.225006,,2716.516022,2760.956025,0.0,2760.956025,4570.077028,
04/29/1995,4469.538086,59.966999,59.966999,0.0,1252.494995,,,985.53302,,,,,140.904999,,,,2438.899902,1693.498047,2852.629883,-1159.131958,0.0,337.140015,,,,,337.140015,2030.638062,,260.407013,260.407013,,,,70.088997,,,,,,369.993004,,,369.993004,700.489014,650.0,,,,,358.453003,,,,,,358.453003,1008.453003,1708.942017,0.0,324.360992,,,-283.766998,,2720.002106,2760.5961,0.0,2760.5961,4469.538116,
07/29/1995,4857.733887,262.591003,262.591003,0.0,1262.229004,,,1081.628052,,,,,153.084,,,,2759.531982,1735.833008,2943.398926,-1207.56604,0.0,362.368988,,,,,362.368988,2098.201996,,352.76001,352.76001,,,,250.0,,,,,,455.967041,,,455.967041,1058.727051,650.0,,,,,356.893005,,,,,,356.893005,1006.893005,2065.620056,0.0,332.640991,,,-273.755005,,2733.227905,2792.113892,0.0,2792.113892,4857.733948,
10/28/1995,5116.942871,274.885986,274.885986,0.0,1312.855957,,,1287.968994,,,,,141.182007,,,,3016.893066,1770.134033,3027.268066,-1257.134033,0.0,329.915985,,,,,329.915985,2100.050018,,353.971985,353.971985,,,,0.0,,,,,,446.203003,,,446.203003,800.174988,650.0,,,,,228.309006,,,,,,228.309006,878.309006,1678.483994,0.0,333.968994,,,-271.539001,,3354.528992,3416.958984,21.5,3438.458984,5116.942978,
02/03/1996,5266.562988,1645.730957,1645.730957,0.0,77.515999,,,958.953003,,,,,117.832001,,,,2800.031982,1741.456055,3018.75708,-1277.301025,0.0,725.075012,,,,,725.075012,2466.531067,,280.658997,280.658997,,,,0.0,,,,,,435.916015,,,435.916015,716.575012,650.0,,,,,653.247986,,,,,,653.247986,1303.247986,2019.822998,0.0,317.485992,,,-316.795013,,3200.349945,3201.040924,45.699001,3246.739925,5266.562923,
05/04/1996,3716.106934,24.504,24.504,0.0,69.355003,,,1010.971008,,,,,130.410004,,,,1235.23999,1740.926025,3079.518066,-1338.592041,0.0,739.940979,,,,,739.940979,2480.867004,,270.110992,270.110992,,,,177.223999,,,,,,396.633026,,,396.633026,843.968018,650.0,,,,,584.135986,,,,,,584.135986,1234.135986,2078.104004,0.0,318.890015,,,-1927.166992,,3201.426025,1593.149048,44.854,1638.003048,3716.107052,
08/03/1996,3888.904053,33.049999,33.049999,0.0,96.281998,,,1116.060059,,,,,137.692001,,,,1383.083984,1772.019043,3150.49292,-1378.473999,0.0,733.801025,,,,,733.801025,2505.820068,,343.897003,343.897003,,,,266.981995,,,,,,406.246979,,,406.246979,1017.125977,650.0,,,,,569.333984,,,,,,569.333984,1219.333984,2236.459961,0.0,321.666992,,,-1923.782959,,3207.491943,1605.375977,47.068001,1652.443977,3888.903938,
11/02/1996,4277.438965,56.674999,56.674999,0.0,104.420998,,,1361.094971,,,,,150.440002,,,,1672.630981,1816.771973,,,0.0,788.036011,,,,,788.036011,2604.807983,,440.540985,440.540985,,,,376.632996,,,,,,457.361053,,,457.361053,1274.535034,650.0,,,,,570.380981,,,,,,570.380981,1220.380981,2494.916016,0.0,322.850006,,,-1927.119019,,3339.907959,1735.638947,46.883999,1782.522945,4277.438961,
02/03/1997,4120.001953,312.79599,312.79599,0.0,69.336998,,,1007.302979,,,,,155.660995,,,,1545.097046,1828.869019,3290.243896,-1461.375,0.0,746.036011,,,,,746.036011,2574.905029,,307.841003,307.841003,,,,0.0,,,,,,599.052002,,,599.052002,906.893005,650.0,,,,,573.190979,,,,,,573.190979,1223.190979,2130.083984,0.0,323.212006,,,-1926.885986,,3526.255981,1922.582001,67.335999,1989.917999,4120.001984,
05/03/1997,3982.164062,57.453999,57.453999,0.0,80.125999,,,1182.217041,,,,,66.948997,,,,1386.745972,1835.810059,3347.510986,-1511.70105,0.0,759.607971,,,,,759.607971,2595.41803,,309.207001,309.207001,,,,65.989998,,,,,,434.191978,,,434.191978,809.388977,650.0,,,,,537.530029,,,,,,537.530029,1187.530029,1996.919006,0.0,324.165009,,,-1924.343994,,3518.599976,1918.42099,66.823997,1985.244987,3982.163994,
08/02/1997,4071.491943,22.466999,22.466999,0.0,91.544998,,,1248.243042,,,,,89.995003,,,,1452.25,1853.266968,3412.806885,-1559.540039,0.0,765.974976,,,,,765.974976,2619.241943,,353.933014,353.933014,,,,116.121002,,,,,,448.948975,,,448.948975,919.002991,650.0,,,,,510.733002,,,,,,510.733002,1160.733002,2079.735992,0.0,324.346985,,,-1917.970947,,3513.584961,1919.960999,71.794998,1991.755997,4071.491989,
11/01/1997,4237.434082,37.046001,37.046001,0.0,113.356003,,,1540.264038,,,,,99.412003,,,,1790.078003,1728.06897,3291.773926,-1563.704956,0.0,719.286987,,,,,719.286987,2447.355957,,432.765015,432.765015,,,,101.268997,,,,,,495.857956,,,495.857956,1029.891968,650.0,,,,,498.174011,,,,,,498.174011,1148.174011,2178.065979,0.0,329.141998,,,-1904.831055,,3560.602051,1984.912994,74.455002,2059.367996,4237.433975,
01/31/1998,4300.76123,746.39502,746.39502,0.0,83.370003,,,1101.876953,99.167,0.0,1002.710022,,99.509003,,,,2031.151001,1519.907959,3104.612061,-1584.703979,0.0,749.702026,,,,,749.702026,2269.609985,,300.703003,300.703003,,,,0.0,,,,,,792.708984,,,792.708984,1093.411987,650.0,,,,,410.320007,,,,,,410.320007,1060.320007,2153.731994,0.0,328.369995,,,-1896.587036,,3613.174072,2044.957031,102.071999,2147.02903,4300.761024,
05/02/1998,4248.993164,687.869019,687.869019,0.0,81.601997,,,1152.880005,96.789001,0.0,1056.090942,0.0,92.421997,,,,2014.772949,1491.790039,3097.86499,-1606.074951,0.0,742.429993,,,,,742.429993,2234.220032,,277.243011,277.243011,,,,0.0,,,,,,697.689972,,,697.689972,974.932983,650.0,,,,,407.811005,,,,,,407.811005,1057.811005,2032.743988,0.0,332.40799,,,-1878.805054,,3657.072022,2110.674958,105.573997,2216.248955,4248.992943,
08/01/1998,4136.944824,498.862,498.862,0.0,81.130997,,,1235.732056,91.186996,0.0,1144.545044,0.0,80.954002,,,,1896.678955,1462.010986,3057.596924,-1595.58606,0.0,778.255005,,,,,778.255005,2240.265991,,264.864014,264.864014,,,,0.0,,,,,,715.75,,,715.75,980.614014,650.0,,,,,406.205994,,,,,,406.205994,1056.205994,2036.820008,0.0,331.354004,,,-3636.665039,,5306.177978,2000.866943,99.258003,2100.124946,4136.944954,
10/31/1998,4288.24707,64.799004,64.799004,0.0,101.473999,,,1664.165039,95.168999,0.0,1568.995972,0.0,92.286003,,,,1922.723999,1530.704956,3171.75708,-1641.052002,0.0,834.817993,,,,,834.817993,2365.522949,,419.938995,419.938995,,,,100.0,,,,,,735.175019,,,735.175019,1255.114014,550.0,,,,,409.376007,,,,,,409.376007,959.376007,2214.490021,0.0,330.17099,,,-3666.458008,,5315.968994,1979.681976,94.074997,2073.756973,4288.246994,
01/31/1999,4549.708008,870.317017,870.317017,0.0,77.714996,77.715,,1218.467041,98.796997,0.0,1119.670044,0.0,140.380005,,,,2306.878906,1361.760986,3014.083984,-1652.322998,0.0,881.067993,,,,,881.067993,2242.828979,,289.946991,289.946991,,,,100.0,,,,,,790.057037,,,790.057037,1180.004028,550.0,,,,,547.241028,,,,,,547.241028,1097.241028,2277.245056,0.0,337.56601,,,-3641.295898,5470.689,-0.000158,2166.958954,105.503998,2272.462952,4549.708008,
05/01/1999,4282.132,491.366,491.366,,72.14,72.14,,1170.303,,,,,265.016,,,,1998.825,1371.263,3057.35,-1686.087,,912.044,,,,,912.044,2283.307,,204.7,204.7,,,,100.0,,,,,,702.206,,,702.206,1006.906,550.0,,,,,410.487,,,,,,410.487,960.487,1967.393,,338.555,,,-3615.766,5536.386,0.0,2259.175,55.564,2314.739,4282.132,
07/31/1999,4027.696,490.322,490.322,,72.824,72.824,,1238.404,,,,,272.489,,,,2074.039,1400.539,3116.234,-1715.695,,553.118,,,,,553.118,1953.657,,305.78,305.78,,,,200.0,,,,,,770.35,,,770.35,1276.13,750.0,,,,,59.488,,,,,,59.488,809.488,2085.618,,354.315,,,-4356.248,5889.62,0.0,1887.687,54.391,1942.078,4027.696,
10/30/1999,3887.552979,173.302994,173.302994,0.0,129.669998,,,1518.578003,97.679001,0.0,1420.899048,0.0,179.862,,,,2001.412964,1254.875,2943.636963,-1688.761963,0.0,631.265015,,,,,631.265015,1886.140015,,391.247986,391.247986,,,,200.0,,,,,,657.814514,,,657.814514,1249.0625,650.0,,,,,56.471001,,,,,,56.471001,706.471001,1955.533501,0.0,352.300995,,,-4345.809082,,5873.796143,1880.288056,51.716,1932.004056,3887.537557,
01/29/2000,4126.167,817.268,817.268,0.0,108.794,108.794,,1050.913,99.916,0.0,1050.912964,0.0,307.78,,,,2284.755,1229.612,2944.827,-1715.215,0.0,611.8,0.0,0.0,0.0,,611.8,1841.412,,256.306,256.306,,,,250.0,,,,,,729.246,,,729.246,1235.552,400.0,,,,,224.53,,,,,,224.53,624.53,1860.082,0.0,368.101,,,-4330.395,6109.371,0.0,2147.077,119.008,2266.085,4126.167,
04/29/2000,3860.592,484.091,484.091,0.0,77.166,77.166,,1147.194,,,,,294.202,,,,2002.653,1241.698,2939.058,-1697.36,0.0,616.241,,,,,616.241,1857.939,,271.872,271.872,,,,150.0,,,,,,540.821,,,540.821,962.693,400.0,,,,,183.789,,,,,,183.789,583.789,1546.482,0.0,286.119,,,,1905.378,0.0,2191.497,122.613,2314.11,3860.592,
07/29/2000,3816.719,321.503,321.503,0.0,102.812,102.812,,1214.807,0.0,0.0,0.0,1214.807,295.023,,,,1934.145,1253.698,2983.484,-1729.786,0.0,628.876,,,,,628.876,1882.574,,311.536,311.536,,,,150.0,,,,,,573.594,,,573.594,1035.13,400.0,,,,,180.7,,,,,,180.7,580.7,1615.83,0.0,280.497,,,-128.631,1947.306,0.0,2099.172,101.717,2200.889,3816.719,
10/28/2000,4009.031006,6.174,6.174,0.0,122.359001,,,1581.682007,1581.682007,0.0,0.0,0.0,341.588989,,,,2051.803955,1352.562988,3101.282959,-1748.719971,0.0,604.664001,,,,,604.664001,1957.22699,,411.359009,411.359009,,,,274.079987,,,,,,561.411957,,,561.411957,1246.850952,400.0,,,,,172.820007,,,,,,172.820007,572.820007,1819.670959,0.0,290.983002,,,-167.070999,,1963.889969,2087.801971,101.557999,2189.35997,4009.03093,
02/03/2001,4088.122,563.547,563.547,0.0,93.745,93.745,,1157.14,,0.0,1157.140015,0.0,253.366,,,,2067.798,1394.619,3145.048,-1750.429,0.0,625.705,0.0,0.0,0.0,,625.705,2020.324,,273.021,273.021,,,,0.0,,,,,,727.164,,,727.164,1000.185,400.0,,,,,228.397,,,,,,228.397,628.397,1628.582,0.0,299.599,,,-151.013,2167.869,0.0,2316.455,143.085,2459.54,4088.122,
05/05/2001,3863.625,288.946,288.946,0.0,82.191,82.191,,1129.994,,,,,318.796,,,,1819.927,1409.749,3203.989,-1794.24,0.0,633.949,,,,,633.949,2043.698,,246.471,246.471,,,,,,,,,,528.236,,,528.236,774.707,400.0,,,,,226.433,,,,,,226.433,626.433,1401.14,0.0,300.354,,,-140.957,2166.069,0.0,2325.466,137.019,2462.485,3863.625,
08/04/2001,4001.939,327.467,327.467,0.0,79.167,79.167,,1153.581,0.0,0.0,1153.581055,0.0,340.573,,,,1900.788,1445.791,3287.885,-1842.094,0.0,655.36,,,,,655.36,2101.151,,315.936,315.936,,,,150.0,,,,,,533.695,,,533.695,999.631,250.0,,,,,222.843,,,,,,222.843,472.843,1472.474,0.0,278.801,,,-93.866,2203.828,0.0,2388.763,140.702,2529.465,4001.939,
11/03/2001,4156.741211,317.867004,317.867004,0.0,127.152,,,1343.328979,0.0,0.0,1343.328979,0.0,304.605011,,,,2092.952881,1391.214966,3092.215088,-1701.0,0.0,672.572998,157.287994,123.995003,33.292991,,515.285004,2063.787964,,386.772003,386.772003,,,,150.0,,,,,,563.960053,,,563.960053,1100.732056,250.0,,,,,235.580994,,,,,,235.580994,485.580994,1586.31305,0.0,277.019012,,,-102.602997,,2253.656952,2428.072967,142.354996,2570.427963,4156.741013,
02/02/2002,5094.0,1495.0,1495.0,0.0,80.0,80.0,,966.0,0.0,0.0,966.0,0.0,243.0,,,,2784.0,1599.0,3832.0,-2233.0,0.0,711.0,152.0,121.0,31.0,,559.0,2310.0,,365.0,365.0,,,,150.0,,,,,,939.0,,,939.0,1454.0,250.0,,,,,469.0,,,,,,469.0,719.0,2173.0,0.0,262.0,,,-70.0,2552.0,0.0,2744.0,177.0,2921.0,5094.0,
08/03/2002,6500.13623,1311.53894,1311.53894,0.0,81.467003,,,1090.290039,0.0,0.0,1090.290039,0.0,233.074005,,,,2716.370117,1574.717041,3904.00293,-2329.285889,0.0,2209.049072,1767.258057,1315.371948,451.886109,,441.791015,3783.766113,,515.768982,515.768982,,,,0.0,,,,,,660.330994,,,660.330994,1176.099976,248.031998,,,,,540.804016,,,,,,540.804016,788.836014,1964.93599,0.0,1917.906982,,,0.0,2617.292969,0.0,4535.199951,0.0,4535.199951,6500.135941,
11/02/2002,6533.273926,1048.93103,1048.93103,0.0,112.110001,,,1410.17395,0.0,0.0,1410.17395,0.0,251.031006,,,,2822.246094,1588.540039,3940.7771,-2352.237061,0.0,2122.488037,1765.687988,1315.371948,450.31604,,356.800049,3711.028076,,575.294006,575.294006,,,,0.0,,,,,,634.433044,,,634.433044,1209.727051,248.056,,,,,549.89801,,,,,,549.89801,797.95401,2007.681061,0.0,1932.807007,,,0.0,2592.785889,0.0,4525.592896,0.0,4525.592896,6533.273956,
02/01/2003,7246.0,2262.0,2262.0,,151.0,151.0,,966.0,,,,,227.0,,,,3606.0,1492.0,3631.0,-2139.0,,2148.0,1758.0,1311.0,447.0,,390.0,3640.0,,456.0,456.0,,,,,,,,,,803.0,,,803.0,1259.0,547.0,,,,,580.0,,,,,,580.0,1127.0,2386.0,,1954.0,,,,2906.0,0.0,4860.0,,4860.0,7246.0,
05/03/2003,7105.681152,2243.993896,2243.993896,0.0,114.752998,,,955.187012,0.0,0.0,955.187012,0.0,220.595993,,,,3534.530029,1485.328979,3702.410889,-2217.082031,0.0,2085.822021,1756.534058,1310.868042,445.666016,,329.287964,3571.151001,,336.710999,336.710999,,,,0.0,,,,,,663.898987,,,663.898987,1000.609985,648.106018,,,,,568.38501,,,,,,568.38501,1216.491028,2217.101013,0.0,1963.800049,,,-27.232,2952.011963,6.7e-05,4888.580078,0.0,4888.580078,7105.681091,
