Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
06/30/1994,,,,,2.540949,,,,,27.378028,,,2.75,29.404001,
09/30/1994,,53.069321,70.453502,33.725001,4.77123,,,,,47.769451,,,4.875,67.546001,
12/31/1994,,63.255692,80.489503,50.258001,5.190121,,,,,40.175047,,,4.625,66.329001,
03/31/1995,,65.731373,81.345,43.124001,3.07123,,33.724038,,,28.942614,,,3.875,54.469999,
06/30/1995,,47.189563,58.833999,36.632001,3.375266,,28.210763,,,22.444698,,,4.0,58.849998,
09/30/1995,,81.064637,123.377746,56.303999,5.429733,,37.961127,,,32.777451,,,6.0,100.004005,
12/31/1995,,94.340317,107.598506,79.399503,4.899639,,28.041574,,,23.093034,,,4.875,79.555501,
03/31/1996,,107.285578,150.281506,81.931004,8.446064,,35.617229,,,31.949815,,,7.625,138.630249,
06/30/1996,,163.231709,193.202623,137.194753,6.023377,,40.709732,,,37.621484,,,9.25,179.303992,
09/30/1996,,130.95638,155.061622,112.994994,4.469626,,25.250046,,,21.242632,,,6.4375,117.832876,
12/31/1996,,139.854767,165.234993,120.548495,5.105512,,24.675807,,,20.761739,,,7.5625,143.048376,
03/31/1997,,181.303132,209.375252,140.105251,3.557364,,26.798743,,,18.489736,,,9.5625,158.734378,
06/30/1997,,173.330802,231.909252,138.023128,5.460046,,28.202067,,,24.986296,,,12.375,277.597745,
09/30/1997,,257.864434,399.016618,199.363002,7.218688,,30.276016,,,27.479555,,,15.6875,374.491375,
12/31/1997,,356.516741,441.84549,263.006003,4.161907,,22.170358,78.939931,,19.022955,,,13.0,309.103997,
03/31/1998,,329.357393,376.600254,252.679253,4.530481,,23.09881,,,20.368389,,,13.5625,344.979397,
06/30/1998,,360.438999,452.36201,280.656746,4.255352,4.255352,18.888824,,,16.234664,,,12.375,318.897495,
09/30/1998,,344.412732,397.346381,271.839495,5.083252,5.083252,21.410577,,,18.865954,,,14.0,381.41299,
12/31/1998,,383.520671,465.746737,279.341999,4.819815,,23.825665,,,22.054002,,,16.5,480.666975,
03/31/1999,,378.044791,465.408236,296.740741,4.148158,4.148158,16.991763,,,15.203175,,,13.5625,390.873623,
06/30/1999,,381.829841,433.780242,320.991998,3.848496,3.848496,13.592071,,,12.143202,,,11.90625,351.035683,
09/30/1999,,434.44505,538.910118,346.859125,5.219617,5.219617,14.704308,,,13.391103,,,15.1875,464.041895,
12/31/1999,,487.810161,700.342344,402.961119,8.463308,8.463308,17.518902,,,17.128164,,,21.28125,708.386622,
03/31/2000,,1356.037582,2132.515212,685.434969,9.176988,9.176988,29.463128,,,33.201418,,,37.25,1467.867885,
06/30/2000,,1371.824736,2183.256389,706.706117,13.439054,13.439054,38.969833,,,43.09741,,,50.734375,2073.976647,
09/30/2000,,1910.082717,2340.456105,1632.069898,16.544014,16.544014,42.644401,,,48.729288,,,56.375,2512.287124,
12/31/2000,,2032.958237,2359.602512,1703.576136,8.609332,8.609332,41.095198,,,43.150768,,,50.5,2227.831,
03/31/2001,,1328.534984,2018.428323,715.917333,3.433329,4.730369,17.441465,,,17.525419,,,21.375,965.527901,
06/30/2001,,1339.692962,1691.567143,809.777473,3.837297,7.995046,18.819917,,,20.698071,,,23.0,1202.620005,
09/30/2001,,781.009296,1172.254695,544.820221,2.413695,5.218525,10.246962,,,10.635512,,,13.3,706.697897,
12/31/2001,,897.052117,1045.515033,696.687816,3.780779,8.773984,12.797143,,,13.031222,,,18.55,1009.5027,
03/31/2002,,728.338908,988.027511,534.609756,2.048173,4.425861,6.360853,,,6.163267,,,10.55,555.415172,
06/30/2002,,406.187678,559.800264,297.189863,2.36054,7.240928,5.466446,,,5.863856,,,9.49,560.402874,
09/30/2002,,411.00076,499.080813,264.405061,1.415748,5.575581,2.877641,,,3.499599,,,5.028,337.298357,
12/31/2002,,457.912055,564.902219,331.09465,2.691541,21.193062,4.708968,,,5.560485,,,8.08,527.38424,
03/31/2003,,426.614775,588.959046,325.701226,2.388246,122.517168,3.739704,,,5.041914,,,6.32,472.059314,
06/30/2003,,611.917299,868.728374,473.620371,3.796706,,5.137254,,,6.596274,,,9.17,653.84901,
09/30/2003,,723.413986,927.077164,525.135465,6.041669,,6.899487,,,8.495779,,,12.8,877.299603,
12/31/2003,,914.820175,994.491346,866.655147,6.158589,,7.149367,,,8.584631,,,13.61,912.177152,
03/31/2004,,1264.680377,1633.546461,949.892025,3.496077,4.814989,11.568439,,,14.390025,,,21.52,1533.401052,
06/30/2004,,1327.358933,1542.272674,1111.23363,3.360551,4.661804,11.71456,,,13.527511,,,19.96,1452.029472,
09/30/2004,,1030.231492,1435.44139,590.070241,2.641263,3.769044,9.315805,,,9.286904,,,14.48,1007.88912,
12/31/2004,,1178.815284,1510.328485,961.772229,3.662708,5.17507,13.764132,,,13.057332,,,20.24,1492.06128,
03/31/2005,,1198.872299,1442.854795,916.563985,2.666907,3.835921,10.020338,,,8.37343,,,13.94,979.130309,
06/30/2005,,1190.626844,1411.037048,957.503545,3.405714,4.997314,12.149358,,,10.698853,,,16.83,1251.295027,
09/30/2005,,1342.647568,1516.655039,1225.899488,3.420737,4.932702,11.558664,,,10.444869,,,16.95,1303.143617,
12/31/2005,,1225.055059,1404.499398,1090.568995,4.417407,6.145106,11.206008,,,11.133025,,,16.46,1405.867214,
03/31/2006,,1702.255169,1868.906075,1402.74692,5.940374,8.420894,13.976819,,,14.054548,,,20.38,1781.32966,
06/30/2006,,1739.589764,1993.296761,1479.658756,6.219302,9.35804,10.224053,,,10.175727,,,18.34,1612.008067,
09/30/2006,,1415.378475,1620.995938,1140.761672,5.163045,7.951552,7.12115,,,6.898761,,,14.41,1246.57157,
12/31/2006,,1344.39312,1500.205335,1202.979309,6.114548,9.574763,6.28297,,,6.282677,,,15.21,1367.851779,
03/31/2007,,1138.960884,1355.587955,1003.131655,5.682962,9.293045,4.317668,,,4.385244,,,13.06,1200.570067,
06/30/2007,,1065.133041,1244.781991,858.081454,4.624489,8.14735,3.089801,,,3.104192,,,9.49,867.52556,
09/30/2007,,791.602289,888.873591,694.508384,4.759953,9.083694,2.912221,61.48462,,2.762303,,,8.83,765.59424,
12/31/2007,,580.626428,778.154449,432.280319,2.888186,4.645234,2.257048,4.231155,5.458798,1.743248,,,6.71,475.95371,
03/31/2008,,484.191713,566.678519,420.791695,3.646916,6.755387,3.071023,5.787053,8.201987,2.725621,,,6.94,566.937382,
06/30/2008,,363.954924,604.530827,243.821518,2.154406,4.909222,1.900597,4.765612,9.299692,1.68341,,,3.35,273.53225,
09/30/2008,,343.3248,459.216191,250.387894,3.054996,11.755947,2.59662,,,2.542568,,,3.59,324.44437,
12/31/2008,,409.263165,544.476615,254.107611,2.704738,4.525324,5.697443,,,4.123899,,,5.56,371.90968,
03/31/2009,,295.502678,408.252898,230.150377,3.13199,6.026657,6.236157,,,5.112317,,,5.39,408.4895,
06/30/2009,,460.141251,551.958647,374.02564,4.592684,11.087404,8.266886,,,7.450176,,,6.48,540.06328,
09/30/2009,,657.488872,910.394115,485.401628,8.548801,30.643865,14.711573,,,14.125612,,,9.74,865.53276,
12/31/2009,,800.497975,889.714881,706.146569,8.492765,33.610876,12.042396,22.207704,62.470971,9.827792,,,9.32,706.92292,
03/31/2010,,1035.711339,1295.701583,712.670408,13.636642,50.560747,14.854309,29.646814,59.57898,13.61704,,,15.21,1299.84178,
06/30/2010,,1120.731453,1330.350529,929.501485,10.398936,34.48544,9.056178,19.809451,36.328015,8.266741,,,12.1,1033.6071,
09/30/2010,,1170.676104,1327.24277,985.694784,13.019647,45.733831,9.069835,25.273592,75.899114,8.652083,427.244491,,14.77,1321.46721,
12/31/2010,,1249.279918,1424.782668,1089.337389,13.396389,85.766786,7.603369,,,7.108825,,,12.85,1130.58045,
03/31/2011,,1044.313069,1236.636983,790.007602,3.839445,5.274073,6.580821,,,5.780839,,,9.47,792.55881,
06/30/2011,,758.452492,903.687321,536.370965,3.30711,4.754669,6.386336,,,6.247569,,,7.27,698.90935,
09/30/2011,,546.603211,740.573528,436.573931,2.404564,3.596763,4.987639,,,5.134876,,,4.85,518.6841,
12/31/2011,,527.681842,628.585259,446.597823,3.23816,5.280221,8.877123,,,8.798441,,,5.595,628.912575,
03/31/2012,,781.386615,929.81136,638.311511,5.585436,10.55475,11.595552,,,9.65438,,,7.92,754.29672,
06/30/2012,,689.191823,779.671963,581.394418,7.002167,16.604962,10.938274,,,8.54053,,,8.07,721.5296,
09/30/2012,,806.457258,1044.795914,713.381906,12.88554,65.233088,16.139576,,,13.801697,,,10.675,1046.541275,
12/31/2012,,752.991368,1062.606886,507.998708,18.164728,,10.47926,,,8.824281,,,7.41,716.45219,
03/31/2013,,932.012118,1167.755471,730.756503,,,14.668772,,,13.561696,,,11.0,1169.642,
06/30/2013,,1080.502878,1267.306152,919.639113,,,13.809515,,,13.162228,,,11.55,1269.15465,
09/30/2013,,1358.709523,1548.984518,1153.21114,,,8.689055,,,8.364269,,,10.445,1161.97255,
12/31/2013,,1196.607169,1408.866164,990.850799,,,8.823097,,,8.204121,,,11.35,1221.7659,
03/31/2014,,1530.545134,1794.172487,1255.786631,,,9.719864,,,9.516524,,,12.12,1386.44332,
06/30/2014,,1346.923392,1665.019832,1181.553867,,,10.880024,,,10.591464,,,12.82,1486.39552,
09/30/2014,,1478.025129,1697.920552,1194.196322,32.78312,,7.123175,,,6.790591,,,12.07,1441.64936,
12/31/2014,,1717.57474,2083.621977,1430.229966,55.979522,,9.824216,,,9.614436,,,15.5,1929.675,
03/31/2015,64.705882,1669.164415,1912.357078,1279.190678,18.704625,1798.458955,4.897655,,,4.417656,16.931504,20.329638,11.0,1279.954,
06/30/2015,417.0,1343.152095,1654.315599,1085.800223,47.113432,,5.702768,,,5.398354,28.043228,36.138052,12.51,1532.50635,
09/30/2015,,1435.628984,1721.476351,1136.396521,37.386585,,6.834623,,,6.27809,,,10.96,1324.45732,
