Date,P/E,Average,High,Low,P/Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
12/31/1993,,,,,2.090869,,,,,,,17.0,427.226007,
03/31/1994,,451.391486,575.12426,355.470016,1.824534,,,,,,,15.0,355.470016,
06/30/1994,,278.274665,365.463142,215.566264,1.388188,,,,,,,11.46875,236.159164,
09/30/1994,65.0,252.411214,327.099446,201.171763,1.567056,0.509509,14.384415,,0.356286,3.837066,22.586364,13.0,298.139997,
12/31/1994,84.375002,253.164684,318.11388,178.214999,1.205386,0.411493,5.293885,,0.263386,2.651618,17.449355,10.125,216.372003,
03/31/1995,,306.124017,409.34201,211.199992,2.026735,0.502807,11.183085,,0.49559,6.652223,,12.9375,431.064083,
06/30/1995,,501.62214,568.275027,409.34201,2.663194,0.580936,20.348809,,0.605755,5.216101,19.44987,16.375,573.771153,
09/30/1995,,580.028616,635.146916,495.825035,2.734501,0.536996,19.491167,,0.558579,3.747569,9.843968,15.875,559.137354,
12/31/1995,,587.475846,627.211352,531.658514,2.983964,0.545689,,,0.609853,3.399594,7.513222,16.625,643.883146,
03/31/1996,11.47343,767.039492,949.925655,585.637359,4.298536,0.790375,25.809858,,0.850445,3.802755,6.9275,23.75,893.647458,
06/30/1996,7.04291,858.141352,948.42689,726.398214,3.288,0.670836,18.755485,,0.74457,3.589725,6.30676,18.875,754.919147,
09/30/1996,12.1875,730.705262,797.460228,650.552108,2.620539,0.662968,6.842236,26.421759,0.733434,5.721628,15.72598,19.5,794.162006,
12/31/1996,15.458015,858.882415,936.496283,771.089506,2.705315,0.646596,6.708631,21.136504,0.7085,6.66036,27.242875,20.25,814.561994,
03/31/1997,17.40196,840.739064,903.197014,712.415495,2.312833,0.543988,10.533237,,0.620245,7.081174,44.278159,17.75,752.728758,
06/30/1997,39.467591,813.597647,881.535636,705.022507,2.695305,0.614943,12.925637,326.870705,0.678475,8.247934,106.6269,21.3125,885.00329,
03/31/1998,27.138158,951.864583,1301.620905,805.73523,3.200962,0.853321,672.769837,,1.102196,11.534942,49.972223,30.9375,1534.147237,
06/30/1998,,1195.974185,1347.479419,1061.414663,6.777948,0.533729,,,0.70124,4.548782,48.117842,25.4375,1323.240664,
09/30/1998,,1175.199766,1340.546915,985.768778,5.759263,0.34305,,,0.516007,4.087884,184.574138,19.375,1218.18938,
12/31/1998,,1353.737665,1587.733386,1015.450012,6.101299,0.39648,19.999547,,0.491327,4.550993,132.784284,27.75,1500.462556,
03/31/1999,,1288.995949,1581.093781,1100.354091,6.070071,0.255025,,,0.464686,4.134104,32.166158,19.625,1598.658087,
