Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
10/03/1992,4204.712891,107.899002,107.899002,0,254.350006,,,1537.905029,,,,,210.529007,,,,,,2110.683105,1833.442017,,,0.0,,260.588013,,,,260.588013,2094.030029,,1290.939941,1290.939941,,,,110.557999,,,,,,778.976181,,,,778.976181,2180.474121,4517.550781,,,,,274.416992,,,274.416992,4791.967773,6972.441895,0,104.009003,,,-348.95401,,-2522.784027,-2767.729034,0.0,-2767.729034,4204.71286,
01/02/1993,4303.083984,103.995003,103.995003,0,275.173004,,,1555.442993,,,,,233.888,,,,,,2168.499023,1877.171997,3926.05603,-2048.884033,0.0,,257.412994,,,,257.412994,2134.584991,,1297.630005,1297.630005,,,,80.556999,,,,,,795.844978,,,,795.844978,2174.031982,4323.950195,,,,,505.145996,,,505.145996,4829.096191,7003.128173,0,104.377998,,,-328.860992,,-2475.561127,-2700.044121,0.0,-2700.044121,4303.084052,
03/27/1993,4268.869141,80.377998,80.377998,0,265.705994,,,1492.839966,,,,,278.916992,,,,,,2117.841064,1883.156006,,,0.0,,267.872009,,,,267.872009,2151.028015,,1227.11499,1227.11499,,,,82.976997,,,,,,828.576958,,,,828.576958,2138.668945,4092.864014,,,,,672.127991,,,672.127991,4764.992004,6903.66095,0,295.084015,,,-312.391998,,-2617.483978,-2634.791962,0.0,-2634.791962,4268.868988,
06/19/1993,4297.529785,142.070007,142.070007,0,260.040985,,,1445.552002,,,,,270.489014,,,,,,2118.1521,1902.478027,,,0.0,,276.899994,,,,276.899994,2179.378021,,1253.217041,1253.217041,,,,78.905998,,,,,,847.28492,,,,847.28492,2179.407959,4184.686035,,,,,520.296021,,,520.296021,4704.982056,6884.390015,0,305.334991,,,-302.196991,,-2589.998077,-2586.860077,0.0,-2586.860077,4297.529938,
10/09/1993,4306.167969,79.302002,79.302002,0,247.061005,,,1531.678955,,,,,265.648987,,,,,,2123.690918,1901.515991,,,0.0,,280.960999,,,,280.960999,2182.47699,,1303.365967,1303.365967,,,,95.667999,,,,,,869.368134,,,,869.368134,2268.4021,4085.306885,,,,,506.056,,,506.056,4591.362885,6859.764984,0,307.933014,,,-287.907013,,-2573.623016,-2553.597015,0.0,-2553.597015,4306.167969,
01/01/1994,4480.463867,121.252998,121.252998,0,287.924988,,,1579.279053,,,,,237.373001,,,,,,2225.830078,1981.307983,4186.967895,-2205.659912,0.0,,273.325989,,,,273.325989,2254.633972,,1357.531982,1357.531982,,,,71.014999,,,,,,822.284074,,,,822.284074,2250.831055,4135.013184,,,,,554.262024,,,554.262024,4689.275208,6940.106263,0,308.533997,,,-277.243988,,-2490.932037,-2459.642028,0.0,-2459.642028,4480.464235,
03/26/1994,4436.827148,110.068001,110.068001,0,242.268997,,,1520.744995,,,,,285.149994,,,,,,2158.231934,2003.083008,,,0.0,,275.511993,,,,275.511993,2278.595001,,1272.698975,1272.698975,,,,66.271004,,,,,,883.530022,,,,883.530022,2222.5,4049.47998,,,,,550.528015,,,550.528015,4600.007996,6822.507996,0,319.386993,,,-261.493011,,-2443.575104,-2385.681122,0.0,-2385.681122,4436.826874,
06/18/1994,4371.003906,105.589996,105.589996,0,249.363007,,,1440.404053,,,,,269.515991,,,,,,2064.873047,2033.774048,,,0.0,,272.356995,,,,272.356995,2306.131042,,1298.563965,1298.563965,,,,92.042999,,,,,,881.855927,,,,881.855927,2272.462891,3852.108887,,,,,552.30603,,,552.30603,4404.414917,6676.877808,0,322.312012,,,-251.944,,-2376.242035,-2305.874023,0.0,-2305.874023,4371.003784,
10/08/1994,4506.664062,73.968002,73.968002,0,257.078003,,,1541.079956,,,,,224.031998,,,,,,2096.157959,2166.909912,,,0.0,,243.595993,,,,243.595993,2410.505905,,1362.605957,1362.605957,,,,15.417,,,,,,932.208,,,,932.208,2310.230957,3910.430908,,,,,540.302002,,,540.302002,4450.73291,6760.963867,0,329.433014,,,-243.514008,,-2340.218903,-2254.299896,0.0,-2254.299896,4506.663971,
12/31/1994,4707.673828,27.223,27.223,0,270.811005,,,1615.022949,,,,,239.067993,,,,,,2152.125,2252.663086,4598.851074,-2346.187988,0.0,,302.885986,,,,302.885986,2555.549072,,1425.612061,1425.612061,,,,16.393,,,,,,952.962957,,,,952.962957,2394.968018,3889.194092,,,,,577.195984,,,577.195984,4466.390076,6861.358094,0,338.567993,,,-243.516006,,-2248.735947,-2153.68396,0.0,-2153.68396,4707.674134,
03/25/1995,4633.187988,48.421001,48.421001,0,243.988998,,,1495.109985,,,,,281.596985,,,,,,2069.116943,2266.663086,,,0.0,,297.40799,,,,297.40799,2564.071075,,1297.220947,1297.220947,,,,16.707001,,,,,,981.276154,,,,981.276154,2295.204102,3840.462891,,,,,586.598022,,,586.598022,4427.060913,6722.265015,0,344.015015,,,-243.496002,,-2189.596039,-2089.077026,0.0,-2089.077026,4633.187988,
06/17/1995,4645.138184,47.877998,47.877998,0,263.190002,,,1428.613037,,,,,264.375,,,,,,2004.05603,2346.100098,,,0.0,,294.981995,,,,294.981995,2641.082092,,1367.926025,1367.926025,,,,17.444,,,,,,977.751068,,,,977.751068,2363.121094,3702.956055,,,,,586.236023,,,586.236023,4289.192078,6652.313171,0,348.910004,,,-243.501999,,-2112.582962,-2007.174957,0.0,-2007.174957,4645.138214,
10/07/1995,4840.02002,43.880001,43.880001,0,266.127014,,,1506.262939,,,,,259.536987,,,,,,2075.806885,2482.956055,,,0.0,,281.256989,,,,281.256989,2764.213043,,1441.660034,1441.660034,,,,23.399,,,,,,1013.857958,,,,1013.857958,2478.916992,3505.416992,,,,,584.979004,,,584.979004,4090.395996,6569.312988,0,565.695007,,,-243.565994,,-2051.422043,-1729.29303,0.0,-1729.29303,4840.019958,
12/30/1995,5044.716797,0.0,0.0,0,288.066986,,,1585.717041,,,,,233.199997,,,,,,2106.983887,2662.337891,5144.655762,-2482.318115,0.0,,275.394989,,,,275.394989,2937.73288,,1540.067017,1540.067017,,,,33.914001,,,,,,991.455994,,,,991.455994,2565.437012,3489.728027,,,,,592.565002,,,592.565002,4082.29303,6647.730042,0,586.541016,,,-243.630997,,-1945.922958,-1603.012939,0.0,-1603.012939,5044.717102,
03/31/1996,5093.057129,0.0,0.0,0,256.256012,,,1524.255981,,,,,275.785004,,,,,,2056.297119,2764.729004,,,0.0,,272.031006,,,,272.031006,3036.76001,,1369.56897,1369.56897,,,,34.242001,,,,,,1013.562077,,,,1013.562077,2417.373047,3598.49292,,,,,596.862976,,,596.862976,4195.355896,6612.728943,0,594.499023,,,-243.654007,,-1870.516891,-1519.671875,0.0,-1519.671875,5093.057068,
06/15/1996,5193.966797,0.0,0.0,0,276.776001,,,1506.853027,,,,,348.167999,,,,,,2131.797119,2765.804932,,,0.0,,296.36499,,,,296.36499,3062.169922,,1398.084961,1398.084961,,,,33.733002,,,,,,1038.757965,,,,1038.757965,2470.575928,3543.510986,,,,,604.189026,,,604.189026,4147.700012,6618.27594,0,612.257996,,,-243.662003,,-1792.905014,-1424.309021,0.0,-1424.309021,5193.966919,
10/05/1996,5590.025879,0.0,0.0,0,306.338989,,,1655.776001,,,,,311.160004,,,,,,2273.274902,2926.370117,,,0.0,,390.381012,,,,390.381012,3316.751129,,1504.516968,1504.516968,,,,30.924,,,,,,1028.243114,,,,1028.243114,2563.684082,3746.245117,,,,,620.036011,,,620.036011,4366.281128,6929.96521,0,625.218018,,,-243.671997,,-1721.484985,-1339.938965,0.0,-1339.938965,5590.026245,
12/28/1996,5825.413086,0.0,0.0,0,324.049988,,,1713.94104,,,,,314.77301,,,,,,2352.763916,3063.533936,5726.618164,-2663.083984,0.0,,409.11499,,,,409.11499,3472.648926,,1650.255981,1650.255981,,,,21.143,,,,,,1041.520941,,,,1041.520941,2712.919922,3659.490967,,,,,634.708008,,,634.708008,4294.198975,7007.118896,0,658.22998,,,-243.886002,,-1596.050034,-1181.706055,0.0,-1181.706055,5825.412842,
03/22/1997,5835.280762,0.0,0.0,0,305.217987,,,1682.713013,,,,,296.182007,,,,,,2284.113037,3113.725098,,,0.0,,437.442993,,,,437.442993,3551.168091,,1469.18396,1469.18396,,,,21.426001,,,,,,1124.297022,,,,1124.297022,2614.906982,3700.194092,,,,,635.383972,,,635.383972,4335.578064,6950.485046,0,672.065002,,,-278.269012,,-1509.000031,-1115.204041,0.0,-1115.204041,5835.281006,
06/14/1997,5730.050781,0.0,0.0,0,318.717987,,,1594.557983,,,,,221.972,,,,,,2135.248047,3175.133057,,,0.0,,419.670013,,,,419.670013,3594.80307,,1496.927979,1496.927979,,,,17.788,,,,,,1152.929041,,,,1152.929041,2667.64502,3440.707031,,,,,636.310974,,,636.310974,4077.018005,6744.663025,0,679.98999,,,-290.705994,,-1403.896057,-1014.612061,0.0,-1014.612061,5730.050964,
10/04/1997,6034.723145,0.0,0.0,0,345.238007,,,1705.754028,,,,,209.929993,,,,,,2260.922119,3191.664062,6049.553223,-2857.888916,0.0,,582.137024,,,,582.137024,3773.801086,,1519.390015,1519.390015,,,,21.798,,,,,,1221.707981,,,,1221.707981,2762.895996,3568.189941,,,,,631.594971,,,631.594971,4199.784912,6962.680908,0,693.380981,,,-313.17099,,-1308.167999,-927.958008,0.0,-927.958008,6034.7229,
12/27/1997,6301.34082,65.484001,65.484001,0,400.528992,,,1805.964966,,,,,368.572998,,,,,,2640.551025,3296.599121,6183.24707,-2886.647949,0.0,,364.19101,,,,364.19101,3660.790131,,1781.526978,1781.526978,,,,24.334999,,,,,,1137.654137,,,,1137.654137,2943.516113,3493.074951,,,,,649.598022,,,649.598022,4142.672974,7086.189087,0,728.643982,,,-329.097992,,-1184.393951,-784.847961,0.0,-784.847961,6301.341125,
03/21/1998,6241.962891,59.275002,59.275002,0,376.992004,,,1718.623047,,,,,335.39801,,,,,,2490.288086,3378.349121,6325.320801,-2946.971924,0.0,,373.325989,,,,373.325989,3751.67511,,1527.384033,1527.384033,,,,24.829,,,,,,1215.796,,,,1215.796,2768.009033,3531.077881,,,,,633.726013,,,633.726013,4164.803894,6932.812927,0,744.85498,,,-354.352997,,-1081.351959,-690.849976,0.0,-690.849976,6241.962952,
06/13/1998,6155.419922,61.676998,61.676998,0,385.888,,,1570.373047,,,,,271.302002,,,,,,2289.23999,3473.490967,6474.005859,-3000.514893,0.0,,392.688995,,,,392.688995,3866.179962,,1635.796021,1635.796021,,,,152.447006,,,,,,1261.674942,,,,1261.674942,3049.917969,3139.818115,,,,,633.062988,,,633.062988,3772.881103,6822.799072,0,749.83197,,,-374.574005,,-1042.637055,-667.37909,0.0,-667.37909,6155.419982,
10/03/1998,6468.196777,74.845001,74.845001,0,381.756012,,,1706.04895,,,,,186.667007,,,,,,2349.316895,3644.043945,6715.749023,-3071.705078,0.0,,474.835999,,,,474.835999,4118.879944,,1684.968018,1684.968018,,,,164.959,,,,,,1287.971909,,,,1287.971909,3137.898926,3314.172119,,,,,619.346985,,,619.346985,3933.519104,7071.41803,0,772.322021,,,-450.802002,,-924.740967,-603.220947,0.0,-603.220947,6468.197083,
01/02/1999,16641.0,299.0,299.0,0,587.0,,,3493.0,,,3493.0,,692.0,,,,,,5071.0,7220.0,11398.0,-4178.0,0.0,,4350.0,3847.0,,,503.0,11570.0,,2926.0,2926.0,,,,311.0,,,,,,2213.0,,,,2213.0,5450.0,7848.0,,,,,1426.0,,,1426.0,9274.0,14724.0,0,2789.0,,,-451.0,,-421.0,1917.0,0.0,1917.0,16641.0,
05/22/1999,6734.0,68.0,68.0,0,379.0,379.0,,1734.0,0.0,0.0,2213.0,0.0,374.0,,,,,,2555.0,3929.0,7126.0,-3197.0,0.0,,250.0,0.0,3827.0,-3827.0,250.0,4179.0,,1673.0,1673.0,,,,49.0,37.0,12.0,12.0,,,1298.0,,,,1298.0,3020.0,3212.0,3001.0,211.0,211.0,,666.0,,,666.0,3878.0,6898.0,0,288.0,,,-452.0,-573.0,573.0,-164.0,0.0,-164.0,6734.0,
08/14/1999,17042.0,304.0,304.0,0,544.0,544.0,,3666.0,,,3666.0,,550.0,,,,,,5064.0,7663.0,,,0.0,,4315.0,3808.0,3808.0,0.0,507.0,11978.0,,2981.0,2981.0,,,,280.0,,,,,,2406.0,,,,2406.0,5667.0,7713.0,,,,,1413.0,,,1413.0,9126.0,14793.0,0,2843.0,,,-451.0,-143.0,0.0,2249.0,0.0,2249.0,17042.0,
11/06/1999,17938.0,283.0,283.0,0,620.0,620.0,,4276.0,,,4276.0,,418.0,,,,,,5597.0,8058.0,12723.0,-4665.0,0.0,,4283.0,3800.0,3800.0,0.0,483.0,12341.0,,3292.0,3292.0,,,,530.0,,,,,,2477.0,,,,2477.0,6299.0,7863.0,,,,,1368.0,,,1368.0,9231.0,15530.0,0,2870.0,,,-450.0,-12.0,0.0,2408.0,0.0,2408.0,17938.0,
01/29/2000,17932.0,281.0,281.0,0,636.0,,,3938.0,0.0,0.0,3938.0,0.0,690.0,,,,,,5545.0,8266.0,13033.0,-4767.0,0.0,,4121.0,3718.0,3718.0,0.0,403.0,12387.0,,2773.0,2773.0,,,,591.0,,,,,,2300.0,,,,2300.0,5664.0,8422.0,,,,,1168.0,,,1168.0,9590.0,15254.0,0,2908.0,,,-457.0,,227.0,2678.0,0.0,2678.0,17932.0,
05/20/2000,17620.0,163.0,163.0,0,608.0,,,3903.0,0.0,0.0,3903.0,0.0,435.0,,,,,,5109.0,8360.0,13336.0,-4976.0,0.0,,4151.0,3725.0,,,426.0,12511.0,,3047.0,3047.0,,,,570.0,,,,,,2205.0,,,,2205.0,5822.0,7619.0,,,,,1575.0,,,1575.0,9194.0,15016.0,0,2932.0,,,-666.0,,338.0,2604.0,0.0,2604.0,17620.0,
08/12/2000,17355.0,155.0,155.0,0,573.0,573.0,,3795.0,0.0,0.0,3795.0,0.0,261.0,,,,,,4784.0,8534.0,13683.0,-5149.0,0.0,,4037.0,3726.0,3726.0,0.0,311.0,12571.0,,2911.0,2911.0,,,,586.0,,,,,,2366.0,,,,2366.0,5863.0,7222.0,,,,,1531.0,,,1531.0,8753.0,14616.0,0,2949.0,,,-767.0,557.0,0.0,2739.0,0.0,2739.0,17355.0,
11/04/2000,18106.0,131.0,131.0,0,618.0,,,4412.0,,,4412.0,,197.0,,,,,,5358.0,8698.0,13973.0,-5275.0,0.0,,4050.0,3707.0,,,343.0,12748.0,,3274.0,3274.0,,,,309.0,,,,,,2402.0,,,,2402.0,5985.0,7746.0,,,,,1529.0,,,1529.0,9275.0,15260.0,0,2962.0,,,-871.0,,755.0,2846.0,0.0,2846.0,18106.0,
02/03/2001,18190.0,161.0,161.0,0,687.0,,,4066.0,,,4063.0,,502.0,,,,,,5416.0,8820.0,14241.0,-5421.0,0.0,,3954.0,3639.0,3639.0,0.0,315.0,12774.0,,3012.0,3012.0,,,,336.0,,,,,,2243.0,,,,2243.0,5591.0,8210.0,,,,,1300.0,,,1300.0,9510.0,15101.0,0,2983.0,,,-998.0,,1104.0,3089.0,0.0,3089.0,18190.0,
05/26/2001,18547.0,160.0,160.0,0,672.0,672.0,,4206.0,0.0,0.0,4206.0,0.0,440.0,,,,,,5478.0,9092.0,,,0.0,,3977.0,3645.0,3645.0,0.0,332.0,13069.0,,3135.0,3135.0,,,,330.0,,,,,,2040.0,,,,2040.0,5505.0,8490.0,,,,,1429.0,,,1429.0,9919.0,15424.0,0,3020.0,,,-1305.0,1408.0,0.0,3123.0,0.0,3123.0,18547.0,
08/18/2001,18527.0,137.0,137.0,0,649.0,649.0,,4039.0,0.0,0.0,4039.0,0.0,331.0,,,,,,5156.0,9429.0,,,0.0,,3942.0,3625.0,3625.0,0.0,317.0,13371.0,,3118.0,3118.0,,,,350.0,,,,,,2157.0,,,,2157.0,5625.0,8212.0,,,,,1472.0,,,1472.0,9684.0,15309.0,0,3038.0,,,,1663.0,-1483.0,3218.0,0.0,3218.0,18527.0,
11/10/2001,19137.0,143.0,143.0,0,685.0,685.0,,4568.0,,,,,275.0,,,,,,5671.0,9522.0,,,0.0,,3944.0,3618.0,3618.0,0.0,326.0,13466.0,,3447.0,3447.0,,,,389.0,,,,,,2176.0,,,,2176.0,6012.0,8273.0,,,,,1647.0,,,1647.0,9920.0,15932.0,0,3020.0,,,-1611.0,1796.0,0.0,3205.0,0.0,3205.0,19137.0,
02/02/2002,19069.0,161.0,161.0,0,679.0,679.0,,4178.0,0.0,0.0,4178.0,0.0,494.0,,,,,,5512.0,9657.0,15677.0,-6020.0,0.0,,3900.0,3594.0,3594.0,0.0,306.0,13557.0,,3005.0,3005.0,,,,436.0,,,,,,2044.0,,,,2044.0,5485.0,8394.0,,,,,1688.0,,,1688.0,10082.0,15567.0,0,3118.0,,,-1730.0,2147.0,-33.0,3502.0,0.0,3502.0,19069.0,
05/25/2002,19261.0,185.0,185.0,0,641.0,641.0,,4193.0,0.0,0.0,4193.0,0.0,324.0,,,,,,5343.0,10033.0,,,0.0,,3885.0,3572.0,3572.0,0.0,313.0,13918.0,,3266.0,3266.0,,,,455.0,,,,,,1970.0,,,,1970.0,5691.0,7961.0,,,,,1818.0,,,1818.0,9779.0,15470.0,0,3160.0,,,-1847.0,2509.0,-31.0,3791.0,0.0,3791.0,19261.0,
08/17/2002,19298.0,167.0,167.0,0,604.0,604.0,,4076.0,0.0,0.0,4076.0,0.0,300.0,,,,,,5147.0,10226.0,,,0.0,,3925.0,3565.5,3566.0,-0.5,359.5,14151.0,,3293.0,3293.0,,,,437.0,,,,,,2049.0,,,,2049.0,5779.0,7913.0,,,,,1878.0,,,1878.0,9791.0,15570.0,0,3176.0,,,-2188.0,2773.0,-33.0,3728.0,0.0,3728.0,19298.0,
11/09/2002,20010.0,137.0,137.0,0,678.0,678.0,,4637.0,0.0,0.0,4637.0,0.0,215.0,,,,,,5667.0,10366.0,,,0.0,,3977.0,3566.0,3566.0,0.0,411.0,14343.0,,3616.0,3616.0,,,,417.0,,,,,,2151.0,,,,2151.0,6184.0,8086.0,,,,,1970.0,,,1970.0,10056.0,16240.0,0,3183.0,,,-2408.0,3028.0,-33.0,3770.0,0.0,3770.0,20010.0,
02/01/2003,20102.0,171.0,171.0,0,677.0,,,4175.0,0.0,0.0,4175.0,0.0,543.0,,,,,,5566.0,10548.0,17429.0,-6881.0,0.0,,3988.0,3575.0,3575.0,0.0,413.0,14536.0,,3269.0,3269.0,,,,352.0,,,,,,1987.0,,,,1987.0,5608.0,8222.0,,,,,2422.0,,,2422.0,10644.0,16252.0,0,3225.0,,,-2521.0,3352.0,-206.0,3850.0,0.0,3850.0,20102.0,
05/24/2003,20004.0,156.0,156.0,0,589.0,589.0,,4209.0,0.0,0.0,4209.0,0.0,320.0,,,,,,5274.0,10821.0,,,0.0,,3909.0,3575.100098,3575.100098,0.0,333.899902,14730.0,,3222.0,3222.0,,,,69.0,,,,,,2046.0,,,,2046.0,5337.0,8202.0,,,,,2387.0,,,2387.0,10589.0,15926.0,0,3230.0,,,-2655.0,3704.0,-201.0,4078.0,0.0,4078.0,20004.0,
08/16/2003,20123.0,406.0,406.0,0,581.0,581.0,,4022.0,0.0,0.0,4022.0,0.0,277.0,,,,,,5286.0,10961.0,,,0.0,,3876.0,3574.0,3574.0,0.0,302.0,14837.0,,3056.0,3056.0,,,,72.0,,,,,,2340.0,,,,2340.0,5468.0,8098.0,,,,,2369.0,,,2369.0,10467.0,15935.0,0,3240.0,,,-2764.0,3894.0,-182.0,4188.0,0.0,4188.0,20123.0,
11/08/2003,20608.0,135.0,135.0,0,623.0,623.0,,4474.0,0.0,0.0,4474.0,0.0,248.0,,,,,,5480.0,11255.0,,,0.0,,3873.0,3578.0,3578.0,0.0,295.0,15128.0,,3219.0,3219.0,,,,106.0,,,,,,2336.0,,,,2336.0,5661.0,8321.0,,,,,2368.0,,,2368.0,10689.0,16350.0,0,3261.0,,,-2826.0,4004.0,-181.0,4258.0,0.0,4258.0,20608.0,
01/31/2004,20763.0,159.0,159.0,0,674.0,,,4169.0,0.0,0.0,4169.0,0.0,1196.0,,,,,,6198.0,11178.0,18425.0,-7247.0,0.0,,3387.0,3134.0,3134.0,0.0,253.0,14565.0,,3637.0,3637.0,,,,248.0,,,,,,2280.0,,,,2280.0,6165.0,8116.0,,,,,2497.0,,,2497.0,10613.0,16778.0,0,3295.0,,,-2827.0,3641.0,-124.0,3985.0,0.0,3985.0,20763.0,
05/22/2004,20477.0,143.0,143.0,0,629.0,629.0,,4229.0,0.0,0.0,4229.0,0.0,837.0,,,,,,5838.0,11256.0,,,0.0,,3383.0,3132.0,3132.0,0.0,251.0,14639.0,,3635.0,3635.0,,,,255.0,,,,,,2156.0,,,,2156.0,6046.0,7757.0,,,,,2534.0,,,2534.0,10291.0,16337.0,0,3310.0,,,-2976.0,3930.0,-124.0,4140.0,0.0,4140.0,20477.0,
