Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Source: Bloomberg
09/30/2005,,,,,,,,,,,,,,,,
12/31/2005,,,129.5,-31.0203539977653,129.5,129.5,,,,,,,,,,
03/31/2006,,,317.200012,3.63522152986161,317.2,317.2,,,,,,,,,,
06/30/2006,,,345.299988,12.5744278049786,437.3,437.3,,,,,,,,,,
09/30/2006,,,327.200012,1.10056039007984,356.8,356.8,,,,,,,,,,
12/31/2006,,,455.899994,13.6404615083861,480.799988,480.799988,,,,,,,,,,
03/31/2007,,,237.399994,6.91360360749703,203.0,203.0,,,,,,,,,,
06/30/2007,,,368.899994,4.1873410692521,434.0,434.0,,,,,,,,,,
09/30/2007,,,437.200012,8.75717343087538,641.6,641.6,,,,,,,,,,
12/31/2007,,,548.35498,5.83097497378699,559.5,559.5,,,,,,,,,,
03/31/2008,,,282.0,5.11938486442736,270.0,270.0,,,,,,,,,,
06/30/2008,,,406.0,8.23279170168495,407.0,407.0,,,,,,,,,,
09/30/2008,,,339.0,3.50706098564356,401.0,401.0,,,,,,,,,,
12/31/2008,,,464.0,0.854110476491104,173.0,173.0,,,,,,,,,,
03/31/2009,,,177.0,-2.09935382203448,177.0,177.0,,,,,,,,,,
06/30/2009,,,298.0,-4.19458692155921,277.0,298.0,,,,,,,,,,
09/30/2009,,,421.0,0.763028565422452,463.0,421.0,,,,,,,,,,
12/31/2009,,,663.0,-3.36225312628298,463.0,458.6,,,,,,,,,,
03/31/2010,,,245.0,-3.66225216630261,245.0,243.0,,,,,,,,,,
06/30/2010,,,424.0,-4.78800115373522,420.0,418.0,,,,,,,,,,
09/30/2010,,,461.0,1.48460085466491,189.0,461.0,,,,,,,,,,
12/31/2010,,,620.0,-5.96789447180633,610.0,620.0,,,,,,,,,,
03/31/2011,,,430.0,9.03389362136705,376.0,430.0,,,,,,,,,,
06/30/2011,,,583.099976,7.99377616325585,574.0,583.0,,,,,,,,,,
09/30/2011,,,610.619995,8.19431089593859,576.0,614.0,,,,,,,,,,
12/31/2011,,,591.0,-1.01058375200947,212.0,591.0,,,-1.04352331808078,,-2.54089801601114,,,-0.870544714735264,,
03/31/2012,,,535.672,0.0766723710269812,585.0,535.0,,,8.82765063054648,,7.34611376738281,,,10.471153501856,,
06/30/2012,,,512.0,-7.15930386378857,534.0,512.0,,,-2.89372400955362,,-3.7721324095458,,,-3.45654461102137,,
09/30/2012,,,626.0,-1.5813705211183,650.0,626.0,,,0.574712643678161,,-0.215149825871825,,,0.848458812157661,,
12/31/2012,,,461.0,-4.7741647769003,470.0,461.0,,,-1.08999569362968,,-2.29950806543874,,,1.12676056338028,,
03/31/2013,,,481.0,-1.48922524653618,478.0,481.0,,,0.757045855756836,,0.938044962501569,,,1.09554002205967,,
06/30/2013,,,632.243,3.32546851091296,643.0,635.0,,,-0.648940972651445,,0.465322324045061,,,-1.04536689333198,,
09/30/2013,,,739.0,1.56669124254276,804.0,733.9,,,1.75790343485354,,1.38802189981272,,,11.6870876531574,,
12/31/2013,,,547.0,-2.71911780815249,547.0,547.0,,,2.67928766244184,,1.49938193948485,,,2.60005957422814,,
03/31/2014,,,482.0,-0.862533440154415,502.0,482.0,,,2.47310374814179,,1.4339065885933,,,2.38124409406682,,
06/30/2014,,,618.0,-3.63271698836043,610.0,618.0,,,-1.45592965804482,,-2.6060165176088,,,0.165120045741724,,
09/30/2014,,,729.0,2.29346511103365,732.0,729.0,,,-2.28785657444054,,-2.82912876026613,,,-3.06985426354302,,
12/31/2014,,,538.0,-1.76583548538811,500.0,538.0,,,-2.22651658698389,,-3.41463414634146,,,-3.36391437308868,,
03/31/2015,,,467.0,-5.19075970293104,-53.0,467.0,,,1.2038580585111,,0.476319480403692,,,3.26877278762462,,
06/30/2015,,,591.0,-5.20657093914931,591.0,591.0,,,4.65724751439038,,5.54900760786136,,,7.15212089840144,,
