Date,Net Revenue,Net Interest Income,Total Interest Income,Interest Income,Investment Income,Total Interest Expense,Total Non-Interest Income,Trading Securities G/L,Trading Account Profits/Losses,Investments & Loans Income (Loss),Other Income (Loss),Commissions & Fees Earned,Other Operating Income (Losses),Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Commissions & Fees Paid,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Other Non-Operating (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,Extraordinary & Accounting Items,Income (Loss) incl. Minority Interest,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2018,615.4,270.7,451.2,400.9,50.3,-180.5,344.7,5.4,0.0,5.4,0.0,52.8,286.5,-68.8,546.6,-401.6,0.0,401.6,145.0,0.0,0.0,145.0,-41.3,103.7,6.7,6.7,0.0,97.0,0.0,97.0,0.0,0.0,97.0,97.0,-10.586,130.483,0.74,0.79,0.71361,131.588,0.74,0.79,0.709552,
06/30/2018,650.7,268.4,473.6,415.5,58.1,-205.2,382.3,3.7,0.0,3.7,0.0,50.0,328.6,-32.9,617.8,-413.1,0.0,413.1,204.7,0.0,0.0,204.7,-57.4,147.3,20.5,20.5,0.0,126.8,0.0,126.8,-9.4,0.0,117.4,117.4,4.624,123.499,0.95,1.12,1.15405,124.686,0.94,1.11,1.147085,
09/30/2018,596.6,259.7,473.6,417.4,56.2,-213.9,336.9,3.6,0.0,3.6,0.0,55.4,277.9,-38.1,558.5,-387.8,0.0,387.8,170.7,0.0,0.0,170.7,-41.3,129.4,-2.1,-2.1,0.0,131.5,0.0,131.5,0.0,0.0,131.5,131.5,13.256,112.842,1.17,1.15,1.26421,114.007,1.15,1.13,1.246274,
12/31/2018,553.8,276.5,492.0,438.0,54.0,-215.5,277.3,4.7,0.0,4.7,0.0,47.7,224.9,-31.2,522.6,-406.0,0.0,406.0,116.6,0.0,0.0,116.6,-24.9,91.7,-0.1,-0.1,0.0,91.8,0.0,91.8,-9.5,0.0,82.3,82.3,14.46,104.11,0.79,0.79,0.928441,105.149,0.78,0.78,0.917519,
03/31/2019,578.8,280.9,516.5,451.3,65.2,-235.6,297.9,1.6,0.0,1.6,0.0,54.7,241.6,-33.0,545.8,-388.8,0.0,388.8,157.0,0.0,0.0,157.0,-37.8,119.2,0.3,0.3,0.0,118.9,0.0,118.9,0.0,0.0,118.9,118.9,-13.351,100.42,1.18,1.19,1.054063,101.096,1.18,1.18,1.047937,
06/30/2019,591.9,272.8,515.5,457.0,58.5,-242.7,319.1,2.1,0.0,2.1,0.0,51.3,265.7,-28.6,563.3,-393.1,0.0,393.1,170.2,0.0,0.0,170.2,-33.4,136.8,-0.8,-0.8,0.0,137.6,0.0,137.6,-9.4,0.0,128.2,128.2,-4.072,96.173,1.33,1.32,1.282356,96.483,1.33,1.32,1.277796,
09/30/2019,572.1,259.5,503.4,446.8,56.6,-243.9,312.6,1.6,0.0,1.6,0.0,54.4,256.6,-26.6,545.5,-428.7,0.0,428.7,116.8,0.0,0.0,116.8,26.0,142.8,0.0,0.0,0.0,142.8,0.0,142.8,0.0,0.0,142.8,142.8,-1.833,94.732,1.51,1.51,1.488061,95.018,1.5,1.5,1.480709,
12/31/2019,558.2,251.6,481.4,428.2,53.2,-229.8,306.6,1.0,0.0,1.0,0.0,55.0,250.6,-22.6,535.6,-355.7,0.0,355.7,179.9,0.0,0.0,179.9,-49.3,130.6,0.0,0.0,0.0,130.6,0.0,130.6,-9.5,0.0,121.1,121.1,-18.842,94.745,1.28,1.28,1.079297,95.143,1.27,1.27,1.071961,
03/31/2020,628.3,287.9,513.6,467.6,46.0,-225.7,340.4,13.5,0.0,13.5,0.0,80.2,246.7,-513.9,114.4,-811.0,0.0,811.0,-696.6,0.0,0.0,-696.6,72.3,-624.3,0.0,0.0,0.0,-624.3,0.0,-624.3,-3.8,0.0,-628.1,-628.1,337.593,98.089,-6.4,-6.4,-2.961667,98.089,-6.4,-6.4,-2.961667,
06/30/2020,547.9,244.4,446.9,417.2,29.7,-202.5,303.5,7.9,0.0,7.9,0.0,62.1,233.5,-223.6,324.3,-482.8,0.0,482.8,-158.5,0.0,0.0,-158.5,73.2,-85.3,0.0,0.0,0.0,-85.3,0.0,-85.3,-12.3,0.0,-97.6,-97.6,7.213,98.438,-0.99,-0.99,-0.918212,98.438,-0.99,-0.99,-0.918212,
09/30/2020,442.6,,,,,,,,,,,,,,,,,,,,,26.625,,18.575,,,,,,18.575,,,18.575,18.575,,,0.12,0.12,0.127,,0.12,0.12,0.127,
12/31/2020,449.6,,,,,,,,,,,,,,,,,,,,,36.1,,22.81,,,,,,22.81,,,22.81,22.81,,,0.113,0.113,0.192,,0.113,0.113,0.192,
