Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,788.351,24511.29,7335.202,32634.843,,891.802,8662.73,9554.532,,38.266234,1189.767952,356.047693,1584.081879,1.586643,49.331668,14.762901,65.681212,
06/30/2008,4303.872,24532.356,5617.96,34454.188,,486.825,5166.023,5652.848,,108.267545,617.132188,141.324541,866.724274,9.492401,54.107318,12.390687,75.990407,
09/30/2008,8234.095,14670.458,3835.526,26740.079,,531.709,4909.859,5441.568,,313.934425,559.328232,146.233879,1019.496536,21.86906,38.963496,10.186833,71.019389,
12/31/2008,4669.0,9929.0,3802.0,17891.0,,763.0,6481.0,6669.0,,456.841269,971.509308,372.009104,1750.556252,16.083113,34.20202,13.096594,61.628396,
03/31/2009,3973.0,8945.0,3179.0,16097.0,,746.0,4722.0,5468.0,,242.323328,545.578194,193.895258,981.796779,14.236433,32.052579,11.391297,57.680308,
06/30/2009,3284.0,9268.0,2741.0,15068.0,,442.0,4259.0,4341.0,,118.047203,333.149049,98.528436,541.636801,12.030861,33.953112,10.041593,55.201283,
09/30/2009,2814.0,9647.0,2571.0,14746.0,,487.0,5104.0,5205.0,,102.194643,350.345315,93.369732,535.52317,10.103019,34.635333,9.230584,52.942118,
12/31/2009,2778.0,9276.0,2398.0,14339.0,,347.0,4671.0,4741.0,,106.564332,355.828202,91.987498,550.045342,10.809014,36.092301,9.330459,55.792098,
03/31/2010,2522.0,13392.0,5785.0,21705.0,,2946.0,12411.0,15070.0,,184.237806,978.315897,422.607338,1585.599354,7.303186,38.78044,16.752154,62.853154,
06/30/2010,2247.0,13458.0,5997.0,21589.0,,3059.0,10610.0,13555.0,,84.302291,504.913319,224.993697,809.969806,6.714632,40.216075,17.920627,64.513661,
09/30/2010,2498.0,14196.0,5146.0,21724.0,,3055.0,11325.0,14262.0,,98.957069,562.367712,203.856315,860.585812,7.507766,42.666229,15.466358,65.291714,
12/31/2010,1917.0,14062.0,5159.0,21077.0,,3028.0,10608.0,13575.0,,67.350643,494.045248,181.252982,740.505738,5.938844,43.563912,15.982522,65.2963,
03/31/2011,2537.0,13378.0,4957.0,20840.0,,2924.0,12132.0,15024.0,2527.0,143.106304,754.622046,279.612908,1175.536211,7.885479,41.58137,15.407299,64.774686,
06/30/2011,2067.0,12643.0,5202.0,19872.0,,2921.0,11981.0,14862.0,244.0,108.503937,663.674541,273.070866,1043.149606,6.527094,39.923582,16.426677,62.751042,
09/30/2011,1983.0,11088.0,5020.0,18000.0,,2878.0,9630.0,12417.0,-1202.0,83.494737,466.863158,211.368421,757.894737,6.751788,37.752809,17.092271,61.287028,
12/31/2011,2452.0,8576.0,4638.0,15573.0,,2651.0,8388.0,10946.0,3382.0,142.309925,497.736506,269.18166,903.830528,9.1244,31.913073,17.258959,57.950359,
03/31/2012,2755.0,8270.0,4394.0,15343.0,,2587.0,8079.0,10590.0,187.0,146.464646,439.659755,233.599149,815.683147,10.545051,31.654291,16.818495,58.726939,
06/30/2012,2298.0,6967.0,3551.0,12718.0,,2100.0,5327.0,7329.0,-803.0,91.009901,275.920792,140.633663,503.683168,10.307244,31.249159,15.927338,57.04418,
09/30/2012,2187.0,6534.0,3642.0,12267.0,,2236.0,5399.0,7324.0,257.0,84.538075,252.570545,140.780827,474.178585,9.881619,29.522863,16.455811,55.426532,
12/31/2012,2678.0,6049.0,3537.0,12174.0,0.0,2175.0,5044.0,6926.0,-780.0,83.844709,189.386349,110.738885,381.15216,12.32738,27.84478,16.281532,56.039403,
03/31/2013,2625.0,5943.0,3492.0,11979.0,0.0,2092.0,5103.0,6926.0,312.0,79.329102,179.601088,105.530372,362.012693,12.15728,27.524083,16.172657,55.478881,
