Date,Net Revenue,Net Interest Income,Total Interest Income,Interest Income,Investment Income,Total Interest Expense,Total Non-Interest Income,Trading Securities G/L,Trading Account Profits/Losses,Investment & Loan Inc (Loss),Other Income (Loss),Commissions & Fees Earned,Other Operating Income (Losses),Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Commissions & Fees Paid,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Other Non-Op (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Tax Allowance/Credit,Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/1994,902.905998,679.598999,1150.71701,934.281006,216.436005,-471.118011,223.306999,2.68,,,,179.656998,40.970001,-27.214001,875.691997,-530.02301,0.0,530.02301,345.669006,0.0,0.0,345.669006,-116.341003,,229.328003,0.0,,,229.328003,0.0,229.328003,-4.0,,225.328003,225.328003,,488.264008,0.46,0.46,,488.264008,0.46,0.46,0.46,
12/31/1994,870.466974,665.212982,1191.754974,972.651978,219.102997,-526.541992,205.253992,-23.67,,,,193.011993,35.911999,-26.094,844.372974,-555.671997,0.0,555.671997,288.700989,0.0,0.0,288.700989,-94.941002,,193.759995,0.0,,,193.759987,0.0,193.759995,-4.0,,189.759995,189.759995,,482.799988,0.395,0.395,,482.799988,0.395,0.395,0.395,
03/31/1995,814.813988,643.778992,1245.377014,1048.161011,197.216003,-601.598022,171.034996,-41.455002,,,,166.186996,46.303001,-18.445999,796.367989,-560.846985,0.0,560.846985,235.520996,0.0,0.0,235.520996,-61.610001,,173.910995,-35.789999,,,209.700994,0.0,209.701004,-4.0,,205.701004,205.701004,,479.997986,0.43,0.355,,479.997986,0.43,0.355,0.355,
06/30/1995,889.189967,666.317963,1298.872955,1107.704956,191.167999,-632.554993,222.872004,2.456,,,,172.313004,48.103001,-20.372,868.817967,-568.54303,0.0,568.54303,300.274994,0.0,0.0,300.274994,-101.310997,,198.964005,0.0,,,198.963997,0.0,198.964005,-4.0,,194.964005,194.964005,,470.65799,0.415,0.415,,470.65799,0.415,0.415,0.415,
09/30/1995,901.040966,666.061966,1298.786942,1112.564941,186.222,-632.724976,234.979,5.472,,,,184.139999,45.367001,-27.506001,873.534966,-560.309021,0.0,560.309021,313.226013,0.0,0.0,313.226013,-103.580002,,209.645996,0.0,,,209.646011,0.0,209.645996,-4.0,,205.645996,205.645996,,456.373993,0.45,0.45,,456.373993,0.45,0.45,0.45,
12/31/1995,958.182991,660.541992,1277.958984,1098.432983,179.526001,-617.416992,297.640999,42.084,,,,210.860001,44.696999,-34.182999,923.999992,-621.86499,0.0,621.86499,302.13501,6.5,-6.5,308.63501,-101.963997,,206.671005,0.0,,,206.671013,0.0,206.671005,-4.0,,202.671005,202.671005,,471.506012,0.43,0.43,,471.506012,0.43,0.43,0.43,
03/31/1996,918.0,669.0,1236.0,1078.0,158.0,-567.0,249.0,0.0,,,,189.0,60.0,-44.0,874.0,-570.0,0.0,570.0,304.0,0.0,0.0,304.0,-96.0,,208.0,0.0,,,208.0,0.0,208.0,-4.0,,204.0,204.0,,466.200012,0.44,0.44,0.44,470.553986,0.43,0.43,0.43,
06/30/1996,946.0,682.0,1234.0,1086.0,148.0,-552.0,264.0,1.0,,,,193.0,70.0,-47.0,899.0,-579.0,0.0,579.0,320.0,0.0,0.0,320.0,-103.0,,217.0,0.0,,,217.0,0.0,217.0,-4.0,,213.0,213.0,,462.682007,0.46,0.46,0.46,466.921997,0.46,0.46,0.46,
09/30/1996,972.0,683.0,1238.0,1093.0,145.0,-555.0,289.0,0.0,,,,201.0,88.0,-49.0,923.0,-598.0,0.0,598.0,325.0,-17.0,17.0,308.0,-101.0,,207.0,0.0,,,207.0,0.0,207.0,0.0,,207.0,207.0,,459.335999,0.45,0.45,0.475,463.497986,0.45,0.45,0.475,
12/31/1996,968.0,683.0,1243.0,1110.0,133.0,-560.0,285.0,0.0,,,,204.0,81.0,-57.0,911.0,-600.0,0.0,600.0,311.0,-100.0,100.0,211.0,-60.0,,151.0,0.0,,,151.0,0.0,151.0,0.0,,151.0,151.0,,451.123992,0.34,0.34,0.48,456.252014,0.33,0.33,0.47,
03/31/1997,948.0,689.0,1255.0,1100.0,155.0,-566.0,259.0,17.0,,,,204.0,38.0,-67.0,881.0,-565.0,0.0,565.0,316.0,0.0,0.0,316.0,-94.0,,222.0,0.0,,,222.0,-10.0,212.0,0.0,,212.0,212.0,,443.339996,0.48,0.48,0.48,448.558014,0.47,0.47,0.47,
06/30/1997,984.0,696.0,1295.0,1138.0,157.0,-599.0,288.0,17.0,,,,215.0,56.0,-75.0,909.0,-571.0,0.0,571.0,338.0,0.0,0.0,338.0,-104.0,,234.0,0.0,,,234.0,-11.0,223.0,0.0,,223.0,223.0,,437.946014,0.51,0.51,0.51,442.480011,0.51,0.51,0.51,
09/30/1997,1018.0,704.0,1347.0,1202.0,145.0,-643.0,314.0,-3.0,,,,225.0,92.0,-102.0,916.0,-634.0,0.0,634.0,282.0,79.0,-79.0,361.0,-111.0,,250.0,0.0,,,250.0,-14.0,236.0,0.0,,236.0,236.0,,436.213989,0.54,0.54,0.54,442.049988,0.53,0.53,0.53,
12/31/1997,999.0,705.0,1365.0,1218.0,147.0,-660.0,294.0,-42.0,,,,224.0,112.0,-76.0,923.0,-616.0,0.0,616.0,307.0,72.0,-72.0,379.0,-117.0,,262.0,0.0,,,262.0,-14.0,248.0,0.0,,248.0,248.0,,437.746002,0.56,0.56,0.56,445.152008,0.56,0.56,0.56,
03/31/1998,991.0,664.0,1327.0,1165.0,162.0,-663.0,327.0,2.0,,,,272.0,53.0,-77.0,914.0,-586.0,0.0,586.0,328.0,29.0,-29.0,357.0,-108.0,,249.0,0.0,,,249.0,-14.0,235.0,0.0,,235.0,235.0,,438.588989,0.53,0.53,0.53,444.835999,0.53,0.53,0.53,
06/30/1998,1027.0,680.0,1372.0,1239.0,133.0,-692.0,347.0,2.0,,,,305.0,40.0,-72.0,955.0,-602.0,0.0,602.0,353.0,33.0,-33.0,386.0,-123.0,,263.0,0.0,,,263.0,-14.0,249.0,0.0,,249.0,249.0,,440.09201,0.57,0.57,0.57,446.567993,0.56,0.56,0.56,
09/30/1998,1092.0,700.0,1415.0,1298.0,117.0,-715.0,392.0,0.0,,,,333.0,59.0,-71.0,1021.0,-628.0,0.0,628.0,393.0,0.0,0.0,393.0,-122.0,,271.0,0.0,,,271.0,-19.0,252.0,0.0,,252.0,252.0,,438.855988,0.57,0.57,0.57,443.75,0.57,0.57,0.57,
12/31/1998,1125.0,705.0,1411.0,1317.0,94.0,-706.0,420.0,90.0,,,,272.0,58.0,-77.0,1048.0,-659.0,0.0,659.0,389.0,19.0,-19.0,408.0,-130.0,,278.0,0.0,,,278.0,-18.0,260.0,0.0,,260.0,260.0,,449.949005,0.58,0.58,0.6,454.527008,0.57,0.57,0.59,
03/31/1999,1146.0,685.0,1381.0,1271.0,110.0,-696.0,461.0,4.0,,,,383.0,74.0,-81.0,1065.0,-701.0,0.0,701.0,364.0,71.0,-71.0,435.0,-142.0,,293.0,0.0,,,293.0,0.0,293.0,0.0,,293.0,293.0,,449.25,0.65,0.65,0.55,454.196991,0.65,0.65,0.55,
06/30/1999,1194.0,697.0,1392.0,1274.0,118.0,-695.0,497.0,21.0,,,,446.0,30.0,-76.0,1118.0,-717.0,0.0,717.0,401.0,29.0,-29.0,430.0,-150.0,,280.0,0.0,,,280.0,0.0,280.0,0.0,,280.0,280.0,,448.036987,0.63,0.63,0.61,452.733002,0.62,0.62,0.6,
09/30/1999,1176.0,700.0,1433.0,1316.0,117.0,-733.0,476.0,37.0,,,,381.0,58.0,-78.0,1098.0,-698.0,0.0,698.0,400.0,10.0,-10.0,410.0,-140.0,,270.0,0.0,,,270.0,0.0,270.0,0.0,,270.0,270.0,,448.742004,0.6,0.6,0.59,452.885986,0.6,0.6,0.59,
12/31/1999,1208.0,705.0,1489.0,1364.0,125.0,-784.0,503.0,31.0,,,,243.0,229.0,-83.0,1125.0,-716.0,0.0,716.0,409.0,0.0,0.0,409.0,-145.0,,264.0,0.0,,,264.0,0.0,264.0,0.0,,264.0,264.0,,446.402,0.59,0.59,0.59,449.678,0.59,0.59,0.59,
03/31/2000,1145.0,671.0,1489.0,1367.0,122.0,-818.0,474.0,3.0,,,,366.0,105.0,-62.0,1083.0,-706.0,0.0,706.0,377.0,190.0,-190.0,567.0,-200.0,,367.0,0.0,,,367.0,0.0,367.0,0.0,0.0,367.0,367.0,,441.834,0.83,0.83,0.55,443.757,0.83,0.83,0.55,
06/30/2000,1148.0,673.0,1540.0,1420.0,120.0,-867.0,475.0,9.0,,,,360.0,106.0,-68.0,1080.0,-698.0,0.0,698.0,382.0,0.0,0.0,382.0,-134.0,,248.0,0.0,,,248.0,0.0,248.0,0.0,0.0,248.0,248.0,,434.112,0.57,0.57,0.57,436.022003,0.57,0.57,0.57,
09/30/2000,1139.0,684.0,1596.0,1477.0,119.0,-912.0,455.0,-2.0,,,,325.0,132.0,-104.0,1035.0,-667.0,0.0,667.0,368.0,-197.0,197.0,171.0,-50.0,,121.0,0.0,,,121.0,0.0,121.0,0.0,0.0,121.0,121.0,,429.584015,0.28,0.28,0.57,431.971985,0.28,0.28,0.57,
12/31/2000,1210.0,702.0,1652.0,1518.0,134.0,-950.0,508.0,20.0,,,,497.0,-9.0,-95.0,1115.0,-739.0,0.0,739.0,376.0,21.0,-21.0,397.0,-131.0,,266.0,0.0,,,266.0,0.0,266.0,0.0,0.0,266.0,266.0,7.0,425.054,0.63,0.63,0.64,430.634,0.62,0.62,0.63,
03/31/2001,1143.0,688.0,1570.0,1418.0,152.0,-882.0,455.0,26.0,,,,319.0,110.0,-110.0,1033.0,-698.0,,698.0,335.0,0.0,0.0,335.0,-117.0,,218.0,1.0,,,217.0,,217.0,0.0,0.0,217.0,217.0,,424.024,0.51,0.51,0.51,429.917,0.51,0.51,0.51,
06/30/2001,1111.0,713.0,1467.0,1321.0,146.0,-754.0,398.0,8.0,,,,324.0,66.0,-401.0,710.0,-858.0,,858.0,-148.0,0.0,0.0,-148.0,12.0,,-136.0,24.0,,,-160.0,,-160.0,0.0,0.0,-160.0,-160.0,,424.675,-0.38,-0.32,-0.32,424.675,-0.38,-0.32,-0.32,
09/30/2001,1178.0,724.0,1380.0,1255.0,125.0,-656.0,454.0,2.0,,,,320.0,132.0,-116.0,1062.0,-683.0,0.0,683.0,379.0,0.0,0.0,379.0,-130.0,,249.0,0.0,,,249.0,0.0,249.0,0.0,0.0,249.0,249.0,,424.802,0.59,0.59,0.59,430.346,0.58,0.58,0.58,
12/31/2001,1118.0,700.0,1210.0,1097.0,113.0,-510.0,418.0,-1.0,,,,287.0,132.0,-723.0,395.0,-530.0,0.0,530.0,-135.0,-172.0,172.0,-307.0,133.0,,-174.0,0.0,,,-174.0,0.0,-174.0,0.0,0.0,-174.0,-174.0,,423.599,-0.410766,-0.410766,-0.410766,433.354,-0.410766,-0.410766,-0.429227,
03/31/2002,1097.0,654.0,1092.0,994.0,98.0,-438.0,443.0,0.0,,,,353.0,90.0,-136.0,961.0,-661.0,0.0,661.0,300.0,0.0,0.0,300.0,-60.0,,240.0,0.0,,,240.0,0.0,240.0,0.0,0.0,240.0,240.0,,424.855,0.56,0.56,0.56,430.019,0.56,0.56,0.56,
06/30/2002,1025.0,577.0,1102.0,996.0,106.0,-419.0,448.0,1.0,,,,358.0,89.0,-135.0,890.0,-665.0,0.0,665.0,331.0,0.0,0.0,331.0,-85.0,,246.0,0.0,,,246.0,0.0,246.0,0.0,0.0,246.0,246.0,,426.092,0.58,0.58,0.58,431.935,0.57,0.57,0.57,
09/30/2002,1132.0,700.0,1095.0,990.0,105.0,-395.0,432.0,0.0,,,,344.0,88.0,-135.0,997.0,-659.0,0.0,659.0,338.0,0.0,0.0,338.0,-93.0,,245.0,0.0,,,245.0,0.0,245.0,0.0,0.0,245.0,245.0,,426.274,0.57,0.57,0.57,431.326,0.57,0.57,0.57,
12/31/2002,1158.0,712.0,1077.0,933.0,144.0,-365.0,446.0,5.0,,,,344.0,97.0,-147.0,1011.0,-668.0,0.0,668.0,343.0,0.0,0.0,343.0,-98.0,,245.0,0.0,,,245.0,0.0,245.0,0.0,0.0,245.0,245.0,,424.583,0.577037,0.577037,0.577037,429.532,0.570388,0.570388,0.570388,
03/31/2003,1078.0,681.0,1021.0,912.0,109.0,-340.0,397.0,19.0,,,,308.0,70.0,-130.0,948.0,-657.0,0.0,657.0,291.0,0.0,0.0,291.0,-74.0,,217.0,0.0,,,217.0,0.0,217.0,0.0,0.0,217.0,217.0,,425.275,0.51,0.51,0.51,428.09,0.51,0.51,0.51,
06/30/2003,1130.0,696.0,1022.0,918.0,104.0,-326.0,434.0,3.0,,,,337.0,94.0,-125.0,1005.0,-688.0,0.0,688.0,317.0,0.0,0.0,317.0,-92.0,,225.0,0.0,,,225.0,0.0,225.0,0.0,0.0,225.0,225.0,,423.882,0.53,0.53,0.53,427.17,0.53,0.53,0.53,
09/30/2003,1140.0,677.0,971.0,880.0,91.0,-294.0,463.0,2.0,,,,346.0,115.0,-123.0,1017.0,-699.0,0.0,699.0,318.0,0.0,0.0,318.0,-91.0,,227.0,0.0,,,227.0,0.0,227.0,0.0,0.0,227.0,227.0,,421.971,0.54,0.54,0.54,425.669,0.53,0.53,0.53,
12/31/2003,1137.0,671.0,956.0,891.0,65.0,-285.0,466.0,2.0,,,,354.0,110.0,-123.0,1014.0,-698.0,0.0,698.0,316.0,0.0,0.0,316.0,-82.0,,234.0,0.0,,,234.0,0.0,234.0,0.0,0.0,234.0,234.0,,420.043,0.56,0.56,0.56,423.752,0.55,0.55,0.55,
03/31/2004,1092.0,661.0,939.0,842.0,97.0,-278.0,431.0,25.0,,,,326.0,80.0,-81.0,1011.0,-659.0,0.0,659.0,352.0,0.0,0.0,352.0,-102.0,,250.0,0.0,,,250.0,0.0,250.0,0.0,0.0,250.0,250.0,,416.68,0.6,0.6,0.6,421.572,0.59,0.59,0.59,
06/30/2004,1075.0,629.0,912.0,825.0,87.0,-276.0,446.0,8.0,,,,358.0,80.0,-74.0,1001.0,-679.0,0.0,679.0,329.0,0.0,0.0,329.0,-90.0,,239.0,0.0,,,239.0,0.0,239.0,0.0,0.0,239.0,239.0,,410.292,0.58,0.58,0.58,414.908,0.58,0.58,0.58,
09/30/2004,1133.0,651.0,945.0,819.0,126.0,-294.0,482.0,19.0,,,,338.0,125.0,-51.0,1082.0,-729.0,0.0,729.0,353.0,0.0,0.0,353.0,-101.0,,252.0,0.0,,,252.0,0.0,252.0,0.0,0.0,252.0,252.0,,407.187,0.62,0.62,0.62,411.575,0.61,0.61,0.61,
12/31/2004,1115.0,682.0,1015.0,924.0,91.0,-333.0,433.0,-32.0,,,,369.0,96.0,21.0,1136.0,-782.0,,782.0,354.0,0.0,0.0,354.0,-141.0,,213.0,,,,213.0,,213.0,0.0,0.0,213.0,213.0,,408.243,0.52,0.52,0.52,413.727,0.51,0.51,0.51,
03/31/2005,1186.0,686.0,1065.0,895.0,170.0,-379.0,500.0,13.0,,,,325.0,162.0,-44.0,1142.0,-769.0,0.0,769.0,373.0,0.0,0.0,373.0,-109.0,,264.0,0.0,,,264.0,0.0,264.0,0.0,0.0,264.0,264.0,,408.264,0.65,0.65,0.65,413.762,0.64,0.64,0.64,
06/30/2005,1179.0,693.0,1116.0,958.0,158.0,-423.0,486.0,11.0,,,,333.0,142.0,-20.0,1159.0,-753.0,0.0,753.0,406.0,0.0,0.0,406.0,-115.0,,291.0,0.0,,,291.0,0.0,291.0,0.0,0.0,291.0,291.0,,408.754,0.71,0.71,0.71,414.309,0.7,0.7,0.7,
09/30/2005,1224.0,693.0,1174.0,1021.0,153.0,-481.0,531.0,15.0,,,,380.0,136.0,-43.0,1181.0,-781.0,0.0,781.0,400.0,0.0,0.0,400.0,-122.0,,278.0,0.0,,,278.0,0.0,278.0,0.0,0.0,278.0,278.0,,410.456,0.68,0.68,0.68,415.441,0.67,0.67,0.67,
12/31/2005,1238.0,686.0,1202.0,1044.0,158.0,-516.0,552.0,31.0,,,,345.0,176.0,-35.0,1203.0,-812.0,0.0,812.0,391.0,0.0,0.0,391.0,-107.0,,284.0,-12.0,,,296.0,0.0,296.0,0.0,0.0,296.0,296.0,,408.431,0.72,0.7,0.7,412.542,0.72,0.69,0.69,
03/31/2006,1175.0,694.0,1251.0,1075.0,176.0,-557.0,481.0,11.0,,,,331.0,139.0,-39.0,1136.0,-752.0,0.0,752.0,384.0,0.0,0.0,384.0,-110.0,,274.0,-15.0,,,289.0,0.0,289.0,0.0,0.0,289.0,289.0,,407.386,0.71,0.67,0.67,413.14,0.7,0.66,0.66,
06/30/2006,1249.0,704.0,1327.0,1152.0,175.0,-623.0,545.0,14.0,,,,345.0,186.0,-23.0,1226.0,-798.0,0.0,798.0,428.0,0.0,0.0,428.0,-125.0,,303.0,-5.0,,,308.0,0.0,308.0,0.0,0.0,308.0,308.0,,404.528,0.76,0.75,0.75,410.559,0.75,0.74,0.74,
09/30/2006,1273.0,730.0,1444.0,1212.0,232.0,-714.0,543.0,7.0,,,,334.0,202.0,-31.0,1242.0,-808.0,0.0,808.0,434.0,0.0,0.0,434.0,-122.0,,312.0,0.0,,,312.0,0.0,312.0,0.0,0.0,312.0,312.0,,403.78,0.77,0.77,0.77,409.428,0.76,0.76,0.76,
12/31/2006,1270.0,712.0,1413.0,1203.0,210.0,-701.0,558.0,45.0,,,,370.0,143.0,-53.0,1217.0,-809.0,0.0,809.0,408.0,0.0,0.0,408.0,-97.0,,311.0,165.0,,,146.0,0.0,146.0,0.0,0.0,146.0,146.0,,402.329,0.36,0.77,0.77,407.828,0.36,0.76,0.76,
03/31/2007,1162.0,679.0,1368.0,1179.0,189.0,-689.0,483.0,-38.0,,,,306.0,215.0,-44.0,1118.0,-784.0,0.0,784.0,334.0,171.0,-171.0,505.0,-147.0,,358.0,8.0,,,350.0,0.0,350.0,0.0,0.0,350.0,350.0,-85.0,397.875,0.88,0.9,0.69,403.478,0.87,0.89,0.68,
06/30/2007,1335.0,686.0,1395.0,1192.0,203.0,-709.0,649.0,35.0,,,,321.0,293.0,-53.0,1282.0,-815.0,,815.0,467.0,,,467.0,-130.0,,337.0,3.0,,,334.0,,334.0,,,334.0,334.0,,392.045,0.85,0.86,0.86,396.918,0.84,0.85,0.85,
09/30/2007,1132.0,694.0,1434.0,1225.0,209.0,-740.0,438.0,-49.0,,,,292.0,195.0,-69.0,1063.0,-753.0,0.0,753.0,310.0,0.0,0.0,310.0,-86.0,,224.0,14.0,,,210.0,0.0,210.0,0.0,0.0,210.0,210.0,,389.319,0.54,0.58,0.58,393.164,0.54,0.57,0.57,
12/31/2007,1198.0,710.0,1447.0,1218.0,229.0,-737.0,488.0,0.0,,,,316.0,172.0,-363.0,835.0,-896.0,,896.0,-61.0,,,-61.0,83.0,,22.0,-3.0,,,25.0,,25.0,,,25.0,25.0,,388.841,0.06,0.06,0.06,389.911,0.06,0.06,0.06,
03/31/2008,1076.0,713.0,1354.0,1144.0,210.0,-641.0,363.0,-89.0,,,,286.0,166.0,-187.0,889.0,-732.0,,732.0,157.0,165.0,-165.0,322.0,-104.0,,218.0,,,,218.0,0.0,218.0,0.0,,218.0,218.0,,399.121,0.55,0.55,0.29,399.769,0.54,0.54,0.28,
06/30/2008,1272.0,717.0,1239.0,1084.0,155.0,-522.0,555.0,18.0,,,,389.0,148.0,-647.0,625.0,-781.0,0.0,781.0,-156.0,-1011.0,1011.0,-1167.0,41.0,,-1126.0,0.0,,,-1126.0,0.0,-1126.0,0.0,0.0,-1126.0,-1126.0,,416.629,-2.7,-2.7,-0.27,416.629,-2.7,-2.7,-0.27,
09/30/2008,1068.0,678.0,1167.0,1018.0,149.0,-489.0,390.0,-42.0,,,,288.0,144.0,-336.0,732.0,-677.0,0.0,677.0,55.0,-4.0,4.0,-8.0,22.0,,14.0,39.0,,,-25.0,-11.0,-36.0,-12.0,0.0,-48.0,-48.0,,491.179,-0.1,-0.02,-0.02,491.179,-0.1,-0.02,-0.02,
12/31/2008,1000.0,617.0,1094.0,948.0,146.0,-477.0,383.0,-1.0,,,,308.0,76.0,-551.0,449.0,-799.0,0.0,799.0,-350.0,-465.0,465.0,-815.0,318.0,,-497.0,30.0,,,-527.0,3.0,-524.0,-28.0,-2.0,-554.0,-554.0,,492.311,-1.13,-2.97,-2.97,492.311,-1.13,-2.97,-2.97,
03/31/2009,1067.0,589.0,977.0,843.0,134.0,-388.0,478.0,-79.0,0.0,-79.0,0.0,289.0,268.0,-847.0,220.0,-927.0,0.0,927.0,-707.0,0.0,0.0,-707.0,238.0,,-469.0,29.0,29.0,0.0,-498.0,10.0,-488.0,-48.0,0.0,-536.0,-380.0,127.0,492.813,-1.09,-1.03,-0.771084,492.813,-1.09,-1.03,-0.772296,
06/30/2009,1307.0,592.0,994.0,860.0,134.0,-402.0,715.0,211.0,0.0,211.0,0.0,307.0,197.0,-850.0,457.0,-870.0,0.0,870.0,-413.0,0.0,0.0,-413.0,180.0,,-233.0,-10.0,-10.0,0.0,-223.0,-3.0,-226.0,-164.0,0.0,-390.0,-407.0,-7.0,576.883,-0.68,-0.69,-0.705516,576.883,-0.68,-0.69,-0.705516,
09/30/2009,974.0,592.0,940.0,789.0,151.0,-348.0,382.0,-22.0,0.0,-22.0,0.0,261.0,143.0,-733.0,241.0,-901.0,0.0,901.0,-660.0,0.0,0.0,-660.0,274.0,,-386.0,16.0,16.0,0.0,-402.0,5.0,-397.0,-41.0,0.0,-438.0,-390.0,32.0,839.906,-0.52,-0.5,-0.464338,839.906,-0.52,-0.5,-0.464338,
12/31/2009,1099.0,630.0,933.0,752.0,181.0,-303.0,469.0,76.0,0.0,76.0,0.0,247.0,146.0,-756.0,343.0,-871.0,0.0,871.0,-528.0,0.0,0.0,-528.0,347.0,0.0,-181.0,7.0,7.0,0.0,-188.0,-36.0,-224.0,-36.0,-5.0,-265.0,-334.0,-76.0,873.268,-0.3,-0.3,-0.382471,873.268,-0.3,-0.3,-0.387029,
03/31/2010,1075.0,625.0,892.0,712.0,180.0,-267.0,450.0,44.0,0.0,44.0,0.0,284.0,122.0,-413.0,662.0,-785.0,0.0,785.0,-123.0,0.0,0.0,-123.0,82.0,,-41.0,-2.0,-2.0,0.0,-39.0,-16.0,-55.0,-37.0,-4.0,-96.0,-94.75,3.25,874.386,-0.11,-0.11,-0.108362,874.386,-0.11,-0.11,-0.108362,
