Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Source: Bloomberg
03/31/1990,0.983,28.851,8.809,2.011,,,2.011,-38.688,,,,-38.688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1990,11.234,32.09,8.806,3.263,,,3.263,-32.924999,,,,-32.924999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1990,89.684998,31.518999,8.46,0.985,,,0.985,48.721001,,,,48.721001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1990,80.915001,34.314999,7.007,-5.284,,,-5.284,44.876999,,,,44.876999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.915001,
03/31/1991,14.369,28.285,9.063,-1.786,,,-1.786,-21.193001,,,,-21.193001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1991,17.504,33.106998,8.39,4.641,,,4.641,-28.634001,,,,-28.634001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1991,75.351997,31.584999,7.917,3.194,,,3.194,32.655998,,,,32.655998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1991,43.352001,34.759998,12.477,3.678,,,3.678,-7.563,,,,-7.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.352001,
03/31/1992,-4.585,28.271,10.454,1.989,,,1.989,-45.299,,,,-45.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1992,33.217999,36.014999,11.593,1.565,,,1.565,-15.955,,,,-15.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1992,80.873001,37.081001,14.648,2.003,,,2.003,27.141001,,,,27.141001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1992,86.862,35.875,12.425,-6.504,,,-6.504,45.066002,,,,45.066002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.862,
03/31/1993,41.643002,32.757,15.949,1.595,,,1.595,-8.658,,,,-8.658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1993,20.700001,35.445,14.826,-0.299,,,-0.299,-29.271999,,,,-29.271999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1993,41.651001,38.714001,15.812,-3.918,,,-3.918,-8.957,,,,-8.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,58.504002,40.923,12.577,-9.469998,,,-9.469998,14.474,,,,14.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.504002,
03/31/1994,36.215,41.537998,17.167999,0.166,,,0.166,-22.657,,,,-22.657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1994,0.238,42.324001,17.841,0.641,,,0.641,-60.568001,,,,-60.568001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1994,67.915001,43.044998,17.591999,-4.284,,,-4.284,11.562,,,,11.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1994,87.014,0.967,14.049,49.924,,,49.924,22.073999,,,,22.073999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.014,
03/31/1995,7.212,46.868999,19.073,0.723,,,0.723,-59.452999,,,,-59.452999,,,-22.242001,,,,-22.242001,,,,,,,,,,22.242001,,,,,,,,,,,,,
06/30/1995,-45.618,39.484001,10.812,12.557,,,12.557,-108.471001,,,,-108.471001,,,-30.405001,,,,-30.405001,,,,,,,,,,30.405001,,,,,,,,,,,,,
09/30/1995,57.980999,49.134998,16.476,0.718,,,0.718,-8.348,,,,-8.348,,,-26.278,,,,-26.278,,,,,,,,,,26.278,,,,,,,,,,,,,
12/31/1995,106.709999,51.176998,24.489,-11.38,,,-11.38,42.424,,,,42.424,,-33.009998,-33.009998,,,,-33.009998,,,,,,,,,,0.0,,,,,,,,,,,,73.700001,
03/31/1996,74.796997,50.124001,19.791,2.357,,,2.357,2.525,,,,2.525,,,-11.279,,,,-11.279,,,,,,,,,,11.279,,,,,,,,,,,,,
06/30/1996,75.127998,49.547001,18.379999,6.128,,,6.128,1.073,,,,1.073,,,-12.54,,,,-12.54,,,,,,,,,,12.54,,,,,,,,,,,,,
09/30/1996,61.800999,52.271999,17.125999,4.091,,,4.091,-11.688,,,,-11.688,,,-10.506,,,,-10.506,,,,,,,,,,10.506,,,,,,,,,,,,,
12/31/1996,59.708,56.583,18.964,2.163,,,2.163,-18.002,,,,-18.002,,-27.726,-27.726,,,,-27.726,,,,,,,,,,0.0,,,,,,,,,,,,31.982,
03/31/1997,101.496,54.609,20.86,2.086,,,2.086,23.941,,,,23.941,,-15.496,-17.821,0.0,,,-17.821,,,0.0,0.0,0.0,,,,,2.325,-111.271,-13.193,-2.486,,,,-95.592,0.157,-95.749,0.0,,-25.271,
06/30/1997,63.919998,57.558998,20.007,8.362,,,8.362,-22.007999,,,,-22.007999,,-26.294001,-25.086,0.0,,,-25.086,,,0.0,0.0,0.0,,,,,-1.208,-107.597995,-13.968,75.356998,,,,-168.986993,1.012,-169.998993,0.0,,-69.972,
09/30/1997,146.867004,56.48,7.211,12.658,,,12.658,70.517998,,,,70.517998,,-27.075001,-27.964001,0.0,,,-27.964001,,,0.0,0.0,0.0,,,,,0.889,-93.981996,-13.426,-76.689996,,,,-3.866,0.765,-4.631,0.0,,25.809999,
12/31/1997,113.796,63.185,31.573,-8.609,,,-8.609,27.647,,,,27.647,,-34.277,-34.315,3.066,,,-37.381,,,0.0,0.0,0.0,,,,,0.038,-90.092,-13.347,-4.366,,,,-76.138,0.305,-76.443,3.759,,-10.573,
03/31/1998,51.839,57.172,21.984,3.577,,,3.577,-30.894,-30.188,5.958,,-6.664,,-44.824,-24.758,,,,-24.758,,,,,,,,,,-20.066,-17.912,-13.184,3.775,,,,-8.503,0.0,-8.503,,,-10.897,
06/30/1998,72.054001,59.25,19.605,8.243,,,8.243,-15.044,,,,-15.044,,-40.616001,-30.511,0.0,,,-30.511,,,0.0,0.0,0.0,,,,,-10.105001,-18.481,-14.661,-1.743,,,,-2.077,2.031,-4.108,0.0,,12.957,
09/30/1998,125.023003,56.089001,25.799999,-1.603,,,-1.603,44.737,,,,44.737,,-49.716999,-32.644001,0.0,,,-32.644001,,,0.0,0.0,0.0,,,,,-17.072998,-78.224001,-14.638,38.924999,,,,-102.511,2.17,-104.681,0.0,,-2.918,
12/31/1998,87.298,65.993,13.648,-6.98,,,-6.98,14.637,,,,14.637,,-42.808,-37.958,4.315,,,-42.273,,,0.0,0.0,0.0,,,,,-4.85,-47.454,-14.2,43.064,,,,-80.425,0.0,-80.425,4.107,,-2.964,
03/31/1999,1.638,56.263,24.163,3.305,,,3.305,-82.093,-47.738,-19.824,,-14.531,,-42.468,-37.966,,,,-37.966,,,,,,,,,,-4.502,39.493,-14.003,65.856,,,,-12.36,0.852,-13.212,,,-1.337,
06/30/1999,-19.587,50.553,24.654,4.192,,,4.192,-98.986,-58.252,-44.935,,4.201,,-52.239,-31.131,,,,-31.131,,,,,,,,,,-21.108,79.282,-14.931,93.389,,,,0.824,2.089,-1.265,,,7.456,
09/30/1999,71.695,45.757,25.91,5.851,,,5.851,-5.823,-6.448,-7.8,,8.425,,-20.482,-11.393,,,,-11.393,,,,,,,,,,-9.089,-42.692,-14.942,-25.443,,,,-2.307,,-2.307,,,8.521,
12/31/1999,-11.814,28.158,42.681,-17.809,,,-17.809,-64.844,,,,-64.844,,-34.253,-29.179,0.0,,,-29.179,,,0.0,0.0,0.0,,,,,-5.074,61.077,-14.941,74.881,,,,-2.287,0.0,-2.287,3.424,,15.01,
03/31/2000,48.048,41.211,28.952,5.775,,,5.775,-27.89,-42.898,-11.088,,26.096,,-22.481,-12.103,,,,-12.103,,,,,,,,,,-10.378,-23.565,-14.955,-13.334,,,,4.809,5.155,-0.346,-0.085,,2.002,
06/30/2000,37.255,55.662,26.958,-21.486,,,-21.486,-23.879,-44.7,0.28,,20.541,,-21.229,-13.182,,,,-13.182,,,,,,,,,,-8.047,-23.572,-15.964,-7.398,,,,0.614,0.726,-0.112,-0.824,,-7.546,
09/30/2000,76.053,48.107,26.706,7.743,,,7.743,-6.503,-15.446,15.351,,-6.408,,-22.501,-11.827,,,,-11.827,,,,,,,,,,-10.674,-38.427,-15.972,-22.262,,,,0.293,0.293,0.0,-0.486,,15.125,
12/31/2000,113.181,47.923,44.282,-28.68,,,-28.68,49.656,,,,49.656,,-23.257,-28.416,1.701,,,-30.117,,,0.0,0.0,0.0,,,,,5.159,-98.804,-15.972,-80.374,,,,-0.652,0.0,-0.652,-1.806,,-8.88,
03/31/2001,93.813,42.175,20.938,15.274,,,15.274,15.426,6.91,16.297,,-7.781,,-36.352,-15.305,0.0,,,-15.305,,,0.0,0.0,0.0,,,,,-21.047,-75.871,-16.0,-58.243,,,,0.433,1.505,-1.072,-2.061,,-18.41,
06/30/2001,75.284,14.82,17.151,37.623,,,37.623,5.69,-8.351,40.178,,-26.137,,-23.061,-21.522,0.0,,,-21.522,,,0.0,0.0,0.0,,,,,-1.539,-54.916,-16.573,-18.762,,,,-21.374,3.188,-24.562,1.793,,-2.693,
09/30/2001,225.977,56.022,21.276,10.356,,,10.356,138.323,42.714,71.566,,24.043,,-18.596,-17.078,0.0,,,-17.078,,,0.0,0.0,0.0,,,,,-1.518,-135.146,-16.526,-92.379,,,,27.32,27.32,0.0,-53.561,,72.235,
12/31/2001,114.107,61.513,24.361,17.432,,,17.432,10.801,,,,10.801,,-36.055,-34.466,12.08,,,-46.546,,,0.0,0.0,0.0,,,,,-1.589,-23.722,-16.346,-9.878,,,,-48.663,0.334,-48.997,51.165,,54.33,
03/31/2002,67.47,34.537,24.184,23.382,,-0.143,23.525,-14.633,-38.073,-25.384,,48.824,,-4.805,-15.27,0.0,,,-15.27,,,0.0,0.0,0.0,,,,,10.465,-9.921,-16.372,-3.818,,,,10.541,10.541,0.0,-0.272,,52.744,
06/30/2002,37.773,54.499,23.596,-0.706,,-8.765,8.059,-39.616,-18.809,10.479,,-31.286,,-32.255,-30.87,0.0,,,-30.87,,,0.0,0.0,0.0,,,,,-1.385,-27.819,-16.872,-0.312,,,,-13.445,2.68,-16.125,2.81,,-22.301,
09/30/2002,164.137,59.953,23.186,10.361,,5.518,4.843,70.637,14.12,-6.956,,63.473,,-42.42,-41.098,0.0,,,-41.098,,,0.0,0.0,0.0,,,,,-1.322,-102.536,-16.746,-0.221,,,,-83.142,0.306,-83.448,-2.427,,19.181,
12/31/2002,34.09,62.578,22.522,-0.611,,,-0.611,-50.399,,,,-50.399,,-26.278,-30.582,16.158,,,-46.74,,,0.0,0.0,0.0,,,,,4.304,-17.754,-16.477,-4.429,,,,3.24,3.549,-0.309,-0.088,,-9.942,
03/31/2003,49.654,52.404,24.896,5.328,,-2.49,7.818,-32.974,-32.318,21.693,,-22.349,,-25.098,-19.709,0.0,,,-19.709,,,0.0,0.0,0.0,,,,,-5.389,-14.499,-16.504,-0.297,,,,1.072,1.574,-0.502,1.23,,10.057,
06/30/2003,45.043,55.993,24.577,4.887,,-0.139,5.026,-40.414,-4.402,-29.614,,-6.398,,-44.018,-6.339,0.0,,,-6.339,,,0.0,0.0,0.0,,,,,-37.679,-32.923,-16.965,-2.402,,,,-16.135,4.434,-20.569,2.579,,-31.898,
09/30/2003,246.864,56.836,71.655,118.373,,1.422,116.951,59.621,-2.074,40.743,,20.952,,-89.513,-19.527,0.0,,,-19.527,,,0.0,0.0,0.0,,,,,-69.986,-11.033,-16.912,-1.448,,,,7.681,7.912,-0.231,-0.354,,85.11,
12/31/2003,161.011,61.738,18.598,15.359,,6.589,8.77,65.316,31.6,50.708,,-16.992,,-15.768,-16.345,12.144,,,-28.489,,,0.0,0.0,0.0,,,,,0.577,-36.076,-16.9,-0.417,,,,-18.651,1.251,-19.902,-0.108,,109.167,
03/31/2004,93.051,62.559,26.353,8.36,,1.863,6.497,-4.221,-45.805,6.01,,35.574,,-10.25,-9.792,0.0,,,-9.792,,,0.0,0.0,0.0,,,,,-0.458,-50.893,-16.864,-0.004,,,,-33.526,3.09,-36.616,-0.499,,31.908,
06/30/2004,68.844,66.619,17.603,9.508,,-6.766,16.274,-24.886,-12.36,-2.567,,-9.959,,-24.677,-19.861,0.0,,,-19.861,,,0.0,0.0,0.0,,,,,-4.816,7.232,-18.174,-0.02,,,,26.174,35.957,-9.783,-0.748,,51.399,
09/30/2004,145.206,67.689,32.383,9.547,,12.42,-2.873,35.587,-18.033,4.933,,48.687,,-39.311,-30.058,0.0,,,-30.058,,,0.0,0.0,0.0,,,,,-9.253,-198.363,-18.203,-140.776,,,,-40.418,7.052,-47.47,1.034,,-92.468,
12/31/2004,101.169,90.056,21.917,-10.241,,,-10.241,-0.563,,,,-0.563,,-68.154,-50.949,17.616,,,-68.565,,,0.05,0.05,0.0,,,,,-17.255,2.568,-18.002,0.0,,,,17.39,21.455,-4.065,3.18,,35.583,
03/31/2005,12.688,72.792,26.434,13.619,2.681,13.145,-2.207,-100.157,-40.445,-39.655,43.731,-63.788,,-52.419,-16.931,0.0,,,-16.931,,,0.0,0.0,0.0,,,,,-35.488,-20.019,-18.235,0.0,,,,-1.62,13.612,-15.232,-0.164,,-59.75,
06/30/2005,101.886,81.589,26.362,9.401,0.221,4.159,5.021,-15.466,-12.48,12.285,-29.864,14.593,,-37.425,-28.7,0.0,,,-28.7,,,0.0,0.0,0.0,,,,,-8.725,-107.924,-21.488,0.0,,,,-86.509,1.015,-87.524,0.073,,-43.463,
09/30/2005,169.002,88.109,26.553,5.984,4.301,1.122,0.561,48.356,-14.2,-16.708,29.892,49.372,,-37.729,-26.374,0.0,,,-26.374,,,0.0,0.0,0.0,,,,,-11.355,-10.886,-21.441,0.0,,,,9.489,24.931,-15.442,1.066,,120.387,
