Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Adjustments,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1990,1122.587473,-89.499999,24.4,0.0,473.900002,,1531.387476,1152.400007,41.122874,0.309458,,,,,,1131.50003,1540.300032,26.430575,,
06/30/1990,1096.897892,-128.300003,24.200001,0.0,421.299995,,1414.097885,1103.999996,38.161232,0.297928,,,,,,1098.375,1415.574993,24.41383,,
09/30/1990,1260.064459,-100.300003,24.1,0.0,515.999992,,1699.864449,1193.199999,43.245055,0.303554,,,,,,1261.5,1701.29999,29.341397,,
12/31/1990,1274.503983,-99.7,23.9,0.0,609.899994,,1808.603976,1310.099981,46.553698,0.337221,1.1774,5.914336,9.327509,6.589026,6.589026,1276.0,1810.099994,31.21943,,
03/31/1991,1191.350119,-116.600002,23.4,0.0,456.800007,,1554.950124,1187.400019,38.470608,0.293771,1.004036,4.948918,7.809895,4.844268,4.844268,1192.625,1556.225004,26.838174,,
06/30/1991,1253.082232,-133.300003,23.200001,0.0,446.9,,1589.882229,1176.400019,37.988779,0.28109,1.051092,5.156932,8.237732,5.810054,5.810054,1254.25,1591.049997,27.437308,,
09/30/1991,1267.918789,-90.400003,23.0,0.0,535.799995,,1736.318782,1257.199989,42.618517,0.308584,1.148511,5.676099,9.148149,6.538833,6.538833,1268.75,1737.149992,29.956156,,
12/31/1991,1303.574983,-75.899997,22.799999,0.0,698.399994,,1948.874979,1425.099987,49.007087,0.358361,1.285453,6.339867,10.262638,8.0545,8.0545,1301.300017,1946.600014,34.01178,,
03/31/1992,1139.533029,-10.9,21.700001,0.0,542.300003,,1692.633033,1262.200016,42.964665,0.320388,1.17855,5.816608,9.440229,8.311109,8.311109,1153.224969,1706.324973,30.264501,,
06/30/1992,1248.242999,-14.7,21.299999,0.0,517.500015,,1772.343014,1231.800014,42.011691,0.291986,1.224332,6.090526,9.64803,9.833735,9.833735,1252.012483,1776.112498,31.858337,,
09/30/1992,1286.536224,-12.5,21.200001,0.0,699.399994,,1994.636219,1408.400013,49.659187,0.35064,1.378082,6.897082,10.604127,15.02327,15.02327,1285.749965,1993.849959,35.852828,,
12/31/1992,1387.278761,-10.7,17.299999,0.0,823.700012,,2217.578773,1552.600018,53.052944,0.371441,1.376011,6.895456,11.205552,21.177422,21.177422,1393.0,2223.300012,39.762933,,
03/31/1993,1636.810004,-42.299999,16.9,0.0,582.199997,,2193.610002,1342.99999,43.350707,0.265407,1.275058,6.569662,10.52596,10.907698,10.907698,1635.637478,2192.437475,39.283847,,
06/30/1993,1495.779718,-103.800003,16.700001,0.0,490.699987,,1899.379704,1237.999964,39.636511,0.258347,1.082885,5.690173,9.096646,9.202585,9.202585,1517.825021,1921.425006,34.602754,,
09/30/1993,1660.69454,-48.400002,16.700001,0.0,622.199982,,2251.194521,1338.599995,46.481397,0.276387,1.2733,6.77051,10.854361,10.427571,10.427571,1674.450047,2264.950027,41.34501,,
12/31/1993,1510.85199,-62.099998,16.700001,0.0,763.199982,,2228.651974,1483.799976,51.435503,0.342449,1.331413,7.56501,11.250136,7.175674,7.175674,1512.0,2229.799984,41.302693,,
03/31/1994,1348.414541,-43.0,16.5,0.0,492.5,,1814.414541,1227.499985,40.1222,0.271437,1.018419,5.974365,8.920426,5.416288,5.416288,1369.350019,1835.350019,34.312572,,
06/30/1994,1376.168326,-39.100001,9.4,0.0,470.900012,,1817.368337,1171.600015,40.192899,0.259111,1.026124,6.02376,9.073232,5.151823,5.151823,1389.96252,1831.162531,34.830834,,
09/30/1994,1261.412209,-30.000001,9.4,0.0,642.399994,,1883.212201,1331.799994,48.235471,0.341119,1.075138,6.287854,9.540082,5.312347,5.312347,1265.850019,1887.650011,36.203785,,
