company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2008.0,FY,2008-01-01,2008-12-31,2011-02-22 16:14:02+00:00,-8649000.0,,49547000.0,5076000.0,47984000.0,,-2415000.0,-28603000.0,16360000.0,79550000.0,-30790000.0,-91595000.0,143308000.0,-30790000.0,-91595000.0,143308000.0,18508000.0,116169000.0,116169000.0,7758000.0,6237000.0,,,,,-89971000.0,-595000.0,-132342000.0,,7025000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2009.0,Q4,2009-10-01,2009-12-31,,-1734000.0,,45731000.0,2773000.0,12555000.0,,-682000.0,14589000.0,3262000.0,,-44755000.0,-14012000.0,59449000.0,-44755000.0,-14012000.0,59449000.0,,30961000.0,30961000.0,1344000.0,1343000.0,,,,,-14301000.0,-24227000.0,-25133000.0,,2023000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2009.0,FY,2009-01-01,2009-12-31,2012-02-17 16:45:32+00:00,-8414000.0,,45731000.0,2773000.0,49773000.0,,1824000.0,-6546000.0,16366000.0,,-95295000.0,-53621000.0,174952000.0,-95295000.0,-53621000.0,174952000.0,27860000.0,122235000.0,122235000.0,9490000.0,5194000.0,,,,,-50663000.0,-33756000.0,-83099000.0,,5456000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2009.0,Q3,2009-07-01,2009-09-30,,-6680000.0,,,,12506000.0,,1468000.0,1000.0,6216000.0,-3782000.0,-22404000.0,-20702000.0,44622000.0,-22404000.0,-20702000.0,44622000.0,2984000.0,31536000.0,31536000.0,579000.0,2496000.0,,,,,-15002000.0,-9093000.0,-18241000.0,,980000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-10-22 15:59:12+00:00,-6680000.0,,,,37218000.0,,2506000.0,-21135000.0,13104000.0,,-50540000.0,-39609000.0,115503000.0,-50540000.0,-39609000.0,115503000.0,27860000.0,91274000.0,91274000.0,8146000.0,3851000.0,,,,,-36362000.0,-9529000.0,-57966000.0,,3433000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-07-23 14:01:41+00:00,0.0,,,,24712000.0,,1038000.0,-21136000.0,6888000.0,3782000.0,-28136000.0,-18907000.0,70881000.0,-28136000.0,-18907000.0,70881000.0,24876000.0,59738000.0,59738000.0,7567000.0,1355000.0,,,,,-21360000.0,-436000.0,-39725000.0,,2453000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2010.0,Q4,2010-10-01,2010-12-31,,-150000.0,,48113000.0,2598000.0,11839000.0,,429000.0,4821000.0,6810000.0,3008000.0,-11490000.0,-14386000.0,48850000.0,-11490000.0,-14386000.0,48850000.0,23403000.0,36380000.0,36380000.0,-4190000.0,4833000.0,-4000000.0,,,,-10262000.0,-208000.0,-25933000.0,,26000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2010.0,FY,2010-01-01,2010-12-31,2013-02-19 16:52:21+00:00,-394000.0,,48113000.0,2598000.0,45956000.0,,1313000.0,-3753000.0,28865000.0,10143000.0,-86769000.0,-43190000.0,178833000.0,-86769000.0,-43190000.0,178833000.0,50187000.0,141320000.0,141320000.0,-4690000.0,18126000.0,-4000000.0,,,,-38908000.0,-813000.0,-143090000.0,,112000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2010.0,Q3TTM,2009-10-01,2010-09-30,,-1978000.0,,45731000.0,2773000.0,46672000.0,,202000.0,6015000.0,25317000.0,7135000.0,-120034000.0,-42816000.0,189432000.0,-120034000.0,-42816000.0,189432000.0,26784000.0,135901000.0,135901000.0,844000.0,14636000.0,,,,,-42947000.0,-24832000.0,-142290000.0,,2109000.0
IDEXX Laboratories Inc,IDXX,OGMTXK0LUU1HKV2P0J84,874716,2010.0,Q3,2010-07-01,2010-09-30,,-100000.0,,,,11485000.0,,3998000.0,8466000.0,5609000.0,-7964000.0,-32072000.0,-11287000.0,54898000.0,-32072000.0,-11287000.0,54898000.0,15537000.0,34715000.0,34715000.0,232000.0,3921000.0,,,,,-11209000.0,-205000.0,-33433000.0,,22000.0
