company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2008.0,FY,2007-07-30,2008-08-03,2010-09-29 16:34:19+00:00,-9000000.0,,294000000.0,828000000.0,13000000.0,-192000000.0,,58000000.0,-1300000000.0,531000000.0,766000000.0,-1300000000.0,531000000.0,766000000.0,10000000.0,1165000000.0,1165000000.0,-501000000.0,55000000.0,7000000.0,-329000000.0,-298000000.0,-181000000.0,-903000000.0,3000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2009.0,FY,2008-08-04,2009-08-02,2010-09-29 16:34:19+00:00,-66000000.0,,264000000.0,38000000.0,-4000000.0,295000000.0,,600000000.0,-814000000.0,-378000000.0,1166000000.0,-814000000.0,-378000000.0,1166000000.0,-30000000.0,736000000.0,736000000.0,-129000000.0,-217000000.0,-6000000.0,-350000000.0,-345000000.0,-320000000.0,-527000000.0,1000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2009.0,Q4,2009-05-04,2009-08-02,,-66000000.0,,69000000.0,,10000000.0,369000000.0,,300000000.0,-145000000.0,-235000000.0,360000000.0,-145000000.0,-235000000.0,360000000.0,-10000000.0,69000000.0,69000000.0,-147000000.0,-304000000.0,,-89000000.0,-169000000.0,66000000.0,-118000000.0,
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2009.0,Q3,2009-02-02,2009-05-03,,,,62000000.0,,6000000.0,145000000.0,,-47000000.0,-332000000.0,-81000000.0,388000000.0,-332000000.0,-81000000.0,388000000.0,-19000000.0,174000000.0,174000000.0,7000000.0,1000000.0,-4000000.0,-90000000.0,-78000000.0,-82000000.0,-114000000.0,1000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2009.0,Q3YTD,2008-08-04,2009-05-03,2010-06-10 15:50:36+00:00,,,195000000.0,38000000.0,-14000000.0,-74000000.0,,300000000.0,-669000000.0,-143000000.0,806000000.0,-669000000.0,-143000000.0,806000000.0,-20000000.0,667000000.0,667000000.0,18000000.0,87000000.0,-6000000.0,-261000000.0,-176000000.0,-386000000.0,-409000000.0,1000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2009.0,Q2,2008-11-03,2009-02-01,,,,67000000.0,6000000.0,-1000000.0,123000000.0,,-89000000.0,-356000000.0,-59000000.0,433000000.0,-356000000.0,-59000000.0,433000000.0,17000000.0,233000000.0,233000000.0,10000000.0,9000000.0,-2000000.0,-91000000.0,-63000000.0,-4000000.0,-181000000.0,
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2009.0,Q2YTD,2008-08-04,2009-02-01,2010-03-10 08:51:37+00:00,,,133000000.0,38000000.0,-20000000.0,-219000000.0,,347000000.0,-337000000.0,-62000000.0,418000000.0,-337000000.0,-62000000.0,418000000.0,-1000000.0,493000000.0,493000000.0,11000000.0,86000000.0,-2000000.0,-171000000.0,-98000000.0,-304000000.0,-295000000.0,0.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2009.0,Q1,2008-08-04,2008-11-02,2009-12-10 08:53:40+00:00,,,66000000.0,32000000.0,-19000000.0,-342000000.0,,436000000.0,19000000.0,-3000000.0,-15000000.0,19000000.0,-3000000.0,-15000000.0,-18000000.0,260000000.0,260000000.0,1000000.0,77000000.0,0.0,-80000000.0,-35000000.0,-300000000.0,-114000000.0,
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2010.0,Q4,2010-05-03,2010-08-01,,,,66000000.0,,-2000000.0,-214000000.0,,400000000.0,109000000.0,-131000000.0,198000000.0,109000000.0,-131000000.0,198000000.0,174000000.0,113000000.0,113000000.0,233000000.0,69000000.0,-1000000.0,-95000000.0,-138000000.0,-108000000.0,-157000000.0,8000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2010.0,FY,2009-08-03,2010-08-01,2012-09-27 09:03:28+00:00,,,251000000.0,,2000000.0,-147000000.0,0.0,400000000.0,-556000000.0,-300000000.0,1057000000.0,-556000000.0,-300000000.0,1057000000.0,203000000.0,844000000.0,844000000.0,109000000.0,150000000.0,2000000.0,-365000000.0,-315000000.0,-269000000.0,-472000000.0,13000000.0
