company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxliabilities,dividendspayable,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2014.0,Q2,,2014-01-26,2014-03-06 16:37:42+00:00,528000000.0,783000000.0,592000000.0,-616000000.0,293000000.0,0.0,327000000.0,10000000.0,101000000.0,2381000000.0,1188000000.0,2247000000.0,891000000.0,2241000000.0,-11000000.0,555000000.0,207000000.0,0.0,0.0,135000000.0,729000000.0,0.0,0.0,2073000000.0,1958000000.0,8119000000.0,1410000000.0,2174000000.0,3189000000.0,1410000000.0,1399000000.0,6720000000.0,8119000000.0,3704000000.0,3531000000.0,0.0,-374000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2014.0,Q1,,2013-10-27,2013-12-05 08:33:26+00:00,630000000.0,804000000.0,598000000.0,-506000000.0,305000000.0,0.0,313000000.0,38000000.0,101000000.0,2461000000.0,1194000000.0,2247000000.0,1079000000.0,2283000000.0,-4000000.0,595000000.0,206000000.0,193000000.0,152000000.0,123000000.0,741000000.0,407000000.0,23000000.0,1847000000.0,2585000000.0,9055000000.0,1349000000.0,2587000000.0,4104000000.0,1349000000.0,1345000000.0,7710000000.0,9055000000.0,4185000000.0,3606000000.0,0.0,-305000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2015.0,FY,,2015-08-02,2016-09-22 08:31:16+00:00,544000000.0,647000000.0,589000000.0,-168000000.0,253000000.0,0.0,351000000.0,29000000.0,101000000.0,2344000000.0,1205000000.0,2539000000.0,995000000.0,2347000000.0,-4000000.0,505000000.0,198000000.0,,,88000000.0,850000000.0,,,1754000000.0,1543000000.0,8077000000.0,1381000000.0,2093000000.0,2806000000.0,1381000000.0,1377000000.0,6700000000.0,8077000000.0,3637000000.0,3894000000.0,0.0,-556000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2015.0,Q3,,2015-05-03,2015-06-11 08:12:20+00:00,462000000.0,641000000.0,491000000.0,-765000000.0,230000000.0,0.0,343000000.0,38000000.0,100000000.0,2281000000.0,1133000000.0,2553000000.0,876000000.0,2292000000.0,-12000000.0,573000000.0,155000000.0,,,151000000.0,725000000.0,,,2526000000.0,1232000000.0,7759000000.0,1597000000.0,1902000000.0,2323000000.0,1597000000.0,1585000000.0,6174000000.0,7759000000.0,3565000000.0,3851000000.0,0.0,-507000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2015.0,Q2,,2015-02-01,2015-03-11 16:24:39+00:00,510000000.0,794000000.0,541000000.0,-795000000.0,201000000.0,0.0,328000000.0,59000000.0,100000000.0,2271000000.0,1139000000.0,2253000000.0,916000000.0,2257000000.0,-12000000.0,547000000.0,179000000.0,,,146000000.0,739000000.0,,,2441000000.0,1640000000.0,7903000000.0,1526000000.0,2090000000.0,2850000000.0,1526000000.0,1514000000.0,6389000000.0,7903000000.0,3556000000.0,3539000000.0,0.0,-448000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2015.0,Q1,,2014-11-02,2014-12-11 08:38:00+00:00,597000000.0,840000000.0,524000000.0,-634000000.0,239000000.0,0.0,313000000.0,118000000.0,101000000.0,2379000000.0,1160000000.0,2244000000.0,1105000000.0,2286000000.0,-12000000.0,560000000.0,174000000.0,,,114000000.0,719000000.0,,,2332000000.0,1828000000.0,8297000000.0,1618000000.0,2358000000.0,3168000000.0,1618000000.0,1606000000.0,6691000000.0,8297000000.0,3653000000.0,3523000000.0,0.0,-393000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2016.0,FY,,2016-07-31,2017-09-27 16:56:36+00:00,610000000.0,626000000.0,604000000.0,-104000000.0,296000000.0,0.0,366000000.0,22000000.0,100000000.0,2263000000.0,1152000000.0,2314000000.0,940000000.0,2407000000.0,8000000.0,396000000.0,46000000.0,,,107000000.0,1039000000.0,,,1927000000.0,1219000000.0,7837000000.0,1525000000.0,1908000000.0,2555000000.0,1525000000.0,1533000000.0,6304000000.0,7837000000.0,3522000000.0,3749000000.0,0.0,-664000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2016.0,Q3,,2016-05-01,2016-06-07 08:03:12+00:00,487000000.0,648000000.0,602000000.0,-144000000.0,383000000.0,0.0,354000000.0,54000000.0,100000000.0,2377000000.0,1197000000.0,2552000000.0,829000000.0,2371000000.0,-2000000.0,485000000.0,182000000.0,,,94000000.0,993000000.0,,,2105000000.0,1134000000.0,8081000000.0,1676000000.0,2042000000.0,2377000000.0,1676000000.0,1674000000.0,6407000000.0,8081000000.0,3668000000.0,4030000000.0,0.0,-639000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2016.0,Q2,,2016-01-31,2016-03-10 16:16:12+00:00,502000000.0,770000000.0,596000000.0,-223000000.0,306000000.0,0.0,340000000.0,75000000.0,100000000.0,2318000000.0,1193000000.0,2551000000.0,855000000.0,2340000000.0,-2000000.0,479000000.0,201000000.0,,,96000000.0,959000000.0,,,2017000000.0,1293000000.0,8079000000.0,1526000000.0,2132000000.0,2566000000.0,1526000000.0,1524000000.0,6555000000.0,8079000000.0,3607000000.0,3989000000.0,0.0,-608000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2016.0,Q1,,2015-11-01,2015-12-10 08:04:28+00:00,567000000.0,829000000.0,569000000.0,-200000000.0,263000000.0,0.0,321000000.0,123000000.0,100000000.0,2331000000.0,1200000000.0,2551000000.0,1049000000.0,2340000000.0,-4000000.0,462000000.0,196000000.0,,,96000000.0,977000000.0,,,1850000000.0,1545000000.0,8304000000.0,1414000000.0,2337000000.0,2904000000.0,1414000000.0,1410000000.0,6894000000.0,8304000000.0,3627000000.0,3990000000.0,0.0,-557000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2017.0,FY,,2017-07-30,2018-09-27 08:32:50+00:00,666000000.0,605000000.0,561000000.0,-53000000.0,319000000.0,0.0,371000000.0,20000000.0,111000000.0,2115000000.0,1118000000.0,2499000000.0,902000000.0,2454000000.0,8000000.0,490000000.0,74000000.0,,,139000000.0,697000000.0,,,2385000000.0,1037000000.0,7726000000.0,1637000000.0,1900000000.0,2395000000.0,1637000000.0,1645000000.0,6081000000.0,7726000000.0,3372000000.0,3686000000.0,0.0,-1066000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2017.0,Q3,,2017-04-30,2017-06-08 16:31:09+00:00,568000000.0,618000000.0,538000000.0,-118000000.0,313000000.0,0.0,360000000.0,13000000.0,111000000.0,2057000000.0,1113000000.0,2270000000.0,791000000.0,2372000000.0,9000000.0,412000000.0,68000000.0,,,119000000.0,927000000.0,,,2173000000.0,1122000000.0,7451000000.0,1481000000.0,1790000000.0,2352000000.0,1481000000.0,1490000000.0,5961000000.0,7451000000.0,3289000000.0,3609000000.0,0.0,-934000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2017.0,Q2,,2017-01-29,2017-03-09 07:55:28+00:00,564000000.0,714000000.0,559000000.0,-113000000.0,309000000.0,0.0,346000000.0,16000000.0,112000000.0,2064000000.0,1115000000.0,2293000000.0,820000000.0,2375000000.0,9000000.0,402000000.0,53000000.0,,,120000000.0,960000000.0,,,2102000000.0,1185000000.0,7570000000.0,1470000000.0,1896000000.0,2436000000.0,1470000000.0,1479000000.0,6091000000.0,7570000000.0,3299000000.0,3655000000.0,0.0,-865000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2017.0,Q1,,2016-10-30,2016-12-07 08:10:42+00:00,653000000.0,841000000.0,587000000.0,-107000000.0,290000000.0,0.0,329000000.0,119000000.0,111000000.0,2259000000.0,1145000000.0,2298000000.0,964000000.0,2380000000.0,9000000.0,414000000.0,51000000.0,,,109000000.0,969000000.0,,,2112000000.0,1290000000.0,8039000000.0,1589000000.0,2146000000.0,2760000000.0,1589000000.0,1598000000.0,6441000000.0,8039000000.0,3513000000.0,3681000000.0,0.0,-745000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2018.0,FY,,2018-07-29,2019-03-06 16:28:12+00:00,893000000.0,785000000.0,676000000.0,-118000000.0,226000000.0,0.0,361000000.0,22000000.0,107000000.0,4580000000.0,4196000000.0,7998000000.0,1199000000.0,3233000000.0,9000000.0,995000000.0,86000000.0,,,224000000.0,569000000.0,,,2224000000.0,1896000000.0,14529000000.0,1364000000.0,2296000000.0,3594000000.0,1364000000.0,1373000000.0,13156000000.0,14529000000.0,9000000000.0,9562000000.0,0.0,-1103000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2018.0,Q3,,2018-04-29,2018-06-05 16:18:41+00:00,848000000.0,873000000.0,671000000.0,-76000000.0,199000000.0,0.0,348000000.0,14000000.0,107000000.0,4608000000.0,4273000000.0,8080000000.0,1076000000.0,3174000000.0,7000000.0,936000000.0,181000000.0,,,182000000.0,736000000.0,,,2236000000.0,1763000000.0,14566000000.0,1404000000.0,2329000000.0,3403000000.0,1404000000.0,1411000000.0,13155000000.0,14566000000.0,9063000000.0,9752000000.0,0.0,-1104000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2018.0,Q2,,2018-01-28,2018-03-05 16:23:30+00:00,707000000.0,738000000.0,523000000.0,-21000000.0,196000000.0,0.0,333000000.0,17000000.0,106000000.0,2259000000.0,1485000000.0,2247000000.0,869000000.0,2518000000.0,7000000.0,383000000.0,125000000.0,,,146000000.0,745000000.0,,,2734000000.0,1659000000.0,8336000000.0,1942000000.0,1928000000.0,3012000000.0,1942000000.0,1949000000.0,6387000000.0,8336000000.0,3890000000.0,3375000000.0,0.0,-1104000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2018.0,Q1,,2017-10-29,2017-12-08 15:06:18+00:00,713000000.0,766000000.0,518000000.0,-85000000.0,163000000.0,0.0,317000000.0,53000000.0,107000000.0,2086000000.0,1112000000.0,2269000000.0,1001000000.0,2417000000.0,8000000.0,531000000.0,66000000.0,,,135000000.0,674000000.0,,,2555000000.0,1192000000.0,7746000000.0,1681000000.0,1996000000.0,2583000000.0,1681000000.0,1689000000.0,6057000000.0,7746000000.0,3333000000.0,3474000000.0,0.0,-1106000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2019.0,FY,,2019-07-28,2020-06-03 07:23:08+00:00,814000000.0,574000000.0,609000000.0,-198000000.0,31000000.0,0.0,384000000.0,15000000.0,107000000.0,4017000000.0,3415000000.0,7103000000.0,863000000.0,2455000000.0,9000000.0,924000000.0,71000000.0,428000000.0,469000000.0,127000000.0,559000000.0,1167000000.0,65000000.0,1993000000.0,1371000000.0,13148000000.0,1103000000.0,1967000000.0,3385000000.0,1103000000.0,1112000000.0,12036000000.0,13148000000.0,8726000000.0,8651000000.0,0.0,-1076000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2019.0,Q3,,2019-04-28,2019-06-05 07:41:34+00:00,841000000.0,753000000.0,672000000.0,-174000000.0,202000000.0,0.0,372000000.0,18000000.0,107000000.0,4702000000.0,3587000000.0,7507000000.0,884000000.0,2769000000.0,9000000.0,990000000.0,102000000.0,220000000.0,100000000.0,203000000.0,519000000.0,346000000.0,4000000.0,2107000000.0,1773000000.0,13768000000.0,1228000000.0,2161000000.0,3511000000.0,1228000000.0,1237000000.0,12531000000.0,13768000000.0,8838000000.0,9020000000.0,0.0,-1077000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2019.0,Q2,,2019-01-27,2019-03-06 16:28:12+00:00,930000000.0,927000000.0,784000000.0,-143000000.0,203000000.0,0.0,361000000.0,24000000.0,107000000.0,4721000000.0,3752000000.0,8003000000.0,1076000000.0,3036000000.0,9000000.0,904000000.0,89000000.0,,,220000000.0,540000000.0,,,2130000000.0,1454000000.0,14024000000.0,1269000000.0,2295000000.0,3299000000.0,1269000000.0,1278000000.0,12746000000.0,14024000000.0,8693000000.0,9447000000.0,0.0,-1079000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2019.0,Q1,,2018-10-28,2018-12-06 08:54:53+00:00,951000000.0,995000000.0,704000000.0,-156000000.0,205000000.0,0.0,351000000.0,55000000.0,107000000.0,4689000000.0,3991000000.0,8001000000.0,1226000000.0,3162000000.0,9000000.0,960000000.0,95000000.0,,,292000000.0,549000000.0,,,2295000000.0,1845000000.0,14587000000.0,1406000000.0,2521000000.0,3662000000.0,1406000000.0,1415000000.0,13172000000.0,14587000000.0,8972000000.0,9510000000.0,0.0,-1084000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2020.0,Q3,,2020-04-26,2020-06-03 07:23:08+00:00,993000000.0,662000000.0,619000000.0,-7000000.0,1242000000.0,0.0,398000000.0,45000000.0,108000000.0,3981000000.0,3362000000.0,5191000000.0,731000000.0,2340000000.0,6000000.0,959000000.0,111000000.0,0.0,0.0,289000000.0,718000000.0,0.0,0.0,3212000000.0,1504000000.0,12718000000.0,2575000000.0,2746000000.0,3269000000.0,2575000000.0,2581000000.0,10137000000.0,12718000000.0,7632000000.0,6868000000.0,0.0,-1028000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2020.0,Q2,,2020-01-26,2020-03-04 07:51:38+00:00,923000000.0,660000000.0,600000000.0,5000000.0,58000000.0,0.0,386000000.0,3000000.0,108000000.0,3988000000.0,3373000000.0,4919000000.0,779000000.0,2336000000.0,5000000.0,956000000.0,59000000.0,0.0,0.0,401000000.0,744000000.0,0.0,0.0,3151000000.0,902000000.0,11654000000.0,2494000000.0,1556000000.0,2536000000.0,2494000000.0,2499000000.0,9155000000.0,11654000000.0,7762000000.0,6619000000.0,0.0,-1048000000.0
Campbell Soup Co,CPB,5493007JDSMX8Z5Z1902,16732,2020.0,Q1,,2019-10-27,2019-12-04 08:17:53+00:00,890000000.0,729000000.0,567000000.0,-126000000.0,61000000.0,0.0,368000000.0,56000000.0,108000000.0,3988000000.0,3383000000.0,6706000000.0,887000000.0,2352000000.0,10000000.0,942000000.0,61000000.0,315000000.0,183000000.0,390000000.0,737000000.0,944000000.0,41000000.0,2050000000.0,1631000000.0,13110000000.0,1239000000.0,2053000000.0,3435000000.0,1239000000.0,1249000000.0,11861000000.0,13110000000.0,8705000000.0,8426000000.0,0.0,-1053000000.0
