company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,preferreddividends,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Merck & Co Inc,MRK,,310158,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 08:20:51+00:00,0.67,0.67,0.38,0.67,327200000.0,1455800000.0,1455800000.0,1425000000.0,30800000.0,1333800000.0,5385200000.0,67200000.0,,,1224200000.0,64300000.0,1632900000.0,1333800000.0,4051400000.0,585800000.0,2921400000.0,1130000000.0,653000000.0,1783000000.0,5385200000.0,2126900000.0,2126900000.0,2126900000.0
Merck & Co Inc,MRK,,310158,2010.0,Q4,2010-10-01,2010-12-31,,-0.17,-0.17,0.38,-0.16,-202000000.0,-500000000.0,-500000000.0,-532000000.0,32000000.0,4440000000.0,12094000000.0,-310000000.0,,,4559000000.0,121000000.0,3536000000.0,4440000000.0,7654000000.0,170000000.0,8216000000.0,-562000000.0,-140000000.0,-702000000.0,12094000000.0,3075000000.0,3075000000.0,3075000000.0
Merck & Co Inc,MRK,,310158,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 16:54:26+00:00,0.28,0.28,1.52,0.28,671000000.0,982000000.0,982000000.0,861000000.0,121000000.0,18396000000.0,45987000000.0,-1304000000.0,,,11111000000.0,985000000.0,13125000000.0,18396000000.0,27591000000.0,587000000.0,25221000000.0,2370000000.0,-717000000.0,1653000000.0,45987000000.0,3075000000.0,3075000000.0,3075000000.0
Merck & Co Inc,MRK,,310158,2010.0,Q3YTD,2010-01-01,2010-09-30,,0.45,0.45,1.14,0.44,873000000.0,1482000000.0,1482000000.0,1393000000.0,89000000.0,13956000000.0,33893000000.0,-994000000.0,,,6552000000.0,864000000.0,9589000000.0,13956000000.0,19937000000.0,417000000.0,17005000000.0,2932000000.0,-577000000.0,2355000000.0,33893000000.0,3078000000.0,3078000000.0,3078000000.0
Merck & Co Inc,MRK,,310158,2010.0,Q3TTM,2009-10-01,2010-09-30,,3.09,3.09,1.52,3.07,813300000.0,8004600000.0,8004600000.0,7886400000.0,118200000.0,18857000000.0,43986200000.0,6819300000.0,,,8523500000.0,2353900000.0,13044100000.0,18857000000.0,25129200000.0,790900000.0,23921500000.0,1207700000.0,7610200000.0,8817900000.0,43986200000.0,3078000000.0,3078000000.0,3078000000.0
Merck & Co Inc,MRK,,310158,2010.0,Q3,2010-07-01,2010-09-30,2011-11-08 17:12:56+00:00,0.11,0.11,0.38,0.11,126000000.0,372000000.0,372000000.0,342000000.0,30000000.0,4191000000.0,11125000000.0,-1108000000.0,,,2322000000.0,50000000.0,3192000000.0,4191000000.0,6934000000.0,236000000.0,5564000000.0,1370000000.0,-872000000.0,498000000.0,11125000000.0,3078000000.0,3078000000.0,3078000000.0
Merck & Co Inc,MRK,,310158,2010.0,Q2YTD,2010-01-01,2010-06-30,,0.34,0.34,0.76,0.33,747000000.0,1110000000.0,1110000000.0,1051000000.0,59000000.0,9765000000.0,22768000000.0,114000000.0,,,4230000000.0,814000000.0,6397000000.0,9765000000.0,13003000000.0,181000000.0,11441000000.0,1562000000.0,295000000.0,1857000000.0,22768000000.0,3105000000.0,3105000000.0,3105000000.0
Merck & Co Inc,MRK,,310158,2010.0,Q2TTM,2009-07-01,2010-06-30,,4.6,4.6,1.52,4.57,2308800000.0,11087900000.0,11087900000.0,10968700000.0,119200000.0,16096300000.0,38910900000.0,10718400000.0,,,7455500000.0,2346300000.0,11577600000.0,16096300000.0,22814600000.0,1243100000.0,21379400000.0,1435200000.0,11961500000.0,13396700000.0,38910900000.0,3105000000.0,3105000000.0,3105000000.0
Merck & Co Inc,MRK,,310158,2010.0,Q2,2010-04-01,2010-06-30,2011-08-08 07:43:43+00:00,0.24,0.24,0.38,0.24,461000000.0,780000000.0,780000000.0,752000000.0,28000000.0,4549000000.0,11346000000.0,281000000.0,,,2179000000.0,526000000.0,3175000000.0,4549000000.0,6797000000.0,43000000.0,5880000000.0,917000000.0,324000000.0,1241000000.0,11346000000.0,3105000000.0,3105000000.0,3105000000.0
Merck & Co Inc,MRK,,310158,2010.0,Q1TTM,2009-04-01,2010-03-31,,5.1,5.1,1.52,5.07,2226800000.0,11896200000.0,11896200000.0,11773000000.0,123200000.0,12901200000.0,33464800000.0,10433800000.0,,,6671800000.0,1857700000.0,10132100000.0,12901200000.0,20563600000.0,1787200000.0,18661600000.0,1902000000.0,12221000000.0,14123000000.0,33464800000.0,3114000000.0,3114000000.0,3322200000.0
Merck & Co Inc,MRK,,310158,2010.0,Q1,2010-01-01,2010-03-31,2011-05-09 07:58:35+00:00,0.1,0.1,0.38,0.09,286000000.0,330000000.0,330000000.0,299000000.0,31000000.0,5216000000.0,11422000000.0,-167000000.0,,,2051000000.0,288000000.0,3222000000.0,5216000000.0,6206000000.0,138000000.0,5561000000.0,645000000.0,-29000000.0,616000000.0,11422000000.0,3114000000.0,3114000000.0,3322200000.0
Merck & Co Inc,MRK,,310158,2011.0,Q4,2011-10-01,2011-12-31,,0.5,0.5,0.42,0.48,38000000.0,1543000000.0,1543000000.0,1513000000.0,30000000.0,4176000000.0,12294000000.0,-137000000.0,,,2419000000.0,533000000.0,3704000000.0,4176000000.0,8118000000.0,256000000.0,6656000000.0,1462000000.0,119000000.0,1581000000.0,12294000000.0,3071000000.0,3071000000.0,3071000000.0
Merck & Co Inc,MRK,,310158,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 16:59:59+00:00,2.04,2.04,1.56,2.02,942000000.0,6392000000.0,6392000000.0,6272000000.0,120000000.0,16871000000.0,48047000000.0,-946000000.0,,,8467000000.0,1306000000.0,13733000000.0,16871000000.0,31176000000.0,610000000.0,23506000000.0,7670000000.0,-336000000.0,7334000000.0,48047000000.0,3071000000.0,3071000000.0,3071000000.0
Merck & Co Inc,MRK,,310158,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.54,1.54,1.14,1.54,904000000.0,4849000000.0,4849000000.0,4759000000.0,90000000.0,12695000000.0,35753000000.0,-809000000.0,,,6048000000.0,773000000.0,10029000000.0,12695000000.0,23058000000.0,354000000.0,16850000000.0,6208000000.0,-455000000.0,5753000000.0,35753000000.0,3070000000.0,3070000000.0,3070000000.0
Merck & Co Inc,MRK,,310158,2011.0,Q3TTM,2010-10-01,2011-09-30,,1.37,1.37,1.52,1.38,702000000.0,4349000000.0,4349000000.0,4227000000.0,122000000.0,17135000000.0,47847000000.0,-1119000000.0,,,10607000000.0,894000000.0,13565000000.0,17135000000.0,30712000000.0,524000000.0,25066000000.0,5646000000.0,-595000000.0,5051000000.0,47847000000.0,3070000000.0,3070000000.0,3070000000.0
Merck & Co Inc,MRK,,310158,2011.0,Q3,2011-07-01,2011-09-30,2012-11-09 17:02:13+00:00,0.55,0.55,0.38,0.55,628000000.0,1724000000.0,1724000000.0,1692000000.0,32000000.0,4352000000.0,12022000000.0,-66000000.0,,,1954000000.0,119000000.0,3340000000.0,4352000000.0,7670000000.0,161000000.0,5413000000.0,2257000000.0,95000000.0,2352000000.0,12022000000.0,3070000000.0,3070000000.0,3070000000.0
Merck & Co Inc,MRK,,310158,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.99,0.99,0.76,0.99,276000000.0,3125000000.0,3125000000.0,3067000000.0,58000000.0,8343000000.0,23731000000.0,-743000000.0,,,4094000000.0,654000000.0,6689000000.0,8343000000.0,15388000000.0,193000000.0,11437000000.0,3951000000.0,-550000000.0,3401000000.0,23731000000.0,3086000000.0,3086000000.0,3086000000.0
Merck & Co Inc,MRK,,310158,2011.0,Q2TTM,2010-07-01,2011-06-30,,0.93,0.93,1.52,0.94,200000000.0,2997000000.0,2997000000.0,2877000000.0,120000000.0,16974000000.0,46950000000.0,-2161000000.0,,,10975000000.0,825000000.0,13417000000.0,16974000000.0,29976000000.0,599000000.0,25217000000.0,4759000000.0,-1562000000.0,3197000000.0,46950000000.0,3086000000.0,3086000000.0,3086000000.0
Merck & Co Inc,MRK,,310158,2011.0,Q2,2011-04-01,2011-06-30,2012-08-07 17:05:43+00:00,0.65,0.65,0.38,0.65,-382000000.0,2054000000.0,2054000000.0,2024000000.0,30000000.0,4284000000.0,12151000000.0,-121000000.0,,,1936000000.0,668000000.0,3525000000.0,4284000000.0,7867000000.0,55000000.0,6129000000.0,1738000000.0,-66000000.0,1672000000.0,12151000000.0,3086000000.0,3086000000.0,3086000000.0
Merck & Co Inc,MRK,,310158,2011.0,Q1TTM,2010-04-01,2011-03-31,,0.52,0.52,1.52,0.53,1043000000.0,1723000000.0,1723000000.0,1605000000.0,118000000.0,17239000000.0,46145000000.0,-1759000000.0,,,11218000000.0,683000000.0,13067000000.0,17239000000.0,28906000000.0,587000000.0,24968000000.0,3938000000.0,-1172000000.0,2766000000.0,46145000000.0,3084000000.0,3084000000.0,3084000000.0
Merck & Co Inc,MRK,,310158,2011.0,Q1,2011-01-01,2011-03-31,2012-05-08 07:40:16+00:00,0.34,0.34,0.38,0.34,658000000.0,1071000000.0,1071000000.0,1043000000.0,28000000.0,4059000000.0,11580000000.0,-622000000.0,,,2158000000.0,-14000000.0,3164000000.0,4059000000.0,7521000000.0,138000000.0,5308000000.0,2213000000.0,-484000000.0,1729000000.0,11580000000.0,3084000000.0,3084000000.0,3084000000.0
Merck & Co Inc,MRK,,310158,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 14:02:50+00:00,2.03,2.03,1.69,2.0,2440000000.0,6299000000.0,6299000000.0,6168000000.0,131000000.0,16446000000.0,47267000000.0,-1116000000.0,,,8168000000.0,664000000.0,12776000000.0,16446000000.0,30821000000.0,642000000.0,21608000000.0,9213000000.0,-474000000.0,8739000000.0,47267000000.0,3041000000.0,3041000000.0,3041000000.0
Merck & Co Inc,MRK,,310158,2012.0,Q4,2012-10-01,2012-12-31,,0.3,0.3,0.43,0.3,385000000.0,949000000.0,949000000.0,908000000.0,41000000.0,4160000000.0,11737000000.0,-671000000.0,,,2223000000.0,191000000.0,3390000000.0,4160000000.0,7577000000.0,232000000.0,5804000000.0,1773000000.0,-439000000.0,1334000000.0,11737000000.0,3041000000.0,3041000000.0,3041000000.0
Merck & Co Inc,MRK,,310158,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.73,1.73,1.26,1.7,2055000000.0,5350000000.0,5350000000.0,5260000000.0,90000000.0,12286000000.0,35530000000.0,-445000000.0,,,5945000000.0,473000000.0,9386000000.0,12286000000.0,23244000000.0,410000000.0,15804000000.0,7440000000.0,-35000000.0,7405000000.0,35530000000.0,3045000000.0,3045000000.0,3045000000.0
Merck & Co Inc,MRK,,310158,2012.0,Q3TTM,2011-10-01,2012-09-30,,2.23,2.23,1.68,2.18,2093000000.0,6893000000.0,6893000000.0,6773000000.0,120000000.0,16462000000.0,47824000000.0,-582000000.0,,,8364000000.0,1006000000.0,13090000000.0,16462000000.0,31362000000.0,666000000.0,22460000000.0,8902000000.0,84000000.0,8986000000.0,47824000000.0,3045000000.0,3045000000.0,3045000000.0
Merck & Co Inc,MRK,,310158,2012.0,Q3,2012-07-01,2012-09-30,2013-11-07 16:59:25+00:00,0.57,0.57,0.42,0.56,455000000.0,1763000000.0,1763000000.0,1729000000.0,34000000.0,4137000000.0,11488000000.0,-200000000.0,,,1918000000.0,110000000.0,3063000000.0,4137000000.0,7351000000.0,158000000.0,5091000000.0,2260000000.0,-42000000.0,2218000000.0,11488000000.0,3045000000.0,3045000000.0,3045000000.0
Merck & Co Inc,MRK,,310158,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.16,1.16,0.84,1.14,1600000000.0,3587000000.0,3587000000.0,3531000000.0,56000000.0,8149000000.0,24042000000.0,-245000000.0,,,4027000000.0,363000000.0,6323000000.0,8149000000.0,15893000000.0,252000000.0,10713000000.0,5180000000.0,7000000.0,5187000000.0,24042000000.0,3041000000.0,3041000000.0,3041000000.0
Merck & Co Inc,MRK,,310158,2012.0,Q2TTM,2011-07-01,2012-06-30,,2.21,2.21,1.64,2.17,2266000000.0,6854000000.0,6854000000.0,6736000000.0,118000000.0,16677000000.0,48358000000.0,-448000000.0,,,8400000000.0,1015000000.0,13367000000.0,16677000000.0,31681000000.0,669000000.0,22782000000.0,8899000000.0,221000000.0,9120000000.0,48358000000.0,3041000000.0,3041000000.0,3041000000.0
Merck & Co Inc,MRK,,310158,2012.0,Q2,2012-04-01,2012-06-30,2013-08-07 17:01:07+00:00,0.59,0.59,0.42,0.58,860000000.0,1820000000.0,1820000000.0,1793000000.0,27000000.0,4112000000.0,12311000000.0,-103000000.0,,,2165000000.0,144000000.0,3249000000.0,4112000000.0,8199000000.0,142000000.0,5558000000.0,2641000000.0,39000000.0,2680000000.0,12311000000.0,3041000000.0,3041000000.0,3041000000.0
Merck & Co Inc,MRK,,310158,2012.0,Q1TTM,2011-04-01,2012-03-31,,2.27,2.27,1.6,2.24,1024000000.0,7088000000.0,7088000000.0,6967000000.0,121000000.0,16849000000.0,48198000000.0,-466000000.0,,,8171000000.0,1539000000.0,13643000000.0,16849000000.0,31349000000.0,582000000.0,23353000000.0,7996000000.0,116000000.0,8112000000.0,48198000000.0,3043000000.0,3043000000.0,3043000000.0
Merck & Co Inc,MRK,,310158,2012.0,Q1,2012-01-01,2012-03-31,2013-05-09 17:05:03+00:00,0.57,0.57,0.42,0.56,740000000.0,1767000000.0,1767000000.0,1738000000.0,29000000.0,4037000000.0,11731000000.0,-142000000.0,,,1862000000.0,219000000.0,3074000000.0,4037000000.0,7694000000.0,110000000.0,5155000000.0,2539000000.0,-32000000.0,2507000000.0,11731000000.0,3043000000.0,3043000000.0,3043000000.0
Merck & Co Inc,MRK,,310158,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 16:04:31+00:00,1.49,1.49,1.73,1.47,1028000000.0,4517000000.0,4517000000.0,4404000000.0,113000000.0,16954000000.0,44033000000.0,-411000000.0,,,7503000000.0,1709000000.0,11911000000.0,16954000000.0,27079000000.0,,21123000000.0,5956000000.0,-411000000.0,5545000000.0,44033000000.0,2963000000.0,2963000000.0,2963000000.0
Merck & Co Inc,MRK,,310158,2013.0,Q4,2013-10-01,2013-12-31,,0.28,0.28,0.44,0.27,409000000.0,816000000.0,816000000.0,781000000.0,35000000.0,4607000000.0,11320000000.0,244000000.0,,,1835000000.0,565000000.0,2981000000.0,4607000000.0,6713000000.0,-351000000.0,5381000000.0,1332000000.0,-107000000.0,1225000000.0,11320000000.0,2963000000.0,2963000000.0,2963000000.0
Merck & Co Inc,MRK,,310158,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.21,1.21,1.29,1.2,619000000.0,3701000000.0,3701000000.0,3623000000.0,78000000.0,12347000000.0,32713000000.0,-655000000.0,,,5668000000.0,1144000000.0,8930000000.0,12347000000.0,20366000000.0,351000000.0,15742000000.0,4624000000.0,-304000000.0,4320000000.0,32713000000.0,2927000000.0,2927000000.0,2927000000.0
Merck & Co Inc,MRK,,310158,2013.0,Q3TTM,2012-10-01,2013-09-30,,1.51,1.51,1.72,1.5,1004000000.0,4650000000.0,4650000000.0,4531000000.0,119000000.0,16507000000.0,44450000000.0,-1326000000.0,,,7891000000.0,1335000000.0,12320000000.0,16507000000.0,27943000000.0,583000000.0,21546000000.0,6397000000.0,-743000000.0,5654000000.0,44450000000.0,2927000000.0,2927000000.0,2927000000.0
Merck & Co Inc,MRK,,310158,2013.0,Q3,2013-07-01,2013-09-30,2014-11-10 07:50:49+00:00,0.38,0.38,0.43,0.38,375000000.0,1150000000.0,1150000000.0,1124000000.0,26000000.0,4104000000.0,11032000000.0,-172000000.0,,,1660000000.0,870000000.0,2803000000.0,4104000000.0,6928000000.0,102000000.0,5333000000.0,1595000000.0,-70000000.0,1525000000.0,11032000000.0,2927000000.0,2927000000.0,2927000000.0
Merck & Co Inc,MRK,,310158,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.83,0.83,0.86,0.82,244000000.0,2551000000.0,2551000000.0,2499000000.0,52000000.0,8243000000.0,21681000000.0,-483000000.0,,,4008000000.0,274000000.0,6127000000.0,8243000000.0,13438000000.0,249000000.0,10409000000.0,3029000000.0,-234000000.0,2795000000.0,21681000000.0,2977000000.0,2977000000.0,2977000000.0
Merck & Co Inc,MRK,,310158,2013.0,Q2TTM,2012-07-01,2013-06-30,,1.7,1.7,1.71,1.68,1084000000.0,5263000000.0,5263000000.0,5136000000.0,127000000.0,16540000000.0,44906000000.0,-1354000000.0,,,8149000000.0,575000000.0,12580000000.0,16540000000.0,28366000000.0,639000000.0,21304000000.0,7062000000.0,-715000000.0,6347000000.0,44906000000.0,2977000000.0,2977000000.0,2977000000.0
Merck & Co Inc,MRK,,310158,2013.0,Q2,2013-04-01,2013-06-30,2014-08-07 17:04:54+00:00,0.3,0.3,0.43,0.3,310000000.0,935000000.0,935000000.0,906000000.0,29000000.0,4284000000.0,11010000000.0,-201000000.0,,,2101000000.0,155000000.0,3140000000.0,4284000000.0,6726000000.0,116000000.0,5396000000.0,1330000000.0,-85000000.0,1245000000.0,11010000000.0,2977000000.0,2977000000.0,2977000000.0
Merck & Co Inc,MRK,,310158,2013.0,Q1TTM,2012-04-01,2013-03-31,,1.99,1.99,1.7,1.96,1634000000.0,6148000000.0,6148000000.0,6023000000.0,125000000.0,16368000000.0,46207000000.0,-1256000000.0,,,8213000000.0,564000000.0,12689000000.0,16368000000.0,29839000000.0,665000000.0,21466000000.0,8373000000.0,-591000000.0,7782000000.0,46207000000.0,3022000000.0,3022000000.0,3022000000.0
Merck & Co Inc,MRK,,310158,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 16:55:35+00:00,0.53,0.53,0.43,0.52,-66000000.0,1616000000.0,1616000000.0,1593000000.0,23000000.0,3959000000.0,10671000000.0,-282000000.0,,,1907000000.0,119000000.0,2987000000.0,3959000000.0,6712000000.0,133000000.0,5013000000.0,1699000000.0,-149000000.0,1550000000.0,10671000000.0,3022000000.0,3022000000.0,3022000000.0
Merck & Co Inc,MRK,,310158,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 16:33:13+00:00,4.12,4.12,1.77,4.07,5349000000.0,11934000000.0,11934000000.0,11920000000.0,14000000.0,16768000000.0,42237000000.0,11613000000.0,,,7180000000.0,1013000000.0,11606000000.0,16768000000.0,25469000000.0,,19799000000.0,5670000000.0,11613000000.0,17283000000.0,42237000000.0,2894000000.0,2894000000.0,2894000000.0
Merck & Co Inc,MRK,,310158,2014.0,Q4,2014-10-01,2014-12-31,,2.54,2.54,0.45,2.51,4483000000.0,7328000000.0,7328000000.0,7316000000.0,12000000.0,3749000000.0,10482000000.0,10634000000.0,,,2283000000.0,349000000.0,2924000000.0,3749000000.0,6733000000.0,,5556000000.0,1177000000.0,10634000000.0,11811000000.0,10482000000.0,2894000000.0,2894000000.0,2894000000.0
Merck & Co Inc,MRK,,310158,2014.0,Q3,2014-07-01,2014-09-30,2015-11-05 16:32:00+00:00,0.31,0.31,0.44,0.31,648000000.0,842000000.0,842000000.0,895000000.0,-53000000.0,4223000000.0,10557000000.0,166000000.0,,,1659000000.0,376000000.0,2975000000.0,4223000000.0,6334000000.0,,5010000000.0,1324000000.0,166000000.0,1490000000.0,10557000000.0,2879000000.0,2879000000.0,2879000000.0
Merck & Co Inc,MRK,,310158,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.58,1.58,1.32,1.56,866000000.0,4606000000.0,4606000000.0,4604000000.0,2000000.0,13019000000.0,31755000000.0,979000000.0,,,4897000000.0,664000000.0,8682000000.0,13019000000.0,18736000000.0,,14243000000.0,4493000000.0,979000000.0,5472000000.0,31755000000.0,2879000000.0,2879000000.0,2879000000.0
Merck & Co Inc,MRK,,310158,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.86,1.86,1.76,1.83,1275000000.0,5422000000.0,5422000000.0,5385000000.0,37000000.0,17626000000.0,43075000000.0,1223000000.0,,,6732000000.0,1229000000.0,11663000000.0,17626000000.0,25449000000.0,-351000000.0,19624000000.0,5825000000.0,872000000.0,6697000000.0,43075000000.0,2879000000.0,2879000000.0,2879000000.0
Merck & Co Inc,MRK,,310158,2014.0,Q2,2014-04-01,2014-06-30,2015-08-06 16:17:10+00:00,0.69,0.69,0.44,0.68,-142000000.0,2033000000.0,2033000000.0,2004000000.0,29000000.0,4893000000.0,10934000000.0,650000000.0,,,1664000000.0,163000000.0,2973000000.0,4893000000.0,6041000000.0,,4800000000.0,1241000000.0,650000000.0,1891000000.0,10934000000.0,2917000000.0,2917000000.0,2917000000.0
Merck & Co Inc,MRK,,310158,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.27,1.27,0.88,1.25,218000000.0,3764000000.0,3764000000.0,3709000000.0,55000000.0,8796000000.0,21198000000.0,813000000.0,,,3238000000.0,288000000.0,5707000000.0,8796000000.0,12402000000.0,,9233000000.0,3169000000.0,813000000.0,3982000000.0,21198000000.0,2917000000.0,2917000000.0,2917000000.0
Merck & Co Inc,MRK,,310158,2014.0,Q2TTM,2013-07-01,2014-06-30,,1.93,1.93,1.75,1.9,1002000000.0,5730000000.0,5730000000.0,5614000000.0,116000000.0,17507000000.0,43550000000.0,885000000.0,,,6733000000.0,1723000000.0,11491000000.0,17507000000.0,26043000000.0,-249000000.0,19947000000.0,6096000000.0,636000000.0,6732000000.0,43550000000.0,2917000000.0,2917000000.0,2917000000.0
Merck & Co Inc,MRK,,310158,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 16:34:55+00:00,0.58,0.58,0.44,0.57,360000000.0,1731000000.0,1731000000.0,1705000000.0,26000000.0,3903000000.0,10264000000.0,163000000.0,,,1574000000.0,125000000.0,2734000000.0,3903000000.0,6361000000.0,,4433000000.0,1928000000.0,163000000.0,2091000000.0,10264000000.0,2934000000.0,2934000000.0,2934000000.0
Merck & Co Inc,MRK,,310158,2014.0,Q1TTM,2013-04-01,2014-03-31,,1.54,1.54,1.74,1.52,1454000000.0,4632000000.0,4632000000.0,4516000000.0,116000000.0,16898000000.0,43626000000.0,34000000.0,,,7170000000.0,1715000000.0,11658000000.0,16898000000.0,26728000000.0,-133000000.0,20543000000.0,6185000000.0,-99000000.0,6086000000.0,43626000000.0,2934000000.0,2934000000.0,2934000000.0
