company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2007.0,FY,2007-01-01,2007-12-31,2010-02-24 15:21:17+00:00,-225800000.0,162800000.0,,400000.0,-29800000.0,77600000.0,740000000.0,-363700000.0,-341500000.0,709700000.0,-363700000.0,-341500000.0,709700000.0,4900000.0,476800000.0,476800000.0,99900000.0,20700000.0,,0.0,-1777900000.0,-142600000.0,-280800000.0,-921200000.0,1803400000.0,1400000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2008.0,Q4,2008-10-01,2008-12-31,,-8600000.0,46200000.0,,-2700000.0,49100000.0,11100000.0,11900000.0,2500000.0,-44800000.0,215300000.0,2500000.0,-44800000.0,215300000.0,170300000.0,121200000.0,121200000.0,-1200000.0,500000.0,,-3100000.0,,-36300000.0,-17900000.0,,,100000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2008.0,FY,2008-01-01,2008-12-31,2011-03-07 13:33:20+00:00,-349700000.0,179700000.0,,-3100000.0,89800000.0,64400000.0,150200000.0,-218500000.0,-396000000.0,780900000.0,-218500000.0,-396000000.0,780900000.0,163300000.0,477800000.0,477800000.0,33600000.0,16200000.0,,-14000000.0,-72800000.0,-156700000.0,-101700000.0,-333600000.0,182700000.0,500000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2008.0,Q3,2008-07-01,2008-09-30,,-74700000.0,45200000.0,,-600000.0,14400000.0,17100000.0,73300000.0,-186000000.0,-113700000.0,194400000.0,-186000000.0,-113700000.0,194400000.0,-105900000.0,114900000.0,114900000.0,19900000.0,1700000.0,2400000.0,-3200000.0,,-41500000.0,-6300000.0,-268600000.0,,100000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2008.0,Q3YTD,2008-01-01,2008-09-30,2009-10-29 16:24:08+00:00,-341100000.0,133500000.0,,-400000.0,40700000.0,53300000.0,138300000.0,-221000000.0,-351200000.0,565600000.0,-221000000.0,-351200000.0,565600000.0,-7000000.0,356600000.0,356600000.0,34800000.0,15700000.0,,-10900000.0,-72800000.0,-120400000.0,-83800000.0,-333600000.0,182700000.0,400000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2008.0,Q2YTD,2008-01-01,2008-06-30,2009-08-28 12:36:53+00:00,-266400000.0,88300000.0,,200000.0,26300000.0,36200000.0,65000000.0,-35000000.0,-237500000.0,371200000.0,-35000000.0,-237500000.0,371200000.0,98900000.0,241700000.0,241700000.0,14900000.0,14000000.0,-2400000.0,-7700000.0,-72800000.0,-78900000.0,-77500000.0,-65000000.0,182700000.0,300000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2009.0,Q4,2009-10-01,2009-12-31,,-46600000.0,49800000.0,,,55000000.0,6700000.0,4200000.0,-118800000.0,-84200000.0,224700000.0,-118800000.0,-84200000.0,224700000.0,21700000.0,145800000.0,145800000.0,-25900000.0,500000.0,,-3600000.0,,-37600000.0,-12700000.0,-113900000.0,,
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2009.0,FY,2009-01-01,2009-12-31,2012-02-23 19:22:58+00:00,-220200000.0,195100000.0,,1300000.0,108000000.0,24800000.0,4200000.0,-600900000.0,-334000000.0,862400000.0,-600900000.0,-334000000.0,862400000.0,-71200000.0,555600000.0,555600000.0,3700000.0,-1000000.0,,-11300000.0,,-114700000.0,-344600000.0,-273000000.0,,900000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2009.0,Q3TTM,2008-10-01,2009-09-30,,-182200000.0,191500000.0,,-1400000.0,102100000.0,29200000.0,11900000.0,-479600000.0,-294600000.0,853000000.0,-479600000.0,-294600000.0,853000000.0,77400000.0,531000000.0,531000000.0,28400000.0,-1000000.0,,-10800000.0,,-113400000.0,-349800000.0,-159100000.0,,1000000.0
Laboratory Corporation of America Holdings,LH,OZ7UA8IXAIFILY2VZH07,920148,2009.0,Q3,2009-07-01,2009-09-30,,-160900000.0,49500000.0,,800000.0,32500000.0,9900000.0,,-164100000.0,-182900000.0,246400000.0,-164100000.0,-182900000.0,246400000.0,-99800000.0,134600000.0,134600000.0,29800000.0,300000.0,,-2700000.0,,-22700000.0,-12500000.0,-159100000.0,,700000.0
