company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheroperatingexpenses,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2011.0,Q3YTD,2011-01-01,2011-09-30,,2.06,2.06,0.78,2.05,159900000.0,373000000.0,429700000.0,429700000.0,422900000.0,6800000.0,1007400000.0,2765700000.0,3400000.0,64400000.0,689500000.0,1007400000.0,1758300000.0,,-38400000.0,1130300000.0,628000000.0,-38400000.0,589600000.0,2765700000.0,204000000.0,204000000.0,204000000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2011.0,Q3TTM,2010-10-01,2011-09-30,,2.54,2.54,1.01,2.53,192800000.0,485000000.0,530500000.0,530500000.0,522500000.0,8000000.0,1310200000.0,3569400000.0,7000000.0,84600000.0,908000000.0,1310200000.0,2259200000.0,-23700000.0,-75000000.0,1484600000.0,774600000.0,-51300000.0,723300000.0,3569400000.0,204000000.0,204000000.0,204000000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2011.0,Q3,2011-07-01,2011-09-30,2012-10-25 11:09:54+00:00,0.71,0.71,0.26,0.7,42700000.0,129800000.0,145900000.0,145900000.0,144700000.0,1200000.0,358300000.0,933900000.0,-8300000.0,22900000.0,229500000.0,358300000.0,575600000.0,,-13100000.0,373900000.0,201700000.0,-13100000.0,188600000.0,933900000.0,204000000.0,204000000.0,204000000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.35,1.35,0.52,1.35,117200000.0,243200000.0,283800000.0,283800000.0,278200000.0,5600000.0,649100000.0,1831800000.0,11700000.0,41500000.0,460000000.0,649100000.0,1182700000.0,,-25300000.0,756400000.0,426300000.0,-25300000.0,401000000.0,1831800000.0,204500000.0,204500000.0,204500000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2011.0,Q2TTM,2010-07-01,2011-06-30,,2.35,2.35,0.97,2.35,196200000.0,467600000.0,492000000.0,492000000.0,483900000.0,8100000.0,1248200000.0,3445700000.0,42600000.0,80200000.0,868700000.0,1248200000.0,2197500000.0,-23700000.0,-73900000.0,1459100000.0,738400000.0,-50200000.0,688200000.0,3445700000.0,204500000.0,204500000.0,204500000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2011.0,Q2,2011-04-01,2011-06-30,2012-07-26 11:02:29+00:00,0.64,0.64,0.26,0.64,56600000.0,131900000.0,134900000.0,134900000.0,132100000.0,2800000.0,329100000.0,932000000.0,-1500000.0,22200000.0,246600000.0,329100000.0,602900000.0,,-12200000.0,399200000.0,203700000.0,-12200000.0,191500000.0,932000000.0,204500000.0,204500000.0,204500000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2011.0,Q1TTM,2010-04-01,2011-03-31,,2.3,2.3,0.94,2.3,178400000.0,451600000.0,479600000.0,479600000.0,473200000.0,6400000.0,1197800000.0,3277900000.0,38500000.0,77700000.0,804700000.0,1197800000.0,2080100000.0,-12100000.0,-61700000.0,1372500000.0,707600000.0,-49600000.0,658000000.0,3277900000.0,204700000.0,204700000.0,204700000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2011.0,Q1,2011-01-01,2011-03-31,2012-04-26 10:55:09+00:00,0.71,0.71,0.26,0.71,60600000.0,111300000.0,148900000.0,148900000.0,146100000.0,2800000.0,320000000.0,899800000.0,13200000.0,19300000.0,213400000.0,320000000.0,579800000.0,,-13100000.0,357200000.0,222600000.0,-13100000.0,209500000.0,899800000.0,204700000.0,204700000.0,204700000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2012.0,Q4,2012-10-01,2012-12-31,,0.54,0.54,0.3,0.53,30800000.0,139500000.0,108200000.0,108200000.0,110100000.0,-1900000.0,400500000.0,981100000.0,-8700000.0,32500000.0,262300000.0,400500000.0,580600000.0,,-16000000.0,425600000.0,155000000.0,-16000000.0,139000000.0,981100000.0,204400000.0,203600000.0,204300000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 07:41:23+00:00,2.84,2.84,1.2,2.83,182000000.0,552800000.0,588300000.0,588300000.0,580400000.0,7900000.0,1503800000.0,3901300000.0,4800000.0,100100000.0,904500000.0,1503800000.0,2397500000.0,,-65000000.0,1562200000.0,835300000.0,-65000000.0,770300000.0,3901300000.0,204400000.0,203600000.0,204300000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2012.0,Q3YTD,2012-01-01,2012-09-30,,2.3,2.3,0.9,2.3,151200000.0,413300000.0,480100000.0,480100000.0,470300000.0,9800000.0,1103300000.0,2920200000.0,13500000.0,67600000.0,642200000.0,1103300000.0,1816900000.0,,-49000000.0,1136600000.0,680300000.0,-49000000.0,631300000.0,2920200000.0,203700000.0,203700000.0,204300000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2012.0,Q3TTM,2011-10-01,2012-09-30,,2.72,2.72,1.16,2.72,194200000.0,542000000.0,569400000.0,569400000.0,555900000.0,13500000.0,1458200000.0,3831500000.0,29700000.0,95700000.0,879500000.0,1458200000.0,2373300000.0,,-62800000.0,1546900000.0,826400000.0,-62800000.0,763600000.0,3831500000.0,203700000.0,203700000.0,204300000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2012.0,Q3,2012-07-01,2012-09-30,2013-10-24 08:12:25+00:00,0.69,0.69,0.3,0.69,27100000.0,138800000.0,139200000.0,139200000.0,140300000.0,-1100000.0,357500000.0,921300000.0,9600000.0,21500000.0,210700000.0,357500000.0,563800000.0,,-16900000.0,380600000.0,183200000.0,-16900000.0,166300000.0,921300000.0,203700000.0,203700000.0,204300000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.61,1.61,0.6,1.61,124100000.0,274500000.0,340900000.0,340900000.0,330000000.0,10900000.0,745800000.0,1998900000.0,3900000.0,46100000.0,431500000.0,745800000.0,1253100000.0,,-32100000.0,756000000.0,497100000.0,-32100000.0,465000000.0,1998900000.0,204000000.0,204000000.0,204700000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2012.0,Q2TTM,2011-07-01,2012-06-30,,2.74,2.74,1.12,2.73,209800000.0,533000000.0,576100000.0,576100000.0,560300000.0,15800000.0,1459000000.0,3844100000.0,11800000.0,97100000.0,898300000.0,1459000000.0,2385100000.0,,-59000000.0,1540200000.0,844900000.0,-59000000.0,785900000.0,3844100000.0,204000000.0,204000000.0,204700000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2012.0,Q2,2012-04-01,2012-06-30,2013-07-25 10:56:37+00:00,0.81,0.81,0.3,0.81,59600000.0,148700000.0,171100000.0,171100000.0,165800000.0,5300000.0,372300000.0,1012300000.0,-1700000.0,23600000.0,221100000.0,372300000.0,640000000.0,,-17600000.0,391700000.0,248300000.0,-17600000.0,230700000.0,1012300000.0,204000000.0,204000000.0,204700000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2012.0,Q1TTM,2011-04-01,2012-03-31,,2.57,2.57,1.08,2.56,206800000.0,516200000.0,539900000.0,539900000.0,526600000.0,13300000.0,1415800000.0,3763800000.0,12000000.0,95700000.0,923800000.0,1415800000.0,2348000000.0,,-53600000.0,1547700000.0,800300000.0,-53600000.0,746700000.0,3763800000.0,203900000.0,203900000.0,203900000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2012.0,Q1,2012-01-01,2012-03-31,2013-04-25 10:33:07+00:00,0.8,0.8,0.3,0.8,64500000.0,125800000.0,169800000.0,169800000.0,164200000.0,5600000.0,373500000.0,986600000.0,5600000.0,22500000.0,210400000.0,373500000.0,613100000.0,,-14500000.0,364300000.0,248800000.0,-14500000.0,234300000.0,986600000.0,203900000.0,203900000.0,203900000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2013.0,FY,2013-01-01,2013-12-31,2016-02-17 12:23:47+00:00,3.37,3.37,1.36,3.36,235100000.0,645100000.0,689200000.0,689200000.0,683800000.0,5400000.0,1528500000.0,4200700000.0,48500000.0,100200000.0,903500000.0,1528500000.0,2672200000.0,,-50600000.0,1697300000.0,974900000.0,-50600000.0,924300000.0,4200700000.0,202900000.0,202400000.0,203100000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2013.0,Q4,2013-10-01,2013-12-31,,0.92,0.74,0.34,0.76,36100000.0,169200000.0,156100000.0,156100000.0,152500000.0,3600000.0,399200000.0,1060700000.0,3600000.0,29100000.0,255700000.0,399200000.0,661500000.0,,-11700000.0,457600000.0,203900000.0,-11700000.0,192200000.0,1060700000.0,202900000.0,202400000.0,203100000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2013.0,Q3YTD,2013-01-01,2013-09-30,,2.45,2.63,1.02,2.6,199000000.0,475900000.0,533100000.0,533100000.0,531300000.0,1800000.0,1129300000.0,3140000000.0,44900000.0,71100000.0,647800000.0,1129300000.0,2010700000.0,,-38900000.0,1239700000.0,771000000.0,-38900000.0,732100000.0,3140000000.0,214100000.0,202300000.0,202800000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.99,3.17,1.32,3.13,229800000.0,615400000.0,641300000.0,641300000.0,641400000.0,-100000.0,1529800000.0,4121100000.0,36200000.0,103600000.0,910100000.0,1529800000.0,2591300000.0,,-54900000.0,1665300000.0,926000000.0,-54900000.0,871100000.0,4121100000.0,214100000.0,202300000.0,202800000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2013.0,Q3,2013-07-01,2013-09-30,2014-10-23 10:46:41+00:00,0.8,0.85,0.34,0.84,68700000.0,163800000.0,169700000.0,169700000.0,171300000.0,-1600000.0,362300000.0,1046800000.0,28900000.0,23800000.0,217300000.0,362300000.0,684500000.0,,-12300000.0,433800000.0,250700000.0,-12300000.0,238400000.0,1046800000.0,214100000.0,202300000.0,202800000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.65,1.78,0.68,1.76,130300000.0,312100000.0,363400000.0,363400000.0,360000000.0,3400000.0,767000000.0,2093200000.0,16000000.0,47300000.0,430500000.0,767000000.0,1326200000.0,,-26600000.0,805900000.0,520300000.0,-26600000.0,493700000.0,2093200000.0,215000000.0,202600000.0,203200000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2013.0,Q2TTM,2012-07-01,2013-06-30,,2.88,3.01,1.28,2.98,188200000.0,590400000.0,610800000.0,610800000.0,610400000.0,400000.0,1525000000.0,3995600000.0,16900000.0,101300000.0,903500000.0,1525000000.0,2470600000.0,,-59500000.0,1612100000.0,858500000.0,-59500000.0,799000000.0,3995600000.0,215000000.0,202600000.0,203200000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2013.0,Q2,2013-04-01,2013-06-30,2014-07-22 10:17:39+00:00,0.8,0.85,0.34,0.84,61000000.0,167600000.0,173400000.0,173400000.0,172000000.0,1400000.0,382000000.0,1055300000.0,10700000.0,24800000.0,223400000.0,382000000.0,673300000.0,,-12400000.0,426500000.0,246800000.0,-12400000.0,234400000.0,1055300000.0,215000000.0,202600000.0,203200000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2013.0,Q1TTM,2012-04-01,2013-03-31,,2.89,2.97,1.24,2.95,186800000.0,571500000.0,608500000.0,608500000.0,604200000.0,4300000.0,1515300000.0,3952600000.0,4500000.0,100100000.0,901200000.0,1515300000.0,2437300000.0,,-64700000.0,1577300000.0,860000000.0,-64700000.0,795300000.0,3952600000.0,221200000.0,202700000.0,203200000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2013.0,Q1,2013-01-01,2013-03-31,2014-04-24 06:04:07+00:00,0.85,0.93,0.34,0.92,69300000.0,144500000.0,190000000.0,190000000.0,188000000.0,2000000.0,385000000.0,1037900000.0,5300000.0,22500000.0,207100000.0,385000000.0,652900000.0,,-14200000.0,379400000.0,273500000.0,-14200000.0,259300000.0,1037900000.0,221200000.0,202700000.0,203200000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 15:29:43+00:00,3.55,3.55,1.5,3.54,199200000.0,638700000.0,728800000.0,728800000.0,719800000.0,9000000.0,1700600000.0,4409300000.0,-12300000.0,115100000.0,978900000.0,1700600000.0,2708700000.0,,-60300000.0,1720400000.0,988300000.0,-60300000.0,928000000.0,4409300000.0,202800000.0,202100000.0,202700000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2014.0,Q4,2014-10-01,2014-12-31,,0.77,0.77,0.38,0.78,38700000.0,149500000.0,156600000.0,156600000.0,158400000.0,-1800000.0,430200000.0,1094200000.0,8800000.0,32600000.0,263500000.0,430200000.0,664000000.0,,-14300000.0,454400000.0,209600000.0,-14300000.0,195300000.0,1094200000.0,202800000.0,202100000.0,202700000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2014.0,Q3,2014-07-01,2014-09-30,2015-10-22 07:54:47+00:00,0.93,0.93,0.375,0.92,36000000.0,158900000.0,188300000.0,188300000.0,187600000.0,700000.0,437900000.0,1090700000.0,-17600000.0,28700000.0,240200000.0,437900000.0,652800000.0,,-18300000.0,410200000.0,242600000.0,-18300000.0,224300000.0,1090700000.0,201700000.0,202200000.0,202700000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.78,2.78,1.13,2.76,160500000.0,489200000.0,572200000.0,572200000.0,561400000.0,10800000.0,1270400000.0,3315100000.0,-21100000.0,82500000.0,715400000.0,1270400000.0,2044700000.0,,-46000000.0,1266000000.0,778700000.0,-46000000.0,732700000.0,3315100000.0,201700000.0,202200000.0,202700000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2014.0,Q3TTM,2013-10-01,2014-09-30,,3.7,3.52,1.47,3.52,196600000.0,658400000.0,728300000.0,728300000.0,713900000.0,14400000.0,1669600000.0,4375800000.0,-17500000.0,111600000.0,971100000.0,1669600000.0,2706200000.0,,-57700000.0,1723600000.0,982600000.0,-57700000.0,924900000.0,4375800000.0,201700000.0,202200000.0,202700000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.85,1.85,0.75,1.84,124500000.0,330300000.0,383900000.0,383900000.0,373800000.0,10100000.0,832500000.0,2224400000.0,-3500000.0,53800000.0,475200000.0,832500000.0,1391900000.0,,-27700000.0,855800000.0,536100000.0,-27700000.0,508400000.0,2224400000.0,201600000.0,202200000.0,202700000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2014.0,Q2TTM,2013-07-01,2014-06-30,,3.57,3.44,1.43,3.44,229300000.0,663300000.0,709700000.0,709700000.0,697600000.0,12100000.0,1594000000.0,4331900000.0,29000000.0,106700000.0,948200000.0,1594000000.0,2737900000.0,,-51700000.0,1747200000.0,990700000.0,-51700000.0,939000000.0,4331900000.0,201600000.0,202200000.0,202700000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2014.0,Q2,2014-04-01,2014-06-30,2015-07-23 09:06:46+00:00,0.85,0.85,0.375,0.84,53500000.0,174600000.0,176100000.0,176100000.0,171400000.0,4700000.0,426800000.0,1111100000.0,-4200000.0,26700000.0,242300000.0,426800000.0,684300000.0,,-15300000.0,439400000.0,244900000.0,-15300000.0,229600000.0,1111100000.0,201600000.0,202200000.0,202700000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2014.0,Q1TTM,2013-04-01,2014-03-31,,3.52,3.44,1.4,3.44,236800000.0,656300000.0,707000000.0,707000000.0,698200000.0,8800000.0,1549200000.0,4276100000.0,43900000.0,104800000.0,929300000.0,1549200000.0,2726900000.0,,-48800000.0,1734300000.0,992600000.0,-48800000.0,943800000.0,4276100000.0,202400000.0,201900000.0,202400000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2014.0,Q1,2014-01-01,2014-03-31,2015-04-23 07:18:11+00:00,1.0,1.0,0.375,1.0,71000000.0,155700000.0,207800000.0,207800000.0,202400000.0,5400000.0,405700000.0,1113300000.0,700000.0,27100000.0,232900000.0,405700000.0,707600000.0,,-12400000.0,416400000.0,291200000.0,-12400000.0,278800000.0,1113300000.0,202400000.0,201900000.0,202400000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2015.0,FY,2015-01-01,2015-12-31,2017-02-27 15:29:43+00:00,3.28,3.28,1.65,3.27,215900000.0,641800000.0,655300000.0,655300000.0,653500000.0,1800000.0,1455300000.0,4071300000.0,39000000.0,108400000.0,890600000.0,1455300000.0,2616000000.0,,-65000000.0,1679800000.0,936200000.0,-65000000.0,871200000.0,4071300000.0,199200000.0,199000000.0,199400000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2015.0,Q4,2015-10-01,2015-12-31,,0.69,0.69,0.41,0.68,42300000.0,151100000.0,131000000.0,131000000.0,128000000.0,3000000.0,358600000.0,967000000.0,21900000.0,28500000.0,211100000.0,358600000.0,608400000.0,,-22500000.0,412600000.0,195800000.0,-22500000.0,173300000.0,967000000.0,199200000.0,199000000.0,199400000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2015.0,Q3,2015-07-01,2015-09-30,2016-10-27 07:48:58+00:00,0.77,0.77,0.4125,0.77,56600000.0,156100000.0,154600000.0,154600000.0,155200000.0,-600000.0,346800000.0,977500000.0,6200000.0,26300000.0,216100000.0,346800000.0,630700000.0,,-14800000.0,404700000.0,226000000.0,-14800000.0,211200000.0,977500000.0,201600000.0,201400000.0,201700000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2015.0,Q3YTD,2015-01-01,2015-09-30,,2.59,2.59,1.24,2.59,173600000.0,490700000.0,524300000.0,524300000.0,525500000.0,-1200000.0,1096700000.0,3104300000.0,17100000.0,79900000.0,679500000.0,1096700000.0,2007600000.0,,-42500000.0,1267200000.0,740400000.0,-42500000.0,697900000.0,3104300000.0,201600000.0,201400000.0,201700000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2015.0,Q3TTM,2014-10-01,2015-09-30,,3.36,3.36,1.61,3.37,212300000.0,640200000.0,680900000.0,680900000.0,683900000.0,-3000000.0,1526900000.0,4198500000.0,25900000.0,112500000.0,943000000.0,1526900000.0,2671600000.0,,-56800000.0,1721600000.0,950000000.0,-56800000.0,893200000.0,4198500000.0,201600000.0,201400000.0,201700000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2015.0,Q2,2015-04-01,2015-06-30,2016-07-28 07:59:39+00:00,0.8,0.8,0.4125,0.8,52700000.0,190200000.0,162600000.0,162600000.0,162900000.0,-300000.0,356400000.0,1032400000.0,-1300000.0,27700000.0,230200000.0,356400000.0,676000000.0,,-13900000.0,446800000.0,229200000.0,-13900000.0,215300000.0,1032400000.0,203600000.0,202700000.0,203100000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.82,1.82,0.83,1.82,117000000.0,334600000.0,369700000.0,369700000.0,370300000.0,-600000.0,749900000.0,2126800000.0,10900000.0,53600000.0,463400000.0,749900000.0,1376900000.0,,-27700000.0,862500000.0,514400000.0,-27700000.0,486700000.0,2126800000.0,203600000.0,202700000.0,203100000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2015.0,Q2TTM,2014-07-01,2015-06-30,,3.52,3.52,1.58,3.52,191700000.0,643000000.0,714600000.0,714600000.0,716300000.0,-1700000.0,1618000000.0,4311700000.0,2100000.0,114900000.0,967100000.0,1618000000.0,2693700000.0,,-60300000.0,1727100000.0,966600000.0,-60300000.0,906300000.0,4311700000.0,203600000.0,202700000.0,203100000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 07:57:48+00:00,1.02,1.02,0.4125,1.02,64300000.0,144400000.0,207100000.0,207100000.0,207400000.0,-300000.0,393500000.0,1094400000.0,12200000.0,25900000.0,233200000.0,393500000.0,700900000.0,,-13800000.0,415700000.0,285200000.0,-13800000.0,271400000.0,1094400000.0,203300000.0,202400000.0,202900000.0
Mead Johnson Nutrition Co,MJN,E4BJRFT3MF4GJDY1SC50,1452575,2015.0,Q1TTM,2014-04-01,2015-03-31,,3.57,3.57,1.54,3.56,192500000.0,627400000.0,728100000.0,728100000.0,724800000.0,3300000.0,1688400000.0,4390400000.0,-800000.0,113900000.0,979200000.0,1688400000.0,2702000000.0,,-61700000.0,1719700000.0,982300000.0,-61700000.0,920600000.0,4390400000.0,203300000.0,202400000.0,202900000.0
