company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
CEPHALON INC,CEPH,,873364,2008.0,FY,2008-01-01,2008-12-31,2011-02-11 09:15:25+00:00,-25825000.0,46740000.0,100374000.0,29419000.0,172457000.0,1654000.0,-11301000.0,-570279000.0,,,-172894000.0,-108138000.0,-1877000.0,-172894000.0,-108138000.0,-1877000.0,-294210000.0,171889000.0,171889000.0,177316000.0,51796000.0,,-31692000.0,-75871000.0,-217743000.0,-6947000.0,7596000.0,16000000.0
CEPHALON INC,CEPH,,873364,2009.0,Q4,2009-10-01,2009-12-31,,-53324000.0,17872000.0,154171000.0,27211000.0,49789000.0,1143000.0,16206000.0,-100567000.0,,,-4591000.0,17986000.0,164220000.0,-4591000.0,17986000.0,164220000.0,193821000.0,-192000.0,-192000.0,197318000.0,4268000.0,-30000000.0,-2505000.0,-17280000.0,-2166000.0,-6693000.0,119952000.0,
CEPHALON INC,CEPH,,873364,2009.0,FY,2009-01-01,2009-12-31,2011-02-11 09:15:25+00:00,-285851000.0,59145000.0,154171000.0,27211000.0,186192000.0,53706000.0,18501000.0,24734000.0,325640000.0,484719000.0,681413000.0,-258089000.0,681351000.0,681413000.0,-258089000.0,681351000.0,1123176000.0,210727000.0,210727000.0,200553000.0,-108812000.0,-30000000.0,-86797000.0,-60927000.0,-13412000.0,-6722000.0,151780000.0,
CEPHALON INC,CEPH,,873364,2009.0,Q3,2009-07-01,2009-09-30,,-20724000.0,17524000.0,,,49374000.0,,2636000.0,29554000.0,,-19000.0,-642000.0,-33729000.0,203623000.0,-642000.0,-33729000.0,203623000.0,171888000.0,95097000.0,95097000.0,12074000.0,1492000.0,,-210000.0,-13413000.0,-2115000.0,,618000.0,
CEPHALON INC,CEPH,,873364,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-10-29 06:01:43+00:00,-232527000.0,41273000.0,,,136403000.0,52563000.0,2295000.0,125301000.0,325640000.0,484719000.0,686004000.0,-276075000.0,517131000.0,686004000.0,-276075000.0,517131000.0,929355000.0,210919000.0,210919000.0,3235000.0,-113080000.0,,-84292000.0,-43647000.0,-11246000.0,-29000.0,31828000.0,
CEPHALON INC,CEPH,,873364,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-07-28 08:49:19+00:00,-211803000.0,23749000.0,,,87029000.0,52563000.0,-341000.0,95747000.0,325640000.0,484738000.0,686646000.0,-242346000.0,313508000.0,686646000.0,-242346000.0,313508000.0,757467000.0,115822000.0,115822000.0,-8839000.0,-114572000.0,,-84082000.0,-30234000.0,-9131000.0,-29000.0,31210000.0,
CEPHALON INC,CEPH,,873364,2010.0,Q4,2010-10-01,2010-12-31,,,15956000.0,265072000.0,31898000.0,49774000.0,,1374000.0,-34841000.0,,,-9643000.0,-171699000.0,131217000.0,-9643000.0,-171699000.0,131217000.0,-48751000.0,93405000.0,93405000.0,6923000.0,510000.0,,-148927000.0,-22772000.0,-880000.0,-9273000.0,,
CEPHALON INC,CEPH,,873364,2010.0,FY,2010-01-01,2010-12-31,2011-02-11 09:15:25+00:00,-549463000.0,67274000.0,265072000.0,31898000.0,212823000.0,,7670000.0,34066000.0,,,-515861000.0,-760962000.0,781757000.0,-515861000.0,-760962000.0,781757000.0,-487396000.0,417683000.0,417683000.0,49911000.0,-283596000.0,,-158486000.0,-57761000.0,-222959000.0,-9306000.0,,4748000.0
CEPHALON INC,CEPH,,873364,2010.0,Q3TTM,2009-10-01,2010-09-30,,-602787000.0,69190000.0,154171000.0,27211000.0,212838000.0,1143000.0,22502000.0,-31660000.0,,,-510809000.0,-571277000.0,814760000.0,-510809000.0,-571277000.0,814760000.0,-244824000.0,324086000.0,324086000.0,240306000.0,-279838000.0,-30000000.0,-12064000.0,-52269000.0,-224245000.0,-6726000.0,119952000.0,4748000.0
CEPHALON INC,CEPH,,873364,2010.0,Q3,2010-07-01,2010-09-30,,,15626000.0,,,56325000.0,,16089000.0,60322000.0,,,212000.0,-7244000.0,272487000.0,212000.0,-7244000.0,272487000.0,281544000.0,131548000.0,131548000.0,8666000.0,813000.0,,,-11992000.0,-601000.0,,,4748000.0
CEPHALON INC,CEPH,,873364,2010.0,Q3YTD,2010-01-01,2010-09-30,2010-10-29 06:01:43+00:00,-549463000.0,51318000.0,,,163049000.0,,6296000.0,68907000.0,,,-506218000.0,-589263000.0,650540000.0,-506218000.0,-589263000.0,650540000.0,-438645000.0,324278000.0,324278000.0,42988000.0,-284106000.0,,-9559000.0,-34989000.0,-222079000.0,-33000.0,,4748000.0
CEPHALON INC,CEPH,,873364,2010.0,Q2TTM,2009-07-01,2010-06-30,,-623511000.0,71088000.0,154171000.0,27211000.0,205887000.0,1143000.0,9049000.0,-62428000.0,,-19000.0,-511663000.0,-597762000.0,745896000.0,-511663000.0,-597762000.0,745896000.0,-354480000.0,287635000.0,287635000.0,243714000.0,-279159000.0,-30000000.0,-12274000.0,-53690000.0,-225759000.0,-6726000.0,120570000.0,
CEPHALON INC,CEPH,,873364,2010.0,Q2,2010-04-01,2010-06-30,,-549463000.0,17548000.0,,,58371000.0,,-7607000.0,-42898000.0,,,-517647000.0,-566251000.0,144498000.0,-517647000.0,-566251000.0,144498000.0,-947007000.0,92393000.0,92393000.0,19084000.0,-298746000.0,,-3404000.0,-13384000.0,-218901000.0,,,
CEPHALON INC,CEPH,,873364,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-03 08:39:12+00:00,-549463000.0,35692000.0,,,106724000.0,,-9793000.0,8585000.0,,,-506430000.0,-582019000.0,378053000.0,-506430000.0,-582019000.0,378053000.0,-720189000.0,192730000.0,192730000.0,34322000.0,-284919000.0,,-9559000.0,-22997000.0,-221478000.0,-33000.0,,
CEPHALON INC,CEPH,,873364,2010.0,Q1,2010-01-01,2010-03-31,2011-05-04 08:52:37+00:00,,18144000.0,,,48353000.0,,-2186000.0,51483000.0,,,11217000.0,-15768000.0,233555000.0,11217000.0,-15768000.0,233555000.0,226818000.0,100337000.0,100337000.0,15238000.0,13827000.0,,-6155000.0,-9613000.0,-2577000.0,-33000.0,,
CEPHALON INC,CEPH,,873364,2011.0,Q2TTM,2010-07-01,2011-06-30,,-364129000.0,64358000.0,265072000.0,31898000.0,199488000.0,15513000.0,33137000.0,-29949000.0,349000.0,,94316000.0,-683132000.0,625709000.0,94316000.0,-683132000.0,625709000.0,70030000.0,551755000.0,551755000.0,-159943000.0,140484000.0,,-284380000.0,-62813000.0,-37244000.0,-9273000.0,7111000.0,5566000.0
CEPHALON INC,CEPH,,873364,2011.0,Q2,2011-04-01,2011-06-30,,-364129000.0,16559000.0,,,45920000.0,,5970000.0,-80871000.0,,,90863000.0,-334261000.0,74247000.0,90863000.0,-334261000.0,74247000.0,-163181000.0,115192000.0,115192000.0,-22553000.0,125911000.0,,40651000.0,-16378000.0,-35052000.0,4000.0,5595000.0,
CEPHALON INC,CEPH,,873364,2011.0,Q2YTD,2011-01-01,2011-06-30,2011-08-03 08:39:12+00:00,-364129000.0,32776000.0,,,93389000.0,15513000.0,15674000.0,-55430000.0,349000.0,,103747000.0,-504189000.0,222005000.0,103747000.0,-504189000.0,222005000.0,-162763000.0,326802000.0,326802000.0,-175532000.0,139161000.0,,-135453000.0,-28049000.0,-35763000.0,,7111000.0,818000.0
CEPHALON INC,CEPH,,873364,2011.0,Q1TTM,2010-04-01,2011-03-31,,-549463000.0,65347000.0,265072000.0,31898000.0,211939000.0,15513000.0,19560000.0,8024000.0,349000.0,,-514194000.0,-915122000.0,695960000.0,-514194000.0,-915122000.0,695960000.0,-713796000.0,528956000.0,528956000.0,-118306000.0,-284173000.0,,-328435000.0,-59819000.0,-221093000.0,-9277000.0,1516000.0,5566000.0
CEPHALON INC,CEPH,,873364,2011.0,Q1,2011-01-01,2011-03-31,2011-05-04 08:52:37+00:00,,16217000.0,,,47469000.0,15513000.0,9704000.0,25441000.0,349000.0,,12884000.0,-169928000.0,147758000.0,12884000.0,-169928000.0,147758000.0,418000.0,211610000.0,211610000.0,-152979000.0,13250000.0,,-176104000.0,-11671000.0,-711000.0,-4000.0,1516000.0,818000.0
