company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,othercurrentassets,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
CEPHALON INC,CEPH,,873364,2009.0,FY,,2009-12-31,2011-02-11 09:15:25+00:00,88829000.0,376076000.0,430209000.0,114194000.0,1647635000.0,,2534850000.0,243246000.0,590284000.0,981857000.0,363696000.0,12427000.0,240576000.0,451879000.0,216115000.0,159328000.0,58423000.0,36830000.0,111728000.0,18862000.0,207307000.0,-178659000.0,818925000.0,4658095000.0,2261958000.0,2565956000.0,1337963000.0,2261958000.0,2478073000.0,1972715000.0,4658095000.0,1640260000.0,634752000.0,0.0,-208427000.0
CEPHALON INC,CEPH,,873364,2010.0,FY,,2010-12-31,2011-08-03 08:39:12+00:00,104477000.0,431333000.0,460141000.0,182975000.0,1160239000.0,0.0,2429241000.0,213798000.0,822071000.0,1212387000.0,391416000.0,168494000.0,291360000.0,502856000.0,34160000.0,172589000.0,54845000.0,20254000.0,273438000.0,14196000.0,170183000.0,247086000.0,651997000.0,4891833000.0,2633432000.0,2151575000.0,1216615000.0,2633432000.0,2667592000.0,2054058000.0,4891833000.0,2237402000.0,837443000.0,0.0,-225870000.0
CEPHALON INC,CEPH,,873364,2010.0,Q3,,2010-09-30,2010-10-29 06:01:43+00:00,100917000.0,450614000.0,507408000.0,164888000.0,1208990000.0,,2408347000.0,225031000.0,833358000.0,1234181000.0,384638000.0,12594000.0,295880000.0,500013000.0,62839000.0,219091000.0,66787000.0,43582000.0,279049000.0,15362000.0,178245000.0,153470000.0,644097000.0,4886392000.0,2510108000.0,2247302000.0,1252422000.0,2510108000.0,2572947000.0,2135200000.0,4886392000.0,2139077000.0,882778000.0,0.0,-216597000.0
CEPHALON INC,CEPH,,873364,2010.0,Q2,,2010-06-30,2010-07-28 08:49:19+00:00,99674000.0,460265000.0,467200000.0,46159000.0,927446000.0,,2389514000.0,224651000.0,802551000.0,1210810000.0,378116000.0,12583000.0,293679000.0,499578000.0,63444000.0,206855000.0,62724000.0,35078000.0,268472000.0,16529000.0,186155000.0,20970000.0,635932000.0,4545894000.0,2240046000.0,1968765000.0,1202806000.0,2240046000.0,2303490000.0,2056249000.0,4545894000.0,2077551000.0,853443000.0,0.0,-216597000.0
CEPHALON INC,CEPH,,873364,2011.0,Q2,,2011-06-30,2011-08-03 08:39:12+00:00,120128000.0,486519000.0,479080000.0,316649000.0,997476000.0,0.0,2634726000.0,206895000.0,866272000.0,1724246000.0,405985000.0,528067000.0,305421000.0,507152000.0,79495000.0,237487000.0,98272000.0,20937000.0,303366000.0,11829000.0,153600000.0,576349000.0,672102000.0,5753086000.0,3301843000.0,2094583000.0,1271310000.0,3301843000.0,3381338000.0,2218148000.0,5753086000.0,3151351000.0,946838000.0,0.0,-225881000.0
CEPHALON INC,CEPH,,873364,2011.0,Q1,,2011-03-31,2011-05-04 08:52:37+00:00,119777000.0,506437000.0,550443000.0,246528000.0,1160657000.0,,2478766000.0,211523000.0,836636000.0,1248622000.0,398475000.0,493509000.0,293905000.0,499672000.0,67682000.0,182100000.0,72360000.0,24254000.0,258952000.0,13101000.0,161969000.0,458174000.0,663684000.0,5360676000.0,2957594000.0,2244882000.0,1333904000.0,2957594000.0,3025276000.0,2173431000.0,5360676000.0,2616122000.0,839527000.0,0.0,-225874000.0
