company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,othertaxespayable,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2012.0,Q3,,2012-10-27,2013-11-21 06:10:43+00:00,3851000000.0,665000000.0,,,,,622000000.0,,3901000000.0,940000000.0,,506000000.0,674000000.0,,2894000000.0,1960000000.0,9567000000.0,6174000000.0,,,869000000.0,2260000000.0,2818000000.0,,,782000000.0,2137000000.0,,,516000000.0,413000000.0,11000000.0,,2044000000.0,21802000000.0,3901000000.0,11278000000.0,10675000000.0,3901000000.0,3901000000.0,17901000000.0,21802000000.0,4350000000.0,7226000000.0,,
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2012.0,Q2,,2012-07-28,2012-08-16 06:26:23+00:00,3088000000.0,569000000.0,,,,,730000000.0,0.0,4496000000.0,962000000.0,,515000000.0,841000000.0,,2907000000.0,1970000000.0,8653000000.0,6341000000.0,,,839000000.0,2582000000.0,2742000000.0,,,749000000.0,2124000000.0,,,535000000.0,385000000.0,8000000.0,,1330000000.0,21183000000.0,4496000000.0,10345000000.0,9172000000.0,4496000000.0,4496000000.0,16687000000.0,21183000000.0,4497000000.0,7515000000.0,,
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2012.0,Q1,,2012-04-28,2012-05-17 16:31:14+00:00,3258000000.0,644000000.0,,,,,777000000.0,0.0,4578000000.0,961000000.0,,518000000.0,841000000.0,,2922000000.0,1975000000.0,8817000000.0,6436000000.0,,,867000000.0,2666000000.0,2885000000.0,,,780000000.0,2134000000.0,,,511000000.0,383000000.0,7000000.0,,1254000000.0,21607000000.0,4578000000.0,10628000000.0,9387000000.0,4578000000.0,4578000000.0,17029000000.0,21607000000.0,4543000000.0,7642000000.0,,
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2013.0,FY,,2014-02-01,2015-03-17 16:06:15+00:00,2496000000.0,553000000.0,,4715000000.0,-1117000000.0,,1028000000.0,0.0,9299000000.0,900000000.0,,387000000.0,379000000.0,10109000000.0,2850000000.0,2834000000.0,7034000000.0,5394000000.0,444000000.0,,1109000000.0,1942000000.0,2527000000.0,,,679000000.0,2008000000.0,,,460000000.0,334000000.0,10000000.0,-480000000.0,1415000000.0,18261000000.0,1739000000.0,8959000000.0,8185000000.0,1739000000.0,2183000000.0,16078000000.0,18261000000.0,3908000000.0,7893000000.0,0.0,-5963000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2013.0,Q3,,2013-11-02,2013-11-21 06:10:43+00:00,3517000000.0,541000000.0,,,,,599000000.0,,2327000000.0,912000000.0,,430000000.0,379000000.0,,2858000000.0,2862000000.0,8912000000.0,5682000000.0,,,919000000.0,2387000000.0,2510000000.0,,,762000000.0,2039000000.0,,,473000000.0,468000000.0,8000000.0,,1833000000.0,20209000000.0,2327000000.0,10528000000.0,9675000000.0,2327000000.0,2327000000.0,17882000000.0,20209000000.0,3999000000.0,8207000000.0,,
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2013.0,Q2,,2013-08-03,2013-08-22 17:13:03+00:00,2903000000.0,641000000.0,,,,,671000000.0,,2824000000.0,925000000.0,,382000000.0,379000000.0,,2864000000.0,1911000000.0,7708000000.0,5786000000.0,,,963000000.0,2539000000.0,2435000000.0,,,749000000.0,2081000000.0,,,484000000.0,470000000.0,10000000.0,,1831000000.0,19278000000.0,2824000000.0,9500000000.0,8960000000.0,2824000000.0,2824000000.0,16454000000.0,19278000000.0,3992000000.0,7494000000.0,,
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2013.0,Q1,,2013-05-04,2013-05-23 17:56:41+00:00,2862000000.0,608000000.0,,,,,471000000.0,0.0,2921000000.0,922000000.0,,382000000.0,379000000.0,,2871000000.0,1929000000.0,7900000000.0,5910000000.0,,,966000000.0,2638000000.0,2403000000.0,,,785000000.0,2107000000.0,,,440000000.0,462000000.0,10000000.0,,1826000000.0,19396000000.0,2921000000.0,9451000000.0,8835000000.0,2921000000.0,2921000000.0,16475000000.0,19396000000.0,4035000000.0,7640000000.0,,
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2014.0,FY,,2015-01-31,2015-12-03 06:09:16+00:00,1621000000.0,429000000.0,,,,0.0,250000000.0,0.0,-945000000.0,818000000.0,,480000000.0,269000000.0,,2097000000.0,3110000000.0,4943000000.0,4449000000.0,,,715000000.0,2404000000.0,2087000000.0,,,531000000.0,1849000000.0,,,380000000.0,241000000.0,,,690000000.0,13209000000.0,-945000000.0,5863000000.0,6076000000.0,-945000000.0,-945000000.0,14154000000.0,13209000000.0,2897000000.0,8078000000.0,,
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2014.0,Q3,,2014-11-01,2015-12-03 06:09:16+00:00,2431000000.0,546000000.0,,,,0.0,326000000.0,0.0,126000000.0,825000000.0,,481000000.0,269000000.0,,2104000000.0,2769000000.0,6464000000.0,4561000000.0,,,710000000.0,1320000000.0,2100000000.0,,,644000000.0,1830000000.0,,,406000000.0,255000000.0,,,2171000000.0,15169000000.0,126000000.0,7591000000.0,8414000000.0,126000000.0,126000000.0,15043000000.0,15169000000.0,3017000000.0,6629000000.0,,
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2014.0,Q2,,2014-08-02,2015-08-20 06:10:09+00:00,2506000000.0,516000000.0,,,,0.0,829000000.0,0.0,919000000.0,889000000.0,,484000000.0,269000000.0,,2302000000.0,2815000000.0,6383000000.0,5091000000.0,,,798000000.0,1721000000.0,2374000000.0,,,619000000.0,2007000000.0,,,436000000.0,419000000.0,10000000.0,,1489000000.0,16438000000.0,919000000.0,8157000000.0,8178000000.0,919000000.0,919000000.0,15519000000.0,16438000000.0,3190000000.0,7341000000.0,,
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2014.0,Q1,,2014-05-03,2015-06-08 06:15:02+00:00,2612000000.0,562000000.0,,,,0.0,831000000.0,,1462000000.0,889000000.0,,484000000.0,269000000.0,,2312000000.0,2821000000.0,6726000000.0,5190000000.0,,,800000000.0,1837000000.0,2284000000.0,,,632000000.0,1998000000.0,,,435000000.0,397000000.0,11000000.0,,1308000000.0,16930000000.0,1462000000.0,8527000000.0,8012000000.0,1462000000.0,1462000000.0,15468000000.0,16930000000.0,3213000000.0,7456000000.0,,
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2015.0,FY,,2016-01-30,2017-03-21 16:31:23+00:00,1574000000.0,419000000.0,,2960000000.0,-1918000000.0,164000000.0,238000000.0,0.0,9174000000.0,787000000.0,,,269000000.0,5591000000.0,1909000000.0,2108000000.0,5172000000.0,2631000000.0,7000000.0,,893000000.0,2206000000.0,1925000000.0,,,483000000.0,2484000000.0,,,284000000.0,216000000.0,,-3291000000.0,868000000.0,11337000000.0,-1963000000.0,6045000000.0,5438000000.0,-1963000000.0,-1956000000.0,13293000000.0,11337000000.0,2661000000.0,7855000000.0,0.0,-5928000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2015.0,Q3,,2015-10-31,2016-12-08 06:15:37+00:00,2295000000.0,475000000.0,,,,164000000.0,294000000.0,0.0,-1293000000.0,793000000.0,,,269000000.0,,2090000000.0,2111000000.0,6208000000.0,2668000000.0,,,959000000.0,2133000000.0,1927000000.0,,,510000000.0,2586000000.0,,,324000000.0,242000000.0,,,757000000.0,12756000000.0,-1293000000.0,7219000000.0,6096000000.0,-1293000000.0,-1293000000.0,14049000000.0,12756000000.0,2869000000.0,7953000000.0,,
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2015.0,Q2,,2015-08-01,2016-08-25 06:07:03+00:00,1704000000.0,460000000.0,,,,164000000.0,1819000000.0,0.0,-906000000.0,802000000.0,,,269000000.0,,2091000000.0,3049000000.0,5028000000.0,2732000000.0,,,961000000.0,2258000000.0,2068000000.0,,,498000000.0,2628000000.0,,,363000000.0,270000000.0,,,76000000.0,13167000000.0,-906000000.0,7577000000.0,5013000000.0,-906000000.0,-906000000.0,14073000000.0,13167000000.0,2858000000.0,9060000000.0,,
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2015.0,Q1,,2015-05-02,2016-05-26 06:07:33+00:00,1685000000.0,474000000.0,,,,426000000.0,286000000.0,0.0,-1182000000.0,804000000.0,,,269000000.0,,2094000000.0,3080000000.0,5054000000.0,4351000000.0,,,1198000000.0,2329000000.0,1912000000.0,,,492000000.0,1859000000.0,,,371000000.0,249000000.0,,,787000000.0,13269000000.0,-1182000000.0,6063000000.0,5559000000.0,-1182000000.0,-1182000000.0,14451000000.0,13269000000.0,2855000000.0,8892000000.0,,
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2016.0,FY,,2017-01-28,2018-03-23 06:40:44+00:00,1048000000.0,466000000.0,,2841000000.0,-1552000000.0,235000000.0,286000000.0,0.0,9131000000.0,748000000.0,,,269000000.0,5081000000.0,1521000000.0,3573000000.0,3959000000.0,2240000000.0,,,743000000.0,1750000000.0,1956000000.0,,,336000000.0,2204000000.0,,,339000000.0,285000000.0,0.0,-5512000000.0,590000000.0,9362000000.0,-3824000000.0,4996000000.0,4681000000.0,-3824000000.0,-3824000000.0,13186000000.0,9362000000.0,2126000000.0,8505000000.0,0.0,-5891000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2016.0,Q3,,2016-10-29,2017-11-30 06:10:09+00:00,1556000000.0,372000000.0,,,,164000000.0,258000000.0,0.0,-3375000000.0,759000000.0,,,269000000.0,,1904000000.0,3087000000.0,5032000000.0,2392000000.0,,,890000000.0,1997000000.0,1848000000.0,,,334000000.0,2372000000.0,,,355000000.0,304000000.0,0.0,,1212000000.0,10865000000.0,-3375000000.0,5966000000.0,5730000000.0,-3375000000.0,-3375000000.0,14240000000.0,10865000000.0,2507000000.0,8510000000.0,,
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2016.0,Q2,,2016-07-30,2017-08-24 06:16:24+00:00,1345000000.0,390000000.0,,,,164000000.0,276000000.0,0.0,-2693000000.0,775000000.0,,,269000000.0,,1906000000.0,2837000000.0,4684000000.0,2465000000.0,,,892000000.0,2072000000.0,1802000000.0,,,349000000.0,2389000000.0,,,317000000.0,275000000.0,0.0,,714000000.0,10614000000.0,-2693000000.0,5625000000.0,4953000000.0,-2693000000.0,-2693000000.0,13307000000.0,10614000000.0,2524000000.0,8354000000.0,,
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2016.0,Q1,,2016-04-30,2017-05-25 06:12:35+00:00,1337000000.0,437000000.0,,,,164000000.0,286000000.0,0.0,-2360000000.0,773000000.0,,,269000000.0,,1907000000.0,3312000000.0,5028000000.0,2520000000.0,,,892000000.0,2137000000.0,1737000000.0,,,359000000.0,2436000000.0,,,301000000.0,369000000.0,0.0,,446000000.0,11175000000.0,-2360000000.0,6120000000.0,4594000000.0,-2360000000.0,-2360000000.0,13535000000.0,11175000000.0,2535000000.0,8941000000.0,,
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2017.0,FY,,2018-02-03,2018-12-13 16:41:43+00:00,576000000.0,343000000.0,,,,247000000.0,182000000.0,0.0,-3726000000.0,641000000.0,,,269000000.0,,1168000000.0,2249000000.0,2798000000.0,1729000000.0,,539000000.0,126000000.0,1619000000.0,1575000000.0,,,284000000.0,1297000000.0,,,247000000.0,346000000.0,154000000.0,,1883000000.0,7273000000.0,-3726000000.0,3823000000.0,4922000000.0,-3726000000.0,-3726000000.0,10999000000.0,7273000000.0,1721000000.0,6077000000.0,,
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2017.0,Q3,,2017-10-28,2018-12-13 16:41:43+00:00,772000000.0,378000000.0,,,,247000000.0,200000000.0,0.0,-4010000000.0,676000000.0,,,269000000.0,,1244000000.0,2032000000.0,3452000000.0,1855000000.0,,563000000.0,634000000.0,1641000000.0,1547000000.0,,,294000000.0,1447000000.0,,,290000000.0,364000000.0,154000000.0,,2371000000.0,8210000000.0,-4010000000.0,4548000000.0,5656000000.0,-4010000000.0,-4010000000.0,12220000000.0,8210000000.0,1807000000.0,6564000000.0,,
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2017.0,Q2,,2017-07-29,2018-09-13 16:47:29+00:00,670000000.0,370000000.0,,,,230000000.0,212000000.0,0.0,-3656000000.0,704000000.0,,,269000000.0,,1249000000.0,2405000000.0,3433000000.0,1969000000.0,,593000000.0,643000000.0,1731000000.0,1700000000.0,,,301000000.0,1447000000.0,,,302000000.0,334000000.0,230000000.0,,1598000000.0,8367000000.0,-3656000000.0,4579000000.0,4974000000.0,-3656000000.0,-3656000000.0,12023000000.0,8367000000.0,1819000000.0,7049000000.0,,
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2017.0,Q1,,2017-04-29,2018-05-31 06:13:22+00:00,961000000.0,479000000.0,,,,183000000.0,236000000.0,0.0,-3533000000.0,725000000.0,,,269000000.0,,1251000000.0,3146000000.0,3884000000.0,2130000000.0,,,647000000.0,1677000000.0,1712000000.0,,,483000000.0,2141000000.0,,,293000000.0,327000000.0,28000000.0,,1135000000.0,9087000000.0,-3533000000.0,4954000000.0,4826000000.0,-3533000000.0,-3533000000.0,12620000000.0,9087000000.0,2003000000.0,7794000000.0,,
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2018.0,Q2,,2018-08-04,2018-09-13 16:47:29+00:00,487000000.0,327000000.0,,,,347000000.0,193000000.0,0.0,-4402000000.0,652000000.0,,,269000000.0,,1090000000.0,3504000000.0,2714000000.0,1444000000.0,,853000000.0,119000000.0,1164000000.0,1474000000.0,,,266000000.0,1075000000.0,,,214000000.0,386000000.0,248000000.0,,1450000000.0,6937000000.0,-4402000000.0,3868000000.0,4277000000.0,-4402000000.0,-4402000000.0,11339000000.0,6937000000.0,1625000000.0,7062000000.0,,
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2018.0,Q1,,2018-05-05,2018-05-31 06:13:22+00:00,494000000.0,345000000.0,,,,347000000.0,186000000.0,0.0,-4113000000.0,616000000.0,,,269000000.0,,1160000000.0,3043000000.0,2838000000.0,1626000000.0,,,125000000.0,1329000000.0,1471000000.0,,,274000000.0,1631000000.0,,,204000000.0,305000000.0,280000000.0,,2136000000.0,7283000000.0,-4113000000.0,3954000000.0,4921000000.0,-4113000000.0,-4113000000.0,11396000000.0,7283000000.0,1703000000.0,6475000000.0,,
