company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2010.0,Q1,2010-01-31,2010-05-01,2011-05-19 06:48:38+00:00,0.14,0.14,221000000.0,0.14,,15000000.0,17000000.0,17000000.0,,16000000.0,1000000.0,7216000000.0,10046000000.0,-14000000.0,-44000000.0,2555000000.0,7216000000.0,2830000000.0,67000000.0,15000000.0,2732000000.0,98000000.0,-66000000.0,32000000.0,10046000000.0,114300000.0,114600000.0,114700000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2011.0,Q4,2011-10-30,2012-01-28,,-22.5,-22.5,189000000.0,-22.5,649000000.0,1640000000.0,-2404000000.0,-2377000000.0,-27000000.0,-2403000000.0,-1000000.0,9076000000.0,11964000000.0,1000000.0,-44000000.0,2785000000.0,9076000000.0,2888000000.0,57000000.0,10000000.0,3579000000.0,-691000000.0,-46000000.0,-737000000.0,11964000000.0,106800000.0,106800000.0,106800000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2011.0,FY,2011-01-30,2012-01-28,2014-03-18 06:45:34+00:00,-29.4,-29.4,853000000.0,-29.4,649000000.0,1369000000.0,-3147000000.0,-3120000000.0,-27000000.0,-3140000000.0,-7000000.0,30966000000.0,41567000000.0,-2000000.0,-64000000.0,10664000000.0,30966000000.0,10601000000.0,289000000.0,41000000.0,12102000000.0,-1501000000.0,-250000000.0,-1751000000.0,41567000000.0,106800000.0,106800000.0,106800000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2011.0,Q3YTD,2011-01-30,2011-10-29,,-6.9,-6.9,664000000.0,-6.9,,-271000000.0,-743000000.0,-743000000.0,,-737000000.0,-6000000.0,21890000000.0,29603000000.0,-3000000.0,-20000000.0,7879000000.0,21890000000.0,7713000000.0,232000000.0,31000000.0,8523000000.0,-810000000.0,-204000000.0,-1014000000.0,29603000000.0,106500000.0,106600000.0,106600000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2011.0,Q3TTM,2010-10-31,2011-10-29,,-3.52,-3.52,872000000.0,-3.52,,-93000000.0,-361000000.0,-372000000.0,11000000.0,-363000000.0,2000000.0,30918000000.0,42085000000.0,-8000000.0,-34000000.0,10513000000.0,30918000000.0,11167000000.0,312000000.0,39000000.0,11351000000.0,-184000000.0,-281000000.0,-465000000.0,42085000000.0,106500000.0,106600000.0,106600000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2011.0,Q3,2011-07-31,2011-10-29,2011-11-17 06:49:51+00:00,-3.95,-3.95,219000000.0,-3.95,,-98000000.0,-425000000.0,-425000000.0,,-421000000.0,-4000000.0,7118000000.0,9565000000.0,5000000.0,11000000.0,2676000000.0,7118000000.0,2447000000.0,75000000.0,6000000.0,2906000000.0,-459000000.0,-64000000.0,-523000000.0,9565000000.0,106500000.0,106600000.0,106600000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2011.0,Q2YTD,2011-01-30,2011-07-30,,-2.95,-2.95,445000000.0,-2.95,,-173000000.0,-318000000.0,-318000000.0,,-316000000.0,-2000000.0,14772000000.0,20038000000.0,-8000000.0,-31000000.0,5203000000.0,14772000000.0,5266000000.0,157000000.0,25000000.0,5617000000.0,-351000000.0,-140000000.0,-491000000.0,20038000000.0,106800000.0,106600000.0,106600000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2011.0,Q2TTM,2010-08-01,2011-07-30,,-1.55,-1.55,872000000.0,-1.55,,-142000000.0,-151000000.0,-162000000.0,11000000.0,-160000000.0,9000000.0,30921000000.0,42198000000.0,-13000000.0,-45000000.0,10467000000.0,30921000000.0,11277000000.0,314000000.0,40000000.0,11294000000.0,-17000000.0,-287000000.0,-304000000.0,42198000000.0,106800000.0,106600000.0,106600000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2011.0,Q2,2011-05-01,2011-07-30,2011-08-18 17:01:35+00:00,-1.37,-1.37,227000000.0,-1.37,,-94000000.0,-144000000.0,-144000000.0,,-146000000.0,2000000.0,7668000000.0,10333000000.0,4000000.0,-29000000.0,2644000000.0,7668000000.0,2665000000.0,77000000.0,12000000.0,2842000000.0,-177000000.0,-61000000.0,-238000000.0,10333000000.0,106800000.0,106600000.0,106600000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2011.0,Q1TTM,2010-05-02,2011-04-30,,-0.53,-0.53,866000000.0,-0.53,,-67000000.0,-41000000.0,-52000000.0,11000000.0,-53000000.0,12000000.0,30888000000.0,42323000000.0,-12000000.0,-25000000.0,10429000000.0,30888000000.0,11435000000.0,306000000.0,34000000.0,11270000000.0,165000000.0,-284000000.0,-119000000.0,42323000000.0,107600000.0,107800000.0,107800000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2011.0,Q1,2011-01-30,2011-04-30,2011-05-19 06:48:38+00:00,-1.58,-1.58,218000000.0,-1.58,,-79000000.0,-174000000.0,-174000000.0,,-170000000.0,-4000000.0,7104000000.0,9705000000.0,-12000000.0,-2000000.0,2559000000.0,7104000000.0,2601000000.0,80000000.0,13000000.0,2775000000.0,-174000000.0,-79000000.0,-253000000.0,9705000000.0,107600000.0,107800000.0,107800000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2012.0,Q4,2012-10-28,2013-02-02,,-4.61,-4.61,205000000.0,-4.61,330000000.0,-9000000.0,-617000000.0,-617000000.0,,-489000000.0,-128000000.0,9097000000.0,12260000000.0,-2000000.0,-32000000.0,3282000000.0,9097000000.0,3163000000.0,68000000.0,66000000.0,3785000000.0,-622000000.0,-4000000.0,-626000000.0,12260000000.0,105900000.0,105900000.0,105900000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2012.0,FY,2012-01-29,2013-02-02,2014-03-18 06:45:34+00:00,-8.78,-8.78,830000000.0,-8.78,330000000.0,44000000.0,-1054000000.0,-1054000000.0,0.0,-930000000.0,-124000000.0,29340000000.0,39854000000.0,1000000.0,-468000000.0,10660000000.0,29340000000.0,10514000000.0,267000000.0,94000000.0,11352000000.0,-838000000.0,-172000000.0,-1010000000.0,39854000000.0,105900000.0,105900000.0,105900000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2012.0,Q3,2012-07-29,2012-10-27,2013-11-21 06:10:43+00:00,-4.7,-4.7,211000000.0,-4.7,0.0,11000000.0,-498000000.0,-498000000.0,,-498000000.0,0.0,6604000000.0,8857000000.0,2000000.0,-26000000.0,2496000000.0,6604000000.0,2253000000.0,68000000.0,7000000.0,2681000000.0,-428000000.0,-59000000.0,-487000000.0,8857000000.0,106000000.0,105900000.0,105900000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2012.0,Q3YTD,2012-01-29,2012-10-27,,-4.17,-4.17,625000000.0,-4.17,,53000000.0,-437000000.0,-437000000.0,,-441000000.0,4000000.0,20243000000.0,27594000000.0,3000000.0,-436000000.0,7378000000.0,20243000000.0,7351000000.0,199000000.0,28000000.0,7567000000.0,-216000000.0,-168000000.0,-384000000.0,27594000000.0,106000000.0,105900000.0,105900000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2012.0,Q3TTM,2011-10-30,2012-10-27,,-26.67,-26.67,814000000.0,-26.67,649000000.0,1693000000.0,-2841000000.0,-2814000000.0,-27000000.0,-2844000000.0,3000000.0,29319000000.0,39558000000.0,4000000.0,-480000000.0,10163000000.0,29319000000.0,10239000000.0,256000000.0,38000000.0,11146000000.0,-907000000.0,-214000000.0,-1121000000.0,39558000000.0,106000000.0,105900000.0,105900000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2012.0,Q2,2012-04-29,2012-07-28,2013-08-22 17:13:03+00:00,-1.25,-1.25,212000000.0,-1.25,0.0,-25000000.0,-133000000.0,-133000000.0,,-132000000.0,-1000000.0,6936000000.0,9467000000.0,1000000.0,-15000000.0,2437000000.0,6936000000.0,2531000000.0,65000000.0,9000000.0,2634000000.0,-103000000.0,-55000000.0,-158000000.0,9467000000.0,105600000.0,105900000.0,105900000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2012.0,Q2YTD,2012-01-29,2012-07-28,,0.53,0.53,414000000.0,0.53,,42000000.0,61000000.0,61000000.0,,57000000.0,4000000.0,13639000000.0,18737000000.0,1000000.0,-410000000.0,4882000000.0,13639000000.0,5098000000.0,131000000.0,21000000.0,4886000000.0,212000000.0,-109000000.0,103000000.0,18737000000.0,105600000.0,105900000.0,105900000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2012.0,Q2TTM,2011-07-31,2012-07-28,,-25.92,-25.92,822000000.0,-25.92,649000000.0,1584000000.0,-2768000000.0,-2741000000.0,-27000000.0,-2767000000.0,-1000000.0,29833000000.0,40266000000.0,7000000.0,-443000000.0,10343000000.0,29833000000.0,10433000000.0,263000000.0,37000000.0,11371000000.0,-938000000.0,-219000000.0,-1157000000.0,40266000000.0,105600000.0,105900000.0,105900000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2012.0,Q1,2012-01-29,2012-04-28,2013-05-23 17:56:41+00:00,1.78,1.78,202000000.0,1.78,0.0,67000000.0,194000000.0,194000000.0,,189000000.0,5000000.0,6703000000.0,9270000000.0,,-395000000.0,2445000000.0,6703000000.0,2567000000.0,66000000.0,12000000.0,2252000000.0,315000000.0,-54000000.0,261000000.0,9270000000.0,106200000.0,105900000.0,106100000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2012.0,Q1TTM,2011-05-01,2012-04-28,,-26.04,-26.04,837000000.0,-26.04,649000000.0,1515000000.0,-2779000000.0,-2752000000.0,-27000000.0,-2781000000.0,2000000.0,30565000000.0,41132000000.0,10000000.0,-457000000.0,10550000000.0,30565000000.0,10567000000.0,275000000.0,40000000.0,11579000000.0,-1012000000.0,-225000000.0,-1237000000.0,41132000000.0,106200000.0,105900000.0,106100000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2013.0,FY,2013-02-03,2014-02-01,2015-03-17 16:06:15+00:00,-12.87,-12.87,732000000.0,-12.87,233000000.0,144000000.0,-1116000000.0,-1116000000.0,,-1365000000.0,249000000.0,27433000000.0,36188000000.0,2000000.0,-667000000.0,9384000000.0,27433000000.0,8755000000.0,254000000.0,207000000.0,9682000000.0,-927000000.0,-45000000.0,-972000000.0,36188000000.0,106100000.0,106100000.0,106100000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2013.0,Q4,2013-11-03,2014-02-01,,-3.38,-3.38,173000000.0,-3.38,219000000.0,125000000.0,-150000000.0,-150000000.0,,-358000000.0,208000000.0,8111000000.0,10593000000.0,2000000.0,-391000000.0,2613000000.0,8111000000.0,2482000000.0,73000000.0,178000000.0,2614000000.0,-132000000.0,107000000.0,-25000000.0,10593000000.0,106100000.0,106100000.0,106100000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2013.0,Q3YTD,2013-02-03,2013-11-02,,-9.49,-9.49,559000000.0,-9.49,14000000.0,19000000.0,-966000000.0,-966000000.0,,-1007000000.0,41000000.0,19322000000.0,25595000000.0,,-276000000.0,6771000000.0,19322000000.0,6273000000.0,181000000.0,29000000.0,7068000000.0,-795000000.0,-152000000.0,-947000000.0,25595000000.0,106200000.0,106100000.0,106100000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2013.0,Q3TTM,2012-10-28,2013-11-02,,-14.1,-14.1,764000000.0,-14.1,344000000.0,10000000.0,-1583000000.0,-1583000000.0,,-1496000000.0,-87000000.0,28419000000.0,37855000000.0,-2000000.0,-308000000.0,10053000000.0,28419000000.0,9436000000.0,249000000.0,95000000.0,10853000000.0,-1417000000.0,-156000000.0,-1573000000.0,37855000000.0,106200000.0,106100000.0,106100000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2013.0,Q3,2013-08-04,2013-11-02,2013-11-21 06:10:43+00:00,-5.03,-5.03,181000000.0,-5.03,6000000.0,-2000000.0,-547000000.0,-547000000.0,,-534000000.0,-13000000.0,6341000000.0,8272000000.0,1000000.0,-21000000.0,2262000000.0,6341000000.0,1931000000.0,61000000.0,8000000.0,2428000000.0,-497000000.0,-52000000.0,-549000000.0,8272000000.0,106200000.0,106100000.0,106100000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2013.0,Q2YTD,2013-02-03,2013-08-03,,-4.46,-4.46,378000000.0,-4.46,8000000.0,21000000.0,-419000000.0,-419000000.0,,-473000000.0,54000000.0,12981000000.0,17323000000.0,-1000000.0,-255000000.0,4509000000.0,12981000000.0,4342000000.0,120000000.0,21000000.0,4640000000.0,-298000000.0,-100000000.0,-398000000.0,17323000000.0,106000000.0,106100000.0,106100000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2013.0,Q2TTM,2012-07-29,2013-08-03,,-13.77,-13.77,794000000.0,-13.77,338000000.0,23000000.0,-1534000000.0,-1534000000.0,,-1460000000.0,-74000000.0,28682000000.0,38440000000.0,-1000000.0,-313000000.0,10287000000.0,28682000000.0,9758000000.0,256000000.0,94000000.0,11106000000.0,-1348000000.0,-163000000.0,-1511000000.0,38440000000.0,106000000.0,106100000.0,106100000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2013.0,Q2,2013-05-05,2013-08-03,2013-08-22 17:13:03+00:00,-1.83,-1.83,187000000.0,-1.83,0.0,30000000.0,-127000000.0,-127000000.0,,-194000000.0,67000000.0,6685000000.0,8871000000.0,-1000000.0,-241000000.0,2291000000.0,6685000000.0,2186000000.0,59000000.0,14000000.0,2237000000.0,-51000000.0,-46000000.0,-97000000.0,8871000000.0,106000000.0,106100000.0,106100000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2013.0,Q1TTM,2012-04-29,2013-05-04,,-13.19,-13.19,819000000.0,-13.19,338000000.0,-32000000.0,-1540000000.0,-1540000000.0,,-1398000000.0,-142000000.0,28933000000.0,39036000000.0,1000000.0,-87000000.0,10433000000.0,28933000000.0,10103000000.0,262000000.0,89000000.0,11503000000.0,-1400000000.0,-172000000.0,-1572000000.0,39036000000.0,106100000.0,106000000.0,106000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2013.0,Q1,2013-02-03,2013-05-04,2013-05-23 17:56:41+00:00,-2.63,-2.63,191000000.0,-2.63,8000000.0,-9000000.0,-292000000.0,-292000000.0,,-279000000.0,-13000000.0,6296000000.0,8452000000.0,,-14000000.0,2218000000.0,6296000000.0,2156000000.0,61000000.0,7000000.0,2403000000.0,-247000000.0,-54000000.0,-301000000.0,8452000000.0,106100000.0,106000000.0,106000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2014.0,FY,2014-02-02,2015-01-31,2017-03-21 16:31:23+00:00,-15.82,-15.82,581000000.0,-15.82,63000000.0,125000000.0,-1810000000.0,-1810000000.0,,-1682000000.0,-128000000.0,24049000000.0,31198000000.0,4000000.0,-207000000.0,8220000000.0,24049000000.0,7149000000.0,313000000.0,132000000.0,8657000000.0,-1508000000.0,-177000000.0,-1685000000.0,31198000000.0,106300000.0,106300000.0,106300000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2014.0,Q4,2014-11-02,2015-01-31,,-6.64,-1.49,126000000.0,-1.49,38000000.0,-63000000.0,-159000000.0,-159000000.0,,-159000000.0,,6121000000.0,8099000000.0,,-59000000.0,2002000000.0,6121000000.0,1978000000.0,92000000.0,-1000000.0,2107000000.0,-129000000.0,-93000000.0,-222000000.0,8099000000.0,106300000.0,106300000.0,106300000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2014.0,Q3,2014-08-03,2014-11-01,2015-12-03 06:09:16+00:00,,-5.15,148000000.0,-5.15,0.0,159000000.0,-628000000.0,-628000000.0,,-548000000.0,-80000000.0,5606000000.0,7207000000.0,2000000.0,-68000000.0,2011000000.0,5606000000.0,1601000000.0,78000000.0,97000000.0,2091000000.0,-490000000.0,21000000.0,-469000000.0,7207000000.0,,106400000.0,106400000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2014.0,Q3YTD,2014-02-02,2014-11-01,,-9.18,-14.33,455000000.0,-14.33,25000000.0,188000000.0,-1651000000.0,-1651000000.0,,-1523000000.0,-128000000.0,17928000000.0,23099000000.0,4000000.0,-148000000.0,6218000000.0,17928000000.0,5171000000.0,221000000.0,133000000.0,6550000000.0,-1379000000.0,-84000000.0,-1463000000.0,23099000000.0,,106400000.0,106400000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2014.0,Q3TTM,2013-11-03,2014-11-01,,-12.56,-17.71,628000000.0,-17.71,244000000.0,313000000.0,-1801000000.0,-1801000000.0,,-1881000000.0,80000000.0,26039000000.0,33692000000.0,6000000.0,-539000000.0,8831000000.0,26039000000.0,7653000000.0,294000000.0,311000000.0,9164000000.0,-1511000000.0,23000000.0,-1488000000.0,33692000000.0,,106400000.0,106400000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2014.0,Q2,2014-05-04,2014-08-02,2015-08-20 06:10:09+00:00,-5.39,-5.39,152000000.0,-5.39,20000000.0,32000000.0,-581000000.0,-581000000.0,,-573000000.0,-8000000.0,6271000000.0,8013000000.0,5000000.0,-34000000.0,2118000000.0,6271000000.0,1742000000.0,72000000.0,32000000.0,2256000000.0,-514000000.0,-35000000.0,-549000000.0,8013000000.0,106300000.0,106300000.0,106300000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2014.0,Q2YTD,2014-02-02,2014-08-02,,-9.18,-9.18,307000000.0,-9.18,25000000.0,29000000.0,-1023000000.0,-1023000000.0,,-975000000.0,-48000000.0,12322000000.0,15892000000.0,2000000.0,-80000000.0,4207000000.0,12322000000.0,3570000000.0,143000000.0,36000000.0,4459000000.0,-889000000.0,-105000000.0,-994000000.0,15892000000.0,106300000.0,106300000.0,106300000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2014.0,Q2TTM,2013-08-04,2014-08-02,,-17.59,-17.59,661000000.0,-17.59,250000000.0,152000000.0,-1720000000.0,-1720000000.0,,-1867000000.0,147000000.0,26774000000.0,34757000000.0,5000000.0,-492000000.0,9082000000.0,26774000000.0,7983000000.0,277000000.0,222000000.0,9501000000.0,-1518000000.0,-50000000.0,-1568000000.0,34757000000.0,106300000.0,106300000.0,106300000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2014.0,Q1,2014-02-02,2014-05-03,2015-06-08 06:15:02+00:00,-3.79,-3.79,155000000.0,-3.79,5000000.0,-3000000.0,-442000000.0,-442000000.0,,-402000000.0,-40000000.0,6051000000.0,7879000000.0,-3000000.0,-46000000.0,2089000000.0,6051000000.0,1828000000.0,71000000.0,4000000.0,2203000000.0,-375000000.0,-70000000.0,-445000000.0,7879000000.0,106100000.0,106200000.0,106200000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2014.0,Q1TTM,2013-05-05,2014-05-03,,-14.03,-14.03,696000000.0,-14.03,230000000.0,150000000.0,-1266000000.0,-1266000000.0,,-1488000000.0,222000000.0,27188000000.0,35615000000.0,-1000000.0,-699000000.0,9255000000.0,27188000000.0,8427000000.0,264000000.0,204000000.0,9482000000.0,-1055000000.0,-61000000.0,-1116000000.0,35615000000.0,106100000.0,106200000.0,106200000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2015.0,FY,2015-02-01,2016-01-30,2018-03-23 06:40:44+00:00,-10.59,-10.59,422000000.0,-10.59,274000000.0,-257000000.0,-1128000000.0,-1128000000.0,,-1129000000.0,1000000.0,19336000000.0,25146000000.0,0.0,-743000000.0,6857000000.0,19336000000.0,5810000000.0,323000000.0,-62000000.0,6810000000.0,-1000000000.0,-385000000.0,-1385000000.0,25146000000.0,106600000.0,106600000.0,106600000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2015.0,Q4,2015-11-01,2016-01-30,,-9.69,-5.43,92000000.0,-5.32,203000000.0,-68000000.0,-580000000.0,-580000000.0,,-580000000.0,,5708000000.0,7303000000.0,,-13000000.0,1852000000.0,5708000000.0,1595000000.0,74000000.0,-35000000.0,2134000000.0,-539000000.0,-109000000.0,-648000000.0,7303000000.0,106600000.0,106600000.0,106600000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2015.0,Q3,2015-08-02,2015-10-31,2016-12-08 06:15:37+00:00,,-4.26,94000000.0,-4.26,17000000.0,14000000.0,-453000000.0,-453000000.0,,-454000000.0,1000000.0,4488000000.0,5750000000.0,,-97000000.0,1630000000.0,4488000000.0,1262000000.0,74000000.0,17000000.0,1644000000.0,-382000000.0,-57000000.0,-439000000.0,5750000000.0,,106600000.0,106600000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2015.0,Q3YTD,2015-02-01,2015-10-31,,-0.9,-5.16,330000000.0,-5.27,71000000.0,-189000000.0,-548000000.0,-548000000.0,,-549000000.0,1000000.0,13628000000.0,17843000000.0,,-730000000.0,5005000000.0,13628000000.0,4215000000.0,249000000.0,-27000000.0,4676000000.0,-461000000.0,-276000000.0,-737000000.0,17843000000.0,,106600000.0,106600000.0
