company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2011.0,Q1TTM,2010-04-01,2011-03-31,,-17900000.0,427297000.0,481983000.0,,164509000.0,10883000.0,173921000.0,-338696000.0,-558267000.0,1007628000.0,-338696000.0,-558267000.0,1007628000.0,110665000.0,361432000.0,361432000.0,,-296000.0,127121000.0,201938000.0,,-232261000.0,-614574000.0,-736970000.0,-418360000.0,,591339000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2012.0,Q4,2012-10-01,2012-12-31,,3194000.0,244379000.0,120692000.0,,15145000.0,6271000.0,217160000.0,-75052000.0,-219876000.0,241651000.0,-75052000.0,-219876000.0,241651000.0,-53277000.0,30671000.0,30671000.0,,75143000.0,,3303000.0,,-65900000.0,-126789000.0,-218867000.0,-232583000.0,,122477000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 08:34:03+00:00,2543000.0,396961000.0,481262000.0,,257553000.0,15955000.0,568426000.0,-305509000.0,-872994000.0,1171122000.0,-305509000.0,-872994000.0,1171122000.0,-7381000.0,413164000.0,413164000.0,,19143000.0,,33806000.0,,-235604000.0,-434852000.0,-889551000.0,-654286000.0,,417603000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2012.0,Q3,2012-07-01,2012-09-30,,-2000.0,57902000.0,120827000.0,,171088000.0,815000.0,25000.0,-164189000.0,-238396000.0,470836000.0,-164189000.0,-238396000.0,470836000.0,68251000.0,252863000.0,252863000.0,,-73942000.0,-109000000.0,11826000.0,,-55777000.0,-88301000.0,-245909000.0,-252000.0,,83988000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2012.0,Q2,2012-04-01,2012-06-30,,1000.0,31788000.0,121256000.0,,91475000.0,4580000.0,32160000.0,-173159000.0,-179623000.0,343300000.0,-173159000.0,-179623000.0,343300000.0,-9482000.0,130111000.0,130111000.0,,458000.0,-107600000.0,8490000.0,,-58332000.0,-123402000.0,-183802000.0,-43967000.0,,119091000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2013.0,Q4,2013-10-01,2013-12-31,,15125000.0,85094000.0,114351000.0,,94317000.0,6923000.0,60437000.0,40537000.0,-437445000.0,270977000.0,40537000.0,-437445000.0,270977000.0,-125931000.0,32814000.0,32814000.0,,29495000.0,,1674000.0,,-68947000.0,-86393000.0,-434807000.0,42124000.0,,82081000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2013.0,FY,2013-01-01,2013-12-31,2015-02-20 08:34:03+00:00,18537000.0,364767000.0,492322000.0,,194058000.0,17319000.0,197556000.0,-160582000.0,-1009401000.0,1153307000.0,-160582000.0,-1009401000.0,1153307000.0,-16676000.0,439966000.0,439966000.0,,26961000.0,,24170000.0,,-252629000.0,-463274000.0,-1016322000.0,-122828000.0,,446025000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2013.0,Q3TTM,2012-10-01,2013-09-30,,6606000.0,524052000.0,498663000.0,,114886000.0,16667000.0,354279000.0,-276171000.0,-791832000.0,1123981000.0,-276171000.0,-791832000.0,1123981000.0,55978000.0,437823000.0,437823000.0,,72609000.0,,25799000.0,,-249582000.0,-503670000.0,-800382000.0,-397535000.0,,486421000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2013.0,Q3,2013-07-01,2013-09-30,,3421000.0,98651000.0,128489000.0,,74431000.0,10396000.0,812000.0,-120342000.0,-200078000.0,428074000.0,-120342000.0,-200078000.0,428074000.0,107654000.0,234718000.0,234718000.0,,-9564000.0,-10546000.0,9148000.0,,-58254000.0,-114260000.0,-204914000.0,-62750000.0,,109948000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-31 08:34:22+00:00,3412000.0,279673000.0,377971000.0,,99741000.0,10396000.0,137119000.0,-201119000.0,-571956000.0,882330000.0,-201119000.0,-571956000.0,882330000.0,109255000.0,407152000.0,407152000.0,,-2534000.0,,22496000.0,,-183682000.0,-376881000.0,-581515000.0,-164952000.0,,363944000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2013.0,Q2TTM,2012-07-01,2013-06-30,,3183000.0,483303000.0,491001000.0,,211543000.0,7086000.0,353492000.0,-320018000.0,-830150000.0,1166743000.0,-320018000.0,-830150000.0,1166743000.0,16575000.0,455968000.0,455968000.0,,8231000.0,-98454000.0,28477000.0,,-247105000.0,-477711000.0,-841377000.0,-335037000.0,,460461000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2013.0,Q2,2013-04-01,2013-06-30,,-434000.0,83838000.0,125138000.0,,-15103000.0,,32000000.0,-44247000.0,-195158000.0,242099000.0,-44247000.0,-195158000.0,242099000.0,2694000.0,139598000.0,139598000.0,,-7534000.0,1141000.0,2896000.0,,-67361000.0,-123068000.0,-193742000.0,-10027000.0,,118756000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2013.0,Q1TTM,2012-04-01,2013-03-31,,3618000.0,431253000.0,487119000.0,,318121000.0,11666000.0,353652000.0,-448930000.0,-814615000.0,1267944000.0,-448930000.0,-814615000.0,1267944000.0,4399000.0,446481000.0,446481000.0,,16223000.0,-207195000.0,34071000.0,,-238076000.0,-478045000.0,-831437000.0,-368977000.0,,460796000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 08:35:37+00:00,-102154000.0,350510000.0,496487000.0,,150929000.0,15288000.0,731287000.0,-178881000.0,-922668000.0,1099627000.0,-178881000.0,-922668000.0,1099627000.0,-1922000.0,423696000.0,423696000.0,,28515000.0,,5215000.0,,-267153000.0,-373444000.0,-910634000.0,-658303000.0,,356195000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2014.0,Q4,2014-10-01,2014-12-31,,29000000.0,62861000.0,124765000.0,,53121000.0,428000.0,157158000.0,73335000.0,-288911000.0,212709000.0,73335000.0,-288911000.0,212709000.0,-2867000.0,9535000.0,9535000.0,,25288000.0,,7378000.0,,-63506000.0,-91232000.0,-291976000.0,-20745000.0,,86919000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2014.0,Q3TTM,2013-10-01,2014-09-30,,-116029000.0,372743000.0,486073000.0,,192125000.0,21783000.0,634566000.0,-211679000.0,-1071202000.0,1157895000.0,-211679000.0,-1071202000.0,1157895000.0,-124986000.0,446975000.0,446975000.0,,32722000.0,,-489000.0,,-272594000.0,-368605000.0,-1053465000.0,-595434000.0,,351357000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-30 08:33:55+00:00,-131154000.0,287649000.0,371722000.0,,97808000.0,14860000.0,574129000.0,-252216000.0,-633757000.0,886918000.0,-252216000.0,-633757000.0,886918000.0,945000.0,414161000.0,414161000.0,,3227000.0,,-2163000.0,,-203647000.0,-282212000.0,-618658000.0,-637558000.0,,269276000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2014.0,Q3,2014-07-01,2014-09-30,,,108481000.0,125351000.0,,59122000.0,2235000.0,14627000.0,-179753000.0,-240789000.0,421852000.0,-179753000.0,-240789000.0,421852000.0,1310000.0,248086000.0,248086000.0,,-10707000.0,,-6571000.0,,-62640000.0,-74364000.0,-229906000.0,-133975000.0,,70052000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2014.0,Q2TTM,2013-07-01,2014-06-30,,-112608000.0,362913000.0,489211000.0,,207434000.0,29944000.0,620751000.0,-152268000.0,-1030491000.0,1164117000.0,-152268000.0,-1030491000.0,1164117000.0,-18642000.0,433607000.0,433607000.0,,33865000.0,-10546000.0,15230000.0,,-268208000.0,-408501000.0,-1028473000.0,-524209000.0,,391253000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-30 08:49:56+00:00,-131154000.0,179168000.0,246371000.0,,38686000.0,12625000.0,559502000.0,-72463000.0,-392968000.0,465066000.0,-72463000.0,-392968000.0,465066000.0,-365000.0,166075000.0,166075000.0,,13934000.0,,4408000.0,,-141007000.0,-207848000.0,-388752000.0,-503583000.0,,199224000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2014.0,Q2,2014-04-01,2014-06-30,,-76000.0,82557000.0,123977000.0,,-71075000.0,3235000.0,309501000.0,-125709000.0,-184460000.0,215909000.0,-125709000.0,-184460000.0,215909000.0,-94260000.0,141384000.0,141384000.0,,21623000.0,,1144000.0,,-78487000.0,-100378000.0,-181293000.0,-359958000.0,,96067000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2014.0,Q1TTM,2013-04-01,2014-03-31,,-112966000.0,364194000.0,490372000.0,,263406000.0,26709000.0,343250000.0,-70806000.0,-1041189000.0,1190307000.0,-70806000.0,-1041189000.0,1190307000.0,78312000.0,431821000.0,431821000.0,,4708000.0,-9405000.0,16982000.0,,-257082000.0,-431191000.0,-1040922000.0,-174278000.0,,413942000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2014.0,Q1,2014-01-01,2014-03-31,2015-05-01 08:33:39+00:00,-131078000.0,96611000.0,122394000.0,,109761000.0,9390000.0,250001000.0,53246000.0,-208508000.0,249157000.0,53246000.0,-208508000.0,249157000.0,93895000.0,24691000.0,24691000.0,,-7689000.0,,3264000.0,,-62520000.0,-107470000.0,-207459000.0,-143625000.0,,103157000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 08:35:47+00:00,6550000.0,337879000.0,571664000.0,,82932000.0,19373000.0,842416000.0,3790000.0,-1066233000.0,1094327000.0,3790000.0,-1066233000.0,1094327000.0,31884000.0,456190000.0,456190000.0,,-16459000.0,,27103000.0,,-295029000.0,-496062000.0,-1076087000.0,-562970000.0,,478813000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2015.0,Q4,2015-10-01,2015-12-31,,3858000.0,53547000.0,143543000.0,,83220000.0,6830000.0,242416000.0,46972000.0,-293445000.0,272954000.0,46972000.0,-293445000.0,272954000.0,26481000.0,45978000.0,45978000.0,,213000.0,,8007000.0,,-74551000.0,-152574000.0,-297387000.0,-127723000.0,,148509000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-03 08:34:07+00:00,2692000.0,284332000.0,428121000.0,,-288000.0,12543000.0,600000000.0,-43182000.0,-772788000.0,821373000.0,-43182000.0,-772788000.0,821373000.0,5403000.0,410212000.0,410212000.0,,-16672000.0,,19096000.0,,-220478000.0,-343488000.0,-778700000.0,-435247000.0,,330304000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2015.0,Q3TTM,2014-10-01,2015-09-30,,31692000.0,347193000.0,552886000.0,,52833000.0,12971000.0,757158000.0,30153000.0,-1061699000.0,1034082000.0,30153000.0,-1061699000.0,1034082000.0,2536000.0,419747000.0,419747000.0,,8616000.0,,26474000.0,,-283984000.0,-434720000.0,-1070676000.0,-455992000.0,,417223000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2015.0,Q3,2015-07-01,2015-09-30,,858000.0,117673000.0,145903000.0,,15083000.0,382000.0,-10101000.0,-164344000.0,-263285000.0,427079000.0,-164344000.0,-263285000.0,427079000.0,-550000.0,261978000.0,261978000.0,,4115000.0,,-11308000.0,,-64225000.0,-108837000.0,-247665000.0,-90400000.0,,104525000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-02 08:35:50+00:00,1834000.0,166659000.0,282218000.0,,-15371000.0,12161000.0,610101000.0,121162000.0,-509503000.0,394294000.0,121162000.0,-509503000.0,394294000.0,5953000.0,148234000.0,148234000.0,,-20787000.0,,30404000.0,,-156253000.0,-234651000.0,-531035000.0,-344847000.0,,225779000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2015.0,Q2TTM,2014-07-01,2015-06-30,,30834000.0,338001000.0,532334000.0,,96872000.0,14824000.0,781886000.0,14744000.0,-1039203000.0,1028855000.0,14744000.0,-1039203000.0,1028855000.0,4396000.0,405855000.0,405855000.0,,-6206000.0,,31211000.0,,-282399000.0,-400247000.0,-1052917000.0,-499567000.0,,382750000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2015.0,Q2,2015-04-01,2015-06-30,,2000.0,113104000.0,140724000.0,,-6816000.0,2471000.0,360101000.0,28433000.0,-276686000.0,250146000.0,28433000.0,-276686000.0,250146000.0,1893000.0,127507000.0,127507000.0,,-11269000.0,,7868000.0,,-92192000.0,-115057000.0,-279994000.0,-241947000.0,,110497000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 08:32:36+00:00,1832000.0,53555000.0,141494000.0,,-8555000.0,9690000.0,250000000.0,92729000.0,-232817000.0,144148000.0,92729000.0,-232817000.0,144148000.0,4060000.0,20727000.0,20727000.0,,-9518000.0,,22536000.0,,-64061000.0,-119594000.0,-251041000.0,-102900000.0,,115282000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2015.0,Q1TTM,2014-04-01,2015-03-31,,30756000.0,307454000.0,515587000.0,,32613000.0,15588000.0,731286000.0,-139398000.0,-946977000.0,994618000.0,-139398000.0,-946977000.0,994618000.0,-91757000.0,419732000.0,419732000.0,,26686000.0,,24487000.0,,-268694000.0,-385568000.0,-954216000.0,-617578000.0,,368320000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 08:37:14+00:00,9956000.0,184462000.0,565011000.0,,20109000.0,,870351000.0,198081000.0,-1252078000.0,1023390000.0,198081000.0,-1252078000.0,1023390000.0,-30607000.0,461527000.0,461527000.0,,-23257000.0,,25675000.0,,-296973000.0,-635691000.0,-1275472000.0,-370430000.0,-4867000.0,633410000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2016.0,Q4,2016-10-01,2016-12-31,,7394000.0,-107213000.0,142160000.0,,77827000.0,-11790000.0,59899000.0,-56114000.0,-241612000.0,258340000.0,-56114000.0,-241612000.0,258340000.0,-39386000.0,58119000.0,58119000.0,,-19766000.0,,19521000.0,,-82486000.0,-186562000.0,-260562000.0,-16870000.0,-4867000.0,185991000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-03 08:35:02+00:00,2562000.0,291675000.0,422851000.0,,-57718000.0,11790000.0,810452000.0,254195000.0,-1010466000.0,765050000.0,254195000.0,-1010466000.0,765050000.0,8779000.0,403408000.0,403408000.0,,-3491000.0,,6154000.0,,-214487000.0,-449129000.0,-1014910000.0,-353560000.0,,447419000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2016.0,Q3TTM,2015-10-01,2016-09-30,,6420000.0,345222000.0,566394000.0,,25502000.0,18620000.0,1052868000.0,301167000.0,-1303911000.0,1038004000.0,301167000.0,-1303911000.0,1038004000.0,35260000.0,449386000.0,449386000.0,,-3278000.0,,14161000.0,,-289038000.0,-601703000.0,-1312297000.0,-481283000.0,,595928000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2016.0,Q3,2016-07-01,2016-09-30,,59000.0,114500000.0,140560000.0,,-60314000.0,1773000.0,300378000.0,-42339000.0,-295009000.0,342575000.0,-42339000.0,-295009000.0,342575000.0,5227000.0,267900000.0,267900000.0,,-5571000.0,,-11138000.0,,-67780000.0,-157395000.0,-283301000.0,-276710000.0,,156825000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-03 08:36:53+00:00,2503000.0,177175000.0,282291000.0,,2596000.0,10017000.0,510074000.0,296534000.0,-715457000.0,422475000.0,296534000.0,-715457000.0,422475000.0,3552000.0,135508000.0,135508000.0,,2080000.0,,17292000.0,,-146707000.0,-291734000.0,-731609000.0,-76850000.0,,290594000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2016.0,Q2TTM,2015-07-01,2016-06-30,,7219000.0,348395000.0,571737000.0,,100899000.0,17229000.0,742389000.0,179162000.0,-1272187000.0,1122508000.0,179162000.0,-1272187000.0,1122508000.0,29483000.0,443464000.0,443464000.0,,6408000.0,,13991000.0,,-285483000.0,-553145000.0,-1276661000.0,-294973000.0,,543628000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2016.0,Q2,2016-04-01,2016-06-30,,1000.0,65456000.0,141532000.0,,14529000.0,1115000.0,248273000.0,93442000.0,-343152000.0,278266000.0,93442000.0,-343152000.0,278266000.0,28556000.0,126182000.0,126182000.0,,-3977000.0,,10527000.0,,-79096000.0,-149355000.0,-353109000.0,-76850000.0,,148785000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 08:35:59+00:00,2502000.0,111719000.0,140759000.0,,-11933000.0,8902000.0,261801000.0,203092000.0,-372305000.0,144209000.0,203092000.0,-372305000.0,144209000.0,-25004000.0,9326000.0,9326000.0,,6057000.0,,6765000.0,,-67611000.0,-142379000.0,-378500000.0,0.0,,141809000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2016.0,Q1TTM,2015-04-01,2016-03-31,,7220000.0,396043000.0,570929000.0,,79554000.0,18585000.0,854217000.0,114153000.0,-1205721000.0,1094388000.0,114153000.0,-1205721000.0,1094388000.0,2820000.0,444789000.0,444789000.0,,-884000.0,,11332000.0,,-298579000.0,-518847000.0,-1203546000.0,-460070000.0,,505340000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-08 08:36:48+00:00,2185000.0,289928000.0,445707000.0,,-139117000.0,,572478000.0,269508000.0,-1039639000.0,771924000.0,269508000.0,-1039639000.0,771924000.0,1793000.0,481447000.0,481447000.0,,-16113000.0,,-10745000.0,,-225299000.0,-353001000.0,-1027753000.0,-68801000.0,-8870000.0,351860000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2017.0,Q3TTM,2016-10-01,2017-09-30,,9579000.0,182715000.0,587867000.0,,-61290000.0,-11790000.0,632377000.0,213394000.0,-1281251000.0,1030264000.0,213394000.0,-1281251000.0,1030264000.0,-37593000.0,539566000.0,539566000.0,,-35879000.0,,8776000.0,,-307785000.0,-539563000.0,-1288315000.0,-85671000.0,-13737000.0,537851000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2017.0,Q3,2017-07-01,2017-09-30,,123000.0,102724000.0,154422000.0,,55061000.0,,16043000.0,-124242000.0,-351399000.0,481362000.0,-124242000.0,-351399000.0,481362000.0,5721000.0,280945000.0,280945000.0,,-9066000.0,,-17272000.0,,-71407000.0,-76496000.0,-334127000.0,-68800000.0,-78000.0,76496000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-03 08:35:09+00:00,2062000.0,187204000.0,291285000.0,,-194178000.0,,556435000.0,393750000.0,-688240000.0,290562000.0,393750000.0,-688240000.0,290562000.0,-3928000.0,200502000.0,200502000.0,,-7047000.0,,6527000.0,,-153892000.0,-276505000.0,-693626000.0,-1000.0,-8792000.0,275364000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2017.0,Q2TTM,2016-07-01,2017-06-30,,9515000.0,194491000.0,574005000.0,,-176665000.0,-10017000.0,916712000.0,295297000.0,-1224861000.0,891477000.0,295297000.0,-1224861000.0,891477000.0,-38087000.0,526521000.0,526521000.0,,-32384000.0,,14910000.0,,-304158000.0,-620462000.0,-1237489000.0,-293581000.0,-13659000.0,618180000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2017.0,Q2,2017-04-01,2017-06-30,,2064000.0,79795000.0,143424000.0,,-157668000.0,,270897000.0,190970000.0,-339556000.0,150511000.0,190970000.0,-339556000.0,150511000.0,1925000.0,172317000.0,172317000.0,,-7562000.0,,5817000.0,,-82715000.0,-124809000.0,-344802000.0,,2788000.0,124238000.0,
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 08:35:14+00:00,-2000.0,107409000.0,147861000.0,,-36510000.0,,285538000.0,202780000.0,-348684000.0,140051000.0,202780000.0,-348684000.0,140051000.0,-5853000.0,28185000.0,28185000.0,,515000.0,,710000.0,,-71177000.0,-151696000.0,-348824000.0,-1000.0,-11580000.0,151126000.0,
