company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accumulateddepreciation,aoci,assetretirementandlitigationobligation,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,customerdeposits,dividendspayable,employeebenefitassets,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2015.0,Q3,,2015-09-30,2015-10-30 08:33:55+00:00,233970000.0,520733000.0,5537860000.0,-63990000.0,1417706000.0,13007000.0,0.0,2529019000.0,12222000.0,57857000.0,250679000.0,72455000.0,0.0,172983000.0,15997447000.0,134937000.0,3257347000.0,,278523000.0,11467754000.0,137668000.0,121905000.0,,2898177000.0,383801000.0,178205000.0,445558000.0,,40045000.0,,2037365000.0,481401000.0,,,2190387000.0,468433000.0,13654000.0,14875018000.0,4657181000.0,1061979000.0,1523362000.0,4653651000.0,4791319000.0,10083699000.0,14875018000.0,2345285000.0,8560337000.0,1765000.0
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2015.0,Q2,,2015-06-30,2015-07-30 08:49:56+00:00,326119000.0,471934000.0,5497350000.0,-65600000.0,1436063000.0,13557000.0,,2526945000.0,16209000.0,77841000.0,155812000.0,72785000.0,65933000.0,168755000.0,15926594000.0,127742000.0,3565857000.0,,274297000.0,11343457000.0,132807000.0,120063000.0,,2804974000.0,425002000.0,179405000.0,388231000.0,,54547000.0,0.0,2029773000.0,484022000.0,,,1933256000.0,260223000.0,14722000.0,14701483000.0,4396366000.0,1031756000.0,1339859000.0,4392836000.0,4525643000.0,10175840000.0,14701483000.0,2326270000.0,8835981000.0,1765000.0
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2015.0,Q1,,2015-03-31,2015-05-01 08:33:39+00:00,271489000.0,334297000.0,5452860000.0,-66382000.0,1449369000.0,11664000.0,,2523247000.0,16359000.0,116838000.0,188724000.0,72561000.0,0.0,156192000.0,15551726000.0,127620000.0,3281319000.0,,265981000.0,11197136000.0,156214000.0,122259000.0,,2778689000.0,412552000.0,193004000.0,354677000.0,,42096000.0,0.0,2019313000.0,464532000.0,,,1942194000.0,428070000.0,13658000.0,14435703000.0,4401325000.0,935442000.0,1373976000.0,4396793000.0,4553007000.0,9882696000.0,14435703000.0,2303125000.0,8508720000.0,2266000.0
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2016.0,FY,,2016-12-31,2018-02-23 08:35:47+00:00,264631000.0,355403000.0,5970100000.0,-43822000.0,1564256000.0,8881000.0,0.0,2596030000.0,,3751000.0,138964000.0,82520000.0,72926000.0,166206000.0,17341888000.0,90022000.0,4021785000.0,,282587000.0,12624254000.0,132290000.0,88672000.0,,3165440000.0,509310000.0,151903000.0,378870000.0,,52835000.0,,2301552000.0,425932000.0,,,2255547000.0,302200000.0,19694000.0,16004253000.0,4803622000.0,822219000.0,1292946000.0,4803622000.0,4935912000.0,11068341000.0,16004253000.0,2557780000.0,9775395000.0,-4133000.0
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2016.0,Q3,,2016-09-30,2016-11-03 08:34:07+00:00,248133000.0,471952000.0,5895765000.0,-42146000.0,1456977000.0,48267000.0,0.0,2552979000.0,0.0,0.0,219432000.0,78262000.0,0.0,191007000.0,16877695000.0,96789000.0,4145366000.0,,285534000.0,12348810000.0,138789000.0,98779000.0,,3132201000.0,401680000.0,165504000.0,383597000.0,,46124000.0,,2191628000.0,468870000.0,,,2342643000.0,134170000.0,6235000.0,15805726000.0,4853346000.0,977492000.0,1109718000.0,4853346000.0,4992135000.0,10813591000.0,15805726000.0,2479424000.0,9703873000.0,-130000.0
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2016.0,Q2,,2016-06-30,2016-08-02 08:35:50+00:00,316589000.0,473716000.0,5733857000.0,-43719000.0,1457145000.0,43040000.0,0.0,2549498000.0,2439000.0,0.0,145167000.0,79136000.0,69484000.0,186505000.0,16663962000.0,108751000.0,3897835000.0,,278380000.0,12132109000.0,133915000.0,101568000.0,,2989511000.0,440919000.0,151575000.0,450082000.0,,57927000.0,,2147813000.0,453860000.0,,,2079619000.0,357720000.0,16676000.0,15538565000.0,4585268000.0,963387000.0,1478544000.0,4585268000.0,4719183000.0,10819382000.0,15538565000.0,2443069000.0,9340838000.0,-130000.0
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2016.0,Q1,,2016-03-31,2016-04-29 08:32:36+00:00,234946000.0,303176000.0,5670884000.0,-43770000.0,1439044000.0,14484000.0,0.0,2547065000.0,17217000.0,4637000.0,181889000.0,78825000.0,0.0,190458000.0,16285916000.0,116014000.0,3463032000.0,,278406000.0,11907920000.0,140414000.0,110056000.0,,2922817000.0,441605000.0,209233000.0,409156000.0,,44489000.0,,2144684000.0,482232000.0,,,2097246000.0,619380000.0,16089000.0,15185101000.0,4599999000.0,826025000.0,1585902000.0,4599999000.0,4740413000.0,10444688000.0,15185101000.0,2451156000.0,8858786000.0,-542000.0
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2017.0,FY,,2017-12-31,2019-02-22 08:37:14+00:00,256442000.0,302634000.0,6128535000.0,-45002000.0,3127320000.0,13892000.0,0.0,2614805000.0,70388000.0,,148946000.0,,77667000.0,268978000.0,17798061000.0,257189000.0,4789713000.0,,289270000.0,13188077000.0,129040000.0,,,1909495000.0,327300000.0,408561000.0,410612000.0,,56397000.0,,2288550000.0,531672000.0,,,2442511000.0,177400000.0,1931000.0,17019082000.0,5006690000.0,1016288000.0,1197852000.0,5006690000.0,5135730000.0,11883352000.0,17019082000.0,2814717000.0,10685500000.0,-5624000.0
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2017.0,Q3,,2017-09-30,2017-11-03 08:35:02+00:00,236746000.0,574483000.0,6037467000.0,-42117000.0,1561012000.0,10674000.0,0.0,2608825000.0,,0.0,228791000.0,69690000.0,0.0,193747000.0,17310294000.0,256198000.0,4491048000.0,,284468000.0,12898401000.0,135539000.0,101210000.0,,3401213000.0,409871000.0,304222000.0,380298000.0,,49218000.0,,2455316000.0,432763000.0,,,2576193000.0,338400000.0,358000.0,16977867000.0,5142068000.0,1174205000.0,1303143000.0,5142068000.0,5277607000.0,11700260000.0,16977867000.0,2905261000.0,10397117000.0,-833000.0
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2017.0,Q2,,2017-06-30,2017-08-03 08:36:53+00:00,270262000.0,504818000.0,5951653000.0,-43626000.0,1571763000.0,4953000.0,0.0,2604482000.0,,4073000.0,150709000.0,72585000.0,73113000.0,184629000.0,17227444000.0,265926000.0,4192520000.0,,288024000.0,12701356000.0,130665000.0,98795000.0,,3265283000.0,460368000.0,266029000.0,329879000.0,,53046000.0,,2449612000.0,452327000.0,,,2300109000.0,689000000.0,307000.0,16669727000.0,4859412000.0,1068204000.0,1638594000.0,4859412000.0,4990077000.0,11679650000.0,16669727000.0,2900167000.0,10041056000.0,-1553000.0
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2017.0,Q1,,2017-03-31,2017-05-02 08:35:59+00:00,250197000.0,290455000.0,6060254000.0,-42863000.0,1571687000.0,3028000.0,0.0,2595042000.0,,9531000.0,182812000.0,76149000.0,0.0,175414000.0,17436720000.0,251208000.0,4273890000.0,,283254000.0,12630632000.0,137164000.0,92113000.0,,3175431000.0,469746000.0,204506000.0,303782000.0,,48576000.0,,2340575000.0,450205000.0,,,2278867000.0,332297000.0,4222000.0,16192825000.0,4828776000.0,794996000.0,1193813000.0,4828776000.0,4965940000.0,11226885000.0,16192825000.0,2767197000.0,10033072000.0,-2270000.0
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2018.0,Q3,,2018-09-30,2018-11-08 08:36:48+00:00,249059000.0,365499000.0,6328751000.0,-55074000.0,3092986000.0,64991000.0,0.0,2629627000.0,89916000.0,,226846000.0,,0.0,29094000.0,18443985000.0,268630000.0,4487364000.0,,308582000.0,13557414000.0,132289000.0,,,2023546000.0,316423000.0,466894000.0,387746000.0,,53021000.0,,2609627000.0,530987000.0,,,2780428000.0,728200000.0,1224000.0,17671955000.0,5353572000.0,1207190000.0,1734788000.0,5353572000.0,5485861000.0,12186094000.0,17671955000.0,2907351000.0,10451306000.0,-1409000.0
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2018.0,Q2,,2018-06-30,2018-08-03 08:35:09+00:00,260285000.0,525171000.0,6245809000.0,-56624000.0,3066343000.0,3839000.0,0.0,2624672000.0,,,156362000.0,89681000.0,77821000.0,47619000.0,18328611000.0,257040000.0,4191525000.0,,310961000.0,13450379000.0,127415000.0,118459000.0,,1943913000.0,319604000.0,275424000.0,382239000.0,,56248000.0,,2523060000.0,427553000.0,95364000.0,26457000.0,2465402000.0,1216249000.0,3316000.0,17492173000.0,5032019000.0,1118711000.0,2238885000.0,5032019000.0,5159434000.0,12332739000.0,17492173000.0,2923083000.0,10093854000.0,-1431000.0
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2018.0,Q1,,2018-03-31,2018-05-02 08:35:14+00:00,205169000.0,329131000.0,6231918000.0,-52341000.0,3093046000.0,15440000.0,0.0,2620261000.0,,,194930000.0,75759000.0,0.0,89378000.0,17896772000.0,262523000.0,4290533000.0,,305877000.0,13362542000.0,133914000.0,109629000.0,,1908258000.0,284007000.0,304962000.0,395298000.0,,51335000.0,,2476459000.0,434771000.0,,,2454268000.0,951900000.0,1994000.0,17148306000.0,5019757000.0,957404000.0,1874391000.0,5019757000.0,5153671000.0,11994635000.0,17148306000.0,2828360000.0,10120244000.0,-2431000.0
Pinnacle West Capital Corp,PNW,TWSEY0NEDUDCKS27AH81,764622,2019.0,Q3,,2019-09-30,2019-11-07 08:36:49+00:00,544280000.0,1010088000.0,13101098000.0,-72841000.0,6092420000.0,59394000.0,0.0,5376126000.0,,30045000.0,436250000.0,156346000.0,0.0,59788000.0,39352059000.0,533019000.0,9520724000.0,,624852000.0,28373548000.0,258078000.0,384748000.0,,4388662000.0,579448000.0,508505000.0,904399000.0,,99367000.0,178162000.0,5469425000.0,746631000.0,,,6069868000.0,960275000.0,1634000.0,36670298000.0,11546198000.0,2234518000.0,3100917000.0,11546198000.0,11804276000.0,24813550000.0,36670298000.0,6062232000.0,21712633000.0,-5117000.0
