company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-07 15:47:00+00:00,,128000000.0,,-5000000.0,-584000000.0,6000000.0,1171000000.0,86000000.0,-164000000.0,39000000.0,86000000.0,-164000000.0,39000000.0,-44000000.0,372000000.0,372000000.0,123000000.0,-168000000.0,3000000.0,,-77000000.0,,-187000000.0,-741000000.0,-105000000.0,,20000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2010.0,Q2TTM,2009-07-01,2010-06-30,,-22000000.0,189000000.0,,-23000000.0,-125000000.0,23000000.0,832000000.0,-789000000.0,-207000000.0,725000000.0,-789000000.0,-207000000.0,725000000.0,-294000000.0,459000000.0,459000000.0,202000000.0,,7000000.0,,-109000000.0,,-209000000.0,-1530000000.0,-5000000.0,,17000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2010.0,Q2,2010-04-01,2010-06-30,,,44000000.0,,-15000000.0,2000000.0,2000000.0,325000000.0,-130000000.0,-64000000.0,222000000.0,-130000000.0,-64000000.0,222000000.0,13000000.0,144000000.0,144000000.0,32000000.0,,-8000000.0,,-34000000.0,,-72000000.0,-423000000.0,,,16000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-09 12:35:20+00:00,,88000000.0,,-24000000.0,-582000000.0,4000000.0,746000000.0,256000000.0,-85000000.0,-194000000.0,256000000.0,-85000000.0,-194000000.0,-47000000.0,211000000.0,211000000.0,89000000.0,0.0,3000000.0,,-49000000.0,,-104000000.0,-440000000.0,-5000000.0,,16000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2010.0,Q1,2010-01-01,2010-03-31,2011-05-04 16:53:46+00:00,,44000000.0,,-9000000.0,-584000000.0,2000000.0,421000000.0,386000000.0,-21000000.0,-416000000.0,386000000.0,-21000000.0,-416000000.0,-60000000.0,67000000.0,67000000.0,57000000.0,,11000000.0,,-15000000.0,,-32000000.0,-17000000.0,-5000000.0,,
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2011.0,Q4,2011-10-01,2011-12-31,,,44000000.0,4000000.0,2000000.0,344000000.0,2000000.0,-4000000.0,-528000000.0,-124000000.0,513000000.0,-528000000.0,-124000000.0,513000000.0,-137000000.0,39000000.0,39000000.0,86000000.0,-154000000.0,-1000000.0,,-44000000.0,,-128000000.0,-228000000.0,-100000000.0,,1000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2011.0,FY,2011-01-01,2011-12-31,2014-03-03 12:39:38+00:00,0.0,176000000.0,4000000.0,1000000.0,-393000000.0,11000000.0,1770000000.0,-129000000.0,-372000000.0,379000000.0,-129000000.0,-372000000.0,379000000.0,-121000000.0,396000000.0,396000000.0,200000000.0,-202000000.0,-1000000.0,,-104000000.0,,-401000000.0,-1292000000.0,-312000000.0,,26000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2011.0,Q3TTM,2010-10-01,2011-09-30,,,176000000.0,7000000.0,-2000000.0,-343000000.0,16000000.0,1626000000.0,14000000.0,-365000000.0,417000000.0,14000000.0,-365000000.0,417000000.0,64000000.0,437000000.0,437000000.0,147000000.0,-49000000.0,-3000000.0,,-95000000.0,,-406000000.0,-1122000000.0,-362000000.0,,37000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2011.0,Q3,2011-07-01,2011-09-30,,,47000000.0,,-19000000.0,-121000000.0,,92000000.0,-95000000.0,59000000.0,113000000.0,-95000000.0,59000000.0,113000000.0,58000000.0,159000000.0,159000000.0,28000000.0,-39000000.0,125000000.0,,-22000000.0,,-89000000.0,-126000000.0,,,23000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-06 15:50:18+00:00,,132000000.0,,-1000000.0,-737000000.0,9000000.0,1774000000.0,399000000.0,-248000000.0,-134000000.0,399000000.0,-248000000.0,-134000000.0,16000000.0,357000000.0,357000000.0,114000000.0,-48000000.0,0.0,,-60000000.0,,-273000000.0,-1064000000.0,-212000000.0,,25000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2011.0,Q2TTM,2010-07-01,2011-06-30,,,169000000.0,7000000.0,36000000.0,-224000000.0,18000000.0,1959000000.0,-61000000.0,-503000000.0,537000000.0,-61000000.0,-503000000.0,537000000.0,9000000.0,439000000.0,439000000.0,153000000.0,-178000000.0,-128000000.0,,-101000000.0,,-400000000.0,-1297000000.0,-462000000.0,,18000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2011.0,Q2,2011-04-01,2011-06-30,,,45000000.0,,7000000.0,-158000000.0,5000000.0,705000000.0,141000000.0,-206000000.0,70000000.0,141000000.0,-206000000.0,70000000.0,12000000.0,156000000.0,156000000.0,27000000.0,-9000000.0,-127000000.0,,-32000000.0,,-81000000.0,-322000000.0,-206000000.0,,2000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-09 15:48:09+00:00,,85000000.0,,18000000.0,-616000000.0,9000000.0,1682000000.0,494000000.0,-307000000.0,-247000000.0,494000000.0,-307000000.0,-247000000.0,-42000000.0,198000000.0,198000000.0,86000000.0,-9000000.0,-125000000.0,,-38000000.0,,-184000000.0,-938000000.0,-212000000.0,,2000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2011.0,Q1TTM,2010-04-01,2011-03-31,,,168000000.0,7000000.0,14000000.0,-64000000.0,15000000.0,1579000000.0,-332000000.0,-361000000.0,689000000.0,-332000000.0,-361000000.0,689000000.0,10000000.0,427000000.0,427000000.0,158000000.0,-169000000.0,-9000000.0,,-103000000.0,,-391000000.0,-1398000000.0,-256000000.0,,32000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2011.0,Q1,2011-01-01,2011-03-31,2012-05-09 16:18:40+00:00,,40000000.0,,11000000.0,-458000000.0,4000000.0,977000000.0,353000000.0,-101000000.0,-317000000.0,353000000.0,-101000000.0,-317000000.0,-54000000.0,42000000.0,42000000.0,59000000.0,,2000000.0,,-6000000.0,,-103000000.0,-616000000.0,-6000000.0,,
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2012.0,Q4,2012-10-01,2012-12-31,,-78000000.0,47000000.0,,1000000.0,577000000.0,8000000.0,-381000000.0,-472000000.0,-157000000.0,738000000.0,-472000000.0,-157000000.0,738000000.0,110000000.0,73000000.0,73000000.0,41000000.0,-4000000.0,31000000.0,,-29000000.0,,-110000000.0,-16000000.0,-50000000.0,,
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 10:26:25+00:00,-78000000.0,180000000.0,0.0,3000000.0,-338000000.0,15000000.0,138000000.0,-254000000.0,-362000000.0,621000000.0,-254000000.0,-362000000.0,621000000.0,8000000.0,664000000.0,664000000.0,115000000.0,-4000000.0,37000000.0,,-79000000.0,,-324000000.0,-67000000.0,-257000000.0,,3000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2012.0,Q3TTM,2011-10-01,2012-09-30,,,177000000.0,4000000.0,4000000.0,-571000000.0,9000000.0,515000000.0,-310000000.0,-329000000.0,396000000.0,-310000000.0,-329000000.0,396000000.0,-239000000.0,630000000.0,630000000.0,160000000.0,-154000000.0,5000000.0,,-94000000.0,,-342000000.0,-279000000.0,-307000000.0,,4000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2012.0,Q3,2012-07-01,2012-09-30,,,46000000.0,,8000000.0,-311000000.0,3000000.0,203000000.0,-20000000.0,-77000000.0,99000000.0,-20000000.0,-77000000.0,99000000.0,10000000.0,344000000.0,344000000.0,20000000.0,,-3000000.0,,-12000000.0,,-75000000.0,-14000000.0,-200000000.0,,1000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-31 08:08:09+00:00,,133000000.0,,2000000.0,-915000000.0,7000000.0,519000000.0,218000000.0,-205000000.0,-117000000.0,218000000.0,-205000000.0,-117000000.0,-102000000.0,591000000.0,591000000.0,74000000.0,0.0,6000000.0,,-50000000.0,,-214000000.0,-51000000.0,-207000000.0,,3000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2012.0,Q2TTM,2011-07-01,2012-06-30,,,178000000.0,4000000.0,-23000000.0,-381000000.0,6000000.0,404000000.0,-385000000.0,-193000000.0,410000000.0,-385000000.0,-193000000.0,410000000.0,-191000000.0,445000000.0,445000000.0,168000000.0,-193000000.0,133000000.0,,-104000000.0,,-356000000.0,-391000000.0,-107000000.0,,26000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2012.0,Q2,2012-04-01,2012-06-30,,,45000000.0,,-13000000.0,-49000000.0,2000000.0,-51000000.0,-100000000.0,-80000000.0,173000000.0,-100000000.0,-80000000.0,173000000.0,-20000000.0,157000000.0,157000000.0,20000000.0,,-5000000.0,,-22000000.0,,-77000000.0,-29000000.0,,,2000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-26 16:58:36+00:00,,87000000.0,,-6000000.0,-604000000.0,4000000.0,316000000.0,238000000.0,-128000000.0,-216000000.0,238000000.0,-128000000.0,-216000000.0,-112000000.0,247000000.0,247000000.0,54000000.0,0.0,9000000.0,,-38000000.0,,-139000000.0,-37000000.0,-7000000.0,,2000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2012.0,Q1TTM,2011-04-01,2012-03-31,,,178000000.0,4000000.0,-3000000.0,-490000000.0,9000000.0,1160000000.0,-144000000.0,-319000000.0,307000000.0,-144000000.0,-319000000.0,307000000.0,-159000000.0,444000000.0,444000000.0,175000000.0,-202000000.0,11000000.0,,-114000000.0,,-360000000.0,-684000000.0,-313000000.0,,26000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2012.0,Q1,2012-01-01,2012-03-31,2013-04-30 15:50:24+00:00,,42000000.0,,7000000.0,-555000000.0,2000000.0,367000000.0,338000000.0,-48000000.0,-389000000.0,338000000.0,-48000000.0,-389000000.0,-92000000.0,90000000.0,90000000.0,34000000.0,0.0,14000000.0,,-16000000.0,,-62000000.0,-8000000.0,-7000000.0,,
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2013.0,FY,2013-01-01,2013-12-31,2016-02-29 11:50:56+00:00,-16000000.0,134000000.0,10000000.0,6000000.0,152000000.0,21000000.0,1101000000.0,-306000000.0,-246000000.0,885000000.0,-306000000.0,-246000000.0,885000000.0,339000000.0,428000000.0,428000000.0,171000000.0,4000000.0,6000000.0,,-78000000.0,,-275000000.0,-1054000000.0,-300000000.0,,29000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2013.0,Q4,2013-10-01,2013-12-31,,-16000000.0,36000000.0,10000000.0,5000000.0,837000000.0,5000000.0,-461000000.0,-493000000.0,-68000000.0,1009000000.0,-493000000.0,-68000000.0,1009000000.0,453000000.0,79000000.0,79000000.0,57000000.0,17000000.0,9000000.0,,-13000000.0,,-94000000.0,-41000000.0,,,23000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2013.0,Q3TTM,2012-10-01,2013-09-30,,-78000000.0,145000000.0,,2000000.0,-108000000.0,24000000.0,1181000000.0,-285000000.0,-335000000.0,614000000.0,-285000000.0,-335000000.0,614000000.0,-4000000.0,422000000.0,422000000.0,155000000.0,-17000000.0,28000000.0,,-94000000.0,,-291000000.0,-1029000000.0,-350000000.0,,6000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2013.0,Q3,2013-07-01,2013-09-30,,,34000000.0,,6000000.0,-89000000.0,3000000.0,88000000.0,-62000000.0,-62000000.0,127000000.0,-62000000.0,-62000000.0,127000000.0,9000000.0,127000000.0,127000000.0,55000000.0,-3000000.0,-6000000.0,,-30000000.0,,-57000000.0,-14000000.0,-106000000.0,,1000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-28 14:34:53+00:00,0.0,98000000.0,0.0,1000000.0,-685000000.0,16000000.0,1562000000.0,187000000.0,-178000000.0,-124000000.0,187000000.0,-178000000.0,-124000000.0,-114000000.0,349000000.0,349000000.0,114000000.0,-13000000.0,-3000000.0,,-65000000.0,,-181000000.0,-1013000000.0,-300000000.0,,6000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2013.0,Q2TTM,2012-07-01,2013-06-30,,-78000000.0,157000000.0,,4000000.0,-330000000.0,24000000.0,1296000000.0,-243000000.0,-350000000.0,586000000.0,-243000000.0,-350000000.0,586000000.0,-3000000.0,639000000.0,639000000.0,120000000.0,-14000000.0,31000000.0,,-76000000.0,,-309000000.0,-1029000000.0,-444000000.0,,6000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2013.0,Q2,2013-04-01,2013-06-30,,,30000000.0,,-4000000.0,-30000000.0,5000000.0,93000000.0,-190000000.0,-64000000.0,181000000.0,-190000000.0,-64000000.0,181000000.0,-77000000.0,155000000.0,155000000.0,26000000.0,,-8000000.0,,-27000000.0,,-61000000.0,-73000000.0,-188000000.0,,5000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-30 16:58:25+00:00,0.0,64000000.0,0.0,-5000000.0,-596000000.0,13000000.0,1474000000.0,249000000.0,-116000000.0,-251000000.0,249000000.0,-116000000.0,-251000000.0,-123000000.0,222000000.0,222000000.0,59000000.0,-10000000.0,3000000.0,,-35000000.0,,-124000000.0,-999000000.0,-194000000.0,,5000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2013.0,Q1TTM,2012-04-01,2013-03-31,,-78000000.0,172000000.0,,-5000000.0,-349000000.0,21000000.0,1152000000.0,-153000000.0,-366000000.0,578000000.0,-153000000.0,-366000000.0,578000000.0,54000000.0,641000000.0,641000000.0,114000000.0,-14000000.0,34000000.0,,-71000000.0,,-325000000.0,-985000000.0,-256000000.0,,3000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2013.0,Q1,2013-01-01,2013-03-31,2014-04-25 15:02:31+00:00,,34000000.0,,-1000000.0,-566000000.0,8000000.0,1381000000.0,439000000.0,-52000000.0,-432000000.0,439000000.0,-52000000.0,-432000000.0,-46000000.0,67000000.0,67000000.0,33000000.0,-10000000.0,11000000.0,,-8000000.0,,-63000000.0,-926000000.0,-6000000.0,,0.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 14:14:42+00:00,-733000000.0,190000000.0,22000000.0,-60000000.0,37000000.0,14000000.0,2742000000.0,445000000.0,-1021000000.0,912000000.0,445000000.0,-1021000000.0,912000000.0,276000000.0,478000000.0,478000000.0,207000000.0,-120000000.0,2000000.0,,-77000000.0,,-328000000.0,-2112000000.0,-2000000.0,,16000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2014.0,Q4,2014-10-01,2014-12-31,,,55000000.0,,-48000000.0,752000000.0,3000000.0,,-161000000.0,-109000000.0,903000000.0,-161000000.0,-109000000.0,903000000.0,585000000.0,39000000.0,39000000.0,57000000.0,-27000000.0,,,-32000000.0,,-116000000.0,-105000000.0,,,7000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2014.0,Q3TTM,2013-10-01,2014-09-30,,-749000000.0,171000000.0,32000000.0,-7000000.0,122000000.0,16000000.0,2281000000.0,113000000.0,-980000000.0,1018000000.0,113000000.0,-980000000.0,1018000000.0,144000000.0,518000000.0,518000000.0,207000000.0,-76000000.0,11000000.0,,-58000000.0,,-306000000.0,-2048000000.0,-2000000.0,,32000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-23 15:35:25+00:00,-733000000.0,135000000.0,22000000.0,-12000000.0,-715000000.0,11000000.0,2742000000.0,606000000.0,-912000000.0,9000000.0,606000000.0,-912000000.0,9000000.0,-309000000.0,439000000.0,439000000.0,150000000.0,-93000000.0,2000000.0,,-45000000.0,0.0,-212000000.0,-2007000000.0,-2000000.0,,9000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2014.0,Q3,2014-07-01,2014-09-30,,,53000000.0,,-10000000.0,-215000000.0,1000000.0,915000000.0,78000000.0,-58000000.0,126000000.0,78000000.0,-58000000.0,126000000.0,136000000.0,266000000.0,266000000.0,22000000.0,,-4000000.0,,-11000000.0,,-63000000.0,-827000000.0,,,9000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2014.0,Q2TTM,2013-07-01,2014-06-30,,-749000000.0,152000000.0,32000000.0,9000000.0,248000000.0,18000000.0,1454000000.0,-27000000.0,-984000000.0,1019000000.0,-27000000.0,-984000000.0,1019000000.0,17000000.0,379000000.0,379000000.0,240000000.0,-79000000.0,9000000.0,,-77000000.0,,-300000000.0,-1235000000.0,-108000000.0,,24000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-30 16:00:46+00:00,-733000000.0,82000000.0,22000000.0,-2000000.0,-500000000.0,10000000.0,1827000000.0,528000000.0,-854000000.0,-117000000.0,528000000.0,-854000000.0,-117000000.0,-445000000.0,173000000.0,173000000.0,128000000.0,-93000000.0,6000000.0,,-34000000.0,,-149000000.0,-1180000000.0,-2000000.0,,
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2014.0,Q2,2014-04-01,2014-06-30,,-733000000.0,47000000.0,22000000.0,-1000000.0,153000000.0,6000000.0,1537000000.0,381000000.0,-781000000.0,378000000.0,381000000.0,-781000000.0,378000000.0,-23000000.0,127000000.0,127000000.0,51000000.0,,-5000000.0,,-11000000.0,,-65000000.0,-1151000000.0,,,
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2014.0,Q1TTM,2013-04-01,2014-03-31,,-16000000.0,135000000.0,10000000.0,6000000.0,65000000.0,17000000.0,10000000.0,-598000000.0,-267000000.0,822000000.0,-598000000.0,-267000000.0,822000000.0,-37000000.0,407000000.0,407000000.0,215000000.0,-79000000.0,6000000.0,,-93000000.0,,-296000000.0,-157000000.0,-296000000.0,,29000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2014.0,Q1,2014-01-01,2014-03-31,2015-05-06 15:36:57+00:00,0.0,35000000.0,0.0,-1000000.0,-653000000.0,4000000.0,290000000.0,147000000.0,-73000000.0,-495000000.0,147000000.0,-73000000.0,-495000000.0,-422000000.0,46000000.0,46000000.0,77000000.0,-93000000.0,11000000.0,,-23000000.0,,-84000000.0,-29000000.0,-2000000.0,,
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2015.0,FY,2015-01-01,2015-12-31,2018-02-26 13:26:39+00:00,-1207000000.0,237000000.0,33000000.0,-62000000.0,117000000.0,11000000.0,1435000000.0,406000000.0,-1548000000.0,956000000.0,406000000.0,-1548000000.0,956000000.0,-248000000.0,461000000.0,461000000.0,141000000.0,-58000000.0,-27000000.0,,-48000000.0,,-354000000.0,-925000000.0,-9000000.0,,7000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2015.0,Q4,2015-10-01,2015-12-31,,,63000000.0,,-11000000.0,465000000.0,3000000.0,-34000000.0,-205000000.0,-174000000.0,641000000.0,-205000000.0,-174000000.0,641000000.0,251000000.0,86000000.0,86000000.0,27000000.0,-58000000.0,-14000000.0,,-27000000.0,11000000.0,-178000000.0,-89000000.0,,,7000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-28 14:57:09+00:00,-1207000000.0,174000000.0,33000000.0,-51000000.0,-348000000.0,8000000.0,1469000000.0,611000000.0,-1374000000.0,315000000.0,611000000.0,-1374000000.0,315000000.0,-499000000.0,375000000.0,375000000.0,114000000.0,,-13000000.0,,-21000000.0,-11000000.0,-176000000.0,-836000000.0,-9000000.0,,
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2015.0,Q3TTM,2014-10-01,2015-09-30,,-1207000000.0,229000000.0,33000000.0,-99000000.0,404000000.0,11000000.0,1469000000.0,450000000.0,-1483000000.0,1218000000.0,450000000.0,-1483000000.0,1218000000.0,86000000.0,414000000.0,414000000.0,171000000.0,-27000000.0,-13000000.0,,-53000000.0,-11000000.0,-292000000.0,-941000000.0,-9000000.0,,7000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2015.0,Q3,2015-07-01,2015-09-30,,,61000000.0,3000000.0,-12000000.0,51000000.0,3000000.0,-48000000.0,-68000000.0,-72000000.0,330000000.0,-68000000.0,-72000000.0,330000000.0,178000000.0,160000000.0,160000000.0,58000000.0,,1000000.0,,-4000000.0,-11000000.0,-65000000.0,-19000000.0,,,
