company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2011.0,Q3TTM,2010-10-01,2011-09-30,,2.09,2.09,176000000.0,2.05,-2000000.0,204000000.0,437000000.0,437000000.0,319000000.0,118000000.0,7012000000.0,8535000000.0,4000000.0,,31000000.0,28000000.0,402000000.0,7012000000.0,1523000000.0,262000000.0,11000000.0,635000000.0,888000000.0,-251000000.0,637000000.0,8535000000.0,150100000.0,150100000.0,150100000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2011.0,Q3,2011-07-01,2011-09-30,2012-11-06 15:50:18+00:00,0.86,0.86,47000000.0,0.84,-2000000.0,87000000.0,159000000.0,159000000.0,129000000.0,30000000.0,1980000000.0,2423000000.0,1000000.0,1000000.0,,2000000.0,96000000.0,1980000000.0,443000000.0,58000000.0,2000000.0,143000000.0,300000000.0,-55000000.0,245000000.0,2423000000.0,150100000.0,150100000.0,150100000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.81,1.81,132000000.0,1.77,-2000000.0,182000000.0,357000000.0,357000000.0,274000000.0,83000000.0,5395000000.0,6586000000.0,1000000.0,,,27000000.0,298000000.0,5395000000.0,1191000000.0,206000000.0,8000000.0,455000000.0,736000000.0,-198000000.0,538000000.0,6586000000.0,150100000.0,150100000.0,150100000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2011.0,Q2TTM,2010-07-01,2011-06-30,,2.02,2.02,169000000.0,1.99,-11000000.0,164000000.0,439000000.0,439000000.0,316000000.0,123000000.0,6820000000.0,8317000000.0,3000000.0,1000000.0,46000000.0,43000000.0,388000000.0,6820000000.0,1497000000.0,275000000.0,12000000.0,635000000.0,862000000.0,-262000000.0,600000000.0,8317000000.0,152300000.0,152300000.0,152300000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.95,0.95,85000000.0,0.93,,95000000.0,198000000.0,198000000.0,145000000.0,53000000.0,3415000000.0,4163000000.0,,-1000000.0,,25000000.0,202000000.0,3415000000.0,748000000.0,148000000.0,6000000.0,312000000.0,436000000.0,-143000000.0,293000000.0,4163000000.0,152300000.0,152300000.0,152300000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2011.0,Q2,2011-04-01,2011-06-30,2012-08-09 15:48:09+00:00,0.85,0.85,45000000.0,0.83,0.0,54000000.0,156000000.0,156000000.0,129000000.0,27000000.0,1865000000.0,2281000000.0,,-1000000.0,,0.0,100000000.0,1865000000.0,416000000.0,62000000.0,2000000.0,145000000.0,271000000.0,-61000000.0,210000000.0,2281000000.0,152300000.0,152300000.0,152300000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2011.0,Q1TTM,2010-04-01,2011-03-31,,1.87,1.87,168000000.0,1.85,-17000000.0,167000000.0,427000000.0,427000000.0,299000000.0,128000000.0,6586000000.0,8046000000.0,3000000.0,2000000.0,46000000.0,45000000.0,383000000.0,6586000000.0,1460000000.0,258000000.0,12000000.0,625000000.0,835000000.0,-244000000.0,591000000.0,8046000000.0,154600000.0,154600000.0,154600000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2011.0,Q1,2011-01-01,2011-03-31,2012-05-09 16:18:40+00:00,0.1,0.1,40000000.0,0.1,,41000000.0,42000000.0,42000000.0,16000000.0,26000000.0,1550000000.0,1882000000.0,,0.0,,25000000.0,102000000.0,1550000000.0,332000000.0,86000000.0,4000000.0,167000000.0,165000000.0,-82000000.0,83000000.0,1882000000.0,154600000.0,154600000.0,154600000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2012.0,Q4,2012-10-01,2012-12-31,,0.22,0.22,47000000.0,0.22,24000000.0,11000000.0,73000000.0,73000000.0,31000000.0,42000000.0,1709000000.0,2037000000.0,3000000.0,-3000000.0,35000000.0,-10000000.0,94000000.0,1709000000.0,328000000.0,56000000.0,2000000.0,190000000.0,138000000.0,-57000000.0,81000000.0,2037000000.0,146100000.0,146100000.0,146100000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 10:26:25+00:00,3.83,3.83,180000000.0,3.77,,-17000000.0,664000000.0,664000000.0,559000000.0,105000000.0,7013000000.0,8470000000.0,5000000.0,1000000.0,35000000.0,0.0,382000000.0,7013000000.0,1457000000.0,226000000.0,7000000.0,597000000.0,860000000.0,-218000000.0,642000000.0,8470000000.0,146100000.0,146100000.0,146100000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2012.0,Q3TTM,2011-10-01,2012-09-30,,3.66,3.66,177000000.0,3.61,-16000000.0,-16000000.0,630000000.0,630000000.0,536000000.0,94000000.0,7029000000.0,8491000000.0,4000000.0,2000000.0,28000000.0,60000000.0,385000000.0,7029000000.0,1462000000.0,228000000.0,8000000.0,634000000.0,828000000.0,-218000000.0,610000000.0,8491000000.0,145500000.0,145500000.0,145500000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2012.0,Q3YTD,2012-01-01,2012-09-30,,3.61,3.61,133000000.0,3.55,-24000000.0,-28000000.0,591000000.0,591000000.0,528000000.0,63000000.0,5304000000.0,6433000000.0,2000000.0,4000000.0,,10000000.0,288000000.0,5304000000.0,1129000000.0,170000000.0,5000000.0,407000000.0,722000000.0,-161000000.0,561000000.0,6433000000.0,145500000.0,145500000.0,145500000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2012.0,Q3,2012-07-01,2012-09-30,2013-10-31 08:08:09+00:00,2.23,2.23,46000000.0,2.2,-14000000.0,-111000000.0,344000000.0,344000000.0,325000000.0,19000000.0,1887000000.0,2302000000.0,2000000.0,2000000.0,,7000000.0,92000000.0,1887000000.0,415000000.0,57000000.0,2000000.0,131000000.0,284000000.0,-53000000.0,231000000.0,2302000000.0,145500000.0,145500000.0,145500000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2012.0,Q2TTM,2011-07-01,2012-06-30,,2.29,2.29,178000000.0,2.25,-4000000.0,182000000.0,445000000.0,445000000.0,340000000.0,105000000.0,7122000000.0,8612000000.0,3000000.0,1000000.0,28000000.0,55000000.0,389000000.0,7122000000.0,1490000000.0,229000000.0,8000000.0,646000000.0,844000000.0,-220000000.0,624000000.0,8612000000.0,148000000.0,148000000.0,148000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.38,1.38,87000000.0,1.35,-10000000.0,83000000.0,247000000.0,247000000.0,203000000.0,44000000.0,3417000000.0,4131000000.0,,2000000.0,,3000000.0,196000000.0,3417000000.0,714000000.0,113000000.0,3000000.0,276000000.0,438000000.0,-108000000.0,330000000.0,4131000000.0,148000000.0,148000000.0,148000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2012.0,Q2,2012-04-01,2012-06-30,2013-07-26 16:58:36+00:00,0.91,0.91,45000000.0,0.89,-10000000.0,51000000.0,157000000.0,157000000.0,134000000.0,23000000.0,1799000000.0,2184000000.0,0.0,5000000.0,,3000000.0,90000000.0,1799000000.0,385000000.0,55000000.0,1000000.0,128000000.0,257000000.0,-49000000.0,208000000.0,2184000000.0,148000000.0,148000000.0,148000000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2012.0,Q1TTM,2011-04-01,2012-03-31,,2.23,2.23,178000000.0,2.19,6000000.0,185000000.0,444000000.0,444000000.0,335000000.0,109000000.0,7188000000.0,8709000000.0,3000000.0,-5000000.0,28000000.0,52000000.0,399000000.0,7188000000.0,1521000000.0,236000000.0,9000000.0,663000000.0,858000000.0,-232000000.0,626000000.0,8709000000.0,147800000.0,147800000.0,147800000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2012.0,Q1,2012-01-01,2012-03-31,2013-04-30 15:50:24+00:00,0.47,0.47,42000000.0,0.46,,32000000.0,90000000.0,90000000.0,69000000.0,21000000.0,1618000000.0,1947000000.0,0.0,-3000000.0,,0.0,106000000.0,1618000000.0,329000000.0,58000000.0,2000000.0,148000000.0,181000000.0,-59000000.0,122000000.0,1947000000.0,147800000.0,147800000.0,147800000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2013.0,FY,2013-01-01,2013-12-31,2016-02-29 11:50:56+00:00,2.32,2.32,134000000.0,2.3,,148000000.0,428000000.0,428000000.0,324000000.0,104000000.0,7180000000.0,8656000000.0,,-3000000.0,32000000.0,34000000.0,425000000.0,7180000000.0,1476000000.0,277000000.0,5000000.0,625000000.0,851000000.0,-275000000.0,576000000.0,8656000000.0,139450000.0,139450000.0,139450000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2013.0,Q4,2013-10-01,2013-12-31,,0.36,0.36,36000000.0,0.36,,2000000.0,79000000.0,79000000.0,49000000.0,30000000.0,1761000000.0,2071000000.0,2000000.0,-3000000.0,32000000.0,-5000000.0,106000000.0,1761000000.0,310000000.0,60000000.0,1000000.0,169000000.0,141000000.0,-62000000.0,79000000.0,2071000000.0,139450000.0,139450000.0,139450000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.18,2.18,145000000.0,2.16,24000000.0,157000000.0,422000000.0,422000000.0,306000000.0,116000000.0,7128000000.0,8622000000.0,1000000.0,-3000000.0,35000000.0,29000000.0,413000000.0,7128000000.0,1494000000.0,273000000.0,6000000.0,646000000.0,848000000.0,-270000000.0,578000000.0,8622000000.0,137800000.0,137800000.0,137800000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.96,1.96,98000000.0,1.94,,146000000.0,349000000.0,349000000.0,275000000.0,74000000.0,5419000000.0,6585000000.0,-2000000.0,,,39000000.0,319000000.0,5419000000.0,1166000000.0,217000000.0,4000000.0,456000000.0,710000000.0,-213000000.0,497000000.0,6585000000.0,137800000.0,137800000.0,137800000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2013.0,Q3,2013-07-01,2013-09-30,2014-10-28 14:34:53+00:00,0.73,0.73,34000000.0,0.73,,67000000.0,127000000.0,127000000.0,101000000.0,26000000.0,1961000000.0,2389000000.0,-1000000.0,2000000.0,,31000000.0,113000000.0,1961000000.0,428000000.0,58000000.0,1000000.0,178000000.0,250000000.0,-55000000.0,195000000.0,2389000000.0,137800000.0,137800000.0,137800000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2013.0,Q2TTM,2012-07-01,2013-06-30,,3.68,3.68,157000000.0,3.63,10000000.0,-21000000.0,639000000.0,639000000.0,530000000.0,109000000.0,7054000000.0,8535000000.0,4000000.0,-3000000.0,35000000.0,5000000.0,392000000.0,7054000000.0,1481000000.0,272000000.0,7000000.0,599000000.0,882000000.0,-268000000.0,614000000.0,8535000000.0,141200000.0,141200000.0,141200000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.23,1.23,64000000.0,1.21,,79000000.0,222000000.0,222000000.0,174000000.0,48000000.0,3458000000.0,4196000000.0,-1000000.0,-2000000.0,,8000000.0,206000000.0,3458000000.0,738000000.0,159000000.0,3000000.0,278000000.0,460000000.0,-158000000.0,302000000.0,4196000000.0,141200000.0,141200000.0,141200000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2013.0,Q2,2013-04-01,2013-06-30,2014-07-30 16:58:25+00:00,0.94,0.94,30000000.0,0.93,,55000000.0,155000000.0,155000000.0,133000000.0,22000000.0,1818000000.0,2223000000.0,1000000.0,0.0,,4000000.0,102000000.0,1818000000.0,405000000.0,61000000.0,1000000.0,136000000.0,269000000.0,-60000000.0,209000000.0,2223000000.0,141200000.0,141200000.0,141200000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2013.0,Q1TTM,2012-04-01,2013-03-31,,3.65,3.65,172000000.0,3.59,,-25000000.0,641000000.0,641000000.0,531000000.0,110000000.0,7035000000.0,8496000000.0,3000000.0,2000000.0,35000000.0,4000000.0,380000000.0,7035000000.0,1461000000.0,266000000.0,7000000.0,591000000.0,870000000.0,-257000000.0,613000000.0,8496000000.0,142500000.0,142500000.0,142500000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2013.0,Q1,2013-01-01,2013-03-31,2014-04-25 15:02:31+00:00,0.29,0.29,34000000.0,0.28,,24000000.0,67000000.0,67000000.0,41000000.0,26000000.0,1640000000.0,1973000000.0,-2000000.0,-2000000.0,,4000000.0,104000000.0,1640000000.0,333000000.0,98000000.0,2000000.0,142000000.0,191000000.0,-98000000.0,93000000.0,1973000000.0,142500000.0,142500000.0,142500000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 14:14:42+00:00,2.82,2.84,190000000.0,2.82,,43000000.0,478000000.0,478000000.0,390000000.0,88000000.0,7525000000.0,9097000000.0,,-14000000.0,40000000.0,129000000.0,398000000.0,7525000000.0,1572000000.0,287000000.0,7000000.0,757000000.0,815000000.0,-294000000.0,521000000.0,9097000000.0,137230000.0,137230000.0,137230000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2014.0,Q4,2014-10-01,2014-12-31,,0.09,0.11,55000000.0,0.13,,1000000.0,39000000.0,39000000.0,16000000.0,23000000.0,1785000000.0,2127000000.0,,-10000000.0,40000000.0,38000000.0,96000000.0,1785000000.0,342000000.0,65000000.0,2000000.0,229000000.0,113000000.0,-73000000.0,40000000.0,2127000000.0,137230000.0,137230000.0,137230000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2014.0,Q3TTM,2013-10-01,2014-09-30,,3.09,3.09,171000000.0,3.05,,44000000.0,518000000.0,518000000.0,423000000.0,95000000.0,7501000000.0,9041000000.0,2000000.0,-7000000.0,32000000.0,86000000.0,408000000.0,7501000000.0,1540000000.0,282000000.0,6000000.0,697000000.0,843000000.0,-283000000.0,560000000.0,9041000000.0,137400000.0,137400000.0,137400000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2014.0,Q3,2014-07-01,2014-09-30,2015-10-23 15:35:25+00:00,1.78,1.78,53000000.0,1.76,,-41000000.0,266000000.0,266000000.0,244000000.0,22000000.0,2119000000.0,2594000000.0,,2000000.0,,8000000.0,95000000.0,2119000000.0,475000000.0,98000000.0,2000000.0,156000000.0,319000000.0,-94000000.0,225000000.0,2594000000.0,137400000.0,137400000.0,137400000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.73,2.73,135000000.0,2.69,,42000000.0,439000000.0,439000000.0,374000000.0,65000000.0,5740000000.0,6970000000.0,,-4000000.0,,91000000.0,302000000.0,5740000000.0,1230000000.0,222000000.0,5000000.0,528000000.0,702000000.0,-221000000.0,481000000.0,6970000000.0,137400000.0,137400000.0,137400000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2014.0,Q2TTM,2013-07-01,2014-06-30,,2.04,2.04,152000000.0,2.02,,152000000.0,379000000.0,379000000.0,280000000.0,99000000.0,7343000000.0,8836000000.0,1000000.0,-7000000.0,32000000.0,109000000.0,426000000.0,7343000000.0,1493000000.0,242000000.0,5000000.0,719000000.0,774000000.0,-244000000.0,530000000.0,8836000000.0,137200000.0,137200000.0,137200000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2014.0,Q2,2014-04-01,2014-06-30,2015-07-30 16:00:46+00:00,0.77,0.77,47000000.0,0.76,,50000000.0,127000000.0,127000000.0,106000000.0,21000000.0,1960000000.0,2383000000.0,,0.0,,31000000.0,103000000.0,1960000000.0,423000000.0,66000000.0,1000000.0,181000000.0,242000000.0,-65000000.0,177000000.0,2383000000.0,137200000.0,137200000.0,137200000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.95,0.95,82000000.0,0.93,,83000000.0,173000000.0,173000000.0,130000000.0,43000000.0,3621000000.0,4376000000.0,,-6000000.0,,83000000.0,207000000.0,3621000000.0,755000000.0,124000000.0,3000000.0,372000000.0,383000000.0,-127000000.0,256000000.0,4376000000.0,137200000.0,137200000.0,137200000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2014.0,Q1TTM,2013-04-01,2014-03-31,,2.21,2.21,135000000.0,2.19,,157000000.0,407000000.0,407000000.0,307000000.0,100000000.0,7201000000.0,8676000000.0,2000000.0,-7000000.0,32000000.0,82000000.0,425000000.0,7201000000.0,1475000000.0,237000000.0,5000000.0,674000000.0,801000000.0,-239000000.0,562000000.0,8676000000.0,136800000.0,136800000.0,136800000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2014.0,Q1,2014-01-01,2014-03-31,2015-05-06 15:36:57+00:00,0.18,0.18,35000000.0,0.17,,33000000.0,46000000.0,46000000.0,24000000.0,22000000.0,1661000000.0,1993000000.0,,-6000000.0,,52000000.0,104000000.0,1661000000.0,332000000.0,58000000.0,2000000.0,191000000.0,141000000.0,-62000000.0,79000000.0,1993000000.0,136800000.0,136800000.0,136800000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2015.0,FY,2015-01-01,2015-12-31,2018-02-26 13:26:39+00:00,2.85,2.85,237000000.0,2.82,,178000000.0,461000000.0,461000000.0,393000000.0,68000000.0,7116000000.0,8762000000.0,,-20000000.0,26000000.0,66000000.0,390000000.0,7116000000.0,1646000000.0,279000000.0,11000000.0,719000000.0,927000000.0,-288000000.0,639000000.0,8762000000.0,137940000.0,137940000.0,137940000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2015.0,Q4,2015-10-01,2015-12-31,,0.48,0.48,63000000.0,0.47,,44000000.0,86000000.0,86000000.0,66000000.0,20000000.0,1629000000.0,2027000000.0,,-6000000.0,26000000.0,9000000.0,99000000.0,1629000000.0,398000000.0,68000000.0,3000000.0,197000000.0,201000000.0,-71000000.0,130000000.0,2027000000.0,137940000.0,137940000.0,137940000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2015.0,Q3,2015-07-01,2015-09-30,2016-10-28 14:57:09+00:00,1.02,1.02,61000000.0,1.01,,48000000.0,160000000.0,160000000.0,141000000.0,19000000.0,1984000000.0,2460000000.0,,-9000000.0,,40000000.0,94000000.0,1984000000.0,476000000.0,68000000.0,4000000.0,195000000.0,281000000.0,-73000000.0,208000000.0,2460000000.0,138100000.0,138100000.0,138100000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2015.0,Q3YTD,2015-01-01,2015-09-30,,2.37,2.37,174000000.0,2.35,,134000000.0,375000000.0,375000000.0,327000000.0,48000000.0,5487000000.0,6735000000.0,,-14000000.0,,57000000.0,291000000.0,5487000000.0,1248000000.0,211000000.0,8000000.0,522000000.0,726000000.0,-217000000.0,509000000.0,6735000000.0,138100000.0,138100000.0,138100000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2015.0,Q3TTM,2014-10-01,2015-09-30,,2.46,2.48,229000000.0,2.48,,135000000.0,414000000.0,414000000.0,343000000.0,71000000.0,7272000000.0,8862000000.0,,-24000000.0,40000000.0,95000000.0,387000000.0,7272000000.0,1590000000.0,276000000.0,10000000.0,751000000.0,839000000.0,-290000000.0,549000000.0,8862000000.0,138100000.0,138100000.0,138100000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2015.0,Q2,2015-04-01,2015-06-30,2016-07-29 14:44:47+00:00,1.03,1.03,62000000.0,1.02,,49000000.0,153000000.0,153000000.0,142000000.0,11000000.0,1843000000.0,2278000000.0,,1000000.0,,-3000000.0,99000000.0,1843000000.0,435000000.0,78000000.0,2000000.0,158000000.0,277000000.0,-75000000.0,202000000.0,2278000000.0,137900000.0,137900000.0,137900000.0
Crown Holdings Inc,CCK,NYLWZIOY8PUNIT4JOE22,1219601,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.35,1.35,113000000.0,1.34,,86000000.0,215000000.0,215000000.0,186000000.0,29000000.0,3503000000.0,4275000000.0,,-5000000.0,,17000000.0,197000000.0,3503000000.0,772000000.0,143000000.0,4000000.0,327000000.0,445000000.0,-144000000.0,301000000.0,4275000000.0,137900000.0,137900000.0,137900000.0
