company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,investmentbankingincome,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,netinterestincome,netrealizedcapitalgains,nonoperatingincome,otherinterestexpense,othernoninterestincome,otheroperatingexpenses,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2007.0,FY,2007-01-01,2007-12-31,2010-02-18 13:20:56+00:00,7.98,7.98,0.6,97642000.0,7.96,585546000.0,,1001525000.0,1085886000.0,1085886000.0,1085886000.0,0.0,-57277000.0,530400000.0,90197000.0,57277000.0,4067599000.0,1856920000.0,57277000.0,2956087000.0,4597999000.0,1671432000.0,4540722000.0,136100000.0,134887000.0,135153000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2008.0,FY,2008-01-01,2008-12-31,2010-02-18 13:20:56+00:00,-1.94,-1.94,0.6,112006000.0,-1.94,-129298000.0,,934742000.0,-253915000.0,-253915000.0,-253915000.0,0.0,-103600000.0,182907000.0,71985000.0,103600000.0,4991600000.0,4479357000.0,103600000.0,5526105000.0,5174507000.0,-383213000.0,5070907000.0,130900000.0,130148000.0,130148000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2008.0,Q3,2008-07-01,2008-09-30,2009-11-03 15:59:24+00:00,-1.48,-1.48,,28742000.0,-1.48,-100090000.0,,246154000.0,-193582000.0,-193582000.0,-193582000.0,0.0,-36319000.0,22626000.0,-715000.0,36319000.0,1338178000.0,1342546000.0,36319000.0,1617442000.0,1360804000.0,-293672000.0,1324485000.0,130800000.0,129536000.0,129536000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2008.0,Q2,2008-04-01,2008-06-30,2009-07-30 17:59:46+00:00,-5.7,-5.7,,27950000.0,-5.7,-476529000.0,,281056000.0,-746653000.0,-746653000.0,-746653000.0,0.0,-15438000.0,25685000.0,-225000.0,15438000.0,1246504000.0,2170702000.0,15438000.0,2479708000.0,1272189000.0,-1223182000.0,1256751000.0,131000000.0,130073000.0,130073000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2009.0,Q4,2009-10-01,2009-12-31,,2.25,2.25,0.6,38037000.0,2.24,163179000.0,-24295000.0,285694000.0,294981000.0,294981000.0,294727000.0,254000.0,-23131000.0,41000000.0,-3725000.0,23131000.0,1298836000.0,506794000.0,23131000.0,830525000.0,1315541000.0,458160000.0,1292410000.0,130700000.0,130000000.0,130000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2009.0,FY,2009-01-01,2009-12-31,2012-02-16 12:23:37+00:00,11.19,11.19,0.6,141000000.0,11.16,755000000.0,,756000000.0,1463000000.0,1463000000.0,1463000000.0,0.0,-115000000.0,58000000.0,15000000.0,115000000.0,5099000000.0,1942000000.0,115000000.0,2839000000.0,5157000000.0,2218000000.0,5042000000.0,130700000.0,130000000.0,130000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2009.0,Q3,2009-07-01,2009-09-30,2009-11-03 15:59:24+00:00,3.46,3.46,,36242000.0,3.45,221254000.0,10665000.0,173828000.0,452140000.0,452140000.0,452199000.0,-59000.0,-24098000.0,,13324000.0,24098000.0,1364275000.0,480702000.0,24098000.0,690772000.0,1374940000.0,673394000.0,1350842000.0,130700000.0,129936000.0,130359000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2009.0,Q3YTD,2009-01-01,2009-09-30,,8.94,8.94,,102963000.0,8.92,591821000.0,24295000.0,470306000.0,1168019000.0,1168019000.0,1168273000.0,-254000.0,-91869000.0,17000000.0,18725000.0,91869000.0,3800164000.0,1435206000.0,91869000.0,2008475000.0,3841459000.0,1759840000.0,3749590000.0,130700000.0,129936000.0,130359000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2009.0,Q2,2009-04-01,2009-06-30,2009-07-30 17:59:46+00:00,2.67,2.67,,35721000.0,2.67,187567000.0,13630000.0,180478000.0,348879000.0,348879000.0,349074000.0,-195000.0,-31771000.0,,-2599000.0,31771000.0,1279889000.0,506504000.0,31771000.0,722703000.0,1293519000.0,536446000.0,1261748000.0,130700000.0,129743000.0,130118000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2009.0,Q2YTD,2009-01-01,2009-06-30,,5.48,5.48,,66721000.0,5.47,370567000.0,13630000.0,296478000.0,715879000.0,715879000.0,716074000.0,-195000.0,-67771000.0,17000000.0,5401000.0,67771000.0,2435889000.0,954504000.0,67771000.0,1317703000.0,2466519000.0,1086446000.0,2398748000.0,130700000.0,129743000.0,130118000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2009.0,Q1,2009-01-01,2009-03-31,2010-05-04 14:50:06+00:00,2.81,2.81,,31000000.0,2.8,183000000.0,,116000000.0,367000000.0,367000000.0,367000000.0,0.0,-36000000.0,17000000.0,8000000.0,36000000.0,1156000000.0,448000000.0,36000000.0,595000000.0,1173000000.0,550000000.0,1137000000.0,130600000.0,130000000.0,130000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2010.0,Q4,2010-10-01,2010-12-31,,3.17,3.17,0.45,42000000.0,3.16,167000000.0,-11000000.0,305000000.0,415000000.0,415000000.0,414000000.0,1000000.0,-9000000.0,57000000.0,-24000000.0,9000000.0,1438000000.0,522000000.0,9000000.0,869000000.0,1484000000.0,582000000.0,1475000000.0,130900000.0,131000000.0,131000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2010.0,FY,2010-01-01,2010-12-31,2013-02-14 17:02:29+00:00,14.1,14.1,0.6,148000000.0,14.05,910000000.0,,782000000.0,1847000000.0,1847000000.0,1846000000.0,1000000.0,-52000000.0,57000000.0,0.0,52000000.0,5539000000.0,1857000000.0,52000000.0,2787000000.0,5596000000.0,2757000000.0,5544000000.0,130900000.0,131000000.0,131000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2010.0,Q3,2010-07-01,2010-09-30,2010-11-02 12:19:52+00:00,3.96,3.96,,36000000.0,3.94,248000000.0,11000000.0,182000000.0,519000000.0,519000000.0,519000000.0,,-11000000.0,,1000000.0,11000000.0,1428000000.0,444000000.0,11000000.0,662000000.0,1439000000.0,767000000.0,1428000000.0,131100000.0,131000000.0,131000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2010.0,Q3YTD,2010-01-01,2010-09-30,,10.93,10.93,0.15,106000000.0,10.89,743000000.0,11000000.0,477000000.0,1432000000.0,1432000000.0,1432000000.0,,-43000000.0,,24000000.0,43000000.0,4101000000.0,1335000000.0,43000000.0,1918000000.0,4112000000.0,2175000000.0,4069000000.0,131100000.0,131000000.0,131000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2010.0,Q3TTM,2009-10-01,2010-09-30,,13.18,13.18,0.75,144037000.0,13.13,906179000.0,-13295000.0,762694000.0,1726981000.0,1726981000.0,1726727000.0,254000.0,-66131000.0,41000000.0,20275000.0,66131000.0,5399836000.0,1841794000.0,66131000.0,2748525000.0,5427541000.0,2633160000.0,5361410000.0,131100000.0,131000000.0,131000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2010.0,Q2,2010-04-01,2010-06-30,2010-08-03 11:00:59+00:00,3.5,3.5,,35000000.0,3.49,255000000.0,,180000000.0,458000000.0,458000000.0,458000000.0,0.0,-17000000.0,,13000000.0,17000000.0,1365000000.0,433000000.0,17000000.0,648000000.0,1365000000.0,713000000.0,1348000000.0,130900000.0,131000000.0,131000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2010.0,Q2YTD,2010-01-01,2010-06-30,,6.97,6.97,0.15,70000000.0,6.95,495000000.0,,295000000.0,913000000.0,913000000.0,913000000.0,,-32000000.0,,23000000.0,32000000.0,2673000000.0,891000000.0,32000000.0,1256000000.0,2673000000.0,1408000000.0,2641000000.0,130900000.0,131000000.0,131000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2010.0,Q2TTM,2009-07-01,2010-06-30,,12.68,12.68,0.75,144279000.0,12.64,879433000.0,-13630000.0,754522000.0,1660121000.0,1660121000.0,1659926000.0,195000.0,-79229000.0,41000000.0,32599000.0,79229000.0,5336111000.0,1878496000.0,79229000.0,2777297000.0,5363481000.0,2539554000.0,5284252000.0,130900000.0,131000000.0,131000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2010.0,Q1,2010-01-01,2010-03-31,2010-05-04 14:50:06+00:00,3.47,3.47,0.15,35000000.0,3.46,240000000.0,,115000000.0,455000000.0,455000000.0,455000000.0,0.0,-15000000.0,,10000000.0,15000000.0,1308000000.0,458000000.0,15000000.0,608000000.0,1308000000.0,695000000.0,1293000000.0,131100000.0,130000000.0,131000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2010.0,Q1TTM,2009-04-01,2010-03-31,,11.85,11.85,0.75,145000000.0,11.82,812000000.0,,755000000.0,1551000000.0,1551000000.0,1551000000.0,,-94000000.0,41000000.0,17000000.0,94000000.0,5251000000.0,1952000000.0,94000000.0,2852000000.0,5292000000.0,2363000000.0,5198000000.0,131100000.0,130000000.0,131000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2011.0,Q4,2011-10-01,2011-12-31,,0.01,0.01,0.01,52000000.0,0.01,-30000000.0,,319000000.0,20000000.0,20000000.0,19000000.0,1000000.0,-7000000.0,52000000.0,-49000000.0,7000000.0,1728000000.0,1371000000.0,7000000.0,1738000000.0,1780000000.0,-10000000.0,1773000000.0,1279200000.0,1279000000.0,1284000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2011.0,FY,2011-01-01,2011-12-31,2014-02-14 11:26:02+00:00,1.49,1.49,0.06,194000000.0,1.48,842000000.0,,841000000.0,1906000000.0,1906000000.0,1906000000.0,,-25000000.0,52000000.0,8000000.0,25000000.0,6714000000.0,2966000000.0,25000000.0,4001000000.0,6766000000.0,2748000000.0,6741000000.0,1279200000.0,1279000000.0,1284000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2011.0,Q3,2011-07-01,2011-09-30,2011-11-02 11:28:29+00:00,5.65,5.65,,51000000.0,5.63,314000000.0,,200000000.0,716000000.0,716000000.0,717000000.0,-1000000.0,-6000000.0,,34000000.0,6000000.0,1818000000.0,565000000.0,6000000.0,816000000.0,1818000000.0,1030000000.0,1812000000.0,126900000.0,127000000.0,127000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2011.0,Q3YTD,2011-01-01,2011-09-30,,14.86,14.86,0.46,142000000.0,14.86,872000000.0,,522000000.0,1886000000.0,1886000000.0,1887000000.0,-1000000.0,-18000000.0,,57000000.0,18000000.0,4986000000.0,1599000000.0,18000000.0,2263000000.0,4986000000.0,2758000000.0,4968000000.0,126900000.0,127000000.0,127000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2011.0,Q3TTM,2010-10-01,2011-09-30,,18.12,18.12,0.61,184000000.0,18.12,1039000000.0,-11000000.0,827000000.0,2301000000.0,2301000000.0,2301000000.0,,-27000000.0,57000000.0,33000000.0,27000000.0,6424000000.0,2121000000.0,27000000.0,3132000000.0,6470000000.0,3340000000.0,6443000000.0,126900000.0,127000000.0,127000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2011.0,Q2,2011-04-01,2011-06-30,2011-08-03 13:25:57+00:00,4.77,4.77,,49000000.0,4.76,284000000.0,,193000000.0,608000000.0,608000000.0,608000000.0,0.0,-2000000.0,,11000000.0,2000000.0,1667000000.0,540000000.0,2000000.0,782000000.0,1667000000.0,892000000.0,1665000000.0,127500000.0,127000000.0,128000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2011.0,Q2YTD,2011-01-01,2011-06-30,,9.21,9.21,0.31,91000000.0,9.21,558000000.0,,322000000.0,1170000000.0,1170000000.0,1170000000.0,,-12000000.0,,23000000.0,12000000.0,3168000000.0,1034000000.0,12000000.0,1447000000.0,3168000000.0,1728000000.0,3156000000.0,127500000.0,127000000.0,128000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2011.0,Q2TTM,2010-07-01,2011-06-30,,16.56,16.56,0.62,169000000.0,16.56,973000000.0,,809000000.0,2104000000.0,2104000000.0,2103000000.0,1000000.0,-32000000.0,57000000.0,,32000000.0,6034000000.0,2000000000.0,32000000.0,2978000000.0,6091000000.0,3077000000.0,6059000000.0,127500000.0,127000000.0,128000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2011.0,Q1,2011-01-01,2011-03-31,2011-05-03 10:45:41+00:00,4.31,4.31,0.15,42000000.0,4.29,274000000.0,,129000000.0,562000000.0,562000000.0,562000000.0,0.0,-10000000.0,,12000000.0,10000000.0,1501000000.0,494000000.0,10000000.0,665000000.0,1501000000.0,836000000.0,1491000000.0,130400000.0,130000000.0,131000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2011.0,Q1TTM,2010-04-01,2011-03-31,,15.02,15.02,0.61,155000000.0,15.02,944000000.0,,796000000.0,1954000000.0,1954000000.0,1953000000.0,1000000.0,-47000000.0,57000000.0,2000000.0,47000000.0,5732000000.0,1893000000.0,47000000.0,2844000000.0,5789000000.0,2898000000.0,5742000000.0,130400000.0,130000000.0,131000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2012.0,Q4,2012-10-01,2012-12-31,,0.48,0.48,0.03,62000000.0,0.48,289000000.0,-9000000.0,295000000.0,605000000.0,605000000.0,605000000.0,,-7000000.0,37000000.0,-26000000.0,7000000.0,1895000000.0,639000000.0,7000000.0,996000000.0,1923000000.0,894000000.0,1916000000.0,1254100000.0,1253000000.0,1258000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2012.0,FY,2012-01-01,2012-12-31,2015-02-13 10:23:56+00:00,2.2,2.2,0.12,230000000.0,2.19,1174000000.0,,775000000.0,2759000000.0,2759000000.0,2759000000.0,,-20000000.0,37000000.0,-21000000.0,20000000.0,7391000000.0,2449000000.0,20000000.0,3454000000.0,7428000000.0,3933000000.0,7408000000.0,1254100000.0,1253000000.0,1258000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2012.0,Q3,2012-07-01,2012-09-30,2012-10-31 11:55:59+00:00,6.19,6.19,,58000000.0,6.17,294000000.0,,176000000.0,772000000.0,772000000.0,772000000.0,0.0,-4000000.0,,6000000.0,4000000.0,1918000000.0,620000000.0,4000000.0,854000000.0,1918000000.0,1066000000.0,1914000000.0,124700000.0,125000000.0,125000000.0
