company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2009.0,Q3,2009-07-01,2009-09-30,,,35950000.0,14709000.0,-325434000.0,,-9979000.0,-52416000.0,315917000.0,-9979000.0,-52416000.0,315917000.0,268231000.0,452229000.0,452229000.0,153172000.0,10420000.0,,-20019000.0,-44264000.0,-33431000.0,-380000.0,,25279000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-03 11:00:59+00:00,,67000000.0,18000000.0,-141000000.0,,-165000000.0,-88000000.0,778000000.0,-165000000.0,-88000000.0,778000000.0,543000000.0,716000000.0,716000000.0,136000000.0,23000000.0,,-39000000.0,-84000000.0,-63000000.0,-149000000.0,,59000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2009.0,Q2TTM,2008-07-01,2009-06-30,,,125792000.0,-39773000.0,-566314000.0,,-195517000.0,-134190000.0,648429000.0,-195517000.0,-134190000.0,648429000.0,278949000.0,761860000.0,761860000.0,327091000.0,31864000.0,,-78381000.0,-266080000.0,-165528000.0,-149000000.0,,297418000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2009.0,Q2,2009-04-01,2009-06-30,,,36000000.0,46000000.0,-80000000.0,,,-38000000.0,362000000.0,,-38000000.0,362000000.0,370000000.0,349000000.0,349000000.0,57000000.0,19000000.0,,-19000000.0,-48000000.0,-35000000.0,,,45000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2009.0,Q1,2009-01-01,2009-03-31,2010-05-04 14:50:06+00:00,,31000000.0,-28000000.0,-61000000.0,,-165000000.0,-50000000.0,416000000.0,-165000000.0,-50000000.0,416000000.0,173000000.0,367000000.0,367000000.0,79000000.0,4000000.0,,-20000000.0,-36000000.0,-28000000.0,-149000000.0,,14000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2010.0,Q4,2010-10-01,2010-12-31,,,42000000.0,-7000000.0,99000000.0,,-17000000.0,-58000000.0,670000000.0,-17000000.0,-58000000.0,670000000.0,588000000.0,415000000.0,415000000.0,114000000.0,3000000.0,527000000.0,-20000000.0,-766000000.0,-46000000.0,,,227000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2010.0,FY,2010-01-01,2010-12-31,2013-02-14 17:02:29+00:00,,148000000.0,-63000000.0,-439000000.0,0.0,19000000.0,-641000000.0,1697000000.0,19000000.0,-641000000.0,1697000000.0,1012000000.0,1847000000.0,1847000000.0,141000000.0,98000000.0,0.0,-79000000.0,-897000000.0,-151000000.0,,0.0,407000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2010.0,Q3YTD,2010-01-01,2010-09-30,2010-11-02 12:19:52+00:00,,106000000.0,-56000000.0,-538000000.0,,36000000.0,-583000000.0,1027000000.0,36000000.0,-583000000.0,1027000000.0,424000000.0,1432000000.0,1432000000.0,27000000.0,95000000.0,-527000000.0,-59000000.0,-131000000.0,-105000000.0,,,180000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2010.0,Q3TTM,2009-10-01,2010-09-30,,,144050000.0,-67709000.0,-746566000.0,,25979000.0,-1106584000.0,1311083000.0,25979000.0,-1106584000.0,1311083000.0,162769000.0,1726771000.0,1726771000.0,186828000.0,104580000.0,-527000000.0,-78981000.0,-660736000.0,-148569000.0,380000.0,,229721000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2010.0,Q3,2010-07-01,2010-09-30,,,36000000.0,153000000.0,18000000.0,,-23000000.0,-563000000.0,589000000.0,-23000000.0,-563000000.0,589000000.0,156000000.0,519000000.0,519000000.0,16000000.0,-3000000.0,-527000000.0,-20000000.0,-60000000.0,-40000000.0,,,64000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2010.0,Q2YTD,2010-01-01,2010-06-30,2010-08-03 11:00:59+00:00,,70000000.0,-209000000.0,-556000000.0,,59000000.0,-20000000.0,438000000.0,59000000.0,-20000000.0,438000000.0,268000000.0,913000000.0,913000000.0,11000000.0,98000000.0,,-39000000.0,-71000000.0,-65000000.0,,,116000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2010.0,Q2TTM,2009-07-01,2010-06-30,,,144000000.0,-206000000.0,-1090000000.0,,39000000.0,-596000000.0,1038000000.0,39000000.0,-596000000.0,1038000000.0,275000000.0,1660000000.0,1660000000.0,324000000.0,118000000.0,,-79000000.0,-645000000.0,-142000000.0,,,191000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2010.0,Q2,2010-04-01,2010-06-30,,,35000000.0,-124000000.0,-135000000.0,,-18000000.0,3000000.0,343000000.0,-18000000.0,3000000.0,343000000.0,204000000.0,458000000.0,458000000.0,-15000000.0,1000000.0,,-19000000.0,-37000000.0,-45000000.0,,,85000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2010.0,Q1,2010-01-01,2010-03-31,2010-05-04 14:50:06+00:00,,35000000.0,-85000000.0,-421000000.0,,77000000.0,-23000000.0,95000000.0,77000000.0,-23000000.0,95000000.0,64000000.0,455000000.0,455000000.0,26000000.0,97000000.0,,-20000000.0,-34000000.0,-20000000.0,,,31000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2010.0,Q1TTM,2009-04-01,2010-03-31,,,145000000.0,-36000000.0,-1035000000.0,,57000000.0,-637000000.0,1057000000.0,57000000.0,-637000000.0,1057000000.0,441000000.0,1551000000.0,1551000000.0,396000000.0,136000000.0,,-79000000.0,-656000000.0,-132000000.0,,,151000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2011.0,Q4,2011-10-01,2011-12-31,,,52000000.0,-66000000.0,897000000.0,,-44000000.0,-693000000.0,784000000.0,-44000000.0,-693000000.0,784000000.0,-19000000.0,20000000.0,20000000.0,-185000000.0,-16000000.0,,-19000000.0,-777000000.0,-61000000.0,21000000.0,-30000000.0,145000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2011.0,FY,2011-01-01,2011-12-31,2014-02-14 11:26:02+00:00,,194000000.0,-54000000.0,707000000.0,0.0,-1215000000.0,-748000000.0,2684000000.0,-1215000000.0,-748000000.0,2684000000.0,667000000.0,1906000000.0,1906000000.0,-123000000.0,10000000.0,0.0,-77000000.0,-1433000000.0,-177000000.0,,-1148000000.0,862000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2011.0,Q3YTD,2011-01-01,2011-09-30,2011-11-02 11:28:29+00:00,,142000000.0,12000000.0,-190000000.0,,-1171000000.0,-55000000.0,1900000000.0,-1171000000.0,-55000000.0,1900000000.0,686000000.0,1886000000.0,1886000000.0,62000000.0,26000000.0,0.0,-58000000.0,-656000000.0,-116000000.0,-21000000.0,-1118000000.0,717000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2011.0,Q3TTM,2010-10-01,2011-09-30,,,184000000.0,5000000.0,-91000000.0,,-1188000000.0,-113000000.0,2570000000.0,-1188000000.0,-113000000.0,2570000000.0,1274000000.0,2301000000.0,2301000000.0,176000000.0,29000000.0,527000000.0,-78000000.0,-1422000000.0,-162000000.0,-21000000.0,-1118000000.0,944000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2011.0,Q3,2011-07-01,2011-09-30,,,51000000.0,-89000000.0,279000000.0,,-88000000.0,159000000.0,1007000000.0,-88000000.0,159000000.0,1007000000.0,989000000.0,716000000.0,716000000.0,-39000000.0,1070000000.0,159000000.0,-19000000.0,-615000000.0,-44000000.0,-21000000.0,-1118000000.0,659000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2011.0,Q2YTD,2011-01-01,2011-06-30,2011-08-03 13:25:57+00:00,,91000000.0,101000000.0,-469000000.0,,-1083000000.0,-214000000.0,893000000.0,-1083000000.0,-214000000.0,893000000.0,-303000000.0,1170000000.0,1170000000.0,101000000.0,-1044000000.0,-159000000.0,-39000000.0,-41000000.0,-72000000.0,,,58000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2011.0,Q2TTM,2010-07-01,2011-06-30,,,169000000.0,247000000.0,-352000000.0,,-1123000000.0,-835000000.0,2152000000.0,-1123000000.0,-835000000.0,2152000000.0,441000000.0,2104000000.0,2104000000.0,231000000.0,-1044000000.0,-159000000.0,-79000000.0,-867000000.0,-158000000.0,,,349000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2011.0,Q2,2011-04-01,2011-06-30,,,49000000.0,39000000.0,-333000000.0,,-418000000.0,-349000000.0,538000000.0,-418000000.0,-349000000.0,538000000.0,-190000000.0,608000000.0,608000000.0,214000000.0,-399000000.0,-309000000.0,-19000000.0,-26000000.0,-47000000.0,,,33000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2011.0,Q1,2011-01-01,2011-03-31,2011-05-03 10:45:41+00:00,,42000000.0,62000000.0,-136000000.0,,-665000000.0,135000000.0,355000000.0,-665000000.0,135000000.0,355000000.0,-113000000.0,562000000.0,562000000.0,-113000000.0,-645000000.0,150000000.0,-20000000.0,-15000000.0,-25000000.0,,,25000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2011.0,Q1TTM,2010-04-01,2011-03-31,,,155000000.0,84000000.0,-154000000.0,,-723000000.0,-483000000.0,1957000000.0,-723000000.0,-483000000.0,1957000000.0,835000000.0,1954000000.0,1954000000.0,2000000.0,-644000000.0,150000000.0,-79000000.0,-878000000.0,-156000000.0,,,401000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2012.0,Q4,2012-10-01,2012-12-31,,519000000.0,62000000.0,15000000.0,-640000000.0,,-647000000.0,-1227000000.0,866000000.0,-647000000.0,-1227000000.0,866000000.0,-993000000.0,605000000.0,605000000.0,320000000.0,4000000.0,-726000000.0,-38000000.0,-957000000.0,-54000000.0,,-613000000.0,510000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2012.0,FY,2012-01-01,2012-12-31,2015-02-13 10:23:56+00:00,519000000.0,230000000.0,7000000.0,-853000000.0,0.0,-1798000000.0,-2839000000.0,2948000000.0,-1798000000.0,-2839000000.0,2948000000.0,-1682000000.0,2759000000.0,2759000000.0,293000000.0,82000000.0,-726000000.0,-132000000.0,-3176000000.0,-218000000.0,,-1748000000.0,1281000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-31 10:37:31+00:00,,168000000.0,-8000000.0,-213000000.0,,-1151000000.0,-1612000000.0,2082000000.0,-1151000000.0,-1612000000.0,2082000000.0,-689000000.0,2154000000.0,2154000000.0,-27000000.0,78000000.0,,-94000000.0,-2219000000.0,-164000000.0,,-1135000000.0,771000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2012.0,Q3TTM,2011-10-01,2012-09-30,,,220000000.0,-74000000.0,684000000.0,,-1195000000.0,-2305000000.0,2866000000.0,-1195000000.0,-2305000000.0,2866000000.0,-708000000.0,2174000000.0,2174000000.0,-212000000.0,62000000.0,,-113000000.0,-2996000000.0,-225000000.0,21000000.0,-1165000000.0,916000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2012.0,Q3,2012-07-01,2012-09-30,,,58000000.0,29000000.0,149000000.0,,-229000000.0,-922000000.0,1014000000.0,-229000000.0,-922000000.0,1014000000.0,-108000000.0,772000000.0,772000000.0,35000000.0,24000000.0,,-37000000.0,-1146000000.0,-57000000.0,,-216000000.0,281000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-31 10:49:51+00:00,,110000000.0,-37000000.0,-362000000.0,,-922000000.0,-690000000.0,1068000000.0,-922000000.0,-690000000.0,1068000000.0,-581000000.0,1382000000.0,1382000000.0,-62000000.0,54000000.0,,-57000000.0,-1073000000.0,-107000000.0,,-919000000.0,490000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2012.0,Q2TTM,2011-07-01,2012-06-30,,,213000000.0,-192000000.0,814000000.0,,-1054000000.0,-1224000000.0,2859000000.0,-1054000000.0,-1224000000.0,2859000000.0,389000000.0,2118000000.0,2118000000.0,-286000000.0,1108000000.0,159000000.0,-95000000.0,-2465000000.0,-212000000.0,,-2067000000.0,1294000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2012.0,Q2,2012-04-01,2012-06-30,,,56000000.0,-82000000.0,-96000000.0,,-702000000.0,-388000000.0,641000000.0,-702000000.0,-388000000.0,641000000.0,-531000000.0,701000000.0,701000000.0,-20000000.0,45000000.0,,-76000000.0,-668000000.0,-56000000.0,,-671000000.0,336000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2012.0,Q1,2012-01-01,2012-03-31,2012-05-02 10:45:44+00:00,,54000000.0,45000000.0,-266000000.0,,-220000000.0,-302000000.0,427000000.0,-220000000.0,-302000000.0,427000000.0,-50000000.0,681000000.0,681000000.0,-42000000.0,9000000.0,,19000000.0,-405000000.0,-51000000.0,,-248000000.0,154000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2012.0,Q1TTM,2011-04-01,2012-03-31,,,206000000.0,-71000000.0,577000000.0,,-770000000.0,-1185000000.0,2756000000.0,-770000000.0,-1185000000.0,2756000000.0,730000000.0,2025000000.0,2025000000.0,-52000000.0,664000000.0,-150000000.0,-38000000.0,-1823000000.0,-203000000.0,,-1396000000.0,991000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2013.0,Q4,2013-10-01,2013-12-31,,603000000.0,71000000.0,18000000.0,-68000000.0,35000000.0,-792000000.0,-239000000.0,1199000000.0,-792000000.0,-239000000.0,1199000000.0,186000000.0,623000000.0,623000000.0,-30000000.0,-3000000.0,3000000.0,-73000000.0,-597000000.0,-146000000.0,,-751000000.0,501000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2013.0,FY,2013-01-01,2013-12-31,2015-02-13 10:23:56+00:00,603000000.0,258000000.0,45000000.0,147000000.0,35000000.0,-2629000000.0,-4000000.0,4135000000.0,-2629000000.0,-4000000.0,4135000000.0,1547000000.0,3116000000.0,3116000000.0,11000000.0,34000000.0,3000000.0,-255000000.0,-2553000000.0,-299000000.0,,-2443000000.0,2845000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2013.0,Q3YTD,2013-01-01,2013-09-30,2013-10-31 10:37:31+00:00,,187000000.0,27000000.0,215000000.0,,-1837000000.0,235000000.0,2936000000.0,-1837000000.0,235000000.0,2936000000.0,1361000000.0,2493000000.0,2493000000.0,41000000.0,37000000.0,,-182000000.0,-1956000000.0,-153000000.0,,-1692000000.0,2344000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2013.0,Q3TTM,2012-10-01,2013-09-30,,519000000.0,249000000.0,42000000.0,-425000000.0,,-2484000000.0,-992000000.0,3802000000.0,-2484000000.0,-992000000.0,3802000000.0,368000000.0,3098000000.0,3098000000.0,361000000.0,41000000.0,-726000000.0,-220000000.0,-2913000000.0,-207000000.0,,-2305000000.0,2854000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2013.0,Q3,2013-07-01,2013-09-30,,,64000000.0,42000000.0,334000000.0,,-416000000.0,117000000.0,1322000000.0,-416000000.0,117000000.0,1322000000.0,1065000000.0,879000000.0,879000000.0,45000000.0,1000000.0,,-72000000.0,-639000000.0,-50000000.0,,-345000000.0,806000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2013.0,Q2YTD,2013-01-01,2013-06-30,2013-07-31 10:49:51+00:00,,123000000.0,-15000000.0,-119000000.0,,-1421000000.0,118000000.0,1614000000.0,-1421000000.0,118000000.0,1614000000.0,296000000.0,1614000000.0,1614000000.0,-4000000.0,36000000.0,,-110000000.0,-1317000000.0,-103000000.0,,-1347000000.0,1538000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2013.0,Q2TTM,2012-07-01,2013-06-30,,519000000.0,243000000.0,29000000.0,-610000000.0,,-2297000000.0,-2031000000.0,3494000000.0,-2297000000.0,-2031000000.0,3494000000.0,-805000000.0,2991000000.0,2991000000.0,351000000.0,64000000.0,-726000000.0,-185000000.0,-3420000000.0,-214000000.0,,-2176000000.0,2329000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2013.0,Q2,2013-04-01,2013-06-30,,,61000000.0,35000000.0,-175000000.0,,-638000000.0,225000000.0,742000000.0,-638000000.0,225000000.0,742000000.0,364000000.0,848000000.0,848000000.0,8000000.0,16000000.0,,-73000000.0,-381000000.0,-61000000.0,,-581000000.0,667000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2013.0,Q1,2013-01-01,2013-03-31,2013-05-01 10:43:22+00:00,,62000000.0,-50000000.0,56000000.0,,-783000000.0,-107000000.0,872000000.0,-783000000.0,-107000000.0,872000000.0,-68000000.0,766000000.0,766000000.0,-12000000.0,20000000.0,,-37000000.0,-936000000.0,-42000000.0,,-766000000.0,871000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2013.0,Q1TTM,2012-04-01,2013-03-31,,519000000.0,238000000.0,-88000000.0,-531000000.0,,-2361000000.0,-2644000000.0,3393000000.0,-2361000000.0,-2644000000.0,3393000000.0,-1700000000.0,2844000000.0,2844000000.0,323000000.0,93000000.0,-726000000.0,-188000000.0,-3707000000.0,-209000000.0,,-2266000000.0,1998000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2014.0,FY,2014-01-01,2014-12-31,2017-02-15 10:22:25+00:00,691000000.0,321000000.0,-220000000.0,-1168000000.0,1530000000.0,-2339000000.0,690000000.0,3407000000.0,-2339000000.0,690000000.0,3407000000.0,1538000000.0,3617000000.0,3617000000.0,-54000000.0,32000000.0,183000000.0,-515000000.0,-2994000000.0,-334000000.0,,-3386000000.0,3835000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2014.0,Q4,2014-10-01,2014-12-31,,178000000.0,84000000.0,-48000000.0,-383000000.0,43000000.0,-244000000.0,242000000.0,725000000.0,-244000000.0,242000000.0,725000000.0,675000000.0,801000000.0,801000000.0,45000000.0,-5000000.0,-1000000.0,-127000000.0,-664000000.0,-162000000.0,,-155000000.0,1069000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2014.0,Q3TTM,2013-10-01,2014-09-30,,1116000000.0,308000000.0,-154000000.0,-853000000.0,1522000000.0,-2887000000.0,209000000.0,3881000000.0,-2887000000.0,209000000.0,3881000000.0,1049000000.0,3439000000.0,3439000000.0,-129000000.0,34000000.0,187000000.0,-461000000.0,-2927000000.0,-318000000.0,,-3982000000.0,3267000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2014.0,Q3,2014-07-01,2014-09-30,,513000000.0,83000000.0,-171000000.0,-228000000.0,,-510000000.0,880000000.0,1385000000.0,-510000000.0,880000000.0,1385000000.0,1584000000.0,1015000000.0,1015000000.0,2000000.0,22000000.0,1000000.0,-128000000.0,-504000000.0,-70000000.0,,-404000000.0,1453000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-29 10:29:56+00:00,513000000.0,237000000.0,-172000000.0,-785000000.0,1487000000.0,-2095000000.0,448000000.0,2682000000.0,-2095000000.0,448000000.0,2682000000.0,863000000.0,2816000000.0,2816000000.0,-99000000.0,37000000.0,184000000.0,-388000000.0,-2330000000.0,-172000000.0,,-3231000000.0,2766000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2014.0,Q2TTM,2013-07-01,2014-06-30,,603000000.0,289000000.0,59000000.0,-291000000.0,1522000000.0,-2793000000.0,-554000000.0,3818000000.0,-2793000000.0,-554000000.0,3818000000.0,530000000.0,3303000000.0,3303000000.0,-86000000.0,13000000.0,186000000.0,-405000000.0,-3062000000.0,-298000000.0,,-3923000000.0,2620000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2014.0,Q2,2014-04-01,2014-06-30,,,227000000.0,-2000000.0,-400000000.0,,-1306000000.0,-562000000.0,729000000.0,-1306000000.0,-562000000.0,729000000.0,-1141000000.0,931000000.0,931000000.0,-29000000.0,-19000000.0,,-129000000.0,-1056000000.0,-53000000.0,,-1158000000.0,547000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2014.0,Q2YTD,2014-01-01,2014-06-30,2014-07-31 10:38:28+00:00,,154000000.0,-1000000.0,-557000000.0,1487000000.0,-1585000000.0,-432000000.0,1297000000.0,-1585000000.0,-432000000.0,1297000000.0,-721000000.0,1801000000.0,1801000000.0,-101000000.0,15000000.0,183000000.0,-260000000.0,-1826000000.0,-102000000.0,,-2827000000.0,1313000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2014.0,Q1,2014-01-01,2014-03-31,2014-05-01 10:57:09+00:00,,-73000000.0,1000000.0,-157000000.0,1487000000.0,-279000000.0,130000000.0,568000000.0,-279000000.0,130000000.0,568000000.0,420000000.0,870000000.0,870000000.0,-72000000.0,34000000.0,183000000.0,-131000000.0,-770000000.0,-49000000.0,,-1669000000.0,766000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2014.0,Q1TTM,2013-04-01,2014-03-31,,603000000.0,123000000.0,96000000.0,-66000000.0,1522000000.0,-2125000000.0,233000000.0,3831000000.0,-2125000000.0,233000000.0,3831000000.0,2035000000.0,3220000000.0,3220000000.0,-49000000.0,48000000.0,186000000.0,-349000000.0,-2387000000.0,-306000000.0,,-3346000000.0,2740000000.0
MasterCard Inc,MA,AR5L2ODV9HN37376R084,1141391,2015.0,FY,2015-01-01,2015-12-31,2018-02-14 12:37:09+00:00,764000000.0,366000000.0,-260000000.0,-820000000.0,1735000000.0,-2516000000.0,-715000000.0,4101000000.0,-2516000000.0,-715000000.0,4101000000.0,610000000.0,3808000000.0,3808000000.0,-17000000.0,-6000000.0,,-727000000.0,-2477000000.0,-342000000.0,0.0,-3518000000.0,2104000000.0
