company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2014.0,Q3TTM,2013-04-01,2014-03-31,,-64300000.0,76600000.0,63200000.0,256900000.0,,49300000.0,-27700000.0,13700000.0,2108500000.0,40000000.0,-269500000.0,544500000.0,40000000.0,-269500000.0,544500000.0,364300000.0,-107600000.0,-107600000.0,422900000.0,5000000.0,,-104800000.0,,-205600000.0,-1908400000.0,-74000000.0,400000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2014.0,Q3YTD,2013-07-01,2014-03-31,2015-05-07 17:05:26+00:00,-59500000.0,59300000.0,40500000.0,188200000.0,,40600000.0,-79300000.0,12200000.0,610400000.0,-32600000.0,-224300000.0,443100000.0,-32600000.0,-224300000.0,443100000.0,226800000.0,-51400000.0,-51400000.0,385600000.0,2400000.0,,-92900000.0,,-165200000.0,-496800000.0,-67900000.0,400000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2014.0,Q3,2014-01-01,2014-03-31,,-34500000.0,9600000.0,8200000.0,61600000.0,,7100000.0,-157500000.0,8400000.0,238600000.0,73500000.0,-83200000.0,-4200000.0,73500000.0,-83200000.0,-4200000.0,-6800000.0,-246700000.0,-246700000.0,338400000.0,200000.0,,-3700000.0,,-48600000.0,-102400000.0,-67600000.0,-100000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2014.0,Q2TTM,2013-01-01,2013-12-31,,-59800000.0,91400000.0,67300000.0,261200000.0,,19900000.0,37600000.0,9400000.0,2055200000.0,30900000.0,-264900000.0,616000000.0,30900000.0,-264900000.0,616000000.0,401900000.0,169000000.0,169000000.0,148200000.0,2800000.0,,-105100000.0,,-205600000.0,-1925000000.0,-6400000.0,500000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2014.0,Q2,2013-10-01,2013-12-31,,,32000000.0,22800000.0,61800000.0,,8000000.0,168200000.0,2200000.0,187400000.0,-96400000.0,-50500000.0,346100000.0,-96400000.0,-50500000.0,346100000.0,207200000.0,93100000.0,93100000.0,23000000.0,1300000.0,,-81600000.0,,-51000000.0,-205600000.0,-100000.0,500000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2014.0,Q2YTD,2013-07-01,2013-12-31,2015-02-05 16:04:44+00:00,-25000000.0,49700000.0,32300000.0,126600000.0,,33500000.0,78200000.0,3800000.0,371800000.0,-106100000.0,-141100000.0,447300000.0,-106100000.0,-141100000.0,447300000.0,233600000.0,195300000.0,195300000.0,47200000.0,2200000.0,,-89200000.0,,-116600000.0,-394400000.0,-300000.0,500000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2014.0,Q1TTM,2012-10-01,2013-09-30,,-78000000.0,91300000.0,69200000.0,263000000.0,,16900000.0,-6000000.0,7200000.0,2383700000.0,24200000.0,-252500000.0,589800000.0,24200000.0,-252500000.0,589800000.0,378400000.0,209300000.0,209300000.0,123500000.0,1600000.0,,-86500000.0,,-199500000.0,-2274100000.0,-7700000.0,25000000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2014.0,Q1,2013-07-01,2013-09-30,2014-11-06 16:58:30+00:00,-25000000.0,17700000.0,9500000.0,64800000.0,,25500000.0,-90000000.0,1600000.0,184400000.0,-9700000.0,-90600000.0,101200000.0,-9700000.0,-90600000.0,101200000.0,26400000.0,102200000.0,102200000.0,24200000.0,900000.0,,-7600000.0,,-65600000.0,-188800000.0,-200000.0,0.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2015.0,Q3YTD,2014-07-01,2015-03-31,2016-05-03 17:09:19+00:00,-30600000.0,83200000.0,49800000.0,172600000.0,,-168600000.0,-156300000.0,58800000.0,2220900000.0,-162300000.0,-151200000.0,388200000.0,-162300000.0,-151200000.0,388200000.0,-93900000.0,233800000.0,233800000.0,138100000.0,-243200000.0,,-76000000.0,0.0,-135000000.0,-1817700000.0,-305100000.0,14400000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2015.0,Q3TTM,2014-04-01,2015-03-31,,-30600000.0,108000000.0,73000000.0,235100000.0,,-164800000.0,-126800000.0,72300000.0,3024900000.0,-135400000.0,-184500000.0,481600000.0,-135400000.0,-184500000.0,481600000.0,-3100000.0,221000000.0,221000000.0,152300000.0,-253200000.0,,-97300000.0,,-171300000.0,-2075600000.0,-806500000.0,17400000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2015.0,Q3,2015-01-01,2015-03-31,,-30000000.0,13200000.0,17000000.0,55900000.0,,-79100000.0,-123100000.0,22100000.0,1084800000.0,48500000.0,-61700000.0,33200000.0,48500000.0,-61700000.0,33200000.0,-59100000.0,82200000.0,82200000.0,18200000.0,-234300000.0,,-1800000.0,,-31900000.0,-708400000.0,-113900000.0,200000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2015.0,Q2TTM,2014-01-01,2014-12-31,,-35100000.0,104400000.0,64200000.0,240800000.0,,-78600000.0,-161200000.0,58600000.0,2178700000.0,-110400000.0,-206000000.0,444200000.0,-110400000.0,-206000000.0,444200000.0,49200000.0,-107900000.0,-107900000.0,472500000.0,-18700000.0,,-99200000.0,,-188000000.0,-1469600000.0,-760200000.0,17100000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2015.0,Q2YTD,2014-07-01,2014-12-31,2016-02-04 16:55:31+00:00,-600000.0,70000000.0,32800000.0,116700000.0,,-89500000.0,-33200000.0,36700000.0,1136100000.0,-210800000.0,-89500000.0,355000000.0,-210800000.0,-89500000.0,355000000.0,-34800000.0,151600000.0,151600000.0,119900000.0,-8900000.0,,-74200000.0,0.0,-103100000.0,-1109300000.0,-191200000.0,14200000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2015.0,Q2,2014-10-01,2014-12-31,,,43400000.0,14000000.0,57900000.0,,-36400000.0,118200000.0,28900000.0,343700000.0,-62800000.0,-29100000.0,328800000.0,-62800000.0,-29100000.0,328800000.0,200500000.0,134900000.0,134900000.0,17800000.0,2500000.0,,-74000000.0,,-43200000.0,-172700000.0,-191200000.0,14100000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2015.0,Q1TTM,2013-10-01,2014-09-30,,-35100000.0,93000000.0,73000000.0,244700000.0,,-34200000.0,-111200000.0,31900000.0,2022400000.0,-144000000.0,-227400000.0,461500000.0,-144000000.0,-227400000.0,461500000.0,55900000.0,-149700000.0,-149700000.0,477700000.0,-19900000.0,,-106800000.0,,-195800000.0,-1502500000.0,-569100000.0,3500000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2015.0,Q1,2014-07-01,2014-09-30,2015-11-05 16:42:05+00:00,-600000.0,26600000.0,18800000.0,58800000.0,,-53100000.0,-151400000.0,7800000.0,792400000.0,-148000000.0,-60400000.0,26200000.0,-148000000.0,-60400000.0,26200000.0,-235300000.0,16700000.0,16700000.0,102100000.0,-11400000.0,,-200000.0,,-59900000.0,-936600000.0,0.0,100000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2016.0,FY,2015-07-01,2016-06-30,2018-08-21 16:03:10+00:00,-908700000.0,118100000.0,90300000.0,232000000.0,,-3700000.0,40300000.0,44700000.0,5490700000.0,592600000.0,-1059200000.0,501400000.0,592600000.0,-1059200000.0,501400000.0,31100000.0,179200000.0,179200000.0,49900000.0,-10400000.0,,-122200000.0,-29600000.0,-150100000.0,-4015300000.0,-794900000.0,29200000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2016.0,Q4,2016-04-01,2016-06-30,,-11400000.0,29100000.0,32500000.0,61000000.0,,-4000000.0,27700000.0,7900000.0,898000000.0,-29100000.0,-17200000.0,56100000.0,-29100000.0,-17200000.0,56100000.0,5800000.0,-31200000.0,-31200000.0,-1400000.0,-19300000.0,,-9700000.0,,-35000000.0,-840700000.0,-65300000.0,29200000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2016.0,Q3YTD,2015-07-01,2016-03-31,2017-05-10 17:28:13+00:00,-897300000.0,89000000.0,57800000.0,171000000.0,,300000.0,12600000.0,36800000.0,4592700000.0,621700000.0,-1042000000.0,445300000.0,621700000.0,-1042000000.0,445300000.0,25300000.0,210400000.0,210400000.0,51300000.0,8900000.0,,-112500000.0,-29600000.0,-115100000.0,-3174600000.0,-729600000.0,0.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2016.0,Q3,2016-01-01,2016-03-31,,-450000000.0,29400000.0,27900000.0,58100000.0,,26200000.0,-107000000.0,16700000.0,565200000.0,427800000.0,-498300000.0,-71800000.0,427800000.0,-498300000.0,-71800000.0,-116100000.0,-20300000.0,-20300000.0,-2600000.0,-22100000.0,,-4700000.0,-11500000.0,-36800000.0,-125600000.0,-1700000.0,
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2016.0,Q2YTD,2015-07-01,2015-12-31,2017-02-09 15:46:16+00:00,-447300000.0,59600000.0,29900000.0,112900000.0,,-25900000.0,119600000.0,20100000.0,4027500000.0,193900000.0,-543700000.0,517100000.0,193900000.0,-543700000.0,517100000.0,141400000.0,230700000.0,230700000.0,53900000.0,31000000.0,,-107800000.0,-18100000.0,-78300000.0,-3049000000.0,-727900000.0,
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2016.0,Q2,2015-10-01,2015-12-31,,-447300000.0,22800000.0,17100000.0,55400000.0,,-19800000.0,219800000.0,10300000.0,3812600000.0,187300000.0,-501200000.0,400400000.0,187300000.0,-501200000.0,400400000.0,66700000.0,97600000.0,97600000.0,27600000.0,29100000.0,,-104900000.0,-18100000.0,-35700000.0,-2987600000.0,-572200000.0,-100000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2016.0,Q1,2015-07-01,2015-09-30,2016-11-09 16:37:32+00:00,,36800000.0,12800000.0,57500000.0,,-6100000.0,-100200000.0,9800000.0,214900000.0,6600000.0,-42500000.0,116700000.0,6600000.0,-42500000.0,116700000.0,74700000.0,133100000.0,133100000.0,26300000.0,1900000.0,0.0,-2900000.0,,-42600000.0,-61400000.0,-155700000.0,100000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2017.0,FY,2016-07-01,2017-06-30,2019-08-28 16:30:50+00:00,-742600000.0,90100000.0,190200000.0,555100000.0,,,476500000.0,22800000.0,3328900000.0,595200000.0,-1163600000.0,757500000.0,595200000.0,-1163600000.0,757500000.0,189100000.0,-398500000.0,-398500000.0,124400000.0,-11000000.0,,-414900000.0,,-432300000.0,-2294300000.0,-36300000.0,11300000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2017.0,Q4,2017-04-01,2017-06-30,,,26500000.0,57300000.0,140200000.0,,,173700000.0,3300000.0,435000000.0,-185900000.0,-107500000.0,50800000.0,-185900000.0,-107500000.0,50800000.0,-242600000.0,-301000000.0,-301000000.0,37900000.0,-5000000.0,,-128200000.0,,-108300000.0,-491000000.0,,800000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2017.0,Q3YTD,2016-07-01,2017-03-31,2018-05-09 16:57:16+00:00,-742600000.0,63600000.0,132900000.0,414900000.0,,,302800000.0,19500000.0,2893900000.0,781100000.0,-1056100000.0,706700000.0,781100000.0,-1056100000.0,706700000.0,431700000.0,-97500000.0,-97500000.0,86500000.0,-6000000.0,,-286700000.0,,-324000000.0,-1803300000.0,-36300000.0,10500000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2017.0,Q3TTM,2016-04-01,2017-03-31,,-754000000.0,92700000.0,165400000.0,475900000.0,,-4000000.0,330500000.0,27400000.0,3791900000.0,752000000.0,-1073300000.0,762800000.0,752000000.0,-1073300000.0,762800000.0,437500000.0,-128700000.0,-128700000.0,85100000.0,-25300000.0,,-296400000.0,,-359000000.0,-2644000000.0,-101600000.0,39700000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2017.0,Q3,2017-01-01,2017-03-31,,-598800000.0,25200000.0,53400000.0,184600000.0,,,-27700000.0,5900000.0,878900000.0,481900000.0,-714100000.0,43300000.0,481900000.0,-714100000.0,43300000.0,-188900000.0,-159400000.0,-159400000.0,45800000.0,-11000000.0,,-97400000.0,,-125800000.0,-294500000.0,,10500000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2017.0,Q2YTD,2016-07-01,2016-12-31,2018-02-08 16:02:41+00:00,-143800000.0,38400000.0,79500000.0,230300000.0,,,330500000.0,13600000.0,2015000000.0,299200000.0,-342000000.0,663400000.0,299200000.0,-342000000.0,663400000.0,620600000.0,61900000.0,61900000.0,40700000.0,5000000.0,,-189300000.0,,-198200000.0,-1508800000.0,-36300000.0,0.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2017.0,Q2TTM,2016-01-01,2016-12-31,,-605200000.0,96900000.0,139900000.0,349400000.0,,22200000.0,251200000.0,38200000.0,3478200000.0,697900000.0,-857500000.0,647700000.0,697900000.0,-857500000.0,647700000.0,510300000.0,10400000.0,10400000.0,36700000.0,-36400000.0,,-203700000.0,-11500000.0,-270000000.0,-2475100000.0,-103300000.0,29200000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2017.0,Q2,2016-10-01,2016-12-31,,-143800000.0,23200000.0,44200000.0,170400000.0,,,433500000.0,7500000.0,1656800000.0,167800000.0,-255200000.0,678400000.0,167800000.0,-255200000.0,678400000.0,591000000.0,52100000.0,52100000.0,22400000.0,3300000.0,,-96900000.0,,-111400000.0,-1402900000.0,,
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2017.0,Q1,2016-07-01,2016-09-30,2017-11-09 15:24:01+00:00,0.0,15200000.0,35300000.0,59900000.0,,,-103000000.0,6100000.0,358200000.0,131400000.0,-86800000.0,-15000000.0,131400000.0,-86800000.0,-15000000.0,29600000.0,9800000.0,9800000.0,18300000.0,1700000.0,,-92400000.0,,-86800000.0,-105900000.0,-36300000.0,0.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2017.0,Q1TTM,2015-10-01,2016-09-30,,-908700000.0,96500000.0,112800000.0,234400000.0,,2400000.0,37500000.0,41000000.0,5634000000.0,717400000.0,-1103500000.0,369700000.0,717400000.0,-1103500000.0,369700000.0,-14000000.0,55900000.0,55900000.0,41900000.0,-10600000.0,,-211700000.0,-29600000.0,-194300000.0,-4059800000.0,-675500000.0,29100000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2018.0,FY,2017-07-01,2018-06-30,2019-08-28 16:30:50+00:00,-278000000.0,124600000.0,242800000.0,737000000.0,,,-320500000.0,22600000.0,10673700000.0,69300000.0,-687600000.0,413700000.0,69300000.0,-687600000.0,413700000.0,-204600000.0,-127800000.0,-127800000.0,125000000.0,12400000.0,,-442200000.0,,-446400000.0,-10197200000.0,0.0,36800000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2018.0,Q4,2018-04-01,2018-06-30,,-12500000.0,40700000.0,48600000.0,193500000.0,,,167500000.0,2400000.0,8370500000.0,-221600000.0,-106900000.0,224800000.0,-221600000.0,-106900000.0,224800000.0,-103700000.0,-170200000.0,-170200000.0,34000000.0,15100000.0,,-106300000.0,,-127700000.0,-8503300000.0,,33300000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2018.0,Q3YTD,2017-07-01,2018-03-31,2019-05-08 16:05:44+00:00,-265500000.0,83900000.0,194200000.0,543500000.0,,,-488000000.0,20200000.0,2303200000.0,290900000.0,-580700000.0,188900000.0,290900000.0,-580700000.0,188900000.0,-100900000.0,42400000.0,42400000.0,91000000.0,-2700000.0,,-335900000.0,,-318700000.0,-1693900000.0,,3500000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2018.0,Q3TTM,2017-04-01,2018-03-31,,-265500000.0,110400000.0,251500000.0,683700000.0,,,-314300000.0,23500000.0,2738200000.0,105000000.0,-688200000.0,239700000.0,105000000.0,-688200000.0,239700000.0,-343500000.0,-258600000.0,-258600000.0,128900000.0,-7700000.0,,-464100000.0,,-427000000.0,-2184900000.0,,4300000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2018.0,Q3,2018-01-01,2018-03-31,,-900000.0,26400000.0,64800000.0,193000000.0,,,-300500000.0,6500000.0,794700000.0,257700000.0,-86700000.0,-118900000.0,257700000.0,-86700000.0,-118900000.0,52100000.0,-60100000.0,-60100000.0,48700000.0,-10900000.0,,-107800000.0,,-86500000.0,-424800000.0,,700000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2018.0,Q2YTD,2017-07-01,2017-12-31,2019-02-08 14:01:11+00:00,-264600000.0,57500000.0,129400000.0,350500000.0,,,-187500000.0,13700000.0,1508500000.0,33200000.0,-494000000.0,307800000.0,33200000.0,-494000000.0,307800000.0,-153000000.0,102500000.0,102500000.0,42300000.0,8200000.0,,-228100000.0,,-232200000.0,-1269100000.0,,2800000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2018.0,Q2TTM,2017-01-01,2017-12-31,,-863400000.0,109200000.0,240100000.0,675300000.0,,,-41500000.0,22900000.0,2822400000.0,329200000.0,-1315600000.0,401900000.0,329200000.0,-1315600000.0,401900000.0,-584500000.0,-357900000.0,-357900000.0,126000000.0,-7800000.0,,-453700000.0,,-466300000.0,-2054600000.0,,14100000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2018.0,Q2,2017-10-01,2017-12-31,,-257100000.0,24700000.0,68400000.0,181800000.0,,,3100000.0,2500000.0,730100000.0,-459200000.0,-378000000.0,316700000.0,-459200000.0,-378000000.0,316700000.0,-520500000.0,118600000.0,118600000.0,13200000.0,10500000.0,,-127400000.0,,-120800000.0,-1074900000.0,,-100000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2018.0,Q1,2017-07-01,2017-09-30,2018-11-07 16:00:57+00:00,-7500000.0,32800000.0,61000000.0,168700000.0,,,-190600000.0,11200000.0,778400000.0,492400000.0,-116000000.0,-8900000.0,492400000.0,-116000000.0,-8900000.0,367500000.0,-16100000.0,-16100000.0,29100000.0,-2300000.0,,-100700000.0,,-111400000.0,-194200000.0,,2900000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2018.0,Q1TTM,2016-10-01,2017-09-30,,-750100000.0,107700000.0,215900000.0,663900000.0,,,388900000.0,27900000.0,3749100000.0,956200000.0,-1192800000.0,763600000.0,956200000.0,-1192800000.0,763600000.0,527000000.0,-424400000.0,-424400000.0,135200000.0,-15000000.0,,-423200000.0,,-456900000.0,-2382600000.0,,14200000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2019.0,Q4,2019-04-01,2019-06-30,,,21900000.0,94900000.0,185700000.0,,,-99700000.0,3900000.0,595900000.0,-143600000.0,-83000000.0,188200000.0,-143600000.0,-83000000.0,188200000.0,-38400000.0,-2799500000.0,-2799500000.0,2901700000.0,6100000.0,,-67200000.0,,-95700000.0,-682300000.0,,12700000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2019.0,FY,2018-07-01,2019-06-30,2019-08-28 16:30:50+00:00,-40800000.0,110300000.0,290700000.0,736000000.0,,,-305500000.0,5900000.0,2183300000.0,-160300000.0,-454000000.0,639600000.0,-160300000.0,-454000000.0,639600000.0,25300000.0,-3769600000.0,-3769600000.0,3978700000.0,-400000.0,,-384300000.0,,-426600000.0,-1964800000.0,0.0,13400000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2019.0,Q3YTD,2018-07-01,2019-03-31,2020-05-11 17:07:53+00:00,-40800000.0,88400000.0,195800000.0,550300000.0,0.0,,-205800000.0,2000000.0,1587400000.0,-16700000.0,-371000000.0,451400000.0,-16700000.0,-371000000.0,451400000.0,63700000.0,-970100000.0,-970100000.0,1077000000.0,-6500000.0,,-317100000.0,,-330900000.0,-1282500000.0,0.0,700000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2019.0,Q3TTM,2018-04-01,2019-03-31,,-53300000.0,129100000.0,244400000.0,743800000.0,,,-38300000.0,4400000.0,9957900000.0,-238300000.0,-477900000.0,676200000.0,-238300000.0,-477900000.0,676200000.0,-40000000.0,-1140300000.0,-1140300000.0,1111000000.0,8600000.0,,-423400000.0,,-458600000.0,-9785800000.0,,34000000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2019.0,Q3,2019-01-01,2019-03-31,,,30800000.0,55100000.0,182600000.0,,,21800000.0,1100000.0,471100000.0,-170400000.0,-70900000.0,213700000.0,-170400000.0,-70900000.0,213700000.0,-27600000.0,-4000000.0,-4000000.0,13300000.0,-8900000.0,,-105800000.0,,-71600000.0,-527900000.0,,700000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2019.0,Q2YTD,2018-07-01,2018-12-31,2020-02-05 14:37:23+00:00,-40800000.0,57600000.0,140700000.0,367700000.0,0.0,,-227600000.0,900000.0,1116300000.0,153700000.0,-300100000.0,237700000.0,153700000.0,-300100000.0,237700000.0,91300000.0,-966100000.0,-966100000.0,1063700000.0,2400000.0,,-211300000.0,,-259300000.0,-754600000.0,0.0,
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2019.0,Q2TTM,2018-01-01,2018-12-31,,-54200000.0,124700000.0,254100000.0,754200000.0,,,-360600000.0,9800000.0,10281500000.0,189800000.0,-493700000.0,343600000.0,189800000.0,-493700000.0,343600000.0,39700000.0,-1196400000.0,-1196400000.0,1146400000.0,6600000.0,,-425400000.0,,-473500000.0,-9682700000.0,,34000000.0
Coty Inc,COTY,549300BO9IWPF3S48F93,1024305,2019.0,Q2,2018-10-01,2018-12-31,,,33700000.0,91800000.0,182100000.0,,,75500000.0,200000.0,344400000.0,-198100000.0,-125700000.0,319600000.0,-198100000.0,-125700000.0,319600000.0,-4200000.0,-956000000.0,-956000000.0,1018000000.0,6100000.0,,-111900000.0,,-125700000.0,-436900000.0,,
