company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-05 15:09:36+00:00,,,644541000.0,589919000.0,1310854000.0,,-276804000.0,668529000.0,2334134000.0,,686844000.0,-2856348000.0,2359784000.0,686844000.0,-2856348000.0,2359784000.0,190280000.0,1442894000.0,1442894000.0,-117160000.0,,79565000.0,-1067603000.0,-1116216000.0,-3179009000.0,-1248216000.0,,,1019401000.0,339911000.0
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2009.0,Q2TTM,2008-07-01,2009-06-30,,,,187376000.0,-2737000.0,1767564000.0,,-478221000.0,777634000.0,3935629000.0,,1822226000.0,-3907115000.0,2672732000.0,1822226000.0,-3907115000.0,2672732000.0,587843000.0,1635748000.0,1635748000.0,-252359000.0,,76422000.0,-1384824000.0,-1282734000.0,-4170782000.0,-1506213000.0,,,1101571000.0,368408000.0
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2009.0,Q2,2009-04-01,2009-06-30,,,,295761000.0,208169000.0,438521000.0,,-450335000.0,387709000.0,556365000.0,,574207000.0,-683030000.0,218484000.0,574207000.0,-683030000.0,218484000.0,109661000.0,494808000.0,494808000.0,-264510000.0,,70618000.0,-359646000.0,-444214000.0,-1056747000.0,-10221000.0,,,407410000.0,339903000.0
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-06 13:40:06+00:00,,,468278000.0,386729000.0,895354000.0,,-815212000.0,539088000.0,1933564000.0,,1550705000.0,-1805060000.0,619615000.0,1550705000.0,-1805060000.0,619615000.0,365260000.0,636724000.0,636724000.0,-97251000.0,,132200000.0,-702691000.0,-872894000.0,-2192959000.0,-219256000.0,,,788690000.0,339903000.0
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 15:20:14+00:00,,,172517000.0,178560000.0,456833000.0,,-364877000.0,151379000.0,1377199000.0,,976498000.0,-1122030000.0,401131000.0,976498000.0,-1122030000.0,401131000.0,255599000.0,141916000.0,141916000.0,167259000.0,,61582000.0,-343045000.0,-428680000.0,-1136212000.0,-209035000.0,,,381280000.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2010.0,Q4,2010-10-01,2010-12-31,,,,-2000000.0,398588000.0,454000000.0,,588000000.0,162000000.0,1014000000.0,,-26000000.0,-1250000000.0,464000000.0,-26000000.0,-1250000000.0,464000000.0,-812000000.0,169000000.0,169000000.0,-747000000.0,,-20000000.0,-398000000.0,-1363000000.0,-1192000000.0,-804000000.0,,,1332000000.0,-7000000.0
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2010.0,FY,2010-01-01,2010-12-31,2013-02-27 18:33:23+00:00,,,276000000.0,1541268000.0,1831000000.0,,979000000.0,772000000.0,3810000000.0,,22000000.0,-4256000000.0,3991000000.0,22000000.0,-4256000000.0,3991000000.0,-243000000.0,2040000000.0,2040000000.0,-859000000.0,0.0,-115000000.0,-1561000000.0,-2059000000.0,-4086000000.0,-2999000000.0,0.0,,2004000000.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2010.0,Q3TTM,2009-10-01,2010-09-30,,,,608459000.0,2069993000.0,1854146000.0,,593804000.0,1227471000.0,3503866000.0,,690156000.0,-4468652000.0,4430216000.0,690156000.0,-4468652000.0,4430216000.0,651720000.0,2136106000.0,2136106000.0,-153840000.0,,-157565000.0,-1529397000.0,-813784000.0,-4384991000.0,-2511784000.0,,,880599000.0,7089000.0
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2010.0,Q3,2010-07-01,2010-09-30,,,,-7000000.0,394842000.0,509000000.0,,695000000.0,269000000.0,1406000000.0,,-149000000.0,-970000000.0,2112000000.0,-149000000.0,-970000000.0,2112000000.0,993000000.0,834000000.0,834000000.0,74000000.0,,-22000000.0,-396000000.0,-180000000.0,-958000000.0,-1428000000.0,,,183000000.0,7000000.0
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-07 13:49:30+00:00,,,278000000.0,1142680000.0,1377000000.0,,391000000.0,610000000.0,2796000000.0,,48000000.0,-3006000000.0,3527000000.0,48000000.0,-3006000000.0,3527000000.0,569000000.0,1871000000.0,1871000000.0,-112000000.0,,-95000000.0,-1163000000.0,-696000000.0,-2894000000.0,-2195000000.0,,,672000000.0,7000000.0
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2010.0,Q2TTM,2009-07-01,2010-06-30,,,,791722000.0,1878341000.0,1760646000.0,,437212000.0,1087912000.0,2498436000.0,,-24705000.0,-4549940000.0,4058385000.0,-24705000.0,-4549940000.0,4058385000.0,-516260000.0,2108276000.0,2108276000.0,-247749000.0,,-188200000.0,-1498309000.0,-877106000.0,-4413041000.0,-2112744000.0,,,928310000.0,97000.0
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2010.0,Q2,2010-04-01,2010-06-30,,,,279000000.0,565838000.0,446000000.0,,-190000000.0,194000000.0,907000000.0,,198000000.0,-948000000.0,677000000.0,198000000.0,-948000000.0,677000000.0,-73000000.0,526000000.0,526000000.0,-105000000.0,,-88000000.0,-392000000.0,-278000000.0,-882000000.0,-511000000.0,,,300000000.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-05 12:26:04+00:00,,,285000000.0,747838000.0,868000000.0,,-304000000.0,341000000.0,1390000000.0,,197000000.0,-2036000000.0,1415000000.0,197000000.0,-2036000000.0,1415000000.0,-424000000.0,1037000000.0,1037000000.0,-186000000.0,,-73000000.0,-767000000.0,-516000000.0,-1936000000.0,-767000000.0,,,489000000.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2010.0,Q1TTM,2009-04-01,2010-03-31,,,,808483000.0,1520672000.0,1753167000.0,,176877000.0,1281621000.0,2147801000.0,,351502000.0,-4284970000.0,3599869000.0,351502000.0,-4284970000.0,3599869000.0,-333599000.0,2077084000.0,2077084000.0,-407259000.0,,-29582000.0,-1465955000.0,-1043320000.0,-4587788000.0,-1611965000.0,,,1035720000.0,340000000.0
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 16:30:01+00:00,,,6000000.0,182000000.0,422000000.0,,-114000000.0,147000000.0,483000000.0,,-1000000.0,-1088000000.0,738000000.0,-1000000.0,-1088000000.0,738000000.0,-351000000.0,511000000.0,511000000.0,-81000000.0,,15000000.0,-375000000.0,-238000000.0,-1054000000.0,-256000000.0,,,189000000.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2011.0,Q4,2011-10-01,2011-12-31,,,,-43000000.0,677705000.0,518000000.0,,143000000.0,103000000.0,575000000.0,,-221000000.0,-1285000000.0,1311000000.0,-221000000.0,-1285000000.0,1305000000.0,-201000000.0,277000000.0,277000000.0,373000000.0,,147000000.0,-424000000.0,-249000000.0,-1410000000.0,-475000000.0,,,248000000.0,-21000000.0
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 16:36:49+00:00,,,-401000000.0,1609289000.0,2048000000.0,,1288000000.0,723000000.0,3719000000.0,0.0,-852000000.0,-4183000000.0,5909000000.0,-852000000.0,-4183000000.0,5903000000.0,868000000.0,2268000000.0,2268000000.0,305000000.0,0.0,346000000.0,-1666000000.0,-2195000000.0,-4525000000.0,-3628000000.0,0.0,,2191000000.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2011.0,Q3TTM,2010-10-01,2011-09-30,,,,-360000000.0,1330172000.0,1984000000.0,,1733000000.0,782000000.0,4158000000.0,,-657000000.0,-4148000000.0,5062000000.0,-657000000.0,-4148000000.0,5062000000.0,257000000.0,2160000000.0,2160000000.0,-815000000.0,,179000000.0,-1640000000.0,-3309000000.0,-4307000000.0,-3957000000.0,,,3275000000.0,14000000.0
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2011.0,Q3,2011-07-01,2011-09-30,,,,-3000000.0,121378000.0,519000000.0,,737000000.0,138000000.0,1194000000.0,,-296000000.0,-834000000.0,2209000000.0,-296000000.0,-834000000.0,2209000000.0,1079000000.0,933000000.0,933000000.0,20000000.0,,147000000.0,-423000000.0,-538000000.0,-989000000.0,-1205000000.0,,,542000000.0,4000000.0
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-07 16:06:13+00:00,,,-358000000.0,931584000.0,1530000000.0,,1145000000.0,620000000.0,3144000000.0,,-631000000.0,-2898000000.0,4598000000.0,-631000000.0,-2898000000.0,4598000000.0,1069000000.0,1991000000.0,1991000000.0,-68000000.0,0.0,199000000.0,-1242000000.0,-1946000000.0,-3115000000.0,-3153000000.0,0.0,,1943000000.0,21000000.0
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2011.0,Q2TTM,2010-07-01,2011-06-30,,,,-364000000.0,1603636000.0,1974000000.0,,1691000000.0,913000000.0,4370000000.0,,-510000000.0,-4284000000.0,4965000000.0,-510000000.0,-4284000000.0,4965000000.0,171000000.0,2061000000.0,2061000000.0,-761000000.0,,10000000.0,-1613000000.0,-2951000000.0,-4276000000.0,-4180000000.0,,,2916000000.0,17000000.0
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2011.0,Q2,2011-04-01,2011-06-30,,,,2000000.0,434794000.0,510000000.0,,308000000.0,289000000.0,1013000000.0,,-184000000.0,-1180000000.0,1391000000.0,-184000000.0,-1180000000.0,1391000000.0,27000000.0,620000000.0,620000000.0,-47000000.0,,-140000000.0,-418000000.0,-480000000.0,-1040000000.0,-1068000000.0,,,477000000.0,3000000.0
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-06 11:43:03+00:00,,,-355000000.0,810206000.0,1011000000.0,,408000000.0,482000000.0,1950000000.0,,-335000000.0,-2064000000.0,2389000000.0,-335000000.0,-2064000000.0,2389000000.0,-10000000.0,1058000000.0,1058000000.0,-88000000.0,,52000000.0,-819000000.0,-1408000000.0,-2126000000.0,-1948000000.0,,,1401000000.0,17000000.0
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2011.0,Q1TTM,2010-04-01,2011-03-31,,,,-87000000.0,1734680000.0,1910000000.0,,1193000000.0,818000000.0,4264000000.0,,-128000000.0,-4052000000.0,4251000000.0,-128000000.0,-4052000000.0,4251000000.0,71000000.0,1967000000.0,1967000000.0,-819000000.0,,62000000.0,-1587000000.0,-2749000000.0,-4118000000.0,-3623000000.0,,,2739000000.0,14000000.0
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2011.0,Q1,2011-01-01,2011-03-31,2012-05-07 11:19:36+00:00,,,-357000000.0,375412000.0,501000000.0,,100000000.0,193000000.0,937000000.0,,-151000000.0,-884000000.0,998000000.0,-151000000.0,-884000000.0,998000000.0,-37000000.0,438000000.0,438000000.0,-41000000.0,,192000000.0,-401000000.0,-928000000.0,-1086000000.0,-880000000.0,,,924000000.0,14000000.0
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 10:52:18+00:00,,-23000000.0,38000000.0,1554092000.0,2145000000.0,,645000000.0,397000000.0,4423000000.0,0.0,-417000000.0,-5168000000.0,4875000000.0,-417000000.0,-5168000000.0,4898000000.0,-687000000.0,2415000000.0,2415000000.0,-307000000.0,150000000.0,-76000000.0,-1758000000.0,-1326000000.0,-4809000000.0,-3199000000.0,-430000000.0,,1043000000.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2012.0,Q3TTM,2011-10-01,2012-09-30,,,,-37000000.0,1814622000.0,2120000000.0,,412000000.0,484000000.0,3719000000.0,,-566000000.0,-5043000000.0,5355000000.0,-566000000.0,-5043000000.0,5349000000.0,-260000000.0,2293000000.0,2293000000.0,530000000.0,150000000.0,179000000.0,-1740000000.0,-1237000000.0,-4968000000.0,-3094000000.0,-85000000.0,,1004000000.0,-21000000.0
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2012.0,Q3,2012-07-01,2012-09-30,,,,40000000.0,385753000.0,538000000.0,,611000000.0,65000000.0,638000000.0,,-723000000.0,-967000000.0,2287000000.0,-723000000.0,-967000000.0,2287000000.0,597000000.0,993000000.0,993000000.0,145000000.0,,235000000.0,-447000000.0,-182000000.0,-1202000000.0,-894000000.0,-85000000.0,,182000000.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-06 15:02:03+00:00,,,6000000.0,1136917000.0,1602000000.0,,269000000.0,381000000.0,3144000000.0,0.0,-345000000.0,-3758000000.0,4044000000.0,-345000000.0,-3758000000.0,4044000000.0,-59000000.0,2016000000.0,2016000000.0,157000000.0,150000000.0,32000000.0,-1316000000.0,-988000000.0,-3558000000.0,-2619000000.0,-85000000.0,,756000000.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2012.0,Q2TTM,2011-07-01,2012-06-30,,,,-80000000.0,1550247000.0,2101000000.0,,538000000.0,557000000.0,4275000000.0,,-139000000.0,-4910000000.0,5277000000.0,-139000000.0,-4910000000.0,5271000000.0,222000000.0,2233000000.0,2233000000.0,405000000.0,150000000.0,91000000.0,-1716000000.0,-1593000000.0,-4755000000.0,-3405000000.0,,,1364000000.0,-17000000.0
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2012.0,Q2,2012-04-01,2012-06-30,,,,-36000000.0,418846000.0,535000000.0,,15000000.0,200000000.0,931000000.0,,-210000000.0,-1364000000.0,1189000000.0,-210000000.0,-1364000000.0,1189000000.0,-385000000.0,639000000.0,639000000.0,,,-8000000.0,-443000000.0,-470000000.0,-1125000000.0,-898000000.0,,,239000000.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-06 12:45:48+00:00,,,-34000000.0,751164000.0,1064000000.0,,-342000000.0,316000000.0,2506000000.0,0.0,378000000.0,-2791000000.0,1757000000.0,378000000.0,-2791000000.0,1757000000.0,-656000000.0,1023000000.0,1023000000.0,12000000.0,150000000.0,-203000000.0,-869000000.0,-806000000.0,-2356000000.0,-1725000000.0,0.0,,574000000.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2012.0,Q1TTM,2011-04-01,2012-03-31,,,,-42000000.0,1566195000.0,2076000000.0,,831000000.0,646000000.0,4357000000.0,,-113000000.0,-4726000000.0,5479000000.0,-113000000.0,-4726000000.0,5473000000.0,634000000.0,2214000000.0,2214000000.0,358000000.0,150000000.0,-41000000.0,-1691000000.0,-1603000000.0,-4670000000.0,-3575000000.0,,,1602000000.0,-14000000.0
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2012.0,Q1,2012-01-01,2012-03-31,2013-05-10 14:31:48+00:00,,,2000000.0,332318000.0,529000000.0,,-357000000.0,116000000.0,1575000000.0,,588000000.0,-1427000000.0,568000000.0,588000000.0,-1427000000.0,568000000.0,-271000000.0,384000000.0,384000000.0,12000000.0,150000000.0,-195000000.0,-426000000.0,-336000000.0,-1231000000.0,-827000000.0,0.0,,335000000.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2013.0,FY,2013-01-01,2013-12-31,2015-03-02 10:52:18+00:00,,-16000000.0,139000000.0,1480082000.0,2298000000.0,,648000000.0,695000000.0,3609000000.0,50000000.0,-324000000.0,-5742000000.0,6081000000.0,-324000000.0,-5742000000.0,6097000000.0,31000000.0,1710000000.0,1710000000.0,1441000000.0,0.0,-128000000.0,-1828000000.0,-1135000000.0,-5463000000.0,-2830000000.0,-20000000.0,,984000000.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2013.0,Q1TTM,2012-04-01,2013-03-31,,,-23000000.0,40000000.0,1586060000.0,2184000000.0,,568000000.0,323000000.0,4351000000.0,,-576000000.0,-5020000000.0,5044000000.0,-576000000.0,-5020000000.0,5067000000.0,-529000000.0,2128000000.0,2128000000.0,187000000.0,,116000000.0,-1774000000.0,-1330000000.0,-4775000000.0,-3028000000.0,-448000000.0,,969000000.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 13:50:32+00:00,,,4000000.0,364286000.0,568000000.0,,-434000000.0,42000000.0,1503000000.0,,429000000.0,-1279000000.0,737000000.0,429000000.0,-1279000000.0,737000000.0,-113000000.0,97000000.0,97000000.0,506000000.0,0.0,-3000000.0,-442000000.0,-340000000.0,-1197000000.0,-656000000.0,-18000000.0,,261000000.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2014.0,FY,2014-01-01,2014-12-31,2017-02-21 21:23:49+00:00,-731000000.0,-22000000.0,272000000.0,1422000000.0,2293000000.0,,1144000000.0,814000000.0,3169000000.0,,644000000.0,-6408000000.0,5793000000.0,644000000.0,-6408000000.0,5815000000.0,51000000.0,2031000000.0,2031000000.0,347000000.0,125000000.0,-418000000.0,-1867000000.0,-927000000.0,-5246000000.0,-1592000000.0,-5000000.0,0.0,914000000.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2014.0,Q3,2014-07-01,2014-09-30,,,,51000000.0,368000000.0,616000000.0,,1109000000.0,166000000.0,-339000000.0,,-398000000.0,,2617000000.0,-398000000.0,-1388000000.0,2617000000.0,831000000.0,735000000.0,735000000.0,157000000.0,1380000000.0,0.0,-488000000.0,0.0,0.0,-1117000000.0,,,,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2014.0,Q2,2014-04-01,2014-06-30,,,,219000000.0,351000000.0,595000000.0,,-237000000.0,190000000.0,-837000000.0,,580000000.0,-1554000000.0,967000000.0,580000000.0,-1554000000.0,967000000.0,-7000000.0,628000000.0,628000000.0,-19000000.0,791000000.0,455000000.0,-502000000.0,-214000000.0,-1566000000.0,939000000.0,-1000000.0,,-229000000.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 14:42:58+00:00,,,-7000000.0,362000000.0,587000000.0,,-195000000.0,128000000.0,1251000000.0,,43000000.0,-1215000000.0,1103000000.0,43000000.0,-1215000000.0,1103000000.0,-69000000.0,368000000.0,368000000.0,343000000.0,59000000.0,-33000000.0,-452000000.0,-231000000.0,-1180000000.0,-939000000.0,-4000000.0,,229000000.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2014.0,Q1TTM,2013-04-01,2014-03-31,,,-16000000.0,128000000.0,1477796000.0,2317000000.0,,887000000.0,781000000.0,3357000000.0,50000000.0,-710000000.0,-5678000000.0,6447000000.0,-710000000.0,-5678000000.0,6463000000.0,75000000.0,1981000000.0,1981000000.0,1278000000.0,59000000.0,-158000000.0,-1838000000.0,-1026000000.0,-5446000000.0,-3113000000.0,-6000000.0,,952000000.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2015.0,FY,2015-01-01,2015-12-31,2018-02-20 21:22:00+00:00,-1719000000.0,-21000000.0,-9000000.0,1583000000.0,2395000000.0,,1489000000.0,597000000.0,7857000000.0,0.0,1700000000.0,-7280000000.0,6253000000.0,1700000000.0,-7280000000.0,6274000000.0,694000000.0,2435000000.0,2435000000.0,-45000000.0,-275000000.0,279000000.0,-1977000000.0,-1584000000.0,-5674000000.0,-3975000000.0,-115000000.0,-412000000.0,1418000000.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2015.0,Q4,2015-10-01,2015-12-31,,-591000000.0,0.0,4000000.0,448000000.0,0.0,,0.0,187000000.0,2923000000.0,,1509000000.0,-2400000000.0,1186000000.0,1509000000.0,-2400000000.0,1186000000.0,295000000.0,297000000.0,297000000.0,889000000.0,63000000.0,-741000000.0,-506000000.0,-420000000.0,-2066000000.0,-1158000000.0,,,1418000000.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-04 16:43:30+00:00,-1128000000.0,,-13000000.0,1135000000.0,1787000000.0,,741000000.0,410000000.0,4934000000.0,,191000000.0,-4880000000.0,5088000000.0,191000000.0,-4880000000.0,5088000000.0,399000000.0,2138000000.0,2138000000.0,422000000.0,-338000000.0,1020000000.0,-1471000000.0,-1164000000.0,-3608000000.0,-2817000000.0,-115000000.0,-412000000.0,0.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2015.0,Q3TTM,2014-10-01,2015-09-30,,-1859000000.0,-22000000.0,-4000000.0,1476000000.0,2282000000.0,,1208000000.0,740000000.0,8028000000.0,,610000000.0,-7142000000.0,6194000000.0,610000000.0,-7131000000.0,6216000000.0,-305000000.0,2438000000.0,2438000000.0,288000000.0,-2443000000.0,103000000.0,-1896000000.0,-1456000000.0,-4844000000.0,-3292000000.0,-115000000.0,-412000000.0,914000000.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2015.0,Q3,2015-07-01,2015-09-30,,-720000000.0,,3000000.0,410000000.0,616000000.0,,964000000.0,216000000.0,1355000000.0,,-571000000.0,-2114000000.0,2981000000.0,-571000000.0,-2114000000.0,2981000000.0,296000000.0,969000000.0,969000000.0,432000000.0,-16000000.0,119000000.0,-498000000.0,-231000000.0,-1282000000.0,-1628000000.0,,,,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-08 12:24:43+00:00,-408000000.0,,-16000000.0,725000000.0,1171000000.0,,-223000000.0,194000000.0,3579000000.0,,762000000.0,-2766000000.0,2107000000.0,762000000.0,-2766000000.0,2107000000.0,103000000.0,1169000000.0,1169000000.0,-10000000.0,-322000000.0,901000000.0,-973000000.0,-933000000.0,-2326000000.0,-1189000000.0,-115000000.0,-412000000.0,0.0,
