company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,assetretirementandlitigationobligation,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,customerdeposits,employeebenefitassets,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,othertaxespayable,prepaidexpenses,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2016.0,Q3,,2016-09-30,2016-11-04 16:43:30+00:00,1732000000.0,2685000000.0,736000000.0,29590000000.0,-225000000.0,7351000000.0,,2669000000.0,,14117000000.0,0.0,375000000.0,577000000.0,,6223000000.0,105144000000.0,,41550000000.0,2559000000.0,2559000000.0,75554000000.0,1633000000.0,,2003000000.0,16143000000.0,3022000000.0,1286000000.0,1998000000.0,,584000000.0,,10137000000.0,1423000000.0,228000000.0,,641000000.0,459000000.0,167000000.0,,10685000000.0,3924000000.0,106362000000.0,24547000000.0,9658000000.0,10567000000.0,24547000000.0,26180000000.0,80015000000.0,106362000000.0,21150000000.0,69489000000.0,,-30000000.0
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2016.0,Q1,,2016-03-31,2016-05-05 14:14:47+00:00,1584000000.0,1634000000.0,440000000.0,24566000000.0,-244000000.0,4655000000.0,,754000000.0,,11186000000.0,0.0,14000000.0,406000000.0,,,87118000000.0,,26091000000.0,1249000000.0,1922000000.0,62552000000.0,1387000000.0,,1985000000.0,13809000000.0,2546000000.0,665000000.0,1330000000.0,,255000000.0,,7268000000.0,1432000000.0,220000000.0,,240000000.0,486000000.0,162000000.0,,9999000000.0,3587000000.0,78735000000.0,20797000000.0,5461000000.0,7856000000.0,20797000000.0,22184000000.0,56389000000.0,78735000000.0,10722000000.0,48533000000.0,,-144000000.0
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2017.0,Q3,,2017-09-30,2017-10-31 17:54:28+00:00,2353000000.0,2936000000.0,703000000.0,31164000000.0,-182000000.0,7064000000.0,,1841000000.0,,15318000000.0,138000000.0,176000000.0,550000000.0,,6267000000.0,110905000000.0,902000000.0,44042000000.0,2661000000.0,2701000000.0,79741000000.0,1857000000.0,,1318000000.0,16611000000.0,2139000000.0,1221000000.0,1587000000.0,,443000000.0,,10014000000.0,1497000000.0,210000000.0,,707000000.0,365000000.0,420000000.0,,8981000000.0,6084000000.0,110315000000.0,24082000000.0,9202000000.0,12603000000.0,24082000000.0,25939000000.0,83956000000.0,110315000000.0,21372000000.0,71353000000.0,,-35000000.0
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2017.0,Q2,,2017-06-30,2017-08-01 18:43:13+00:00,1920000000.0,2680000000.0,584000000.0,30667000000.0,-191000000.0,7402000000.0,,1433000000.0,,15103000000.0,544000000.0,125000000.0,546000000.0,,6271000000.0,109353000000.0,929000000.0,43885000000.0,2644000000.0,2562000000.0,78686000000.0,1407000000.0,,1325000000.0,16042000000.0,2156000000.0,1257000000.0,1873000000.0,,508000000.0,,9777000000.0,1038000000.0,215000000.0,,890000000.0,361000000.0,169000000.0,,8494000000.0,6305000000.0,108684000000.0,23372000000.0,8837000000.0,12751000000.0,23834000000.0,25241000000.0,83274000000.0,108684000000.0,21161000000.0,70523000000.0,462000000.0,-34000000.0
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2017.0,Q1,,2017-03-31,2017-05-02 17:48:08+00:00,1750000000.0,2576000000.0,461000000.0,30330000000.0,-189000000.0,7282000000.0,,1094000000.0,,14857000000.0,544000000.0,258000000.0,541000000.0,,6251000000.0,110141000000.0,935000000.0,42786000000.0,2688000000.0,2510000000.0,79811000000.0,1902000000.0,,1647000000.0,16786000000.0,2234000000.0,1302000000.0,2008000000.0,,453000000.0,,9783000000.0,1110000000.0,218000000.0,,726000000.0,401000000.0,282000000.0,,10459000000.0,6087000000.0,109760000000.0,25094000000.0,8427000000.0,12284000000.0,25094000000.0,26996000000.0,82482000000.0,109760000000.0,21522000000.0,70198000000.0,,-33000000.0
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2018.0,Q3,,2018-09-30,2018-11-06 17:47:23+00:00,2246000000.0,3230000000.0,800000000.0,30739000000.0,-177000000.0,8416000000.0,,1847000000.0,,16045000000.0,,1060000000.0,524000000.0,,5315000000.0,109171000000.0,674000000.0,41425000000.0,2621000000.0,2294000000.0,78432000000.0,3188000000.0,,792000000.0,15063000000.0,2017000000.0,1252000000.0,1981000000.0,407000000.0,777000000.0,,9504000000.0,607000000.0,4995000000.0,2835000000.0,,354000000.0,324000000.0,,9048000000.0,5577000000.0,111717000000.0,24877000000.0,9384000000.0,12965000000.0,24877000000.0,28065000000.0,83328000000.0,111717000000.0,23901000000.0,70363000000.0,,-39000000.0
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2018.0,Q2,,2018-06-30,2018-08-07 18:44:06+00:00,2162000000.0,3235000000.0,646000000.0,30255000000.0,-188000000.0,8473000000.0,,1980000000.0,,15369000000.0,,544000000.0,488000000.0,,5315000000.0,107447000000.0,702000000.0,42483000000.0,2581000000.0,2151000000.0,77192000000.0,3056000000.0,,789000000.0,14941000000.0,2009000000.0,1151000000.0,2133000000.0,2704000000.0,1175000000.0,,9628000000.0,656000000.0,4951000000.0,2833000000.0,,398000000.0,324000000.0,,8494000000.0,7218000000.0,112777000000.0,23636000000.0,11619000000.0,14366000000.0,23636000000.0,26692000000.0,85761000000.0,112777000000.0,23966000000.0,71395000000.0,,-39000000.0
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2018.0,Q1,,2018-03-31,2018-05-01 17:40:51+00:00,2089000000.0,3265000000.0,493000000.0,31920000000.0,-200000000.0,7581000000.0,,2284000000.0,,15657000000.0,,,530000000.0,,6226000000.0,112867000000.0,848000000.0,44446000000.0,2573000000.0,2230000000.0,80947000000.0,1349000000.0,,818000000.0,16471000000.0,2206000000.0,1313000000.0,2212000000.0,,432000000.0,,10428000000.0,884000000.0,203000000.0,,368000000.0,432000000.0,324000000.0,,9257000000.0,7506000000.0,111567000000.0,24676000000.0,9524000000.0,13630000000.0,24676000000.0,26025000000.0,85218000000.0,111567000000.0,21096000000.0,71588000000.0,,-38000000.0
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2019.0,FY,,2019-12-31,2020-04-29 17:42:31+00:00,2115000000.0,2981000000.0,992000000.0,30765000000.0,,11542000000.0,1615000000.0,1975000000.0,,31759000000.0,0.0,0.0,496000000.0,,5280000000.0,113845000000.0,536000000.0,41798000000.0,2482000000.0,2388000000.0,83080000000.0,,,798000000.0,16257000000.0,1814000000.0,1971000000.0,2532000000.0,188000000.0,479000000.0,,15806000000.0,865000000.0,901000000.0,,659000000.0,314000000.0,291000000.0,,,5273000000.0,118700000000.0,31759000000.0,9817000000.0,12546000000.0,31759000000.0,31759000000.0,86650000000.0,118700000000.0,25803000000.0,73891000000.0,0.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2019.0,Q3,,2019-09-30,2019-10-29 19:30:33+00:00,1898000000.0,3049000000.0,798000000.0,30469000000.0,,12031000000.0,1601000000.0,2931000000.0,,31791000000.0,0.0,179000000.0,494000000.0,,5280000000.0,112182000000.0,550000000.0,42098000000.0,2733000000.0,2324000000.0,81713000000.0,,,796000000.0,16399000000.0,1999000000.0,1317000000.0,2000000000.0,17000000.0,392000000.0,,15664000000.0,827000000.0,938000000.0,20000000.0,689000000.0,279000000.0,291000000.0,0.0,,4084000000.0,117591000000.0,31791000000.0,9917000000.0,10534000000.0,31791000000.0,31791000000.0,85509000000.0,117591000000.0,25961000000.0,74975000000.0,0.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2019.0,Q2,,2019-06-30,2019-07-30 17:45:58+00:00,1978000000.0,3012000000.0,676000000.0,30693000000.0,,12008000000.0,1702000000.0,1383000000.0,,31131000000.0,0.0,171000000.0,489000000.0,,5282000000.0,111867000000.0,550000000.0,39682000000.0,2875000000.0,2143000000.0,81174000000.0,,,794000000.0,16397000000.0,2058000000.0,1213000000.0,1919000000.0,58000000.0,491000000.0,,14842000000.0,560000000.0,998000000.0,39000000.0,501000000.0,543000000.0,291000000.0,0.0,,4774000000.0,114867000000.0,31131000000.0,8352000000.0,10999000000.0,31131000000.0,31131000000.0,83445000000.0,114867000000.0,25341000000.0,72446000000.0,0.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2019.0,Q1,,2019-03-31,2019-04-30 18:32:56+00:00,2037000000.0,3160000000.0,473000000.0,30834000000.0,,11576000000.0,1720000000.0,1361000000.0,,30687000000.0,0.0,340000000.0,483000000.0,,5284000000.0,112471000000.0,585000000.0,40457000000.0,2767000000.0,2093000000.0,81637000000.0,,,794000000.0,16707000000.0,2084000000.0,1254000000.0,2013000000.0,55000000.0,450000000.0,,13028000000.0,405000000.0,1081000000.0,39000000.0,331000000.0,786000000.0,291000000.0,0.0,,3792000000.0,114096000000.0,30687000000.0,8709000000.0,9919000000.0,30687000000.0,30687000000.0,83118000000.0,114096000000.0,23539000000.0,72988000000.0,0.0,
Southern Co,SO,549300FC3G3YU2FBZD92,92122,2020.0,Q1,,2020-03-31,2020-04-29 17:42:31+00:00,1653000000.0,2632000000.0,502000000.0,31180000000.0,,11564000000.0,1610000000.0,2164000000.0,,31916000000.0,0.0,25000000.0,491000000.0,,5280000000.0,115145000000.0,523000000.0,44235000000.0,2588000000.0,2215000000.0,83965000000.0,,,798000000.0,16623000000.0,1778000000.0,1752000000.0,2381000000.0,0.0,414000000.0,,15971000000.0,1069000000.0,297000000.0,,338000000.0,667000000.0,291000000.0,,,3749000000.0,118852000000.0,31916000000.0,9430000000.0,9553000000.0,31916000000.0,31916000000.0,86645000000.0,118852000000.0,25457000000.0,76879000000.0,0.0,
