company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,assetretirementandlitigationobligation,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentemployeebenefitliabilities,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Acuity Brands Inc,AYI,,1144215,2013.0,Q3,,2013-05-31,2013-07-02 08:32:50+00:00,239700000.0,299500000.0,92100000.0,322400000.0,-84400000.0,7300000.0,301900000.0,0.0,726200000.0,13200000.0,26300000.0,573400000.0,469500000.0,242000000.0,353500000.0,201200000.0,147100000.0,3700000.0,36800000.0,90300000.0,,,26200000.0,61200000.0,21600000.0,701000000.0,,1829800000.0,922600000.0,837400000.0,358100000.0,922600000.0,922600000.0,907200000.0,1829800000.0,845300000.0,549100000.0,0.0,-420200000.0
Acuity Brands Inc,AYI,,1144215,2013.0,Q2,,2013-02-28,2013-04-03 08:21:21+00:00,213700000.0,282300000.0,79600000.0,327400000.0,-85000000.0,7000000.0,262800000.0,0.0,720900000.0,12700000.0,19200000.0,554700000.0,472300000.0,228000000.0,353500000.0,193700000.0,144900000.0,3900000.0,32100000.0,91600000.0,,,27200000.0,55000000.0,32200000.0,675000000.0,,1742400000.0,890700000.0,783700000.0,312500000.0,890700000.0,890700000.0,851700000.0,1742400000.0,813800000.0,539200000.0,0.0,-420200000.0
Acuity Brands Inc,AYI,,1144215,2013.0,Q1,,2012-11-30,2013-01-08 08:29:13+00:00,204600000.0,270500000.0,93900000.0,337100000.0,-85500000.0,6700000.0,267500000.0,,715900000.0,12600000.0,22800000.0,555100000.0,480900000.0,228100000.0,353500000.0,193700000.0,143800000.0,4000000.0,31700000.0,93800000.0,,,27400000.0,58600000.0,29000000.0,655900000.0,,1731700000.0,866100000.0,773300000.0,321300000.0,866100000.0,866100000.0,865600000.0,1731700000.0,814600000.0,544300000.0,0.0,-420200000.0
Acuity Brands Inc,AYI,,1144215,2014.0,FY,,2014-08-31,2015-10-27 16:55:13+00:00,287400000.0,373400000.0,127100000.0,347100000.0,-71900000.0,6800000.0,552500000.0,0.0,762000000.0,21500000.0,56000000.0,569400000.0,499600000.0,231600000.0,351900000.0,212000000.0,152500000.0,3000000.0,58400000.0,65100000.0,,,23500000.0,50200000.0,27000000.0,893600000.0,,2166400000.0,1163500000.0,1186400000.0,470500000.0,1163500000.0,1163500000.0,1002900000.0,2166400000.0,827500000.0,532400000.0,0.0,-420200000.0
Acuity Brands Inc,AYI,,1144215,2014.0,Q3,,2014-05-31,2014-07-01 08:53:28+00:00,256600000.0,352500000.0,116300000.0,344600000.0,-57900000.0,7400000.0,467300000.0,0.0,758500000.0,15400000.0,35800000.0,570100000.0,492800000.0,235300000.0,353600000.0,213800000.0,148200000.0,1500000.0,56400000.0,48800000.0,,,24700000.0,50100000.0,21000000.0,844400000.0,,2049800000.0,1124800000.0,1070000000.0,408700000.0,1124800000.0,1124800000.0,925000000.0,2049800000.0,831600000.0,516300000.0,0.0,-420200000.0
Acuity Brands Inc,AYI,,1144215,2014.0,Q2,,2014-02-28,2014-04-02 09:10:14+00:00,244400000.0,308700000.0,91300000.0,336500000.0,-60400000.0,7400000.0,408200000.0,0.0,753700000.0,14600000.0,31200000.0,570000000.0,483600000.0,238400000.0,353600000.0,228600000.0,147100000.0,1600000.0,56200000.0,50600000.0,,,24700000.0,58200000.0,30400000.0,806300000.0,,1972300000.0,1079400000.0,990500000.0,366900000.0,1079400000.0,1079400000.0,892900000.0,1972300000.0,834700000.0,526000000.0,0.0,-420200000.0
Acuity Brands Inc,AYI,,1144215,2014.0,Q1,,2013-11-30,2014-01-09 08:44:23+00:00,244300000.0,332600000.0,123200000.0,329200000.0,-59700000.0,7200000.0,398100000.0,0.0,740300000.0,14700000.0,28400000.0,570400000.0,476300000.0,241100000.0,353600000.0,208300000.0,147100000.0,1600000.0,55900000.0,52200000.0,,,26700000.0,61800000.0,25600000.0,779200000.0,,1966200000.0,1039600000.0,979300000.0,395900000.0,1039600000.0,1039600000.0,926600000.0,1966200000.0,839800000.0,530700000.0,0.0,-420200000.0
Acuity Brands Inc,AYI,,1144215,2015.0,FY,,2015-08-31,2016-10-27 17:16:54+00:00,311100000.0,411700000.0,130000000.0,352400000.0,-110400000.0,6900000.0,756800000.0,0.0,797600000.0,,79800000.0,565000000.0,527000000.0,223400000.0,352400000.0,224800000.0,174600000.0,3500000.0,31700000.0,83900000.0,,,27100000.0,51200000.0,20100000.0,1093000000.0,0.0,2407000000.0,1360000000.0,1413400000.0,520900000.0,1360000000.0,1360000000.0,1047000000.0,2407000000.0,819000000.0,526100000.0,0.0,-420200000.0
Acuity Brands Inc,AYI,,1144215,2015.0,Q3,,2015-05-31,2015-07-01 08:31:13+00:00,301900000.0,392800000.0,124700000.0,364100000.0,-88800000.0,7400000.0,652100000.0,0.0,784100000.0,20600000.0,59500000.0,565300000.0,529000000.0,226100000.0,353700000.0,256400000.0,164900000.0,3300000.0,58500000.0,58100000.0,,,24600000.0,50300000.0,21700000.0,1038600000.0,,2327800000.0,1313700000.0,1343600000.0,486100000.0,1313700000.0,1313700000.0,1014100000.0,2327800000.0,819300000.0,528000000.0,0.0,-420200000.0
Acuity Brands Inc,AYI,,1144215,2015.0,Q2,,2015-02-28,2015-04-01 08:41:15+00:00,280900000.0,355700000.0,107600000.0,357000000.0,-88100000.0,7400000.0,601100000.0,0.0,780100000.0,20900000.0,45600000.0,565600000.0,516100000.0,222600000.0,353700000.0,237400000.0,159100000.0,3400000.0,58300000.0,60200000.0,,,17200000.0,52800000.0,35100000.0,979800000.0,,2218100000.0,1251600000.0,1250200000.0,434100000.0,1251600000.0,1251600000.0,966500000.0,2218100000.0,808800000.0,532400000.0,0.0,-420200000.0
Acuity Brands Inc,AYI,,1144215,2015.0,Q1,,2014-11-30,2015-01-09 08:26:40+00:00,277500000.0,371800000.0,133800000.0,352800000.0,-79200000.0,7200000.0,583000000.0,0.0,771000000.0,20800000.0,42300000.0,567900000.0,513500000.0,227600000.0,353600000.0,214200000.0,160700000.0,3400000.0,58400000.0,62100000.0,,,21000000.0,60500000.0,35700000.0,939100000.0,,2206100000.0,1210700000.0,1225500000.0,453600000.0,1210700000.0,1210700000.0,995400000.0,2206100000.0,819900000.0,541800000.0,0.0,-420200000.0
Acuity Brands Inc,AYI,,1144215,2016.0,FY,,2016-08-31,2017-10-26 09:04:22+00:00,401000000.0,572800000.0,176100000.0,377900000.0,-139400000.0,7200000.0,413200000.0,0.0,856900000.0,,95200000.0,947800000.0,645700000.0,381400000.0,355000000.0,295200000.0,267800000.0,5100000.0,74600000.0,119900000.0,,,23000000.0,59000000.0,41700000.0,1360900000.0,200000.0,2948000000.0,1659800000.0,1322900000.0,672500000.0,1659800000.0,1659800000.0,1288200000.0,2948000000.0,1357300000.0,615700000.0,0.0,-418600000.0
Acuity Brands Inc,AYI,,1144215,2016.0,Q3,,2016-05-31,2016-06-29 08:28:19+00:00,353900000.0,494000000.0,152700000.0,374600000.0,-109800000.0,7700000.0,337000000.0,0.0,834100000.0,,77800000.0,889800000.0,637500000.0,448700000.0,354200000.0,288900000.0,262900000.0,3200000.0,116000000.0,79600000.0,,,23800000.0,53200000.0,34900000.0,1283800000.0,200000.0,2783200000.0,1587900000.0,1154800000.0,584600000.0,1587900000.0,1587900000.0,1195300000.0,2783200000.0,1365500000.0,610700000.0,0.0,-420200000.0
Acuity Brands Inc,AYI,,1144215,2016.0,Q2,,2016-02-29,2016-04-06 07:56:32+00:00,317800000.0,458800000.0,145000000.0,364700000.0,-121100000.0,8200000.0,224300000.0,0.0,819200000.0,,50400000.0,883700000.0,621300000.0,452800000.0,353500000.0,277500000.0,256600000.0,3400000.0,114200000.0,79900000.0,,,25600000.0,57200000.0,37100000.0,1215500000.0,200000.0,2619800000.0,1493400000.0,997700000.0,513400000.0,1493400000.0,1493400000.0,1126400000.0,2619800000.0,1365500000.0,613000000.0,0.0,-420200000.0
Acuity Brands Inc,AYI,,1144215,2016.0,Q1,,2015-11-30,2016-01-08 08:46:49+00:00,329100000.0,415700000.0,149600000.0,362200000.0,-113200000.0,7400000.0,560200000.0,0.0,812600000.0,,34000000.0,728000000.0,553500000.0,303000000.0,352400000.0,242300000.0,191300000.0,3400000.0,57300000.0,81700000.0,,,25400000.0,59900000.0,37000000.0,1155700000.0,,2506300000.0,1434900000.0,1255200000.0,512700000.0,1434900000.0,1434900000.0,1071400000.0,2506300000.0,1059800000.0,558700000.0,0.0,-420200000.0
Acuity Brands Inc,AYI,,1144215,2017.0,FY,,2017-08-31,2018-10-25 12:31:34+00:00,395100000.0,573300000.0,163600000.0,400100000.0,-99700000.0,7900000.0,311100000.0,0.0,881500000.0,,41800000.0,900900000.0,687800000.0,448800000.0,356500000.0,328600000.0,287700000.0,3400000.0,108200000.0,96900000.0,,,13200000.0,63600000.0,32600000.0,1659900000.0,400000.0,2899600000.0,1665600000.0,1245600000.0,600900000.0,1665600000.0,1665600000.0,1234000000.0,2899600000.0,1366300000.0,633100000.0,0.0,-776100000.0
Acuity Brands Inc,AYI,,1144215,2017.0,Q3,,2017-05-31,2017-06-29 08:36:18+00:00,359800000.0,521100000.0,158000000.0,391200000.0,-139500000.0,8000000.0,189700000.0,0.0,875900000.0,,26100000.0,887500000.0,675600000.0,448300000.0,356300000.0,342200000.0,284400000.0,4600000.0,106800000.0,116300000.0,,,11600000.0,63600000.0,41100000.0,1574900000.0,400000.0,2730500000.0,1535200000.0,1094100000.0,544300000.0,1535200000.0,1535200000.0,1195300000.0,2730500000.0,1352000000.0,651000000.0,0.0,-776100000.0
Acuity Brands Inc,AYI,,1144215,2017.0,Q2,,2017-02-28,2017-04-04 08:32:35+00:00,365500000.0,500900000.0,156000000.0,383600000.0,-143900000.0,8200000.0,463200000.0,0.0,868900000.0,,25000000.0,893300000.0,661400000.0,446400000.0,355800000.0,353700000.0,277800000.0,4700000.0,102500000.0,116400000.0,,,13000000.0,64600000.0,46100000.0,1498400000.0,300000.0,2999100000.0,1804800000.0,1363900000.0,546800000.0,1804800000.0,1804800000.0,1194300000.0,2999100000.0,1357400000.0,647500000.0,0.0,-418600000.0
Acuity Brands Inc,AYI,,1144215,2017.0,Q1,,2016-11-30,2017-01-09 08:35:01+00:00,390900000.0,522500000.0,192000000.0,385300000.0,-149300000.0,7400000.0,451200000.0,0.0,861200000.0,,26600000.0,941800000.0,658800000.0,372800000.0,355700000.0,334400000.0,273500000.0,4800000.0,74600000.0,117600000.0,,,14300000.0,68200000.0,48100000.0,1436800000.0,300000.0,2963400000.0,1730100000.0,1356200000.0,609800000.0,1730100000.0,1730100000.0,1233300000.0,2963400000.0,1333700000.0,623500000.0,0.0,-418600000.0
Acuity Brands Inc,AYI,,1144215,2018.0,FY,,2018-08-31,2019-10-29 14:51:38+00:00,451100000.0,637900000.0,164200000.0,441900000.0,-114800000.0,7900000.0,129100000.0,0.0,906800000.0,,67000000.0,970600000.0,728600000.0,498700000.0,356400000.0,411800000.0,286700000.0,2900000.0,92500000.0,64600000.0,,,18800000.0,67900000.0,32300000.0,1999200000.0,400000.0,2988800000.0,1716800000.0,1211100000.0,682700000.0,1716800000.0,1716800000.0,1272000000.0,2988800000.0,1491000000.0,589300000.0,0.0,-1074400000.0
Acuity Brands Inc,AYI,,1144215,2018.0,Q3,,2018-05-31,2018-07-03 08:26:55+00:00,464500000.0,572600000.0,147600000.0,433200000.0,-121100000.0,9300000.0,94300000.0,0.0,899700000.0,,58400000.0,970500000.0,721200000.0,504600000.0,356400000.0,406500000.0,288000000.0,3100000.0,87900000.0,86700000.0,,,10400000.0,69600000.0,32400000.0,1896200000.0,1600000.0,2882400000.0,1600400000.0,1105800000.0,672100000.0,1600400000.0,1600400000.0,1282000000.0,2882400000.0,1488600000.0,609900000.0,0.0,-1074400000.0
Acuity Brands Inc,AYI,,1144215,2018.0,Q2,,2018-02-28,2018-04-04 08:37:27+00:00,341900000.0,500200000.0,129100000.0,423000000.0,-115400000.0,9000000.0,229800000.0,0.0,893000000.0,,38200000.0,911900000.0,705800000.0,447500000.0,356500000.0,322100000.0,282800000.0,3200000.0,76100000.0,94300000.0,,,11700000.0,69200000.0,41300000.0,1828500000.0,400000.0,2750500000.0,1635800000.0,1093400000.0,509600000.0,1635800000.0,1635800000.0,1114700000.0,2750500000.0,1374300000.0,605100000.0,0.0,-970300000.0
Acuity Brands Inc,AYI,,1144215,2018.0,Q1,,2017-11-30,2018-01-09 08:48:02+00:00,364600000.0,514300000.0,198700000.0,410500000.0,-108600000.0,8600000.0,428600000.0,0.0,884800000.0,,31200000.0,896500000.0,696600000.0,439900000.0,356500000.0,339600000.0,286100000.0,3300000.0,108300000.0,95900000.0,,,11800000.0,71100000.0,41300000.0,1725900000.0,400000.0,2961400000.0,1726100000.0,1323800000.0,594900000.0,1726100000.0,1726100000.0,1235300000.0,2961400000.0,1351500000.0,640400000.0,0.0,-776000000.0
Acuity Brands Inc,AYI,,1144215,2019.0,FY,,2019-08-31,2020-06-30 08:32:18+00:00,338800000.0,561000000.0,175000000.0,,-151400000.0,6800000.0,461000000.0,0.0,930500000.0,,73200000.0,967300000.0,277300000.0,466000000.0,347500000.0,340800000.0,277300000.0,2300000.0,92700000.0,99700000.0,,0.0,17700000.0,110700000.0,79000000.0,2295800000.0,9100000.0,3172400000.0,1918900000.0,1441800000.0,596100000.0,1918900000.0,1918900000.0,1253500000.0,3172400000.0,1453300000.0,657400000.0,0.0,-1156000000.0
Acuity Brands Inc,AYI,,1144215,2019.0,Q3,,2019-05-31,2019-07-02 08:32:47+00:00,378800000.0,586000000.0,176700000.0,471200000.0,-122100000.0,7500000.0,333700000.0,0.0,925200000.0,,66400000.0,964100000.0,751700000.0,473100000.0,347500000.0,390600000.0,280500000.0,2800000.0,89600000.0,61900000.0,,,21300000.0,98700000.0,69000000.0,2204900000.0,9100000.0,3121100000.0,1884900000.0,1379300000.0,631000000.0,1884900000.0,1884900000.0,1236200000.0,3121100000.0,1461300000.0,605200000.0,0.0,-1123100000.0
Acuity Brands Inc,AYI,,1144215,2019.0,Q2,,2019-02-28,2019-04-03 08:34:30+00:00,351100000.0,520100000.0,165300000.0,464300000.0,-114700000.0,8300000.0,232000000.0,0.0,918000000.0,,61000000.0,968500000.0,748500000.0,482400000.0,349700000.0,413000000.0,284200000.0,2900000.0,89800000.0,62900000.0,,,21200000.0,94900000.0,67500000.0,2121600000.0,7000000.0,2991800000.0,1801800000.0,1232600000.0,584400000.0,1801800000.0,1801800000.0,1190000000.0,2991800000.0,1475000000.0,605600000.0,0.0,-1123100000.0
Acuity Brands Inc,AYI,,1144215,2019.0,Q1,,2018-11-30,2019-01-09 08:33:14+00:00,389700000.0,556700000.0,222200000.0,449400000.0,-121000000.0,8100000.0,214800000.0,0.0,910700000.0,,39700000.0,966900000.0,732400000.0,489500000.0,356300000.0,420200000.0,283000000.0,2900000.0,88700000.0,62500000.0,,,21200000.0,96800000.0,60100000.0,2060600000.0,400000.0,3015300000.0,1750900000.0,1251800000.0,652000000.0,1750900000.0,1750900000.0,1264400000.0,3015300000.0,1480500000.0,612400000.0,0.0,-1099400000.0
Acuity Brands Inc,AYI,,1144215,2020.0,Q3,,2020-05-31,2020-06-30 08:32:18+00:00,331300000.0,451300000.0,154800000.0,,-161600000.0,7100000.0,520600000.0,0.0,958500000.0,,55800000.0,1086400000.0,275100000.0,612900000.0,385800000.0,355300000.0,275100000.0,1900000.0,119200000.0,94700000.0,,16200000.0,85700000.0,163900000.0,53100000.0,2454800000.0,17800000.0,3442300000.0,2095700000.0,1380300000.0,575900000.0,2095700000.0,2095700000.0,1346600000.0,3442300000.0,1786900000.0,770700000.0,0.0,-1156000000.0
Acuity Brands Inc,AYI,,1144215,2020.0,Q2,,2020-02-29,2020-04-02 08:34:19+00:00,333500000.0,506700000.0,151100000.0,,-149600000.0,7000000.0,380600000.0,0.0,951100000.0,,55600000.0,1089600000.0,,628800000.0,390800000.0,348600000.0,279300000.0,2100000.0,117800000.0,96900000.0,,16600000.0,89100000.0,166900000.0,71900000.0,2399600000.0,15400000.0,3396700000.0,2045100000.0,1307800000.0,572200000.0,2045100000.0,2045100000.0,1351600000.0,3396700000.0,1809600000.0,779400000.0,0.0,-1156000000.0
Acuity Brands Inc,AYI,,1144215,2020.0,Q1,,2019-11-30,2020-01-09 08:39:58+00:00,321700000.0,507700000.0,174500000.0,,-147600000.0,7200000.0,266600000.0,0.0,943300000.0,,50500000.0,1115500000.0,,621500000.0,347100000.0,352600000.0,278400000.0,2300000.0,122700000.0,98700000.0,,16700000.0,81100000.0,169600000.0,79500000.0,2347600000.0,9200000.0,3305200000.0,1987300000.0,1206400000.0,572600000.0,1987300000.0,1987300000.0,1317900000.0,3305200000.0,1820400000.0,745300000.0,0.0,-1156000000.0
