company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Acuity Brands Inc,AYI,,1144215,2012.0,Q2YTD,2011-09-01,2012-02-29,,,1.17,0.26,1.16,26600000.0,49400000.0,49400000.0,,49400000.0,556500000.0,932000000.0,1800000.0,9300000.0,276600000.0,556500000.0,375500000.0,15400000.0,285900000.0,89600000.0,-13600000.0,76000000.0,932000000.0,,41400000.0,41900000.0
Acuity Brands Inc,AYI,,1144215,2012.0,Q2TTM,2011-03-01,2012-02-29,,1.89,2.6,0.52,2.57,57200000.0,110600000.0,110600000.0,,110600000.0,1121000000.0,1886600000.0,2500000.0,9300000.0,560700000.0,1121000000.0,765600000.0,30300000.0,570000000.0,195600000.0,-27800000.0,167800000.0,1886600000.0,,41400000.0,41900000.0
Acuity Brands Inc,AYI,,1144215,2012.0,Q1,2011-09-01,2011-11-30,2012-01-09 08:40:19+00:00,,0.71,0.13,0.7,15900000.0,29900000.0,29900000.0,,29900000.0,280700000.0,474300000.0,2900000.0,2700000.0,140300000.0,280700000.0,193600000.0,7700000.0,143000000.0,50600000.0,-4800000.0,45800000.0,474300000.0,,41200000.0,41700000.0
Acuity Brands Inc,AYI,,1144215,2012.0,Q1TTM,2010-12-01,2011-11-30,,1.89,2.6,0.52,2.56,55600000.0,111000000.0,111000000.0,,111000000.0,1097500000.0,1845000000.0,2900000.0,2700000.0,551000000.0,1097500000.0,747500000.0,30100000.0,553700000.0,193800000.0,-27200000.0,166600000.0,1845000000.0,,41200000.0,41700000.0
Acuity Brands Inc,AYI,,1144215,2013.0,Q4,2013-06-01,2013-08-31,,2.97,1.65,0.13,1.65,25400000.0,44900000.0,44900000.0,,44900000.0,342500000.0,579800000.0,,300000.0,158800000.0,342500000.0,237300000.0,7900000.0,159100000.0,78200000.0,-7900000.0,70300000.0,579800000.0,42900000.0,42200000.0,42500000.0
Acuity Brands Inc,AYI,,1144215,2013.0,FY,2012-09-01,2013-08-31,2014-10-29 16:28:03+00:00,2.97,2.97,0.52,2.95,65700000.0,127400000.0,127400000.0,,127400000.0,1251500000.0,2089100000.0,2800000.0,8500000.0,607600000.0,1251500000.0,837600000.0,31200000.0,616100000.0,221500000.0,-28400000.0,193100000.0,2089100000.0,42900000.0,42200000.0,42500000.0
Acuity Brands Inc,AYI,,1144215,2013.0,Q3,2013-03-01,2013-05-31,2013-07-02 08:32:50+00:00,,0.74,0.13,0.73,13500000.0,31700000.0,31700000.0,,31700000.0,320400000.0,541500000.0,3000000.0,7200000.0,163900000.0,320400000.0,221100000.0,7800000.0,171100000.0,50000000.0,-4800000.0,45200000.0,541500000.0,,42200000.0,42600000.0
Acuity Brands Inc,AYI,,1144215,2013.0,Q3YTD,2012-09-01,2013-05-31,,,1.32,0.39,1.3,40300000.0,82500000.0,82500000.0,,82500000.0,909000000.0,1509300000.0,2800000.0,8200000.0,448800000.0,909000000.0,600300000.0,23300000.0,457000000.0,143300000.0,-20500000.0,122800000.0,1509300000.0,,42200000.0,42600000.0
Acuity Brands Inc,AYI,,1144215,2013.0,Q3TTM,2012-06-01,2013-05-31,,2.75,2.1,0.52,2.07,57700000.0,115800000.0,115800000.0,,115800000.0,1212700000.0,2023500000.0,,10300000.0,596100000.0,1212700000.0,810800000.0,30900000.0,606400000.0,204400000.0,-30900000.0,173500000.0,2023500000.0,,42200000.0,42600000.0
Acuity Brands Inc,AYI,,1144215,2013.0,Q2,2012-12-01,2013-02-28,2013-04-03 08:21:21+00:00,,0.58,0.13,0.57,12500000.0,24700000.0,24700000.0,,24700000.0,297000000.0,486700000.0,-100000.0,300000.0,144300000.0,297000000.0,189700000.0,7800000.0,144600000.0,45100000.0,-7900000.0,37200000.0,486700000.0,,42100000.0,42500000.0
Acuity Brands Inc,AYI,,1144215,2013.0,Q2YTD,2012-09-01,2013-02-28,,,0.58,0.26,0.57,26800000.0,50800000.0,50800000.0,,50800000.0,588600000.0,967800000.0,-200000.0,1000000.0,284900000.0,588600000.0,379200000.0,15500000.0,285900000.0,93300000.0,-15700000.0,77600000.0,967800000.0,,42100000.0,42500000.0
Acuity Brands Inc,AYI,,1144215,2013.0,Q2TTM,2012-03-01,2013-02-28,,2.75,2.16,0.52,2.13,62900000.0,117700000.0,117700000.0,,117700000.0,1177800000.0,1969500000.0,-300000.0,5000000.0,575000000.0,1177800000.0,791700000.0,30800000.0,580000000.0,211700000.0,-31100000.0,180600000.0,1969500000.0,,42100000.0,42500000.0
Acuity Brands Inc,AYI,,1144215,2013.0,Q1TTM,2011-12-01,2012-11-30,,2.75,2.04,0.52,2.02,61100000.0,112500000.0,112500000.0,,112500000.0,1156600000.0,1940500000.0,-1300000.0,11300000.0,567000000.0,1156600000.0,783900000.0,30700000.0,578300000.0,205600000.0,-32000000.0,173600000.0,1940500000.0,,41800000.0,42300000.0
Acuity Brands Inc,AYI,,1144215,2013.0,Q1,2012-09-01,2012-11-30,2014-01-09 11:38:15+00:00,,,0.13,,14300000.0,26100000.0,26100000.0,,26100000.0,291600000.0,481100000.0,-100000.0,700000.0,140600000.0,291600000.0,189500000.0,7700000.0,141300000.0,48200000.0,-7800000.0,40400000.0,481100000.0,,41800000.0,42300000.0
Acuity Brands Inc,AYI,,1144215,2014.0,FY,2013-09-01,2014-08-31,2016-10-27 17:16:54+00:00,4.07,4.07,0.52,4.05,89900000.0,175800000.0,175800000.0,,175800000.0,1414300000.0,2393500000.0,-1300000.0,-200000.0,680300000.0,1414300000.0,979200000.0,32100000.0,680100000.0,299100000.0,-33400000.0,265700000.0,2393500000.0,43200000.0,42800000.0,43000000.0
Acuity Brands Inc,AYI,,1144215,2014.0,Q4,2014-06-01,2014-08-31,,4.07,2.3,0.13,2.29,27200000.0,54800000.0,54800000.0,,54800000.0,385200000.0,668700000.0,-700000.0,,192800000.0,385200000.0,283500000.0,8000000.0,192800000.0,90700000.0,-8700000.0,82000000.0,668700000.0,43200000.0,42800000.0,43000000.0
Acuity Brands Inc,AYI,,1144215,2014.0,Q3YTD,2013-09-01,2014-05-31,,,1.77,0.39,1.76,62700000.0,121000000.0,121000000.0,,121000000.0,1029100000.0,1724800000.0,-600000.0,-200000.0,487500000.0,1029100000.0,695700000.0,24100000.0,487300000.0,208400000.0,-24700000.0,183700000.0,1724800000.0,,42800000.0,43100000.0
Acuity Brands Inc,AYI,,1144215,2014.0,Q3TTM,2013-06-01,2014-05-31,,2.97,3.42,0.52,3.41,88100000.0,165900000.0,165900000.0,,165900000.0,1371600000.0,2304600000.0,-600000.0,100000.0,646300000.0,1371600000.0,933000000.0,32000000.0,646400000.0,286600000.0,-32600000.0,254000000.0,2304600000.0,,42800000.0,43100000.0
Acuity Brands Inc,AYI,,1144215,2014.0,Q3,2014-03-01,2014-05-31,2015-07-01 08:31:13+00:00,,1.01,0.13,1.01,20800000.0,43800000.0,43800000.0,,43800000.0,360500000.0,603900000.0,100000.0,0.0,170800000.0,360500000.0,243400000.0,8100000.0,170800000.0,72600000.0,-8000000.0,64600000.0,603900000.0,,42800000.0,43100000.0
Acuity Brands Inc,AYI,,1144215,2014.0,Q2,2013-12-01,2014-02-28,2014-04-02 09:10:14+00:00,,0.76,0.13,0.75,17600000.0,32700000.0,32700000.0,,32700000.0,331000000.0,546200000.0,-100000.0,-200000.0,157000000.0,331000000.0,215200000.0,8000000.0,156800000.0,58400000.0,-8100000.0,50300000.0,546200000.0,,42800000.0,43100000.0
Acuity Brands Inc,AYI,,1144215,2014.0,Q2YTD,2013-09-01,2014-02-28,,,0.76,0.26,0.75,41900000.0,77200000.0,77200000.0,,77200000.0,668600000.0,1120900000.0,-700000.0,-200000.0,316700000.0,668600000.0,452300000.0,16000000.0,316500000.0,135800000.0,-16700000.0,119100000.0,1120900000.0,,42800000.0,43100000.0
Acuity Brands Inc,AYI,,1144215,2014.0,Q2TTM,2013-03-01,2014-02-28,,2.97,3.15,0.52,3.13,80800000.0,153800000.0,153800000.0,,153800000.0,1331500000.0,2242200000.0,2300000.0,7300000.0,639400000.0,1331500000.0,910700000.0,31700000.0,646700000.0,264000000.0,-29400000.0,234600000.0,2242200000.0,,42800000.0,43100000.0
Acuity Brands Inc,AYI,,1144215,2014.0,Q1TTM,2012-12-01,2013-11-30,,2.97,2.97,0.52,2.95,75700000.0,145800000.0,145800000.0,,145800000.0,1297500000.0,2182700000.0,2300000.0,7800000.0,626700000.0,1297500000.0,885200000.0,31500000.0,634500000.0,250700000.0,-29200000.0,221500000.0,2182700000.0,,42600000.0,42900000.0
Acuity Brands Inc,AYI,,1144215,2014.0,Q1,2013-09-01,2013-11-30,2015-01-09 08:26:40+00:00,,,0.13,,24300000.0,44500000.0,44500000.0,,44500000.0,337600000.0,574700000.0,-600000.0,0.0,159700000.0,337600000.0,237100000.0,8000000.0,159700000.0,77400000.0,-8600000.0,68800000.0,574700000.0,,42600000.0,42900000.0
Acuity Brands Inc,AYI,,1144215,2015.0,FY,2014-09-01,2015-08-31,2017-10-26 09:04:22+00:00,5.13,5.13,0.52,5.09,121500000.0,222100000.0,222100000.0,,222100000.0,1561100000.0,2706700000.0,-1200000.0,12400000.0,756900000.0,1561100000.0,1145600000.0,31500000.0,769300000.0,376300000.0,-32700000.0,343600000.0,2706700000.0,43300000.0,43100000.0,43400000.0
Acuity Brands Inc,AYI,,1144215,2015.0,Q4,2015-06-01,2015-08-31,,5.13,1.39,0.13,1.37,32300000.0,60100000.0,60100000.0,,60100000.0,438200000.0,759500000.0,-11700000.0,2600000.0,206900000.0,438200000.0,321300000.0,7700000.0,209500000.0,111800000.0,-19400000.0,92400000.0,759500000.0,43300000.0,43100000.0,43400000.0
Acuity Brands Inc,AYI,,1144215,2015.0,Q3,2015-03-01,2015-05-31,2016-06-29 08:28:19+00:00,,1.49,0.13,1.48,36300000.0,64500000.0,64500000.0,,64500000.0,388100000.0,683700000.0,9500000.0,400000.0,196000000.0,388100000.0,295600000.0,7900000.0,196400000.0,99200000.0,1600000.0,100800000.0,683700000.0,,43200000.0,43500000.0
Acuity Brands Inc,AYI,,1144215,2015.0,Q3YTD,2014-09-01,2015-05-31,,,3.74,0.39,3.72,89200000.0,162000000.0,162000000.0,,162000000.0,1122900000.0,1947200000.0,10500000.0,9800000.0,550000000.0,1122900000.0,824300000.0,23800000.0,559800000.0,264500000.0,-13300000.0,251200000.0,1947200000.0,,43200000.0,43500000.0
Acuity Brands Inc,AYI,,1144215,2015.0,Q3TTM,2014-06-01,2015-05-31,,4.07,6.04,0.52,6.01,116400000.0,216800000.0,216800000.0,,216800000.0,1508100000.0,2615900000.0,9800000.0,9800000.0,742800000.0,1508100000.0,1107800000.0,31800000.0,752600000.0,355200000.0,-22000000.0,333200000.0,2615900000.0,,43200000.0,43500000.0
Acuity Brands Inc,AYI,,1144215,2015.0,Q2,2014-12-01,2015-02-28,2016-04-06 07:56:32+00:00,,1.07,0.13,1.07,24300000.0,46400000.0,46400000.0,,46400000.0,360400000.0,616100000.0,100000.0,-600000.0,177700000.0,360400000.0,255700000.0,8000000.0,177100000.0,78600000.0,-7900000.0,70700000.0,616100000.0,,43100000.0,43400000.0
Acuity Brands Inc,AYI,,1144215,2015.0,Q2YTD,2014-09-01,2015-02-28,,,2.25,0.26,2.24,52900000.0,97500000.0,97500000.0,,97500000.0,734800000.0,1263500000.0,1000000.0,9400000.0,354000000.0,734800000.0,528700000.0,15900000.0,363400000.0,165300000.0,-14900000.0,150400000.0,1263500000.0,,43100000.0,43400000.0
Acuity Brands Inc,AYI,,1144215,2015.0,Q2TTM,2014-03-01,2015-02-28,,4.07,5.56,0.52,5.54,100900000.0,196100000.0,196100000.0,,196100000.0,1480500000.0,2536100000.0,400000.0,9400000.0,717600000.0,1480500000.0,1055600000.0,32000000.0,727000000.0,328600000.0,-31600000.0,297000000.0,2536100000.0,,43100000.0,43400000.0
Acuity Brands Inc,AYI,,1144215,2015.0,Q1,2014-09-01,2014-11-30,2016-01-08 08:46:49+00:00,,1.18,0.13,1.17,28600000.0,51100000.0,51100000.0,,51100000.0,374400000.0,647400000.0,900000.0,10000000.0,176300000.0,374400000.0,273000000.0,7900000.0,186300000.0,86700000.0,-7000000.0,79700000.0,647400000.0,,43000000.0,43300000.0
Acuity Brands Inc,AYI,,1144215,2015.0,Q1TTM,2013-12-01,2014-11-30,,4.07,5.25,0.52,5.22,94200000.0,182400000.0,182400000.0,,182400000.0,1451100000.0,2466200000.0,200000.0,9800000.0,696900000.0,1451100000.0,1015100000.0,32000000.0,706700000.0,308400000.0,-31800000.0,276600000.0,2466200000.0,,43000000.0,43300000.0
Acuity Brands Inc,AYI,,1144215,2016.0,FY,2015-09-01,2016-08-31,2018-10-25 12:31:34+00:00,6.67,6.67,0.52,6.63,153800000.0,290800000.0,290800000.0,,290800000.0,1855100000.0,3291300000.0,1600000.0,15000000.0,946000000.0,1855100000.0,1436200000.0,32200000.0,961000000.0,475200000.0,-30600000.0,444600000.0,3291300000.0,43600000.0,43500000.0,43800000.0
Acuity Brands Inc,AYI,,1144215,2016.0,Q4,2016-06-01,2016-08-31,,6.67,1.89,0.13,1.88,44300000.0,82900000.0,82900000.0,,82900000.0,523400000.0,925400000.0,100000.0,4800000.0,262100000.0,523400000.0,402000000.0,8000000.0,266900000.0,135100000.0,-7900000.0,127200000.0,925400000.0,43600000.0,43500000.0,43800000.0
Acuity Brands Inc,AYI,,1144215,2016.0,Q3,2016-03-01,2016-05-31,2017-06-29 08:36:18+00:00,,1.7,0.13,1.69,38600000.0,74000000.0,74000000.0,,74000000.0,473600000.0,851500000.0,-300000.0,9700000.0,247200000.0,473600000.0,377900000.0,8100000.0,256900000.0,121000000.0,-8400000.0,112600000.0,851500000.0,,43500000.0,43800000.0
Acuity Brands Inc,AYI,,1144215,2016.0,Q3YTD,2015-09-01,2016-05-31,,,4.78,0.39,4.75,109500000.0,207900000.0,207900000.0,,207900000.0,1331700000.0,2365900000.0,1500000.0,10200000.0,683900000.0,1331700000.0,1034200000.0,24200000.0,694100000.0,340100000.0,-22700000.0,317400000.0,2365900000.0,,43500000.0,43800000.0
Acuity Brands Inc,AYI,,1144215,2016.0,Q3TTM,2015-06-01,2016-05-31,,5.13,6.17,0.52,6.12,141800000.0,268000000.0,268000000.0,,268000000.0,1769900000.0,3125400000.0,-10200000.0,12800000.0,890800000.0,1769900000.0,1355500000.0,31900000.0,903600000.0,451900000.0,-42100000.0,409800000.0,3125400000.0,,43500000.0,43800000.0
Acuity Brands Inc,AYI,,1144215,2016.0,Q2,2015-12-01,2016-02-29,2017-04-04 08:32:35+00:00,,1.5,0.13,1.49,34100000.0,65500000.0,65500000.0,,65500000.0,440900000.0,777800000.0,1100000.0,100000.0,230100000.0,440900000.0,336900000.0,8200000.0,230200000.0,106700000.0,-7100000.0,99600000.0,777800000.0,,43500000.0,43800000.0
Acuity Brands Inc,AYI,,1144215,2016.0,Q2YTD,2015-09-01,2016-02-29,,,3.08,0.26,3.06,70900000.0,133900000.0,133900000.0,,133900000.0,858100000.0,1514400000.0,1800000.0,500000.0,436700000.0,858100000.0,656300000.0,16100000.0,437200000.0,219100000.0,-14300000.0,204800000.0,1514400000.0,,43500000.0,43800000.0
Acuity Brands Inc,AYI,,1144215,2016.0,Q2TTM,2015-03-01,2016-02-29,,5.13,5.96,0.52,5.91,139500000.0,258500000.0,258500000.0,,258500000.0,1684400000.0,2957600000.0,-400000.0,3500000.0,839600000.0,1684400000.0,1273200000.0,31700000.0,843100000.0,430100000.0,-32100000.0,398000000.0,2957600000.0,,43500000.0,43800000.0
Acuity Brands Inc,AYI,,1144215,2016.0,Q1,2015-09-01,2015-11-30,2017-01-09 08:35:01+00:00,,1.58,0.13,1.57,36800000.0,68400000.0,68400000.0,,68400000.0,417200000.0,736600000.0,700000.0,400000.0,206600000.0,417200000.0,319400000.0,7900000.0,207000000.0,112400000.0,-7200000.0,105200000.0,736600000.0,,43300000.0,43600000.0
Acuity Brands Inc,AYI,,1144215,2016.0,Q1TTM,2014-12-01,2015-11-30,,5.13,5.53,0.52,5.49,129700000.0,239400000.0,239400000.0,,239400000.0,1603900000.0,2795900000.0,-1400000.0,2800000.0,787200000.0,1603900000.0,1192000000.0,31500000.0,790000000.0,402000000.0,-32900000.0,369100000.0,2795900000.0,,43300000.0,43600000.0
Acuity Brands Inc,AYI,,1144215,2017.0,FY,2016-09-01,2017-08-31,2019-10-29 14:51:38+00:00,7.46,7.46,0.52,7.43,170900000.0,321700000.0,321700000.0,,321700000.0,2024000000.0,3505100000.0,-2400000.0,11300000.0,942300000.0,2024000000.0,1481100000.0,32500000.0,953600000.0,527500000.0,-34900000.0,492600000.0,3505100000.0,43100000.0,43100000.0,43300000.0
Acuity Brands Inc,AYI,,1144215,2017.0,Q4,2017-06-01,2017-08-31,,7.46,2.14,0.13,2.14,51800000.0,90500000.0,90500000.0,,90500000.0,550800000.0,957600000.0,-10900000.0,9600000.0,235800000.0,550800000.0,406800000.0,8200000.0,245400000.0,161400000.0,-19100000.0,142300000.0,957600000.0,43100000.0,43100000.0,43300000.0
Acuity Brands Inc,AYI,,1144215,2017.0,Q3,2017-03-01,2017-05-31,2018-07-03 08:26:55+00:00,,1.91,0.13,1.9,42400000.0,82200000.0,82200000.0,,82200000.0,512700000.0,891600000.0,1200000.0,500000.0,246900000.0,512700000.0,378900000.0,8100000.0,247400000.0,131500000.0,-6900000.0,124600000.0,891600000.0,,43100000.0,43300000.0
Acuity Brands Inc,AYI,,1144215,2017.0,Q3YTD,2016-09-01,2017-05-31,,,5.32,0.39,5.29,119100000.0,231200000.0,231200000.0,,231200000.0,1473200000.0,2547500000.0,8500000.0,1700000.0,706500000.0,1473200000.0,1074300000.0,24300000.0,708200000.0,366100000.0,-15800000.0,350300000.0,2547500000.0,,43100000.0,43300000.0
