company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Acuity Brands Inc,AYI,,1144215,2011.0,Q3TTM,2010-06-01,2011-05-31,,-22600000.0,29300000.0,30100000.0,38500000.0,,4000000.0,7500000.0,7400000.0,,-47700000.0,-135100000.0,145100000.0,,-47700000.0,-135100000.0,145100000.0,-33700000.0,98500000.0,98500000.0,,600000.0,3500000.0,-90400000.0,,-22500000.0,,-23400000.0,,-36100000.0,,1300000.0
Acuity Brands Inc,AYI,,1144215,2011.0,Q2YTD,2010-09-01,2011-02-28,2011-03-30 09:03:46+00:00,,16600000.0,7500000.0,19200000.0,,3400000.0,-33400000.0,5300000.0,,-5300000.0,-92300000.0,28600000.0,,-5300000.0,-92300000.0,28700000.0,-65500000.0,44300000.0,44300000.0,,-1500000.0,600000.0,-80500000.0,,-11200000.0,,-11800000.0,,,,
Acuity Brands Inc,AYI,,1144215,2011.0,Q2TTM,2010-03-01,2011-02-28,,-22600000.0,26000000.0,22500000.0,36900000.0,,1600000.0,8800000.0,8900000.0,,-46600000.0,-127100000.0,141700000.0,,-46600000.0,-127100000.0,141800000.0,-30300000.0,92800000.0,92200000.0,600000.0,3800000.0,3100000.0,-80500000.0,,-22500000.0,,-24200000.0,,-36100000.0,,200000.0
Acuity Brands Inc,AYI,,1144215,2011.0,Q2,2010-12-01,2011-02-28,,,13600000.0,5300000.0,9600000.0,,3400000.0,-9700000.0,5300000.0,,-3000000.0,-49500000.0,23300000.0,,-3000000.0,-49500000.0,23400000.0,-26700000.0,19900000.0,19900000.0,,3500000.0,-2700000.0,-44400000.0,-1000000.0,-5600000.0,,-5100000.0,,,,
Acuity Brands Inc,AYI,,1144215,2011.0,Q1,2010-09-01,2010-11-30,2011-01-10 08:39:36+00:00,,3000000.0,2200000.0,9600000.0,,,-23700000.0,,,-2300000.0,-42800000.0,5300000.0,,-2300000.0,-42800000.0,5300000.0,-38800000.0,24400000.0,24400000.0,,-5000000.0,3300000.0,-36100000.0,1000000.0,-5600000.0,,-6700000.0,,,,
Acuity Brands Inc,AYI,,1144215,2011.0,Q1TTM,2009-12-01,2010-11-30,,-22600000.0,31700000.0,22000000.0,36700000.0,,-3100000.0,-9500000.0,6500000.0,346500000.0,64000000.0,-82800000.0,124800000.0,,64000000.0,-82800000.0,124800000.0,103900000.0,80700000.0,80100000.0,600000.0,17500000.0,5200000.0,-36100000.0,1000000.0,-22600000.0,,-24300000.0,-235500000.0,-36100000.0,,200000.0
Acuity Brands Inc,AYI,,1144215,2012.0,FY,2011-09-01,2012-08-31,2013-10-29 16:07:48+00:00,-3800000.0,50700000.0,31600000.0,39800000.0,,-4100000.0,4200000.0,7600000.0,,-18700000.0,-35100000.0,172200000.0,,-18700000.0,-35100000.0,172200000.0,114300000.0,116300000.0,116300000.0,,11900000.0,4900000.0,,,-22000000.0,,-31400000.0,,-9200000.0,,100000.0
Acuity Brands Inc,AYI,,1144215,2012.0,Q4,2012-06-01,2012-08-31,,,12500000.0,12100000.0,10100000.0,,3100000.0,17100000.0,1100000.0,,-3800000.0,-12500000.0,69400000.0,,-3800000.0,-12500000.0,69400000.0,56200000.0,33200000.0,33200000.0,,9000000.0,600000.0,,,-5500000.0,,-12600000.0,,,,100000.0
Acuity Brands Inc,AYI,,1144215,2012.0,Q3YTD,2011-09-01,2012-05-31,2012-07-02 08:29:33+00:00,-3800000.0,38200000.0,19500000.0,29700000.0,,-7200000.0,-12900000.0,6500000.0,,-14900000.0,-22600000.0,102800000.0,,-14900000.0,-22600000.0,102800000.0,58100000.0,83100000.0,83100000.0,,2900000.0,4300000.0,,,-16500000.0,,-18800000.0,,-9200000.0,,0.0
Acuity Brands Inc,AYI,,1144215,2012.0,Q3TTM,2011-06-01,2012-05-31,,-94200000.0,50800000.0,32200000.0,40100000.0,,-8400000.0,15500000.0,7200000.0,,-77800000.0,-28600000.0,182300000.0,,-77800000.0,-28600000.0,182300000.0,67500000.0,117300000.0,117300000.0,,9400000.0,7400000.0,90400000.0,,-22200000.0,,-24700000.0,,-70200000.0,,-100000.0
Acuity Brands Inc,AYI,,1144215,2012.0,Q3,2012-03-01,2012-05-31,,,6200000.0,,10200000.0,,-2900000.0,18300000.0,100000.0,,-5200000.0,-9400000.0,65200000.0,,-5200000.0,-9400000.0,65200000.0,47700000.0,33600000.0,33600000.0,,3100000.0,200000.0,,,-5500000.0,,-9400000.0,,,,
Acuity Brands Inc,AYI,,1144215,2012.0,Q2YTD,2011-09-01,2012-02-29,2012-04-04 08:33:15+00:00,-3800000.0,32000000.0,19500000.0,19500000.0,,-4300000.0,-31200000.0,6400000.0,,-9700000.0,-13200000.0,37600000.0,,-9700000.0,-13200000.0,37600000.0,10400000.0,49500000.0,49500000.0,,-200000.0,4100000.0,,,-11000000.0,,-9400000.0,,-9200000.0,,
Acuity Brands Inc,AYI,,1144215,2012.0,Q2TTM,2011-03-01,2012-02-29,,-94200000.0,49600000.0,41900000.0,40400000.0,,-5300000.0,13800000.0,7600000.0,,-76200000.0,-33400000.0,170100000.0,,-76200000.0,-33400000.0,170000000.0,55100000.0,110700000.0,110700000.0,,5200000.0,8800000.0,80500000.0,,-22400000.0,,-20900000.0,,-70200000.0,,1200000.0
Acuity Brands Inc,AYI,,1144215,2012.0,Q2,2011-12-01,2012-02-29,,,24500000.0,17100000.0,9400000.0,,100000.0,-19700000.0,5600000.0,,3100000.0,-5200000.0,9900000.0,,3100000.0,-5200000.0,9900000.0,7900000.0,19600000.0,19600000.0,,600000.0,3000000.0,,,-5500000.0,,-5200000.0,,,,
Acuity Brands Inc,AYI,,1144215,2012.0,Q1,2011-09-01,2011-11-30,2012-01-09 08:40:19+00:00,-3800000.0,7500000.0,2400000.0,10100000.0,,-4400000.0,-11500000.0,800000.0,,-12800000.0,-8000000.0,27700000.0,,-12800000.0,-8000000.0,27700000.0,2500000.0,29900000.0,29900000.0,,-800000.0,1100000.0,,,-5500000.0,,-4200000.0,,-9200000.0,,0.0
Acuity Brands Inc,AYI,,1144215,2012.0,Q1TTM,2010-12-01,2011-11-30,,-94200000.0,38700000.0,30100000.0,40600000.0,,-2000000.0,23800000.0,7300000.0,,-82300000.0,-77700000.0,183500000.0,,-82300000.0,-77700000.0,183500000.0,20500000.0,111000000.0,111000000.0,,8100000.0,3100000.0,36100000.0,-1000000.0,-22500000.0,,-20800000.0,,-70200000.0,,1200000.0
Acuity Brands Inc,AYI,,1144215,2013.0,Q4,2013-06-01,2013-08-31,,,13600000.0,10700000.0,10600000.0,,400000.0,7400000.0,4900000.0,,1300000.0,-9000000.0,64500000.0,,1300000.0,-9000000.0,64500000.0,57200000.0,44900000.0,44900000.0,,1600000.0,2000000.0,,,-5600000.0,,-9200000.0,,,,200000.0
Acuity Brands Inc,AYI,,1144215,2013.0,FY,2012-09-01,2013-08-31,2014-10-29 16:28:03+00:00,-25500000.0,46800000.0,31300000.0,40800000.0,,-300000.0,-41600000.0,14900000.0,,1100000.0,-58500000.0,132300000.0,,1100000.0,-58500000.0,132300000.0,74600000.0,127400000.0,127400000.0,,5700000.0,8600000.0,,,-22400000.0,,-40600000.0,0.0,0.0,,7600000.0
Acuity Brands Inc,AYI,,1144215,2013.0,Q3YTD,2012-09-01,2013-05-31,2013-07-02 08:32:50+00:00,-25500000.0,33200000.0,20600000.0,30200000.0,,-700000.0,-49000000.0,10000000.0,,-200000.0,-49500000.0,67800000.0,,-200000.0,-49500000.0,67800000.0,17400000.0,82500000.0,82500000.0,,4100000.0,6600000.0,,,-16800000.0,,-31400000.0,,0.0,,7400000.0
Acuity Brands Inc,AYI,,1144215,2013.0,Q3TTM,2012-06-01,2013-05-31,,-25500000.0,45700000.0,32700000.0,40300000.0,,2400000.0,-31900000.0,11100000.0,,-4000000.0,-62000000.0,137200000.0,,-4000000.0,-62000000.0,137200000.0,73600000.0,115700000.0,115700000.0,,13100000.0,7200000.0,,,-22300000.0,,-44000000.0,,,,7500000.0
Acuity Brands Inc,AYI,,1144215,2013.0,Q3,2013-03-01,2013-05-31,,-22200000.0,8300000.0,200000.0,10300000.0,,-600000.0,24800000.0,900000.0,,-4000000.0,-24400000.0,68100000.0,,-4000000.0,-24400000.0,68100000.0,39100000.0,31700000.0,31700000.0,,1300000.0,800000.0,,,-5700000.0,,-9500000.0,,,,7300000.0
Acuity Brands Inc,AYI,,1144215,2013.0,Q2YTD,2012-09-01,2013-02-28,2014-04-02 09:10:14+00:00,-3300000.0,24900000.0,20400000.0,19900000.0,,-100000.0,-73800000.0,9100000.0,,3800000.0,-25100000.0,-300000.0,,3800000.0,-25100000.0,-300000.0,-21700000.0,50800000.0,50800000.0,,2800000.0,5800000.0,,,-11100000.0,,-21900000.0,,,,100000.0
Acuity Brands Inc,AYI,,1144215,2013.0,Q2TTM,2012-03-01,2013-02-28,,-3300000.0,43600000.0,32500000.0,40200000.0,,100000.0,-38400000.0,10300000.0,,-5200000.0,-47000000.0,134300000.0,,-5200000.0,-47000000.0,134300000.0,82200000.0,117600000.0,117600000.0,,14900000.0,6600000.0,,,-22100000.0,,-43900000.0,,,,200000.0
Acuity Brands Inc,AYI,,1144215,2013.0,Q2,2012-12-01,2013-02-28,,-3300000.0,17300000.0,10700000.0,9900000.0,,-700000.0,-24300000.0,900000.0,,-4300000.0,-13900000.0,14200000.0,,-4300000.0,-13900000.0,14200000.0,-4700000.0,24700000.0,24700000.0,,3900000.0,400000.0,,,-5600000.0,,-10700000.0,,,,100000.0
Acuity Brands Inc,AYI,,1144215,2013.0,Q1,2012-09-01,2012-11-30,2014-01-09 08:44:23+00:00,,7600000.0,9700000.0,10000000.0,,600000.0,-49500000.0,8200000.0,,8100000.0,-11200000.0,-14500000.0,,8100000.0,-11200000.0,-14500000.0,-17000000.0,26100000.0,26100000.0,,-1100000.0,5400000.0,,,-5500000.0,,-11200000.0,,,,0.0
Acuity Brands Inc,AYI,,1144215,2013.0,Q1TTM,2011-12-01,2012-11-30,,,50800000.0,38900000.0,39700000.0,,900000.0,-33800000.0,15000000.0,,2200000.0,-38300000.0,130000000.0,,2200000.0,-38300000.0,130000000.0,94800000.0,112500000.0,112500000.0,,11600000.0,9200000.0,,,-22000000.0,,-38400000.0,,,,100000.0
Acuity Brands Inc,AYI,,1144215,2014.0,FY,2013-09-01,2014-08-31,2016-10-27 17:16:54+00:00,0.0,77400000.0,32500000.0,43400000.0,,900000.0,6200000.0,8400000.0,0.0,-6300000.0,-34300000.0,233100000.0,,-6300000.0,-34300000.0,233100000.0,193400000.0,175800000.0,175800000.0,,7700000.0,10400000.0,0.0,,-22500000.0,,-35300000.0,-2600000.0,,,1000000.0
Acuity Brands Inc,AYI,,1144215,2014.0,Q4,2014-06-01,2014-08-31,,,22400000.0,11100000.0,11200000.0,,-500000.0,33400000.0,100000.0,,-8200000.0,-10400000.0,104300000.0,,-8200000.0,-10400000.0,104300000.0,85200000.0,54800000.0,54800000.0,,4900000.0,-100000.0,,,-5600000.0,,-10500000.0,-2600000.0,,,100000.0
Acuity Brands Inc,AYI,,1144215,2014.0,Q3TTM,2013-06-01,2014-05-31,,,68600000.0,32100000.0,42800000.0,,1800000.0,-19800000.0,13200000.0,,3200000.0,-32900000.0,193300000.0,,3200000.0,-32900000.0,193300000.0,165400000.0,165900000.0,165900000.0,,4400000.0,12500000.0,,,-22500000.0,,-34000000.0,,,,1100000.0
Acuity Brands Inc,AYI,,1144215,2014.0,Q3,2014-03-01,2014-05-31,,,8400000.0,200000.0,10800000.0,,700000.0,12800000.0,400000.0,,-4700000.0,-8300000.0,71400000.0,,-4700000.0,-8300000.0,71400000.0,59100000.0,43800000.0,43800000.0,,4000000.0,600000.0,,,-5700000.0,,-8300000.0,,,,
Acuity Brands Inc,AYI,,1144215,2014.0,Q3YTD,2013-09-01,2014-05-31,2015-07-01 08:31:13+00:00,0.0,55000000.0,21400000.0,32200000.0,,1400000.0,-27200000.0,8300000.0,,1900000.0,-23900000.0,128800000.0,,1900000.0,-23900000.0,128800000.0,108200000.0,121000000.0,121000000.0,,2800000.0,10500000.0,,,-16900000.0,0.0,-24800000.0,0.0,,0.0,900000.0
Acuity Brands Inc,AYI,,1144215,2014.0,Q2YTD,2013-09-01,2014-02-28,2014-04-02 09:10:14+00:00,0.0,46600000.0,21200000.0,21400000.0,,700000.0,-40000000.0,7900000.0,,6600000.0,-15600000.0,57400000.0,,6600000.0,-15600000.0,57400000.0,49100000.0,77200000.0,77200000.0,,-1200000.0,9900000.0,,,-11200000.0,,-16500000.0,,,,900000.0
Acuity Brands Inc,AYI,,1144215,2014.0,Q2TTM,2013-03-01,2014-02-28,,-22200000.0,68500000.0,32100000.0,42300000.0,,500000.0,-7800000.0,13700000.0,,3900000.0,-49000000.0,190000000.0,,3900000.0,-49000000.0,190000000.0,145400000.0,153800000.0,153800000.0,,1700000.0,12700000.0,,,-22500000.0,,-35200000.0,,,,8400000.0
Acuity Brands Inc,AYI,,1144215,2014.0,Q2,2013-12-01,2014-02-28,,,33200000.0,10700000.0,10800000.0,,-300000.0,-29000000.0,5300000.0,,4400000.0,-8000000.0,14000000.0,,4400000.0,-8000000.0,14000000.0,10100000.0,32700000.0,32700000.0,,-500000.0,4700000.0,,,-5600000.0,,-8000000.0,,,,
Acuity Brands Inc,AYI,,1144215,2014.0,Q1TTM,2012-12-01,2013-11-30,,-25500000.0,52600000.0,32100000.0,41400000.0,,100000.0,-3100000.0,9300000.0,,-4800000.0,-54900000.0,190200000.0,,-4800000.0,-54900000.0,190200000.0,130600000.0,145800000.0,145800000.0,,6100000.0,8400000.0,,,-22500000.0,,-37900000.0,,,,8500000.0
Acuity Brands Inc,AYI,,1144215,2014.0,Q1,2013-09-01,2013-11-30,2015-01-09 08:26:40+00:00,,13400000.0,10500000.0,10600000.0,,1000000.0,-11000000.0,2600000.0,,2200000.0,-7600000.0,43400000.0,,2200000.0,-7600000.0,43400000.0,39000000.0,44500000.0,44500000.0,,-700000.0,5200000.0,,,-5600000.0,,-8500000.0,0.0,,,900000.0
Acuity Brands Inc,AYI,,1144215,2015.0,FY,2014-09-01,2015-08-31,2017-10-26 09:04:22+00:00,-14600000.0,106300000.0,32200000.0,45800000.0,0.0,-8300000.0,17100000.0,11600000.0,0.0,-3900000.0,-72400000.0,288900000.0,,-3900000.0,-72400000.0,288900000.0,204300000.0,222100000.0,222100000.0,,3900000.0,17600000.0,-2600000.0,,-22700000.0,,-56500000.0,-10400000.0,0.0,,1300000.0
Acuity Brands Inc,AYI,,1144215,2015.0,Q4,2015-06-01,2015-08-31,,,27000000.0,10600000.0,11600000.0,,-2600000.0,46200000.0,4100000.0,,3400000.0,-26800000.0,130700000.0,,3400000.0,-26800000.0,130700000.0,104700000.0,60100000.0,60100000.0,,12800000.0,5000000.0,-2600000.0,,-5700000.0,4100000.0,-14200000.0,,,-14400000.0,300000.0
Acuity Brands Inc,AYI,,1144215,2015.0,Q3YTD,2014-09-01,2015-05-31,2016-06-29 08:28:19+00:00,-14600000.0,79300000.0,21600000.0,34200000.0,,-5700000.0,-29100000.0,7500000.0,0.0,-7300000.0,-45600000.0,158200000.0,,-7300000.0,-45600000.0,158200000.0,99600000.0,162000000.0,162000000.0,,-8900000.0,12600000.0,,,-17000000.0,-4100000.0,-42300000.0,-10400000.0,,14400000.0,1000000.0
Acuity Brands Inc,AYI,,1144215,2015.0,Q3TTM,2014-06-01,2015-05-31,,-14600000.0,101700000.0,32700000.0,45400000.0,,-6200000.0,4300000.0,7600000.0,,-15500000.0,-56000000.0,262500000.0,,-15500000.0,-56000000.0,262500000.0,184800000.0,216800000.0,216800000.0,,-4000000.0,12500000.0,,,-22600000.0,-4100000.0,-52800000.0,-13000000.0,,14400000.0,1100000.0
Acuity Brands Inc,AYI,,1144215,2015.0,Q3,2015-03-01,2015-05-31,,-14600000.0,21300000.0,100000.0,11700000.0,,-700000.0,11600000.0,100000.0,,-12400000.0,-18600000.0,82700000.0,,-12400000.0,-18600000.0,82700000.0,51000000.0,64500000.0,64500000.0,,-5100000.0,400000.0,,,-5700000.0,-4100000.0,-15300000.0,-7200000.0,,14400000.0,1000000.0
Acuity Brands Inc,AYI,,1144215,2015.0,Q2YTD,2014-09-01,2015-02-28,2016-04-06 07:56:32+00:00,0.0,58000000.0,21500000.0,22500000.0,,-5000000.0,-40700000.0,7400000.0,0.0,5100000.0,-27000000.0,75500000.0,,5100000.0,-27000000.0,75500000.0,48600000.0,97500000.0,97500000.0,,-3800000.0,12200000.0,,,-11300000.0,,-27000000.0,-3200000.0,,,0.0
Acuity Brands Inc,AYI,,1144215,2015.0,Q2TTM,2014-03-01,2015-02-28,,,88800000.0,32800000.0,44500000.0,,-4800000.0,5500000.0,7900000.0,,-7800000.0,-45700000.0,251200000.0,,-7800000.0,-45700000.0,251200000.0,192900000.0,196100000.0,196100000.0,,5100000.0,12700000.0,,,-22600000.0,,-45800000.0,-5800000.0,,,100000.0
Acuity Brands Inc,AYI,,1144215,2015.0,Q2,2014-12-01,2015-02-28,,,40900000.0,10800000.0,11200000.0,,-2000000.0,-30100000.0,2500000.0,,-200000.0,-8500000.0,28800000.0,,-200000.0,-8500000.0,28800000.0,18100000.0,46400000.0,46400000.0,,1300000.0,3000000.0,,,-5700000.0,,-8500000.0,,,,
Acuity Brands Inc,AYI,,1144215,2015.0,Q1,2014-09-01,2014-11-30,2016-01-08 08:46:49+00:00,0.0,17100000.0,10700000.0,11300000.0,,-3000000.0,-10600000.0,4900000.0,,5300000.0,-18500000.0,46700000.0,,5300000.0,-18500000.0,46700000.0,30500000.0,51100000.0,51100000.0,,-5100000.0,9200000.0,,,-5600000.0,,-18500000.0,-3200000.0,,,0.0
Acuity Brands Inc,AYI,,1144215,2015.0,Q1TTM,2013-12-01,2014-11-30,,,81100000.0,32700000.0,44100000.0,,-3100000.0,6600000.0,10700000.0,,-3200000.0,-45200000.0,236400000.0,,-3200000.0,-45200000.0,236400000.0,184900000.0,182400000.0,182400000.0,,3300000.0,14400000.0,,,-22500000.0,,-45300000.0,-5800000.0,,,100000.0
Acuity Brands Inc,AYI,,1144215,2016.0,FY,2015-09-01,2016-08-31,2018-10-25 12:31:34+00:00,-623200000.0,120700000.0,32800000.0,62600000.0,0.0,-4000000.0,2600000.0,14200000.0,2500000.0,-22800000.0,-704700000.0,387900000.0,,-22800000.0,-704700000.0,387900000.0,-343600000.0,290800000.0,290800000.0,,31900000.0,-16600000.0,0.0,,-22900000.0,,-83700000.0,0.0,0.0,,2200000.0
Acuity Brands Inc,AYI,,1144215,2016.0,Q4,2016-06-01,2016-08-31,,-9500000.0,32000000.0,10600000.0,13600000.0,,800000.0,14700000.0,4200000.0,800000.0,-37100000.0,-31500000.0,144000000.0,,-37100000.0,-31500000.0,144000000.0,76200000.0,82900000.0,82900000.0,,32800000.0,-36300000.0,,,-5800000.0,,-21900000.0,,,,-100000.0
Acuity Brands Inc,AYI,,1144215,2016.0,Q3YTD,2015-09-01,2016-05-31,2017-06-29 08:36:18+00:00,-613700000.0,88700000.0,22200000.0,49000000.0,0.0,-4800000.0,-12100000.0,10000000.0,1700000.0,14300000.0,-673200000.0,243900000.0,,14300000.0,-673200000.0,243900000.0,-419800000.0,207900000.0,207900000.0,,-900000.0,19700000.0,0.0,,-17100000.0,,-61800000.0,,0.0,,2300000.0
Acuity Brands Inc,AYI,,1144215,2016.0,Q3TTM,2015-06-01,2016-05-31,,-613700000.0,115700000.0,32800000.0,60600000.0,,-7400000.0,34100000.0,14100000.0,1700000.0,17700000.0,-700000000.0,374600000.0,,17700000.0,-700000000.0,374600000.0,-315100000.0,268000000.0,268000000.0,,11900000.0,24700000.0,-2600000.0,,-22800000.0,4100000.0,-76000000.0,,,-14400000.0,2600000.0
Acuity Brands Inc,AYI,,1144215,2016.0,Q3,2016-03-01,2016-05-31,,,27700000.0,100000.0,18300000.0,,2100000.0,30600000.0,3800000.0,600000.0,4100000.0,-17900000.0,124400000.0,,4100000.0,-17900000.0,124400000.0,112700000.0,74000000.0,74000000.0,,1500000.0,5400000.0,,,-5700000.0,,-18000000.0,,,,100000.0
Acuity Brands Inc,AYI,,1144215,2016.0,Q2YTD,2015-09-01,2016-02-29,2017-04-04 08:32:35+00:00,-613700000.0,61000000.0,22100000.0,30700000.0,0.0,-6900000.0,-42700000.0,6200000.0,1100000.0,10200000.0,-655300000.0,119500000.0,,10200000.0,-655300000.0,119500000.0,-532500000.0,133900000.0,133900000.0,,-2400000.0,14300000.0,0.0,,-11400000.0,,-43800000.0,,0.0,,2200000.0
Acuity Brands Inc,AYI,,1144215,2016.0,Q2TTM,2015-03-01,2016-02-29,,-628300000.0,109300000.0,32800000.0,54000000.0,,-10200000.0,15100000.0,10400000.0,1100000.0,1200000.0,-700700000.0,332900000.0,,1200000.0,-700700000.0,332900000.0,-376800000.0,258500000.0,258500000.0,,5300000.0,19700000.0,-2600000.0,,-22800000.0,,-73300000.0,-7200000.0,,,3500000.0
Acuity Brands Inc,AYI,,1144215,2016.0,Q2,2015-12-01,2016-02-29,,-374500000.0,49600000.0,10700000.0,16400000.0,,-5200000.0,-19700000.0,200000.0,1100000.0,-4000000.0,-395100000.0,68400000.0,,-4000000.0,-395100000.0,68400000.0,-335900000.0,65500000.0,65500000.0,,6200000.0,400000.0,,,-5700000.0,,-20700000.0,,,,100000.0
