company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,aoci,cashandequivalents,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,notereceivable,othercurrentassets,othercurrentliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,prepaidexpenses,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2011.0,Q1,,2011-03-19,2011-04-26 17:08:08+00:00,1396000000.0,-177000000.0,1529000000.0,0.0,59000000.0,105000000.0,669000000.0,,408000000.0,2918000000.0,135000000.0,156000000.0,3852000000.0,76000000.0,1361000000.0,419000000.0,311000000.0,,117000000.0,,507000000.0,,,264000000.0,,117000000.0,1960000000.0,670000000.0,,8426000000.0,1783000000.0,2436000000.0,2288000000.0,1783000000.0,1859000000.0,6567000000.0,8426000000.0,2138000000.0,4279000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2012.0,FY,,2012-12-29,2014-02-18 17:26:37+00:00,2036000000.0,-132000000.0,776000000.0,0.0,127000000.0,97000000.0,1034000000.0,,690000000.0,2932000000.0,72000000.0,313000000.0,4250000000.0,99000000.0,1490000000.0,467000000.0,301000000.0,,136000000.0,,575000000.0,,,272000000.0,59000000.0,136000000.0,2286000000.0,10000000.0,,9013000000.0,2154000000.0,1925000000.0,2279000000.0,2154000000.0,2253000000.0,6701000000.0,9013000000.0,2838000000.0,4422000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2012.0,Q3,,2012-09-08,2012-10-15 17:41:43+00:00,1828000000.0,-253000000.0,942000000.0,0.0,108000000.0,98000000.0,1006000000.0,,713000000.0,3003000000.0,58000000.0,291000000.0,4119000000.0,97000000.0,1575000000.0,471000000.0,302000000.0,,113000000.0,,528000000.0,,0.0,323000000.0,45000000.0,113000000.0,2450000000.0,18000000.0,,8974000000.0,2197000000.0,2079000000.0,2057000000.0,2197000000.0,2294000000.0,6635000000.0,8974000000.0,2776000000.0,4578000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2012.0,Q2,,2012-06-16,2012-07-23 17:33:11+00:00,1770000000.0,-243000000.0,984000000.0,0.0,125000000.0,123000000.0,1010000000.0,,733000000.0,2995000000.0,42000000.0,305000000.0,4102000000.0,92000000.0,1597000000.0,547000000.0,323000000.0,,104000000.0,,512000000.0,,0.0,390000000.0,45000000.0,104000000.0,2378000000.0,316000000.0,,9177000000.0,2135000000.0,2231000000.0,2313000000.0,2135000000.0,2227000000.0,6905000000.0,9177000000.0,2844000000.0,4592000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2012.0,Q1,,2012-03-24,2012-04-25 14:14:36+00:00,1752000000.0,-225000000.0,1099000000.0,5000000.0,128000000.0,181000000.0,962000000.0,,811000000.0,3006000000.0,33000000.0,291000000.0,4041000000.0,137000000.0,1667000000.0,540000000.0,341000000.0,,139000000.0,,531000000.0,,0.0,427000000.0,,139000000.0,2362000000.0,319000000.0,,9343000000.0,2142000000.0,2425000000.0,2391000000.0,2142000000.0,2279000000.0,7064000000.0,9343000000.0,2877000000.0,4673000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2013.0,FY,,2013-12-28,2015-02-17 16:47:44+00:00,1929000000.0,64000000.0,573000000.0,0.0,123000000.0,169000000.0,889000000.0,,638000000.0,4162000000.0,53000000.0,294000000.0,4459000000.0,63000000.0,,399000000.0,319000000.0,,96000000.0,,566000000.0,,,286000000.0,39000000.0,96000000.0,2102000000.0,71000000.0,,8695000000.0,2166000000.0,1691000000.0,2265000000.0,2166000000.0,2229000000.0,6427000000.0,8695000000.0,2545000000.0,4162000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2013.0,Q3,,2013-09-07,2013-10-15 14:06:21+00:00,1745000000.0,-132000000.0,753000000.0,0.0,116000000.0,149000000.0,882000000.0,,644000000.0,2917000000.0,42000000.0,300000000.0,4257000000.0,66000000.0,1524000000.0,508000000.0,348000000.0,,80000000.0,,567000000.0,,,233000000.0,40000000.0,80000000.0,2326000000.0,15000000.0,,8730000000.0,2194000000.0,1830000000.0,1989000000.0,2194000000.0,2260000000.0,6430000000.0,8730000000.0,2643000000.0,4441000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2013.0,Q2,,2013-06-15,2013-07-16 16:31:50+00:00,1739000000.0,-101000000.0,500000000.0,0.0,115000000.0,102000000.0,1110000000.0,,717000000.0,2918000000.0,29000000.0,319000000.0,4252000000.0,62000000.0,1512000000.0,480000000.0,352000000.0,,81000000.0,,571000000.0,,,238000000.0,59000000.0,81000000.0,2324000000.0,68000000.0,,8764000000.0,2223000000.0,1605000000.0,1990000000.0,2223000000.0,2285000000.0,6420000000.0,8764000000.0,2907000000.0,4430000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2013.0,Q1,,2013-03-23,2013-04-29 16:30:52+00:00,1866000000.0,-120000000.0,762000000.0,0.0,133000000.0,82000000.0,1026000000.0,,693000000.0,2924000000.0,31000000.0,288000000.0,4258000000.0,65000000.0,1515000000.0,468000000.0,368000000.0,,120000000.0,,571000000.0,,,227000000.0,59000000.0,120000000.0,2413000000.0,21000000.0,,8945000000.0,2293000000.0,1898000000.0,2089000000.0,2293000000.0,2358000000.0,6528000000.0,8945000000.0,2789000000.0,4439000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2014.0,FY,,2014-12-27,2016-02-16 16:52:10+00:00,1970000000.0,-190000000.0,578000000.0,0.0,,77000000.0,700000000.0,,318000000.0,4312000000.0,52000000.0,301000000.0,4498000000.0,57000000.0,,653000000.0,325000000.0,,95000000.0,,560000000.0,,,254000000.0,9000000.0,95000000.0,1737000000.0,267000000.0,,8334000000.0,1547000000.0,1553000000.0,2409000000.0,1547000000.0,1604000000.0,6721000000.0,8334000000.0,2283000000.0,4312000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2014.0,Q3,,2014-09-06,2014-10-14 14:38:04+00:00,1771000000.0,36000000.0,685000000.0,7000000.0,121000000.0,196000000.0,886000000.0,,622000000.0,3315000000.0,58000000.0,266000000.0,4480000000.0,63000000.0,,500000000.0,373000000.0,226000000.0,73000000.0,,561000000.0,1146000000.0,,,36000000.0,73000000.0,2462000000.0,72000000.0,326000000.0,9177000000.0,2505000000.0,2070000000.0,2112000000.0,2505000000.0,2568000000.0,6573000000.0,9177000000.0,2627000000.0,4461000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2014.0,Q2,,2014-06-14,2014-07-22 16:38:49+00:00,1836000000.0,6000000.0,597000000.0,0.0,129000000.0,190000000.0,875000000.0,,615000000.0,3095000000.0,49000000.0,282000000.0,4425000000.0,62000000.0,,407000000.0,352000000.0,231000000.0,57000000.0,,557000000.0,1200000000.0,,,36000000.0,57000000.0,2258000000.0,70000000.0,234000000.0,8810000000.0,2264000000.0,1882000000.0,2153000000.0,2264000000.0,2326000000.0,6448000000.0,8810000000.0,2503000000.0,4295000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2014.0,Q1,,2014-03-22,2014-04-28 16:20:48+00:00,1825000000.0,27000000.0,734000000.0,0.0,127000000.0,157000000.0,881000000.0,,633000000.0,2949000000.0,40000000.0,258000000.0,4378000000.0,60000000.0,,401000000.0,354000000.0,,98000000.0,,563000000.0,1233000000.0,,238000000.0,38000000.0,98000000.0,2248000000.0,70000000.0,,8705000000.0,2275000000.0,1809000000.0,2150000000.0,2275000000.0,2335000000.0,6332000000.0,8705000000.0,2518000000.0,4182000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2015.0,Q3,,2015-09-05,2015-10-15 16:24:56+00:00,1811000000.0,-262000000.0,861000000.0,8000000.0,113000000.0,153000000.0,674000000.0,,287000000.0,2651000000.0,53000000.0,230000000.0,4263000000.0,60000000.0,,563000000.0,355000000.0,248000000.0,112000000.0,,547000000.0,1120000000.0,,,8000000.0,112000000.0,2079000000.0,566000000.0,,8306000000.0,1825000000.0,1919000000.0,2642000000.0,1825000000.0,1885000000.0,6413000000.0,8306000000.0,2124000000.0,3771000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2015.0,Q2,,2015-06-13,2015-07-21 15:33:33+00:00,1881000000.0,-157000000.0,636000000.0,0.0,104000000.0,156000000.0,684000000.0,,294000000.0,2831000000.0,39000000.0,279000000.0,4372000000.0,56000000.0,,622000000.0,350000000.0,276000000.0,84000000.0,,554000000.0,1141000000.0,,,8000000.0,84000000.0,1726000000.0,568000000.0,,8294000000.0,1569000000.0,1729000000.0,2689000000.0,1569000000.0,1625000000.0,6661000000.0,8294000000.0,2193000000.0,3972000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2015.0,Q1,,2015-03-21,2015-04-27 17:16:53+00:00,1790000000.0,-271000000.0,675000000.0,0.0,97000000.0,131000000.0,684000000.0,,299000000.0,3121000000.0,32000000.0,276000000.0,4374000000.0,56000000.0,,586000000.0,373000000.0,259000000.0,103000000.0,,547000000.0,1123000000.0,,,8000000.0,103000000.0,1978000000.0,266000000.0,,8305000000.0,1707000000.0,1783000000.0,2290000000.0,1707000000.0,1763000000.0,6534000000.0,8305000000.0,2148000000.0,4244000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2016.0,FY,,2016-12-31,2018-02-21 18:48:05+00:00,1067000000.0,-458000000.0,725000000.0,,,36000000.0,536000000.0,2113000000.0,151000000.0,9762000000.0,,37000000.0,2113000000.0,,,772000000.0,370000000.0,,137000000.0,5615000000.0,376000000.0,,,236000000.0,,137000000.0,-5157000000.0,66000000.0,,5453000000.0,,1505000000.0,1306000000.0,,,11068000000.0,11068000000.0,1835000000.0,9762000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2016.0,Q3,,2016-09-03,2016-10-11 17:08:28+00:00,2058000000.0,-324000000.0,2885000000.0,0.0,,57000000.0,635000000.0,,258000000.0,9119000000.0,64000000.0,255000000.0,4010000000.0,66000000.0,,900000000.0,440000000.0,,136000000.0,,562000000.0,844000000.0,,287000000.0,0.0,136000000.0,-1572000000.0,48000000.0,,10432000000.0,-1896000000.0,4003000000.0,2299000000.0,-1896000000.0,-1830000000.0,12262000000.0,10432000000.0,2419000000.0,9963000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2016.0,Q2,,2016-06-11,2016-07-18 18:35:43+00:00,2016000000.0,-266000000.0,795000000.0,0.0,,122000000.0,649000000.0,,264000000.0,5324000000.0,46000000.0,255000000.0,4096000000.0,58000000.0,,722000000.0,395000000.0,,102000000.0,,528000000.0,912000000.0,,332000000.0,0.0,102000000.0,-123000000.0,39000000.0,,8184000000.0,-389000000.0,1879000000.0,2279000000.0,-389000000.0,-331000000.0,8515000000.0,8184000000.0,2209000000.0,6236000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2016.0,Q1,,2016-03-31,2016-04-26 17:01:57+00:00,2055000000.0,-300000000.0,934000000.0,2000000.0,,150000000.0,644000000.0,,265000000.0,2510000000.0,36000000.0,210000000.0,4111000000.0,54000000.0,,702000000.0,418000000.0,279000000.0,122000000.0,,500000000.0,846000000.0,,,7000000.0,122000000.0,454000000.0,2321000000.0,,8221000000.0,156000000.0,1963000000.0,4648000000.0,156000000.0,210000000.0,8004000000.0,8221000000.0,2147000000.0,3356000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2017.0,FY,,2017-12-31,2018-11-07 15:29:01+00:00,813000000.0,-271000000.0,1522000000.0,0.0,,123000000.0,512000000.0,,110000000.0,9429000000.0,,,1697000000.0,,,139000000.0,400000000.0,,201000000.0,,346000000.0,704000000.0,,384000000.0,,201000000.0,-6063000000.0,375000000.0,,5311000000.0,-6334000000.0,2507000000.0,1512000000.0,-6334000000.0,-6334000000.0,11645000000.0,5311000000.0,1107000000.0,10133000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2017.0,Q3,,2017-09-30,2017-11-08 17:20:14+00:00,823000000.0,-304000000.0,980000000.0,0.0,,27000000.0,525000000.0,,116000000.0,9479000000.0,0.0,15000000.0,1861000000.0,,,649000000.0,358000000.0,,181000000.0,,304000000.0,693000000.0,,465000000.0,,181000000.0,-5817000000.0,372000000.0,,5454000000.0,-6121000000.0,1999000000.0,1403000000.0,-6121000000.0,-6121000000.0,11575000000.0,5454000000.0,1594000000.0,10172000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2017.0,Q2,,2017-06-30,2017-08-08 17:17:26+00:00,929000000.0,-392000000.0,970000000.0,0.0,,13000000.0,540000000.0,,147000000.0,9474000000.0,,31000000.0,2021000000.0,,,763000000.0,356000000.0,,161000000.0,,340000000.0,746000000.0,,267000000.0,,161000000.0,-5710000000.0,375000000.0,,5596000000.0,-6102000000.0,1785000000.0,1478000000.0,-6102000000.0,-6102000000.0,11698000000.0,5596000000.0,1790000000.0,10220000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2017.0,Q1,,2017-03-31,2017-05-09 20:06:42+00:00,972000000.0,-379000000.0,525000000.0,0.0,,45000000.0,539000000.0,,150000000.0,8715000000.0,,34000000.0,2084000000.0,,,744000000.0,355000000.0,,148000000.0,,357000000.0,690000000.0,,215000000.0,,148000000.0,-5433000000.0,393000000.0,,5151000000.0,-5812000000.0,1277000000.0,1558000000.0,-5812000000.0,-5812000000.0,10963000000.0,5151000000.0,1790000000.0,9405000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2018.0,FY,,2018-12-31,2019-08-08 17:54:25+00:00,911000000.0,-334000000.0,292000000.0,0.0,,69000000.0,525000000.0,,242000000.0,9751000000.0,,,1237000000.0,,,195000000.0,561000000.0,,,,724000000.0,1004000000.0,,354000000.0,,,-7592000000.0,321000000.0,,4130000000.0,-7926000000.0,1207000000.0,1301000000.0,-7926000000.0,-7926000000.0,12056000000.0,4130000000.0,1686000000.0,10755000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2018.0,Q3,,2018-09-30,2018-11-07 15:29:01+00:00,885000000.0,-317000000.0,198000000.0,0.0,,14000000.0,489000000.0,,84000000.0,9405000000.0,,,1378000000.0,,,149000000.0,528000000.0,,0.0,,886000000.0,1014000000.0,,443000000.0,,0.0,-7141000000.0,295000000.0,,4155000000.0,-7458000000.0,1169000000.0,1194000000.0,-7458000000.0,-7458000000.0,11613000000.0,4155000000.0,1608000000.0,10419000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2018.0,Q2,,2018-06-30,2018-08-07 17:31:37+00:00,822000000.0,-282000000.0,313000000.0,0.0,,48000000.0,502000000.0,,90000000.0,9612000000.0,,,1533000000.0,,,211000000.0,527000000.0,,0.0,,787000000.0,1037000000.0,,363000000.0,,0.0,-6965000000.0,54000000.0,,4326000000.0,-7247000000.0,1203000000.0,924000000.0,-7247000000.0,-7247000000.0,11573000000.0,4326000000.0,1590000000.0,10649000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2019.0,FY,,2019-12-31,2020-05-05 18:23:43+00:00,960000000.0,-388000000.0,605000000.0,0.0,,150000000.0,530000000.0,,244000000.0,10131000000.0,,,1170000000.0,,,447000000.0,584000000.0,,,,1313000000.0,1575000000.0,,338000000.0,,,-7628000000.0,431000000.0,,5231000000.0,-8016000000.0,1527000000.0,1541000000.0,-8016000000.0,-8016000000.0,13247000000.0,5231000000.0,2534000000.0,11706000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2019.0,Q3,,2019-09-30,2019-11-05 17:13:25+00:00,870000000.0,-428000000.0,691000000.0,0.0,,33000000.0,521000000.0,,243000000.0,10491000000.0,,,1151000000.0,,,224000000.0,527000000.0,,,,1316000000.0,1622000000.0,,330000000.0,,,-7669000000.0,84000000.0,,5003000000.0,-8097000000.0,1548000000.0,987000000.0,-8097000000.0,-8097000000.0,13100000000.0,5003000000.0,2304000000.0,12113000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2019.0,Q2,,2019-06-30,2019-08-08 17:54:25+00:00,798000000.0,-380000000.0,252000000.0,0.0,,63000000.0,526000000.0,,243000000.0,9869000000.0,,,1193000000.0,,,212000000.0,535000000.0,,,,1378000000.0,1613000000.0,,335000000.0,,,-7614000000.0,325000000.0,,4674000000.0,-7994000000.0,1122000000.0,1186000000.0,-7994000000.0,-7994000000.0,12668000000.0,4674000000.0,2359000000.0,11482000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2019.0,Q1,,2019-03-31,2019-05-07 17:37:41+00:00,918000000.0,-324000000.0,278000000.0,0.0,,71000000.0,529000000.0,,243000000.0,9736000000.0,,,1212000000.0,,,202000000.0,543000000.0,,,,1372000000.0,1585000000.0,,365000000.0,,,-7580000000.0,338000000.0,,4744000000.0,-7904000000.0,1186000000.0,1327000000.0,-7904000000.0,-7904000000.0,12648000000.0,4744000000.0,2346000000.0,11321000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2020.0,Q1,,2020-03-31,2020-05-05 18:23:43+00:00,928000000.0,-549000000.0,1154000000.0,15000000.0,,125000000.0,596000000.0,,347000000.0,11059000000.0,,,1252000000.0,,,501000000.0,511000000.0,,,,1398000000.0,1755000000.0,,326000000.0,,,-7695000000.0,447000000.0,,6085000000.0,-8229000000.0,1991000000.0,1500000000.0,-8229000000.0,-8229000000.0,14314000000.0,6085000000.0,2842000000.0,12814000000.0
