company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2010.0,Q4,2010-09-05,2010-12-25,,0.56,0.56,0.5,0.55,26000000.0,109000000.0,,277000000.0,277000000.0,,274000000.0,3000000.0,2632000000.0,3562000000.0,,-12000000.0,12000000.0,464000000.0,2632000000.0,930000000.0,54000000.0,,490000000.0,440000000.0,-54000000.0,386000000.0,3562000000.0,474000000.0,474000000.0,474000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2010.0,FY,2009-12-27,2010-12-25,2013-02-19 17:34:03+00:00,2.44,2.44,0.92,2.38,47000000.0,416000000.0,,1178000000.0,1178000000.0,,1158000000.0,20000000.0,8230000000.0,11343000000.0,,-43000000.0,63000000.0,1277000000.0,8230000000.0,3113000000.0,175000000.0,,1344000000.0,1769000000.0,-175000000.0,1594000000.0,11343000000.0,474000000.0,474000000.0,474000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2010.0,Q3YTD,2009-12-27,2010-09-04,,1.88,1.88,0.42,1.83,21000000.0,307000000.0,,901000000.0,901000000.0,,884000000.0,17000000.0,5598000000.0,7781000000.0,,-31000000.0,51000000.0,813000000.0,5598000000.0,2183000000.0,121000000.0,,854000000.0,1329000000.0,-121000000.0,1208000000.0,7781000000.0,473000000.0,473000000.0,473000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2010.0,Q3TTM,2009-09-06,2010-09-04,,2.33,2.33,0.84,2.27,93000000.0,408000000.0,,1119000000.0,1119000000.0,,1100000000.0,19000000.0,8131000000.0,11146000000.0,,-38000000.0,34000000.0,1222000000.0,8131000000.0,3015000000.0,177000000.0,,1311000000.0,1704000000.0,-177000000.0,1527000000.0,11146000000.0,473000000.0,473000000.0,473000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2010.0,Q3,2010-06-13,2010-09-04,2011-10-11 16:32:42+00:00,0.76,0.76,0.0,0.74,5000000.0,139000000.0,,367000000.0,367000000.0,,357000000.0,10000000.0,2041000000.0,2862000000.0,,-11000000.0,-2000000.0,285000000.0,2041000000.0,821000000.0,38000000.0,,277000000.0,544000000.0,-38000000.0,506000000.0,2862000000.0,473000000.0,473000000.0,473000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2010.0,Q2YTD,2009-12-27,2010-06-12,,1.12,1.12,0.42,1.09,16000000.0,168000000.0,,534000000.0,534000000.0,,527000000.0,7000000.0,3557000000.0,4919000000.0,,-20000000.0,53000000.0,528000000.0,3557000000.0,1362000000.0,83000000.0,,577000000.0,785000000.0,-83000000.0,702000000.0,4919000000.0,473000000.0,473000000.0,473000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2010.0,Q2TTM,2009-06-14,2010-06-12,,2.28,2.28,0.84,2.22,93000000.0,357000000.0,,1092000000.0,1092000000.0,,1077000000.0,15000000.0,8126000000.0,11062000000.0,,-40000000.0,40000000.0,1213000000.0,8126000000.0,2936000000.0,181000000.0,,1306000000.0,1630000000.0,-181000000.0,1449000000.0,11062000000.0,473000000.0,473000000.0,473000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2010.0,Q2,2010-03-21,2010-06-12,2011-07-19 15:29:41+00:00,0.61,0.61,0.21,0.59,12000000.0,90000000.0,,289000000.0,289000000.0,,286000000.0,3000000.0,1878000000.0,2574000000.0,,-10000000.0,-10000000.0,283000000.0,1878000000.0,696000000.0,42000000.0,,275000000.0,421000000.0,-42000000.0,379000000.0,2574000000.0,473000000.0,473000000.0,473000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2010.0,Q1TTM,2009-03-22,2010-03-20,,2.32,2.32,1.01,2.26,103000000.0,312000000.0,,1109000000.0,1109000000.0,,1094000000.0,15000000.0,8101000000.0,10964000000.0,,-105000000.0,51000000.0,1211000000.0,8101000000.0,2863000000.0,182000000.0,,1260000000.0,1603000000.0,-182000000.0,1421000000.0,10964000000.0,472500000.0,472500000.0,482000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2010.0,Q1,2009-12-27,2010-03-20,2011-04-26 17:08:08+00:00,0.51,0.51,0.21,0.5,4000000.0,78000000.0,,245000000.0,245000000.0,,241000000.0,4000000.0,1679000000.0,2345000000.0,,-10000000.0,63000000.0,245000000.0,1679000000.0,666000000.0,41000000.0,,302000000.0,364000000.0,-41000000.0,323000000.0,2345000000.0,472500000.0,472500000.0,482000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2011.0,Q4,2011-09-04,2011-12-31,,0.76,0.76,0.57,0.75,22000000.0,104000000.0,,357000000.0,357000000.0,,356000000.0,1000000.0,3085000000.0,4111000000.0,,-5000000.0,3000000.0,499000000.0,3085000000.0,1026000000.0,46000000.0,,519000000.0,507000000.0,-46000000.0,461000000.0,4111000000.0,469000000.0,469000000.0,469000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2011.0,FY,2010-12-26,2011-12-31,2014-02-18 17:26:37+00:00,2.81,2.81,1.07,2.74,135000000.0,324000000.0,,1335000000.0,1335000000.0,,1319000000.0,16000000.0,9285000000.0,12626000000.0,,-53000000.0,72000000.0,1372000000.0,9285000000.0,3341000000.0,156000000.0,,1526000000.0,1815000000.0,-156000000.0,1659000000.0,12626000000.0,469000000.0,469000000.0,469000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2011.0,Q3YTD,2010-12-26,2011-09-03,,2.05,2.05,0.5,1.99,113000000.0,220000000.0,,978000000.0,978000000.0,,963000000.0,15000000.0,6200000000.0,8515000000.0,,-48000000.0,69000000.0,873000000.0,6200000000.0,2315000000.0,110000000.0,,1007000000.0,1308000000.0,-110000000.0,1198000000.0,8515000000.0,469000000.0,469000000.0,469000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2011.0,Q3TTM,2010-09-05,2011-09-03,,2.61,2.61,1.0,2.54,139000000.0,329000000.0,,1255000000.0,1255000000.0,,1237000000.0,18000000.0,8832000000.0,12077000000.0,,-60000000.0,81000000.0,1337000000.0,8832000000.0,3245000000.0,164000000.0,,1497000000.0,1748000000.0,-164000000.0,1584000000.0,12077000000.0,469000000.0,469000000.0,469000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2011.0,Q3,2011-06-12,2011-09-03,2012-10-15 17:41:43+00:00,0.82,0.82,0.0,0.8,25000000.0,67000000.0,,389000000.0,389000000.0,,383000000.0,6000000.0,2401000000.0,3274000000.0,,-16000000.0,66000000.0,310000000.0,2401000000.0,873000000.0,32000000.0,,385000000.0,488000000.0,-32000000.0,456000000.0,3274000000.0,469000000.0,469000000.0,469000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2011.0,Q2YTD,2010-12-26,2011-06-11,,1.23,1.23,0.5,1.19,88000000.0,153000000.0,,589000000.0,589000000.0,,580000000.0,9000000.0,3799000000.0,5241000000.0,,-32000000.0,3000000.0,563000000.0,3799000000.0,1442000000.0,78000000.0,,622000000.0,820000000.0,-78000000.0,742000000.0,5241000000.0,471000000.0,471000000.0,471000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2011.0,Q2TTM,2010-06-13,2011-06-11,,2.55,2.55,1.0,2.48,119000000.0,401000000.0,,1233000000.0,1233000000.0,,1211000000.0,22000000.0,8472000000.0,11665000000.0,,-55000000.0,13000000.0,1312000000.0,8472000000.0,3193000000.0,170000000.0,,1389000000.0,1804000000.0,-170000000.0,1634000000.0,11665000000.0,471000000.0,471000000.0,471000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2011.0,Q2,2011-03-20,2011-06-11,2012-07-23 17:33:11+00:00,0.67,0.67,0.5,0.65,19000000.0,62000000.0,,322000000.0,322000000.0,,316000000.0,6000000.0,2078000000.0,2816000000.0,,-13000000.0,5000000.0,308000000.0,2078000000.0,738000000.0,35000000.0,,319000000.0,419000000.0,-35000000.0,384000000.0,2816000000.0,471000000.0,471000000.0,471000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2011.0,Q1TTM,2010-03-21,2011-03-19,,2.49,2.49,0.71,2.42,112000000.0,429000000.0,,1200000000.0,1200000000.0,,1181000000.0,19000000.0,8272000000.0,11423000000.0,,-52000000.0,-2000000.0,1287000000.0,8272000000.0,3151000000.0,177000000.0,,1345000000.0,1806000000.0,-177000000.0,1629000000.0,11423000000.0,473000000.0,473000000.0,473000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2011.0,Q1,2010-12-26,2011-03-19,2012-04-25 14:14:36+00:00,0.56,0.56,0.0,0.54,69000000.0,91000000.0,,267000000.0,267000000.0,,264000000.0,3000000.0,1721000000.0,2425000000.0,,-19000000.0,-2000000.0,255000000.0,1721000000.0,704000000.0,43000000.0,,303000000.0,401000000.0,-43000000.0,358000000.0,2425000000.0,473000000.0,473000000.0,473000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2012.0,Q4,2012-09-09,2012-12-29,,0.74,0.74,0.67,0.73,28000000.0,127000000.0,,336000000.0,336000000.0,,337000000.0,-1000000.0,3115000000.0,4153000000.0,,-18000000.0,-37000000.0,560000000.0,3115000000.0,1038000000.0,42000000.0,,533000000.0,505000000.0,-42000000.0,463000000.0,4153000000.0,461000000.0,461000000.0,461000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2012.0,FY,2012-01-01,2012-12-29,2015-02-17 16:47:44+00:00,3.46,3.46,1.24,3.38,37000000.0,537000000.0,,1608000000.0,1608000000.0,,1597000000.0,11000000.0,9985000000.0,13633000000.0,,-115000000.0,-78000000.0,1510000000.0,9985000000.0,3648000000.0,149000000.0,,1354000000.0,2294000000.0,-149000000.0,2145000000.0,13633000000.0,461000000.0,461000000.0,461000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2012.0,Q3YTD,2012-01-01,2012-09-08,,2.72,2.72,0.57,2.65,9000000.0,410000000.0,,1272000000.0,1272000000.0,,1260000000.0,12000000.0,6870000000.0,9480000000.0,,-97000000.0,-41000000.0,950000000.0,6870000000.0,2610000000.0,107000000.0,,821000000.0,1789000000.0,-107000000.0,1682000000.0,9480000000.0,460000000.0,460000000.0,460000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2012.0,Q3TTM,2011-09-04,2012-09-08,,3.48,3.48,1.14,3.4,31000000.0,514000000.0,,1629000000.0,1629000000.0,,1616000000.0,13000000.0,9955000000.0,13591000000.0,,-102000000.0,-38000000.0,1449000000.0,9955000000.0,3636000000.0,153000000.0,,1340000000.0,2296000000.0,-153000000.0,2143000000.0,13591000000.0,460000000.0,460000000.0,460000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2012.0,Q3,2012-06-17,2012-09-08,2013-10-15 14:06:21+00:00,1.02,1.02,0.0,1.0,4000000.0,161000000.0,,478000000.0,478000000.0,,471000000.0,7000000.0,2575000000.0,3569000000.0,,-11000000.0,-2000000.0,332000000.0,2575000000.0,994000000.0,32000000.0,,323000000.0,671000000.0,-32000000.0,639000000.0,3569000000.0,460000000.0,460000000.0,460000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2012.0,Q2YTD,2012-01-01,2012-06-16,,1.7,1.7,0.57,1.65,5000000.0,249000000.0,,794000000.0,794000000.0,,789000000.0,5000000.0,4295000000.0,5911000000.0,,-86000000.0,-39000000.0,618000000.0,4295000000.0,1616000000.0,75000000.0,,498000000.0,1118000000.0,-75000000.0,1043000000.0,5911000000.0,465000000.0,465000000.0,465000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2012.0,Q2TTM,2011-06-12,2012-06-16,,3.28,3.28,1.14,3.2,52000000.0,420000000.0,,1540000000.0,1540000000.0,,1528000000.0,12000000.0,9781000000.0,13296000000.0,,-107000000.0,30000000.0,1427000000.0,9781000000.0,3515000000.0,153000000.0,,1402000000.0,2113000000.0,-153000000.0,1960000000.0,13296000000.0,465000000.0,465000000.0,465000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2012.0,Q2,2012-03-25,2012-06-16,2013-07-16 16:31:50+00:00,0.71,0.71,0.285,0.69,4000000.0,102000000.0,,333000000.0,333000000.0,,331000000.0,2000000.0,2365000000.0,3168000000.0,,-7000000.0,-13000000.0,346000000.0,2365000000.0,803000000.0,38000000.0,,330000000.0,473000000.0,-38000000.0,435000000.0,3168000000.0,465000000.0,465000000.0,465000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2012.0,Q1TTM,2011-03-20,2012-03-24,,3.24,3.24,1.36,3.16,67000000.0,380000000.0,,1529000000.0,1529000000.0,,1513000000.0,16000000.0,9494000000.0,12944000000.0,,-113000000.0,48000000.0,1389000000.0,9494000000.0,3450000000.0,150000000.0,,1391000000.0,2059000000.0,-150000000.0,1909000000.0,12944000000.0,465000000.0,465000000.0,465000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2012.0,Q1,2012-01-01,2012-03-24,2013-04-29 16:30:52+00:00,0.99,0.99,0.285,0.96,1000000.0,147000000.0,,461000000.0,461000000.0,,458000000.0,3000000.0,1930000000.0,2743000000.0,,-79000000.0,-26000000.0,272000000.0,1930000000.0,813000000.0,37000000.0,,168000000.0,645000000.0,-37000000.0,608000000.0,2743000000.0,465000000.0,465000000.0,465000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2013.0,FY,2012-12-30,2013-12-28,2016-02-16 16:52:10+00:00,2.41,2.41,1.41,2.36,331000000.0,487000000.0,,1064000000.0,1064000000.0,,1091000000.0,-27000000.0,9659000000.0,13084000000.0,,,-100000000.0,1396000000.0,9659000000.0,3425000000.0,247000000.0,,1627000000.0,1798000000.0,-247000000.0,1551000000.0,13084000000.0,452000000.0,452000000.0,452000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2013.0,Q4,2013-09-08,2013-12-28,,0.71,0.71,0.36,0.71,21000000.0,103000000.0,,315000000.0,315000000.0,,321000000.0,-6000000.0,3131000000.0,4179000000.0,,6000000.0,-13000000.0,463000000.0,3131000000.0,1048000000.0,153000000.0,,477000000.0,571000000.0,-153000000.0,418000000.0,4179000000.0,452000000.0,452000000.0,452000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2013.0,Q3YTD,2012-12-30,2013-09-07,,1.7,1.7,0.67,1.66,310000000.0,384000000.0,,749000000.0,749000000.0,,770000000.0,-21000000.0,6528000000.0,8905000000.0,,-6000000.0,-87000000.0,933000000.0,6528000000.0,2377000000.0,94000000.0,,1150000000.0,1227000000.0,-94000000.0,1133000000.0,8905000000.0,451000000.0,451000000.0,451000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2013.0,Q3TTM,2012-09-09,2013-09-07,,2.44,2.44,1.34,2.39,338000000.0,511000000.0,,1085000000.0,1085000000.0,,1107000000.0,-22000000.0,9643000000.0,13058000000.0,,-24000000.0,-124000000.0,1493000000.0,9643000000.0,3415000000.0,136000000.0,,1683000000.0,1732000000.0,-136000000.0,1596000000.0,13058000000.0,451000000.0,451000000.0,451000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2013.0,Q3,2013-06-16,2013-09-07,2014-10-14 14:38:04+00:00,0.34,0.34,0.0,0.33,300000000.0,182000000.0,,137000000.0,137000000.0,,152000000.0,-15000000.0,2534000000.0,3466000000.0,,-7000000.0,-38000000.0,327000000.0,2534000000.0,932000000.0,31000000.0,,582000000.0,350000000.0,-31000000.0,319000000.0,3466000000.0,451000000.0,451000000.0,451000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2013.0,Q2YTD,2012-12-30,2013-06-15,,1.36,1.36,0.67,1.33,10000000.0,202000000.0,,612000000.0,612000000.0,,618000000.0,-6000000.0,3994000000.0,5439000000.0,,1000000.0,-49000000.0,606000000.0,3994000000.0,1445000000.0,63000000.0,,568000000.0,877000000.0,-63000000.0,814000000.0,5439000000.0,454000000.0,454000000.0,454000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2013.0,Q2TTM,2012-06-17,2013-06-15,,3.12,3.12,1.34,3.06,42000000.0,490000000.0,,1426000000.0,1426000000.0,,1426000000.0,,9684000000.0,13161000000.0,,-28000000.0,-88000000.0,1498000000.0,9684000000.0,3477000000.0,137000000.0,,1424000000.0,2053000000.0,-137000000.0,1916000000.0,13161000000.0,454000000.0,454000000.0,454000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2013.0,Q2,2013-03-24,2013-06-15,2014-07-22 16:38:49+00:00,0.62,0.62,0.335,0.61,6000000.0,82000000.0,,276000000.0,276000000.0,,281000000.0,-5000000.0,2198000000.0,2904000000.0,,9000000.0,-32000000.0,333000000.0,2198000000.0,706000000.0,32000000.0,,316000000.0,390000000.0,-32000000.0,358000000.0,2904000000.0,454000000.0,454000000.0,454000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2013.0,Q1TTM,2012-03-25,2013-03-23,,3.21,3.21,1.29,3.14,40000000.0,510000000.0,,1483000000.0,1483000000.0,,1476000000.0,7000000.0,9851000000.0,13425000000.0,,-44000000.0,-69000000.0,1511000000.0,9851000000.0,3574000000.0,143000000.0,,1438000000.0,2136000000.0,-143000000.0,1993000000.0,13425000000.0,455000000.0,455000000.0,455000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2013.0,Q1,2012-12-30,2013-03-23,2014-04-28 16:20:48+00:00,0.74,0.74,0.335,0.72,4000000.0,120000000.0,,336000000.0,336000000.0,,337000000.0,-1000000.0,1796000000.0,2535000000.0,,-8000000.0,-17000000.0,273000000.0,1796000000.0,739000000.0,31000000.0,,252000000.0,487000000.0,-31000000.0,456000000.0,2535000000.0,455000000.0,455000000.0,455000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2014.0,Q3,2014-06-15,2014-09-06,2015-10-15 16:24:56+00:00,0.91,0.91,0.0,0.89,6000000.0,119000000.0,,403000000.0,403000000.0,,404000000.0,-1000000.0,2504000000.0,3354000000.0,,-9000000.0,-20000000.0,323000000.0,2504000000.0,850000000.0,28000000.0,,300000000.0,550000000.0,-28000000.0,522000000.0,3354000000.0,443000000.0,443000000.0,443000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2014.0,Q3YTD,2013-12-29,2014-09-06,,2.57,2.57,1.11,2.57,30000000.0,370000000.0,,1140000000.0,1140000000.0,,1137000000.0,3000000.0,6718000000.0,9282000000.0,,11000000.0,-23000000.0,946000000.0,6718000000.0,2564000000.0,90000000.0,,964000000.0,1600000000.0,-90000000.0,1510000000.0,9282000000.0,443000000.0,443000000.0,443000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2014.0,Q3TTM,2013-09-08,2014-09-06,,3.29,3.29,1.48,3.29,51000000.0,473000000.0,,1455000000.0,1455000000.0,,1458000000.0,-3000000.0,9849000000.0,13461000000.0,,17000000.0,-36000000.0,1409000000.0,9849000000.0,3612000000.0,243000000.0,,1441000000.0,2171000000.0,-243000000.0,1928000000.0,13461000000.0,443000000.0,443000000.0,443000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2014.0,Q2YTD,2013-12-29,2014-06-14,,1.64,1.64,0.73,1.64,24000000.0,251000000.0,,737000000.0,737000000.0,,733000000.0,4000000.0,4214000000.0,5928000000.0,,20000000.0,-3000000.0,623000000.0,4214000000.0,1714000000.0,62000000.0,,664000000.0,1050000000.0,-62000000.0,988000000.0,5928000000.0,446000000.0,446000000.0,446000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2014.0,Q2TTM,2013-06-16,2014-06-14,,2.7,2.7,1.44,2.7,345000000.0,536000000.0,,1189000000.0,1189000000.0,,1206000000.0,-17000000.0,9879000000.0,13573000000.0,,19000000.0,-54000000.0,1413000000.0,9879000000.0,3694000000.0,246000000.0,,1723000000.0,1971000000.0,-246000000.0,1725000000.0,13573000000.0,446000000.0,446000000.0,446000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2014.0,Q2,2014-03-23,2014-06-14,2015-07-21 15:33:33+00:00,0.75,0.75,0.37,0.73,21000000.0,112000000.0,,338000000.0,338000000.0,,334000000.0,4000000.0,2330000000.0,3204000000.0,,22000000.0,,352000000.0,2330000000.0,874000000.0,29000000.0,,395000000.0,479000000.0,-29000000.0,450000000.0,3204000000.0,446000000.0,446000000.0,446000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2014.0,Q1TTM,2013-03-24,2014-03-22,,2.58,2.58,1.4,2.58,330000000.0,506000000.0,,1127000000.0,1127000000.0,,1153000000.0,-26000000.0,9747000000.0,13273000000.0,,6000000.0,-86000000.0,1394000000.0,9747000000.0,3526000000.0,249000000.0,,1644000000.0,1882000000.0,-249000000.0,1633000000.0,13273000000.0,447000000.0,447000000.0,447000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2014.0,Q1,2013-12-29,2014-03-22,2015-04-27 17:16:53+00:00,0.89,0.89,0.37,0.87,3000000.0,139000000.0,,399000000.0,399000000.0,,399000000.0,0.0,1884000000.0,2724000000.0,,-2000000.0,-3000000.0,271000000.0,1884000000.0,840000000.0,33000000.0,,269000000.0,571000000.0,-33000000.0,538000000.0,2724000000.0,447000000.0,447000000.0,447000000.0
