company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2009.0,Q2YTD,2008-12-28,2009-06-13,2010-07-20 12:16:35+00:00,-22000000.0,246000000.0,63000000.0,-6000000.0,-251000000.0,117000000.0,-82000000.0,-356000000.0,495000000.0,-82000000.0,-356000000.0,495000000.0,51000000.0,525000000.0,525000000.0,,-25000000.0,120000000.0,-7000000.0,-175000000.0,-56000000.0,-342000000.0,-144000000.0,0.0,,8000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2009.0,Q1,2008-12-28,2009-03-21,2010-04-21 17:21:02+00:00,-20000000.0,117000000.0,36000000.0,3000000.0,-51000000.0,4000000.0,-99000000.0,-128000000.0,297000000.0,-99000000.0,-128000000.0,297000000.0,73000000.0,219000000.0,219000000.0,,12000000.0,29000000.0,-2000000.0,-87000000.0,,-143000000.0,-45000000.0,0.0,,1000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2010.0,Q4,2010-09-05,2010-12-25,,,206000000.0,159000000.0,11000000.0,-55000000.0,-17000000.0,-186000000.0,-144000000.0,471000000.0,-186000000.0,-144000000.0,471000000.0,152000000.0,277000000.0,277000000.0,,43000000.0,61000000.0,24000000.0,-117000000.0,,-306000000.0,-25000000.0,-88000000.0,,-21000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2010.0,FY,2009-12-27,2010-12-25,2013-02-19 17:34:03+00:00,-62000000.0,589000000.0,265000000.0,21000000.0,-16000000.0,350000000.0,-337000000.0,-579000000.0,1968000000.0,-337000000.0,-579000000.0,1968000000.0,1073000000.0,1178000000.0,1178000000.0,,217000000.0,171000000.0,14000000.0,-412000000.0,,-796000000.0,-75000000.0,-371000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2010.0,Q3TTM,2009-09-06,2010-09-04,,-62000000.0,578000000.0,209000000.0,-5000000.0,-200000000.0,362000000.0,-254000000.0,-657000000.0,1766000000.0,-254000000.0,-657000000.0,1766000000.0,850000000.0,1119000000.0,1119000000.0,,269000000.0,143000000.0,-21000000.0,-394000000.0,-40000000.0,-782000000.0,-82000000.0,-283000000.0,,39000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2010.0,Q3,2010-06-13,2010-09-04,,-60000000.0,127000000.0,23000000.0,15000000.0,42000000.0,367000000.0,261000000.0,-196000000.0,664000000.0,261000000.0,-196000000.0,664000000.0,744000000.0,367000000.0,367000000.0,,128000000.0,43000000.0,-4000000.0,-98000000.0,,-163000000.0,-15000000.0,-36000000.0,,8000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2010.0,Q3YTD,2009-12-27,2010-09-04,2011-10-11 16:32:42+00:00,-62000000.0,383000000.0,106000000.0,10000000.0,39000000.0,367000000.0,-151000000.0,-435000000.0,1497000000.0,-151000000.0,-435000000.0,1497000000.0,921000000.0,901000000.0,901000000.0,,174000000.0,110000000.0,-10000000.0,-295000000.0,,-490000000.0,-50000000.0,-283000000.0,,21000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2010.0,Q2TTM,2009-06-14,2010-06-12,,20000000.0,590000000.0,214000000.0,-14000000.0,-94000000.0,382000000.0,-872000000.0,-610000000.0,1742000000.0,-872000000.0,-610000000.0,1742000000.0,246000000.0,1092000000.0,1092000000.0,,154000000.0,119000000.0,-18000000.0,-384000000.0,-83000000.0,-782000000.0,-742000000.0,-247000000.0,,39000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2010.0,Q2,2010-03-21,2010-06-12,,-2000000.0,137000000.0,41000000.0,-10000000.0,64000000.0,-23000000.0,-222000000.0,-123000000.0,441000000.0,-222000000.0,-123000000.0,441000000.0,86000000.0,289000000.0,289000000.0,,-49000000.0,41000000.0,-2000000.0,-98000000.0,,-164000000.0,-27000000.0,-115000000.0,,4000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2010.0,Q2YTD,2009-12-27,2010-06-12,2011-07-19 15:29:41+00:00,-2000000.0,256000000.0,83000000.0,-5000000.0,-3000000.0,0.0,-412000000.0,-239000000.0,833000000.0,-412000000.0,-239000000.0,833000000.0,177000000.0,534000000.0,534000000.0,,46000000.0,67000000.0,-6000000.0,-197000000.0,,-327000000.0,-35000000.0,-247000000.0,,13000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2010.0,Q1TTM,2009-03-22,2010-03-20,,20000000.0,582000000.0,200000000.0,-13000000.0,-358000000.0,518000000.0,-633000000.0,-715000000.0,1499000000.0,-633000000.0,-715000000.0,1499000000.0,138000000.0,1109000000.0,1109000000.0,,166000000.0,169000000.0,-21000000.0,-374000000.0,-139000000.0,-817000000.0,-814000000.0,-132000000.0,,42000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2010.0,Q1,2009-12-27,2010-03-20,2011-04-26 17:08:08+00:00,,119000000.0,42000000.0,5000000.0,-67000000.0,23000000.0,-190000000.0,-116000000.0,392000000.0,-190000000.0,-116000000.0,392000000.0,91000000.0,245000000.0,245000000.0,,95000000.0,26000000.0,-4000000.0,-99000000.0,0.0,-163000000.0,-8000000.0,-132000000.0,,9000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2011.0,Q4,2011-09-04,2011-12-31,,-80000000.0,211000000.0,127000000.0,-21000000.0,-160000000.0,55000000.0,-218000000.0,-266000000.0,467000000.0,-218000000.0,-266000000.0,467000000.0,-38000000.0,357000000.0,357000000.0,,59000000.0,62000000.0,74000000.0,-131000000.0,,-387000000.0,-14000000.0,-190000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2011.0,FY,2010-12-26,2011-12-31,2014-02-18 17:26:37+00:00,-81000000.0,637000000.0,246000000.0,21000000.0,-86000000.0,404000000.0,-1413000000.0,-1006000000.0,2170000000.0,-1413000000.0,-1006000000.0,2170000000.0,-228000000.0,1335000000.0,1335000000.0,,284000000.0,125000000.0,-231000000.0,-481000000.0,,-940000000.0,-709000000.0,-752000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2011.0,Q3TTM,2010-09-05,2011-09-03,,-1000000.0,632000000.0,278000000.0,53000000.0,19000000.0,332000000.0,-1381000000.0,-884000000.0,2174000000.0,-1381000000.0,-884000000.0,2174000000.0,-38000000.0,1255000000.0,1255000000.0,,268000000.0,124000000.0,-281000000.0,-467000000.0,,-859000000.0,-720000000.0,-650000000.0,,-21000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2011.0,Q3,2011-06-12,2011-09-03,,,157000000.0,70000000.0,17000000.0,126000000.0,-1000000.0,-355000000.0,-161000000.0,780000000.0,-355000000.0,-161000000.0,780000000.0,281000000.0,389000000.0,389000000.0,,108000000.0,19000000.0,-8000000.0,-116000000.0,,-223000000.0,-14000000.0,-243000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2011.0,Q3YTD,2010-12-26,2011-09-03,2012-10-15 17:41:43+00:00,-1000000.0,426000000.0,119000000.0,42000000.0,74000000.0,349000000.0,-1195000000.0,-740000000.0,1703000000.0,-1195000000.0,-740000000.0,1703000000.0,-190000000.0,978000000.0,978000000.0,,225000000.0,63000000.0,-305000000.0,-350000000.0,,-553000000.0,-695000000.0,-562000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2011.0,Q2TTM,2010-06-13,2011-06-11,,-61000000.0,602000000.0,231000000.0,51000000.0,-65000000.0,700000000.0,-765000000.0,-919000000.0,2058000000.0,-765000000.0,-919000000.0,2058000000.0,425000000.0,1233000000.0,1233000000.0,,288000000.0,148000000.0,-277000000.0,-449000000.0,,-799000000.0,-721000000.0,-443000000.0,,-13000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2011.0,Q2,2011-03-20,2011-06-11,,,146000000.0,35000000.0,13000000.0,-46000000.0,350000000.0,-579000000.0,-423000000.0,413000000.0,-579000000.0,-423000000.0,415000000.0,-574000000.0,322000000.0,322000000.0,,-9000000.0,27000000.0,-301000000.0,-116000000.0,,-157000000.0,-673000000.0,-167000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2011.0,Q2YTD,2010-12-26,2011-06-11,2012-07-23 17:33:11+00:00,-1000000.0,269000000.0,49000000.0,25000000.0,-52000000.0,350000000.0,-840000000.0,-579000000.0,923000000.0,-840000000.0,-579000000.0,923000000.0,-471000000.0,589000000.0,589000000.0,,117000000.0,44000000.0,-297000000.0,-234000000.0,,-330000000.0,-681000000.0,-319000000.0,0.0,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2011.0,Q1TTM,2010-03-21,2011-03-19,,-63000000.0,593000000.0,237000000.0,28000000.0,45000000.0,327000000.0,-408000000.0,-619000000.0,2086000000.0,-408000000.0,-619000000.0,2084000000.0,1085000000.0,1200000000.0,1200000000.0,,248000000.0,162000000.0,22000000.0,-431000000.0,,-806000000.0,-75000000.0,-391000000.0,,-9000000.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2011.0,Q1,2010-12-26,2011-03-19,2012-04-25 14:14:36+00:00,-1000000.0,123000000.0,14000000.0,12000000.0,-6000000.0,,-261000000.0,-156000000.0,510000000.0,-261000000.0,-156000000.0,508000000.0,103000000.0,267000000.0,267000000.0,,126000000.0,17000000.0,4000000.0,-118000000.0,0.0,-173000000.0,-8000000.0,-152000000.0,,0.0
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2012.0,Q4,2012-09-09,2012-12-29,,-1000000.0,223000000.0,177000000.0,10000000.0,-34000000.0,-12000000.0,-394000000.0,-258000000.0,476000000.0,-394000000.0,-258000000.0,476000000.0,-166000000.0,336000000.0,336000000.0,,-49000000.0,81000000.0,-13000000.0,-151000000.0,,-421000000.0,-35000000.0,-277000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2012.0,FY,2012-01-01,2012-12-29,2015-02-17 16:47:44+00:00,-543000000.0,665000000.0,364000000.0,5000000.0,140000000.0,0.0,-1716000000.0,-1005000000.0,2294000000.0,-1716000000.0,-1005000000.0,2294000000.0,-422000000.0,1608000000.0,1608000000.0,,-119000000.0,160000000.0,273000000.0,-544000000.0,,-1099000000.0,-367000000.0,-965000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2012.0,Q3TTM,2011-09-04,2012-09-08,,-622000000.0,653000000.0,314000000.0,-26000000.0,14000000.0,67000000.0,-1540000000.0,-1013000000.0,2285000000.0,-1540000000.0,-1013000000.0,2285000000.0,-294000000.0,1629000000.0,1629000000.0,,-11000000.0,141000000.0,360000000.0,-524000000.0,,-1065000000.0,-346000000.0,-878000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2012.0,Q3,2012-06-17,2012-09-08,,,157000000.0,55000000.0,-2000000.0,254000000.0,12000000.0,-783000000.0,-151000000.0,894000000.0,-783000000.0,-151000000.0,894000000.0,-42000000.0,478000000.0,478000000.0,,5000000.0,11000000.0,-16000000.0,-131000000.0,82000000.0,-272000000.0,-276000000.0,-399000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2012.0,Q3YTD,2012-01-01,2012-09-08,2013-10-15 14:06:21+00:00,-542000000.0,442000000.0,187000000.0,-5000000.0,174000000.0,12000000.0,-1322000000.0,-747000000.0,1818000000.0,-1322000000.0,-747000000.0,1818000000.0,-256000000.0,1272000000.0,1272000000.0,,-70000000.0,79000000.0,286000000.0,-393000000.0,,-678000000.0,-332000000.0,-688000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2012.0,Q2TTM,2011-06-12,2012-06-16,,-622000000.0,653000000.0,329000000.0,-7000000.0,-114000000.0,54000000.0,-1112000000.0,-1023000000.0,2171000000.0,-1112000000.0,-1023000000.0,2171000000.0,29000000.0,1540000000.0,1540000000.0,,92000000.0,149000000.0,368000000.0,-509000000.0,-82000000.0,-1016000000.0,-84000000.0,-722000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2012.0,Q2,2012-03-25,2012-06-16,,-2000000.0,158000000.0,30000000.0,-10000000.0,-55000000.0,,-351000000.0,-205000000.0,451000000.0,-351000000.0,-205000000.0,451000000.0,-115000000.0,333000000.0,333000000.0,,15000000.0,24000000.0,3000000.0,-131000000.0,-3000000.0,-233000000.0,-33000000.0,-211000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2012.0,Q2YTD,2012-01-01,2012-06-16,2013-07-16 16:31:50+00:00,-542000000.0,285000000.0,132000000.0,-3000000.0,-80000000.0,,-539000000.0,-596000000.0,924000000.0,-539000000.0,-596000000.0,924000000.0,-214000000.0,794000000.0,794000000.0,,-75000000.0,68000000.0,302000000.0,-262000000.0,-82000000.0,-406000000.0,-56000000.0,-289000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2012.0,Q1TTM,2011-03-20,2012-03-24,,-620000000.0,641000000.0,334000000.0,16000000.0,-105000000.0,404000000.0,-1340000000.0,-1241000000.0,2133000000.0,-1340000000.0,-1241000000.0,2135000000.0,-430000000.0,1529000000.0,1529000000.0,,68000000.0,152000000.0,64000000.0,-494000000.0,-79000000.0,-940000000.0,-724000000.0,-678000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2012.0,Q1,2012-01-01,2012-03-24,2013-04-29 16:30:52+00:00,-540000000.0,127000000.0,102000000.0,7000000.0,-25000000.0,,-188000000.0,-391000000.0,473000000.0,-188000000.0,-391000000.0,473000000.0,-99000000.0,461000000.0,461000000.0,,-90000000.0,44000000.0,299000000.0,-131000000.0,-79000000.0,-173000000.0,-23000000.0,-78000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2013.0,FY,2012-12-30,2013-12-28,2016-02-16 16:52:10+00:00,-99000000.0,721000000.0,260000000.0,-5000000.0,-19000000.0,655000000.0,-1451000000.0,-886000000.0,2139000000.0,-1451000000.0,-886000000.0,2139000000.0,-203000000.0,1064000000.0,1064000000.0,,373000000.0,81000000.0,2000000.0,-615000000.0,,-1049000000.0,-802000000.0,-770000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2013.0,Q4,2013-09-08,2013-12-28,,-1000000.0,248000000.0,42000000.0,9000000.0,-124000000.0,599000000.0,-476000000.0,-299000000.0,586000000.0,-476000000.0,-299000000.0,586000000.0,-180000000.0,315000000.0,315000000.0,,147000000.0,37000000.0,11000000.0,-164000000.0,,-350000000.0,-688000000.0,-260000000.0,-1000000.0,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2013.0,Q3TTM,2012-09-09,2013-09-07,,-99000000.0,696000000.0,395000000.0,-4000000.0,71000000.0,44000000.0,-1369000000.0,-845000000.0,2029000000.0,-1369000000.0,-845000000.0,2029000000.0,-189000000.0,1085000000.0,1085000000.0,,177000000.0,125000000.0,-22000000.0,-602000000.0,,-1120000000.0,-149000000.0,-787000000.0,1000000.0,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2013.0,Q3,2013-06-16,2013-09-07,,-9000000.0,173000000.0,63000000.0,-6000000.0,254000000.0,1000000.0,-388000000.0,-177000000.0,824000000.0,-388000000.0,-177000000.0,824000000.0,253000000.0,137000000.0,137000000.0,,260000000.0,9000000.0,-3000000.0,-150000000.0,,-227000000.0,-67000000.0,-181000000.0,-1000000.0,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2013.0,Q3YTD,2012-12-30,2013-09-07,2014-10-14 14:38:04+00:00,-98000000.0,473000000.0,218000000.0,-14000000.0,105000000.0,56000000.0,-975000000.0,-587000000.0,1553000000.0,-975000000.0,-587000000.0,1553000000.0,-23000000.0,749000000.0,749000000.0,,226000000.0,44000000.0,-9000000.0,-451000000.0,,-699000000.0,-114000000.0,-510000000.0,1000000.0,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2013.0,Q2TTM,2012-06-17,2013-06-15,,-90000000.0,680000000.0,387000000.0,,71000000.0,55000000.0,-1764000000.0,-819000000.0,2099000000.0,-1764000000.0,-819000000.0,2099000000.0,-484000000.0,1426000000.0,1426000000.0,,-78000000.0,127000000.0,-35000000.0,-583000000.0,82000000.0,-1165000000.0,-358000000.0,-1005000000.0,2000000.0,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2013.0,Q2,2013-03-24,2013-06-15,,-89000000.0,170000000.0,74000000.0,-5000000.0,-107000000.0,46000000.0,-328000000.0,-257000000.0,328000000.0,-328000000.0,-257000000.0,328000000.0,-262000000.0,276000000.0,276000000.0,,-11000000.0,19000000.0,-9000000.0,-150000000.0,,-235000000.0,-12000000.0,-231000000.0,2000000.0,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2013.0,Q2YTD,2012-12-30,2013-06-15,2014-07-22 16:38:49+00:00,-89000000.0,300000000.0,155000000.0,-8000000.0,-149000000.0,55000000.0,-587000000.0,-410000000.0,729000000.0,-587000000.0,-410000000.0,729000000.0,-276000000.0,612000000.0,612000000.0,,-34000000.0,35000000.0,-6000000.0,-301000000.0,,-472000000.0,-47000000.0,-329000000.0,2000000.0,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2013.0,Q1TTM,2012-03-25,2013-03-23,,-3000000.0,668000000.0,343000000.0,-5000000.0,123000000.0,9000000.0,-1787000000.0,-767000000.0,2222000000.0,-1787000000.0,-767000000.0,2222000000.0,-337000000.0,1483000000.0,1483000000.0,,-52000000.0,132000000.0,-23000000.0,-564000000.0,79000000.0,-1163000000.0,-379000000.0,-985000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2013.0,Q1,2012-12-30,2013-03-23,2014-04-28 16:20:48+00:00,0.0,130000000.0,81000000.0,-3000000.0,-42000000.0,9000000.0,-259000000.0,-153000000.0,401000000.0,-259000000.0,-153000000.0,401000000.0,-14000000.0,336000000.0,336000000.0,,-23000000.0,16000000.0,3000000.0,-151000000.0,,-237000000.0,-35000000.0,-98000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2014.0,FY,2013-12-29,2014-12-27,2016-02-16 16:52:10+00:00,-28000000.0,739000000.0,114000000.0,6000000.0,-224000000.0,418000000.0,-1114000000.0,-936000000.0,2049000000.0,-1114000000.0,-936000000.0,2049000000.0,5000000.0,1021000000.0,1021000000.0,,513000000.0,71000000.0,11000000.0,-669000000.0,,-1033000000.0,-114000000.0,-820000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2014.0,Q4,2014-09-07,2014-12-27,,-28000000.0,238000000.0,48000000.0,,-221000000.0,19000000.0,-528000000.0,-16000000.0,437000000.0,-528000000.0,-16000000.0,437000000.0,-107000000.0,-119000000.0,-119000000.0,,539000000.0,21000000.0,27000000.0,-179000000.0,315000000.0,-378000000.0,-79000000.0,-310000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2014.0,Q3YTD,2013-12-29,2014-09-06,2015-10-15 16:24:56+00:00,,501000000.0,66000000.0,6000000.0,-3000000.0,399000000.0,-586000000.0,-920000000.0,1612000000.0,-586000000.0,-920000000.0,1612000000.0,112000000.0,1140000000.0,1140000000.0,,-26000000.0,50000000.0,-16000000.0,-490000000.0,-315000000.0,-655000000.0,-35000000.0,-510000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2014.0,Q3TTM,2013-09-08,2014-09-06,,-1000000.0,749000000.0,108000000.0,15000000.0,-127000000.0,998000000.0,-1062000000.0,-1219000000.0,2198000000.0,-1062000000.0,-1219000000.0,2198000000.0,-68000000.0,1455000000.0,1455000000.0,,121000000.0,87000000.0,-5000000.0,-654000000.0,-315000000.0,-1005000000.0,-723000000.0,-770000000.0,-1000000.0,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2014.0,Q3,2014-06-15,2014-09-06,,,181000000.0,49000000.0,19000000.0,-42000000.0,221000000.0,-153000000.0,-306000000.0,528000000.0,-153000000.0,-306000000.0,528000000.0,88000000.0,403000000.0,403000000.0,,-14000000.0,9000000.0,-20000000.0,-163000000.0,-88000000.0,-247000000.0,-10000000.0,-210000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2014.0,Q2TTM,2013-06-16,2014-06-14,,-10000000.0,741000000.0,122000000.0,-10000000.0,169000000.0,778000000.0,-1297000000.0,-1090000000.0,2494000000.0,-1297000000.0,-1090000000.0,2494000000.0,97000000.0,1189000000.0,1189000000.0,,395000000.0,87000000.0,12000000.0,-641000000.0,-227000000.0,-985000000.0,-780000000.0,-741000000.0,-2000000.0,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2014.0,Q2,2014-03-23,2014-06-14,,,180000000.0,15000000.0,-9000000.0,-14000000.0,143000000.0,-196000000.0,-446000000.0,514000000.0,-196000000.0,-446000000.0,514000000.0,-137000000.0,338000000.0,338000000.0,,10000000.0,17000000.0,2000000.0,-163000000.0,-227000000.0,-236000000.0,-17000000.0,-176000000.0,,
Yum! Brands Inc,YUM,549300JE8XHZZ7OHN517,1041061,2014.0,Q2YTD,2013-12-29,2014-06-14,2015-07-21 15:33:33+00:00,,320000000.0,17000000.0,-13000000.0,39000000.0,178000000.0,-433000000.0,-614000000.0,1084000000.0,-433000000.0,-614000000.0,1084000000.0,24000000.0,737000000.0,737000000.0,,-12000000.0,41000000.0,4000000.0,-327000000.0,-227000000.0,-408000000.0,-25000000.0,-300000000.0,,
