company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accumulateddepreciation,aoci,assetretirementandlitigationobligation,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,grossppe,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Alliant Energy Corp,LNT,,352541,2014.0,Q3,,2014-09-30,2014-11-07 14:40:47+00:00,471100000.0,398000000.0,3896200000.0,-200000.0,656600000.0,,11000000.0,0.0,1510000000.0,,,11503300000.0,2799500000.0,343300000.0,204200000.0,8763600000.0,1700000.0,2290300000.0,201300000.0,349100000.0,424200000.0,,,-8700000.0,1524800000.0,267100000.0,,1934500000.0,846600000.0,11594000000.0,3435600000.0,962300000.0,1741900000.0,3635600000.0,3637300000.0,7956700000.0,11594000000.0,1868100000.0,6214800000.0,200000000.0
Alliant Energy Corp,LNT,,352541,2014.0,Q2,,2014-06-30,2014-08-07 12:19:38+00:00,475600000.0,482000000.0,3838800000.0,-200000.0,638700000.0,,16200000.0,0.0,1508400000.0,,,11281700000.0,2829900000.0,338600000.0,172800000.0,8566200000.0,1700000.0,2189900000.0,202100000.0,339100000.0,440700000.0,,,-8400000.0,1471700000.0,253700000.0,,1837600000.0,816900000.0,11386600000.0,3337400000.0,1010100000.0,1733200000.0,3537400000.0,3539100000.0,7847500000.0,11386600000.0,1810300000.0,6114300000.0,200000000.0
Alliant Energy Corp,LNT,,352541,2014.0,Q1,,2014-03-31,2014-05-02 14:06:14+00:00,388100000.0,496600000.0,3789500000.0,-200000.0,611900000.0,,14500000.0,0.0,1507500000.0,,,10980400000.0,2980600000.0,332900000.0,151000000.0,8426200000.0,1700000.0,2141700000.0,203000000.0,274100000.0,416000000.0,,,-8000000.0,1421500000.0,262200000.0,,1832200000.0,580100000.0,11116800000.0,3331500000.0,936200000.0,1384200000.0,3531500000.0,3533200000.0,7583600000.0,11116800000.0,1754400000.0,6199400000.0,200000000.0
Alliant Energy Corp,LNT,,352541,2015.0,FY,,2015-12-31,2017-02-24 14:12:09+00:00,402400000.0,397600000.0,,-400000.0,550600000.0,,5800000.0,0.0,1664100000.0,,53200000.0,,3522200000.0,346300000.0,223500000.0,9519100000.0,200000000.0,2381200000.0,451800000.0,199900000.0,430500000.0,,,191500000.0,1803000000.0,306000000.0,,2068900000.0,473200000.0,12495200000.0,3924100000.0,826800000.0,1359300000.0,3724100000.0,3924100000.0,8571100000.0,12495200000.0,2149300000.0,7211800000.0,-200000000.0
Alliant Energy Corp,LNT,,352541,2015.0,Q3,,2015-09-30,2015-11-06 13:08:25+00:00,438300000.0,427300000.0,,-600000.0,554400000.0,,139200000.0,0.0,1657100000.0,,,,3855800000.0,353100000.0,211500000.0,9366500000.0,,2462100000.0,416400000.0,309700000.0,440400000.0,,,192600000.0,1751300000.0,333000000.0,,2097000000.0,112100000.0,12558600000.0,3946100000.0,1087700000.0,990800000.0,3946100000.0,3946100000.0,8612500000.0,12558600000.0,2104400000.0,7621700000.0,
Alliant Energy Corp,LNT,,352541,2015.0,Q2,,2015-06-30,2015-08-06 16:49:16+00:00,374900000.0,297300000.0,,-600000.0,572400000.0,,54800000.0,0.0,1650100000.0,,,,3717400000.0,349900000.0,185200000.0,9173500000.0,200900000.0,2449100000.0,417400000.0,506600000.0,462200000.0,,,-8000000.0,1745000000.0,342800000.0,,1979300000.0,154400000.0,12312300000.0,3620800000.0,1043900000.0,991500000.0,3620800000.0,3821700000.0,8490600000.0,12312300000.0,2094900000.0,7499100000.0,
Alliant Energy Corp,LNT,,352541,2015.0,Q1,,2015-03-31,2015-05-01 13:54:08+00:00,356900000.0,361600000.0,,-600000.0,606700000.0,,97600000.0,0.0,1632700000.0,,,,3606700000.0,343900000.0,167400000.0,9050000000.0,,2366900000.0,417700000.0,286600000.0,441700000.0,,,192800000.0,1772500000.0,259700000.0,,1973900000.0,224500000.0,12079600000.0,3798800000.0,913200000.0,1023100000.0,3798800000.0,3798800000.0,8280800000.0,12079600000.0,2116400000.0,7257700000.0,
Alliant Energy Corp,LNT,,352541,2016.0,FY,,2016-12-31,2017-11-03 14:10:02+00:00,445300000.0,493300000.0,,-400000.0,494800000.0,,8200000.0,0.0,1695400000.0,,59500000.0,,4315600000.0,337600000.0,222300000.0,10279200000.0,,2570200000.0,489900000.0,153300000.0,408500000.0,,,190000000.0,1879900000.0,279300000.0,,2177000000.0,248700000.0,13373800000.0,4062000000.0,877100000.0,1162000000.0,4062000000.0,4062000000.0,9311800000.0,13373800000.0,2217500000.0,8149800000.0,
Alliant Energy Corp,LNT,,352541,2016.0,Q3,,2016-09-30,2016-11-04 12:28:32+00:00,,,,-400000.0,497400000.0,,,,,,,,3816900000.0,329600000.0,219900000.0,,,,455300000.0,63100000.0,452300000.0,,,190200000.0,1811700000.0,,,,552300000.0,2424300000.0,189800000.0,283000000.0,1004600000.0,189800000.0,189800000.0,5774200000.0,5964000000.0,2141300000.0,4769600000.0,
Alliant Energy Corp,LNT,,352541,2016.0,Q2,,2016-06-30,2016-08-02 13:47:00+00:00,353000000.0,316300000.0,,-400000.0,510000000.0,,6500000.0,0.0,1684100000.0,,,,3588400000.0,324800000.0,209100000.0,9846400000.0,200000000.0,2474100000.0,452200000.0,170400000.0,485600000.0,,,-9600000.0,1811900000.0,297300000.0,,2116100000.0,534600000.0,12685400000.0,3790200000.0,702300000.0,1373200000.0,3790200000.0,3990200000.0,8695200000.0,12685400000.0,2136700000.0,7322000000.0,
Alliant Energy Corp,LNT,,352541,2016.0,Q1,,2016-03-31,2016-05-05 11:38:28+00:00,323800000.0,390600000.0,,-400000.0,517900000.0,,4800000.0,0.0,1674800000.0,,,,3522700000.0,323500000.0,197200000.0,9626600000.0,200000000.0,2424600000.0,446500000.0,175900000.0,497900000.0,,,-8700000.0,1816400000.0,310200000.0,,2098900000.0,526800000.0,12535000000.0,3764600000.0,768500000.0,1348500000.0,3764600000.0,3964600000.0,8570400000.0,12535000000.0,2139900000.0,7221900000.0,
Alliant Energy Corp,LNT,,352541,2017.0,FY,,2017-12-31,2018-11-07 16:40:50+00:00,477300000.0,482800000.0,,-500000.0,1357200000.0,0.0,27900000.0,0.0,1847800000.0,0.0,,,4010600000.0,396100000.0,222400000.0,11234500000.0,200000000.0,1478400000.0,504000000.0,172000000.0,400800000.0,,,-11100000.0,1652100000.0,306400000.0,,2346000000.0,1270900000.0,14187800000.0,4182200000.0,905100000.0,2149000000.0,4182200000.0,4382200000.0,9805600000.0,14187800000.0,2048200000.0,7656600000.0,
Alliant Energy Corp,LNT,,352541,2017.0,Q3,,2017-09-30,2017-11-03 14:10:02+00:00,478100000.0,336100000.0,,-400000.0,483400000.0,,9200000.0,0.0,1840500000.0,,39400000.0,,4255100000.0,458600000.0,220600000.0,10931100000.0,200000000.0,2774700000.0,481300000.0,185600000.0,362100000.0,,,-10700000.0,1973700000.0,296100000.0,,2324800000.0,590500000.0,14114900000.0,4154200000.0,751500000.0,1470100000.0,4154200000.0,4354200000.0,9760700000.0,14114900000.0,2432300000.0,8290600000.0,
Alliant Energy Corp,LNT,,352541,2017.0,Q1,,2017-03-31,2017-05-04 13:48:06+00:00,,,,-400000.0,481400000.0,,,,,,,,4316100000.0,346800000.0,187700000.0,,,,481700000.0,58400000.0,488100000.0,,,-10100000.0,1904600000.0,,200000000.0,,307400000.0,2497500000.0,-10500000.0,246100000.0,795500000.0,-10500000.0,-10500000.0,6074700000.0,6264200000.0,2251400000.0,5279200000.0,
Alliant Energy Corp,LNT,,352541,2018.0,Q3,,2018-09-30,2018-11-07 16:40:50+00:00,498100000.0,465300000.0,,-200000.0,1353900000.0,0.0,239700000.0,0.0,2040600000.0,0.0,,,5248200000.0,424000000.0,211100000.0,12005200000.0,200000000.0,1575200000.0,487000000.0,208700000.0,407300000.0,,,-9500000.0,1715800000.0,286800000.0,,2539500000.0,642900000.0,15269800000.0,4570400000.0,1124800000.0,1548300000.0,4570400000.0,4770400000.0,10499400000.0,15269800000.0,2139800000.0,8951100000.0,
Alliant Energy Corp,LNT,,352541,2018.0,Q2,,2018-06-30,2018-08-03 12:00:30+00:00,431100000.0,415000000.0,,100000.0,1373100000.0,,5000000.0,0.0,1949500000.0,,,,5127500000.0,420500000.0,200100000.0,11695700000.0,200000000.0,1507200000.0,488700000.0,185800000.0,387700000.0,,,-11400000.0,1692900000.0,310400000.0,,2412500000.0,438600000.0,14615000000.0,4350700000.0,805900000.0,1257400000.0,4350700000.0,4550700000.0,10064300000.0,14615000000.0,2113400000.0,8806900000.0,
Alliant Energy Corp,LNT,,352541,2018.0,Q1,,2018-03-31,2018-05-03 17:00:08+00:00,363100000.0,343200000.0,,-500000.0,1365700000.0,,19100000.0,0.0,1853700000.0,,,,4056800000.0,414700000.0,202800000.0,11439600000.0,200000000.0,1511600000.0,488900000.0,160800000.0,423300000.0,,,-11100000.0,1661600000.0,313800000.0,,2389400000.0,1287100000.0,14241800000.0,4231500000.0,725900000.0,2073500000.0,4231500000.0,4431500000.0,9810300000.0,14241800000.0,2076300000.0,7736800000.0,
