company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,otheroperatingexpenses,otherrevenue,preferreddividends,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Alliant Energy Corp,LNT,,352541,2011.0,Q4,2011-10-01,2011-12-31,,0.52,0.52,-1.28,81000000.0,0.52,,14700000.0,61000000.0,67900000.0,-6900000.0,57000000.0,545500000.0,744600000.0,,5500000.0,23600000.0,16200000.0,4000000.0,4700000.0,545500000.0,215300000.0,38600000.0,9700000.0,109300000.0,106000000.0,-23400000.0,82600000.0,760800000.0,110700000.0,110800000.0,110800000.0
Alliant Energy Corp,LNT,,352541,2011.0,FY,2011-01-01,2011-12-31,2014-02-25 16:20:51+00:00,2.74,2.74,,321000000.0,2.74,,69200000.0,321900000.0,341400000.0,-19500000.0,303600000.0,2270900000.0,3159400000.0,,16300000.0,98200000.0,62000000.0,18300000.0,18000000.0,2270900000.0,950500000.0,158300000.0,39300000.0,437200000.0,513300000.0,-102700000.0,410600000.0,3221400000.0,110700000.0,110800000.0,110800000.0
Alliant Energy Corp,LNT,,352541,2011.0,Q3,2011-07-01,2011-09-30,2012-11-09 11:38:52+00:00,1.1,1.1,0.425,80700000.0,1.1,,43300000.0,125900000.0,140800000.0,-14900000.0,122000000.0,551300000.0,855100000.0,,3400000.0,24800000.0,15800000.0,3900000.0,4700000.0,551300000.0,319600000.0,38800000.0,10100000.0,110200000.0,209400000.0,-25300000.0,184100000.0,870900000.0,110900000.0,110647000.0,110695000.0
Alliant Energy Corp,LNT,,352541,2011.0,Q3TTM,2010-10-01,2011-09-30,,2.65,2.65,1.67,312400000.0,2.65,,80400000.0,312900000.0,327400000.0,-14500000.0,293900000.0,2299300000.0,3077700000.0,,18100000.0,95500000.0,61500000.0,19000000.0,-79000000.0,2299300000.0,839900000.0,160300000.0,39000000.0,328900000.0,511000000.0,-103200000.0,407800000.0,3139200000.0,110900000.0,110647000.0,110695000.0
Alliant Energy Corp,LNT,,352541,2011.0,Q3YTD,2011-01-01,2011-09-30,,2.22,2.22,1.28,240000000.0,2.22,,54500000.0,260900000.0,273500000.0,-12600000.0,246600000.0,1725400000.0,2414800000.0,,10800000.0,74600000.0,45800000.0,14300000.0,13300000.0,1725400000.0,735200000.0,119700000.0,29600000.0,327900000.0,407300000.0,-79300000.0,328000000.0,2460600000.0,110900000.0,110647000.0,110695000.0
Alliant Energy Corp,LNT,,352541,2011.0,Q2,2011-04-01,2011-06-30,2012-08-03 15:12:38+00:00,0.46,0.46,0.425,81500000.0,0.46,,-11200000.0,55300000.0,54500000.0,800000.0,51100000.0,531700000.0,699200000.0,,3500000.0,24700000.0,13300000.0,4200000.0,4000000.0,531700000.0,180800000.0,40400000.0,9600000.0,110200000.0,70600000.0,-27300000.0,43300000.0,712500000.0,111100000.0,110624000.0,110677000.0
Alliant Energy Corp,LNT,,352541,2011.0,Q2TTM,2010-07-01,2011-06-30,,2.9,2.9,1.64,307100000.0,2.9,,101200000.0,340700000.0,342100000.0,-1400000.0,321000000.0,2313100000.0,3158400000.0,,20300000.0,94900000.0,61600000.0,19700000.0,-43300000.0,2313100000.0,906900000.0,163400000.0,38200000.0,358700000.0,548200000.0,-104900000.0,443300000.0,3220000000.0,111100000.0,110624000.0,110677000.0
Alliant Energy Corp,LNT,,352541,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.12,1.12,0.85,159300000.0,1.12,,11200000.0,135000000.0,132700000.0,2300000.0,124600000.0,1174100000.0,1559700000.0,,7400000.0,49800000.0,30000000.0,10400000.0,8600000.0,1174100000.0,415600000.0,80900000.0,19500000.0,217700000.0,197900000.0,-54000000.0,143900000.0,1589700000.0,111100000.0,110624000.0,110677000.0
Alliant Energy Corp,LNT,,352541,2011.0,Q1,2011-01-01,2011-03-31,2012-05-04 14:52:20+00:00,0.66,0.66,0.425,77800000.0,0.66,,22400000.0,79700000.0,78200000.0,1500000.0,73500000.0,642400000.0,860500000.0,,3900000.0,25100000.0,16700000.0,6200000.0,4600000.0,642400000.0,234800000.0,40500000.0,9900000.0,107500000.0,127300000.0,-26700000.0,100600000.0,877200000.0,111400000.0,110569000.0,110632000.0
Alliant Energy Corp,LNT,,352541,2011.0,Q1TTM,2010-04-01,2011-03-31,,2.87,2.87,1.61,290700000.0,2.87,,135400000.0,337900000.0,340300000.0,-2400000.0,317700000.0,2299100000.0,3185400000.0,,21800000.0,95200000.0,63700000.0,20200000.0,-14200000.0,2299100000.0,950000000.0,162600000.0,38200000.0,371700000.0,578300000.0,-102600000.0,475700000.0,3249100000.0,111400000.0,110569000.0,110632000.0
Alliant Energy Corp,LNT,,352541,2012.0,Q4,2012-10-01,2012-12-31,,0.61,0.61,-1.35,85000000.0,0.61,,5600000.0,72300000.0,75100000.0,-2800000.0,68300000.0,536300000.0,733900000.0,,9100000.0,24700000.0,17000000.0,4000000.0,3300000.0,536300000.0,214600000.0,40900000.0,10900000.0,113000000.0,101600000.0,-20900000.0,80700000.0,750900000.0,110800000.0,110700000.0,110700000.0
Alliant Energy Corp,LNT,,352541,2012.0,FY,2012-01-01,2012-12-31,2015-02-24 20:52:50+00:00,2.89,2.89,,332400000.0,2.89,,89400000.0,335700000.0,340800000.0,-5100000.0,319800000.0,2132300000.0,3037800000.0,,25900000.0,98200000.0,56700000.0,15900000.0,11900000.0,2132300000.0,962200000.0,156700000.0,41300000.0,442500000.0,519700000.0,-89500000.0,430200000.0,3094500000.0,110800000.0,110700000.0,110700000.0
Alliant Energy Corp,LNT,,352541,2012.0,Q3,2012-07-01,2012-09-30,2013-11-07 11:59:26+00:00,1.36,1.36,0.45,83600000.0,1.36,,39300000.0,154700000.0,153000000.0,1700000.0,150700000.0,562900000.0,875400000.0,,6500000.0,23700000.0,12200000.0,4000000.0,3700000.0,562900000.0,324700000.0,38300000.0,10400000.0,111000000.0,213700000.0,-21400000.0,192300000.0,887600000.0,110800000.0,110768000.0,110779000.0
Alliant Energy Corp,LNT,,352541,2012.0,Q3TTM,2011-10-01,2012-09-30,,2.8,2.8,0.08,328400000.0,2.8,,98500000.0,324400000.0,333600000.0,-9200000.0,308500000.0,2141500000.0,3048500000.0,,22300000.0,97100000.0,55900000.0,15900000.0,13300000.0,2141500000.0,962900000.0,154400000.0,40100000.0,438800000.0,524100000.0,-92000000.0,432100000.0,3104400000.0,110800000.0,110768000.0,110779000.0
Alliant Energy Corp,LNT,,352541,2012.0,Q3YTD,2012-01-01,2012-09-30,,2.28,2.28,1.35,247400000.0,2.28,,83800000.0,263400000.0,265700000.0,-2300000.0,251500000.0,1596000000.0,2303900000.0,,16800000.0,73500000.0,39700000.0,11900000.0,8600000.0,1596000000.0,747600000.0,115800000.0,30400000.0,329500000.0,418100000.0,-68600000.0,349500000.0,2343600000.0,110800000.0,110768000.0,110779000.0
Alliant Energy Corp,LNT,,352541,2012.0,Q2,2012-04-01,2012-06-30,2013-08-02 16:06:23+00:00,0.6,0.6,0.45,80800000.0,0.6,,16800000.0,69800000.0,69400000.0,400000.0,65900000.0,475500000.0,676500000.0,,5400000.0,24500000.0,13800000.0,3900000.0,700000.0,475500000.0,214800000.0,38600000.0,10600000.0,106000000.0,108800000.0,-22600000.0,86200000.0,690300000.0,109800000.0,110756000.0,110769000.0
Alliant Energy Corp,LNT,,352541,2012.0,Q2TTM,2011-07-01,2012-06-30,,2.54,2.54,0.05,325500000.0,2.54,,102500000.0,295600000.0,321400000.0,-25800000.0,279800000.0,2129900000.0,3028200000.0,,19200000.0,98200000.0,59500000.0,15800000.0,14300000.0,2129900000.0,957800000.0,154900000.0,39800000.0,438000000.0,519800000.0,-95900000.0,423900000.0,3087700000.0,109800000.0,110756000.0,110769000.0
Alliant Energy Corp,LNT,,352541,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.92,0.92,0.9,163800000.0,0.92,,44500000.0,108700000.0,112700000.0,-4000000.0,100800000.0,1033100000.0,1428500000.0,,10300000.0,49800000.0,27500000.0,7900000.0,4900000.0,1033100000.0,422900000.0,77500000.0,20000000.0,218500000.0,204400000.0,-47200000.0,157200000.0,1456000000.0,109800000.0,110756000.0,110769000.0
Alliant Energy Corp,LNT,,352541,2012.0,Q1,2012-01-01,2012-03-31,2013-05-03 13:39:44+00:00,0.32,0.32,0.45,83000000.0,0.32,,27700000.0,38900000.0,43300000.0,-4400000.0,34900000.0,557600000.0,752000000.0,,4900000.0,25300000.0,13700000.0,4000000.0,4200000.0,557600000.0,208100000.0,38900000.0,9400000.0,112500000.0,95600000.0,-24600000.0,71000000.0,765700000.0,109100000.0,110716000.0,110741000.0
Alliant Energy Corp,LNT,,352541,2012.0,Q1TTM,2011-04-01,2012-03-31,,2.4,2.4,0.03,326200000.0,2.4,,74500000.0,281100000.0,306500000.0,-25400000.0,265000000.0,2186100000.0,3050900000.0,,17300000.0,98400000.0,59000000.0,16100000.0,17600000.0,2186100000.0,923800000.0,156700000.0,38800000.0,442200000.0,481600000.0,-100600000.0,381000000.0,3109900000.0,109100000.0,110716000.0,110741000.0
Alliant Energy Corp,LNT,,352541,2013.0,FY,2013-01-01,2013-12-31,2016-02-24 15:40:11+00:00,3.23,3.23,,370900000.0,3.23,,53900000.0,376200000.0,382100000.0,-5900000.0,358300000.0,1636800000.0,3205500000.0,,31200000.0,99600000.0,71300000.0,17900000.0,635600000.0,1636800000.0,1640000000.0,172800000.0,43700000.0,1106100000.0,533900000.0,-97900000.0,436000000.0,3276800000.0,110800000.0,110900000.0,110900000.0
Alliant Energy Corp,LNT,,352541,2013.0,Q4,2013-10-01,2013-12-31,,0.59,0.59,0.39,93500000.0,0.59,,13700000.0,68100000.0,69100000.0,-1000000.0,65500000.0,-22000000.0,813700000.0,,8400000.0,25300000.0,18900000.0,2600000.0,627200000.0,-22000000.0,854600000.0,45200000.0,11000000.0,746000000.0,108600000.0,-25800000.0,82800000.0,832600000.0,110800000.0,110900000.0,110900000.0
Alliant Energy Corp,LNT,,352541,2013.0,Q3TTM,2012-10-01,2013-09-30,,3.25,3.25,3.53,362400000.0,3.25,,45800000.0,380400000.0,388100000.0,-7700000.0,361100000.0,2195100000.0,3125700000.0,,31900000.0,99000000.0,69400000.0,19300000.0,11700000.0,2195100000.0,1000000000.0,168500000.0,43600000.0,473100000.0,526900000.0,-93000000.0,433900000.0,3195100000.0,110800000.0,111000000.0,111000000.0
Alliant Energy Corp,LNT,,352541,2013.0,Q3YTD,2013-01-01,2013-09-30,,2.64,2.64,1.49,277400000.0,2.64,,40200000.0,308100000.0,313000000.0,-4900000.0,292800000.0,1658800000.0,2391800000.0,,22800000.0,74300000.0,52400000.0,15300000.0,8400000.0,1658800000.0,785400000.0,127600000.0,32700000.0,360100000.0,425300000.0,-72100000.0,353200000.0,2444200000.0,110800000.0,111000000.0,111000000.0
Alliant Energy Corp,LNT,,352541,2013.0,Q3,2013-07-01,2013-09-30,2014-11-07 14:40:47+00:00,1.42,1.42,0.47,92100000.0,1.42,,17600000.0,160200000.0,161500000.0,-1300000.0,157600000.0,545100000.0,849200000.0,,9100000.0,24900000.0,17400000.0,2600000.0,3100000.0,545100000.0,321500000.0,42500000.0,11100000.0,120100000.0,201400000.0,-22300000.0,179100000.0,866600000.0,110800000.0,111000000.0,111000000.0
Alliant Energy Corp,LNT,,352541,2013.0,Q2TTM,2012-07-01,2013-06-30,,3.2,3.2,3.01,353900000.0,3.2,,67500000.0,374900000.0,379600000.0,-4700000.0,354200000.0,2212900000.0,3151900000.0,,29300000.0,97800000.0,64200000.0,20700000.0,12300000.0,2212900000.0,1003200000.0,164300000.0,42900000.0,464000000.0,539200000.0,-92100000.0,447100000.0,3216100000.0,110800000.0,110700000.0,110700000.0
Alliant Energy Corp,LNT,,352541,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.22,1.22,1.0,185300000.0,1.22,,22600000.0,147900000.0,151500000.0,-3600000.0,135200000.0,1113700000.0,1542600000.0,,13700000.0,49400000.0,35000000.0,12700000.0,5300000.0,1113700000.0,463900000.0,85100000.0,21600000.0,240000000.0,223900000.0,-49800000.0,174100000.0,1577600000.0,110800000.0,110700000.0,110700000.0
Alliant Energy Corp,LNT,,352541,2013.0,Q2,2013-04-01,2013-06-30,2014-08-07 12:19:38+00:00,0.59,0.59,0.47,92700000.0,0.59,,10500000.0,67800000.0,68400000.0,-600000.0,65300000.0,495700000.0,700200000.0,,7300000.0,23300000.0,17800000.0,2500000.0,3100000.0,495700000.0,222300000.0,42500000.0,10900000.0,119100000.0,103200000.0,-24300000.0,78900000.0,718000000.0,110800000.0,110700000.0,110700000.0
Alliant Energy Corp,LNT,,352541,2013.0,Q1TTM,2012-04-01,2013-03-31,,3.2,3.2,0.02,342000000.0,3.2,,73800000.0,376900000.0,380600000.0,-3700000.0,354800000.0,2192700000.0,3128200000.0,,27400000.0,99000000.0,60200000.0,22100000.0,9900000.0,2192700000.0,995700000.0,160400000.0,42600000.0,450900000.0,544800000.0,-90400000.0,454400000.0,3188400000.0,110800000.0,111000000.0,111000000.0
Alliant Energy Corp,LNT,,352541,2013.0,Q1,2013-01-01,2013-03-31,2014-05-02 14:06:14+00:00,0.63,0.63,0.47,92600000.0,0.63,,12100000.0,80100000.0,83100000.0,-3000000.0,69900000.0,618000000.0,842400000.0,,6400000.0,26100000.0,17200000.0,10200000.0,2200000.0,618000000.0,241600000.0,42600000.0,10700000.0,120900000.0,120700000.0,-25500000.0,95200000.0,859600000.0,110800000.0,111000000.0,111000000.0
Alliant Energy Corp,LNT,,352541,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 14:12:09+00:00,1.73,1.73,,388100000.0,1.73,0.0,44300000.0,393300000.0,395700000.0,-2400000.0,383100000.0,1652500000.0,3284200000.0,,36600000.0,101100000.0,66100000.0,10200000.0,665000000.0,1652500000.0,1697800000.0,180600000.0,40400000.0,1154200000.0,543600000.0,-103600000.0,440000000.0,3350300000.0,221700000.0,221400000.0,221400000.0
Alliant Energy Corp,LNT,,352541,2014.0,Q4,2014-10-01,2014-12-31,,0.27,0.27,0.26,99700000.0,0.27,,-1900000.0,62500000.0,62700000.0,-200000.0,60000000.0,84900000.0,788600000.0,,9000000.0,25300000.0,15500000.0,2500000.0,502900000.0,84900000.0,719200000.0,45700000.0,6200000.0,627900000.0,91300000.0,-30500000.0,60800000.0,804100000.0,221700000.0,221400000.0,221400000.0
Alliant Energy Corp,LNT,,352541,2014.0,Q3TTM,2013-10-01,2014-09-30,,3.5,3.5,1.91,381900000.0,3.5,,59900000.0,398900000.0,402100000.0,-3200000.0,388600000.0,1545600000.0,3309300000.0,,36000000.0,101100000.0,69500000.0,10300000.0,789300000.0,1545600000.0,1833200000.0,180100000.0,45200000.0,1272300000.0,560900000.0,-98900000.0,462000000.0,3378800000.0,110800000.0,111100000.0,111100000.0
Alliant Energy Corp,LNT,,352541,2014.0,Q3,2014-07-01,2014-09-30,2015-11-06 13:08:25+00:00,1.38,1.38,0.51,97100000.0,1.38,,12400000.0,155900000.0,157800000.0,-1900000.0,153300000.0,366600000.0,830900000.0,,8500000.0,25600000.0,12200000.0,2600000.0,159000000.0,366600000.0,476500000.0,44600000.0,11500000.0,281700000.0,194800000.0,-24600000.0,170200000.0,843100000.0,110800000.0,111100000.0,111100000.0
Alliant Energy Corp,LNT,,352541,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.91,2.91,1.52,288400000.0,2.91,,46200000.0,330800000.0,333000000.0,-2200000.0,323100000.0,1567600000.0,2495600000.0,,27600000.0,75800000.0,50600000.0,7700000.0,162100000.0,1567600000.0,978600000.0,134900000.0,34200000.0,526300000.0,452300000.0,-73100000.0,379200000.0,2546200000.0,110800000.0,111100000.0,111100000.0
Alliant Energy Corp,LNT,,352541,2014.0,Q2TTM,2013-07-01,2014-06-30,,3.56,3.56,1.91,376900000.0,3.56,,65100000.0,403200000.0,405800000.0,-2600000.0,392900000.0,1724100000.0,3327600000.0,,36600000.0,100400000.0,74700000.0,10300000.0,633400000.0,1724100000.0,1678200000.0,178000000.0,44800000.0,1110700000.0,567500000.0,-96600000.0,470900000.0,3402300000.0,110800000.0,110400000.0,110400000.0
Alliant Energy Corp,LNT,,352541,2014.0,Q2,2014-04-01,2014-06-30,2015-08-06 16:49:16+00:00,0.56,0.56,0.51,95800000.0,0.56,,13200000.0,64300000.0,64600000.0,-300000.0,61800000.0,525300000.0,734700000.0,,8300000.0,24100000.0,15600000.0,2500000.0,1800000.0,525300000.0,225000000.0,45100000.0,11300000.0,121700000.0,103300000.0,-25500000.0,77800000.0,750300000.0,110800000.0,110400000.0,110400000.0
Alliant Energy Corp,LNT,,352541,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.54,1.54,1.02,191300000.0,1.54,,33800000.0,174900000.0,175200000.0,-300000.0,169800000.0,1201000000.0,1664700000.0,,19100000.0,50200000.0,38400000.0,5100000.0,3100000.0,1201000000.0,502100000.0,90300000.0,22700000.0,244600000.0,257500000.0,-48500000.0,209000000.0,1703100000.0,110800000.0,110400000.0,110400000.0
Alliant Energy Corp,LNT,,352541,2014.0,Q1TTM,2013-04-01,2014-03-31,,3.56,3.56,1.88,373800000.0,3.56,,62400000.0,406700000.0,409600000.0,-2900000.0,396400000.0,1694500000.0,3293100000.0,,35600000.0,99600000.0,76900000.0,10300000.0,634700000.0,1694500000.0,1675500000.0,175400000.0,44400000.0,1108100000.0,567400000.0,-95400000.0,472000000.0,3370000000.0,110800000.0,111300000.0,111300000.0
Alliant Energy Corp,LNT,,352541,2014.0,Q1,2014-01-01,2014-03-31,2015-05-01 13:54:08+00:00,0.97,0.97,0.51,95500000.0,0.97,,20600000.0,110600000.0,110600000.0,,108000000.0,675700000.0,930000000.0,,10800000.0,26100000.0,22800000.0,2600000.0,1300000.0,675700000.0,277100000.0,45200000.0,11400000.0,122900000.0,154200000.0,-23000000.0,131200000.0,952800000.0,110800000.0,111300000.0,111300000.0
Alliant Energy Corp,LNT,,352541,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 15:57:37+00:00,1.68,1.68,,401300000.0,1.68,0.0,70400000.0,388400000.0,390900000.0,-2500000.0,378200000.0,1542100000.0,3195700000.0,,37600000.0,103700000.0,57900000.0,10200000.0,629500000.0,1542100000.0,1711500000.0,187100000.0,33800000.0,1134500000.0,577000000.0,-115700000.0,461300000.0,3253600000.0,225400000.0,225100000.0,225100000.0
Alliant Energy Corp,LNT,,352541,2015.0,Q2,2015-04-01,2015-06-30,2016-08-02 13:47:00+00:00,0.3,0.3,0.275,100400000.0,0.3,,11200000.0,70100000.0,71400000.0,-1300000.0,67600000.0,324000000.0,702400000.0,,8800000.0,26500000.0,14800000.0,2500000.0,157300000.0,324000000.0,393200000.0,46500000.0,11300000.0,284200000.0,109000000.0,-26400000.0,82600000.0,717200000.0,226200000.0,225300000.0,225300000.0
Alliant Energy Corp,LNT,,352541,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.73,0.73,0.55,200600000.0,0.73,,31700000.0,169300000.0,170600000.0,-1300000.0,164200000.0,793900000.0,1583400000.0,,15700000.0,53000000.0,31200000.0,5100000.0,305200000.0,793900000.0,820700000.0,93100000.0,17800000.0,558800000.0,261900000.0,-59600000.0,202300000.0,1614600000.0,226200000.0,225300000.0,225300000.0
Alliant Energy Corp,LNT,,352541,2015.0,Q2TTM,2014-07-01,2015-06-30,,1.68,1.68,1.05,397400000.0,1.68,,42200000.0,387700000.0,391100000.0,-3400000.0,377500000.0,1245400000.0,3202900000.0,,33200000.0,103900000.0,58900000.0,10200000.0,967100000.0,1245400000.0,2016400000.0,183400000.0,35500000.0,1468400000.0,548000000.0,-114700000.0,433300000.0,3261800000.0,226200000.0,225300000.0,225300000.0
Alliant Energy Corp,LNT,,352541,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 11:38:28+00:00,0.87,0.87,0.55,100200000.0,0.87,,20500000.0,99200000.0,99200000.0,0.0,96600000.0,469900000.0,881000000.0,,6900000.0,26500000.0,16400000.0,2600000.0,147900000.0,469900000.0,427500000.0,46600000.0,6500000.0,274600000.0,152900000.0,-33200000.0,119700000.0,897400000.0,111100000.0,111000000.0,111000000.0
Alliant Energy Corp,LNT,,352541,2015.0,Q1TTM,2014-04-01,2015-03-31,,3.35,3.35,2.07,392800000.0,3.35,,44200000.0,381900000.0,384300000.0,-2400000.0,371700000.0,1446700000.0,3235200000.0,,32700000.0,101500000.0,59700000.0,10200000.0,811600000.0,1446700000.0,1848200000.0,182000000.0,35500000.0,1305900000.0,542300000.0,-113800000.0,428500000.0,3294900000.0,111100000.0,111000000.0,111000000.0
Alliant Energy Corp,LNT,,352541,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 15:39:51+00:00,1.64,1.64,1.175,411600000.0,1.64,86400000.0,59400000.0,371500000.0,384000000.0,-2300000.0,361300000.0,1576200000.0,3320000000.0,-10200000.0,45900000.0,102300000.0,,10200000.0,589400000.0,1576200000.0,1743800000.0,196200000.0,39600000.0,1189700000.0,554100000.0,-110700000.0,443400000.0,3320000000.0,227100000.0,220300000.0,220300000.0
Alliant Energy Corp,LNT,,352541,2016.0,Q3,2016-07-01,2016-09-30,2017-11-03 14:10:02+00:00,0.57,0.57,0.29375,104100000.0,0.57,86000000.0,7500000.0,131000000.0,131400000.0,-400000.0,128400000.0,397000000.0,915200000.0,,15900000.0,25900000.0,9400000.0,2600000.0,148600000.0,397000000.0,527600000.0,48800000.0,9200000.0,364600000.0,162600000.0,-23700000.0,138900000.0,924600000.0,227200000.0,225300000.0,225300000.0
