company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2009.0,Q3,2009-07-01,2009-09-30,,,,,19735000.0,20317000.0,46678000.0,12627000.0,17019000.0,11961000.0,,-11042000.0,21592000.0,100777000.0,-11042000.0,21592000.0,100777000.0,123954000.0,54599000.0,54599000.0,,8842000.0,6054000.0,166000.0,,,,-25252000.0,-12000.0,-29045000.0,,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-03 13:12:04+00:00,,,,19521000.0,41398000.0,235500000.0,-3837000.0,27607000.0,20945000.0,,92736000.0,309120000.0,121265000.0,92736000.0,309120000.0,121265000.0,519284000.0,101287000.0,101287000.0,,-49027000.0,94529000.0,-2716000.0,,,-750000.0,-40815000.0,-101000.0,-22637000.0,117901000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2009.0,Q2TTM,2008-07-01,2009-06-30,,-15679000.0,8211000.0,14712000.0,36980000.0,83151000.0,449182000.0,7721000.0,133857000.0,50845000.0,,-14715000.0,335987000.0,358342000.0,-14715000.0,335987000.0,358342000.0,687335000.0,-213629000.0,-213629000.0,,346752000.0,136076000.0,-213166000.0,,723000.0,-750000.0,-101036000.0,-724000.0,-201635000.0,217436000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2009.0,Q2,2009-04-01,2009-06-30,,,,,,20868000.0,233128000.0,2477000.0,54906000.0,3812000.0,,49671000.0,230991000.0,82827000.0,49671000.0,230991000.0,82827000.0,365966000.0,35772000.0,35772000.0,,-28719000.0,67236000.0,-6201000.0,,,,-19821000.0,-101000.0,-21276000.0,23885000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2009.0,Q1,2009-01-01,2009-03-31,2010-04-28 16:32:56+00:00,,,,19521000.0,20530000.0,2372000.0,-6314000.0,-27299000.0,17133000.0,,43065000.0,78129000.0,38438000.0,43065000.0,78129000.0,38438000.0,153318000.0,65515000.0,65515000.0,,-20308000.0,27293000.0,3485000.0,,,-750000.0,-20994000.0,,-1361000.0,94016000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2010.0,Q4,2010-10-01,2010-12-31,,,,8502000.0,109242000.0,14276000.0,-2724000.0,340000.0,16435000.0,36068000.0,,-533940000.0,-13694000.0,46727000.0,-533940000.0,-13694000.0,46727000.0,-500567000.0,-40505000.0,-30268000.0,-10237000.0,46284000.0,-35268000.0,-100000.0,,-518217000.0,-73126000.0,-11881000.0,-1008000.0,-15515000.0,74137000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 17:01:41+00:00,,,8502000.0,148870000.0,67655000.0,1162306000.0,9440000.0,109225000.0,92510000.0,0.0,-745274000.0,603090000.0,215206000.0,-745274000.0,603090000.0,215206000.0,82462000.0,833854000.0,108600000.0,725254000.0,-70274000.0,131926000.0,-4788000.0,,-518217000.0,-787718000.0,-80527000.0,-1744000.0,-449749000.0,313817000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2010.0,Q3TTM,2009-10-01,2010-09-30,,,,21881000.0,39628000.0,77930000.0,1352232000.0,6756000.0,101970000.0,59740000.0,3205000.0,-491022000.0,770527000.0,341628000.0,-491022000.0,770527000.0,341628000.0,627889000.0,967712000.0,203901000.0,763811000.0,-42173000.0,92491000.0,-4580000.0,,,-714992000.0,-119455000.0,-3335000.0,-643123000.0,251258000.0,6064000.0
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2010.0,Q3,2010-07-01,2010-09-30,,,,,19817000.0,13573000.0,1149447000.0,10891000.0,-3104000.0,28440000.0,,30890000.0,1113976000.0,-81841000.0,30890000.0,1113976000.0,-81841000.0,1197272000.0,785545000.0,50054000.0,735491000.0,-142364000.0,154741000.0,-915000.0,123356000.0,,-52317000.0,-25874000.0,,-152291000.0,43635000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-10-28 14:03:52+00:00,,,,39628000.0,53379000.0,1165030000.0,9100000.0,92790000.0,56442000.0,,-211334000.0,616784000.0,168479000.0,-211334000.0,616784000.0,168479000.0,583029000.0,874359000.0,138868000.0,735491000.0,-116558000.0,167194000.0,-4688000.0,,,-714592000.0,-68646000.0,-736000.0,-434234000.0,239680000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2010.0,Q2TTM,2009-07-01,2010-06-30,,,,21881000.0,39546000.0,84674000.0,249463000.0,8492000.0,122093000.0,43261000.0,3205000.0,-532954000.0,-321857000.0,524246000.0,-532954000.0,-321857000.0,524246000.0,-445429000.0,236766000.0,208446000.0,28320000.0,109033000.0,-56196000.0,-3499000.0,-123356000.0,,-662675000.0,-118833000.0,-3347000.0,-519877000.0,207623000.0,6064000.0
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2010.0,Q2,2010-04-01,2010-06-30,,,,,,17901000.0,,363000.0,79377000.0,10609000.0,,-213615000.0,-39699000.0,149200000.0,-213615000.0,-39699000.0,149200000.0,-227107000.0,36374000.0,36374000.0,,15548000.0,4356000.0,-3773000.0,-123356000.0,,-113188000.0,-22874000.0,-390000.0,-228190000.0,100136000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-07-29 15:54:18+00:00,,,,19811000.0,39806000.0,15583000.0,-1791000.0,95894000.0,28002000.0,,-242224000.0,-497192000.0,250320000.0,-242224000.0,-497192000.0,250320000.0,-614243000.0,88814000.0,88814000.0,,25806000.0,12453000.0,-3773000.0,-123356000.0,,-662275000.0,-42772000.0,-736000.0,-281943000.0,196045000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2010.0,Q1TTM,2009-04-01,2010-03-31,,,,21881000.0,39546000.0,87641000.0,482591000.0,10606000.0,97622000.0,36464000.0,3205000.0,-269668000.0,-51167000.0,457873000.0,-269668000.0,-51167000.0,457873000.0,147644000.0,236164000.0,207844000.0,28320000.0,64766000.0,6684000.0,-5927000.0,,,-549487000.0,-115780000.0,-3058000.0,-312963000.0,131372000.0,6064000.0
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2010.0,Q1,2010-01-01,2010-03-31,2011-04-29 10:39:02+00:00,,,,19811000.0,21905000.0,15583000.0,-2154000.0,16517000.0,17393000.0,,-28609000.0,-457493000.0,101120000.0,-28609000.0,-457493000.0,101120000.0,-387136000.0,52440000.0,52440000.0,,10258000.0,8097000.0,,,,-549087000.0,-19898000.0,-346000.0,-53753000.0,95909000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2011.0,Q4,2011-10-01,2011-12-31,,,,1268000.0,146000.0,14251000.0,,-1579000.0,55517000.0,8473000.0,100000000.0,117859000.0,-129933000.0,124214000.0,117859000.0,-129933000.0,124214000.0,110561000.0,53814000.0,53814000.0,,632000.0,11569000.0,50000.0,,,-3270000.0,-129216000.0,-889000.0,-1294000.0,2503000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2011.0,FY,2011-01-01,2011-12-31,2014-02-21 16:13:17+00:00,,,6567000.0,140193000.0,55706000.0,,-3224000.0,95612000.0,49983000.0,100000000.0,-852198000.0,273242000.0,335901000.0,-852198000.0,273242000.0,335901000.0,-246279000.0,142891000.0,142891000.0,,41692000.0,13420000.0,-1129000.0,,-463498000.0,-78975000.0,-192660000.0,-2006000.0,-550097000.0,546006000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2011.0,Q3TTM,2010-10-01,2011-09-30,,,,13801000.0,249289000.0,55731000.0,-2724000.0,-1305000.0,56530000.0,77578000.0,,-1503997000.0,389481000.0,258414000.0,-1503997000.0,389481000.0,258414000.0,-857407000.0,48572000.0,58809000.0,-10237000.0,87344000.0,-33417000.0,-1279000.0,,-981715000.0,-148831000.0,-75325000.0,-2125000.0,-564318000.0,617640000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2011.0,Q3,2011-07-01,2011-09-30,,,,562000.0,19965000.0,13813000.0,,-4930000.0,24449000.0,9065000.0,,-229187000.0,108289000.0,108451000.0,-229187000.0,108289000.0,108451000.0,-17377000.0,58916000.0,58916000.0,,11273000.0,997000.0,2000.0,,,-31667000.0,-33963000.0,-1117000.0,-238132000.0,173917000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-25 16:44:30+00:00,,,5299000.0,140047000.0,41455000.0,,-1645000.0,40095000.0,41510000.0,,-970057000.0,403175000.0,211687000.0,-970057000.0,403175000.0,211687000.0,-356840000.0,89077000.0,89077000.0,,41060000.0,1851000.0,-1179000.0,,-463498000.0,-75705000.0,-63444000.0,-1117000.0,-548803000.0,543503000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2011.0,Q2TTM,2010-07-01,2011-06-30,,,,13239000.0,249141000.0,55491000.0,1146723000.0,14516000.0,28977000.0,96953000.0,,-1243920000.0,1395168000.0,68122000.0,-1243920000.0,1395168000.0,68122000.0,357242000.0,775201000.0,49947000.0,725254000.0,-66293000.0,120327000.0,-2196000.0,123356000.0,-981715000.0,-169481000.0,-67236000.0,-1008000.0,-478477000.0,487358000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2011.0,Q2,2011-04-01,2011-06-30,,,,2198000.0,100020000.0,13674000.0,,1595000.0,-6438000.0,15895000.0,,-553607000.0,318402000.0,12949000.0,-553607000.0,318402000.0,12949000.0,-220661000.0,-10610000.0,-10610000.0,,16323000.0,-2761000.0,,,-463498000.0,-26030000.0,-13916000.0,,-103243000.0,358348000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-27 13:54:42+00:00,,,4737000.0,120082000.0,27642000.0,,3285000.0,15646000.0,32445000.0,,-740870000.0,294886000.0,103236000.0,-740870000.0,294886000.0,103236000.0,-339463000.0,30161000.0,30161000.0,,29787000.0,854000.0,-1181000.0,,-463498000.0,-44038000.0,-29481000.0,0.0,-310671000.0,369586000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2011.0,Q1TTM,2010-04-01,2011-03-31,,,,11041000.0,149121000.0,59718000.0,1146723000.0,13284000.0,114792000.0,91667000.0,,-903928000.0,1037067000.0,204373000.0,-903928000.0,1037067000.0,204373000.0,350796000.0,822185000.0,96931000.0,725254000.0,-67068000.0,127444000.0,-5969000.0,,-518217000.0,-256639000.0,-76194000.0,-1398000.0,-603424000.0,229146000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2011.0,Q1,2011-01-01,2011-03-31,2012-04-27 12:51:41+00:00,,,2539000.0,20062000.0,13968000.0,,1690000.0,22084000.0,16550000.0,,-187263000.0,-23516000.0,90287000.0,-187263000.0,-23516000.0,90287000.0,-118802000.0,40771000.0,40771000.0,,13464000.0,3615000.0,-1181000.0,,,-18008000.0,-15565000.0,0.0,-207428000.0,11238000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2012.0,Q4,2012-10-01,2012-12-31,,,,-539000.0,447000.0,15167000.0,,-300000.0,44898000.0,2730000.0,,-93888000.0,-216290000.0,170759000.0,-93888000.0,-216290000.0,170759000.0,-139719000.0,105641000.0,105641000.0,,5053000.0,-2329000.0,50000.0,,,-1043664000.0,-13155000.0,,-94289000.0,840479000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2012.0,FY,2012-01-01,2012-12-31,2015-02-13 16:31:57+00:00,,,19436000.0,41276000.0,54819000.0,,-138000.0,136450000.0,29303000.0,189000.0,-277752000.0,-1442353000.0,537630000.0,-277752000.0,-1442353000.0,537630000.0,-1182613000.0,320032000.0,320032000.0,,26329000.0,18436000.0,-588000.0,,,-2622898000.0,-53023000.0,0.0,-325680000.0,1234156000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2012.0,Q3TTM,2011-10-01,2012-09-30,,,,21243000.0,40975000.0,53903000.0,,-1417000.0,147069000.0,35046000.0,100189000.0,-66005000.0,-1355996000.0,491085000.0,-66005000.0,-1355996000.0,491085000.0,-932333000.0,268205000.0,268205000.0,,21908000.0,32334000.0,-588000.0,,,-1582504000.0,-169084000.0,-889000.0,-232685000.0,396180000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2012.0,Q3,2012-07-01,2012-09-30,,,,-1218000.0,20353000.0,13379000.0,,1259000.0,24950000.0,11225000.0,,-58314000.0,-109733000.0,121622000.0,-58314000.0,-109733000.0,121622000.0,-45166000.0,77910000.0,77910000.0,,5383000.0,9127000.0,-118000.0,,,-481565000.0,-13626000.0,,-78666000.0,385576000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-24 16:38:59+00:00,,,19975000.0,40829000.0,39652000.0,,162000.0,91552000.0,26573000.0,189000.0,-183864000.0,-1226063000.0,366871000.0,-183864000.0,-1226063000.0,366871000.0,-1042894000.0,214391000.0,214391000.0,,21276000.0,20765000.0,-638000.0,,,-1579234000.0,-39868000.0,0.0,-231391000.0,393677000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2012.0,Q2TTM,2011-07-01,2012-06-30,,,,23023000.0,40587000.0,54337000.0,,-7606000.0,146568000.0,32886000.0,100189000.0,-236878000.0,-1137974000.0,477914000.0,-236878000.0,-1137974000.0,477914000.0,-904544000.0,249211000.0,249211000.0,,27798000.0,24204000.0,-468000.0,,,-1132606000.0,-189421000.0,-2006000.0,-392151000.0,184521000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2012.0,Q2,2012-04-01,2012-06-30,,,,8007000.0,440000.0,13532000.0,,-3452000.0,42643000.0,3958000.0,,-65547000.0,-1103391000.0,134971000.0,-65547000.0,-1103391000.0,134971000.0,-1037419000.0,68472000.0,68472000.0,,10324000.0,8071000.0,-520000.0,,,-1092587000.0,-13325000.0,,-77576000.0,3041000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-25 16:41:38+00:00,,,21193000.0,20476000.0,26273000.0,,-1097000.0,66602000.0,15348000.0,189000.0,-125550000.0,-1116330000.0,245249000.0,-125550000.0,-1116330000.0,245249000.0,-997728000.0,136481000.0,136481000.0,,15893000.0,11638000.0,-520000.0,,,-1097669000.0,-26242000.0,0.0,-152725000.0,8101000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2012.0,Q1TTM,2011-04-01,2012-03-31,,,,17214000.0,140167000.0,54479000.0,,-2559000.0,97487000.0,44823000.0,100189000.0,-724938000.0,283819000.0,355892000.0,-724938000.0,283819000.0,355892000.0,-87786000.0,170129000.0,170129000.0,,33797000.0,13372000.0,52000.0,,-463498000.0,-66049000.0,-190012000.0,-2006000.0,-417818000.0,539828000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2012.0,Q1,2012-01-01,2012-03-31,2013-04-25 16:41:20+00:00,,,13186000.0,20036000.0,12741000.0,,2355000.0,23959000.0,11390000.0,189000.0,-60003000.0,-12939000.0,110278000.0,-60003000.0,-12939000.0,110278000.0,39691000.0,68009000.0,68009000.0,,5569000.0,3567000.0,0.0,,,-5082000.0,-12917000.0,,-75149000.0,5060000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2013.0,FY,2013-01-01,2013-12-31,2016-02-19 16:11:16+00:00,,9748000.0,26133000.0,58928000.0,60655000.0,,-2515000.0,-38358000.0,20667000.0,738297000.0,-357333000.0,-11062000.0,579397000.0,-357333000.0,-11062000.0,579397000.0,208487000.0,544450000.0,544450000.0,,2902000.0,19320000.0,-3969000.0,,,-3450068000.0,-65594000.0,-100000000.0,-1035617000.0,3508569000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2013.0,Q4,2013-10-01,2013-12-31,,,9748000.0,9078000.0,18493000.0,15240000.0,,488000.0,-167834000.0,4006000.0,,-232319000.0,306023000.0,147440000.0,-232319000.0,306023000.0,147440000.0,221632000.0,292149000.0,292149000.0,,-1863000.0,-10775000.0,-23000.0,,,-933354000.0,-15393000.0,,-225550000.0,1254793000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2013.0,Q3TTM,2012-10-01,2013-09-30,,,,16516000.0,40882000.0,60582000.0,,-3303000.0,174374000.0,19391000.0,738297000.0,-218902000.0,-533375000.0,602716000.0,-218902000.0,-533375000.0,602716000.0,-152864000.0,357942000.0,357942000.0,,9818000.0,27766000.0,-3896000.0,,,-3560378000.0,-63356000.0,-100000000.0,-904356000.0,3094255000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2013.0,Q3,2013-07-01,2013-09-30,,,,-476000.0,19940000.0,14889000.0,,490000.0,38346000.0,7265000.0,-434000.0,-312635000.0,-283049000.0,134484000.0,-312635000.0,-283049000.0,134484000.0,-460710000.0,80898000.0,80898000.0,,351000.0,12453000.0,-725000.0,,,-958990000.0,-12651000.0,,-331919000.0,689317000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-23 16:34:30+00:00,,,17055000.0,40435000.0,45415000.0,,-3003000.0,129476000.0,16661000.0,738297000.0,-125014000.0,-317085000.0,431957000.0,-125014000.0,-317085000.0,431957000.0,-13145000.0,252301000.0,252301000.0,,4765000.0,30095000.0,-3946000.0,,,-2516714000.0,-50201000.0,-100000000.0,-810067000.0,2253776000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2013.0,Q2TTM,2012-07-01,2013-06-30,,,,15774000.0,41295000.0,59072000.0,,-2534000.0,160978000.0,23351000.0,738731000.0,35419000.0,-360059000.0,589854000.0,35419000.0,-360059000.0,589854000.0,262680000.0,354954000.0,354954000.0,,14850000.0,24440000.0,-3289000.0,,,-3082953000.0,-64331000.0,-100000000.0,-651103000.0,2790514000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2013.0,Q2,2013-04-01,2013-06-30,,,,16802000.0,102000.0,15408000.0,,-1656000.0,54945000.0,663000.0,738731000.0,309972000.0,44529000.0,146564000.0,309972000.0,44529000.0,146836000.0,499681000.0,86890000.0,86890000.0,,-10679000.0,5834000.0,205000.0,,,-793456000.0,-20435000.0,-100000000.0,-335256000.0,858215000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-24 16:36:46+00:00,,,17531000.0,20495000.0,30526000.0,,-3493000.0,91130000.0,9396000.0,738731000.0,187621000.0,-34036000.0,297473000.0,187621000.0,-34036000.0,297473000.0,447565000.0,171403000.0,171403000.0,,4414000.0,17642000.0,-3221000.0,,,-1557724000.0,-37550000.0,-100000000.0,-478148000.0,1564459000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2013.0,Q1TTM,2012-04-01,2013-03-31,,,,6979000.0,41633000.0,57196000.0,,-4330000.0,148676000.0,26646000.0,,-340100000.0,-1507979000.0,578261000.0,-340100000.0,-1507979000.0,577989000.0,-1274420000.0,336536000.0,336536000.0,,35853000.0,26677000.0,-4014000.0,,,-3382084000.0,-57221000.0,,-393423000.0,1935340000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2013.0,Q1,2013-01-01,2013-03-31,2014-04-24 16:41:27+00:00,,,729000.0,20393000.0,15118000.0,,-1837000.0,36185000.0,8733000.0,,-122351000.0,-78565000.0,150909000.0,-122351000.0,-78565000.0,150637000.0,-52116000.0,84513000.0,84513000.0,,15093000.0,11808000.0,-3426000.0,,,-764268000.0,-17115000.0,,-142892000.0,706244000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2014.0,FY,2014-01-01,2014-12-31,2017-02-17 16:07:20+00:00,0.0,10878000.0,35201000.0,75088000.0,63690000.0,,-1500000.0,132718000.0,17597000.0,0.0,-859752000.0,112688000.0,600949000.0,-859752000.0,112688000.0,600949000.0,-147615000.0,355260000.0,355260000.0,,38403000.0,6054000.0,452000.0,,,-3277096000.0,-39327000.0,,-883403000.0,3428659000.0,
Verisign Inc,VRSN,LMPL4N8ZOJRMF0KOF759,1014473,2014.0,Q4,2014-10-01,2014-12-31,,,10878000.0,264000.0,17321000.0,15766000.0,,-879000.0,73139000.0,1781000.0,,-210594000.0,-1341000.0,170473000.0,-210594000.0,-1341000.0,170473000.0,-42341000.0,65472000.0,65472000.0,,5218000.0,-2512000.0,101000.0,,,-995573000.0,-9269000.0,,-209863000.0,1003400000.0,
