company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2009.0,Q2,2009-04-01,2009-06-30,,,34158000.0,5010000.0,10582000.0,197429000.0,41382000.0,-213081000.0,505000000.0,488396000.0,-482573000.0,135379000.0,,-2576000.0,488396000.0,-482573000.0,132475000.0,179680000.0,158770000.0,160844000.0,-2074000.0,-43971000.0,1083000.0,59949000.0,,-47687000.0,-586006000.0,-493539000.0,30000000.0,,535979000.0,1044000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 11:25:00+00:00,,32235000.0,82401000.0,-8975000.0,194769000.0,-9254000.0,44185000.0,,-73834000.0,-635646000.0,377451000.0,,2576000.0,-73834000.0,-635646000.0,380027000.0,-338707000.0,171104000.0,71240000.0,99864000.0,35022000.0,6377000.0,-10089000.0,,-47639000.0,-599751000.0,-511358000.0,-32572000.0,,485436000.0,116000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2010.0,Q4,2010-10-01,2010-12-31,,-40000000.0,,,,,5653000.0,,,-118994000.0,-740903000.0,820141000.0,,,-118994000.0,-740903000.0,927677000.0,73433000.0,0.0,,0.0,107536000.0,100982000.0,2871000.0,,-52966000.0,-526111000.0,-717458000.0,-167010000.0,,539801000.0,-6000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 12:04:37+00:00,-40000000.0,123587000.0,,,1092107000.0,881000.0,786195000.0,0.0,-565946000.0,-2328812000.0,2969072000.0,,159486000.0,-565946000.0,-2328812000.0,3128558000.0,234681000.0,798081000.0,749080000.0,49001000.0,218103000.0,49497000.0,-203564000.0,,-201405000.0,-2388720000.0,-2249904000.0,-414038000.0,0.0,2551187000.0,2189000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2010.0,Q3TTM,2009-10-01,2010-09-30,,-10000000.0,,-101880000.0,233000.0,,8933000.0,,-210000000.0,-698893000.0,-2041762000.0,2732341000.0,,,-698893000.0,-2041762000.0,2879047000.0,147325000.0,0.0,,0.0,146706000.0,-45664000.0,-420448000.0,,-196201000.0,-2638940000.0,-1856528000.0,-247028000.0,,2881913000.0,2241000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2010.0,Q3,2010-07-01,2010-09-30,,,,,,,9006000.0,,,-237075000.0,-461497000.0,701188000.0,,,-237075000.0,-461497000.0,753138000.0,63572000.0,0.0,,0.0,51950000.0,-59327000.0,-94223000.0,,-52739000.0,-599583000.0,-540190000.0,-125009000.0,,772096000.0,403000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-05 11:33:47+00:00,,64528000.0,,,580892000.0,-13778000.0,283013000.0,,-209877000.0,-1126412000.0,1447743000.0,,,-209877000.0,-1126412000.0,1447743000.0,97676000.0,421180000.0,421180000.0,,98130000.0,7842000.0,-112212000.0,,-95700000.0,-1263026000.0,-992256000.0,-122019000.0,,1239290000.0,1792000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2010.0,Q2TTM,2009-07-01,2010-06-30,,-10000000.0,88696000.0,-87411000.0,-1607000.0,1059693000.0,-10627000.0,352464000.0,-261500000.0,-557410000.0,-2340100000.0,2705118000.0,,94428000.0,-557410000.0,-2340100000.0,2799874000.0,-108263000.0,928927000.0,902950000.0,25977000.0,301315000.0,17271000.0,-339704000.0,,-191162000.0,-2608784000.0,-1853473000.0,-122019000.0,,2469613000.0,2248000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2010.0,Q2,2010-04-01,2010-06-30,,,36490000.0,,,288212000.0,-6314000.0,20414000.0,,-40947000.0,-472238000.0,618346000.0,,,-40947000.0,-472238000.0,618346000.0,98847000.0,272289000.0,272289000.0,,941000.0,6961000.0,-54116000.0,,-47889000.0,-632857000.0,-511251000.0,-19000.0,,725739000.0,247000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 10:25:02+00:00,,28038000.0,,,292680000.0,-7464000.0,262599000.0,,-168930000.0,-654174000.0,829397000.0,,,-168930000.0,-654174000.0,829397000.0,-1171000.0,148891000.0,148891000.0,,97189000.0,881000.0,-58096000.0,,-47811000.0,-630169000.0,-481005000.0,-122000000.0,,513551000.0,1545000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2010.0,Q1TTM,2009-04-01,2010-03-31,,-10000000.0,86364000.0,-82401000.0,8975000.0,968910000.0,37069000.0,118969000.0,243500000.0,-28067000.0,-2350435000.0,2222151000.0,,91852000.0,-28067000.0,-2350435000.0,2314003000.0,-27430000.0,815408000.0,791505000.0,23903000.0,256403000.0,11393000.0,-225639000.0,,-190960000.0,-2561933000.0,-1835761000.0,-92000000.0,,2279853000.0,3045000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2011.0,Q4,2011-10-01,2011-12-31,,,,,,,5209000.0,,-384970000.0,-769495000.0,-269460000.0,1995000.0,,,-769495000.0,-269460000.0,268638000.0,-765108000.0,0.0,,0.0,266643000.0,8025000.0,-186671000.0,,-53223000.0,-455766000.0,-590330000.0,-339327000.0,,963554000.0,-247000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 16:40:37+00:00,,125779000.0,,,964725000.0,-4660000.0,-626195000.0,0.0,-548323000.0,-1614354000.0,1688884000.0,,456501000.0,-548323000.0,-1614354000.0,2145385000.0,-21952000.0,872702000.0,539198000.0,333504000.0,685377000.0,12375000.0,-238055000.0,,-212752000.0,-1689087000.0,-2438156000.0,-347946000.0,0.0,2723562000.0,27382000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2011.0,Q3TTM,2010-10-01,2011-09-30,,-40000000.0,,,,,-4216000.0,,384970000.0,102178000.0,-2085797000.0,2507030000.0,,,102178000.0,-2085797000.0,2804424000.0,816589000.0,0.0,,0.0,297394000.0,105332000.0,-48513000.0,,-212495000.0,-1759432000.0,-2565284000.0,-175629000.0,,2299809000.0,27623000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2011.0,Q3,2011-07-01,2011-09-30,,,,,,,-19042000.0,,-210010000.0,-263778000.0,-198250000.0,867166000.0,,,-263778000.0,-198250000.0,958805000.0,477735000.0,0.0,,0.0,91639000.0,396000.0,-26092000.0,,-53217000.0,-557715000.0,-620460000.0,-947000.0,,1005926000.0,91000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2011.0,Q2TTM,2010-07-01,2011-06-30,,-40000000.0,,,,,23832000.0,,594980000.0,128881000.0,-2349044000.0,2341052000.0,,,128881000.0,-2349044000.0,2598757000.0,402426000.0,0.0,,0.0,257705000.0,45609000.0,-116644000.0,,-212017000.0,-1801300000.0,-2485014000.0,-299691000.0,,2065979000.0,27935000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2011.0,Q2,2011-04-01,2011-06-30,,,,,,,885000.0,,559990000.0,500009000.0,-799580000.0,344760000.0,15471000.0,,500009000.0,-784109000.0,395042000.0,111827000.0,0.0,,0.0,50282000.0,899000.0,-27490000.0,,-53208000.0,-247353000.0,-718486000.0,-7672000.0,,166287000.0,27462000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2011.0,Q1,2011-01-01,2011-03-31,2012-05-07 16:17:04+00:00,,35070000.0,,,263747000.0,8288000.0,-139609000.0,34990000.0,-15059000.0,-347064000.0,474963000.0,-15471000.0,47937000.0,-15059000.0,-362535000.0,522900000.0,153594000.0,268903000.0,238442000.0,30461000.0,77313000.0,3055000.0,2198000.0,,-53104000.0,-428253000.0,-508880000.0,,,587795000.0,76000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2011.0,Q1TTM,2010-04-01,2011-03-31,,-40000000.0,130619000.0,,,1063174000.0,16633000.0,383987000.0,34990000.0,-412075000.0,-2021702000.0,2614638000.0,-15471000.0,207423000.0,-412075000.0,-2037173000.0,2822061000.0,389446000.0,918093000.0,838631000.0,79462000.0,198227000.0,51671000.0,-143270000.0,,-206698000.0,-2186804000.0,-2277779000.0,-292038000.0,,2625431000.0,720000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 12:01:18+00:00,,136815000.0,,,1253095000.0,8875000.0,294757000.0,1995467000.0,685709000.0,-3124882000.0,2911380000.0,,,685709000.0,-3124882000.0,2911380000.0,433443000.0,970876000.0,806494000.0,164382000.0,420219000.0,8983000.0,253000.0,-47639000.0,-714429000.0,-1619308000.0,-3541724000.0,-354312000.0,-250000000.0,2035798000.0,99000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2012.0,Q4,2012-10-01,2012-12-31,,,,,,,-235000.0,,1060568000.0,263042000.0,-894699000.0,1024838000.0,,,263042000.0,-894699000.0,810153000.0,130622000.0,0.0,,0.0,-214685000.0,-590000.0,103995000.0,-47639000.0,-546909000.0,-258562000.0,-1374600000.0,-27000.0,-250000000.0,634563000.0,-95000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2012.0,Q3TTM,2011-10-01,2012-09-30,,,,,,,14319000.0,,549929000.0,-346828000.0,-2499643000.0,1888537000.0,,,-346828000.0,-2499643000.0,2369865000.0,-462287000.0,0.0,,0.0,481328000.0,17598000.0,-290413000.0,,-220743000.0,-1816512000.0,-2757454000.0,-693612000.0,,2364789000.0,-53000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2012.0,Q3,2012-07-01,2012-09-30,,,,,,,8889000.0,,393003000.0,335134000.0,-953080000.0,572305000.0,,,335134000.0,-953080000.0,754109000.0,145052000.0,0.0,,0.0,181804000.0,3196000.0,-87184000.0,,-60723000.0,-524274000.0,-845095000.0,-342000.0,,503442000.0,31000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2012.0,Q2TTM,2011-07-01,2012-06-30,,,,,,,-13612000.0,,-53084000.0,-945740000.0,-1744813000.0,2183398000.0,,,-945740000.0,-1744813000.0,2574561000.0,-129604000.0,0.0,,0.0,391163000.0,14798000.0,-229321000.0,,-213237000.0,-1849953000.0,-2532819000.0,-694217000.0,,2867273000.0,7000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2012.0,Q2,2012-04-01,2012-06-30,,,,,,,-8319000.0,,541896000.0,138792000.0,-751592000.0,336683000.0,,,138792000.0,-751592000.0,356112000.0,-265007000.0,0.0,,0.0,19429000.0,4242000.0,-14888000.0,,-53414000.0,-366908000.0,-760324000.0,-353932000.0,,390488000.0,40000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 10:00:51+00:00,,34543000.0,,,332588000.0,8540000.0,309143000.0,,-51259000.0,-525511000.0,977554000.0,,,-51259000.0,-525511000.0,991006000.0,422776000.0,290071000.0,298704000.0,-8633000.0,40251000.0,2135000.0,-1670000.0,,-53383000.0,-469564000.0,-561705000.0,-11000.0,,507305000.0,123000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2012.0,Q1TTM,2011-04-01,2012-03-31,,,,,,,-4408000.0,,-34990000.0,-584523000.0,-1792801000.0,2191475000.0,15471000.0,,-584523000.0,-1777330000.0,2613491000.0,247230000.0,0.0,,0.0,422016000.0,11455000.0,-241923000.0,,-213031000.0,-1730398000.0,-2490981000.0,-347957000.0,,2643072000.0,27429000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 09:33:21+00:00,,75355000.0,,,1553394000.0,3238000.0,360263000.0,350000000.0,193595000.0,-3847642000.0,3210695000.0,,,193595000.0,-3847642000.0,3210695000.0,-197161000.0,1123473000.0,888137000.0,235336000.0,333546000.0,-68824000.0,291000.0,242953000.0,414892000.0,-923497000.0,-3590344000.0,-2473000.0,-500000000.0,664258000.0,1650000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-05 11:16:18+00:00,,36467000.0,,,744526000.0,-18500000.0,-81554000.0,461978000.0,83540000.0,-1706940000.0,1268984000.0,,400026000.0,83540000.0,-1706940000.0,1669010000.0,27110000.0,763243000.0,442572000.0,320671000.0,126973000.0,-6338000.0,-121089000.0,,-119376000.0,-373196000.0,-1853902000.0,-2724000.0,-250000000.0,641117000.0,130000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2013.0,Q2TTM,2012-07-01,2013-06-30,,,,,,,-9846000.0,,1915549000.0,681716000.0,-3554719000.0,2866127000.0,,,681716000.0,-3554719000.0,3233272000.0,302784000.0,0.0,,0.0,367145000.0,-3732000.0,-104278000.0,-47639000.0,-727008000.0,-1156032000.0,-4073597000.0,-3093000.0,-500000000.0,1779122000.0,66000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2013.0,Q2,2013-04-01,2013-06-30,,,,,,,-4932000.0,,199989000.0,-112630000.0,-773000000.0,540535000.0,,,-112630000.0,-773000000.0,747883000.0,-142679000.0,0.0,,0.0,207348000.0,-282000.0,-40947000.0,,-59704000.0,-142876000.0,-888490000.0,-2633000.0,-250000000.0,299183000.0,130000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2013.0,Q1TTM,2012-04-01,2013-03-31,,,,,,,-13233000.0,,2257456000.0,933138000.0,-3533311000.0,2662275000.0,,,933138000.0,-3533311000.0,2841501000.0,180456000.0,0.0,,0.0,179226000.0,792000.0,-78219000.0,-47639000.0,-720718000.0,-1380064000.0,-3945431000.0,-354392000.0,-250000000.0,1870427000.0,-24000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 16:13:41+00:00,,82783000.0,,,1906247000.0,-3726000.0,-198539000.0,100000000.0,-544710000.0,-2317818000.0,3048639000.0,,,-544710000.0,-2317818000.0,3048639000.0,443153000.0,905611000.0,1024973000.0,-119362000.0,233175000.0,,-18929000.0,260768000.0,-236371000.0,-986328000.0,-3679464000.0,-33339000.0,-375000000.0,899857000.0,1467046000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2014.0,Q4,2014-10-01,2014-12-31,,,20648000.0,,,551854000.0,-1242000.0,-287567000.0,-950000000.0,-1037292000.0,590330000.0,714342000.0,,,-1037292000.0,590330000.0,714342000.0,519287000.0,375238000.0,441961000.0,-66723000.0,-12554000.0,6786000.0,304000.0,253149000.0,-62123000.0,-313639000.0,-872759000.0,-31955000.0,,312516000.0,1463908000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-05 16:31:06+00:00,,62135000.0,,,1354393000.0,-2484000.0,89028000.0,1050000000.0,492582000.0,-2908148000.0,2334297000.0,,,492582000.0,-2908148000.0,2334297000.0,-76134000.0,530373000.0,583012000.0,-52639000.0,245729000.0,-6786000.0,-19233000.0,7619000.0,-174248000.0,-672689000.0,-2806705000.0,-1384000.0,-375000000.0,587341000.0,3138000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2014.0,Q3,2014-07-01,2014-09-30,,,20058000.0,,,499151000.0,-10950000.0,351000.0,200000000.0,137716000.0,-1005156000.0,879131000.0,,,137716000.0,-1005156000.0,879131000.0,12935000.0,245708000.0,271058000.0,-25350000.0,88513000.0,-2000.0,-6226000.0,12194000.0,-62122000.0,-299828000.0,-966161000.0,-160000.0,,267010000.0,49000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2014.0,Q2TTM,2013-07-01,2014-06-30,,,80965000.0,,,1664110000.0,30204000.0,530494000.0,738022000.0,464921000.0,-4043694000.0,3396877000.0,,-400026000.0,464921000.0,-4043694000.0,2996851000.0,-313340000.0,644895000.0,757519000.0,-112624000.0,363789000.0,-69270000.0,108373000.0,238378000.0,422142000.0,-923162000.0,-3576986000.0,-973000.0,-625000000.0,343472000.0,4609000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2014.0,Q2,2014-04-01,2014-06-30,,,26506000.0,,,458993000.0,10301000.0,43864000.0,371000000.0,188498000.0,-905903000.0,729292000.0,,,188498000.0,-905903000.0,729292000.0,12474000.0,129412000.0,142668000.0,-13256000.0,57261000.0,-465000.0,-9271000.0,-9714000.0,-56053000.0,-132059000.0,-844326000.0,-984000.0,-125000000.0,76690000.0,3063000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-05 11:09:35+00:00,,42077000.0,,,855242000.0,8466000.0,88677000.0,850000000.0,354866000.0,-1902992000.0,1455166000.0,,,354866000.0,-1902992000.0,1455166000.0,-89069000.0,284665000.0,311954000.0,-27289000.0,157216000.0,-6784000.0,-13007000.0,-4575000.0,-112126000.0,-372861000.0,-1840544000.0,-1224000.0,-375000000.0,320331000.0,3089000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2014.0,Q1TTM,2013-04-01,2014-03-31,,,69587000.0,,,1555889000.0,14971000.0,168273000.0,567011000.0,163793000.0,-3910791000.0,3029334000.0,,,163793000.0,-3910791000.0,3015442000.0,-468493000.0,918127000.0,544195000.0,373932000.0,677498000.0,-69087000.0,-209326000.0,248092000.0,418491000.0,-933979000.0,-3546647000.0,-2622000.0,-750000000.0,777514000.0,1647000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 12:50:20+00:00,,15571000.0,,,396249000.0,-1835000.0,44813000.0,479000000.0,166368000.0,-997089000.0,725874000.0,,,166368000.0,-997089000.0,725874000.0,-101543000.0,155253000.0,169286000.0,-14033000.0,99955000.0,-6319000.0,-3736000.0,5139000.0,-56073000.0,-240802000.0,-996218000.0,-240000.0,-250000000.0,243641000.0,26000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 19:38:48+00:00,,82608000.0,,,1619824000.0,10294000.0,-947802000.0,600000000.0,-364561000.0,-1922121000.0,1183369000.0,,,-364561000.0,-1922121000.0,1183369000.0,-910125000.0,-2270833000.0,-2255772000.0,-15061000.0,2684511000.0,,-13648000.0,182894000.0,-244998000.0,-911787000.0,-2549736000.0,-469563000.0,-250000000.0,1129139000.0,423911000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2015.0,Q4,2015-10-01,2015-12-31,,,14827000.0,,,301701000.0,2018000.0,-28277000.0,-285000000.0,-348487000.0,-338499000.0,86841000.0,,,-348487000.0,-338499000.0,86841000.0,-595484000.0,-587132000.0,-583234000.0,-3898000.0,381824000.0,8976000.0,5890000.0,2643000.0,-60209000.0,-46536000.0,-574667000.0,-12254000.0,,276745000.0,69000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-02 16:43:42+00:00,,67781000.0,,,1318123000.0,8276000.0,-919525000.0,885000000.0,-16074000.0,-1583622000.0,1096528000.0,,,-16074000.0,-1583622000.0,1096528000.0,-314641000.0,-1683701000.0,-1672538000.0,-11163000.0,2302687000.0,-8976000.0,-19538000.0,180251000.0,-184789000.0,-865251000.0,-1975069000.0,-457309000.0,-250000000.0,852394000.0,423842000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2015.0,Q3TTM,2014-10-01,2015-09-30,,,88429000.0,,,1869977000.0,7034000.0,-1207092000.0,-65000000.0,-1053366000.0,-993292000.0,1810870000.0,,,-1053366000.0,-993292000.0,1810870000.0,204646000.0,-1308463000.0,-1230577000.0,-77886000.0,2290133000.0,-8766000.0,-19234000.0,433400000.0,-246912000.0,-1178890000.0,-2847828000.0,-482688000.0,-250000000.0,1164910000.0,1887750000.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2015.0,Q3,2015-07-01,2015-09-30,,,18552000.0,,,433706000.0,3721000.0,-818127000.0,62000000.0,-662000.0,-586125000.0,381317000.0,,,-662000.0,-586125000.0,381317000.0,-30601000.0,-1595426000.0,-1587082000.0,-8344000.0,2334268000.0,,1030000.0,171148000.0,-60208000.0,-235488000.0,-541454000.0,-2454000.0,,189051000.0,736000.0
