company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,explorationexpense,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstonetincometocommon,otherincome,otheroperatingexpenses,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2007.0,FY,2007-01-01,2007-12-31,2010-02-26 15:43:04+00:00,4.08,4.08,,450624000.0,4.01,202808000.0,40708000.0,449924000.0,,766529000.0,739080000.0,27449000.0,766529000.0,,16160476000.0,18297637000.0,,,16244000.0,365000.0,228316000.0,16160476000.0,2137161000.0,24784000.0,15692000.0,939065000.0,1198096000.0,-9092000.0,1189004000.0,18297637000.0,187900000.0,188027557.0,191140737.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2008.0,FY,2008-01-01,2008-12-31,2011-02-28 13:17:45+00:00,9.18,9.18,0.875,667265000.0,9.06,344406000.0,0.0,1073616000.0,,1739986000.0,1744749000.0,-4763000.0,1739986000.0,,23307169000.0,27360625000.0,,,24484000.0,-133717000.0,228490000.0,23307169000.0,4053456000.0,42152000.0,-62011000.0,1130928000.0,2922528000.0,-104163000.0,2818365000.0,27360625000.0,189500000.0,189608846.0,192133672.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2008.0,Q3,2008-07-01,2008-09-30,2009-11-06 12:17:24+00:00,3.08,3.08,,164551000.0,3.04,83440000.0,,334417000.0,,584422000.0,585017000.0,-595000.0,584422000.0,,6929102000.0,8184752000.0,,,5346000.0,-336000.0,56289000.0,6929102000.0,1255650000.0,9330000.0,-17596000.0,309290000.0,946360000.0,-26926000.0,919434000.0,8184752000.0,189700000.0,189787636.0,192243448.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2008.0,Q2,2008-04-01,2008-06-30,2009-08-07 13:46:21+00:00,3.27,3.27,,155320000.0,3.22,60400000.0,,349961000.0,,619204000.0,618516000.0,688000.0,619204000.0,,7083963000.0,8249207000.0,,,5128000.0,-91860000.0,55374000.0,7083963000.0,1165244000.0,15556000.0,3151000.0,184362000.0,980882000.0,-12405000.0,968477000.0,8249207000.0,189400000.0,189564247.0,192263483.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2009.0,Q3,2009-07-01,2009-09-30,2010-11-05 09:58:52+00:00,0.99,0.99,,245539000.0,0.98,37899000.0,,123902000.0,,188877000.0,188877000.0,0.0,188877000.0,,4514334000.0,5202198000.0,,,8018000.0,-151000.0,56712000.0,4514334000.0,687864000.0,8476000.0,-18592000.0,348017000.0,339847000.0,-27068000.0,312779000.0,5202198000.0,190800000.0,190811162.0,192641808.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2009.0,Q3YTD,2009-01-01,2009-09-30,,2.72,2.72,,637737000.0,2.7,183950000.0,,319478000.0,,518751000.0,420961000.0,97790000.0,518751000.0,,11381159000.0,13114619000.0,,,55526000.0,-3736000.0,175146000.0,11381159000.0,1733460000.0,11198000.0,66800000.0,1048623000.0,684837000.0,55602000.0,740439000.0,13114619000.0,190800000.0,190811162.0,192641808.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2009.0,Q2,2009-04-01,2009-06-30,2010-08-06 12:32:55+00:00,0.83,0.83,,197429000.0,0.83,34946000.0,,110293000.0,,158770000.0,160844000.0,-2074000.0,158770000.0,,3948420000.0,4495994000.0,,,41255000.0,-3570000.0,61602000.0,3948420000.0,547574000.0,1057000.0,56282000.0,331662000.0,215912000.0,55225000.0,271137000.0,4495994000.0,191300000.0,190746583.0,192380595.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2009.0,Q2YTD,2009-01-01,2009-06-30,,1.73,1.73,,392198000.0,1.72,146051000.0,,195576000.0,,329874000.0,232084000.0,97790000.0,329874000.0,,6866825000.0,7912421000.0,,,47508000.0,-3585000.0,118434000.0,6866825000.0,1045596000.0,2722000.0,85392000.0,700606000.0,344990000.0,82670000.0,427660000.0,7912421000.0,191300000.0,190746583.0,192380595.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 11:25:00+00:00,0.9,0.9,,194769000.0,0.89,111105000.0,,85283000.0,,171104000.0,71240000.0,99864000.0,171104000.0,,2918405000.0,3416427000.0,,,6253000.0,-15000.0,56832000.0,2918405000.0,498022000.0,1665000.0,29110000.0,368944000.0,129078000.0,27445000.0,156523000.0,3416427000.0,190100000.0,190545771.0,192281803.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2010.0,Q4,2010-10-01,2010-12-31,,0.9,0.9,1.05,238594000.0,0.9,94586000.0,,111352000.0,,174069000.0,130463000.0,43606000.0,174069000.0,,3416541000.0,4061001000.0,,-57570000.0,9248000.0,113000.0,58597000.0,3416541000.0,644460000.0,4344000.0,60407000.0,401138000.0,243322000.0,-1507000.0,241815000.0,4061001000.0,191800000.0,191830357.0,193157814.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 12:04:37+00:00,4.16,4.16,1.05,1092107000.0,4.13,276089000.0,0.0,576572000.0,,798081000.0,749080000.0,49001000.0,798081000.0,,17002941000.0,20092836000.0,,-57570000.0,48162000.0,-884000.0,256471000.0,17002941000.0,3089895000.0,34728000.0,,1671945000.0,1417950000.0,-92298000.0,1325652000.0,20092836000.0,191800000.0,191830357.0,193157814.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2010.0,Q3,2010-07-01,2010-09-30,2011-11-04 11:31:49+00:00,1.06,1.06,,272621000.0,1.05,62046000.0,,155277000.0,,202832000.0,197437000.0,5395000.0,202832000.0,,4428423000.0,5210807000.0,,,12595000.0,-208000.0,63892000.0,4428423000.0,782384000.0,8043000.0,-10681000.0,410946000.0,371438000.0,-18724000.0,352714000.0,5210807000.0,191400000.0,191943813.0,193437992.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2010.0,Q3YTD,2010-01-01,2010-09-30,,3.26,3.26,,853513000.0,3.23,181503000.0,,465220000.0,,624012000.0,618617000.0,5395000.0,624012000.0,,13586400000.0,16031835000.0,,,38914000.0,-997000.0,197874000.0,13586400000.0,2445435000.0,30384000.0,-60407000.0,1270807000.0,1174628000.0,-90791000.0,1083837000.0,16031835000.0,191400000.0,191943813.0,193437992.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2010.0,Q2,2010-04-01,2010-06-30,2011-08-05 11:33:47+00:00,1.42,1.42,,288212000.0,1.41,53093000.0,,172688000.0,,272289000.0,272289000.0,,272289000.0,,4713411000.0,5592353000.0,,,13190000.0,-113000.0,68851000.0,4713411000.0,878942000.0,10197000.0,-535000.0,423233000.0,455709000.0,-10732000.0,444977000.0,5592353000.0,191800000.0,191585996.0,193169099.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2010.0,Q2YTD,2010-01-01,2010-06-30,,2.2,2.2,,580892000.0,2.18,119457000.0,,309943000.0,,421180000.0,421180000.0,,421180000.0,,9157977000.0,10821028000.0,,,26319000.0,-789000.0,133982000.0,9157977000.0,1663051000.0,22341000.0,-49726000.0,859861000.0,803190000.0,-72067000.0,731123000.0,10821028000.0,191800000.0,191585996.0,193169099.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 10:25:02+00:00,0.78,0.78,,292680000.0,0.77,66364000.0,,137255000.0,,148891000.0,148891000.0,,148891000.0,,4444566000.0,5228675000.0,,,13129000.0,-676000.0,65131000.0,4444566000.0,784109000.0,12144000.0,-49191000.0,436628000.0,347481000.0,-61335000.0,286146000.0,5228675000.0,190900000.0,191219265.0,192929735.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2011.0,Q4,2011-10-01,2011-12-31,,-0.59,-0.59,1.1,145299000.0,-0.58,185029000.0,368600000.0,16767000.0,,-113928000.0,-388628000.0,274700000.0,-113928000.0,,-19332887000.0,-19008016000.0,,7252000.0,6064000.0,49000.0,-25539000.0,-19332887000.0,324871000.0,10599000.0,-13883000.0,679502000.0,-354631000.0,-17230000.0,-371861000.0,-19008016000.0,193500000.0,193409621.0,194512402.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 16:40:37+00:00,4.51,4.51,1.1,964725000.0,4.49,489346000.0,368600000.0,628677000.0,,872702000.0,539198000.0,333504000.0,872702000.0,,1010121000.0,4222520000.0,,33019000.0,28496000.0,-23143000.0,208819000.0,1010121000.0,3212399000.0,40700000.0,,2036843000.0,1175556000.0,-7681000.0,1167875000.0,4222520000.0,193500000.0,193409621.0,194512402.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2011.0,Q3,2011-07-01,2011-09-30,2012-11-06 12:03:52+00:00,2.1,2.1,,271270000.0,2.09,85505000.0,,179401000.0,,406114000.0,347310000.0,58804000.0,406114000.0,,6240384000.0,7194393000.0,,25767000.0,8638000.0,-60000.0,72858000.0,6240384000.0,954009000.0,14854000.0,,438211000.0,515798000.0,10913000.0,526711000.0,7194393000.0,193400000.0,193517785.0,194411116.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2011.0,Q3YTD,2011-01-01,2011-09-30,,5.1,5.1,,819426000.0,5.07,304317000.0,,611910000.0,,986630000.0,927826000.0,58804000.0,986630000.0,,20343008000.0,23230536000.0,,25767000.0,22432000.0,-23192000.0,234358000.0,20343008000.0,2887528000.0,30101000.0,13883000.0,1357341000.0,1530187000.0,9549000.0,1539736000.0,23230536000.0,193400000.0,193517785.0,194411116.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2011.0,Q3TTM,2010-10-01,2011-09-30,,6.0,6.0,1.05,1058020000.0,5.97,398903000.0,,723262000.0,,1160699000.0,1058289000.0,102410000.0,1160699000.0,,23759549000.0,27291537000.0,,-31803000.0,31680000.0,-23079000.0,292955000.0,23759549000.0,3531988000.0,34445000.0,74290000.0,1758479000.0,1773509000.0,8042000.0,1781551000.0,27291537000.0,193400000.0,193517785.0,194411116.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2011.0,Q2,2011-04-01,2011-06-30,2012-08-06 16:05:47+00:00,1.61,1.61,,256785000.0,1.6,122538000.0,,225189000.0,,311613000.0,280016000.0,31597000.0,311613000.0,,6434247000.0,7384574000.0,,8272000.0,9657000.0,-23079000.0,77532000.0,6434247000.0,950327000.0,9961000.0,,443433000.0,506894000.0,-1689000.0,505205000.0,7384574000.0,193500000.0,193481601.0,194916194.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2011.0,Q2YTD,2011-01-01,2011-06-30,,3.0,3.0,,520532000.0,2.98,218812000.0,,398180000.0,,580516000.0,518458000.0,62058000.0,580516000.0,,11855383000.0,13650583000.0,,13883000.0,13793000.0,-23132000.0,147193000.0,11855383000.0,1795200000.0,15247000.0,,877198000.0,918002000.0,-1364000.0,916638000.0,13650583000.0,193500000.0,193481601.0,194916194.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2011.0,Q2TTM,2010-07-01,2011-06-30,,4.96,4.96,1.05,1031747000.0,4.93,375444000.0,,664809000.0,,957417000.0,846358000.0,111059000.0,957417000.0,,19700347000.0,22922391000.0,,-43687000.0,35636000.0,-23227000.0,269682000.0,19700347000.0,3222044000.0,27634000.0,49726000.0,1689282000.0,1532762000.0,-21595000.0,1511167000.0,22922391000.0,193500000.0,193481601.0,194916194.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2011.0,Q1,2011-01-01,2011-03-31,2012-05-07 16:17:04+00:00,1.39,1.39,,263747000.0,1.38,96274000.0,,172991000.0,,268903000.0,238442000.0,30461000.0,268903000.0,,5421136000.0,6266009000.0,,5611000.0,4136000.0,-53000.0,69661000.0,5421136000.0,844873000.0,5286000.0,,433765000.0,411108000.0,325000.0,411433000.0,6266009000.0,193500000.0,193092509.0,194597368.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2011.0,Q1TTM,2010-04-01,2011-03-31,,4.77,4.77,1.05,1063174000.0,4.74,305999000.0,,612308000.0,,918093000.0,838631000.0,79462000.0,918093000.0,,17979511000.0,21130170000.0,,-51959000.0,39169000.0,-261000.0,261001000.0,17979511000.0,3150659000.0,27870000.0,49191000.0,1669082000.0,1481577000.0,-30638000.0,1450939000.0,21130170000.0,193500000.0,193092509.0,194597368.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 12:01:18+00:00,5.01,5.01,,1253095000.0,4.99,380924000.0,200000000.0,561516000.0,,970876000.0,806494000.0,164382000.0,970876000.0,,1079136000.0,4608563000.0,,10973000.0,38361000.0,-66000.0,285144000.0,1079136000.0,3529427000.0,14932000.0,,2157458000.0,1371969000.0,-3959000.0,1368010000.0,4608563000.0,193800000.0,193902335.0,194668737.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2012.0,Q4,2012-10-01,2012-12-31,,0.82,0.82,,267530000.0,0.82,137386000.0,200000000.0,-4736000.0,,158687000.0,708000.0,157979000.0,158687000.0,,-17288014000.0,-16655389000.0,,5467000.0,9133000.0,28000.0,22029000.0,-17288014000.0,632625000.0,6014000.0,,636106000.0,-3481000.0,-547000.0,-4028000.0,-16655389000.0,193800000.0,193902335.0,194668737.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2012.0,Q3,2012-07-01,2012-09-30,2013-11-06 17:04:57+00:00,1.17,1.17,,311255000.0,1.16,94063000.0,0.0,165551000.0,,226681000.0,211680000.0,15001000.0,226681000.0,,1786796000.0,2655356000.0,,-8508000.0,9760000.0,120000.0,66143000.0,1786796000.0,868560000.0,1480000.0,,481341000.0,387219000.0,-9988000.0,377231000.0,2655356000.0,193700000.0,194290277.0,195057952.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2012.0,Q3YTD,2012-01-01,2012-09-30,,4.19,4.19,,985565000.0,4.17,243538000.0,,566252000.0,,812189000.0,805786000.0,6403000.0,812189000.0,,18367150000.0,21263952000.0,,5506000.0,29228000.0,-94000.0,263115000.0,18367150000.0,2896802000.0,8918000.0,,1521352000.0,1375450000.0,-3412000.0,1372038000.0,21263952000.0,193700000.0,194290277.0,195057952.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2012.0,Q3TTM,2011-10-01,2012-09-30,,3.6,3.6,1.1,1126588000.0,3.59,428743000.0,368600000.0,597576000.0,,698261000.0,457854000.0,240407000.0,698261000.0,,-3132306000.0,133489000.0,,-1312000.0,34872000.0,44000.0,230689000.0,-3132306000.0,3265795000.0,19517000.0,,2189536000.0,1076259000.0,-20829000.0,1055430000.0,133489000.0,193700000.0,194290277.0,195057952.0
Murphy Oil Corp,MUR,QBKYQD0ODE7DC7PDIN91,717423,2012.0,Q2,2012-04-01,2012-06-30,2013-08-06 10:49:24+00:00,1.52,1.52,,309822000.0,1.52,96724000.0,0.0,196731000.0,,295437000.0,291306000.0,4131000.0,295437000.0,,6163680000.0,7146728000.0,,10842000.0,9601000.0,-35000.0,87619000.0,6163680000.0,983048000.0,2122000.0,,503731000.0,479317000.0,8720000.0,488037000.0,7146728000.0,194400000.0,194208795.0,194846202.0
