company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2010.0,Q3TTM,2008-11-01,2009-10-31,,-70800000.0,63400000.0,,111700000.0,,4200000.0,-143100000.0,68500000.0,114600000.0,25100000.0,-334800000.0,207600000.0,25100000.0,-334800000.0,207600000.0,-97900000.0,-97500000.0,-97500000.0,336500000.0,,,,-427300000.0,-49500000.0,-118600000.0,-39400000.0,212800000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2010.0,Q3,2009-08-01,2009-10-31,,-3600000.0,,,28900000.0,,1600000.0,-47000000.0,23400000.0,,-16000000.0,-2300000.0,46700000.0,-16000000.0,-2300000.0,46700000.0,30000000.0,29600000.0,29600000.0,35200000.0,,,,-111700000.0,-5900000.0,,-39400000.0,118900000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2010.0,Q3YTD,2009-02-01,2009-10-31,2010-12-07 17:06:31+00:00,-3600000.0,,,84400000.0,,2800000.0,-112300000.0,67500000.0,2200000.0,-24000000.0,-319100000.0,121200000.0,-24000000.0,-319100000.0,121200000.0,-219100000.0,7900000.0,7900000.0,141200000.0,,,,-419900000.0,-30200000.0,-54300000.0,-39400000.0,134600000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2010.0,Q2YTD,2009-02-01,2009-07-31,2010-09-01 07:01:29+00:00,,,,55500000.0,,1200000.0,-65300000.0,44100000.0,2200000.0,-8000000.0,-316800000.0,74500000.0,-8000000.0,-316800000.0,74500000.0,-249100000.0,-21700000.0,-21700000.0,106000000.0,,,,-308200000.0,-24300000.0,-54300000.0,,15700000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2010.0,Q2TTM,2008-08-01,2009-07-31,,-100600000.0,63400000.0,,108200000.0,,-3100000.0,-142600000.0,84100000.0,224600000.0,-35900000.0,-490200000.0,268100000.0,-35900000.0,-490200000.0,268100000.0,-261100000.0,-22500000.0,-22500000.0,325000000.0,,,,-421200000.0,-62800000.0,-344600000.0,,94400000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2010.0,Q2,2009-05-01,2009-07-31,,,,,28500000.0,,2400000.0,-36000000.0,18700000.0,,16600000.0,-278300000.0,47300000.0,16600000.0,-278300000.0,47300000.0,-212000000.0,10400000.0,10400000.0,44400000.0,,,,-271600000.0,-10700000.0,-2100000.0,,4000000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2010.0,Q1,2009-02-01,2009-04-30,2010-06-04 07:01:23+00:00,,,,27000000.0,,-1200000.0,-29300000.0,25400000.0,2200000.0,-24600000.0,-38500000.0,27200000.0,-24600000.0,-38500000.0,27200000.0,-37100000.0,-32100000.0,-32100000.0,61600000.0,,,,-36600000.0,-13600000.0,-52200000.0,,11700000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2010.0,Q1TTM,2008-05-01,2009-04-30,,-364500000.0,63400000.0,,101900000.0,-200000.0,-5600000.0,-43600000.0,80200000.0,874600000.0,42300000.0,-501100000.0,435800000.0,42300000.0,-501100000.0,435800000.0,-28600000.0,56900000.0,56900000.0,320600000.0,,,,-153100000.0,-77600000.0,-912500000.0,,94300000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2011.0,Q4,2010-11-01,2011-01-31,,-5000000.0,32500000.0,,25800000.0,,-300000.0,68300000.0,44500000.0,,-31700000.0,26900000.0,175900000.0,-31700000.0,26900000.0,175900000.0,170800000.0,61600000.0,61600000.0,20200000.0,,4000000.0,,-85400000.0,-10200000.0,,-76200000.0,123500000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2011.0,FY,2010-02-01,2011-01-31,2013-03-18 16:01:59+00:00,-13500000.0,32500000.0,0.0,105400000.0,,-2700000.0,131900000.0,120900000.0,0.0,-159400000.0,-142300000.0,540800000.0,-159400000.0,-142300000.0,540800000.0,236400000.0,212000000.0,212000000.0,91500000.0,0.0,,,-511200000.0,-28300000.0,0.0,-280300000.0,410700000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2011.0,Q3TTM,2009-11-01,2010-10-31,,-31000000.0,42100000.0,,106700000.0,,-2600000.0,90400000.0,78900000.0,,-149000000.0,-133100000.0,490500000.0,-149000000.0,-133100000.0,490500000.0,205800000.0,200500000.0,200500000.0,92900000.0,,-4000000.0,,-586200000.0,-19600000.0,,-227900000.0,507700000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2011.0,Q3,2010-08-01,2010-10-31,,,,,26600000.0,,-2400000.0,17100000.0,36300000.0,,-38600000.0,-19000000.0,114300000.0,-38600000.0,-19000000.0,114300000.0,54300000.0,53600000.0,53600000.0,17000000.0,,-3500000.0,,-107100000.0,-7000000.0,,-74900000.0,98600000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2011.0,Q3YTD,2010-02-01,2010-10-31,2011-12-06 16:44:15+00:00,-8500000.0,,,79600000.0,,-2400000.0,63600000.0,76400000.0,,-127700000.0,-169200000.0,364900000.0,-127700000.0,-169200000.0,364900000.0,65600000.0,150400000.0,150400000.0,71300000.0,,-4000000.0,,-425800000.0,-18100000.0,,-204100000.0,287200000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2011.0,Q2TTM,2009-08-01,2010-07-31,,-34600000.0,42100000.0,,109000000.0,,1400000.0,26300000.0,66000000.0,,-126400000.0,-116400000.0,422900000.0,-126400000.0,-116400000.0,422900000.0,181500000.0,176500000.0,176500000.0,111100000.0,,-500000.0,,-590800000.0,-18500000.0,,-192400000.0,528000000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2011.0,Q2,2010-05-01,2010-07-31,,-8500000.0,,,26300000.0,,600000.0,2400000.0,3900000.0,,-66500000.0,-133700000.0,111500000.0,-66500000.0,-133700000.0,111500000.0,-88100000.0,59900000.0,59900000.0,22900000.0,,-500000.0,,-184200000.0,-5300000.0,,-70400000.0,64800000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2011.0,Q2YTD,2010-02-01,2010-07-31,2011-09-01 16:06:24+00:00,-8500000.0,,,53000000.0,,,46500000.0,40100000.0,,-89100000.0,-150200000.0,250600000.0,-89100000.0,-150200000.0,250600000.0,11300000.0,96800000.0,96800000.0,54300000.0,,-500000.0,,-318700000.0,-11100000.0,,-129200000.0,188600000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2011.0,Q1TTM,2009-05-01,2010-04-30,,-26100000.0,42100000.0,,111200000.0,,3200000.0,-12100000.0,80800000.0,,-43300000.0,-261000000.0,358700000.0,-43300000.0,-261000000.0,358700000.0,57600000.0,127000000.0,127000000.0,132600000.0,,,,-678200000.0,-23900000.0,-2100000.0,-122000000.0,467200000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2011.0,Q1,2010-02-01,2010-04-30,2011-06-03 16:51:32+00:00,,,,26700000.0,,-600000.0,44100000.0,36200000.0,,-22600000.0,-16500000.0,139100000.0,-22600000.0,-16500000.0,139100000.0,99400000.0,36900000.0,36900000.0,31400000.0,,,,-134500000.0,-5800000.0,,-58800000.0,123800000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2012.0,Q4,2011-11-01,2012-01-31,,-39000000.0,63000000.0,,30300000.0,,1000000.0,41400000.0,19800000.0,,-45400000.0,-77200000.0,175200000.0,-45400000.0,-77200000.0,175200000.0,53600000.0,72000000.0,72000000.0,31500000.0,-1500000.0,23500000.0,,-188700000.0,-14300000.0,,-63700000.0,141300000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2012.0,FY,2011-02-01,2012-01-31,2014-03-10 16:17:25+00:00,-221700000.0,63000000.0,0.0,115500000.0,,-1600000.0,96700000.0,176100000.0,0.0,-119800000.0,-370300000.0,573500000.0,-119800000.0,-370300000.0,573500000.0,81800000.0,285300000.0,285300000.0,76000000.0,31500000.0,,,-644700000.0,-63000000.0,0.0,-327400000.0,559100000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2012.0,Q3TTM,2010-11-01,2011-10-31,,-187700000.0,32500000.0,,111000000.0,,-2900000.0,123600000.0,200800000.0,,-106100000.0,-266200000.0,574200000.0,-106100000.0,-266200000.0,574200000.0,199000000.0,274900000.0,274900000.0,64700000.0,33000000.0,-19500000.0,,-541400000.0,-58900000.0,,-339900000.0,541300000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2012.0,Q3,2011-08-01,2011-10-31,,-88300000.0,,,31000000.0,,500000.0,27800000.0,26700000.0,,-48100000.0,-118300000.0,137700000.0,-48100000.0,-118300000.0,137700000.0,-28200000.0,72800000.0,72800000.0,6100000.0,19500000.0,-8400000.0,,-148200000.0,-8900000.0,,-94300000.0,135500000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2012.0,Q3YTD,2011-02-01,2011-10-31,2012-12-04 16:04:41+00:00,-182700000.0,,,85200000.0,,-2600000.0,55300000.0,156300000.0,0.0,-74400000.0,-293100000.0,398300000.0,-74400000.0,-293100000.0,398300000.0,28200000.0,213300000.0,213300000.0,44500000.0,33000000.0,-23500000.0,,-456000000.0,-48700000.0,,-263700000.0,417800000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2012.0,Q2TTM,2010-08-01,2011-07-31,,-99400000.0,32500000.0,,106600000.0,,-5800000.0,112900000.0,210400000.0,,-96600000.0,-166900000.0,550800000.0,-96600000.0,-166900000.0,550800000.0,281500000.0,255700000.0,255700000.0,75600000.0,13500000.0,-14600000.0,,-500300000.0,-57000000.0,,-320500000.0,504400000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2012.0,Q2,2011-05-01,2011-07-31,,-18000000.0,,,29700000.0,,-1000000.0,18800000.0,18300000.0,,-69000000.0,-22100000.0,132200000.0,-69000000.0,-22100000.0,132200000.0,40100000.0,71200000.0,71200000.0,12500000.0,13500000.0,-600000.0,,-138100000.0,-16600000.0,,-100800000.0,151200000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2012.0,Q2YTD,2011-02-01,2011-07-31,2012-09-05 16:32:25+00:00,-94400000.0,,,54200000.0,,-3100000.0,27500000.0,129600000.0,,-26300000.0,-174800000.0,260600000.0,-26300000.0,-174800000.0,260600000.0,56400000.0,140500000.0,140500000.0,38400000.0,13500000.0,-15100000.0,,-307800000.0,-39800000.0,,-169400000.0,282300000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2012.0,Q1TTM,2010-05-01,2011-04-30,,-89900000.0,32500000.0,,103200000.0,,-4200000.0,96500000.0,196000000.0,,-94100000.0,-278500000.0,530100000.0,-94100000.0,-278500000.0,530100000.0,153300000.0,244400000.0,244400000.0,86000000.0,,-14500000.0,,-546400000.0,-45700000.0,,-290100000.0,418000000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2012.0,Q1,2011-02-01,2011-04-30,2012-06-01 16:37:32+00:00,-76400000.0,,,24500000.0,,-2100000.0,8700000.0,111300000.0,,42700000.0,-152700000.0,128400000.0,42700000.0,-152700000.0,128400000.0,16300000.0,69300000.0,69300000.0,25900000.0,0.0,-14500000.0,,-169700000.0,-23200000.0,,-68600000.0,131100000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2013.0,Q4,2012-11-01,2013-01-31,,-59500000.0,59700000.0,400000.0,34700000.0,,1400000.0,-12800000.0,20600000.0,745600000.0,544900000.0,83300000.0,155600000.0,544900000.0,83300000.0,155600000.0,785200000.0,74500000.0,74500000.0,59200000.0,-14500000.0,22100000.0,,-321700000.0,-11700000.0,-116100000.0,-90700000.0,454100000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2013.0,FY,2012-02-01,2013-01-31,2015-03-18 16:04:42+00:00,-263700000.0,59700000.0,400000.0,127800000.0,,2000000.0,-3400000.0,220200000.0,855600000.0,541400000.0,-647200000.0,559100000.0,541400000.0,-647200000.0,559100000.0,455300000.0,247400000.0,247400000.0,187300000.0,12900000.0,,,-1424800000.0,-56400000.0,-116100000.0,-431200000.0,1097700000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2013.0,Q3TTM,2011-11-01,2012-10-31,,-243200000.0,63000000.0,,123400000.0,,1600000.0,50800000.0,219400000.0,110000000.0,-48900000.0,-807700000.0,578700000.0,-48900000.0,-807700000.0,578700000.0,-276300000.0,244900000.0,244900000.0,159600000.0,25900000.0,1400000.0,,-1291800000.0,-59000000.0,,-404200000.0,784900000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2013.0,Q3,2012-08-01,2012-10-31,,-135000000.0,,,35000000.0,,-1000000.0,3400000.0,40800000.0,110000000.0,19900000.0,-279200000.0,157100000.0,19900000.0,-279200000.0,157100000.0,-103200000.0,29400000.0,29400000.0,89300000.0,-700000.0,-4100000.0,,-377800000.0,-16500000.0,,-130200000.0,254200000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2013.0,Q3YTD,2012-02-01,2012-10-31,2013-12-06 16:46:43+00:00,-204200000.0,,,93100000.0,,600000.0,9400000.0,199600000.0,110000000.0,-3500000.0,-730500000.0,403500000.0,-3500000.0,-730500000.0,403500000.0,-329900000.0,172900000.0,172900000.0,128100000.0,27400000.0,-22100000.0,,-1103100000.0,-44700000.0,,-340500000.0,643600000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2013.0,Q2TTM,2011-08-01,2012-07-31,,-196500000.0,63000000.0,,119400000.0,,3100000.0,75200000.0,205300000.0,,-116900000.0,-646800000.0,559300000.0,-116900000.0,-646800000.0,559300000.0,-201300000.0,288300000.0,288300000.0,76400000.0,46100000.0,-2900000.0,,-1062200000.0,-51400000.0,,-368300000.0,666200000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2013.0,Q2,2012-05-01,2012-07-31,,-69200000.0,,,28900000.0,,,-1700000.0,5800000.0,,-87100000.0,-164300000.0,107100000.0,-87100000.0,-164300000.0,107100000.0,-144300000.0,64600000.0,64600000.0,15300000.0,18200000.0,-13000000.0,,-277500000.0,-16700000.0,,-111100000.0,212100000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2013.0,Q2YTD,2012-02-01,2012-07-31,2013-09-05 19:39:23+00:00,-69200000.0,,,58100000.0,,1600000.0,6000000.0,158800000.0,,-23400000.0,-451300000.0,246400000.0,-23400000.0,-451300000.0,246400000.0,-226700000.0,143500000.0,143500000.0,38800000.0,28100000.0,-18000000.0,,-725300000.0,-28200000.0,,-210300000.0,389400000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2013.0,Q1TTM,2011-05-01,2012-04-30,,-145300000.0,63000000.0,,120200000.0,,2100000.0,95700000.0,217800000.0,,-98800000.0,-504600000.0,584400000.0,-98800000.0,-504600000.0,584400000.0,-16900000.0,294900000.0,294900000.0,73600000.0,41400000.0,9500000.0,,-922800000.0,-51300000.0,,-358000000.0,605300000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2013.0,Q1,2012-02-01,2012-04-30,2013-06-05 16:46:39+00:00,0.0,,,29200000.0,,1600000.0,7700000.0,153000000.0,,63700000.0,-287000000.0,139300000.0,63700000.0,-287000000.0,139300000.0,-82400000.0,78900000.0,78900000.0,23500000.0,9900000.0,-5000000.0,,-447800000.0,-11500000.0,,-99200000.0,177300000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2014.0,FY,2013-02-01,2014-01-31,2016-03-23 16:02:56+00:00,-176100000.0,75700000.0,20500000.0,128900000.0,,-2200000.0,69900000.0,312800000.0,0.0,-126500000.0,-194000000.0,563500000.0,-126500000.0,-194000000.0,563500000.0,240800000.0,228800000.0,228800000.0,135900000.0,-15500000.0,,,-1232800000.0,-64200000.0,0.0,-423800000.0,1279100000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2014.0,Q4,2013-11-01,2014-01-31,,-108100000.0,75700000.0,20500000.0,33200000.0,,-3000000.0,63900000.0,129400000.0,,9600000.0,189500000.0,183500000.0,9600000.0,189500000.0,183500000.0,379600000.0,53900000.0,53900000.0,32500000.0,-14700000.0,15700000.0,,-263000000.0,-9200000.0,,-105100000.0,554100000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2014.0,Q3TTM,2012-11-01,2013-10-31,,-127500000.0,59700000.0,400000.0,130400000.0,,2200000.0,-6800000.0,204000000.0,745600000.0,408800000.0,-300200000.0,535600000.0,408800000.0,-300200000.0,535600000.0,646400000.0,249400000.0,249400000.0,162600000.0,-15300000.0,6400000.0,,-1291500000.0,-66700000.0,-116100000.0,-409400000.0,1179100000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2014.0,Q3,2013-08-01,2013-10-31,,-20800000.0,,,30600000.0,,-900000.0,-37500000.0,103600000.0,,20700000.0,-38000000.0,90600000.0,20700000.0,-38000000.0,90600000.0,72400000.0,57600000.0,57600000.0,39900000.0,-4000000.0,-10300000.0,,-272500000.0,-12400000.0,,-78900000.0,278000000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2014.0,Q3YTD,2013-02-01,2013-10-31,2014-12-05 16:01:17+00:00,-68000000.0,,,95700000.0,,800000.0,6000000.0,183400000.0,,-136100000.0,-383500000.0,380000000.0,-136100000.0,-383500000.0,380000000.0,-138800000.0,174900000.0,174900000.0,103400000.0,-800000.0,-15700000.0,,-969800000.0,-55000000.0,0.0,-318700000.0,725000000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2014.0,Q2TTM,2012-08-01,2013-07-31,,-241700000.0,59700000.0,400000.0,134800000.0,,2100000.0,34100000.0,141200000.0,855600000.0,408000000.0,-541400000.0,602100000.0,408000000.0,-541400000.0,602100000.0,470800000.0,221200000.0,221200000.0,212000000.0,-12000000.0,12600000.0,,-1396800000.0,-70800000.0,-116100000.0,-460700000.0,1155300000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2014.0,Q2,2013-05-01,2013-07-31,,-12500000.0,,,32000000.0,,300000.0,-67000000.0,9800000.0,,-106600000.0,-213800000.0,65300000.0,-106600000.0,-213800000.0,65300000.0,-254800000.0,61700000.0,61700000.0,38600000.0,-5800000.0,-1800000.0,,-432700000.0,-16800000.0,,-110600000.0,250000000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2014.0,Q2YTD,2013-02-01,2013-07-31,2014-09-02 16:01:55+00:00,-47200000.0,,,65100000.0,,1700000.0,43500000.0,79800000.0,,-156800000.0,-345500000.0,289400000.0,-156800000.0,-345500000.0,289400000.0,-211200000.0,117300000.0,117300000.0,63500000.0,3200000.0,-5400000.0,,-697300000.0,-42600000.0,0.0,-239800000.0,447000000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2014.0,Q1TTM,2012-05-01,2013-04-30,,-298400000.0,59700000.0,400000.0,131700000.0,,1800000.0,99400000.0,137200000.0,855600000.0,427500000.0,-491900000.0,643900000.0,427500000.0,-491900000.0,643900000.0,581300000.0,224100000.0,224100000.0,188700000.0,12000000.0,1400000.0,,-1241600000.0,-70700000.0,-116100000.0,-461200000.0,1117400000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2014.0,Q1,2013-02-01,2013-04-30,2014-06-03 16:03:28+00:00,-34700000.0,,,33100000.0,,1400000.0,110500000.0,70000000.0,,-50200000.0,-131700000.0,224100000.0,-50200000.0,-131700000.0,224100000.0,43600000.0,55600000.0,55600000.0,24900000.0,9000000.0,-3600000.0,,-264600000.0,-25800000.0,,-129200000.0,197000000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2015.0,FY,2014-02-01,2015-01-31,2017-03-21 16:03:19+00:00,-630000000.0,63400000.0,20400000.0,145900000.0,,-5000000.0,312200000.0,175400000.0,0.0,-240400000.0,-905600000.0,708600000.0,-240400000.0,-905600000.0,708600000.0,-442400000.0,81800000.0,81800000.0,168700000.0,-40000000.0,,,-1359100000.0,-75500000.0,-3400000.0,-372400000.0,1159000000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2015.0,Q4,2014-11-01,2015-01-31,,-26200000.0,63400000.0,20400000.0,36000000.0,,-3500000.0,161100000.0,45800000.0,,-60700000.0,-127900000.0,257700000.0,-60700000.0,-127900000.0,257700000.0,65600000.0,11500000.0,11500000.0,49100000.0,-40000000.0,-1200000.0,,-460100000.0,-15500000.0,-1700000.0,-64800000.0,375100000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2015.0,Q3YTD,2014-02-01,2014-10-31,2015-12-09 17:12:29+00:00,-603800000.0,,,109900000.0,,-1500000.0,151100000.0,129600000.0,0.0,-179700000.0,-777700000.0,450900000.0,-179700000.0,-777700000.0,450900000.0,-508000000.0,70300000.0,70300000.0,119600000.0,,1200000.0,,-899000000.0,-60000000.0,-1700000.0,-307600000.0,783900000.0
Autodesk Inc,ADSK,FRKKVKAIQEF3FCSTPG55,769397,2015.0,Q3TTM,2013-11-01,2014-10-31,,-711900000.0,75700000.0,20500000.0,143100000.0,,-4500000.0,215000000.0,259000000.0,,-170100000.0,-588200000.0,634400000.0,-170100000.0,-588200000.0,634400000.0,-128400000.0,124200000.0,124200000.0,152100000.0,-14700000.0,16900000.0,,-1162000000.0,-69200000.0,-1700000.0,-412700000.0,1338000000.0
