company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Moody's Corp,MCO,549300GCEDD8YCF5WU84,1059556,2007.0,FY,2007-01-01,2007-12-31,2010-02-26 21:39:46+00:00,2.63,2.63,,42900000.0,2.58,,415200000.0,706800000.0,706800000.0,701500000.0,5300000.0,584000000.0,2259000000.0,15300000.0,,,50000000.0,451100000.0,584000000.0,1675000000.0,24300000.0,,544000000.0,1131000000.0,-9000000.0,1122000000.0,2259000000.0,266700000.0,266400000.0,272200000.0
Moody's Corp,MCO,549300GCEDD8YCF5WU84,1059556,2008.0,FY,2008-01-01,2008-12-31,2011-02-25 21:32:37+00:00,1.89,1.89,0.4,75100000.0,1.87,,268200000.0,461600000.0,461600000.0,457600000.0,4000000.0,493300000.0,1755400000.0,33800000.0,,,-2500000.0,441300000.0,493300000.0,1262100000.0,52200000.0,,513900000.0,748200000.0,-18400000.0,729800000.0,1755400000.0,242100000.0,242400000.0,245300000.0
Moody's Corp,MCO,549300GCEDD8YCF5WU84,1059556,2008.0,Q3,2008-07-01,2008-09-30,2009-11-05 00:00:00+00:00,0.47,0.47,0.1,14600000.0,0.46,,70900000.0,113800000.0,113800000.0,113000000.0,800000.0,122700000.0,433400000.0,7500000.0,,,-1800000.0,108100000.0,122700000.0,310700000.0,12600000.0,,120900000.0,189800000.0,-5100000.0,184700000.0,433400000.0,240400000.0,241300000.0,244600000.0
Moody's Corp,MCO,549300GCEDD8YCF5WU84,1059556,2008.0,Q2,2008-04-01,2008-06-30,2009-08-14 16:48:00+00:00,,0.55,0.1,16800000.0,0.54,,86200000.0,137600000.0,137600000.0,135200000.0,2400000.0,123300000.0,487600000.0,2500000.0,,,-200000.0,114000000.0,123300000.0,364300000.0,12400000.0,,130600000.0,233700000.0,-9900000.0,223800000.0,487600000.0,,244600000.0,248100000.0
Moody's Corp,MCO,549300GCEDD8YCF5WU84,1059556,2009.0,Q4,2009-10-01,2009-12-31,,0.43,0.43,0.2,16600000.0,0.43,,64000000.0,103300000.0,103300000.0,101900000.0,1400000.0,146900000.0,485800000.0,900000.0,,,-1100000.0,144500000.0,146900000.0,338900000.0,12500000.0,,160000000.0,178900000.0,-11600000.0,167300000.0,485800000.0,236500000.0,236100000.0,237800000.0
Moody's Corp,MCO,549300GCEDD8YCF5WU84,1059556,2009.0,FY,2009-01-01,2009-12-31,2012-02-27 16:22:01+00:00,1.7,1.7,0.4,64100000.0,1.69,,239100000.0,407100000.0,407100000.0,402000000.0,5100000.0,532400000.0,1797200000.0,-7900000.0,,,17500000.0,495700000.0,532400000.0,1264800000.0,33400000.0,,577300000.0,687500000.0,-41300000.0,646200000.0,1797200000.0,236500000.0,236100000.0,237800000.0
Moody's Corp,MCO,549300GCEDD8YCF5WU84,1059556,2009.0,Q3YTD,2009-01-01,2009-09-30,,1.27,1.27,0.2,47500000.0,1.26,,175100000.0,303800000.0,303800000.0,300100000.0,3700000.0,385500000.0,1311400000.0,-8800000.0,,,18600000.0,351200000.0,385500000.0,925900000.0,20900000.0,,417300000.0,508600000.0,-29700000.0,478900000.0,1311400000.0,234000000.0,236400000.0,238200000.0
Moody's Corp,MCO,549300GCEDD8YCF5WU84,1059556,2009.0,Q3,2009-07-01,2009-09-30,2010-11-02 12:18:55+00:00,0.43,0.43,0.1,16200000.0,0.42,,61000000.0,101700000.0,101700000.0,100600000.0,1100000.0,135100000.0,451800000.0,1700000.0,,,3700000.0,124300000.0,135100000.0,316700000.0,11500000.0,,144200000.0,172500000.0,-9800000.0,162700000.0,451800000.0,234000000.0,236400000.0,238200000.0
Moody's Corp,MCO,549300GCEDD8YCF5WU84,1059556,2009.0,Q2YTD,2009-01-01,2009-06-30,,0.84,0.84,0.1,31300000.0,0.84,,114100000.0,202100000.0,202100000.0,199500000.0,2600000.0,250400000.0,859600000.0,-10500000.0,,,14900000.0,226900000.0,250400000.0,609200000.0,9400000.0,,273100000.0,336100000.0,-19900000.0,316200000.0,859600000.0,237600000.0,236100000.0,238100000.0
Moody's Corp,MCO,549300GCEDD8YCF5WU84,1059556,2009.0,Q2,2009-04-01,2009-06-30,2010-08-02 10:26:59+00:00,0.46,0.46,0.1,15700000.0,0.46,,63600000.0,111000000.0,111000000.0,109300000.0,1700000.0,128000000.0,450700000.0,-6500000.0,,,3100000.0,116700000.0,128000000.0,322700000.0,6100000.0,,135500000.0,187200000.0,-12600000.0,174600000.0,450700000.0,237600000.0,236100000.0,238100000.0
