company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,nonoperatingincome,othergains,otherinterestexpense,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,restructuringcharge,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2010.0,Q4,2010-10-01,2010-12-31,,0.29,0.29,-2.68,49348000.0,0.29,,,,26667000.0,16541000.0,10126000.0,27029000.0,-362000.0,,48962000.0,,,397000.0,,,67017000.0,181471000.0,,,,,165327000.0,181471000.0,16144000.0,181471000.0,84300000.0,84300000.0,84700000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2010.0,Q3YTD,2010-01-01,2010-09-30,,1.79,1.79,2.68,171215000.0,1.78,,,,147412000.0,75514000.0,71898000.0,148302000.0,-890000.0,,197295000.0,,,365000.0,,,217690000.0,661349000.0,,,,,586200000.0,661349000.0,75149000.0,661349000.0,85000000.0,85000000.0,85000000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2010.0,Q3TTM,2009-10-01,2010-09-30,,2.19,2.19,,221462000.0,2.18,850000.0,,,179761000.0,74271000.0,105490000.0,180696000.0,-935000.0,,248072000.0,,,2256000.0,,,285929000.0,854238000.0,25910000.0,,,,782223000.0,854238000.0,72015000.0,854238000.0,85000000.0,85000000.0,85000000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2010.0,Q3,2010-07-01,2010-09-30,2011-11-07 13:54:08+00:00,0.29,0.29,0.8925,57926000.0,0.29,,,,23980000.0,26212000.0,-2232000.0,24654000.0,-674000.0,,66569000.0,,,-325000.0,,,74526000.0,225558000.0,,,,,199021000.0,225558000.0,26537000.0,225558000.0,85000000.0,85000000.0,85000000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2010.0,Q2YTD,2010-01-01,2010-06-30,,1.5,1.5,1.79,113289000.0,1.49,,,,123432000.0,49302000.0,74130000.0,123648000.0,-216000.0,,130726000.0,,,690000.0,,,143164000.0,435791000.0,,,,,387179000.0,435791000.0,48612000.0,435791000.0,83800000.0,83800000.0,83800000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2010.0,Q2TTM,2009-07-01,2010-06-30,,2.62,2.62,,216523000.0,2.61,850000.0,,,213882000.0,75805000.0,138077000.0,214196000.0,-314000.0,,248196000.0,,,3012000.0,,,279451000.0,843723000.0,25910000.0,,,,770930000.0,843723000.0,72793000.0,843723000.0,83800000.0,83800000.0,83800000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2010.0,Q2,2010-04-01,2010-06-30,2011-08-01 10:09:49+00:00,0.61,0.61,0.8925,57317000.0,0.61,,,,51066000.0,29102000.0,21964000.0,51125000.0,-59000.0,,65804000.0,,,463000.0,,,68582000.0,220342000.0,,,,,191703000.0,220342000.0,28639000.0,220342000.0,83800000.0,83800000.0,83800000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2010.0,Q1TTM,2009-04-01,2010-03-31,,2.23,2.23,,210380000.0,2.22,21152000.0,,,179539000.0,59762000.0,119777000.0,180745000.0,-1206000.0,,248393000.0,,,3041000.0,,,273084000.0,835640000.0,25910000.0,,,,778919000.0,835640000.0,56721000.0,835640000.0,81500000.0,81500000.0,82400000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 16:34:12+00:00,0.89,0.89,0.8925,55972000.0,0.88,,,,72366000.0,20200000.0,52166000.0,72523000.0,-157000.0,,64922000.0,,,227000.0,,,74582000.0,215449000.0,,,,,195476000.0,215449000.0,19973000.0,215449000.0,81500000.0,81500000.0,82400000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2011.0,Q4,2011-10-01,2011-12-31,,3.55,3.55,-2.68,45349000.0,3.54,,,167814000.0,322964000.0,29418000.0,293546000.0,323084000.0,-120000.0,-167814000.0,50886000.0,,,1607000.0,,,-104510000.0,192257000.0,1940000.0,,2967000.0,167814000.0,-3368000.0,192257000.0,27811000.0,24443000.0,90300000.0,90300000.0,90700000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 21:00:58+00:00,4.89,4.89,,226728000.0,4.87,14052000.0,,167814000.0,441370000.0,140215000.0,301155000.0,441622000.0,-252000.0,-167814000.0,246872000.0,,,18836000.0,,,118335000.0,900087000.0,1940000.0,,2967000.0,167814000.0,610894000.0,900087000.0,121379000.0,732273000.0,90300000.0,90300000.0,90700000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.34,1.34,2.68,181379000.0,1.33,14052000.0,,,118406000.0,110797000.0,7609000.0,118538000.0,-132000.0,,195986000.0,,,17229000.0,,,222845000.0,707830000.0,,,,,614262000.0,707830000.0,93568000.0,707830000.0,91500000.0,91500000.0,91500000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2011.0,Q3TTM,2010-10-01,2011-09-30,,1.63,1.63,,230727000.0,1.62,14052000.0,,,145073000.0,127338000.0,17735000.0,145567000.0,-494000.0,,244948000.0,,,17626000.0,,,289862000.0,889301000.0,,,,,779589000.0,889301000.0,109712000.0,889301000.0,91500000.0,91500000.0,91500000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2011.0,Q3,2011-07-01,2011-09-30,2012-11-02 13:31:57+00:00,0.49,0.49,0.8925,60893000.0,0.49,14052000.0,,,44677000.0,44350000.0,327000.0,44824000.0,-147000.0,,68268000.0,,,16331000.0,,,72487000.0,243719000.0,,,,,215700000.0,243719000.0,28019000.0,243719000.0,91500000.0,91500000.0,91500000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.85,0.85,1.79,120486000.0,0.84,,,,73729000.0,66447000.0,7282000.0,73714000.0,15000.0,,127718000.0,,,898000.0,,,150358000.0,464111000.0,,,,,398562000.0,464111000.0,65549000.0,464111000.0,86700000.0,86700000.0,88500000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2011.0,Q2TTM,2010-07-01,2011-06-30,,1.43,1.43,,227760000.0,1.42,,,,124376000.0,109200000.0,15176000.0,125397000.0,-1021000.0,,243249000.0,,,970000.0,,,291901000.0,871140000.0,,,,,762910000.0,871140000.0,108230000.0,871140000.0,86700000.0,86700000.0,88500000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2011.0,Q2,2011-04-01,2011-06-30,2012-08-03 10:12:20+00:00,0.5,0.5,0.8925,60836000.0,0.49,,,,43192000.0,35234000.0,7958000.0,43373000.0,-181000.0,,63951000.0,,,395000.0,,,75955000.0,235581000.0,,,,,200742000.0,235581000.0,34839000.0,235581000.0,86700000.0,86700000.0,88500000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2011.0,Q1TTM,2010-04-01,2011-03-31,,1.54,1.54,,224241000.0,1.54,,,,132250000.0,103068000.0,29182000.0,133149000.0,-899000.0,,245102000.0,,,1038000.0,,,284528000.0,855901000.0,,,,,753871000.0,855901000.0,102030000.0,855901000.0,86700000.0,86700000.0,86700000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2011.0,Q1,2011-01-01,2011-03-31,2012-05-04 12:32:26+00:00,0.35,0.35,0.8925,59650000.0,0.35,,,,30537000.0,31213000.0,-676000.0,30341000.0,196000.0,,63767000.0,,,503000.0,,,74403000.0,228530000.0,,,,,197820000.0,228530000.0,30710000.0,228530000.0,86700000.0,86700000.0,86700000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2012.0,Q4,2012-10-01,2012-12-31,,1.2,1.2,-2.91,56135000.0,1.2,1449000.0,,-33985000.0,122385000.0,56463000.0,65922000.0,122358000.0,27000.0,-102935000.0,60807000.0,280000.0,20914000.0,-24275000.0,136920000.0,990370000.0,-49643000.0,-749541000.0,,,9602000.0,102935000.0,78350000.0,241109000.0,80738000.0,138174000.0,97700000.0,97700000.0,98100000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2012.0,FY,2012-01-01,2012-12-31,2015-02-19 16:40:02+00:00,4.34,4.34,,243680000.0,4.32,1449000.0,0.0,,423562000.0,250431000.0,173131000.0,423869000.0,-307000.0,-136920000.0,259350000.0,280000.0,20914000.0,,136920000.0,990370000.0,117462000.0,10257000.0,1179000.0,,11350000.0,136920000.0,634470000.0,1000907000.0,250431000.0,863987000.0,97700000.0,97700000.0,98100000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2012.0,Q3YTD,2012-01-01,2012-09-30,,3.14,3.14,2.91,187545000.0,3.12,,,33985000.0,301177000.0,193968000.0,107209000.0,301511000.0,-334000.0,-33985000.0,198543000.0,,,24275000.0,,,167105000.0,759798000.0,1179000.0,,1748000.0,33985000.0,556120000.0,759798000.0,169693000.0,725813000.0,97600000.0,97600000.0,97600000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2012.0,Q3TTM,2011-10-01,2012-09-30,,6.69,6.69,0.23,232894000.0,6.66,,,201799000.0,624141000.0,223386000.0,400755000.0,624595000.0,-454000.0,-201799000.0,249429000.0,,,25882000.0,,,62595000.0,952055000.0,3119000.0,,4715000.0,201799000.0,552752000.0,952055000.0,197504000.0,750256000.0,97600000.0,97600000.0,97600000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2012.0,Q3,2012-07-01,2012-09-30,2013-11-05 17:01:36+00:00,0.89,0.89,0.97,62750000.0,0.89,,,33985000.0,86747000.0,82407000.0,4340000.0,86844000.0,-97000.0,-33985000.0,67471000.0,,,19747000.0,,,33847000.0,261321000.0,,,608000.0,33985000.0,164676000.0,261321000.0,62660000.0,227336000.0,97600000.0,97600000.0,97600000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2012.0,Q2YTD,2012-01-01,2012-06-30,,2.25,2.25,1.94,124795000.0,2.23,,,,214430000.0,111561000.0,102869000.0,214667000.0,-237000.0,,131072000.0,,,4528000.0,,,133258000.0,498477000.0,1179000.0,,1140000.0,,391444000.0,498477000.0,107033000.0,498477000.0,95700000.0,95700000.0,96300000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2012.0,Q2TTM,2011-07-01,2012-06-30,,6.29,6.29,0.15,231037000.0,6.26,14052000.0,,167814000.0,582071000.0,185329000.0,396742000.0,582575000.0,-504000.0,-167814000.0,250226000.0,,,22466000.0,,,101235000.0,934453000.0,3119000.0,,4107000.0,167814000.0,603776000.0,934453000.0,162863000.0,766639000.0,95700000.0,95700000.0,96300000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2012.0,Q2,2012-04-01,2012-06-30,2013-08-02 14:03:36+00:00,1.64,1.64,0.97,63224000.0,1.63,,,,156821000.0,57887000.0,98934000.0,156909000.0,-88000.0,,66751000.0,,,2353000.0,,,66035000.0,252445000.0,,,901000.0,,196911000.0,252445000.0,55534000.0,252445000.0,95700000.0,95700000.0,96300000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2012.0,Q1TTM,2011-04-01,2012-03-31,,5.15,5.15,0.08,228649000.0,5.12,14052000.0,,167814000.0,468442000.0,162676000.0,305766000.0,469039000.0,-597000.0,-167814000.0,247426000.0,,,20508000.0,,,111155000.0,917589000.0,3119000.0,,3206000.0,167814000.0,607607000.0,917589000.0,142168000.0,749775000.0,94700000.0,94700000.0,96300000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2012.0,Q1,2012-01-01,2012-03-31,2013-05-10 13:07:53+00:00,0.61,0.61,0.97,61571000.0,0.6,,,,57609000.0,53674000.0,3935000.0,57758000.0,-149000.0,,64321000.0,,,2175000.0,,,67223000.0,246032000.0,1179000.0,,239000.0,,194533000.0,246032000.0,51499000.0,246032000.0,94700000.0,94700000.0,96300000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 17:48:46+00:00,2.78,2.78,,560215000.0,2.78,0.0,0.0,,352771000.0,57827000.0,294944000.0,353141000.0,-370000.0,-172402000.0,352245000.0,240000.0,-11154000.0,,172402000.0,1451419000.0,249347000.0,11502000.0,14921000.0,,45050000.0,172402000.0,1221778000.0,1463161000.0,57827000.0,1290759000.0,127000000.0,127000000.0,127000000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2013.0,Q4,2013-10-01,2013-12-31,,1.95,1.95,-3.21,104806000.0,1.95,,,-125288000.0,252090000.0,88209000.0,163881000.0,252211000.0,-121000.0,-47114000.0,95695000.0,240000.0,-11154000.0,16004000.0,172402000.0,689950000.0,47328000.0,-295782000.0,14921000.0,,1185000.0,47114000.0,263935000.0,394408000.0,72205000.0,347294000.0,127000000.0,127000000.0,127000000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2013.0,Q3YTD,2013-01-01,2013-09-30,,0.83,0.83,3.21,455409000.0,0.83,,,125288000.0,100681000.0,-30382000.0,131063000.0,100930000.0,-249000.0,-125288000.0,256550000.0,,,-16004000.0,,761469000.0,202019000.0,307284000.0,,,43865000.0,125288000.0,957843000.0,1068753000.0,-14378000.0,943465000.0,133900000.0,133900000.0,133900000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.03,2.03,0.3,511544000.0,2.03,1449000.0,,91303000.0,223066000.0,26081000.0,196985000.0,223288000.0,-222000.0,-228223000.0,317357000.0,280000.0,20914000.0,-40279000.0,136920000.0,1751839000.0,152376000.0,-442257000.0,,,53467000.0,228223000.0,1036193000.0,1309862000.0,66360000.0,1081639000.0,133900000.0,133900000.0,133900000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2013.0,Q3,2013-07-01,2013-09-30,2014-11-04 17:30:27+00:00,-0.08,-0.08,1.07,159873000.0,-0.08,,,43945000.0,-10885000.0,-15948000.0,5063000.0,-10715000.0,-170000.0,-43945000.0,96857000.0,,,3260000.0,,386175000.0,107722000.0,3014000.0,0.0,,,43945000.0,364452000.0,389189000.0,-19208000.0,345244000.0,133900000.0,133900000.0,133900000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.91,0.91,2.14,295536000.0,0.91,,,81343000.0,111566000.0,-14434000.0,126000000.0,111645000.0,-79000.0,-81343000.0,159693000.0,,,-19264000.0,,375294000.0,94297000.0,304270000.0,,,43865000.0,81343000.0,593391000.0,679564000.0,4830000.0,598221000.0,129400000.0,129400000.0,129400000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2013.0,Q2TTM,2012-07-01,2013-06-30,,3.0,3.0,0.2,414421000.0,3.0,1449000.0,,81343000.0,320698000.0,124436000.0,196262000.0,320847000.0,-149000.0,-218263000.0,287971000.0,280000.0,20914000.0,-23792000.0,136920000.0,1365664000.0,78501000.0,-183950000.0,,,54075000.0,218263000.0,836417000.0,1181994000.0,148228000.0,963731000.0,129400000.0,129400000.0,129400000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2013.0,Q2,2013-04-01,2013-06-30,2014-08-08 16:42:37+00:00,0.28,0.28,1.07,189977000.0,0.28,,,43169000.0,36097000.0,334000.0,35763000.0,36218000.0,-121000.0,-43169000.0,87865000.0,,,-700000.0,,375294000.0,52356000.0,2913000.0,0.0,,3806000.0,43169000.0,334004000.0,378207000.0,1034000.0,335038000.0,129400000.0,129400000.0,129400000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2013.0,Q1TTM,2012-04-01,2013-03-31,,4.36,4.36,0.1,287668000.0,4.35,1449000.0,,38174000.0,441422000.0,181989000.0,259433000.0,441538000.0,-116000.0,-175094000.0,266857000.0,280000.0,20914000.0,-20739000.0,136920000.0,990370000.0,92180000.0,65582000.0,,,51170000.0,175094000.0,699324000.0,1056232000.0,202728000.0,881138000.0,119700000.0,119700000.0,119700000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2013.0,Q1,2013-01-01,2013-03-31,2014-05-02 14:35:10+00:00,0.63,0.63,1.07,105559000.0,0.63,,,38174000.0,75469000.0,-14768000.0,90237000.0,75427000.0,42000.0,-38174000.0,71828000.0,,,-18564000.0,,,41941000.0,301357000.0,,,40059000.0,38174000.0,259387000.0,301357000.0,3796000.0,263183000.0,119700000.0,119700000.0,119700000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 13:54:58+00:00,5.22,5.22,,442682000.0,5.21,0.0,9368000.0,,697327000.0,659148000.0,38179000.0,683567000.0,13760000.0,-180618000.0,410672000.0,490000.0,233691000.0,,180618000.0,1674011000.0,220059000.0,11050000.0,412000.0,,-3717000.0,180618000.0,1070108000.0,1685551000.0,668516000.0,1504933000.0,131000000.0,131000000.0,131200000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2014.0,Q4,2014-10-01,2014-12-31,,1.08,1.08,-3.48,114084000.0,1.08,,9368000.0,-86255000.0,142530000.0,142530000.0,,142642000.0,-112000.0,-94363000.0,105859000.0,490000.0,233691000.0,-204470000.0,180618000.0,437857000.0,10611000.0,2798000.0,,,-6449000.0,94363000.0,224105000.0,441145000.0,356368000.0,346782000.0,131000000.0,131000000.0,131200000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2014.0,Q3YTD,2014-01-01,2014-09-30,,4.14,4.14,3.48,328598000.0,4.13,,,86255000.0,554797000.0,516618000.0,38179000.0,540925000.0,13872000.0,-86255000.0,304813000.0,,,204470000.0,,1236154000.0,209448000.0,8252000.0,412000.0,,2732000.0,86255000.0,846003000.0,1244406000.0,312148000.0,1158151000.0,131700000.0,131700000.0,131700000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2014.0,Q3TTM,2013-10-01,2014-09-30,,6.09,6.09,0.27,433404000.0,6.08,,,-39033000.0,806887000.0,604827000.0,202060000.0,793136000.0,13751000.0,-133369000.0,400508000.0,240000.0,-11154000.0,220474000.0,172402000.0,1926104000.0,256776000.0,-287530000.0,15333000.0,,3917000.0,133369000.0,1109938000.0,1638814000.0,384353000.0,1505445000.0,131700000.0,131700000.0,131700000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2014.0,Q3,2014-07-01,2014-09-30,2015-11-03 13:36:54+00:00,1.83,1.83,1.16,111836000.0,1.83,0.0,,,241001000.0,241001000.0,0.0,241100000.0,-99000.0,,105212000.0,,,130592000.0,,428022000.0,103068000.0,2503000.0,0.0,,,,320116000.0,430525000.0,110409000.0,430525000.0,131700000.0,131700000.0,131700000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2014.0,Q2YTD,2014-01-01,2014-06-30,,2.31,2.31,2.32,216762000.0,2.3,,,86255000.0,313796000.0,275617000.0,38179000.0,299825000.0,13971000.0,-86255000.0,199601000.0,,,73878000.0,,808132000.0,106380000.0,5749000.0,412000.0,,2732000.0,86255000.0,525887000.0,813881000.0,201739000.0,727626000.0,129600000.0,129600000.0,130600000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2014.0,Q2TTM,2013-07-01,2014-06-30,,4.18,4.18,0.18,481441000.0,4.17,,,4912000.0,555001000.0,347878000.0,207123000.0,541321000.0,13680000.0,-177314000.0,392153000.0,240000.0,-11154000.0,93142000.0,172402000.0,1884257000.0,261430000.0,-287019000.0,15333000.0,,3917000.0,177314000.0,1154274000.0,1597478000.0,254736000.0,1420164000.0,129600000.0,129600000.0,130600000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2014.0,Q2,2014-04-01,2014-06-30,2015-08-06 12:58:32+00:00,1.22,1.22,1.16,110395000.0,1.21,0.0,,43722000.0,172197000.0,172197000.0,0.0,158086000.0,14111000.0,-43722000.0,101059000.0,,,68655000.0,,411134000.0,52659000.0,2672000.0,412000.0,,2017000.0,43722000.0,266542000.0,413806000.0,103542000.0,370084000.0,129600000.0,129600000.0,130600000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2014.0,Q1TTM,2013-04-01,2014-03-31,,3.24,3.24,0.09,561023000.0,3.24,,,4359000.0,418901000.0,176015000.0,242886000.0,419453000.0,-552000.0,-176761000.0,378959000.0,240000.0,-11154000.0,23787000.0,172402000.0,1848417000.0,261127000.0,-286778000.0,14921000.0,,5706000.0,176761000.0,1221736000.0,1561879000.0,152228000.0,1385118000.0,130000000.0,130000000.0,130000000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2014.0,Q1,2014-01-01,2014-03-31,2015-05-04 09:03:16+00:00,1.09,1.09,1.16,106367000.0,1.09,0.0,,42533000.0,141599000.0,103420000.0,38179000.0,141739000.0,-140000.0,-42533000.0,98542000.0,,,5223000.0,,396998000.0,53721000.0,3077000.0,,,715000.0,42533000.0,259345000.0,400075000.0,98197000.0,357542000.0,130000000.0,130000000.0,130000000.0
AvalonBay Communities Inc,AVB,K9G90K85RBWD2LAGQX17,915912,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 13:55:16+00:00,5.54,5.54,,477923000.0,5.51,-10542000.0,1483000.0,,741733000.0,741733000.0,,742038000.0,-305000.0,-175615000.0,448747000.0,9647000.0,185643000.0,,175615000.0,1846081000.0,236273000.0,9947000.0,-26736000.0,,6822000.0,175615000.0,1132487000.0,1865675000.0,743216000.0,1690060000.0,133900000.0,133900000.0,134700000.0
