company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Broadcom Inc,AVGO,,1730168,2009.0,FY,2008-11-03,2009-11-01,2011-12-15 18:03:15+00:00,-8000000.0,4000000.0,10000000.0,79000000.0,160000000.0,2000000.0,-6000000.0,304000000.0,,,183000000.0,-63000000.0,139000000.0,183000000.0,-63000000.0,139000000.0,259000000.0,-44000000.0,-44000000.0,25000000.0,-1000000.0,0.0,0.0,,-57000000.0,-114000000.0,-6000000.0,,0.0
Broadcom Inc,AVGO,,1730168,2010.0,FY,2009-11-02,2010-10-31,2012-12-17 16:31:56+00:00,-9000000.0,2000000.0,6000000.0,46000000.0,159000000.0,,-99000000.0,28000000.0,,,-335000000.0,-86000000.0,510000000.0,-335000000.0,-86000000.0,510000000.0,89000000.0,415000000.0,415000000.0,33000000.0,1000000.0,0.0,0.0,,-79000000.0,-364000000.0,0.0,,2000000.0
Broadcom Inc,AVGO,,1730168,2010.0,Q4,2010-08-02,2010-10-31,,,1000000.0,6000000.0,46000000.0,40000000.0,,5000000.0,6000000.0,,,7000000.0,-30000000.0,217000000.0,7000000.0,-30000000.0,217000000.0,194000000.0,164000000.0,164000000.0,7000000.0,1000000.0,,,,-30000000.0,,,,
Broadcom Inc,AVGO,,1730168,2010.0,Q3YTD,2009-11-02,2010-08-01,2011-09-08 16:55:22+00:00,-9000000.0,1000000.0,,,119000000.0,,-104000000.0,22000000.0,,,-342000000.0,-56000000.0,293000000.0,-342000000.0,-56000000.0,293000000.0,-105000000.0,251000000.0,251000000.0,26000000.0,0.0,,,,-49000000.0,-364000000.0,,,2000000.0
Broadcom Inc,AVGO,,1730168,2010.0,Q3,2010-05-03,2010-08-01,,-8000000.0,,,,40000000.0,,-33000000.0,3000000.0,,,3000000.0,-29000000.0,137000000.0,3000000.0,-29000000.0,137000000.0,111000000.0,123000000.0,123000000.0,7000000.0,,,,,-22000000.0,,,,1000000.0
Broadcom Inc,AVGO,,1730168,2010.0,Q2YTD,2009-11-02,2010-05-02,2011-06-09 16:03:44+00:00,-1000000.0,1000000.0,,,79000000.0,,-71000000.0,19000000.0,,,-345000000.0,-27000000.0,156000000.0,-345000000.0,-27000000.0,156000000.0,-216000000.0,128000000.0,128000000.0,19000000.0,0.0,,,,-27000000.0,-364000000.0,,,1000000.0
Broadcom Inc,AVGO,,1730168,2010.0,Q2,2010-02-01,2010-05-02,,-1000000.0,,,,40000000.0,,-20000000.0,15000000.0,,,15000000.0,-18000000.0,115000000.0,15000000.0,-18000000.0,115000000.0,112000000.0,90000000.0,90000000.0,5000000.0,,,,,-18000000.0,,,,1000000.0
Broadcom Inc,AVGO,,1730168,2010.0,Q1,2009-11-01,2010-01-31,2011-03-10 06:12:41+00:00,,1000000.0,,,39000000.0,,-51000000.0,4000000.0,,,-360000000.0,-9000000.0,41000000.0,-360000000.0,-9000000.0,41000000.0,-328000000.0,38000000.0,38000000.0,14000000.0,,,,,-9000000.0,-364000000.0,,,
Broadcom Inc,AVGO,,1730168,2011.0,FY,2010-11-01,2011-10-30,2013-12-20 16:56:47+00:00,-8000000.0,1000000.0,7000000.0,14000000.0,157000000.0,,-35000000.0,70000000.0,,,-336000000.0,-122000000.0,726000000.0,-336000000.0,-122000000.0,726000000.0,268000000.0,552000000.0,552000000.0,51000000.0,5000000.0,-1000000.0,-86000000.0,-1000000.0,-112000000.0,-232000000.0,-93000000.0,0.0,
Broadcom Inc,AVGO,,1730168,2011.0,Q4,2011-08-01,2011-10-30,,1000000.0,,7000000.0,14000000.0,39000000.0,,-9000000.0,15000000.0,,,-32000000.0,-38000000.0,195000000.0,-32000000.0,-38000000.0,195000000.0,125000000.0,154000000.0,154000000.0,11000000.0,5000000.0,-1000000.0,-27000000.0,-1000000.0,-37000000.0,,-25000000.0,,
Broadcom Inc,AVGO,,1730168,2011.0,Q3YTD,2010-11-01,2011-07-31,2012-08-30 16:04:37+00:00,-9000000.0,1000000.0,,,118000000.0,,-26000000.0,55000000.0,,,-304000000.0,-84000000.0,531000000.0,-304000000.0,-84000000.0,531000000.0,143000000.0,398000000.0,398000000.0,40000000.0,0.0,,-59000000.0,,-75000000.0,-232000000.0,-68000000.0,,
Broadcom Inc,AVGO,,1730168,2011.0,Q3TTM,2010-08-02,2011-07-31,,-9000000.0,2000000.0,6000000.0,46000000.0,158000000.0,,-21000000.0,61000000.0,,,-297000000.0,-114000000.0,748000000.0,-297000000.0,-114000000.0,748000000.0,337000000.0,562000000.0,562000000.0,47000000.0,1000000.0,,-59000000.0,,-105000000.0,-232000000.0,-68000000.0,,
Broadcom Inc,AVGO,,1730168,2011.0,Q3,2011-05-02,2011-07-31,,,1000000.0,,,39000000.0,,16000000.0,11000000.0,,,-79000000.0,-24000000.0,211000000.0,-79000000.0,-24000000.0,211000000.0,108000000.0,144000000.0,144000000.0,11000000.0,37000000.0,,-59000000.0,,-24000000.0,,-68000000.0,,
Broadcom Inc,AVGO,,1730168,2011.0,Q2TTM,2010-05-03,2011-05-01,,-17000000.0,1000000.0,6000000.0,46000000.0,159000000.0,,-70000000.0,53000000.0,,,-215000000.0,-119000000.0,674000000.0,-215000000.0,-119000000.0,674000000.0,340000000.0,541000000.0,541000000.0,43000000.0,-36000000.0,,,,-103000000.0,-232000000.0,,,1000000.0
Broadcom Inc,AVGO,,1730168,2011.0,Q2,2011-01-31,2011-05-01,,,,,,38000000.0,,69000000.0,22000000.0,,,-1000000.0,-19000000.0,253000000.0,-1000000.0,-19000000.0,253000000.0,233000000.0,135000000.0,135000000.0,11000000.0,-38000000.0,,17000000.0,,-19000000.0,-2000000.0,,,
Broadcom Inc,AVGO,,1730168,2011.0,Q1,2010-11-01,2011-01-30,2012-03-08 16:05:54+00:00,-9000000.0,,,,41000000.0,,-111000000.0,22000000.0,,,-224000000.0,-41000000.0,67000000.0,-224000000.0,-41000000.0,67000000.0,-198000000.0,119000000.0,119000000.0,18000000.0,1000000.0,,-17000000.0,,-32000000.0,-230000000.0,0.0,,
Broadcom Inc,AVGO,,1730168,2011.0,Q1TTM,2010-02-01,2011-01-30,,-18000000.0,1000000.0,6000000.0,46000000.0,161000000.0,,-159000000.0,46000000.0,,,-199000000.0,-118000000.0,536000000.0,-199000000.0,-118000000.0,536000000.0,219000000.0,496000000.0,496000000.0,37000000.0,2000000.0,,-17000000.0,,-102000000.0,-230000000.0,,,2000000.0
Broadcom Inc,AVGO,,1730168,2012.0,FY,2011-10-31,2012-10-28,2014-12-29 17:23:59+00:00,-4000000.0,0.0,9000000.0,1000000.0,155000000.0,0.0,-74000000.0,44000000.0,0.0,,-194000000.0,-244000000.0,693000000.0,-194000000.0,-244000000.0,693000000.0,255000000.0,563000000.0,563000000.0,49000000.0,9000000.0,1000000.0,-137000000.0,0.0,-241000000.0,0.0,-110000000.0,0.0,
Broadcom Inc,AVGO,,1730168,2012.0,Q4,2012-07-30,2012-10-28,,-2000000.0,,9000000.0,1000000.0,40000000.0,,-5000000.0,16000000.0,,,-30000000.0,-74000000.0,215000000.0,-30000000.0,-74000000.0,215000000.0,111000000.0,159000000.0,159000000.0,21000000.0,101000000.0,1000000.0,-137000000.0,,-73000000.0,,-10000000.0,,
Broadcom Inc,AVGO,,1730168,2012.0,Q3YTD,2011-10-31,2012-07-29,2013-09-13 16:04:08+00:00,-2000000.0,,,,115000000.0,,-69000000.0,28000000.0,,,-164000000.0,-170000000.0,478000000.0,-164000000.0,-170000000.0,478000000.0,144000000.0,404000000.0,404000000.0,28000000.0,-92000000.0,,,,-168000000.0,,-100000000.0,,
Broadcom Inc,AVGO,,1730168,2012.0,Q3TTM,2011-08-01,2012-07-29,,-1000000.0,,7000000.0,14000000.0,154000000.0,,-78000000.0,43000000.0,,,-196000000.0,-208000000.0,673000000.0,-196000000.0,-208000000.0,673000000.0,269000000.0,558000000.0,558000000.0,39000000.0,-87000000.0,-1000000.0,-27000000.0,-1000000.0,-205000000.0,,-125000000.0,,
Broadcom Inc,AVGO,,1730168,2012.0,Q3,2012-04-30,2012-07-29,,-2000000.0,,,,40000000.0,,-77000000.0,6000000.0,,,-42000000.0,-67000000.0,128000000.0,-42000000.0,-67000000.0,128000000.0,19000000.0,145000000.0,145000000.0,20000000.0,4000000.0,,-37000000.0,,-65000000.0,,-15000000.0,,
Broadcom Inc,AVGO,,1730168,2012.0,Q1,2011-10-31,2012-04-29,2013-06-07 16:11:59+00:00,0.0,,,,75000000.0,,-12000000.0,22000000.0,,,-122000000.0,-103000000.0,350000000.0,-122000000.0,-103000000.0,350000000.0,125000000.0,259000000.0,259000000.0,28000000.0,2000000.0,,-61000000.0,,-103000000.0,,-85000000.0,,
Broadcom Inc,AVGO,,1730168,2012.0,Q2TTM,2011-05-02,2012-04-29,,1000000.0,1000000.0,7000000.0,14000000.0,153000000.0,,-5000000.0,48000000.0,,,-233000000.0,-165000000.0,756000000.0,-233000000.0,-165000000.0,756000000.0,358000000.0,557000000.0,557000000.0,50000000.0,7000000.0,-1000000.0,-110000000.0,-1000000.0,-164000000.0,,-178000000.0,,
Broadcom Inc,AVGO,,1730168,2012.0,Q1TTM,2011-01-31,2012-04-29,,1000000.0,1000000.0,7000000.0,14000000.0,191000000.0,,64000000.0,70000000.0,,,-234000000.0,-184000000.0,1009000000.0,-234000000.0,-184000000.0,1009000000.0,591000000.0,692000000.0,692000000.0,61000000.0,6000000.0,-1000000.0,-130000000.0,-1000000.0,-183000000.0,-2000000.0,-178000000.0,,
Broadcom Inc,AVGO,,1730168,2012.0,Q2,2012-01-30,2012-04-29,,,,,,38000000.0,,24000000.0,17000000.0,,,-20000000.0,-56000000.0,211000000.0,-20000000.0,-56000000.0,211000000.0,135000000.0,134000000.0,134000000.0,15000000.0,1000000.0,,-32000000.0,,-56000000.0,,-6000000.0,,
Broadcom Inc,AVGO,,1730168,2013.0,FY,2012-10-29,2013-11-03,2015-12-17 16:25:23+00:00,-414000000.0,1000000.0,6000000.0,1000000.0,187000000.0,0.0,-66000000.0,101000000.0,8000000.0,,-169000000.0,-652000000.0,722000000.0,-169000000.0,-652000000.0,722000000.0,-99000000.0,552000000.0,552000000.0,48000000.0,17000000.0,,-198000000.0,-15000000.0,-236000000.0,-2000000.0,-95000000.0,13000000.0,0.0
