company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentemployeebenefitliabilities,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Broadcom Inc,AVGO,,1730168,2013.0,Q2,,2013-05-05,2013-06-07 16:11:59+00:00,240000000.0,271000000.0,-7000000.0,2000000.0,1219000000.0,0.0,1518000000.0,59000000.0,201000000.0,,393000000.0,,229000000.0,561000000.0,,,99000000.0,30000000.0,,,,66000000.0,96000000.0,1100000000.0,1000000.0,,3039000000.0,2611000000.0,1818000000.0,330000000.0,2611000000.0,2611000000.0,428000000.0,3039000000.0,660000000.0,98000000.0,
Broadcom Inc,AVGO,,1730168,2013.0,Q1,,2013-02-03,2013-03-14 16:02:20+00:00,196000000.0,266000000.0,-9000000.0,2000000.0,1151000000.0,0.0,1493000000.0,48000000.0,180000000.0,,403000000.0,,208000000.0,529000000.0,,,88000000.0,32000000.0,,,,67000000.0,95000000.0,1034000000.0,1000000.0,,2892000000.0,2518000000.0,1713000000.0,277000000.0,2518000000.0,2518000000.0,374000000.0,2892000000.0,650000000.0,97000000.0,
Broadcom Inc,AVGO,,1730168,2014.0,FY,,2014-11-02,2015-12-17 16:25:23+00:00,515000000.0,782000000.0,-50000000.0,,1604000000.0,0.0,2009000000.0,219000000.0,1596000000.0,,3617000000.0,4543000000.0,519000000.0,1158000000.0,,506000000.0,302000000.0,236000000.0,628000000.0,,,285000000.0,1183000000.0,1284000000.0,46000000.0,,10491000000.0,3243000000.0,3835000000.0,1016000000.0,3243000000.0,3243000000.0,7248000000.0,10491000000.0,5498000000.0,6232000000.0,
Broadcom Inc,AVGO,,1730168,2014.0,Q3,,2014-08-03,2014-09-12 16:36:06+00:00,459000000.0,590000000.0,-7000000.0,,1277000000.0,0.0,1875000000.0,207000000.0,1458000000.0,,3620000000.0,5472000000.0,482000000.0,1016000000.0,,481000000.0,462000000.0,228000000.0,1029000000.0,,,328000000.0,271000000.0,1230000000.0,46000000.0,,10262000000.0,3098000000.0,3840000000.0,940000000.0,3098000000.0,3098000000.0,7164000000.0,10262000000.0,5406000000.0,6224000000.0,
Broadcom Inc,AVGO,,1730168,2014.0,Q2,,2014-05-04,2014-06-10 16:12:30+00:00,274000000.0,319000000.0,-7000000.0,,1278000000.0,0.0,1694000000.0,86000000.0,392000000.0,,441000000.0,,301000000.0,731000000.0,,,136000000.0,56000000.0,,,,73000000.0,101000000.0,1467000000.0,,,3671000000.0,3154000000.0,2034000000.0,416000000.0,3154000000.0,3154000000.0,517000000.0,3671000000.0,906000000.0,101000000.0,
Broadcom Inc,AVGO,,1730168,2014.0,Q1,,2014-02-02,2014-03-13 16:08:34+00:00,257000000.0,323000000.0,-7000000.0,1000000.0,1112000000.0,0.0,1622000000.0,59000000.0,392000000.0,,467000000.0,,286000000.0,684000000.0,,,138000000.0,47000000.0,,,,70000000.0,115000000.0,1377000000.0,1000000.0,,3472000000.0,2992000000.0,1859000000.0,364000000.0,2992000000.0,2992000000.0,480000000.0,3472000000.0,929000000.0,116000000.0,
Broadcom Inc,AVGO,,1730168,2015.0,FY,,2015-11-01,2016-12-23 08:20:18+00:00,617000000.0,1019000000.0,-73000000.0,,1822000000.0,0.0,2547000000.0,250000000.0,1674000000.0,,3277000000.0,3826000000.0,524000000.0,1460000000.0,0.0,475000000.0,394000000.0,206000000.0,,,,345000000.0,381000000.0,2240000000.0,46000000.0,,10515000000.0,4714000000.0,3759000000.0,1119000000.0,4714000000.0,4714000000.0,5801000000.0,10515000000.0,5296000000.0,4682000000.0,
Broadcom Inc,AVGO,,1730168,2015.0,Q3,,2015-08-02,2015-09-10 16:21:56+00:00,501000000.0,809000000.0,-49000000.0,,1354000000.0,0.0,2403000000.0,230000000.0,1729000000.0,,3469000000.0,3915000000.0,507000000.0,1392000000.0,,467000000.0,390000000.0,175000000.0,109000000.0,,,229000000.0,373000000.0,1927000000.0,46000000.0,,9988000000.0,4281000000.0,3169000000.0,952000000.0,4281000000.0,4281000000.0,5707000000.0,9988000000.0,5427000000.0,4755000000.0,
Broadcom Inc,AVGO,,1730168,2015.0,Q2,,2015-05-03,2015-06-10 16:05:18+00:00,501000000.0,758000000.0,-49000000.0,,2508000000.0,0.0,2319000000.0,181000000.0,1596000000.0,,3280000000.0,3926000000.0,490000000.0,1344000000.0,,481000000.0,316000000.0,178000000.0,4000000.0,,,236000000.0,1158000000.0,1791000000.0,46000000.0,,10532000000.0,4061000000.0,4076000000.0,906000000.0,4061000000.0,4061000000.0,6471000000.0,10532000000.0,5112000000.0,5565000000.0,
Broadcom Inc,AVGO,,1730168,2015.0,Q1,,2015-02-01,2015-03-11 16:28:27+00:00,452000000.0,718000000.0,-49000000.0,,2569000000.0,0.0,2131000000.0,132000000.0,1596000000.0,,3445000000.0,4531000000.0,500000000.0,1269000000.0,,496000000.0,307000000.0,215000000.0,4000000.0,,,289000000.0,1197000000.0,1546000000.0,46000000.0,,10697000000.0,3628000000.0,4098000000.0,845000000.0,3628000000.0,3628000000.0,7069000000.0,10697000000.0,5330000000.0,6224000000.0,
Broadcom Inc,AVGO,,1730168,2016.0,FY,,2016-10-30,2017-12-21 17:10:12+00:00,1261000000.0,2181000000.0,-134000000.0,,3097000000.0,0.0,19241000000.0,517000000.0,24732000000.0,,15068000000.0,13188000000.0,1400000000.0,2509000000.0,2984000000.0,531000000.0,447000000.0,846000000.0,,,,532000000.0,11293000000.0,-215000000.0,454000000.0,,49966000000.0,18892000000.0,7125000000.0,3078000000.0,18892000000.0,21876000000.0,28090000000.0,49966000000.0,40332000000.0,25012000000.0,
Broadcom Inc,AVGO,,1730168,2016.0,Q3,,2016-07-31,2016-09-08 17:28:22+00:00,1127000000.0,2181000000.0,-72000000.0,,1961000000.0,0.0,18926000000.0,424000000.0,24784000000.0,,15819000000.0,13381000000.0,1306000000.0,2573000000.0,3031000000.0,468000000.0,354000000.0,843000000.0,246000000.0,,,528000000.0,10671000000.0,619000000.0,334000000.0,,49752000000.0,19473000000.0,6048000000.0,2728000000.0,19473000000.0,22504000000.0,27248000000.0,49752000000.0,41131000000.0,24520000000.0,
Broadcom Inc,AVGO,,1730168,2016.0,Q2,,2016-05-01,2016-06-09 16:57:05+00:00,985000000.0,1857000000.0,-73000000.0,,2041000000.0,0.0,18659000000.0,303000000.0,24776000000.0,,16944000000.0,14664000000.0,1467000000.0,2486000000.0,3060000000.0,475000000.0,480000000.0,1019000000.0,842000000.0,,,514000000.0,10855000000.0,1116000000.0,344000000.0,,51407000000.0,19702000000.0,6687000000.0,2651000000.0,19702000000.0,22762000000.0,28645000000.0,51407000000.0,42234000000.0,25994000000.0,
Broadcom Inc,AVGO,,1730168,2016.0,Q1,,2016-01-31,2016-03-10 16:08:28+00:00,523000000.0,1060000000.0,-73000000.0,,2169000000.0,0.0,2699000000.0,101000000.0,1685000000.0,,3089000000.0,3892000000.0,490000000.0,1505000000.0,,469000000.0,248000000.0,192000000.0,4000000.0,,,527000000.0,433000000.0,2495000000.0,46000000.0,,10777000000.0,5121000000.0,3971000000.0,862000000.0,5121000000.0,5121000000.0,5656000000.0,10777000000.0,5301000000.0,4794000000.0,
Broadcom Inc,AVGO,,1730168,2017.0,FY,,2017-10-29,2018-12-21 17:17:50+00:00,1105000000.0,2448000000.0,-91000000.0,,11204000000.0,0.0,20505000000.0,626000000.0,24706000000.0,,10832000000.0,17431000000.0,1447000000.0,2599000000.0,2901000000.0,,724000000.0,681000000.0,,,,458000000.0,11272000000.0,-129000000.0,117000000.0,,54418000000.0,20285000000.0,15823000000.0,2529000000.0,20285000000.0,23186000000.0,31232000000.0,54418000000.0,35996000000.0,28703000000.0,0.0
Broadcom Inc,AVGO,,1730168,2017.0,Q3,,2017-07-30,2017-09-07 16:35:49+00:00,1158000000.0,2417000000.0,,,5249000000.0,0.0,20180000000.0,546000000.0,24706000000.0,,11927000000.0,13572000000.0,1431000000.0,2909000000.0,2902000000.0,503000000.0,646000000.0,514000000.0,,,-133000000.0,457000000.0,10945000000.0,-245000000.0,0.0,200000000.0,49942000000.0,19802000000.0,9943000000.0,2218000000.0,19802000000.0,22704000000.0,27238000000.0,49942000000.0,37090000000.0,25020000000.0,
Broadcom Inc,AVGO,,1730168,2017.0,Q2,,2017-04-30,2017-06-08 16:14:41+00:00,,,,,,0.0,19869000000.0,464000000.0,,,,,1311000000.0,,2918000000.0,508000000.0,,,,,-133000000.0,,,-311000000.0,0.0,200000000.0,1511000000.0,19425000000.0,1511000000.0,464000000.0,19425000000.0,22343000000.0,972000000.0,23315000000.0,,508000000.0,
Broadcom Inc,AVGO,,1730168,2017.0,Q1,,2017-01-29,2017-03-09 17:03:26+00:00,1047000000.0,1947000000.0,-134000000.0,,3536000000.0,0.0,19504000000.0,336000000.0,24700000000.0,,14067000000.0,13562000000.0,1336000000.0,2646000000.0,2977000000.0,518000000.0,531000000.0,739000000.0,,,,854000000.0,11405000000.0,-337000000.0,0.0,,49617000000.0,19033000000.0,7350000000.0,2122000000.0,19033000000.0,22010000000.0,27607000000.0,49617000000.0,39621000000.0,25485000000.0,
Broadcom Inc,AVGO,,1730168,2018.0,FY,,2018-11-04,2019-12-20 16:10:06+00:00,811000000.0,3325000000.0,-115000000.0,,4292000000.0,0.0,23285000000.0,715000000.0,26913000000.0,,10762000000.0,17493000000.0,1124000000.0,2635000000.0,,,366000000.0,812000000.0,,,,707000000.0,3636000000.0,3487000000.0,0.0,,50124000000.0,26657000000.0,9107000000.0,2338000000.0,26657000000.0,26657000000.0,23467000000.0,50124000000.0,38382000000.0,21129000000.0,0.0
Broadcom Inc,AVGO,,1730168,2018.0,Q3,,2018-08-05,2018-09-13 16:08:44+00:00,785000000.0,3010000000.0,-106000000.0,,4136000000.0,0.0,23291000000.0,622000000.0,26920000000.0,,11598000000.0,17487000000.0,1216000000.0,2695000000.0,0.0,,333000000.0,663000000.0,,,,464000000.0,3246000000.0,4267000000.0,117000000.0,,50372000000.0,27452000000.0,8695000000.0,2187000000.0,27452000000.0,27452000000.0,22920000000.0,50372000000.0,38982000000.0,20733000000.0,0.0
Broadcom Inc,AVGO,,1730168,2018.0,Q2,,2018-05-06,2018-06-14 16:44:41+00:00,836000000.0,2749000000.0,-106000000.0,,8187000000.0,0.0,24305000000.0,417000000.0,26908000000.0,,12346000000.0,17481000000.0,1235000000.0,2720000000.0,0.0,,303000000.0,754000000.0,,,,488000000.0,3264000000.0,7868000000.0,117000000.0,,54936000000.0,32067000000.0,12474000000.0,2124000000.0,32067000000.0,32067000000.0,22869000000.0,54936000000.0,39742000000.0,20745000000.0,0.0
Broadcom Inc,AVGO,,1730168,2018.0,Q1,,2018-02-04,2018-03-15 17:25:17+00:00,816000000.0,2459000000.0,-82000000.0,,7076000000.0,0.0,20851000000.0,333000000.0,26899000000.0,,13171000000.0,17475000000.0,1291000000.0,2747000000.0,3180000000.0,,394000000.0,704000000.0,,,,507000000.0,6018000000.0,5132000000.0,117000000.0,,54544000000.0,25901000000.0,11220000000.0,1970000000.0,25901000000.0,29081000000.0,25463000000.0,54544000000.0,40577000000.0,23493000000.0,
Broadcom Inc,AVGO,,1730168,2019.0,FY,,2019-11-03,2020-06-12 16:42:26+00:00,855000000.0,3259000000.0,-140000000.0,,5055000000.0,0.0,25081000000.0,641000000.0,36714000000.0,2565000000.0,17554000000.0,30011000000.0,874000000.0,2565000000.0,,,729000000.0,2616000000.0,,,,743000000.0,5613000000.0,0.0,2787000000.0,,67493000000.0,24941000000.0,9917000000.0,6899000000.0,24941000000.0,24941000000.0,42523000000.0,67493000000.0,55011000000.0,35624000000.0,0.0
Broadcom Inc,AVGO,,1730168,2019.0,Q3,,2019-08-04,2019-09-13 16:39:17+00:00,996000000.0,3539000000.0,-116000000.0,,5462000000.0,0.0,21619000000.0,575000000.0,36686000000.0,,18879000000.0,34028000000.0,1091000000.0,2611000000.0,,,806000000.0,3174000000.0,,,,693000000.0,5954000000.0,0.0,3537000000.0,,69767000000.0,21503000000.0,10898000000.0,8282000000.0,21503000000.0,21503000000.0,48264000000.0,69767000000.0,56258000000.0,39982000000.0,0.0
Broadcom Inc,AVGO,,1730168,2019.0,Q2,,2019-05-05,2019-06-14 17:01:50+00:00,759000000.0,3484000000.0,-116000000.0,,5328000000.0,0.0,22288000000.0,478000000.0,36662000000.0,,20188000000.0,34011000000.0,1034000000.0,2654000000.0,,,831000000.0,3729000000.0,,,,735000000.0,6230000000.0,0.0,3537000000.0,,70916000000.0,22172000000.0,10677000000.0,8503000000.0,22172000000.0,22172000000.0,48744000000.0,70916000000.0,57585000000.0,40241000000.0,0.0
Broadcom Inc,AVGO,,1730168,2019.0,Q1,,2019-02-03,2019-03-15 16:58:40+00:00,738000000.0,3677000000.0,-116000000.0,,5093000000.0,0.0,23081000000.0,463000000.0,36647000000.0,,21493000000.0,34104000000.0,1074000000.0,2684000000.0,,,760000000.0,3611000000.0,,,,682000000.0,6433000000.0,259000000.0,3537000000.0,,72110000000.0,23224000000.0,10604000000.0,8349000000.0,23224000000.0,23224000000.0,48886000000.0,72110000000.0,58822000000.0,40537000000.0,0.0
Broadcom Inc,AVGO,,1730168,2020.0,Q2,,2020-05-03,2020-06-12 16:42:26+00:00,1230000000.0,3211000000.0,-131000000.0,,9207000000.0,0.0,24073000000.0,494000000.0,43457000000.0,2618000000.0,19909000000.0,45044000000.0,953000000.0,2618000000.0,,,851000000.0,4058000000.0,,,,1342000000.0,5933000000.0,0.0,819000000.0,,81548000000.0,23942000000.0,14222000000.0,6601000000.0,23942000000.0,23942000000.0,57578000000.0,81548000000.0,64708000000.0,50977000000.0,0.0
Broadcom Inc,AVGO,,1730168,2020.0,Q1,,2020-02-02,2020-03-13 17:12:50+00:00,985000000.0,3651000000.0,-132000000.0,,6444000000.0,0.0,24500000000.0,435000000.0,43472000000.0,,21465000000.0,42407000000.0,944000000.0,2616000000.0,,,1070000000.0,4008000000.0,,,,1344000000.0,6464000000.0,0.0,2311000000.0,,81006000000.0,24368000000.0,12109000000.0,7739000000.0,24368000000.0,24368000000.0,56610000000.0,81006000000.0,66281000000.0,48871000000.0,0.0
