company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-09 12:25:10+00:00,,,203125000.0,,1347000.0,33810000.0,10214000.0,4315580000.0,-180665000.0,-176750000.0,379293000.0,,24795000.0,8890000.0,-180665000.0,-151955000.0,388183000.0,56910000.0,105724000.0,108643000.0,-2919000.0,33715000.0,275000.0,,,,-180557000.0,-4506734000.0,,3807000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2010.0,Q2TTM,2009-07-01,2010-06-30,,-546248000.0,,266566000.0,,-2788000.0,58910000.0,20048000.0,5446700000.0,277195000.0,-816859000.0,553280000.0,,-409000.0,2007000.0,277195000.0,-817268000.0,555287000.0,12426000.0,174098000.0,175402000.0,-1304000.0,52402000.0,894000.0,,,,-279736000.0,-5190447000.0,,9125000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2010.0,Q2,2010-04-01,2010-06-30,,,,66718000.0,,-2453000.0,51476000.0,2947000.0,1105100000.0,-90215000.0,-64873000.0,173210000.0,,-50000.0,-445000.0,-90215000.0,-64923000.0,172765000.0,15174000.0,42850000.0,43459000.0,-609000.0,11557000.0,-193000.0,,,,-66901000.0,-1199492000.0,1423000.0,2028000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-09 06:03:33+00:00,,,133534000.0,,-3596000.0,5642000.0,6207000.0,2480400000.0,-116681000.0,-107812000.0,243486000.0,,-133000.0,793000.0,-116681000.0,-107945000.0,244279000.0,16057000.0,83767000.0,85109000.0,-1342000.0,19201000.0,,,,,-112893000.0,-2603288000.0,,5081000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2010.0,Q1,2010-01-01,2010-03-31,2011-05-10 11:25:56+00:00,,,66816000.0,,-1143000.0,-45834000.0,3260000.0,1375300000.0,-26466000.0,-42939000.0,70276000.0,,-83000.0,1238000.0,-26466000.0,-43022000.0,71514000.0,883000.0,40917000.0,41650000.0,-733000.0,7644000.0,193000.0,,,,-45992000.0,-1403796000.0,-1423000.0,3053000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2011.0,Q4,2011-10-01,2011-12-31,,,,-23754000.0,-93312000.0,-247000.0,-13893000.0,-6445000.0,979266000.0,-128419000.0,-54157000.0,-16132000.0,43421000.0,-52854000.0,208746000.0,-84998000.0,-107011000.0,192614000.0,358000.0,-10499000.0,-142994000.0,132495000.0,164509000.0,33000.0,786000.0,,,36996000.0,-1101273000.0,,1373000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2011.0,FY,2011-01-01,2011-12-31,2014-02-24 17:20:13+00:00,,,190141000.0,91958000.0,-1097000.0,-355068000.0,3623000.0,7231006000.0,-337019000.0,-79022000.0,229517000.0,43421000.0,-49238000.0,209520000.0,-293598000.0,-128260000.0,439037000.0,16082000.0,-1592171000.0,-1724666000.0,132495000.0,2119110000.0,33000.0,786000.0,,,-178416000.0,-7571681000.0,,6650000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2011.0,Q3TTM,2010-10-01,2011-09-30,,,,258009000.0,185270000.0,-2699000.0,-221209000.0,11261000.0,8563107000.0,-245359000.0,-115798000.0,357001000.0,-268000.0,-22950000.0,20457000.0,-245627000.0,-138748000.0,377458000.0,-9616000.0,-1604640000.0,-1651302000.0,46662000.0,1971503000.0,3000.0,,,,-310777000.0,-8819730000.0,,9709000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2011.0,Q3,2011-07-01,2011-09-30,,,,70556000.0,-443000.0,-4099000.0,-416341000.0,1270000.0,1849450000.0,22141000.0,-96509000.0,66001000.0,,3616000.0,774000.0,22141000.0,-92893000.0,66775000.0,-8076000.0,-1552034000.0,-1552034000.0,,1963820000.0,,,,,-96658000.0,-1828579000.0,,592000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-08 16:45:15+00:00,,,213895000.0,185270000.0,-850000.0,-341175000.0,10068000.0,6251740000.0,-208600000.0,-24865000.0,245649000.0,,3616000.0,774000.0,-208600000.0,-21249000.0,246423000.0,15724000.0,-1581672000.0,-1581672000.0,,1954601000.0,,0.0,,,-215412000.0,-6470408000.0,,5277000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-07 16:24:53+00:00,,,143339000.0,185713000.0,3249000.0,75166000.0,8798000.0,4402290000.0,-230741000.0,71644000.0,179648000.0,,,,-230741000.0,71644000.0,179648000.0,23800000.0,-29638000.0,-29638000.0,,-9219000.0,,,,,-118754000.0,-4641829000.0,,4685000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2011.0,Q2TTM,2010-07-01,2011-06-30,,,,257044000.0,185713000.0,6343000.0,223300000.0,13998000.0,8548837000.0,-331484000.0,-88227000.0,426807000.0,-268000.0,-1638000.0,27780000.0,-331752000.0,-89865000.0,454587000.0,39313000.0,-30649000.0,-75734000.0,45085000.0,22197000.0,278000.0,,,,-281783000.0,-8894597000.0,,7843000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2011.0,Q2,2011-04-01,2011-06-30,,,,71015000.0,93933000.0,302000.0,131278000.0,5885000.0,2206490000.0,-154037000.0,18468000.0,142465000.0,,,,-154037000.0,18468000.0,142465000.0,7198000.0,-53020000.0,-53020000.0,,-6808000.0,,,,,-78343000.0,-2366992000.0,580000.0,2878000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2011.0,Q1TTM,2010-04-01,2011-03-31,,,,252747000.0,91780000.0,3588000.0,143498000.0,11060000.0,7447447000.0,-267662000.0,-171568000.0,457552000.0,-268000.0,-1688000.0,27335000.0,-267930000.0,-173256000.0,484887000.0,47289000.0,65221000.0,20745000.0,44476000.0,40562000.0,85000.0,,,,-270341000.0,-7727097000.0,843000.0,6993000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2011.0,Q1,2011-01-01,2011-03-31,2012-05-09 12:55:10+00:00,,,72324000.0,91780000.0,2947000.0,-56112000.0,2913000.0,2195800000.0,-76704000.0,53176000.0,37183000.0,,,,-76704000.0,53176000.0,37183000.0,16602000.0,23382000.0,23382000.0,,-2411000.0,,,,,-40411000.0,-2274837000.0,-580000.0,1807000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2012.0,Q4,2012-10-01,2012-12-31,,,,46414000.0,1695000.0,-75000.0,-48074000.0,3296000.0,1652097000.0,-1125769000.0,-41442000.0,17116000.0,1135812000.0,-44812000.0,43674000.0,10043000.0,-86254000.0,60790000.0,-15496000.0,30552000.0,8167000.0,22385000.0,10609000.0,211000.0,-1103000.0,,,-45629000.0,-2781373000.0,,3595000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2012.0,FY,2012-01-01,2012-12-31,2015-02-17 16:12:57+00:00,,,186748000.0,58034000.0,733000.0,-15860000.0,6434000.0,5165616000.0,-1400465000.0,-50074000.0,204879000.0,1098002000.0,-124104000.0,277539000.0,-302463000.0,-174178000.0,482418000.0,6510000.0,161041000.0,21762000.0,139279000.0,12229000.0,571000.0,2822000.0,0.0,,-123892000.0,-6573086000.0,0.0,12962000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2012.0,Q3TTM,2011-10-01,2012-09-30,,,,116580000.0,-36973000.0,561000.0,18321000.0,-3307000.0,4492785000.0,-403115000.0,-62789000.0,171631000.0,5611000.0,-132146000.0,442611000.0,-397504000.0,-194935000.0,614242000.0,22364000.0,119990000.0,-129399000.0,249389000.0,166129000.0,393000.0,4711000.0,,,-41267000.0,-4892986000.0,,10740000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2012.0,Q3,2012-07-01,2012-09-30,,,,47695000.0,56339000.0,493000.0,45905000.0,1727000.0,1098187000.0,-71491000.0,21563000.0,55611000.0,-28161000.0,-30061000.0,51771000.0,-99652000.0,-8498000.0,107382000.0,-275000.0,36441000.0,-2192000.0,38633000.0,-35797000.0,37000.0,929000.0,,,-35034000.0,-1171442000.0,,-671000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-12 08:15:36+00:00,,,140334000.0,56339000.0,808000.0,32214000.0,3138000.0,3513519000.0,-274696000.0,-8632000.0,187763000.0,-37810000.0,-79292000.0,233865000.0,-312506000.0,-87924000.0,421628000.0,22006000.0,130489000.0,13595000.0,116894000.0,1620000.0,360000.0,3925000.0,,,-78263000.0,-3791713000.0,,9367000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2012.0,Q2TTM,2011-07-01,2012-06-30,,,,139441000.0,-93755000.0,-4031000.0,-443925000.0,-3764000.0,5244048000.0,-309483000.0,-180861000.0,182021000.0,33772000.0,-98469000.0,391614000.0,-275711000.0,-279330000.0,573635000.0,14563000.0,-1468485000.0,-1679241000.0,210756000.0,2165746000.0,356000.0,3782000.0,,,-102891000.0,-5550123000.0,,12003000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2012.0,Q2,2012-04-01,2012-06-30,,,,28039000.0,,-3043000.0,81328000.0,1411000.0,984665000.0,-249339000.0,5830000.0,118316000.0,-13150000.0,-44499000.0,191958000.0,-262489000.0,-38669000.0,310274000.0,6073000.0,56165000.0,-10672000.0,66837000.0,19621000.0,37000.0,790000.0,,,-3444000.0,-1237707000.0,2255000.0,8484000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-08 16:33:15+00:00,,,92639000.0,,315000.0,-13691000.0,1411000.0,2415332000.0,-203205000.0,-30195000.0,132152000.0,-9649000.0,-49231000.0,182094000.0,-212854000.0,-79426000.0,314246000.0,22281000.0,94048000.0,15787000.0,78261000.0,37417000.0,323000.0,2996000.0,,,-43229000.0,-2620271000.0,,10038000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2012.0,Q1TTM,2011-04-01,2012-03-31,,,,182417000.0,178000.0,-686000.0,-393975000.0,710000.0,6465873000.0,-214181000.0,-168223000.0,206170000.0,46922000.0,-53970000.0,199656000.0,-167259000.0,-222193000.0,405826000.0,15688000.0,-1577670000.0,-1721589000.0,143919000.0,2139317000.0,319000.0,2992000.0,,,-177790000.0,-6679408000.0,-1675000.0,6397000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2012.0,Q1,2012-01-01,2012-03-31,2013-05-09 16:45:14+00:00,,,64600000.0,,3358000.0,-95019000.0,,1430667000.0,46134000.0,-36025000.0,13836000.0,3501000.0,-4732000.0,-9864000.0,49635000.0,-40757000.0,3972000.0,16208000.0,37883000.0,26459000.0,11424000.0,17796000.0,286000.0,2206000.0,,,-39785000.0,-1382564000.0,-2255000.0,1554000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2013.0,FY,2013-01-01,2013-12-31,2016-02-22 16:23:45+00:00,,,173829000.0,,1000.0,-611346000.0,23481000.0,2578450000.0,-877942000.0,-165223000.0,-330727000.0,-51584000.0,1403494000.0,14086000.0,-929526000.0,1238271000.0,-316641000.0,-7895000.0,819357000.0,816554000.0,2803000.0,-709764000.0,1954000.0,0.0,0.0,,-175163000.0,-3481827000.0,0.0,9940000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2013.0,Q4,2013-10-01,2013-12-31,,,,,,217000.0,,5843000.0,777700000.0,-188555000.0,-83362000.0,-72099000.0,,,-88000.0,-188555000.0,-83362000.0,-72187000.0,-343887000.0,0.0,,0.0,,-185000.0,,,,-84776000.0,-971913000.0,,1414000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2013.0,Q3TTM,2012-10-01,2013-09-30,,,,178065000.0,1695000.0,-291000.0,-515362000.0,20934000.0,3452847000.0,-1815156000.0,-123303000.0,-241512000.0,1084228000.0,1358682000.0,57848000.0,-730928000.0,1235379000.0,-183664000.0,320496000.0,887586000.0,862310000.0,25276000.0,-767544000.0,2350000.0,-1103000.0,,,-136016000.0,-5291287000.0,,12121000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2013.0,Q3,2013-07-01,2013-09-30,,,,42264000.0,,-61000.0,-70353000.0,8853000.0,902000000.0,385427000.0,-37140000.0,-13540000.0,,,,385427000.0,-37140000.0,-13540000.0,334686000.0,415120000.0,415120000.0,,-400571000.0,1967000.0,,,,-41395000.0,-527393000.0,,4255000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-10 15:54:51+00:00,,,131651000.0,,-216000.0,-467288000.0,17638000.0,1800750000.0,-689387000.0,-81861000.0,-258628000.0,-51584000.0,1403494000.0,14174000.0,-740971000.0,1321633000.0,-244454000.0,335992000.0,857034000.0,854143000.0,2891000.0,-778153000.0,2139000.0,,0.0,,-90387000.0,-2509914000.0,0.0,8526000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2013.0,Q2TTM,2012-07-01,2013-06-30,,,,,58034000.0,263000.0,,13808000.0,3649034000.0,-2272074000.0,-64600000.0,-172361000.0,1056067000.0,1328621000.0,109619000.0,-1216007000.0,1264021000.0,-62742000.0,-14465000.0,0.0,,0.0,,420000.0,-174000.0,,,-129655000.0,-5935336000.0,,7195000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2013.0,Q2,2013-04-01,2013-06-30,,,,,,-526000.0,,8785000.0,524500000.0,195579000.0,-30317000.0,-153629000.0,-15084000.0,-17349000.0,28220000.0,180495000.0,-47666000.0,-125409000.0,6894000.0,0.0,,0.0,,-60000.0,,,,-33191000.0,-338399000.0,753000.0,2874000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-11 14:03:13+00:00,,,89387000.0,,-155000.0,-396935000.0,8785000.0,898750000.0,-1074814000.0,-44721000.0,-245088000.0,-51584000.0,1403494000.0,14174000.0,-1126398000.0,1358773000.0,-230914000.0,1306000.0,441914000.0,439023000.0,2891000.0,-377582000.0,172000.0,,0.0,,-48992000.0,-1982521000.0,0.0,4271000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2013.0,Q1TTM,2012-04-01,2013-03-31,,,,167452000.0,58034000.0,-2254000.0,-73521000.0,6434000.0,4109199000.0,-2716992000.0,-28453000.0,99584000.0,1058001000.0,1301471000.0,273357000.0,-1658991000.0,1273018000.0,372941000.0,-15286000.0,618955000.0,466448000.0,152507000.0,-460795000.0,517000.0,616000.0,,,-99908000.0,-6834644000.0,1502000.0,12805000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 16:42:48+00:00,,,45304000.0,,371000.0,-152680000.0,,374250000.0,-1270393000.0,-14404000.0,-91459000.0,-36500000.0,1420843000.0,-14046000.0,-1306893000.0,1406439000.0,-105505000.0,-5588000.0,495797000.0,471145000.0,24652000.0,-455228000.0,232000.0,,0.0,,-15801000.0,-1644122000.0,-753000.0,1397000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2014.0,FY,2014-01-01,2014-12-31,2017-02-22 16:17:55+00:00,0.0,,164297000.0,,-1666000.0,-23581000.0,7861000.0,4933297000.0,-29856000.0,-121792000.0,152946000.0,,,,-29888000.0,-121792000.0,152946000.0,-400000.0,-20296000.0,-19644000.0,-652000.0,31874000.0,360000.0,0.0,-26200000.0,,-149421000.0,-4920174000.0,-25000000.0,27629000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2014.0,Q4,2014-10-01,2014-12-31,,,,41648000.0,,-1059000.0,33475000.0,2565000.0,1231552000.0,-66809000.0,-50994000.0,104875000.0,,,,-66841000.0,-50994000.0,104875000.0,-14019000.0,5277000.0,5093000.0,184000.0,24659000.0,28000.0,,-6546000.0,,-59935000.0,-1294408000.0,,8941000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-09 16:20:55+00:00,,,122649000.0,,-607000.0,-57056000.0,5296000.0,3701745000.0,36953000.0,-70798000.0,48071000.0,,,,36953000.0,-70798000.0,48071000.0,13619000.0,-25573000.0,-24737000.0,-836000.0,7215000.0,332000.0,,-19654000.0,,-89486000.0,-3625766000.0,-25000000.0,18688000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2014.0,Q3TTM,2013-10-01,2014-09-30,,,,,,-390000.0,,11139000.0,4479445000.0,-151602000.0,-154160000.0,-24028000.0,,,-88000.0,-151602000.0,-154160000.0,-24116000.0,-330268000.0,0.0,,0.0,,147000.0,,-19654000.0,,-174262000.0,-4597679000.0,-25000000.0,20102000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2014.0,Q3,2014-07-01,2014-09-30,,,,40955000.0,,-436000.0,-13242000.0,343000.0,1103551000.0,-17018000.0,-34732000.0,22803000.0,,,,-17018000.0,-34732000.0,22803000.0,-29383000.0,-15972000.0,-15136000.0,-836000.0,10226000.0,48000.0,,-6565000.0,,-35864000.0,-1114395000.0,,1132000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2014.0,Q2TTM,2013-07-01,2014-06-30,,,,,,-15000.0,,19649000.0,4277894000.0,250843000.0,-156568000.0,-60371000.0,,,-88000.0,250843000.0,-156568000.0,-60459000.0,33801000.0,0.0,,0.0,,2066000.0,,-13089000.0,,-179793000.0,-4010677000.0,-25000000.0,23225000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2014.0,Q2,2014-04-01,2014-06-30,,,,41448000.0,,87000.0,-47692000.0,4084000.0,1395399000.0,18860000.0,-9403000.0,-7531000.0,,,,18860000.0,-9403000.0,-7531000.0,2013000.0,-645000.0,-645000.0,,-642000.0,25000.0,,-6546000.0,,-25587000.0,-1374102000.0,,16184000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-10 13:50:11+00:00,,,81694000.0,,-171000.0,-43814000.0,4953000.0,2598194000.0,53971000.0,-36066000.0,25268000.0,,,,53971000.0,-36066000.0,25268000.0,43002000.0,-9601000.0,-9601000.0,,-3011000.0,284000.0,,-13089000.0,,-53622000.0,-2511371000.0,-25000000.0,17556000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2014.0,Q1,2014-01-01,2014-03-31,2015-05-11 16:17:29+00:00,,,40246000.0,,-258000.0,3878000.0,869000.0,1202795000.0,35111000.0,-26663000.0,32799000.0,,,,35111000.0,-26663000.0,32799000.0,40989000.0,-8956000.0,-8956000.0,,-2369000.0,259000.0,,-6543000.0,,-28035000.0,-1137269000.0,-25000000.0,1372000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2014.0,Q1TTM,2013-04-01,2014-03-31,,,,168771000.0,,-628000.0,-454788000.0,24350000.0,3406995000.0,427562000.0,-177482000.0,-206469000.0,-15084000.0,-17349000.0,28132000.0,412478000.0,-194831000.0,-178337000.0,38682000.0,314604000.0,336453000.0,-21849000.0,-256905000.0,1981000.0,,-6543000.0,,-187397000.0,-2974974000.0,-24247000.0,9915000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2015.0,FY,2015-01-01,2015-12-31,2018-02-26 17:10:42+00:00,0.0,,176884000.0,,-1638000.0,57493000.0,,1745670000.0,-215896000.0,-146247000.0,408153000.0,,,,-215896000.0,-146247000.0,408153000.0,44372000.0,-8508000.0,-7413000.0,-1095000.0,181189000.0,342000.0,-2200000.0,-26182000.0,,-162542000.0,-1882700000.0,-53026000.0,18495000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2015.0,Q4,2015-10-01,2015-12-31,,,,44909000.0,,-201000.0,6370000.0,-891000.0,4700000.0,-7517000.0,-81440000.0,86125000.0,,,,-7517000.0,-81440000.0,86125000.0,-3033000.0,18480000.0,19575000.0,-1095000.0,15271000.0,156000.0,-2200000.0,-6398000.0,,-81913000.0,-5068000.0,-16000.0,2673000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-07 16:16:13+00:00,0.0,,131975000.0,,-1437000.0,51123000.0,891000.0,1740970000.0,-208379000.0,-64807000.0,322028000.0,,,,-208379000.0,-64807000.0,322028000.0,47405000.0,-26988000.0,-26988000.0,,165918000.0,186000.0,,-19784000.0,,-80629000.0,-1877632000.0,-53010000.0,15822000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2015.0,Q3TTM,2014-10-01,2015-09-30,,,,173623000.0,,-2496000.0,84598000.0,3456000.0,2972522000.0,-275188000.0,-115801000.0,426903000.0,,,,-275220000.0,-115801000.0,426903000.0,33386000.0,-21711000.0,-21895000.0,184000.0,190577000.0,214000.0,,-26330000.0,,-140564000.0,-3172040000.0,-53010000.0,24763000.0
Dean Foods Co,DF,5RGFDMYH829UYJH0KY29,931336,2015.0,Q3,2015-07-01,2015-09-30,,,,45010000.0,,-793000.0,-24483000.0,-48000.0,12000000.0,-61816000.0,-29571000.0,50257000.0,,,,-61816000.0,-29571000.0,50257000.0,-41923000.0,20233000.0,20233000.0,,9497000.0,-13000.0,,-6572000.0,,-32578000.0,-14173000.0,-53010000.0,3007000.0
