company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2009.0,Q3,2009-07-01,2009-09-30,,-226000000.0,,,212000000.0,,92000000.0,-209000000.0,26000000.0,,-2565000000.0,-373000000.0,1846000000.0,-2565000000.0,-373000000.0,1846000000.0,-1000000000.0,1854000000.0,1854000000.0,-11000000.0,,13000000.0,-1051000000.0,,-160000000.0,-132000000.0,-1408000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-27 10:09:42+00:00,-209000000.0,,,395000000.0,,38000000.0,964000000.0,105000000.0,2987000000.0,-3145000000.0,-395000000.0,4573000000.0,-3145000000.0,-395000000.0,4573000000.0,1071000000.0,3114000000.0,3114000000.0,100000000.0,,137000000.0,-2161000000.0,,-323000000.0,-1226000000.0,-2850000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2009.0,Q2TTM,2008-07-01,2009-06-30,,-1843000000.0,2998000000.0,499000000.0,833000000.0,,-415000000.0,-284000000.0,155000000.0,7212000000.0,-4837000000.0,-2583000000.0,7409000000.0,-4837000000.0,-2583000000.0,7409000000.0,-426000000.0,6783000000.0,6783000000.0,77000000.0,-57000000.0,108000000.0,-4221000000.0,,-848000000.0,-1768000000.0,-6158000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2009.0,Q2,2009-04-01,2009-06-30,,,,,202000000.0,,165000000.0,1226000000.0,87000000.0,,-2863000000.0,-207000000.0,3146000000.0,-2863000000.0,-207000000.0,3146000000.0,241000000.0,1597000000.0,1597000000.0,121000000.0,,-29000000.0,-1072000000.0,,-178000000.0,-404000000.0,-1474000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 11:35:43+00:00,-209000000.0,,,193000000.0,,-127000000.0,-262000000.0,18000000.0,2987000000.0,-282000000.0,-188000000.0,1427000000.0,-282000000.0,-188000000.0,1427000000.0,830000000.0,1517000000.0,1517000000.0,-21000000.0,,166000000.0,-1089000000.0,,-145000000.0,-822000000.0,-1376000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2010.0,Q4,2010-10-01,2010-12-31,,-41000000.0,2728000000.0,912000000.0,255000000.0,,-50000000.0,-484000000.0,60000000.0,-175000000.0,-3071000000.0,-264000000.0,1581000000.0,-3071000000.0,-264000000.0,1581000000.0,-1804000000.0,1810000000.0,1810000000.0,,,7000000.0,-1169000000.0,,-230000000.0,-620000000.0,-1167000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 12:13:08+00:00,-83000000.0,2728000000.0,912000000.0,932000000.0,,14000000.0,1035000000.0,229000000.0,1609000000.0,-8578000000.0,-710000000.0,9437000000.0,-8578000000.0,-710000000.0,9437000000.0,163000000.0,7498000000.0,7498000000.0,-28000000.0,,86000000.0,-4423000000.0,,-713000000.0,-963000000.0,-5030000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2010.0,Q3TTM,2009-10-01,2010-09-30,,-36000000.0,2537000000.0,743000000.0,923000000.0,,68000000.0,1135000000.0,215000000.0,2361000000.0,-6708000000.0,-776000000.0,9321000000.0,-6708000000.0,-776000000.0,9321000000.0,1905000000.0,7272000000.0,7272000000.0,-9000000.0,,-25000000.0,-4369000000.0,,-715000000.0,315000000.0,-5230000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2010.0,Q3,2010-07-01,2010-09-30,,-41000000.0,,,230000000.0,,204000000.0,290000000.0,79000000.0,654000000.0,-503000000.0,-195000000.0,2417000000.0,-503000000.0,-195000000.0,2417000000.0,1923000000.0,1892000000.0,1892000000.0,5000000.0,,10000000.0,-1071000000.0,,-164000000.0,870000000.0,-1035000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-03 09:45:51+00:00,-42000000.0,,,677000000.0,,64000000.0,1519000000.0,169000000.0,1784000000.0,-5507000000.0,-446000000.0,7856000000.0,-5507000000.0,-446000000.0,7856000000.0,1967000000.0,5688000000.0,5688000000.0,-28000000.0,,79000000.0,-3254000000.0,,-483000000.0,-343000000.0,-3863000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2010.0,Q2TTM,2009-07-01,2010-06-30,,-221000000.0,2537000000.0,743000000.0,905000000.0,,-44000000.0,636000000.0,162000000.0,1707000000.0,-8770000000.0,-954000000.0,8750000000.0,-8770000000.0,-954000000.0,8750000000.0,-1018000000.0,7234000000.0,7234000000.0,-25000000.0,,-22000000.0,-4349000000.0,,-711000000.0,-687000000.0,-5603000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2010.0,Q2,2010-04-01,2010-06-30,,-1000000.0,,,224000000.0,,-92000000.0,1203000000.0,12000000.0,,-2492000000.0,-147000000.0,3465000000.0,-2492000000.0,-147000000.0,3465000000.0,734000000.0,2042000000.0,2042000000.0,-4000000.0,,23000000.0,-1085000000.0,,-169000000.0,-315000000.0,-1104000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-05 08:22:09+00:00,-1000000.0,,,447000000.0,,-140000000.0,1229000000.0,90000000.0,1130000000.0,-5004000000.0,-251000000.0,5439000000.0,-5004000000.0,-251000000.0,5439000000.0,44000000.0,3796000000.0,3796000000.0,-33000000.0,,69000000.0,-2183000000.0,,-319000000.0,-1213000000.0,-2828000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2010.0,Q1TTM,2009-04-01,2010-03-31,,-220000000.0,2537000000.0,743000000.0,883000000.0,,213000000.0,659000000.0,237000000.0,1707000000.0,-9141000000.0,-1014000000.0,8431000000.0,-9141000000.0,-1014000000.0,8431000000.0,-1511000000.0,6789000000.0,6789000000.0,100000000.0,,-74000000.0,-4336000000.0,,-720000000.0,-776000000.0,-5973000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 07:35:48+00:00,,,,223000000.0,,-48000000.0,26000000.0,78000000.0,1130000000.0,-2512000000.0,-104000000.0,1974000000.0,-2512000000.0,-104000000.0,1974000000.0,-690000000.0,1754000000.0,1754000000.0,-29000000.0,,46000000.0,-1098000000.0,,-150000000.0,-898000000.0,-1724000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2011.0,Q4,2011-10-01,2011-12-31,,-36000000.0,3366000000.0,963000000.0,250000000.0,,-168000000.0,-1260000000.0,,2272000000.0,-1284000000.0,-350000000.0,961000000.0,-1284000000.0,-350000000.0,961000000.0,-841000000.0,1946000000.0,1946000000.0,25000000.0,,15000000.0,-1350000000.0,,-329000000.0,-1201000000.0,-1005000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2011.0,FY,2011-01-01,2011-12-31,2014-02-21 08:40:56+00:00,-116000000.0,3366000000.0,963000000.0,993000000.0,,-312000000.0,646000000.0,75000000.0,4688000000.0,-8338000000.0,-1032000000.0,10529000000.0,-8338000000.0,-1032000000.0,10529000000.0,847000000.0,8879000000.0,8879000000.0,11000000.0,,-19000000.0,-4791000000.0,,-897000000.0,-2938000000.0,-5372000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2011.0,Q3TTM,2010-10-01,2011-09-30,,-121000000.0,2728000000.0,912000000.0,998000000.0,,-194000000.0,1422000000.0,135000000.0,2241000000.0,-10125000000.0,-946000000.0,11149000000.0,-10125000000.0,-946000000.0,11149000000.0,-116000000.0,8743000000.0,8743000000.0,-14000000.0,,-27000000.0,-4610000000.0,,-798000000.0,-2357000000.0,-5534000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2011.0,Q3,2011-07-01,2011-09-30,,-18000000.0,,,255000000.0,,-223000000.0,343000000.0,,1426000000.0,-1356000000.0,-261000000.0,3053000000.0,-1356000000.0,-261000000.0,3053000000.0,1213000000.0,2461000000.0,2461000000.0,-6000000.0,,-20000000.0,-1133000000.0,,-223000000.0,-204000000.0,-1445000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-02 13:11:55+00:00,-80000000.0,,,743000000.0,,-144000000.0,1906000000.0,75000000.0,2416000000.0,-7054000000.0,-682000000.0,9568000000.0,-7054000000.0,-682000000.0,9568000000.0,1688000000.0,6933000000.0,6933000000.0,-14000000.0,,-34000000.0,-3441000000.0,,-568000000.0,-1737000000.0,-4367000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2011.0,Q2TTM,2010-07-01,2011-06-30,,-144000000.0,2728000000.0,912000000.0,973000000.0,,233000000.0,1369000000.0,214000000.0,1469000000.0,-9272000000.0,-880000000.0,10513000000.0,-9272000000.0,-880000000.0,10513000000.0,594000000.0,8174000000.0,8174000000.0,-3000000.0,,3000000.0,-4548000000.0,,-739000000.0,-1283000000.0,-5124000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2011.0,Q2,2011-04-01,2011-06-30,,-42000000.0,,,249000000.0,,21000000.0,1405000000.0,20000000.0,990000000.0,-3039000000.0,-246000000.0,4120000000.0,-3039000000.0,-246000000.0,4120000000.0,856000000.0,2485000000.0,2485000000.0,-19000000.0,,-18000000.0,-1149000000.0,,-186000000.0,-1286000000.0,-1614000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-03 09:41:33+00:00,-62000000.0,,,488000000.0,,79000000.0,1563000000.0,75000000.0,990000000.0,-5698000000.0,-421000000.0,6515000000.0,-5698000000.0,-421000000.0,6515000000.0,475000000.0,4472000000.0,4472000000.0,-8000000.0,,-14000000.0,-2308000000.0,,-345000000.0,-1533000000.0,-2922000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2011.0,Q1TTM,2010-04-01,2011-03-31,,-103000000.0,2728000000.0,912000000.0,948000000.0,,120000000.0,1167000000.0,206000000.0,479000000.0,-8725000000.0,-781000000.0,9858000000.0,-8725000000.0,-781000000.0,9858000000.0,472000000.0,7731000000.0,7731000000.0,12000000.0,,44000000.0,-4484000000.0,,-722000000.0,-312000000.0,-4614000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2011.0,Q1,2011-01-01,2011-03-31,2012-05-04 12:27:10+00:00,-20000000.0,,,239000000.0,,58000000.0,158000000.0,55000000.0,0.0,-2659000000.0,-175000000.0,2395000000.0,-2659000000.0,-175000000.0,2395000000.0,-381000000.0,1987000000.0,1987000000.0,11000000.0,,4000000.0,-1159000000.0,,-159000000.0,-247000000.0,-1308000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2012.0,Q4,2012-10-01,2012-12-31,,-3000000.0,3420000000.0,986000000.0,233000000.0,,29000000.0,-781000000.0,,273000000.0,-3212000000.0,-301000000.0,1650000000.0,-3212000000.0,-301000000.0,1650000000.0,-1834000000.0,2191000000.0,2191000000.0,7000000.0,,39000000.0,-1433000000.0,,-337000000.0,-84000000.0,-1968000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 08:39:54+00:00,-6000000.0,3420000000.0,986000000.0,898000000.0,,104000000.0,-657000000.0,,7634000000.0,-8100000000.0,-992000000.0,9421000000.0,-8100000000.0,-992000000.0,9421000000.0,433000000.0,9154000000.0,9154000000.0,26000000.0,,70000000.0,-5406000000.0,,-1056000000.0,-3803000000.0,-6525000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2012.0,Q3TTM,2011-10-01,2012-09-30,,-39000000.0,3366000000.0,963000000.0,915000000.0,,-93000000.0,-1136000000.0,,9633000000.0,-6172000000.0,-1041000000.0,8732000000.0,-6172000000.0,-1041000000.0,8732000000.0,1426000000.0,8909000000.0,8909000000.0,44000000.0,,46000000.0,-5323000000.0,,-1048000000.0,-4920000000.0,-5562000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2012.0,Q3,2012-07-01,2012-09-30,,-3000000.0,,,216000000.0,,157000000.0,-170000000.0,,1972000000.0,-1400000000.0,-179000000.0,2393000000.0,-1400000000.0,-179000000.0,2393000000.0,971000000.0,2324000000.0,2324000000.0,23000000.0,,67000000.0,-1310000000.0,,-243000000.0,-564000000.0,-1498000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-01 08:15:26+00:00,-3000000.0,,,665000000.0,,75000000.0,124000000.0,,7361000000.0,-4888000000.0,-691000000.0,7771000000.0,-4888000000.0,-691000000.0,7771000000.0,2267000000.0,6963000000.0,6963000000.0,19000000.0,,31000000.0,-3973000000.0,,-719000000.0,-3719000000.0,-4557000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2012.0,Q2TTM,2011-07-01,2012-06-30,,-54000000.0,3366000000.0,963000000.0,954000000.0,,-473000000.0,-623000000.0,,9087000000.0,-6128000000.0,-1123000000.0,9392000000.0,-6128000000.0,-1123000000.0,9392000000.0,1668000000.0,9046000000.0,9046000000.0,15000000.0,,-41000000.0,-5146000000.0,,-1028000000.0,-4560000000.0,-5509000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2012.0,Q2,2012-04-01,2012-06-30,,,,,222000000.0,,-217000000.0,850000000.0,,863000000.0,-2705000000.0,-288000000.0,3480000000.0,-2705000000.0,-288000000.0,3480000000.0,270000000.0,2407000000.0,2407000000.0,1000000.0,,-39000000.0,-1325000000.0,,-249000000.0,-611000000.0,-1632000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-02 08:39:30+00:00,,,,449000000.0,,-82000000.0,294000000.0,,5389000000.0,-3488000000.0,-512000000.0,5378000000.0,-3488000000.0,-512000000.0,5378000000.0,1296000000.0,4639000000.0,4639000000.0,-4000000.0,,-36000000.0,-2663000000.0,,-476000000.0,-3155000000.0,-3059000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2012.0,Q1TTM,2011-04-01,2012-03-31,,-96000000.0,3366000000.0,963000000.0,981000000.0,,-235000000.0,-68000000.0,20000000.0,9214000000.0,-6462000000.0,-1081000000.0,10032000000.0,-6462000000.0,-1081000000.0,10032000000.0,2254000000.0,9124000000.0,9124000000.0,-5000000.0,,-20000000.0,-4970000000.0,,-965000000.0,-5235000000.0,-5491000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2012.0,Q1,2012-01-01,2012-03-31,2013-05-03 11:17:53+00:00,,,,227000000.0,,135000000.0,-556000000.0,,4526000000.0,-783000000.0,-224000000.0,1898000000.0,-783000000.0,-224000000.0,1898000000.0,1026000000.0,2232000000.0,2232000000.0,-5000000.0,,3000000.0,-1338000000.0,,-227000000.0,-2544000000.0,-1427000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2013.0,FY,2013-01-01,2013-12-31,2016-02-17 10:25:14+00:00,-1418000000.0,3999000000.0,978000000.0,882000000.0,,-69000000.0,115000000.0,,9181000000.0,-8215000000.0,-2680000000.0,10135000000.0,-8215000000.0,-2680000000.0,10135000000.0,-829000000.0,8850000000.0,8850000000.0,288000000.0,,-62000000.0,-6423000000.0,,-1200000000.0,-5010000000.0,-5963000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2013.0,Q4,2013-10-01,2013-12-31,,-762000000.0,3999000000.0,978000000.0,223000000.0,,-27000000.0,-236000000.0,,2151000000.0,-2312000000.0,-1209000000.0,2320000000.0,-2312000000.0,-1209000000.0,2320000000.0,-1228000000.0,2036000000.0,2036000000.0,297000000.0,,-68000000.0,-1518000000.0,,-379000000.0,-1498000000.0,-1447000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2013.0,Q3TTM,2012-10-01,2013-09-30,,-659000000.0,3420000000.0,986000000.0,892000000.0,,-13000000.0,-430000000.0,,7303000000.0,-9115000000.0,-1772000000.0,9465000000.0,-9115000000.0,-1772000000.0,9465000000.0,-1435000000.0,9005000000.0,9005000000.0,-2000000.0,,45000000.0,-6338000000.0,,-1158000000.0,-3596000000.0,-6484000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2013.0,Q3,2013-07-01,2013-09-30,,-653000000.0,,,218000000.0,,65000000.0,700000000.0,,1290000000.0,-2604000000.0,-980000000.0,3315000000.0,-2604000000.0,-980000000.0,3315000000.0,-204000000.0,2402000000.0,2402000000.0,-5000000.0,,-26000000.0,-2090000000.0,,-301000000.0,-316000000.0,-1488000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-31 10:40:30+00:00,-656000000.0,,,659000000.0,,-42000000.0,351000000.0,0.0,7030000000.0,-5903000000.0,-1471000000.0,7815000000.0,-5903000000.0,-1471000000.0,7815000000.0,399000000.0,6814000000.0,6814000000.0,-9000000.0,,6000000.0,-4905000000.0,,-821000000.0,-3512000000.0,-4516000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2013.0,Q2TTM,2012-07-01,2013-06-30,,-9000000.0,3420000000.0,986000000.0,890000000.0,,79000000.0,-1300000000.0,,7985000000.0,-7911000000.0,-971000000.0,8543000000.0,-7911000000.0,-971000000.0,8543000000.0,-260000000.0,8927000000.0,8927000000.0,26000000.0,,138000000.0,-5558000000.0,,-1100000000.0,-3844000000.0,-6494000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2013.0,Q2,2013-04-01,2013-06-30,,-3000000.0,,,219000000.0,,-17000000.0,726000000.0,,1078000000.0,-3246000000.0,-269000000.0,3137000000.0,-3246000000.0,-269000000.0,3137000000.0,-395000000.0,2194000000.0,2194000000.0,-2000000.0,,14000000.0,-1401000000.0,,-280000000.0,-1348000000.0,-1575000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-31 08:44:41+00:00,-3000000.0,,,441000000.0,,-107000000.0,-349000000.0,0.0,5740000000.0,-3299000000.0,-491000000.0,4500000000.0,-3299000000.0,-491000000.0,4500000000.0,603000000.0,4412000000.0,4412000000.0,-4000000.0,,32000000.0,-2815000000.0,,-520000000.0,-3196000000.0,-3028000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2013.0,Q1TTM,2012-04-01,2013-03-31,,-6000000.0,3420000000.0,986000000.0,893000000.0,,-121000000.0,-1176000000.0,,7770000000.0,-7370000000.0,-990000000.0,8886000000.0,-7370000000.0,-990000000.0,8886000000.0,405000000.0,9140000000.0,9140000000.0,29000000.0,,85000000.0,-5482000000.0,,-1069000000.0,-3107000000.0,-6551000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2013.0,Q1,2013-01-01,2013-03-31,2014-05-02 08:32:53+00:00,,,,222000000.0,,-90000000.0,-1075000000.0,,4662000000.0,-53000000.0,-222000000.0,1363000000.0,-53000000.0,-222000000.0,1363000000.0,998000000.0,2218000000.0,2218000000.0,-2000000.0,,18000000.0,-1414000000.0,,-240000000.0,-1848000000.0,-1453000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2014.0,FY,2014-01-01,2014-12-31,2017-02-14 08:22:52+00:00,-139000000.0,3577000000.0,1068000000.0,889000000.0,,-376000000.0,-983000000.0,,6598000000.0,-6839000000.0,-996000000.0,7739000000.0,-6839000000.0,-996000000.0,7739000000.0,-472000000.0,7658000000.0,7658000000.0,175000000.0,,296000000.0,-6035000000.0,,-1153000000.0,-3569000000.0,-3833000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2014.0,Q4,2014-10-01,2014-12-31,,-7000000.0,3577000000.0,1068000000.0,229000000.0,,-215000000.0,-459000000.0,,1756000000.0,-1277000000.0,-223000000.0,1354000000.0,-1277000000.0,-223000000.0,1354000000.0,-361000000.0,1649000000.0,1649000000.0,-65000000.0,,133000000.0,-1564000000.0,,-349000000.0,-686000000.0,-783000000.0,
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-30 08:44:43+00:00,-132000000.0,,,660000000.0,,-161000000.0,-524000000.0,,4842000000.0,-5562000000.0,-773000000.0,6385000000.0,-5562000000.0,-773000000.0,6385000000.0,-111000000.0,6009000000.0,6009000000.0,240000000.0,,163000000.0,-4471000000.0,,-804000000.0,-2883000000.0,-3050000000.0,
