company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,othergains,otherincome,otherspecialcharges,restructuringcharge,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 11:35:43+00:00,15000000.0,0.74,0.74,0.54,0.74,645000000.0,1290000000.0,1517000000.0,1517000000.0,1476000000.0,41000000.0,9660000000.0,13286000000.0,,,,,1000000.0,9660000000.0,3626000000.0,158000000.0,,1306000000.0,2320000000.0,-158000000.0,2162000000.0,13286000000.0,1994600000.0,1994600000.0,1994600000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2010.0,Q4,2010-10-01,2010-12-31,,23000000.0,0.97,0.97,0.64,0.96,717000000.0,1743000000.0,1810000000.0,1810000000.0,1752000000.0,58000000.0,13271000000.0,17807000000.0,,,,,27000000.0,13271000000.0,4536000000.0,216000000.0,,1793000000.0,2743000000.0,-216000000.0,2527000000.0,17807000000.0,1839000000.0,1839000000.0,1839000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 12:13:08+00:00,88000000.0,3.93,3.93,2.44,3.92,2826000000.0,6160000000.0,7498000000.0,7498000000.0,7259000000.0,239000000.0,50218000000.0,67713000000.0,,,,,47000000.0,50218000000.0,17495000000.0,876000000.0,,6295000000.0,11200000000.0,-876000000.0,10324000000.0,67713000000.0,1839000000.0,1839000000.0,1839000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2010.0,Q3YTD,2010-01-01,2010-09-30,,65000000.0,2.96,2.96,1.8,2.96,2109000000.0,4417000000.0,5688000000.0,5688000000.0,5507000000.0,181000000.0,36947000000.0,49906000000.0,,,,,20000000.0,36947000000.0,12959000000.0,660000000.0,,4502000000.0,8457000000.0,-660000000.0,7797000000.0,49906000000.0,1828000000.0,1828000000.0,1828000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2010.0,Q3TTM,2009-10-01,2010-09-30,,85000000.0,3.75,3.75,2.38,3.74,2741000000.0,6101000000.0,7272000000.0,7272000000.0,7029000000.0,243000000.0,49784000000.0,66914000000.0,,,,,46000000.0,49784000000.0,17130000000.0,885000000.0,,6232000000.0,10898000000.0,-885000000.0,10013000000.0,66914000000.0,1828000000.0,1828000000.0,1828000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2010.0,Q3,2010-07-01,2010-09-30,2011-11-03 09:45:51+00:00,22000000.0,0.99,0.99,0.64,0.99,730000000.0,1446000000.0,1892000000.0,1892000000.0,1822000000.0,70000000.0,12612000000.0,16936000000.0,,,,,20000000.0,12612000000.0,4324000000.0,214000000.0,,1488000000.0,2836000000.0,-214000000.0,2622000000.0,16936000000.0,1828000000.0,1828000000.0,1828000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2010.0,Q2YTD,2010-01-01,2010-06-30,,43000000.0,1.97,1.97,1.16,1.97,1379000000.0,2971000000.0,3796000000.0,3796000000.0,3685000000.0,111000000.0,24335000000.0,32970000000.0,,,,,,24335000000.0,8635000000.0,446000000.0,,3014000000.0,5621000000.0,-446000000.0,5175000000.0,32970000000.0,1846000000.0,1846000000.0,1846000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2010.0,Q2TTM,2009-07-01,2010-06-30,,81000000.0,3.69,3.69,2.32,3.68,2786000000.0,6053000000.0,7234000000.0,7234000000.0,7005000000.0,229000000.0,49478000000.0,66551000000.0,,,,,27000000.0,49478000000.0,17073000000.0,892000000.0,,6161000000.0,10912000000.0,-892000000.0,10020000000.0,66551000000.0,1846000000.0,1846000000.0,1846000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2010.0,Q2,2010-04-01,2010-06-30,2011-08-05 08:22:09+00:00,23000000.0,1.07,1.07,0.58,1.07,641000000.0,1582000000.0,2042000000.0,2042000000.0,1982000000.0,60000000.0,12872000000.0,17383000000.0,,,,,0.0,12872000000.0,4511000000.0,223000000.0,,1605000000.0,2906000000.0,-223000000.0,2683000000.0,17383000000.0,1846000000.0,1846000000.0,1846000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2010.0,Q1TTM,2009-04-01,2010-03-31,,79000000.0,3.41,3.41,2.28,3.4,2784000000.0,5969000000.0,6789000000.0,6789000000.0,6569000000.0,220000000.0,47870000000.0,64381000000.0,,,,,28000000.0,47870000000.0,16511000000.0,862000000.0,,6076000000.0,10435000000.0,-862000000.0,9573000000.0,64381000000.0,1874000000.0,1874000000.0,1874000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 07:35:48+00:00,20000000.0,0.9,0.9,0.58,0.9,738000000.0,1389000000.0,1754000000.0,1754000000.0,1703000000.0,51000000.0,11463000000.0,15587000000.0,,,,,0.0,11463000000.0,4124000000.0,223000000.0,,1409000000.0,2715000000.0,-223000000.0,2492000000.0,15587000000.0,1874000000.0,1874000000.0,1874000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2011.0,FY,2011-01-01,2011-12-31,2014-02-21 08:40:56+00:00,98000000.0,4.85,4.85,2.82,4.85,3653000000.0,6870000000.0,8879000000.0,8889000000.0,8591000000.0,288000000.0,55927000000.0,76346000000.0,,,,,109000000.0,55927000000.0,20419000000.0,800000000.0,-10000000.0,7077000000.0,13342000000.0,-810000000.0,12542000000.0,76346000000.0,1761000000.0,1761000000.0,1761000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2011.0,Q3YTD,2011-01-01,2011-09-30,,73000000.0,3.76,3.76,2.05,3.76,2850000000.0,4911000000.0,6933000000.0,6933000000.0,6705000000.0,228000000.0,42030000000.0,57470000000.0,,,,,60000000.0,42030000000.0,15440000000.0,613000000.0,,5044000000.0,10396000000.0,-613000000.0,9783000000.0,57470000000.0,1749000000.0,1749000000.0,1749000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2011.0,Q3TTM,2010-10-01,2011-09-30,,96000000.0,4.73,4.73,2.69,4.72,3567000000.0,6654000000.0,8743000000.0,8743000000.0,8457000000.0,286000000.0,55301000000.0,75277000000.0,,,,,87000000.0,55301000000.0,19976000000.0,829000000.0,,6837000000.0,13139000000.0,-829000000.0,12310000000.0,75277000000.0,1749000000.0,1749000000.0,1749000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2011.0,Q3,2011-07-01,2011-09-30,2012-11-02 13:11:55+00:00,25000000.0,1.35,1.35,0.77,1.35,1024000000.0,1770000000.0,2461000000.0,2461000000.0,2377000000.0,84000000.0,15191000000.0,20706000000.0,,,,,43000000.0,15191000000.0,5515000000.0,192000000.0,,1838000000.0,3677000000.0,-192000000.0,3485000000.0,20706000000.0,1749000000.0,1749000000.0,1749000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2011.0,Q2YTD,2011-01-01,2011-06-30,,48000000.0,2.41,2.41,1.28,2.41,1826000000.0,3141000000.0,4472000000.0,4472000000.0,4328000000.0,144000000.0,26839000000.0,36764000000.0,,,,,17000000.0,26839000000.0,9925000000.0,421000000.0,,3206000000.0,6719000000.0,-421000000.0,6298000000.0,36764000000.0,1772000000.0,1772000000.0,1772000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2011.0,Q2TTM,2010-07-01,2011-06-30,,93000000.0,4.37,4.37,2.56,4.36,3273000000.0,6330000000.0,8174000000.0,8174000000.0,7902000000.0,272000000.0,52722000000.0,71507000000.0,,,,,64000000.0,52722000000.0,18785000000.0,851000000.0,,6487000000.0,12298000000.0,-851000000.0,11447000000.0,71507000000.0,1772000000.0,1772000000.0,1772000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2011.0,Q2,2011-04-01,2011-06-30,2012-08-03 09:41:33+00:00,24000000.0,1.35,1.35,0.64,1.35,1019000000.0,1692000000.0,2485000000.0,2485000000.0,2409000000.0,76000000.0,14805000000.0,20234000000.0,,,,,1000000.0,14805000000.0,5429000000.0,208000000.0,,1717000000.0,3712000000.0,-208000000.0,3504000000.0,20234000000.0,1772000000.0,1772000000.0,1772000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2011.0,Q1TTM,2010-04-01,2011-03-31,,92000000.0,4.09,4.09,2.5,4.08,2895000000.0,6220000000.0,7731000000.0,7731000000.0,7475000000.0,256000000.0,50789000000.0,68656000000.0,,,,,63000000.0,50789000000.0,17867000000.0,866000000.0,,6375000000.0,11492000000.0,-866000000.0,10626000000.0,68656000000.0,1793000000.0,1793000000.0,1793000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2011.0,Q1,2011-01-01,2011-03-31,2012-05-04 12:27:10+00:00,24000000.0,1.06,1.06,0.64,1.06,807000000.0,1449000000.0,1987000000.0,1987000000.0,1919000000.0,68000000.0,12034000000.0,16530000000.0,,,,,16000000.0,12034000000.0,4496000000.0,213000000.0,,1489000000.0,3007000000.0,-213000000.0,2794000000.0,16530000000.0,1793000000.0,1793000000.0,1793000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2012.0,Q4,2012-10-01,2012-12-31,,24000000.0,1.24,1.24,0.85,1.24,799000000.0,1918000000.0,2191000000.0,2191000000.0,2095000000.0,96000000.0,14534000000.0,19742000000.0,,-17000000.0,,,33000000.0,14534000000.0,5208000000.0,226000000.0,,1975000000.0,3233000000.0,-226000000.0,3007000000.0,19742000000.0,1692000000.0,1702100000.0,1702100000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 08:39:54+00:00,97000000.0,5.17,5.17,3.24,5.17,3833000000.0,6961000000.0,9154000000.0,9154000000.0,8800000000.0,354000000.0,56389000000.0,77393000000.0,,-17000000.0,,,83000000.0,56389000000.0,21004000000.0,859000000.0,,7141000000.0,13863000000.0,-859000000.0,13004000000.0,77393000000.0,1692000000.0,1702100000.0,1702100000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2012.0,Q3YTD,2012-01-01,2012-09-30,,73000000.0,3.93,3.93,2.39,3.93,3034000000.0,5043000000.0,6963000000.0,6963000000.0,6705000000.0,258000000.0,41855000000.0,57651000000.0,,,,,50000000.0,41855000000.0,15796000000.0,633000000.0,,5166000000.0,10630000000.0,-633000000.0,9997000000.0,57651000000.0,1683000000.0,1687100000.0,1687100000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2012.0,Q3TTM,2011-10-01,2012-09-30,,98000000.0,5.02,5.02,3.16,5.02,3837000000.0,7002000000.0,8909000000.0,8919000000.0,8591000000.0,318000000.0,55752000000.0,76527000000.0,,,,,99000000.0,55752000000.0,20775000000.0,820000000.0,-10000000.0,7199000000.0,13576000000.0,-830000000.0,12756000000.0,76527000000.0,1683000000.0,1687100000.0,1687100000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2012.0,Q3,2012-07-01,2012-09-30,2013-11-01 08:15:26+00:00,24000000.0,1.32,1.32,0.85,1.32,1088000000.0,1655000000.0,2324000000.0,2324000000.0,2227000000.0,97000000.0,14256000000.0,19592000000.0,,,,,34000000.0,14256000000.0,5336000000.0,211000000.0,,1713000000.0,3623000000.0,-211000000.0,3412000000.0,19592000000.0,1683000000.0,1687100000.0,1687100000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2012.0,Q2YTD,2012-01-01,2012-06-30,,49000000.0,2.61,2.61,1.54,2.61,1946000000.0,3388000000.0,4639000000.0,4639000000.0,4478000000.0,161000000.0,27599000000.0,38059000000.0,,,,,16000000.0,27599000000.0,10460000000.0,422000000.0,,3453000000.0,7007000000.0,-422000000.0,6585000000.0,38059000000.0,1701000000.0,1703700000.0,1703700000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2012.0,Q2TTM,2011-07-01,2012-06-30,,99000000.0,5.05,5.05,3.08,5.05,3773000000.0,7117000000.0,9046000000.0,9056000000.0,8741000000.0,305000000.0,56687000000.0,77641000000.0,,,,,108000000.0,56687000000.0,20954000000.0,801000000.0,-10000000.0,7324000000.0,13630000000.0,-811000000.0,12829000000.0,77641000000.0,1701000000.0,1703700000.0,1703700000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2012.0,Q2,2012-04-01,2012-06-30,2013-08-02 08:39:30+00:00,25000000.0,1.36,1.36,0.77,1.36,988000000.0,1817000000.0,2407000000.0,2407000000.0,2317000000.0,90000000.0,14583000000.0,20037000000.0,,,,,8000000.0,14583000000.0,5454000000.0,209000000.0,,1850000000.0,3604000000.0,-209000000.0,3395000000.0,20037000000.0,1701000000.0,1703700000.0,1703700000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2012.0,Q1TTM,2011-04-01,2012-03-31,,98000000.0,5.04,5.04,2.95,5.04,3804000000.0,6992000000.0,9124000000.0,9134000000.0,8833000000.0,291000000.0,56909000000.0,77838000000.0,,,,,101000000.0,56909000000.0,20929000000.0,800000000.0,-10000000.0,7191000000.0,13738000000.0,-810000000.0,12938000000.0,77838000000.0,1719000000.0,1728800000.0,1728800000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2012.0,Q1,2012-01-01,2012-03-31,2013-05-03 11:17:53+00:00,24000000.0,1.25,1.25,0.77,1.25,958000000.0,1571000000.0,2232000000.0,2232000000.0,2161000000.0,71000000.0,13016000000.0,18022000000.0,,,,,8000000.0,13016000000.0,5006000000.0,213000000.0,,1603000000.0,3403000000.0,-213000000.0,3190000000.0,18022000000.0,1719000000.0,1728800000.0,1728800000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2013.0,FY,2013-01-01,2013-12-31,2016-02-17 10:25:14+00:00,93000000.0,5.26,5.26,3.58,5.26,3670000000.0,6890000000.0,8850000000.0,8850000000.0,8576000000.0,274000000.0,59222000000.0,80029000000.0,,-22000000.0,,,309000000.0,59222000000.0,20807000000.0,973000000.0,,7292000000.0,13515000000.0,-973000000.0,12542000000.0,80029000000.0,1622000000.0,1630400000.0,1630400000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2013.0,Q4,2013-10-01,2013-12-31,,22000000.0,1.24,1.24,0.94,1.24,893000000.0,1676000000.0,2036000000.0,2032000000.0,1987000000.0,49000000.0,15203000000.0,20390000000.0,,-11000000.0,,,301000000.0,15203000000.0,5187000000.0,252000000.0,4000000.0,1999000000.0,3188000000.0,-248000000.0,2936000000.0,20390000000.0,1622000000.0,1630400000.0,1630400000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2013.0,Q3YTD,2013-01-01,2013-09-30,,71000000.0,4.02,4.02,2.64,4.02,2777000000.0,5214000000.0,6814000000.0,6818000000.0,6589000000.0,225000000.0,44019000000.0,59639000000.0,,-11000000.0,,,8000000.0,44019000000.0,15620000000.0,721000000.0,-4000000.0,5293000000.0,10327000000.0,-725000000.0,9606000000.0,59639000000.0,1614000000.0,1625000000.0,1625000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2013.0,Q3TTM,2012-10-01,2013-09-30,,95000000.0,5.26,5.26,3.49,5.26,3576000000.0,7132000000.0,9005000000.0,9009000000.0,8684000000.0,321000000.0,58553000000.0,79381000000.0,,-28000000.0,,,41000000.0,58553000000.0,20828000000.0,947000000.0,-4000000.0,7268000000.0,13560000000.0,-951000000.0,12613000000.0,79381000000.0,1614000000.0,1625000000.0,1625000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2013.0,Q3,2013-07-01,2013-09-30,2014-10-31 10:40:30+00:00,23000000.0,1.44,1.44,0.94,1.44,952000000.0,1687000000.0,2402000000.0,2402000000.0,2340000000.0,62000000.0,15320000000.0,20629000000.0,,-6000000.0,,,0.0,15320000000.0,5309000000.0,239000000.0,,1710000000.0,3599000000.0,-239000000.0,3360000000.0,20629000000.0,1614000000.0,1625000000.0,1625000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2013.0,Q2YTD,2013-01-01,2013-06-30,,48000000.0,2.58,2.58,1.7,2.58,1825000000.0,3527000000.0,4412000000.0,4416000000.0,4249000000.0,163000000.0,28699000000.0,39010000000.0,,-5000000.0,,,8000000.0,28699000000.0,10311000000.0,482000000.0,-4000000.0,3583000000.0,6728000000.0,-486000000.0,6246000000.0,39010000000.0,1631000000.0,1633800000.0,1633800000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2013.0,Q2TTM,2012-07-01,2013-06-30,,96000000.0,5.14,5.14,3.4,5.14,3712000000.0,7100000000.0,8927000000.0,8931000000.0,8571000000.0,356000000.0,57489000000.0,78344000000.0,,-22000000.0,,,75000000.0,57489000000.0,20855000000.0,919000000.0,-4000000.0,7271000000.0,13584000000.0,-923000000.0,12665000000.0,78344000000.0,1631000000.0,1633800000.0,1633800000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2013.0,Q2,2013-04-01,2013-06-30,2014-07-31 08:44:41+00:00,24000000.0,1.3,1.3,0.85,1.3,892000000.0,1850000000.0,2194000000.0,2194000000.0,2124000000.0,70000000.0,15267000000.0,20483000000.0,,-5000000.0,,,5000000.0,15267000000.0,5216000000.0,246000000.0,,1879000000.0,3337000000.0,-246000000.0,3091000000.0,20483000000.0,1631000000.0,1633800000.0,1633800000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2013.0,Q1TTM,2012-04-01,2013-03-31,,97000000.0,5.2,5.2,3.32,5.2,3808000000.0,7067000000.0,9140000000.0,9144000000.0,8764000000.0,376000000.0,56805000000.0,77898000000.0,,-17000000.0,,,78000000.0,56805000000.0,21093000000.0,882000000.0,-4000000.0,7242000000.0,13851000000.0,-886000000.0,12969000000.0,77898000000.0,1646000000.0,1660200000.0,1660200000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2013.0,Q1,2013-01-01,2013-03-31,2014-05-02 08:32:53+00:00,24000000.0,1.28,1.28,0.85,1.28,933000000.0,1677000000.0,2218000000.0,2222000000.0,2125000000.0,93000000.0,13432000000.0,18527000000.0,,,,,3000000.0,13432000000.0,5095000000.0,236000000.0,-4000000.0,1704000000.0,3391000000.0,-240000000.0,3155000000.0,18527000000.0,1646000000.0,1660200000.0,1660200000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2014.0,FY,2014-01-01,2014-12-31,2017-02-14 08:22:52+00:00,93000000.0,4.76,4.76,3.88,4.76,3097000000.0,7001000000.0,7658000000.0,7658000000.0,7493000000.0,165000000.0,60775000000.0,80106000000.0,,105000000.0,,,535000000.0,60775000000.0,19331000000.0,1052000000.0,,7629000000.0,11702000000.0,-1052000000.0,10650000000.0,80106000000.0,1566000000.0,1574200000.0,1574200000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2014.0,Q4,2014-10-01,2014-12-31,,26000000.0,1.03,1.03,1.0,1.03,651000000.0,1975000000.0,1649000000.0,1649000000.0,1612000000.0,37000000.0,15376000000.0,19941000000.0,,31000000.0,,,32000000.0,15376000000.0,4565000000.0,263000000.0,,2033000000.0,2532000000.0,-263000000.0,2269000000.0,19941000000.0,1566000000.0,1574200000.0,1574200000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2014.0,Q3,2014-07-01,2014-09-30,2015-10-30 08:44:43+00:00,23000000.0,1.38,1.38,1.0,1.38,918000000.0,1763000000.0,2198000000.0,2198000000.0,2155000000.0,43000000.0,16213000000.0,21335000000.0,,38000000.0,,,-9000000.0,16213000000.0,5122000000.0,267000000.0,,1777000000.0,3345000000.0,-267000000.0,3078000000.0,21335000000.0,1560000000.0,1561600000.0,1561600000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2014.0,Q3YTD,2014-01-01,2014-09-30,,67000000.0,3.73,3.73,2.88,3.73,2446000000.0,5026000000.0,6009000000.0,6009000000.0,5881000000.0,128000000.0,45399000000.0,60165000000.0,,74000000.0,,,503000000.0,45399000000.0,14766000000.0,789000000.0,,5596000000.0,9170000000.0,-789000000.0,8381000000.0,60165000000.0,1560000000.0,1561600000.0,1561600000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2014.0,Q3TTM,2013-10-01,2014-09-30,,89000000.0,4.97,4.97,3.82,4.97,3339000000.0,6702000000.0,8045000000.0,8041000000.0,7868000000.0,177000000.0,60602000000.0,80555000000.0,,63000000.0,,,804000000.0,60602000000.0,19953000000.0,1041000000.0,4000000.0,7595000000.0,12358000000.0,-1037000000.0,11317000000.0,80555000000.0,1560000000.0,1561600000.0,1561600000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2014.0,Q2YTD,2014-01-01,2014-06-30,,44000000.0,2.35,2.35,1.88,2.35,1528000000.0,3263000000.0,3811000000.0,3811000000.0,3726000000.0,85000000.0,29186000000.0,38830000000.0,,36000000.0,,,512000000.0,29186000000.0,9644000000.0,522000000.0,,3819000000.0,5825000000.0,-522000000.0,5303000000.0,38830000000.0,1571000000.0,1582100000.0,1582100000.0
