company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,dividendspayable,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othernoncurrentassets,othernoncurrentliabilities,othertaxespayable,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2011.0,Q1,,2011-03-31,2011-05-06 07:35:48+00:00,964000000.0,2991000000.0,1184000000.0,6705000000.0,-146000000.0,1322000000.0,,1134000000.0,326000000.0,658000000.0,678000000.0,1152000000.0,10537000000.0,13383000000.0,3977000000.0,11885000000.0,,8271000000.0,6678000000.0,318000000.0,,2051000000.0,1261000000.0,483000000.0,969000000.0,502000000.0,4740000000.0,1202000000.0,18903000000.0,4967000000.0,35554000000.0,3992000000.0,13393000000.0,14343000000.0,3992000000.0,4310000000.0,30042000000.0,35554000000.0,15483000000.0,15699000000.0,-15899000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2012.0,FY,,2012-12-31,2014-02-21 08:40:56+00:00,1103000000.0,3589000000.0,1479000000.0,7234000000.0,-3604000000.0,2983000000.0,0.0,1334000000.0,450000000.0,1570000000.0,896000000.0,1418000000.0,9900000000.0,13879000000.0,3619000000.0,17639000000.0,24000000.0,8949000000.0,6645000000.0,322000000.0,,1875000000.0,2574000000.0,619000000.0,892000000.0,419000000.0,5350000000.0,1301000000.0,25076000000.0,5200000000.0,37670000000.0,-3476000000.0,16590000000.0,17016000000.0,-3476000000.0,-3154000000.0,39523000000.0,37670000000.0,14435000000.0,22507000000.0,-26282000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2012.0,Q3,,2012-09-30,2012-11-02 13:11:55+00:00,1127000000.0,3562000000.0,1415000000.0,7118000000.0,-2835000000.0,4817000000.0,0.0,1285000000.0,394000000.0,1255000000.0,876000000.0,1436000000.0,9903000000.0,13482000000.0,3651000000.0,17520000000.0,,8243000000.0,6364000000.0,321000000.0,,1902000000.0,1601000000.0,584000000.0,791000000.0,444000000.0,5701000000.0,1276000000.0,24394000000.0,4916000000.0,38309000000.0,-1481000000.0,17600000000.0,16726000000.0,-1481000000.0,-1160000000.0,38193000000.0,38309000000.0,14345000000.0,21467000000.0,-24325000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2012.0,Q2,,2012-06-30,2012-08-03 09:41:33+00:00,1019000000.0,3553000000.0,1310000000.0,6793000000.0,-3376000000.0,3846000000.0,0.0,1233000000.0,415000000.0,1096000000.0,769000000.0,1314000000.0,9737000000.0,12954000000.0,3614000000.0,14824000000.0,,7312000000.0,6161000000.0,250000000.0,,1964000000.0,1601000000.0,435000000.0,725000000.0,433000000.0,5344000000.0,1262000000.0,23599000000.0,5978000000.0,35798000000.0,-1366000000.0,15561000000.0,16830000000.0,-1366000000.0,-1116000000.0,35652000000.0,35798000000.0,14076000000.0,18822000000.0,-22822000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2012.0,Q1,,2012-03-31,2012-05-04 12:27:10+00:00,1044000000.0,3472000000.0,1244000000.0,7022000000.0,-2367000000.0,3576000000.0,0.0,1175000000.0,365000000.0,1056000000.0,776000000.0,1329000000.0,10087000000.0,13467000000.0,3753000000.0,15346000000.0,,7311000000.0,6445000000.0,266000000.0,,2007000000.0,1678000000.0,614000000.0,776000000.0,470000000.0,4339000000.0,1237000000.0,22592000000.0,5495000000.0,36399000000.0,112000000.0,15338000000.0,15283000000.0,112000000.0,378000000.0,34784000000.0,36399000000.0,14616000000.0,19501000000.0,-21288000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2013.0,FY,,2013-12-31,2015-02-20 08:39:54+00:00,1274000000.0,3853000000.0,1885000000.0,7202000000.0,-4190000000.0,2154000000.0,0.0,723000000.0,502000000.0,1304000000.0,949000000.0,1507000000.0,8893000000.0,13957000000.0,3193000000.0,24023000000.0,1536000000.0,9846000000.0,6755000000.0,1492000000.0,,1477000000.0,1313000000.0,497000000.0,939000000.0,563000000.0,6492000000.0,,27843000000.0,3655000000.0,38168000000.0,-7766000000.0,16852000000.0,17066000000.0,-7766000000.0,-6274000000.0,44442000000.0,38168000000.0,14561000000.0,27376000000.0,-32142000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2013.0,Q3,,2013-09-30,2013-11-01 08:15:26+00:00,1125000000.0,3659000000.0,1551000000.0,7315000000.0,-4820000000.0,3382000000.0,0.0,679000000.0,364000000.0,1041000000.0,865000000.0,1522000000.0,9177000000.0,13898000000.0,3290000000.0,21877000000.0,665000000.0,8026000000.0,6583000000.0,238000000.0,,1807000000.0,2500000000.0,585000000.0,1064000000.0,501000000.0,4991000000.0,1283000000.0,27359000000.0,4923000000.0,36795000000.0,-7429000000.0,16016000000.0,16018000000.0,-7429000000.0,-7191000000.0,42703000000.0,36795000000.0,14196000000.0,26685000000.0,-30647000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2013.0,Q2,,2013-06-30,2013-08-02 08:39:30+00:00,1045000000.0,3964000000.0,1465000000.0,7083000000.0,-4115000000.0,3586000000.0,0.0,1306000000.0,376000000.0,831000000.0,806000000.0,1391000000.0,9529000000.0,13479000000.0,3472000000.0,21559000000.0,,8217000000.0,6396000000.0,241000000.0,,1842000000.0,2472000000.0,612000000.0,988000000.0,490000000.0,5228000000.0,1296000000.0,26537000000.0,3940000000.0,37140000000.0,-5466000000.0,16755000000.0,14706000000.0,-5466000000.0,-5225000000.0,41069000000.0,37140000000.0,13989000000.0,26363000000.0,-29194000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2013.0,Q1,,2013-03-31,2013-05-03 11:17:53+00:00,967000000.0,3591000000.0,1329000000.0,7095000000.0,-3720000000.0,3981000000.0,0.0,1266000000.0,381000000.0,903000000.0,797000000.0,1405000000.0,9765000000.0,13568000000.0,3597000000.0,20796000000.0,,7976000000.0,6473000000.0,259000000.0,,1873000000.0,2483000000.0,732000000.0,922000000.0,489000000.0,4306000000.0,1323000000.0,25800000000.0,4802000000.0,37418000000.0,-4314000000.0,16661000000.0,14509000000.0,-4314000000.0,-4055000000.0,40150000000.0,37418000000.0,14284000000.0,25641000000.0,-27660000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2014.0,FY,,2014-12-31,2016-02-17 10:25:14+00:00,1242000000.0,4004000000.0,1924000000.0,6688000000.0,-6826000000.0,1682000000.0,0.0,710000000.0,533000000.0,1236000000.0,1135000000.0,1559000000.0,8388000000.0,12759000000.0,2985000000.0,26929000000.0,1083000000.0,8592000000.0,6071000000.0,1426000000.0,,1549000000.0,2202000000.0,673000000.0,1176000000.0,598000000.0,5490000000.0,,29249000000.0,2526000000.0,35187000000.0,-12629000000.0,15484000000.0,15112000000.0,-12629000000.0,-11203000000.0,46390000000.0,35187000000.0,13632000000.0,31278000000.0,-35762000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2014.0,Q3,,2014-09-30,2014-10-31 10:40:30+00:00,1255000000.0,3785000000.0,1762000000.0,7088000000.0,-5022000000.0,2043000000.0,0.0,692000000.0,381000000.0,872000000.0,1251000000.0,1568000000.0,8707000000.0,13361000000.0,3134000000.0,25395000000.0,1371000000.0,7979000000.0,6273000000.0,1435000000.0,,1709000000.0,1250000000.0,573000000.0,1155000000.0,607000000.0,4961000000.0,,29192000000.0,3448000000.0,35401000000.0,-10112000000.0,14761000000.0,15117000000.0,-10112000000.0,-8677000000.0,44078000000.0,35401000000.0,14367000000.0,28961000000.0,-34974000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2014.0,Q2,,2014-06-30,2014-07-31 08:44:41+00:00,1109000000.0,4081000000.0,1728000000.0,7423000000.0,-4314000000.0,1541000000.0,0.0,649000000.0,414000000.0,638000000.0,1267000000.0,1482000000.0,9085000000.0,14071000000.0,3209000000.0,27161000000.0,1508000000.0,8271000000.0,6648000000.0,1445000000.0,,1520000000.0,1312000000.0,403000000.0,1165000000.0,599000000.0,5008000000.0,,28601000000.0,2348000000.0,36325000000.0,-9292000000.0,14710000000.0,13580000000.0,-9292000000.0,-7847000000.0,44172000000.0,36325000000.0,14967000000.0,30592000000.0,-34228000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2014.0,Q1,,2014-03-31,2014-05-02 08:32:53+00:00,1064000000.0,3408000000.0,1597000000.0,7216000000.0,-4213000000.0,1823000000.0,0.0,608000000.0,423000000.0,529000000.0,942000000.0,1494000000.0,9009000000.0,13886000000.0,3234000000.0,25989000000.0,1460000000.0,8724000000.0,6670000000.0,1456000000.0,,1491000000.0,1296000000.0,447000000.0,939000000.0,547000000.0,4655000000.0,,28228000000.0,3690000000.0,36137000000.0,-8613000000.0,14825000000.0,13971000000.0,-8613000000.0,-7157000000.0,43294000000.0,36137000000.0,14642000000.0,29323000000.0,-33236000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2015.0,FY,,2015-12-31,2017-02-14 08:22:52+00:00,1289000000.0,2778000000.0,2078000000.0,6046000000.0,-9402000000.0,3417000000.0,0.0,1929000000.0,488000000.0,1176000000.0,903000000.0,1589000000.0,7415000000.0,11767000000.0,2623000000.0,25250000000.0,890000000.0,8473000000.0,5721000000.0,1768000000.0,360000000.0,1543000000.0,2566000000.0,648000000.0,1143000000.0,687000000.0,5121000000.0,,29842000000.0,3230000000.0,33956000000.0,-13244000000.0,15804000000.0,15386000000.0,-13244000000.0,-11476000000.0,45432000000.0,33956000000.0,12431000000.0,30046000000.0,-35613000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2015.0,Q3,,2015-09-30,2015-10-30 08:44:43+00:00,1237000000.0,3322000000.0,1773000000.0,6265000000.0,-8927000000.0,2393000000.0,0.0,783000000.0,386000000.0,1258000000.0,802000000.0,1589000000.0,7404000000.0,11865000000.0,2621000000.0,25800000000.0,919000000.0,7207000000.0,5600000000.0,1356000000.0,,1614000000.0,2061000000.0,804000000.0,1355000000.0,660000000.0,4336000000.0,,30178000000.0,3107000000.0,32011000000.0,-13582000000.0,14112000000.0,14102000000.0,-13582000000.0,-12226000000.0,44237000000.0,32011000000.0,12299000000.0,30135000000.0,-35616000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2015.0,Q2,,2015-06-30,2015-07-30 07:21:44+00:00,1089000000.0,3619000000.0,1842000000.0,6512000000.0,-8107000000.0,1838000000.0,0.0,757000000.0,428000000.0,881000000.0,834000000.0,1558000000.0,7914000000.0,12327000000.0,2807000000.0,24566000000.0,1020000000.0,7207000000.0,5815000000.0,1353000000.0,,1799000000.0,2124000000.0,680000000.0,1385000000.0,636000000.0,4546000000.0,,29822000000.0,4636000000.0,32713000000.0,-13151000000.0,13772000000.0,15386000000.0,-13151000000.0,-11798000000.0,44511000000.0,32713000000.0,13126000000.0,29125000000.0,-35623000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2015.0,Q1,,2015-03-31,2015-05-01 06:36:21+00:00,1038000000.0,3741000000.0,1919000000.0,6388000000.0,-8090000000.0,1524000000.0,0.0,613000000.0,457000000.0,658000000.0,848000000.0,1559000000.0,7920000000.0,12085000000.0,2855000000.0,25572000000.0,1064000000.0,7552000000.0,5697000000.0,1370000000.0,,1975000000.0,2097000000.0,1001000000.0,1444000000.0,877000000.0,3945000000.0,,29489000000.0,5013000000.0,33255000000.0,-13616000000.0,14275000000.0,14980000000.0,-13616000000.0,-12246000000.0,45501000000.0,33255000000.0,13283000000.0,30521000000.0,-35628000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2016.0,FY,,2016-12-31,2018-02-13 08:07:16+00:00,1666000000.0,3499000000.0,2128000000.0,6296000000.0,-9559000000.0,4239000000.0,0.0,1964000000.0,,832000000.0,800000000.0,1621000000.0,7324000000.0,12360000000.0,2470000000.0,25851000000.0,1011000000.0,9017000000.0,6064000000.0,1788000000.0,859000000.0,2633000000.0,2800000000.0,853000000.0,1515000000.0,,6204000000.0,,30397000000.0,3216000000.0,36851000000.0,-12688000000.0,17608000000.0,16467000000.0,-12688000000.0,-10900000000.0,47751000000.0,36851000000.0,13179000000.0,31284000000.0,-35490000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2016.0,Q3,,2016-09-30,2016-10-25 06:11:03+00:00,1573000000.0,3100000000.0,1815000000.0,6565000000.0,-8889000000.0,4884000000.0,0.0,1934000000.0,450000000.0,932000000.0,812000000.0,1623000000.0,7646000000.0,12698000000.0,2578000000.0,26960000000.0,986000000.0,7486000000.0,6133000000.0,1825000000.0,,1376000000.0,2556000000.0,654000000.0,1660000000.0,744000000.0,4376000000.0,,30305000000.0,3127000000.0,35577000000.0,-12142000000.0,16574000000.0,14258000000.0,-12142000000.0,-10317000000.0,45894000000.0,35577000000.0,12870000000.0,31636000000.0,-35492000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2016.0,Q2,,2016-06-30,2016-07-26 06:12:07+00:00,1547000000.0,3085000000.0,1720000000.0,6389000000.0,-8955000000.0,3814000000.0,0.0,1907000000.0,469000000.0,720000000.0,735000000.0,1591000000.0,7622000000.0,12320000000.0,2603000000.0,28098000000.0,948000000.0,7989000000.0,5931000000.0,1757000000.0,,1463000000.0,2552000000.0,689000000.0,1652000000.0,816000000.0,4488000000.0,,29985000000.0,1871000000.0,34802000000.0,-12556000000.0,16046000000.0,12672000000.0,-12556000000.0,-10799000000.0,45601000000.0,34802000000.0,12825000000.0,32929000000.0,-35493000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2016.0,Q1,,2016-03-31,2016-04-26 10:22:31+00:00,1496000000.0,2989000000.0,1923000000.0,6337000000.0,-8914000000.0,2944000000.0,0.0,1874000000.0,485000000.0,667000000.0,735000000.0,1591000000.0,7683000000.0,12202000000.0,2664000000.0,26683000000.0,942000000.0,8699000000.0,5865000000.0,1859000000.0,,1378000000.0,2602000000.0,811000000.0,1539000000.0,761000000.0,4569000000.0,,29785000000.0,3110000000.0,34621000000.0,-12753000000.0,15928000000.0,14091000000.0,-12753000000.0,-10894000000.0,45515000000.0,34621000000.0,12828000000.0,31424000000.0,-35498000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2017.0,FY,,2017-12-31,2019-02-07 15:09:20+00:00,2242000000.0,3738000000.0,2054000000.0,7295000000.0,-8535000000.0,8447000000.0,0.0,1972000000.0,,812000000.0,856000000.0,1669000000.0,7666000000.0,14566000000.0,2432000000.0,31334000000.0,1074000000.0,8806000000.0,7271000000.0,1856000000.0,1007000000.0,3631000000.0,2271000000.0,603000000.0,1924000000.0,,5324000000.0,,29859000000.0,3005000000.0,42968000000.0,-12086000000.0,21594000000.0,15962000000.0,-12086000000.0,-10230000000.0,53198000000.0,42968000000.0,14103000000.0,37236000000.0,-35382000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2017.0,Q3,,2017-09-30,2017-10-26 07:02:28+00:00,1973000000.0,3985000000.0,2183000000.0,7115000000.0,-8797000000.0,7667000000.0,0.0,1942000000.0,,463000000.0,825000000.0,1669000000.0,7681000000.0,13972000000.0,2501000000.0,28065000000.0,1080000000.0,8283000000.0,6857000000.0,1774000000.0,1138000000.0,1037000000.0,2868000000.0,924000000.0,1835000000.0,1100000000.0,5491000000.0,,30831000000.0,5910000000.0,41951000000.0,-11407000000.0,20859000000.0,18514000000.0,-11407000000.0,-9633000000.0,51584000000.0,41951000000.0,14235000000.0,33070000000.0,-35383000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2017.0,Q2,,2017-06-30,2017-07-27 08:01:46+00:00,1909000000.0,3648000000.0,2019000000.0,6927000000.0,-9070000000.0,6197000000.0,0.0,1917000000.0,,421000000.0,743000000.0,1623000000.0,7614000000.0,13556000000.0,2527000000.0,26595000000.0,1072000000.0,7730000000.0,6629000000.0,1731000000.0,800000000.0,1362000000.0,2908000000.0,857000000.0,1586000000.0,829000000.0,5376000000.0,,30528000000.0,5152000000.0,38660000000.0,-12008000000.0,18432000000.0,17243000000.0,-12008000000.0,-10277000000.0,48937000000.0,38660000000.0,13599000000.0,31694000000.0,-35383000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2017.0,Q1,,2017-03-31,2017-04-27 10:32:07+00:00,1746000000.0,3090000000.0,1905000000.0,6598000000.0,-9265000000.0,5076000000.0,0.0,1892000000.0,,330000000.0,719000000.0,1622000000.0,7485000000.0,12862000000.0,2517000000.0,28588000000.0,1079000000.0,8007000000.0,6264000000.0,1835000000.0,834000000.0,1739000000.0,2840000000.0,711000000.0,1564000000.0,662000000.0,4275000000.0,,30367000000.0,2758000000.0,36627000000.0,-12392000000.0,16884000000.0,13355000000.0,-12392000000.0,-10557000000.0,47184000000.0,36627000000.0,13479000000.0,33829000000.0,-35386000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2018.0,FY,,2018-12-31,2020-02-07 06:47:13+00:00,2068000000.0,3564000000.0,2098000000.0,7356000000.0,-10111000000.0,6593000000.0,0.0,1939000000.0,,576000000.0,794000000.0,1783000000.0,7189000000.0,14557000000.0,2278000000.0,26975000000.0,1269000000.0,8804000000.0,7201000000.0,1720000000.0,977000000.0,898000000.0,3083000000.0,481000000.0,1445000000.0,2393000000.0,5088000000.0,,31014000000.0,4784000000.0,39801000000.0,-12459000000.0,19442000000.0,17191000000.0,-12459000000.0,-10739000000.0,50540000000.0,39801000000.0,13158000000.0,33349000000.0,-35301000000.0
Philip Morris International Inc,PM,HL3H1H2BGXWVG3BSWR90,1413329,2018.0,Q3,,2018-09-30,2018-10-25 07:12:24+00:00,1662000000.0,3522000000.0,1985000000.0,7447000000.0,-9199000000.0,5880000000.0,0.0,1906000000.0,,632000000.0,808000000.0,1783000000.0,7271000000.0,14585000000.0,2317000000.0,28179000000.0,1361000000.0,8440000000.0,7138000000.0,1778000000.0,990000000.0,3434000000.0,2110000000.0,696000000.0,1765000000.0,,5142000000.0,,30877000000.0,3587000000.0,39380000000.0,-11720000000.0,18538000000.0,15599000000.0,-11720000000.0,-9942000000.0,49322000000.0,39380000000.0,13704000000.0,33723000000.0,-35304000000.0
