company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2012.0,Q2,,2012-06-30,2012-08-08 16:21:05+00:00,635469000.0,1491577000.0,-2522000.0,172868000.0,0.0,3268917000.0,148469000.0,1664962000.0,206019000.0,39000000.0,57649000.0,1016737000.0,9620000.0,242226000.0,102407000.0,,,,,185084000.0,285952000.0,,,,472772000.0,33000.0,4897303000.0,3536534000.0,1824501000.0,783971000.0,3536534000.0,3546154000.0,1351149000.0,4897303000.0,2056065000.0,567178000.0,,-202633000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2012.0,Q1,,2012-03-31,2012-05-09 13:01:44+00:00,580834000.0,1422392000.0,12033000.0,177367000.0,0.0,3244877000.0,181766000.0,1646623000.0,209140000.0,,72263000.0,985672000.0,9108000.0,231864000.0,98091000.0,,,,,143786000.0,290100000.0,,,,407234000.0,56000.0,4755334000.0,3461606000.0,1770113000.0,762656000.0,3461606000.0,3470714000.0,1284620000.0,4755334000.0,1999549000.0,521964000.0,,-202538000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2013.0,FY,,2013-12-31,2015-03-02 14:59:41+00:00,802180000.0,1652593000.0,-37236000.0,488777000.0,0.0,3416587000.0,239106000.0,1780717000.0,207877000.0,1053000.0,31877000.0,1205608000.0,7131000.0,244256000.0,140071000.0,,,,,285725000.0,264150000.0,,,,1070077000.0,1181000.0,5793245000.0,4234188000.0,2313318000.0,1042467000.0,4234188000.0,4241319000.0,1551926000.0,5793245000.0,2274319000.0,509459000.0,,-215240000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2013.0,Q3,,2013-09-30,2013-11-08 16:15:55+00:00,757267000.0,1666993000.0,-11319000.0,309153000.0,0.0,3338980000.0,204881000.0,1650012000.0,190749000.0,,35590000.0,1153629000.0,8321000.0,240394000.0,125651000.0,,,,,363191000.0,265533000.0,,,,903380000.0,2639000.0,5494968000.0,4015933000.0,2137387000.0,964787000.0,4015933000.0,4024254000.0,1470714000.0,5494968000.0,2203952000.0,505927000.0,,-215108000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2013.0,Q2,,2013-06-30,2013-08-09 12:14:57+00:00,611997000.0,1687981000.0,-24439000.0,363113000.0,0.0,3311519000.0,188418000.0,1530138000.0,171871000.0,,40852000.0,1103212000.0,5321000.0,233467000.0,84881000.0,,,,,205883000.0,266210000.0,,,,810474000.0,,5187931000.0,3882518000.0,2176827000.0,800415000.0,3882518000.0,3887839000.0,1300092000.0,5187931000.0,1907892000.0,499677000.0,,-215036000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2013.0,Q1,,2013-03-31,2013-05-08 12:37:46+00:00,666650000.0,1690819000.0,710000.0,366619000.0,0.0,3298028000.0,163236000.0,1535795000.0,178515000.0,,37666000.0,1071972000.0,4690000.0,227692000.0,90561000.0,,,,,182871000.0,266419000.0,,,,740237000.0,,5154818000.0,3826131000.0,2185665000.0,829886000.0,3826131000.0,3830821000.0,1323997000.0,5154818000.0,1897181000.0,494111000.0,,-212844000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2014.0,FY,,2014-12-31,2016-02-29 16:51:57+00:00,825231000.0,2091557000.0,-123290000.0,190515000.0,0.0,3592908000.0,251113000.0,1596695000.0,243584000.0,72489000.0,38921000.0,1099574000.0,11067000.0,215981000.0,,,13687000.0,21091000.0,,78964000.0,227730000.0,739062000.0,105532000.0,161024000.0,1366791000.0,8876000.0,6253583000.0,4514473000.0,2495704000.0,1106311000.0,4514473000.0,4525540000.0,1728043000.0,6253583000.0,2658305000.0,621732000.0,,-321936000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2014.0,Q3,,2014-09-30,2014-11-05 19:50:34+00:00,884168000.0,2190018000.0,-73944000.0,144159000.0,0.0,3517771000.0,242273000.0,1880090000.0,229460000.0,83186000.0,39411000.0,1388134000.0,17594000.0,251151000.0,162879000.0,,,,,195138000.0,278194000.0,,,,1300215000.0,1686000.0,6229289000.0,4471037000.0,2536467000.0,1128127000.0,4471037000.0,4488631000.0,1740658000.0,6229289000.0,2304688000.0,612531000.0,,-273005000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2014.0,Q2,,2014-06-30,2014-08-08 16:42:59+00:00,734596000.0,1828366000.0,-23875000.0,188948000.0,0.0,3477076000.0,230930000.0,1842989000.0,214039000.0,4147000.0,40772000.0,1311859000.0,15227000.0,253394000.0,184842000.0,,,,,297244000.0,283235000.0,,,,1205567000.0,1670000.0,5909059000.0,4385860000.0,2242928000.0,967196000.0,4385860000.0,4401087000.0,1507972000.0,5909059000.0,2354272000.0,540776000.0,,-272908000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2014.0,Q1,,2014-03-31,2014-05-08 16:47:30+00:00,772185000.0,1776823000.0,-55219000.0,273340000.0,0.0,3463183000.0,208640000.0,1832047000.0,219573000.0,4556000.0,35604000.0,1269656000.0,10871000.0,249717000.0,128690000.0,,,,,290887000.0,273196000.0,,,,1124485000.0,1650000.0,5826620000.0,4305805000.0,2214457000.0,982475000.0,4305805000.0,4316676000.0,1509944000.0,5826620000.0,2342507000.0,527469000.0,,-226644000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2015.0,FY,,2015-12-31,2017-03-01 13:07:31+00:00,782134000.0,1938878000.0,-294689000.0,128771000.0,0.0,3497740000.0,399230000.0,1552658000.0,205074000.0,475364000.0,75285000.0,1101959000.0,2321000.0,186491000.0,,,,15313000.0,,76333000.0,260129000.0,,,134585000.0,1677698000.0,7067000.0,5213543000.0,3085492000.0,2277519000.0,1203744000.0,3085494000.0,3087815000.0,2125728000.0,5213543000.0,1834065000.0,921984000.0,,-1795257000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2015.0,Q3,,2015-09-30,2015-11-06 17:17:21+00:00,938535000.0,2052335000.0,-264844000.0,49194000.0,0.0,3489629000.0,252505000.0,1596931000.0,225413000.0,348209000.0,64690000.0,1125501000.0,14542000.0,226078000.0,196445000.0,,,147148000.0,,62915000.0,254685000.0,,,,1682772000.0,2350000.0,5373424000.0,3189372000.0,2362664000.0,1340538000.0,3189372000.0,3203914000.0,2169510000.0,5373424000.0,1885259000.0,828972000.0,,-1718185000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2015.0,Q2,,2015-06-30,2015-08-10 15:00:06+00:00,875152000.0,1974344000.0,-197339000.0,65427000.0,0.0,3619924000.0,233715000.0,1598654000.0,234303000.0,214255000.0,55815000.0,1129597000.0,13474000.0,229422000.0,210909000.0,,9072000.0,67643000.0,,99790000.0,249906000.0,752599000.0,48061000.0,,1466384000.0,2638000.0,6130510000.0,4196244000.0,2315567000.0,1179148000.0,4196244000.0,4209718000.0,1920792000.0,6130510000.0,2685346000.0,741644000.0,,-692725000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2015.0,Q1,,2015-03-31,2015-05-08 16:15:02+00:00,874627000.0,1983865000.0,-212244000.0,135534000.0,0.0,3609576000.0,240243000.0,1922485000.0,252055000.0,115002000.0,45824000.0,1480097000.0,13265000.0,299809000.0,222417000.0,,,,,98557000.0,290960000.0,,,,1420275000.0,9440000.0,6140834000.0,4297488000.0,2387640000.0,1124310000.0,4297488000.0,4310753000.0,1830081000.0,6140834000.0,2273097000.0,705771000.0,,-520119000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2016.0,FY,,2016-12-31,2018-02-28 16:18:55+00:00,922819000.0,1973423000.0,-271673000.0,112183000.0,0.0,1749307000.0,274846000.0,1603169000.0,187023000.0,353562000.0,88548000.0,1174094000.0,3275000.0,192834000.0,,,,,,101028000.0,259733000.0,,,114591000.0,1876081000.0,7563000.0,5354059000.0,3339427000.0,2288745000.0,1205228000.0,3339427000.0,3342702000.0,2011357000.0,5354059000.0,1891220000.0,806129000.0,,-14288000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2016.0,Q3,,2016-09-30,2016-11-08 16:09:08+00:00,928487000.0,2062926000.0,-242825000.0,117366000.0,0.0,3689171000.0,310993000.0,1612238000.0,197556000.0,482399000.0,89109000.0,1165687000.0,2649000.0,184341000.0,,,,1367000.0,,95636000.0,287235000.0,,,135950000.0,1788498000.0,5061000.0,5476468000.0,3273934000.0,2405351000.0,1245908000.0,3273936000.0,3276585000.0,2199883000.0,5476468000.0,1905430000.0,953975000.0,,-1960910000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2016.0,Q2,,2016-06-30,2016-08-08 16:55:09+00:00,811521000.0,1851030000.0,-231020000.0,162344000.0,0.0,3676912000.0,388314000.0,1595555000.0,203256000.0,401119000.0,74976000.0,1160870000.0,2851000.0,200683000.0,,,,2651000.0,,93033000.0,284036000.0,,,156037000.0,1714756000.0,5603000.0,5297101000.0,3200323000.0,2244387000.0,1208089000.0,3200323000.0,3203174000.0,2093927000.0,5297101000.0,1891844000.0,885838000.0,,-1960325000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2016.0,Q1,,2016-03-31,2016-05-10 15:19:23+00:00,791214000.0,1876473000.0,-234103000.0,155315000.0,0.0,3516241000.0,437455000.0,1595400000.0,211303000.0,404058000.0,72643000.0,1153884000.0,2684000.0,205945000.0,,,,3088000.0,,86558000.0,276376000.0,,,143943000.0,1698194000.0,4154000.0,5295519000.0,3170545000.0,2248374000.0,1235911000.0,3170545000.0,3173229000.0,2122290000.0,5295519000.0,1893261000.0,886379000.0,,-1809787000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2017.0,FY,,2017-12-31,2019-02-28 17:12:22+00:00,1057460000.0,1985077000.0,-203395000.0,138285000.0,0.0,1889358000.0,,1868600000.0,263179000.0,670721000.0,80890000.0,1288602000.0,4058000.0,179381000.0,497292000.0,433387000.0,,,,189866000.0,342356000.0,,,168363000.0,2191059000.0,1220000.0,6480154000.0,3791571000.0,2869907000.0,1492067000.0,3791571000.0,3795629000.0,2684525000.0,6480154000.0,2321645000.0,1192458000.0,,-85451000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2017.0,Q3,,2017-09-30,2017-11-09 15:25:41+00:00,1214745000.0,2623021000.0,-192187000.0,91532000.0,0.0,1878042000.0,374943000.0,1937045000.0,275018000.0,760208000.0,86391000.0,1256458000.0,2701000.0,211983000.0,,,,,,223486000.0,345332000.0,,,147295000.0,2077498000.0,2804000.0,6640246000.0,3727530000.0,2948239000.0,1592492000.0,3727530000.0,3730231000.0,2910015000.0,6640246000.0,2435549000.0,1317523000.0,,-35823000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2017.0,Q2,,2017-06-30,2017-08-08 17:08:24+00:00,969654000.0,2244993000.0,-231167000.0,99565000.0,0.0,1785195000.0,314987000.0,1616317000.0,184375000.0,483638000.0,94152000.0,1190333000.0,2608000.0,206868000.0,,,,,,145120000.0,267491000.0,,,178489000.0,1988185000.0,1375000.0,5753344000.0,3506723000.0,2617199000.0,1286016000.0,3506723000.0,3509331000.0,2244013000.0,5753344000.0,1945812000.0,957997000.0,,-35490000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2017.0,Q1,,2017-03-31,2017-05-09 17:23:10+00:00,995914000.0,2145784000.0,-257852000.0,106514000.0,0.0,1764374000.0,264834000.0,1608384000.0,181934000.0,419310000.0,89973000.0,1161603000.0,2468000.0,197712000.0,,,,,,116219000.0,262482000.0,,,132642000.0,1924348000.0,3990000.0,5543053000.0,3396342000.0,2474913000.0,1264738000.0,3396343000.0,3398811000.0,2144242000.0,5543053000.0,1906537000.0,879504000.0,,-34528000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2018.0,FY,,2018-12-31,2020-02-28 17:10:05+00:00,1314520000.0,2354737000.0,-286048000.0,78687000.0,0.0,1967356000.0,,1899879000.0,280180000.0,1040532000.0,107732000.0,1276032000.0,1294000.0,219115000.0,576891000.0,425961000.0,,,,293592000.0,404560000.0,,,208057000.0,2477291000.0,65646000.0,7075787000.0,3604159000.0,3326104000.0,1806127000.0,3604159000.0,3605453000.0,3470334000.0,7075787000.0,2473651000.0,1664207000.0,,-554440000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2018.0,Q3,,2018-09-30,2018-11-07 16:48:11+00:00,1340882000.0,2291608000.0,-237694000.0,113524000.0,0.0,1955803000.0,,1912139000.0,284411000.0,952886000.0,94670000.0,1350894000.0,1400000.0,209475000.0,680006000.0,452491000.0,,,,265608000.0,388395000.0,,,198314000.0,2425832000.0,22811000.0,7191174000.0,3822818000.0,3378122000.0,1816184000.0,3822818000.0,3824234000.0,3366940000.0,7191174000.0,2462158000.0,1550756000.0,,-321123000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2018.0,Q2,,2018-06-30,2018-08-07 16:26:16+00:00,1178983000.0,2108317000.0,-248532000.0,120400000.0,0.0,1934828000.0,,1897664000.0,261820000.0,840742000.0,85859000.0,1325128000.0,2805000.0,196521000.0,551505000.0,496083000.0,,,,230934000.0,369089000.0,,,208798000.0,2301281000.0,15499000.0,6790382000.0,3690660000.0,3074836000.0,1690565000.0,3690660000.0,3693465000.0,3096917000.0,6790382000.0,2390418000.0,1406352000.0,,-296917000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2018.0,Q1,,2018-03-31,2018-05-09 14:52:17+00:00,1040661000.0,2088682000.0,-228409000.0,101736000.0,0.0,1920899000.0,,1902871000.0,270826000.0,882795000.0,94548000.0,1301545000.0,3613000.0,196892000.0,498190000.0,506203000.0,,,,221091000.0,377111000.0,,,173913000.0,2226916000.0,2775000.0,6653402000.0,3643352000.0,2957069000.0,1549639000.0,3643352000.0,3646965000.0,3006437000.0,6653402000.0,2394788000.0,1456798000.0,,-276054000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2019.0,FY,,2019-12-31,2020-05-08 16:52:01+00:00,1489559000.0,2747911000.0,-241818000.0,164798000.0,0.0,2024612000.0,,2022675000.0,413734000.0,1292195000.0,55719000.0,,3539000.0,214779000.0,601268000.0,698621000.0,,,,2064287000.0,507828000.0,,,261290000.0,2854271000.0,74869000.0,8331682000.0,4050292000.0,3830986000.0,2263049000.0,4050292000.0,4053831000.0,4277851000.0,8331682000.0,4500696000.0,2014802000.0,,-586773000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2019.0,Q3,,2019-09-30,2019-11-01 16:38:17+00:00,1648079000.0,3188328000.0,-264113000.0,80044000.0,0.0,2014840000.0,,2002909000.0,431563000.0,1810480000.0,67039000.0,1390209000.0,1801000.0,279858000.0,652915000.0,633693000.0,,,,738485000.0,508025000.0,,,313601000.0,2743498000.0,75751000.0,8865093000.0,3907406000.0,4301927000.0,2357523000.0,3907406000.0,3909207000.0,4955886000.0,8865093000.0,3172957000.0,2598363000.0,,-586819000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2019.0,Q2,,2019-06-30,2019-08-02 17:10:36+00:00,1289393000.0,2632003000.0,-251329000.0,73356000.0,0.0,1999464000.0,,1932300000.0,264284000.0,1517272000.0,68400000.0,1354467000.0,1336000.0,276574000.0,683665000.0,563979000.0,,,,718834000.0,545479000.0,,,294508000.0,2612994000.0,52861000.0,8021817000.0,3774923000.0,3751932000.0,1906233000.0,3774923000.0,3776259000.0,4245558000.0,8021817000.0,2915418000.0,2339325000.0,,-586206000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2019.0,Q1,,2019-03-31,2019-05-06 14:10:43+00:00,1238727000.0,2580665000.0,-267201000.0,85423000.0,0.0,1984507000.0,,1927028000.0,276070000.0,1344999000.0,81117000.0,1317014000.0,1313000.0,253164000.0,573248000.0,495665000.0,,,,577860000.0,550559000.0,,,234091000.0,2591883000.0,44345000.0,7652516000.0,3723744000.0,3554544000.0,1778737000.0,3723744000.0,3725057000.0,3927459000.0,7652516000.0,2780958000.0,2148722000.0,,-585445000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2020.0,Q1,,2020-03-31,2020-05-08 16:52:01+00:00,1360007000.0,2593285000.0,-324786000.0,377205000.0,0.0,2040385000.0,,2006465000.0,395638000.0,1589318000.0,50365000.0,,4686000.0,217778000.0,569180000.0,682476000.0,,,,2068241000.0,510761000.0,,,168565000.0,2881416000.0,73426000.0,8228944000.0,3790492000.0,3758600000.0,2115909000.0,3790492000.0,3795178000.0,4433766000.0,8228944000.0,4470344000.0,2317857000.0,,-806523000.0
