company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2009.0,Q1,2009-01-01,2009-03-31,2010-05-10 16:21:31+00:00,4906000.0,0.11,0.11,,0.11,,15471000.0,21490000.0,21490000.0,,21354000.0,136000.0,621399000.0,738530000.0,76000.0,,73603000.0,621399000.0,117131000.0,2818000.0,1081000.0,78509000.0,38622000.0,-1661000.0,36961000.0,738530000.0,194100000.0,197704000.0,197733000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2010.0,Q4,2010-10-01,2010-12-31,,9321000.0,0.16,0.16,,0.15,,18561000.0,34434000.0,23951000.0,10483000.0,33666000.0,768000.0,690293000.0,804641000.0,188000.0,,62712000.0,690293000.0,114348000.0,242000.0,251000.0,72033000.0,42315000.0,197000.0,42512000.0,804641000.0,209800000.0,210046000.0,211796000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2010.0,FY,2010-01-01,2010-12-31,2013-03-01 14:13:12+00:00,37655000.0,0.73,0.73,,0.72,,88884000.0,155557000.0,145074000.0,10483000.0,153176000.0,2381000.0,3039912000.0,3629433000.0,559000.0,,307875000.0,3039912000.0,589521000.0,12009000.0,1417000.0,345530000.0,243991000.0,-10033000.0,233958000.0,3629433000.0,209800000.0,210046000.0,211796000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2010.0,Q3YTD,2010-01-01,2010-09-30,,28334000.0,0.57,0.57,,0.57,,70323000.0,121123000.0,121123000.0,,119510000.0,1613000.0,2349619000.0,2824792000.0,371000.0,,245163000.0,2349619000.0,475173000.0,11767000.0,1166000.0,273497000.0,201676000.0,-10230000.0,191446000.0,2824792000.0,209300000.0,209428000.0,211096000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2010.0,Q3TTM,2009-10-01,2010-09-30,,52026000.0,0.78,0.78,,0.78,,95482000.0,165568000.0,165568000.0,,163455000.0,2113000.0,3144095000.0,3810215000.0,-34000.0,,339986000.0,3144095000.0,666120000.0,14599000.0,1575000.0,392012000.0,274108000.0,-13058000.0,261050000.0,3810215000.0,209300000.0,209428000.0,211096000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2010.0,Q3,2010-07-01,2010-09-30,2011-11-08 15:51:40+00:00,13396000.0,0.3,0.3,,0.3,,31489000.0,63700000.0,63700000.0,,62780000.0,920000.0,1016013000.0,1206007000.0,479000.0,,82037000.0,1016013000.0,189994000.0,269000.0,418000.0,95433000.0,94561000.0,628000.0,95189000.0,1206007000.0,209300000.0,209428000.0,211096000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2010.0,Q2YTD,2010-01-01,2010-06-30,,14938000.0,0.27,0.27,,0.27,,38834000.0,57423000.0,57423000.0,,56730000.0,693000.0,1333606000.0,1618785000.0,-108000.0,,163126000.0,1333606000.0,285179000.0,11498000.0,748000.0,178064000.0,107115000.0,-10858000.0,96257000.0,1618785000.0,206200000.0,209399000.0,211082000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2010.0,Q2TTM,2009-07-01,2010-06-30,,44078000.0,0.8,0.8,,0.8,,69313000.0,165824000.0,165824000.0,,164111000.0,1713000.0,2761248000.0,3385002000.0,79000.0,,328967000.0,2761248000.0,623754000.0,17146000.0,1495000.0,373045000.0,250709000.0,-15572000.0,235137000.0,3385002000.0,206200000.0,209399000.0,211082000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2010.0,Q2,2010-04-01,2010-06-30,2011-08-05 17:29:13+00:00,9090000.0,0.16,0.16,,0.16,,22768000.0,33323000.0,33323000.0,,32986000.0,337000.0,714465000.0,870502000.0,-479000.0,,82122000.0,714465000.0,156037000.0,8634000.0,379000.0,91212000.0,64825000.0,-8734000.0,56091000.0,870502000.0,206200000.0,209399000.0,211082000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2010.0,Q1TTM,2009-04-01,2010-03-31,,39894000.0,0.81,0.81,,0.81,,70790000.0,166145000.0,166145000.0,,164552000.0,1593000.0,2722380000.0,3327879000.0,716000.0,,319815000.0,2722380000.0,605499000.0,11315000.0,1744000.0,359709000.0,245790000.0,-8855000.0,236935000.0,3327879000.0,215900000.0,208673000.0,210342000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 15:49:41+00:00,5848000.0,0.11,0.11,,0.11,,16066000.0,24100000.0,24100000.0,,23744000.0,356000.0,619141000.0,748283000.0,371000.0,,81004000.0,619141000.0,129142000.0,2864000.0,369000.0,86852000.0,42290000.0,-2124000.0,40166000.0,748283000.0,215900000.0,208673000.0,210342000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2011.0,FY,2011-01-01,2011-12-31,2014-03-03 14:09:08+00:00,29039000.0,0.62,0.62,,0.62,,63096000.0,144416000.0,130412000.0,14004000.0,132515000.0,11901000.0,3632048000.0,4193764000.0,-597000.0,,337835000.0,3632048000.0,561716000.0,1803000.0,1066000.0,366874000.0,194842000.0,-1334000.0,193508000.0,4193764000.0,213700000.0,212648000.0,213168000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2011.0,Q4,2011-10-01,2011-12-31,,7607000.0,0.3,0.3,,0.3,,12790000.0,70808000.0,56804000.0,14004000.0,66314000.0,4494000.0,941027000.0,1083072000.0,-203000.0,,64391000.0,941027000.0,142045000.0,555000.0,305000.0,71998000.0,70047000.0,-453000.0,69594000.0,1083072000.0,213700000.0,212648000.0,213168000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2011.0,Q3TTM,2010-10-01,2011-09-30,,30753000.0,0.48,0.48,,0.47,,68867000.0,108042000.0,97559000.0,10483000.0,99867000.0,8175000.0,3381314000.0,3915333000.0,-206000.0,,336156000.0,3381314000.0,534019000.0,1490000.0,1012000.0,366909000.0,167110000.0,-684000.0,166426000.0,3915333000.0,208000000.0,210583000.0,210692000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2011.0,Q3YTD,2011-01-01,2011-09-30,,21432000.0,0.32,0.32,,0.32,,50306000.0,73608000.0,73608000.0,,66201000.0,7407000.0,2691021000.0,3110692000.0,-394000.0,,273444000.0,2691021000.0,419671000.0,1248000.0,761000.0,294876000.0,124795000.0,-881000.0,123914000.0,3110692000.0,208000000.0,210583000.0,210692000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2011.0,Q3,2011-07-01,2011-09-30,2012-11-07 16:33:04+00:00,8295000.0,0.25,0.25,,0.25,,37341000.0,55600000.0,55600000.0,,51994000.0,3606000.0,1056129000.0,1250819000.0,-528000.0,,92414000.0,1056129000.0,194690000.0,738000.0,226000.0,100709000.0,93981000.0,-1040000.0,92941000.0,1250819000.0,208000000.0,210583000.0,210692000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2011.0,Q2TTM,2010-07-01,2011-06-30,,35854000.0,0.53,0.53,,0.52,,63015000.0,116142000.0,105659000.0,10483000.0,110653000.0,5489000.0,3341198000.0,3870521000.0,801000.0,,325779000.0,3341198000.0,529323000.0,1021000.0,1204000.0,361633000.0,167690000.0,984000.0,168674000.0,3870521000.0,212000000.0,214827000.0,215023000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2011.0,Q2YTD,2011-01-01,2011-06-30,,13137000.0,0.07,0.07,,0.07,,12965000.0,18008000.0,18008000.0,,14207000.0,3801000.0,1634892000.0,1859873000.0,134000.0,,181030000.0,1634892000.0,224981000.0,510000.0,535000.0,194167000.0,30814000.0,159000.0,30973000.0,1859873000.0,212000000.0,214827000.0,215023000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2011.0,Q2,2011-04-01,2011-06-30,2012-08-08 16:21:05+00:00,6871000.0,0.15,0.15,,0.15,,23610000.0,34313000.0,34313000.0,,31801000.0,2512000.0,856824000.0,1010914000.0,199000.0,,89489000.0,856824000.0,154090000.0,255000.0,249000.0,96360000.0,57730000.0,193000.0,57923000.0,1010914000.0,212000000.0,214827000.0,215023000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2011.0,Q1TTM,2010-04-01,2011-03-31,,38073000.0,0.54,0.54,,0.53,,62173000.0,115152000.0,104669000.0,10483000.0,111838000.0,3314000.0,3198839000.0,3730109000.0,123000.0,,318412000.0,3198839000.0,531270000.0,9400000.0,1334000.0,356485000.0,174785000.0,-7943000.0,166842000.0,3730109000.0,219900000.0,214167000.0,214167000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2011.0,Q1,2011-01-01,2011-03-31,2012-05-09 13:01:44+00:00,6266000.0,-0.08,-0.08,,-0.08,,-10645000.0,-16305000.0,-16305000.0,,-17594000.0,1289000.0,778068000.0,848959000.0,-65000.0,,91541000.0,778068000.0,70891000.0,255000.0,286000.0,97807000.0,-26916000.0,-34000.0,-26950000.0,848959000.0,219900000.0,214167000.0,214167000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 14:59:41+00:00,37691000.0,1.44,1.44,,1.44,,158859000.0,322656000.0,305721000.0,16935000.0,306629000.0,16027000.0,4982562000.0,5920269000.0,-351000.0,,434894000.0,4982562000.0,937707000.0,3746000.0,3555000.0,472585000.0,465122000.0,-542000.0,464580000.0,5920269000.0,212900000.0,212777000.0,212835000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2012.0,Q4,2012-10-01,2012-12-31,,8910000.0,0.46,0.46,,0.46,,55323000.0,102009000.0,105373000.0,-3364000.0,98986000.0,3023000.0,1386603000.0,1673342000.0,24000.0,,116976000.0,1386603000.0,286739000.0,1250000.0,1069000.0,125886000.0,160853000.0,-157000.0,160696000.0,1673342000.0,212900000.0,212777000.0,212835000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2012.0,Q3TTM,2011-10-01,2012-09-30,,36388000.0,1.28,1.28,,1.28,,116326000.0,291455000.0,257152000.0,34303000.0,273957000.0,17498000.0,4536986000.0,5329999000.0,-578000.0,,382309000.0,4536986000.0,793013000.0,3051000.0,2791000.0,418697000.0,374316000.0,-838000.0,373478000.0,5329999000.0,214200000.0,213150000.0,213242000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2012.0,Q3YTD,2012-01-01,2012-09-30,,28781000.0,0.98,0.98,,0.98,,103536000.0,220647000.0,200348000.0,20299000.0,207643000.0,13004000.0,3595959000.0,4246927000.0,-375000.0,,317918000.0,3595959000.0,650968000.0,2496000.0,2486000.0,346699000.0,304269000.0,-385000.0,303884000.0,4246927000.0,214200000.0,213150000.0,213242000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2012.0,Q3,2012-07-01,2012-09-30,2013-11-08 16:15:55+00:00,10290000.0,0.45,0.45,,0.45,,39596000.0,100856000.0,88086000.0,12770000.0,96398000.0,4458000.0,1280001000.0,1532001000.0,-179000.0,,114577000.0,1280001000.0,252000000.0,963000.0,1691000.0,124867000.0,127133000.0,549000.0,127682000.0,1532001000.0,214200000.0,213150000.0,213242000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2012.0,Q2TTM,2011-07-01,2012-06-30,,34393000.0,1.08,1.08,,1.08,,114071000.0,246199000.0,224666000.0,21533000.0,229553000.0,16646000.0,4313114000.0,5048817000.0,-927000.0,,360146000.0,4313114000.0,735703000.0,2826000.0,1326000.0,394539000.0,341164000.0,-2427000.0,338737000.0,5048817000.0,211400000.0,212987000.0,213087000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2012.0,Q2YTD,2012-01-01,2012-06-30,,18491000.0,0.53,0.53,,0.53,,63940000.0,119791000.0,112262000.0,7529000.0,111245000.0,8546000.0,2315958000.0,2714926000.0,-196000.0,,203341000.0,2315958000.0,398968000.0,1533000.0,795000.0,221832000.0,177136000.0,-934000.0,176202000.0,2714926000.0,211400000.0,212987000.0,213087000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2012.0,Q2,2012-04-01,2012-06-30,2013-08-09 12:14:57+00:00,9326000.0,0.31,0.31,,0.31,,35271000.0,69797000.0,62177000.0,7620000.0,65538000.0,4259000.0,1173258000.0,1386162000.0,-326000.0,,105233000.0,1173258000.0,212904000.0,958000.0,387000.0,114559000.0,98345000.0,-897000.0,97448000.0,1386162000.0,211400000.0,212987000.0,213087000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2012.0,Q1TTM,2011-04-01,2012-03-31,,31938000.0,0.92,0.92,,0.92,,102410000.0,210715000.0,196802000.0,13913000.0,195816000.0,14899000.0,3996680000.0,4673569000.0,-402000.0,,344402000.0,3996680000.0,676889000.0,2123000.0,1188000.0,376340000.0,300549000.0,-1337000.0,299212000.0,4673569000.0,207800000.0,211481000.0,211592000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 12:37:46+00:00,9165000.0,0.22,0.22,,0.22,,28669000.0,49994000.0,50085000.0,-91000.0,45707000.0,4287000.0,1142700000.0,1328764000.0,130000.0,,98108000.0,1142700000.0,186064000.0,575000.0,408000.0,107273000.0,78791000.0,-37000.0,78754000.0,1328764000.0,207800000.0,211481000.0,211592000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2013.0,FY,2013-01-01,2013-12-31,2016-02-29 16:51:57+00:00,25865000.0,1.87,1.87,,1.87,,196875000.0,421309000.0,391445000.0,29864000.0,401921000.0,19388000.0,5424644000.0,6411577000.0,-1133000.0,,485069000.0,5424644000.0,986933000.0,2668000.0,116122000.0,510934000.0,475999000.0,112321000.0,588320000.0,6411577000.0,214900000.0,214929000.0,214978000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2013.0,Q4,2013-10-01,2013-12-31,,8459000.0,0.77,0.77,,0.77,,70264000.0,171317000.0,141453000.0,29864000.0,166697000.0,4620000.0,1472035000.0,1706358000.0,557000.0,,127408000.0,1472035000.0,234323000.0,1188000.0,113892000.0,135867000.0,98456000.0,113261000.0,211717000.0,1706358000.0,214900000.0,214929000.0,214978000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2013.0,Q3TTM,2012-10-01,2013-09-30,,26316000.0,1.56,1.56,,1.56,,181934000.0,352001000.0,355365000.0,-3364000.0,334210000.0,17791000.0,5339212000.0,6378561000.0,-1666000.0,,474637000.0,5339212000.0,1039349000.0,2730000.0,3299000.0,500953000.0,538396000.0,-1097000.0,537299000.0,6378561000.0,216100000.0,214866000.0,214916000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2013.0,Q3,2013-07-01,2013-09-30,2014-11-05 19:50:34+00:00,7026000.0,0.43,0.43,,0.43,,42509000.0,98409000.0,98409000.0,,92906000.0,5503000.0,1372079000.0,1645132000.0,-824000.0,,124949000.0,1372079000.0,273053000.0,475000.0,1139000.0,131975000.0,141078000.0,-160000.0,140918000.0,1645132000.0,216100000.0,214866000.0,214916000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2013.0,Q3YTD,2013-01-01,2013-09-30,,17406000.0,1.1,1.1,,1.1,,126611000.0,249992000.0,249992000.0,,235224000.0,14768000.0,3952609000.0,4705219000.0,-1690000.0,,357661000.0,3952609000.0,752610000.0,1480000.0,2230000.0,375067000.0,377543000.0,-940000.0,376603000.0,4705219000.0,216100000.0,214866000.0,214916000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2013.0,Q2TTM,2012-07-01,2013-06-30,,29580000.0,1.58,1.58,,1.58,,179021000.0,354448000.0,345042000.0,9406000.0,337702000.0,16746000.0,5247134000.0,6265430000.0,-1021000.0,,464265000.0,5247134000.0,1018296000.0,3218000.0,3851000.0,493845000.0,524451000.0,-388000.0,524063000.0,6265430000.0,212800000.0,214314000.0,214368000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2013.0,Q2,2013-04-01,2013-06-30,2014-08-08 16:42:59+00:00,5079000.0,0.33,0.33,,0.33,,42161000.0,74726000.0,74726000.0,,70237000.0,4489000.0,1233093000.0,1474377000.0,-353000.0,,119031000.0,1233093000.0,241284000.0,503000.0,569000.0,124110000.0,117174000.0,-287000.0,116887000.0,1474377000.0,212800000.0,214314000.0,214368000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2013.0,Q2YTD,2013-01-01,2013-06-30,,10380000.0,0.67,0.67,,0.67,,84102000.0,151583000.0,151583000.0,,142318000.0,9265000.0,2580530000.0,3060087000.0,-866000.0,,232712000.0,2580530000.0,479557000.0,1005000.0,1091000.0,243092000.0,236465000.0,-780000.0,235685000.0,3060087000.0,212800000.0,214314000.0,214368000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2013.0,Q1TTM,2012-04-01,2013-03-31,,33827000.0,1.56,1.56,,1.56,,172131000.0,349519000.0,332493000.0,17026000.0,333003000.0,16516000.0,5187299000.0,6177215000.0,-994000.0,,450467000.0,5187299000.0,989916000.0,3673000.0,3669000.0,484294000.0,505622000.0,-998000.0,504624000.0,6177215000.0,212000000.0,213453000.0,213512000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 16:47:30+00:00,5301000.0,0.34,0.34,,0.34,,41941000.0,76857000.0,76857000.0,,72081000.0,4776000.0,1347437000.0,1585710000.0,-513000.0,,113681000.0,1347437000.0,238273000.0,502000.0,522000.0,118982000.0,119291000.0,-493000.0,118798000.0,1585710000.0,212000000.0,213453000.0,213512000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 13:07:31+00:00,34257000.0,1.35,1.35,,1.35,,139007000.0,315082000.0,287592000.0,27490000.0,296714000.0,18368000.0,6578435000.0,7747229000.0,-1100000.0,,705477000.0,6578435000.0,1168794000.0,4765000.0,3404000.0,739734000.0,429060000.0,-2461000.0,426599000.0,7747229000.0,219800000.0,219668000.0,219690000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2014.0,Q4,2014-10-01,2014-12-31,,8685000.0,0.3,0.3,,0.3,,27539000.0,70975000.0,57839000.0,13136000.0,66576000.0,4399000.0,1704877000.0,2000488000.0,-464000.0,,200442000.0,1704877000.0,295611000.0,1334000.0,692000.0,209127000.0,86484000.0,-1106000.0,85378000.0,2000488000.0,219800000.0,219668000.0,219690000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2014.0,Q3TTM,2013-10-01,2014-09-30,,34031000.0,1.82,1.82,,1.82,,181732000.0,415424000.0,371206000.0,44218000.0,396835000.0,18589000.0,6345593000.0,7453099000.0,-79000.0,,632443000.0,6345593000.0,1107506000.0,4619000.0,116604000.0,666474000.0,441032000.0,111906000.0,552938000.0,7453099000.0,220100000.0,219492000.0,219517000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2014.0,Q3,2014-07-01,2014-09-30,2015-11-06 17:17:21+00:00,9125000.0,0.43,0.43,,0.43,,37195000.0,100015000.0,93290000.0,6725000.0,94648000.0,5367000.0,1809055000.0,2145958000.0,-378000.0,,196494000.0,1809055000.0,336903000.0,1321000.0,900000.0,205619000.0,131284000.0,-799000.0,130485000.0,2145958000.0,220100000.0,219492000.0,219517000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2014.0,Q3YTD,2014-01-01,2014-09-30,,25572000.0,1.05,1.05,,1.05,,111468000.0,244107000.0,229753000.0,14354000.0,230138000.0,13969000.0,4873558000.0,5746741000.0,-636000.0,,505035000.0,4873558000.0,873183000.0,3431000.0,2712000.0,530607000.0,342576000.0,-1355000.0,341221000.0,5746741000.0,220100000.0,219492000.0,219517000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2014.0,Q2TTM,2013-07-01,2014-06-30,,31932000.0,1.82,1.82,,1.82,,187046000.0,413818000.0,376325000.0,37493000.0,395093000.0,18725000.0,5908617000.0,6952273000.0,-525000.0,,560898000.0,5908617000.0,1043656000.0,3773000.0,116843000.0,592830000.0,450826000.0,112545000.0,563371000.0,6952273000.0,219100000.0,219612000.0,219642000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2014.0,Q2,2014-04-01,2014-06-30,2015-08-10 15:00:06+00:00,8202000.0,0.37,0.37,,0.37,,41220000.0,85444000.0,77815000.0,7629000.0,81082000.0,4362000.0,1574000000.0,1838209000.0,-901000.0,,135210000.0,1574000000.0,264209000.0,1128000.0,267000.0,143412000.0,120797000.0,-1762000.0,119035000.0,1838209000.0,219100000.0,219612000.0,219642000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2014.0,Q2YTD,2014-01-01,2014-06-30,,16447000.0,0.62,0.62,,0.62,,74273000.0,144092000.0,136463000.0,7629000.0,135490000.0,8602000.0,3064503000.0,3600783000.0,-258000.0,,308541000.0,3064503000.0,536280000.0,2110000.0,1812000.0,324988000.0,211292000.0,-556000.0,210736000.0,3600783000.0,219100000.0,219612000.0,219642000.0
Quanta Services Inc,PWR,SHVRXXEACT60MMH07S24,1050915,2014.0,Q1TTM,2013-04-01,2014-03-31,,28809000.0,1.78,1.78,,1.78,,187987000.0,403100000.0,373236000.0,29864000.0,384248000.0,18852000.0,5567710000.0,6588441000.0,23000.0,,544719000.0,5567710000.0,1020731000.0,3148000.0,117145000.0,573528000.0,447203000.0,114020000.0,561223000.0,6588441000.0,217600000.0,219033000.0,219075000.0
