company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2010.0,Q3,2010-07-01,2010-09-30,2011-11-08 18:02:39+00:00,0.04,0.04,0.0,0.04,0.0,18000000.0,110000000.0,51000000.0,51000000.0,51000000.0,349000000.0,745000000.0,,,118000000.0,0.0,113000000.0,349000000.0,396000000.0,,14000000.0,341000000.0,55000000.0,14000000.0,69000000.0,745000000.0,1275000000.0,1212000000.0,1227000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2010.0,Q3YTD,2010-01-01,2010-09-30,,0.54,0.54,0.15,0.54,,230000000.0,291000000.0,651000000.0,651000000.0,651000000.0,1250000000.0,3020000000.0,,,361000000.0,,252000000.0,1250000000.0,1770000000.0,,15000000.0,904000000.0,866000000.0,15000000.0,881000000.0,3020000000.0,1275000000.0,1212000000.0,1227000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2010.0,Q3TTM,2009-10-01,2010-09-30,,0.21,0.21,0.15,0.21,,202000000.0,-38000000.0,252000000.0,252000000.0,252000000.0,-45000000.0,298000000.0,,,-1000000.0,-29000000.0,-49000000.0,-45000000.0,343000000.0,,-6000000.0,-117000000.0,460000000.0,-6000000.0,454000000.0,298000000.0,1275000000.0,1212000000.0,1227000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2010.0,Q2,2010-04-01,2010-06-30,2011-08-05 16:20:59+00:00,0.18,0.18,0.0,0.17,0.0,82000000.0,125000000.0,219000000.0,219000000.0,219000000.0,368000000.0,967000000.0,,,100000000.0,0.0,74000000.0,368000000.0,599000000.0,,1000000.0,299000000.0,300000000.0,1000000.0,301000000.0,967000000.0,1216700000.0,1232000000.0,1248000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2010.0,Q2YTD,2010-01-01,2010-06-30,,0.49,0.49,0.15,0.49,,212000000.0,181000000.0,600000000.0,600000000.0,600000000.0,901000000.0,2275000000.0,,,243000000.0,,139000000.0,901000000.0,1374000000.0,,1000000.0,563000000.0,811000000.0,1000000.0,812000000.0,2275000000.0,1216700000.0,1232000000.0,1248000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2010.0,Q2TTM,2009-07-01,2010-06-30,,0.18,0.18,0.15,0.18,,189000000.0,-20000000.0,216000000.0,216000000.0,216000000.0,-55000000.0,256000000.0,,,3000000.0,-30000000.0,-56000000.0,-55000000.0,311000000.0,,-9000000.0,-103000000.0,414000000.0,-9000000.0,405000000.0,256000000.0,1216700000.0,1232000000.0,1248000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2010.0,Q1,2010-01-01,2010-03-31,2011-05-09 16:26:34+00:00,0.3,0.3,0.15,0.3,0.0,130000000.0,56000000.0,381000000.0,381000000.0,381000000.0,533000000.0,1308000000.0,,,143000000.0,0.0,65000000.0,533000000.0,775000000.0,,0.0,264000000.0,511000000.0,,511000000.0,1308000000.0,1270000000.0,1248000000.0,1264000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2010.0,Q1TTM,2009-04-01,2010-03-31,,0.15,0.15,,0.15,,130000000.0,-27000000.0,192000000.0,192000000.0,192000000.0,49000000.0,327000000.0,,,26000000.0,-15000000.0,-38000000.0,49000000.0,278000000.0,,-10000000.0,-54000000.0,332000000.0,-10000000.0,322000000.0,327000000.0,1270000000.0,1248000000.0,1264000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2011.0,Q4,2011-10-01,2011-12-31,,0.09,0.09,,0.08,,-78000000.0,280000000.0,99000000.0,99000000.0,99000000.0,740000000.0,1406000000.0,3000000.0,,238000000.0,,123000000.0,740000000.0,666000000.0,,-7000000.0,641000000.0,25000000.0,-4000000.0,21000000.0,1406000000.0,1166700000.0,1148000000.0,1156000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2011.0,FY,2011-01-01,2011-12-31,2014-03-03 16:34:13+00:00,0.93,0.93,0.165,0.92,,246000000.0,545000000.0,1085000000.0,1085000000.0,1085000000.0,1772000000.0,4755000000.0,3000000.0,,629000000.0,25000000.0,456000000.0,1772000000.0,2983000000.0,,,1655000000.0,1328000000.0,3000000.0,1331000000.0,4755000000.0,1166700000.0,1148000000.0,1156000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2011.0,Q3YTD,2011-01-01,2011-09-30,,0.84,0.84,0.17,0.84,,324000000.0,265000000.0,986000000.0,986000000.0,986000000.0,1032000000.0,3349000000.0,,,391000000.0,25000000.0,333000000.0,1032000000.0,2317000000.0,,7000000.0,1014000000.0,1303000000.0,7000000.0,1310000000.0,3349000000.0,1138500000.0,1140000000.0,1148000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2011.0,Q3TTM,2010-10-01,2011-09-30,,0.32,0.32,0.02,0.33,,94000000.0,-26000000.0,335000000.0,335000000.0,335000000.0,-218000000.0,329000000.0,,,30000000.0,25000000.0,81000000.0,-218000000.0,547000000.0,,-8000000.0,110000000.0,437000000.0,-8000000.0,429000000.0,329000000.0,1138500000.0,1140000000.0,1148000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2011.0,Q3,2011-07-01,2011-09-30,2012-11-07 16:13:42+00:00,0.13,0.13,0.0,0.13,,17000000.0,115000000.0,148000000.0,148000000.0,148000000.0,237000000.0,754000000.0,,,133000000.0,3000000.0,104000000.0,237000000.0,517000000.0,,3000000.0,355000000.0,162000000.0,3000000.0,165000000.0,754000000.0,1138500000.0,1140000000.0,1148000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.71,0.71,0.17,0.71,,307000000.0,150000000.0,838000000.0,838000000.0,838000000.0,795000000.0,2595000000.0,,,258000000.0,22000000.0,229000000.0,795000000.0,1800000000.0,,4000000.0,659000000.0,1141000000.0,4000000.0,1145000000.0,2595000000.0,1155200000.0,1141000000.0,1150000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2011.0,Q2TTM,2010-07-01,2011-06-30,,0.21,0.21,,0.21,,95000000.0,-31000000.0,238000000.0,238000000.0,238000000.0,-106000000.0,320000000.0,,,15000000.0,22000000.0,90000000.0,-106000000.0,426000000.0,,3000000.0,96000000.0,330000000.0,3000000.0,333000000.0,320000000.0,1155200000.0,1141000000.0,1150000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2011.0,Q2,2011-04-01,2011-06-30,2012-08-02 16:26:58+00:00,0.29,0.29,0.0,0.29,,134000000.0,90000000.0,335000000.0,335000000.0,335000000.0,343000000.0,1146000000.0,,,116000000.0,3000000.0,127000000.0,343000000.0,803000000.0,,2000000.0,336000000.0,467000000.0,2000000.0,469000000.0,1146000000.0,1155200000.0,1141000000.0,1150000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2011.0,Q1TTM,2010-04-01,2011-03-31,,0.1,0.1,,0.1,,43000000.0,4000000.0,122000000.0,122000000.0,122000000.0,-81000000.0,141000000.0,,,-1000000.0,19000000.0,37000000.0,-81000000.0,222000000.0,,2000000.0,59000000.0,163000000.0,2000000.0,165000000.0,141000000.0,1197600000.0,1173000000.0,1182000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2011.0,Q1,2011-01-01,2011-03-31,2012-05-09 17:06:23+00:00,0.42,0.42,0.165,0.42,,173000000.0,60000000.0,503000000.0,503000000.0,503000000.0,452000000.0,1449000000.0,,,142000000.0,19000000.0,102000000.0,452000000.0,997000000.0,,2000000.0,323000000.0,674000000.0,2000000.0,676000000.0,1449000000.0,1197600000.0,1173000000.0,1182000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2012.0,Q4,2012-10-01,2012-12-31,,0.31,0.31,,0.32,,133000000.0,232000000.0,354000000.0,354000000.0,354000000.0,684000000.0,1768000000.0,4000000.0,,220000000.0,,148000000.0,684000000.0,1084000000.0,,-1000000.0,600000000.0,484000000.0,3000000.0,487000000.0,1768000000.0,1137600000.0,1112000000.0,1118000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 17:04:02+00:00,1.01,1.01,0.18,1.01,,309000000.0,578000000.0,1149000000.0,1149000000.0,1149000000.0,1662000000.0,4856000000.0,7000000.0,,604000000.0,,561000000.0,1662000000.0,3194000000.0,,,1743000000.0,1451000000.0,7000000.0,1458000000.0,4856000000.0,1137600000.0,1112000000.0,1118000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2012.0,Q3YTD,2012-01-01,2012-09-30,,0.7,0.7,0.18,0.69,,176000000.0,346000000.0,795000000.0,795000000.0,795000000.0,978000000.0,3088000000.0,3000000.0,,384000000.0,,413000000.0,978000000.0,2110000000.0,,1000000.0,1143000000.0,967000000.0,4000000.0,971000000.0,3088000000.0,1130000000.0,1109000000.0,1114000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2012.0,Q3TTM,2011-10-01,2012-09-30,,0.79,0.79,0.18,0.77,,98000000.0,626000000.0,894000000.0,894000000.0,894000000.0,1718000000.0,4494000000.0,6000000.0,,622000000.0,,536000000.0,1718000000.0,2776000000.0,,-6000000.0,1784000000.0,992000000.0,,992000000.0,4494000000.0,1130000000.0,1109000000.0,1114000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2012.0,Q3,2012-07-01,2012-09-30,2013-11-06 16:31:50+00:00,0.2,0.2,0.0,0.2,,2000000.0,131000000.0,226000000.0,226000000.0,226000000.0,237000000.0,841000000.0,,,125000000.0,,121000000.0,237000000.0,604000000.0,,1000000.0,377000000.0,227000000.0,1000000.0,228000000.0,841000000.0,1130000000.0,1109000000.0,1114000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.5,0.5,0.18,0.49,,174000000.0,215000000.0,569000000.0,569000000.0,569000000.0,741000000.0,2247000000.0,3000000.0,,259000000.0,,292000000.0,741000000.0,1506000000.0,,,766000000.0,740000000.0,3000000.0,743000000.0,2247000000.0,1156300000.0,1109000000.0,1115000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2012.0,Q2TTM,2011-07-01,2012-06-30,,0.72,0.72,0.18,0.7,,113000000.0,610000000.0,816000000.0,816000000.0,816000000.0,1718000000.0,4407000000.0,6000000.0,,630000000.0,3000000.0,519000000.0,1718000000.0,2689000000.0,,-4000000.0,1762000000.0,927000000.0,2000000.0,929000000.0,4407000000.0,1156300000.0,1109000000.0,1115000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2012.0,Q2,2012-04-01,2012-06-30,2013-08-01 16:16:51+00:00,0.16,0.16,0.0,0.16,,44000000.0,136000000.0,185000000.0,185000000.0,185000000.0,377000000.0,1075000000.0,2000000.0,,145000000.0,,190000000.0,377000000.0,698000000.0,,,471000000.0,227000000.0,2000000.0,229000000.0,1075000000.0,1156300000.0,1109000000.0,1115000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2012.0,Q1TTM,2011-04-01,2012-03-31,,0.85,0.85,0.18,0.83,,203000000.0,564000000.0,966000000.0,966000000.0,966000000.0,1684000000.0,4478000000.0,4000000.0,,601000000.0,6000000.0,456000000.0,1684000000.0,2794000000.0,,-2000000.0,1627000000.0,1167000000.0,2000000.0,1169000000.0,4478000000.0,1129400000.0,1120000000.0,1127000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 16:18:49+00:00,0.34,0.34,0.18,0.33,,130000000.0,79000000.0,384000000.0,384000000.0,384000000.0,364000000.0,1172000000.0,1000000.0,,114000000.0,,102000000.0,364000000.0,808000000.0,,,295000000.0,513000000.0,1000000.0,514000000.0,1172000000.0,1129400000.0,1120000000.0,1127000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2013.0,FY,2013-01-01,2013-12-31,2016-02-29 16:31:30+00:00,0.96,0.96,0.19,0.95,,309000000.0,606000000.0,1010000000.0,1010000000.0,1010000000.0,1531000000.0,4583000000.0,-53000000.0,,584000000.0,,490000000.0,1531000000.0,3052000000.0,,,1680000000.0,1372000000.0,-53000000.0,1319000000.0,4583000000.0,1052100000.0,1024000000.0,1035000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2013.0,Q4,2013-10-01,2013-12-31,,0.23,0.23,,0.22,,60000000.0,239000000.0,174000000.0,174000000.0,174000000.0,655000000.0,1518000000.0,-51000000.0,,196000000.0,,143000000.0,655000000.0,863000000.0,,,578000000.0,285000000.0,-51000000.0,234000000.0,1518000000.0,1052100000.0,1024000000.0,1035000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2013.0,Q3YTD,2013-01-01,2013-09-30,,0.73,0.73,0.19,0.73,,249000000.0,367000000.0,836000000.0,836000000.0,836000000.0,876000000.0,3065000000.0,-2000000.0,,388000000.0,,347000000.0,876000000.0,2189000000.0,,,1102000000.0,1087000000.0,-2000000.0,1085000000.0,3065000000.0,1120000000.0,1122000000.0,1134000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2013.0,Q3TTM,2012-10-01,2013-09-30,,1.04,1.04,0.19,1.05,,382000000.0,599000000.0,1190000000.0,1190000000.0,1190000000.0,1560000000.0,4833000000.0,2000000.0,,608000000.0,,495000000.0,1560000000.0,3273000000.0,,-1000000.0,1702000000.0,1571000000.0,1000000.0,1572000000.0,4833000000.0,1120000000.0,1122000000.0,1134000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2013.0,Q3,2013-07-01,2013-09-30,2014-11-04 16:44:22+00:00,0.05,0.05,0.0,0.05,,10000000.0,144000000.0,56000000.0,56000000.0,56000000.0,175000000.0,691000000.0,-4000000.0,,140000000.0,,162000000.0,175000000.0,516000000.0,,,446000000.0,70000000.0,-4000000.0,66000000.0,691000000.0,1120000000.0,1122000000.0,1134000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.68,0.68,0.19,0.68,,239000000.0,223000000.0,780000000.0,780000000.0,780000000.0,701000000.0,2374000000.0,2000000.0,,248000000.0,,185000000.0,701000000.0,1673000000.0,,,656000000.0,1017000000.0,2000000.0,1019000000.0,2374000000.0,1157100000.0,1118000000.0,1127000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2013.0,Q2TTM,2012-07-01,2013-06-30,,1.19,1.19,0.19,1.2,,374000000.0,586000000.0,1360000000.0,1360000000.0,1360000000.0,1622000000.0,4983000000.0,6000000.0,,593000000.0,,454000000.0,1622000000.0,3361000000.0,,,1633000000.0,1728000000.0,6000000.0,1734000000.0,4983000000.0,1157100000.0,1118000000.0,1127000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2013.0,Q2,2013-04-01,2013-06-30,2014-08-05 17:15:52+00:00,0.28,0.28,0.0,0.28,,106000000.0,116000000.0,324000000.0,324000000.0,324000000.0,285000000.0,1050000000.0,0.0,,123000000.0,,96000000.0,285000000.0,765000000.0,,,335000000.0,430000000.0,,430000000.0,1050000000.0,1157100000.0,1118000000.0,1127000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2013.0,Q1TTM,2012-04-01,2013-03-31,,1.07,1.07,0.19,1.08,,312000000.0,606000000.0,1221000000.0,1221000000.0,1221000000.0,1714000000.0,5008000000.0,8000000.0,,615000000.0,,548000000.0,1714000000.0,3294000000.0,,,1769000000.0,1525000000.0,8000000.0,1533000000.0,5008000000.0,1140000000.0,1113000000.0,1120000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2013.0,Q1,2013-01-01,2013-03-31,2014-05-06 16:17:05+00:00,0.4,0.4,0.19,0.4,,133000000.0,107000000.0,456000000.0,456000000.0,456000000.0,416000000.0,1324000000.0,2000000.0,,125000000.0,,89000000.0,416000000.0,908000000.0,,,321000000.0,587000000.0,2000000.0,589000000.0,1324000000.0,1140000000.0,1113000000.0,1120000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 17:25:26+00:00,1.14,1.14,0.2,1.13,,146000000.0,712000000.0,835000000.0,835000000.0,835000000.0,1525000000.0,4408000000.0,-202000000.0,,571000000.0,,417000000.0,1525000000.0,2883000000.0,0.0,,1700000000.0,1183000000.0,-202000000.0,981000000.0,4408000000.0,732500000.0,716000000.0,726000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2014.0,Q4,2014-10-01,2014-12-31,,0.49,0.49,,0.48,,27000000.0,246000000.0,361000000.0,361000000.0,361000000.0,630000000.0,1574000000.0,-50000000.0,,185000000.0,,75000000.0,630000000.0,944000000.0,,,506000000.0,438000000.0,-50000000.0,388000000.0,1574000000.0,732500000.0,716000000.0,726000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2014.0,Q3,2014-07-01,2014-09-30,2015-11-06 16:40:05+00:00,-0.03,-0.03,0.0,-0.03,,-20000000.0,221000000.0,-23000000.0,-23000000.0,-23000000.0,253000000.0,753000000.0,-51000000.0,,131000000.0,,140000000.0,253000000.0,500000000.0,,,492000000.0,8000000.0,-51000000.0,-43000000.0,753000000.0,766700000.0,718000000.0,718000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2014.0,Q3YTD,2014-01-01,2014-09-30,,0.65,0.65,0.2,0.65,,119000000.0,466000000.0,474000000.0,474000000.0,474000000.0,895000000.0,2834000000.0,-152000000.0,,386000000.0,,342000000.0,895000000.0,1939000000.0,,,1194000000.0,745000000.0,-152000000.0,593000000.0,2834000000.0,766700000.0,718000000.0,718000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2014.0,Q3TTM,2013-10-01,2014-09-30,,0.88,0.88,0.2,0.87,,179000000.0,705000000.0,648000000.0,648000000.0,648000000.0,1550000000.0,4352000000.0,-203000000.0,,582000000.0,,485000000.0,1550000000.0,2802000000.0,,,1772000000.0,1030000000.0,-203000000.0,827000000.0,4352000000.0,766700000.0,718000000.0,718000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.68,0.68,0.2,0.68,,139000000.0,245000000.0,497000000.0,497000000.0,497000000.0,642000000.0,2081000000.0,-101000000.0,,255000000.0,,202000000.0,642000000.0,1439000000.0,,,702000000.0,737000000.0,-101000000.0,636000000.0,2081000000.0,728600000.0,716000000.0,725000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2014.0,Q2TTM,2013-07-01,2014-06-30,,0.96,0.96,0.2,0.95,,209000000.0,628000000.0,727000000.0,727000000.0,727000000.0,1472000000.0,4290000000.0,-156000000.0,,591000000.0,,507000000.0,1472000000.0,2818000000.0,,,1726000000.0,1092000000.0,-156000000.0,936000000.0,4290000000.0,728600000.0,716000000.0,725000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2014.0,Q2,2014-04-01,2014-06-30,2015-08-04 16:35:47+00:00,0.28,0.28,0.0,0.28,,56000000.0,141000000.0,204000000.0,204000000.0,204000000.0,300000000.0,970000000.0,-50000000.0,,112000000.0,,107000000.0,300000000.0,670000000.0,,,360000000.0,310000000.0,-50000000.0,260000000.0,970000000.0,728600000.0,716000000.0,725000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2014.0,Q1TTM,2013-04-01,2014-03-31,,0.96,0.96,0.2,0.95,,259000000.0,603000000.0,847000000.0,847000000.0,847000000.0,1457000000.0,4370000000.0,-106000000.0,,602000000.0,,496000000.0,1457000000.0,2913000000.0,,,1701000000.0,1212000000.0,-106000000.0,1106000000.0,4370000000.0,732500000.0,709000000.0,720000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2014.0,Q1,2014-01-01,2014-03-31,2015-05-06 16:13:21+00:00,0.4,0.4,0.2,0.4,,83000000.0,104000000.0,293000000.0,293000000.0,293000000.0,342000000.0,1111000000.0,-51000000.0,,143000000.0,,95000000.0,342000000.0,769000000.0,,,342000000.0,427000000.0,-51000000.0,376000000.0,1111000000.0,732500000.0,709000000.0,720000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 16:43:26+00:00,1.21,1.21,0.23,1.19,,229000000.0,734000000.0,892000000.0,892000000.0,892000000.0,1585000000.0,4664000000.0,-198000000.0,,646000000.0,,380000000.0,1585000000.0,3079000000.0,0.0,,1760000000.0,1319000000.0,-198000000.0,1121000000.0,4664000000.0,737200000.0,728000000.0,739000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2015.0,Q4,2015-10-01,2015-12-31,,0.21,0.21,,0.2,,43000000.0,289000000.0,159000000.0,159000000.0,159000000.0,538000000.0,1352000000.0,-47000000.0,,193000000.0,,83000000.0,538000000.0,814000000.0,,,565000000.0,249000000.0,-47000000.0,202000000.0,1352000000.0,737200000.0,728000000.0,739000000.0
Activision Blizzard Inc,ATVI,549300TPQQDBP9GNOF40,718877,2015.0,Q3,2015-07-01,2015-09-30,2016-11-03 20:00:04+00:00,0.17,0.17,0.0,0.17,,18000000.0,189000000.0,127000000.0,127000000.0,127000000.0,337000000.0,990000000.0,-51000000.0,,159000000.0,,109000000.0,337000000.0,653000000.0,,,457000000.0,196000000.0,-51000000.0,145000000.0,990000000.0,747100000.0,730000000.0,739000000.0
