company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Ulta Beauty Inc,ULTA,,1403568,2012.0,FY,2012-01-29,2013-02-02,2015-04-01 12:30:24+00:00,2.73,2.73,1.0,2.68,107244000.0,172549000.0,172549000.0,172549000.0,1436582000.0,2220256000.0,14816000.0,488880000.0,1436582000.0,783674000.0,185000.0,,503696000.0,279978000.0,-185000.0,279793000.0,2220256000.0,63200000.0,63250000.0,64396000.0
Ulta Beauty Inc,ULTA,,1403568,2012.0,Q3,2012-07-29,2012-10-27,2012-11-29 16:13:02+00:00,0.6,0.6,,0.59,23117000.0,38151000.0,38151000.0,38151000.0,320147000.0,505640000.0,6252000.0,117934000.0,320147000.0,185493000.0,39000.0,,124186000.0,61307000.0,-39000.0,61268000.0,505640000.0,63600000.0,63484000.0,64483000.0
Ulta Beauty Inc,ULTA,,1403568,2012.0,Q3YTD,2012-01-29,2012-10-27,,1.71,1.71,1.0,1.67,68031000.0,108017000.0,108017000.0,108017000.0,937391000.0,1461421000.0,12901000.0,334917000.0,937391000.0,524030000.0,164000.0,,347818000.0,176212000.0,-164000.0,176048000.0,1461421000.0,63600000.0,63484000.0,64483000.0
Ulta Beauty Inc,ULTA,,1403568,2012.0,Q3TTM,2011-10-30,2012-10-27,,2.46,2.46,1.0,2.4,94892000.0,154312000.0,154312000.0,154312000.0,1321437000.0,2043932000.0,13884000.0,459152000.0,1321437000.0,722495000.0,255000.0,,473036000.0,249459000.0,-255000.0,249204000.0,2043932000.0,63600000.0,63484000.0,64483000.0
Ulta Beauty Inc,ULTA,,1403568,2012.0,Q2,2012-04-29,2012-07-28,2012-09-06 16:27:41+00:00,0.55,0.55,,0.54,22357000.0,34998000.0,34998000.0,34998000.0,314058000.0,481683000.0,4126000.0,106040000.0,314058000.0,167625000.0,104000.0,,110166000.0,57459000.0,-104000.0,57355000.0,481683000.0,63600000.0,63070000.0,64293000.0
Ulta Beauty Inc,ULTA,,1403568,2012.0,Q2YTD,2012-01-29,2012-07-28,,1.11,1.11,1.0,1.08,44914000.0,69866000.0,69866000.0,69866000.0,617244000.0,955781000.0,6649000.0,216983000.0,617244000.0,338537000.0,125000.0,,223632000.0,114905000.0,-125000.0,114780000.0,955781000.0,63600000.0,63070000.0,64293000.0
Ulta Beauty Inc,ULTA,,1403568,2012.0,Q2TTM,2011-07-31,2012-07-28,,2.3,2.3,1.0,2.23,89059000.0,142929000.0,142929000.0,142929000.0,1265174000.0,1951359000.0,11590000.0,442215000.0,1265174000.0,686185000.0,392000.0,,453805000.0,232380000.0,-392000.0,231988000.0,1951359000.0,63600000.0,63070000.0,64293000.0
Ulta Beauty Inc,ULTA,,1403568,2012.0,Q1,2012-01-29,2012-04-28,2012-06-05 16:21:31+00:00,0.56,0.56,1.0,0.54,22557000.0,34868000.0,34868000.0,34868000.0,303186000.0,474098000.0,2523000.0,110943000.0,303186000.0,170912000.0,21000.0,,113466000.0,57446000.0,-21000.0,57425000.0,474098000.0,62300000.0,62496000.0,64072000.0
Ulta Beauty Inc,ULTA,,1403568,2012.0,Q1TTM,2011-05-01,2012-04-28,,2.14,2.14,1.0,2.07,82310000.0,131836000.0,131836000.0,131836000.0,1211396000.0,1864243000.0,11280000.0,426986000.0,1211396000.0,652847000.0,435000.0,,438266000.0,214581000.0,-435000.0,214146000.0,1864243000.0,62300000.0,62496000.0,64072000.0
Ulta Beauty Inc,ULTA,,1403568,2013.0,Q4,2013-11-03,2014-02-01,,1.1,1.1,,1.1,43525000.0,70682000.0,70682000.0,70682000.0,574521000.0,868082000.0,1787000.0,177636000.0,574521000.0,293561000.0,-69000.0,,179423000.0,114138000.0,69000.0,114207000.0,868082000.0,64000000.0,63992000.0,64461000.0
Ulta Beauty Inc,ULTA,,1403568,2013.0,FY,2013-02-03,2014-02-01,2015-04-01 12:30:24+00:00,3.17,3.17,0.0,3.15,124857000.0,202849000.0,202849000.0,202849000.0,1729325000.0,2670573000.0,17270000.0,596390000.0,1729325000.0,941248000.0,-118000.0,,613660000.0,327588000.0,118000.0,327706000.0,2670573000.0,64000000.0,63992000.0,64461000.0
Ulta Beauty Inc,ULTA,,1403568,2013.0,Q3,2013-08-04,2013-11-02,2013-12-05 16:15:46+00:00,0.71,0.71,,0.7,27464000.0,45430000.0,45430000.0,45430000.0,387120000.0,618781000.0,7468000.0,151306000.0,387120000.0,231661000.0,-7000.0,,158774000.0,72887000.0,7000.0,72894000.0,618781000.0,64000000.0,64061000.0,64538000.0
Ulta Beauty Inc,ULTA,,1403568,2013.0,Q3YTD,2013-02-03,2013-11-02,,2.07,2.07,,2.05,81332000.0,132167000.0,132167000.0,132167000.0,1154804000.0,1802491000.0,15483000.0,418754000.0,1154804000.0,647687000.0,-49000.0,,434237000.0,213450000.0,49000.0,213499000.0,1802491000.0,64000000.0,64061000.0,64538000.0
Ulta Beauty Inc,ULTA,,1403568,2013.0,Q3TTM,2012-10-28,2013-11-02,,3.09,3.09,,3.06,120545000.0,196699000.0,196699000.0,196699000.0,1653995000.0,2561326000.0,17398000.0,572717000.0,1653995000.0,907331000.0,-28000.0,,590115000.0,317216000.0,28000.0,317244000.0,2561326000.0,64000000.0,64061000.0,64538000.0
Ulta Beauty Inc,ULTA,,1403568,2013.0,Q2,2013-05-05,2013-08-03,2013-09-12 16:14:20+00:00,0.7,0.7,0.0,0.7,27975000.0,44911000.0,44911000.0,44911000.0,388921000.0,600998000.0,4809000.0,134400000.0,388921000.0,212077000.0,-18000.0,,139209000.0,72868000.0,18000.0,72886000.0,600998000.0,64200000.0,63834000.0,64331000.0
Ulta Beauty Inc,ULTA,,1403568,2013.0,Q2YTD,2013-02-03,2013-08-03,,1.36,1.36,,1.35,53868000.0,86737000.0,86737000.0,86737000.0,767684000.0,1183710000.0,8015000.0,267448000.0,767684000.0,416026000.0,-42000.0,,275463000.0,140563000.0,42000.0,140605000.0,1183710000.0,64200000.0,63834000.0,64331000.0
Ulta Beauty Inc,ULTA,,1403568,2013.0,Q2TTM,2012-07-29,2013-08-03,,2.98,2.98,,2.95,116198000.0,189420000.0,189420000.0,189420000.0,1587022000.0,2448185000.0,16182000.0,539345000.0,1587022000.0,861163000.0,18000.0,,555527000.0,305636000.0,-18000.0,305618000.0,2448185000.0,64200000.0,63834000.0,64331000.0
Ulta Beauty Inc,ULTA,,1403568,2013.0,Q1,2013-02-03,2013-05-04,2013-06-11 16:16:29+00:00,0.66,0.66,,0.65,25893000.0,41826000.0,41826000.0,41826000.0,378763000.0,582712000.0,3206000.0,133048000.0,378763000.0,203949000.0,-24000.0,,136254000.0,67695000.0,24000.0,67719000.0,582712000.0,63400000.0,63842000.0,64495000.0
Ulta Beauty Inc,ULTA,,1403568,2013.0,Q1TTM,2012-04-29,2013-05-04,,2.83,2.83,,2.79,110580000.0,179507000.0,179507000.0,179507000.0,1512159000.0,2328870000.0,15499000.0,510985000.0,1512159000.0,816711000.0,140000.0,,526484000.0,290227000.0,-140000.0,290087000.0,2328870000.0,63400000.0,63842000.0,64495000.0
Ulta Beauty Inc,ULTA,,1403568,2014.0,FY,2014-02-02,2015-01-31,2017-03-28 12:35:05+00:00,4.0,4.0,,3.98,154174000.0,257135000.0,257135000.0,257135000.0,2104582000.0,3241369000.0,14366000.0,712006000.0,2104582000.0,1136787000.0,-894000.0,,726372000.0,410415000.0,894000.0,411309000.0,3241369000.0,64300000.0,64335000.0,64651000.0
Ulta Beauty Inc,ULTA,,1403568,2014.0,Q4,2014-11-02,2015-01-31,,1.36,1.36,,1.36,50434000.0,87264000.0,87264000.0,87264000.0,697904000.0,1047641000.0,1568000.0,210702000.0,697904000.0,349737000.0,-231000.0,,212270000.0,137467000.0,231000.0,137698000.0,1047641000.0,64300000.0,64335000.0,64651000.0
Ulta Beauty Inc,ULTA,,1403568,2014.0,Q3,2014-08-03,2014-11-01,2015-12-03 16:13:56+00:00,0.92,0.92,,0.91,35218000.0,59124000.0,59124000.0,59124000.0,463967000.0,745722000.0,6574000.0,181093000.0,463967000.0,281755000.0,-254000.0,,187667000.0,94088000.0,254000.0,94342000.0,745722000.0,64300000.0,64419000.0,64738000.0
Ulta Beauty Inc,ULTA,,1403568,2014.0,Q3YTD,2014-02-02,2014-11-01,,2.64,2.64,,2.62,103740000.0,169871000.0,169871000.0,169871000.0,1406678000.0,2193728000.0,12798000.0,501304000.0,1406678000.0,787050000.0,-663000.0,,514102000.0,272948000.0,663000.0,273611000.0,2193728000.0,64300000.0,64419000.0,64738000.0
Ulta Beauty Inc,ULTA,,1403568,2014.0,Q3TTM,2013-11-03,2014-11-01,,3.74,3.74,,3.72,147265000.0,240553000.0,240553000.0,240553000.0,1981199000.0,3061810000.0,14585000.0,678940000.0,1981199000.0,1080611000.0,-732000.0,,693525000.0,387086000.0,732000.0,387818000.0,3061810000.0,64300000.0,64419000.0,64738000.0
Ulta Beauty Inc,ULTA,,1403568,2014.0,Q2,2014-05-04,2014-08-02,2015-09-03 16:10:50+00:00,0.94,0.94,,0.94,37394000.0,60794000.0,60794000.0,60794000.0,474894000.0,734236000.0,3595000.0,157768000.0,474894000.0,259342000.0,-209000.0,,161363000.0,97979000.0,209000.0,98188000.0,734236000.0,64700000.0,64349000.0,64636000.0
Ulta Beauty Inc,ULTA,,1403568,2014.0,Q2YTD,2014-02-02,2014-08-02,,1.72,1.72,,1.71,68522000.0,110747000.0,110747000.0,110747000.0,942711000.0,1448006000.0,6224000.0,320211000.0,942711000.0,505295000.0,-409000.0,,326435000.0,178860000.0,409000.0,179269000.0,1448006000.0,64700000.0,64349000.0,64636000.0
Ulta Beauty Inc,ULTA,,1403568,2014.0,Q2TTM,2013-08-04,2014-08-02,,3.53,3.53,,3.51,139511000.0,226859000.0,226859000.0,226859000.0,1904352000.0,2934869000.0,15479000.0,649153000.0,1904352000.0,1030517000.0,-485000.0,,664632000.0,365885000.0,485000.0,366370000.0,2934869000.0,64700000.0,64349000.0,64636000.0
Ulta Beauty Inc,ULTA,,1403568,2014.0,Q1,2014-02-02,2014-05-03,2015-06-04 15:07:18+00:00,0.78,0.78,,0.77,31128000.0,49953000.0,49953000.0,49953000.0,467817000.0,713770000.0,2629000.0,162443000.0,467817000.0,245953000.0,-200000.0,,165072000.0,80881000.0,200000.0,81081000.0,713770000.0,64000000.0,64273000.0,64607000.0
Ulta Beauty Inc,ULTA,,1403568,2014.0,Q1TTM,2013-05-05,2014-05-03,,3.29,3.29,,3.27,130092000.0,210976000.0,210976000.0,210976000.0,1818379000.0,2801631000.0,16693000.0,625785000.0,1818379000.0,983252000.0,-294000.0,,642478000.0,340774000.0,294000.0,341068000.0,2801631000.0,64000000.0,64273000.0,64607000.0
Ulta Beauty Inc,ULTA,,1403568,2015.0,FY,2015-02-01,2016-01-30,2018-04-03 14:32:45+00:00,5.0,5.0,,4.98,187432000.0,320008000.0,320008000.0,320008000.0,2539783000.0,3924116000.0,14682000.0,863354000.0,2539783000.0,1384333000.0,-1143000.0,,878036000.0,506297000.0,1143000.0,507440000.0,3924116000.0,64000000.0,63949000.0,64275000.0
Ulta Beauty Inc,ULTA,,1403568,2015.0,Q4,2015-11-01,2016-01-30,,1.69,1.69,,1.68,61936000.0,107823000.0,107823000.0,107823000.0,829259000.0,1268295000.0,1381000.0,268169000.0,829259000.0,439036000.0,-273000.0,,269550000.0,169486000.0,273000.0,169759000.0,1268295000.0,64000000.0,63949000.0,64275000.0
Ulta Beauty Inc,ULTA,,1403568,2015.0,Q3,2015-08-02,2015-10-31,2016-12-01 16:16:54+00:00,1.11,1.11,,1.11,39982000.0,71070000.0,71070000.0,71070000.0,575062000.0,910700000.0,6106000.0,218763000.0,575062000.0,335638000.0,-283000.0,,224869000.0,110769000.0,283000.0,111052000.0,910700000.0,64000000.0,63882000.0,64196000.0
Ulta Beauty Inc,ULTA,,1403568,2015.0,Q3YTD,2015-02-01,2015-10-31,,3.31,3.31,,3.3,125496000.0,212185000.0,212185000.0,212185000.0,1710524000.0,2655821000.0,13301000.0,595185000.0,1710524000.0,945297000.0,-870000.0,,608486000.0,336811000.0,870000.0,337681000.0,2655821000.0,64000000.0,63882000.0,64196000.0
Ulta Beauty Inc,ULTA,,1403568,2015.0,Q3TTM,2014-11-02,2015-10-31,,4.67,4.67,,4.66,175930000.0,299449000.0,299449000.0,299449000.0,2408428000.0,3703462000.0,14869000.0,805887000.0,2408428000.0,1295034000.0,-1101000.0,,820756000.0,474278000.0,1101000.0,475379000.0,3703462000.0,64000000.0,63882000.0,64196000.0
Ulta Beauty Inc,ULTA,,1403568,2015.0,Q2,2015-05-03,2015-08-01,2016-08-25 16:13:53+00:00,1.16,1.16,,1.15,44567000.0,74169000.0,74169000.0,74169000.0,570524000.0,876999000.0,4078000.0,183937000.0,570524000.0,306475000.0,-276000.0,,188015000.0,118460000.0,276000.0,118736000.0,876999000.0,63900000.0,64087000.0,64410000.0
Ulta Beauty Inc,ULTA,,1403568,2015.0,Q2YTD,2015-02-01,2015-08-01,,2.2,2.2,,2.19,85514000.0,141115000.0,141115000.0,141115000.0,1135462000.0,1745121000.0,7195000.0,376422000.0,1135462000.0,609659000.0,-587000.0,,383617000.0,226042000.0,587000.0,226629000.0,1745121000.0,63900000.0,64087000.0,64410000.0
Ulta Beauty Inc,ULTA,,1403568,2015.0,Q2TTM,2014-08-03,2015-08-01,,4.48,4.48,,4.46,171166000.0,287503000.0,287503000.0,287503000.0,2297333000.0,3538484000.0,15337000.0,768217000.0,2297333000.0,1241151000.0,-1072000.0,,783554000.0,457597000.0,1072000.0,458669000.0,3538484000.0,63900000.0,64087000.0,64410000.0
Ulta Beauty Inc,ULTA,,1403568,2015.0,Q1,2015-02-01,2015-05-02,2016-06-02 16:18:28+00:00,1.04,1.04,,1.04,40947000.0,66946000.0,66946000.0,66946000.0,564938000.0,868122000.0,3117000.0,192485000.0,564938000.0,303184000.0,-311000.0,,195602000.0,107582000.0,311000.0,107893000.0,868122000.0,64400000.0,64180000.0,64555000.0
Ulta Beauty Inc,ULTA,,1403568,2015.0,Q1TTM,2014-05-04,2015-05-02,,4.26,4.26,,4.25,163993000.0,274128000.0,274128000.0,274128000.0,2201703000.0,3395721000.0,14854000.0,742048000.0,2201703000.0,1194018000.0,-1005000.0,,756902000.0,437116000.0,1005000.0,438121000.0,3395721000.0,64400000.0,64180000.0,64555000.0
Ulta Beauty Inc,ULTA,,1403568,2016.0,FY,2016-01-31,2017-01-28,2019-04-02 13:31:13+00:00,6.55,6.55,,6.52,245954000.0,409760000.0,409760000.0,409760000.0,3107508000.0,4854737000.0,18571000.0,1073834000.0,3107508000.0,1747229000.0,,890000.0,1092405000.0,654824000.0,890000.0,655714000.0,4854737000.0,62600000.0,62519000.0,62851000.0
Ulta Beauty Inc,ULTA,,1403568,2016.0,Q4,2016-10-30,2017-01-28,,2.25,2.25,,2.24,84128000.0,140218000.0,140218000.0,140218000.0,1035666000.0,1580574000.0,4412000.0,316266000.0,1035666000.0,544908000.0,563000.0,679000.0,320678000.0,224230000.0,116000.0,224346000.0,1580574000.0,62600000.0,62519000.0,62851000.0
Ulta Beauty Inc,ULTA,,1403568,2016.0,Q3,2016-07-31,2016-10-29,2017-11-30 16:17:04+00:00,1.4,1.4,,1.4,52310000.0,87562000.0,87562000.0,87562000.0,704179000.0,1131232000.0,6928000.0,280464000.0,704179000.0,427053000.0,,211000.0,287392000.0,139661000.0,211000.0,139872000.0,1131232000.0,62500000.0,62371000.0,62692000.0
Ulta Beauty Inc,ULTA,,1403568,2016.0,Q3YTD,2016-01-31,2016-10-29,,4.3,4.3,,4.28,161826000.0,269542000.0,269542000.0,269542000.0,2071842000.0,3274163000.0,14159000.0,757568000.0,2071842000.0,1202321000.0,-563000.0,211000.0,771727000.0,430594000.0,774000.0,431368000.0,3274163000.0,62500000.0,62371000.0,62692000.0
Ulta Beauty Inc,ULTA,,1403568,2016.0,Q3TTM,2015-11-01,2016-10-29,,5.99,5.99,,5.96,223762000.0,377365000.0,377365000.0,377365000.0,2901101000.0,4542458000.0,15540000.0,1025737000.0,2901101000.0,1641357000.0,-836000.0,211000.0,1041277000.0,600080000.0,1047000.0,601127000.0,4542458000.0,62500000.0,62371000.0,62692000.0
Ulta Beauty Inc,ULTA,,1403568,2016.0,Q2,2016-05-01,2016-07-30,2017-08-31 16:11:27+00:00,1.44,1.44,,1.43,54013000.0,90004000.0,90004000.0,90004000.0,684377000.0,1069215000.0,4689000.0,236380000.0,684377000.0,384838000.0,-248000.0,,241069000.0,143769000.0,248000.0,144017000.0,1069215000.0,62500000.0,62475000.0,62813000.0
Ulta Beauty Inc,ULTA,,1403568,2016.0,Q2YTD,2016-01-31,2016-07-30,,2.9,2.9,,2.88,109516000.0,181980000.0,181980000.0,181980000.0,1367663000.0,2142931000.0,7231000.0,477104000.0,1367663000.0,775268000.0,-563000.0,,484335000.0,290933000.0,563000.0,291496000.0,2142931000.0,62500000.0,62475000.0,62813000.0
Ulta Beauty Inc,ULTA,,1403568,2016.0,Q2TTM,2015-08-02,2016-07-30,,5.7,5.7,,5.67,211434000.0,360873000.0,360873000.0,360873000.0,2771984000.0,4321926000.0,14718000.0,964036000.0,2771984000.0,1549942000.0,-1119000.0,,978754000.0,571188000.0,1119000.0,572307000.0,4321926000.0,62500000.0,62475000.0,62813000.0
Ulta Beauty Inc,ULTA,,1403568,2016.0,Q1,2016-01-31,2016-04-30,2017-06-01 16:19:53+00:00,1.46,1.46,,1.45,55503000.0,91976000.0,91976000.0,91976000.0,683286000.0,1073716000.0,2542000.0,240724000.0,683286000.0,390430000.0,-315000.0,,243266000.0,147164000.0,315000.0,147479000.0,1073716000.0,63000000.0,63031000.0,63335000.0
Ulta Beauty Inc,ULTA,,1403568,2016.0,Q1TTM,2015-05-03,2016-04-30,,5.42,5.42,,5.39,201988000.0,345038000.0,345038000.0,345038000.0,2658131000.0,4129710000.0,14107000.0,911593000.0,2658131000.0,1471579000.0,-1147000.0,,925700000.0,545879000.0,1147000.0,547026000.0,4129710000.0,63000000.0,63031000.0,63335000.0
Ulta Beauty Inc,ULTA,,1403568,2017.0,FY,2017-01-29,2018-02-03,2020-03-27 16:43:34+00:00,9.02,9.02,,8.96,231625000.0,555234000.0,555234000.0,555234000.0,3787697000.0,5884506000.0,24286000.0,1287232000.0,3787697000.0,2096809000.0,,1568000.0,1311518000.0,785291000.0,1568000.0,786859000.0,5884506000.0,61600000.0,61556000.0,61975000.0
Ulta Beauty Inc,ULTA,,1403568,2017.0,Q4,2017-10-29,2018-02-03,,3.41,3.41,,3.38,46605000.0,208173000.0,208173000.0,208173000.0,1279245000.0,1937592000.0,4297000.0,399631000.0,1279245000.0,658347000.0,,359000.0,403928000.0,254419000.0,359000.0,254778000.0,1937592000.0,61600000.0,61556000.0,61975000.0
Ulta Beauty Inc,ULTA,,1403568,2017.0,Q3,2017-07-30,2017-10-28,2018-12-06 16:10:53+00:00,1.71,1.71,,1.7,58338000.0,104645000.0,104645000.0,104645000.0,849053000.0,1342181000.0,9732000.0,320729000.0,849053000.0,493128000.0,,316000.0,330461000.0,162667000.0,316000.0,162983000.0,1342181000.0,61200000.0,61299000.0,61630000.0
Ulta Beauty Inc,ULTA,,1403568,2017.0,Q3YTD,2017-01-29,2017-10-28,,5.61,5.61,,5.58,185020000.0,347061000.0,347061000.0,347061000.0,2508452000.0,3946914000.0,19989000.0,887601000.0,2508452000.0,1438462000.0,,1209000.0,907590000.0,530872000.0,1209000.0,532081000.0,3946914000.0,61200000.0,61299000.0,61630000.0
Ulta Beauty Inc,ULTA,,1403568,2017.0,Q3TTM,2016-10-30,2017-10-28,,7.86,7.86,,7.82,269148000.0,487279000.0,487279000.0,487279000.0,3544118000.0,5527488000.0,24401000.0,1203867000.0,3544118000.0,1983370000.0,563000.0,1888000.0,1228268000.0,755102000.0,1325000.0,756427000.0,5527488000.0,61200000.0,61299000.0,61630000.0
Ulta Beauty Inc,ULTA,,1403568,2017.0,Q2,2017-04-30,2017-07-29,2018-08-30 16:23:28+00:00,1.84,1.84,,1.83,66162000.0,114193000.0,114193000.0,114193000.0,820528000.0,1289854000.0,6099000.0,283427000.0,820528000.0,469326000.0,,555000.0,289526000.0,179800000.0,555000.0,180355000.0,1289854000.0,62100000.0,61935000.0,62379000.0
