company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Ulta Beauty Inc,ULTA,,1403568,2011.0,Q3YTD,2011-01-30,2011-10-29,2011-12-01 16:24:06+00:00,,20745000.0,,55625000.0,-42274000.0,,39707000.0,-97695000.0,77460000.0,39707000.0,-97695000.0,77460000.0,19472000.0,73969000.0,73969000.0,-9860000.0,39707000.0,,,-97695000.0,,,
Ulta Beauty Inc,ULTA,,1403568,2011.0,Q3TTM,2010-10-31,2011-10-29,,,27456000.0,,72863000.0,21129000.0,,58841000.0,-120045000.0,183510000.0,58841000.0,-120045000.0,183510000.0,122306000.0,104073000.0,104073000.0,-14555000.0,58841000.0,,,-120045000.0,,,
Ulta Beauty Inc,ULTA,,1403568,2011.0,Q3,2011-07-31,2011-10-29,,,9785000.0,,19225000.0,-25038000.0,,16605000.0,-45016000.0,16523000.0,16605000.0,-45016000.0,16523000.0,-11888000.0,26768000.0,26768000.0,-4432000.0,16605000.0,,,-45016000.0,,,
Ulta Beauty Inc,ULTA,,1403568,2011.0,Q2YTD,2011-01-30,2011-07-30,2011-09-08 16:27:18+00:00,,10960000.0,,36400000.0,-17236000.0,,23102000.0,-52679000.0,60937000.0,23102000.0,-52679000.0,60937000.0,31360000.0,47201000.0,47201000.0,-5428000.0,23102000.0,,,-52679000.0,,,
Ulta Beauty Inc,ULTA,,1403568,2011.0,Q2TTM,2010-08-01,2011-07-30,,,25161000.0,,69743000.0,44991000.0,,46484000.0,-117210000.0,197355000.0,46484000.0,-117210000.0,197355000.0,126629000.0,91508000.0,91508000.0,-8887000.0,46484000.0,,,-117210000.0,,,
Ulta Beauty Inc,ULTA,,1403568,2011.0,Q2,2011-05-01,2011-07-30,,,9614000.0,,18890000.0,12740000.0,,2373000.0,-33139000.0,56500000.0,2373000.0,-33139000.0,56500000.0,25734000.0,23905000.0,23905000.0,965000.0,2373000.0,,,-33139000.0,,,
Ulta Beauty Inc,ULTA,,1403568,2011.0,Q1,2011-01-30,2011-04-30,2011-06-07 16:21:58+00:00,,1346000.0,,17510000.0,-29976000.0,,20729000.0,-19540000.0,4437000.0,20729000.0,-19540000.0,4437000.0,5626000.0,23296000.0,23296000.0,-6393000.0,20729000.0,,,-19540000.0,,,
Ulta Beauty Inc,ULTA,,1403568,2011.0,Q1TTM,2010-05-02,2011-04-30,,,38347000.0,,66528000.0,31575000.0,,45935000.0,-108957000.0,171163000.0,45935000.0,-108957000.0,171163000.0,108141000.0,80665000.0,80665000.0,-7605000.0,45935000.0,,,-108957000.0,,,
Ulta Beauty Inc,ULTA,,1403568,2012.0,Q4,2012-10-28,2013-02-02,,,6399000.0,,23401000.0,75314000.0,,11756000.0,-44548000.0,161543000.0,11756000.0,-44548000.0,161543000.0,128751000.0,64532000.0,64532000.0,-1704000.0,74238000.0,-62482000.0,,-44548000.0,,,
Ulta Beauty Inc,ULTA,,1403568,2012.0,FY,2012-01-29,2013-02-02,2014-04-02 14:20:56+00:00,,45354000.0,,88233000.0,11115000.0,,16314000.0,-188578000.0,239001000.0,16314000.0,-188578000.0,239001000.0,66737000.0,172549000.0,172549000.0,-32896000.0,78796000.0,-62482000.0,,-188578000.0,,,
Ulta Beauty Inc,ULTA,,1403568,2012.0,Q3YTD,2012-01-29,2012-10-27,2012-11-29 16:13:02+00:00,,38955000.0,,64832000.0,-64199000.0,,4558000.0,-144030000.0,77458000.0,4558000.0,-144030000.0,77458000.0,-62014000.0,108017000.0,108017000.0,-31192000.0,4558000.0,,,-144030000.0,,,
Ulta Beauty Inc,ULTA,,1403568,2012.0,Q3TTM,2011-10-30,2012-10-27,,,42372000.0,,85138000.0,15737000.0,,15153000.0,-174971000.0,220885000.0,15153000.0,-174971000.0,220885000.0,61067000.0,154312000.0,154312000.0,-34302000.0,15153000.0,,,-174971000.0,,,
Ulta Beauty Inc,ULTA,,1403568,2012.0,Q3,2012-07-29,2012-10-27,,,4052000.0,,22218000.0,-8946000.0,,25789000.0,-72692000.0,41226000.0,25789000.0,-72692000.0,41226000.0,-5677000.0,38151000.0,38151000.0,-10197000.0,25789000.0,,,-72692000.0,,,
Ulta Beauty Inc,ULTA,,1403568,2012.0,Q2YTD,2012-01-29,2012-07-28,2012-09-06 16:27:41+00:00,,34903000.0,,42614000.0,-55253000.0,,-21231000.0,-71338000.0,36232000.0,-21231000.0,-71338000.0,36232000.0,-56337000.0,69866000.0,69866000.0,-20995000.0,-21231000.0,,,-71338000.0,,,
Ulta Beauty Inc,ULTA,,1403568,2012.0,Q2TTM,2011-07-31,2012-07-28,,,48105000.0,,82145000.0,-355000.0,,5969000.0,-147295000.0,196182000.0,5969000.0,-147295000.0,196182000.0,54856000.0,142929000.0,142929000.0,-28537000.0,5969000.0,,,-147295000.0,,,
Ulta Beauty Inc,ULTA,,1403568,2012.0,Q2,2012-04-29,2012-07-28,,,30039000.0,,21629000.0,-25348000.0,,-46091000.0,-46539000.0,23686000.0,-46091000.0,-46539000.0,23686000.0,-68944000.0,34998000.0,34998000.0,-7593000.0,-46091000.0,,,-46539000.0,,,
Ulta Beauty Inc,ULTA,,1403568,2012.0,Q1,2012-01-29,2012-04-28,2012-06-05 16:21:31+00:00,,4864000.0,,20985000.0,-29905000.0,,24860000.0,-24799000.0,12546000.0,24860000.0,-24799000.0,12546000.0,12607000.0,34868000.0,34868000.0,-13402000.0,24860000.0,,,-24799000.0,,,
Ulta Beauty Inc,ULTA,,1403568,2012.0,Q1TTM,2011-05-01,2012-04-28,,,27680000.0,,79406000.0,37733000.0,,54433000.0,-133895000.0,228996000.0,54433000.0,-133895000.0,228996000.0,149534000.0,131836000.0,131836000.0,-19979000.0,54433000.0,,,-133895000.0,,,
Ulta Beauty Inc,ULTA,,1403568,2013.0,Q4,2013-11-03,2014-02-01,,,22657000.0,,28711000.0,124336000.0,,26000.0,-49058000.0,227592000.0,26000.0,-49058000.0,227592000.0,178560000.0,70682000.0,70682000.0,3863000.0,37363000.0,,,-49058000.0,,-37337000.0,
Ulta Beauty Inc,ULTA,,1403568,2013.0,FY,2013-02-03,2014-02-01,2015-04-01 12:30:24+00:00,,101598000.0,,106283000.0,12066000.0,,-2700000.0,-226024000.0,327725000.0,-2700000.0,-226024000.0,327725000.0,99001000.0,202849000.0,202849000.0,6527000.0,34637000.0,,,-226024000.0,,-37337000.0,
Ulta Beauty Inc,ULTA,,1403568,2013.0,Q3YTD,2013-02-03,2013-11-02,2013-12-05 16:15:46+00:00,,78941000.0,,77572000.0,-112270000.0,,-2726000.0,-176966000.0,100133000.0,-2726000.0,-176966000.0,100133000.0,-79559000.0,132167000.0,132167000.0,2664000.0,-2726000.0,,,-176966000.0,,,
Ulta Beauty Inc,ULTA,,1403568,2013.0,Q3TTM,2012-10-28,2013-11-02,,,85340000.0,,100973000.0,-36956000.0,,9030000.0,-221514000.0,261676000.0,9030000.0,-221514000.0,261676000.0,49192000.0,196699000.0,196699000.0,960000.0,71512000.0,-62482000.0,,-221514000.0,,,
Ulta Beauty Inc,ULTA,,1403568,2013.0,Q3,2013-08-04,2013-11-02,,,20529000.0,,26825000.0,-55980000.0,,18030000.0,-78937000.0,15613000.0,18030000.0,-78937000.0,15613000.0,-45294000.0,45430000.0,45430000.0,-662000.0,18030000.0,,,-78937000.0,,,
Ulta Beauty Inc,ULTA,,1403568,2013.0,Q2YTD,2013-02-03,2013-08-03,2013-09-12 16:14:20+00:00,,58412000.0,,50747000.0,-56290000.0,,-20756000.0,-98029000.0,84520000.0,-20756000.0,-98029000.0,84520000.0,-34265000.0,86737000.0,86737000.0,3326000.0,-20756000.0,,,-98029000.0,,,
Ulta Beauty Inc,ULTA,,1403568,2013.0,Q2TTM,2012-07-29,2013-08-03,,,68863000.0,,96366000.0,10078000.0,,16789000.0,-215269000.0,287289000.0,16789000.0,-215269000.0,287289000.0,88809000.0,189420000.0,189420000.0,-8575000.0,79271000.0,-62482000.0,,-215269000.0,,,
Ulta Beauty Inc,ULTA,,1403568,2013.0,Q2,2013-05-05,2013-08-03,,,47416000.0,,25968000.0,-31578000.0,,7336000.0,-56025000.0,41685000.0,7336000.0,-56025000.0,41685000.0,-7004000.0,44911000.0,44911000.0,2384000.0,7336000.0,,,-56025000.0,,,
Ulta Beauty Inc,ULTA,,1403568,2013.0,Q1,2013-02-03,2013-05-04,2013-06-11 16:16:29+00:00,,10996000.0,,24779000.0,-24712000.0,,-28092000.0,-42004000.0,42835000.0,-28092000.0,-42004000.0,42835000.0,-27261000.0,41826000.0,41826000.0,942000.0,-28092000.0,,,-42004000.0,,,
Ulta Beauty Inc,ULTA,,1403568,2013.0,Q1TTM,2012-04-29,2013-05-04,,,51486000.0,,92027000.0,16308000.0,,-36638000.0,-205783000.0,269290000.0,-36638000.0,-205783000.0,269290000.0,26869000.0,179507000.0,179507000.0,-18552000.0,25844000.0,-62482000.0,,-205783000.0,,,
Ulta Beauty Inc,ULTA,,1403568,2014.0,FY,2014-02-02,2015-01-31,2017-03-28 12:35:05+00:00,,137180000.0,,131764000.0,-8469000.0,,-27643000.0,-399276000.0,396592000.0,-27643000.0,-399276000.0,396592000.0,-30327000.0,257135000.0,257135000.0,16162000.0,12280000.0,,-200209000.0,-249067000.0,,-39923000.0,50000000.0
Ulta Beauty Inc,ULTA,,1403568,2014.0,Q4,2014-11-02,2015-01-31,,,32289000.0,,35709000.0,122398000.0,,-29575000.0,-126778000.0,250442000.0,-29575000.0,-126778000.0,250442000.0,94089000.0,87264000.0,87264000.0,5071000.0,376000.0,,-100209000.0,-76569000.0,,-29951000.0,50000000.0
Ulta Beauty Inc,ULTA,,1403568,2014.0,Q3YTD,2014-02-02,2014-11-01,2015-12-03 16:13:56+00:00,,104891000.0,,96055000.0,-130867000.0,,1932000.0,-272498000.0,146150000.0,1932000.0,-272498000.0,146150000.0,-124416000.0,169871000.0,169871000.0,11091000.0,11904000.0,,-100000000.0,-172498000.0,,-9972000.0,
Ulta Beauty Inc,ULTA,,1403568,2014.0,Q3TTM,2013-11-03,2014-11-01,,,127548000.0,,124766000.0,-6531000.0,,1958000.0,-321556000.0,373742000.0,1958000.0,-321556000.0,373742000.0,54144000.0,240553000.0,240553000.0,14954000.0,49267000.0,,-100000000.0,-221556000.0,,-47309000.0,
Ulta Beauty Inc,ULTA,,1403568,2014.0,Q3,2014-08-03,2014-11-01,,,32036000.0,,33683000.0,-82214000.0,,-2665000.0,-78255000.0,12922000.0,-2665000.0,-78255000.0,12922000.0,-67998000.0,59124000.0,59124000.0,2329000.0,7307000.0,,146000.0,-78401000.0,,-9972000.0,
Ulta Beauty Inc,ULTA,,1403568,2014.0,Q2YTD,2014-02-02,2014-08-02,2015-09-03 16:10:50+00:00,,72855000.0,,62372000.0,-48653000.0,,4597000.0,-194243000.0,133228000.0,4597000.0,-194243000.0,133228000.0,-56418000.0,110747000.0,110747000.0,8762000.0,4597000.0,,-100146000.0,-94097000.0,,,
Ulta Beauty Inc,ULTA,,1403568,2014.0,Q2TTM,2013-08-04,2014-08-02,,,116041000.0,,117908000.0,19703000.0,,22653000.0,-322238000.0,376433000.0,22653000.0,-322238000.0,376433000.0,76848000.0,226859000.0,226859000.0,11963000.0,59990000.0,,-100146000.0,-222092000.0,,-37337000.0,
Ulta Beauty Inc,ULTA,,1403568,2014.0,Q2,2014-05-04,2014-08-02,,,55695000.0,,31899000.0,-37884000.0,,1951000.0,-155137000.0,59535000.0,1951000.0,-155137000.0,59535000.0,-93651000.0,60794000.0,60794000.0,4726000.0,1951000.0,,-100146000.0,-54991000.0,,,
Ulta Beauty Inc,ULTA,,1403568,2014.0,Q1,2014-02-02,2014-05-03,2015-06-04 15:07:18+00:00,,17160000.0,,30473000.0,-10769000.0,,2646000.0,-39106000.0,73693000.0,2646000.0,-39106000.0,73693000.0,37233000.0,49953000.0,49953000.0,4036000.0,2646000.0,,,-39106000.0,,,
Ulta Beauty Inc,ULTA,,1403568,2014.0,Q1TTM,2013-05-05,2014-05-03,,,107762000.0,,111977000.0,26009000.0,,28038000.0,-223126000.0,358583000.0,28038000.0,-223126000.0,358583000.0,163495000.0,210976000.0,210976000.0,9621000.0,65375000.0,,,-223126000.0,,-37337000.0,
Ulta Beauty Inc,ULTA,,1403568,2015.0,FY,2015-02-01,2016-01-30,2018-04-03 14:32:45+00:00,,179248000.0,,165049000.0,-118970000.0,,-140225000.0,-278958000.0,375874000.0,-140225000.0,-278958000.0,375874000.0,-43309000.0,320008000.0,320008000.0,9787000.0,27171000.0,,-130000000.0,-299167000.0,,-167396000.0,150209000.0
Ulta Beauty Inc,ULTA,,1403568,2015.0,Q4,2015-11-01,2016-01-30,,,39843000.0,,45998000.0,68458000.0,,-43564000.0,-47049000.0,226901000.0,-43564000.0,-47049000.0,226901000.0,136288000.0,107823000.0,107823000.0,4622000.0,2560000.0,,-80000000.0,-67258000.0,,-46124000.0,100209000.0
Ulta Beauty Inc,ULTA,,1403568,2015.0,Q3YTD,2015-02-01,2015-10-31,2016-12-01 16:16:54+00:00,,139405000.0,,119051000.0,-187428000.0,,-96661000.0,-231909000.0,148973000.0,-96661000.0,-231909000.0,148973000.0,-179597000.0,212185000.0,212185000.0,5165000.0,24611000.0,,-50000000.0,-231909000.0,,-121272000.0,50000000.0
Ulta Beauty Inc,ULTA,,1403568,2015.0,Q3TTM,2014-11-02,2015-10-31,,,171694000.0,,154760000.0,-65030000.0,,-126236000.0,-358687000.0,399415000.0,-126236000.0,-358687000.0,399415000.0,-85508000.0,299449000.0,299449000.0,10236000.0,24987000.0,,-150209000.0,-308478000.0,,-151223000.0,100000000.0
Ulta Beauty Inc,ULTA,,1403568,2015.0,Q3,2015-08-02,2015-10-31,,,40968000.0,,42313000.0,-93321000.0,,-44248000.0,-94691000.0,23277000.0,-44248000.0,-94691000.0,23277000.0,-115662000.0,71070000.0,71070000.0,3215000.0,3271000.0,,,-94691000.0,,-47519000.0,
Ulta Beauty Inc,ULTA,,1403568,2015.0,Q2YTD,2015-02-01,2015-08-01,2016-08-25 16:13:53+00:00,,98437000.0,,76738000.0,-94107000.0,,-52413000.0,-137218000.0,125696000.0,-52413000.0,-137218000.0,125696000.0,-63935000.0,141115000.0,141115000.0,1950000.0,21340000.0,,-50000000.0,-137218000.0,,-73753000.0,50000000.0
Ulta Beauty Inc,ULTA,,1403568,2015.0,Q2TTM,2014-08-03,2015-08-01,,,162762000.0,,146130000.0,-53923000.0,,-84653000.0,-342251000.0,389060000.0,-84653000.0,-342251000.0,389060000.0,-37844000.0,287503000.0,287503000.0,9350000.0,29023000.0,,-150063000.0,-292188000.0,,-113676000.0,100000000.0
Ulta Beauty Inc,ULTA,,1403568,2015.0,Q2,2015-05-03,2015-08-01,,,77792000.0,,38771000.0,-57026000.0,,-37601000.0,-80596000.0,57404000.0,-37601000.0,-80596000.0,57404000.0,-60793000.0,74169000.0,74169000.0,1490000.0,8196000.0,,-50000000.0,-80596000.0,,-45797000.0,50000000.0
Ulta Beauty Inc,ULTA,,1403568,2015.0,Q1,2015-02-01,2015-05-02,2016-06-02 16:18:28+00:00,,20645000.0,,37967000.0,-37081000.0,,-14812000.0,-56622000.0,68292000.0,-14812000.0,-56622000.0,68292000.0,-3142000.0,66946000.0,66946000.0,460000.0,13144000.0,,,-56622000.0,,-27956000.0,
Ulta Beauty Inc,ULTA,,1403568,2015.0,Q1TTM,2014-05-04,2015-05-02,,,140665000.0,,139258000.0,-34781000.0,,-45101000.0,-416792000.0,391191000.0,-45101000.0,-416792000.0,391191000.0,-70702000.0,274128000.0,274128000.0,12586000.0,22778000.0,,-200209000.0,-266583000.0,,-67879000.0,50000000.0
Ulta Beauty Inc,ULTA,,1403568,2016.0,FY,2016-01-31,2017-01-28,2019-04-02 13:31:13+00:00,,212514000.0,,210295000.0,-5097000.0,,-321768000.0,-273447000.0,634385000.0,-321768000.0,-273447000.0,634385000.0,39170000.0,409760000.0,409760000.0,19427000.0,22507000.0,,-90000000.0,-373447000.0,,-344275000.0,190000000.0
Ulta Beauty Inc,ULTA,,1403568,2016.0,Q4,2016-10-30,2017-01-28,,,44043000.0,,59281000.0,104465000.0,,-47221000.0,-12244000.0,311367000.0,-47221000.0,-12244000.0,311367000.0,251902000.0,140218000.0,140218000.0,7403000.0,60000.0,,-30000000.0,-92244000.0,,-47281000.0,110000000.0
Ulta Beauty Inc,ULTA,,1403568,2016.0,Q3YTD,2016-01-31,2016-10-29,2017-11-30 16:17:04+00:00,,168471000.0,,151014000.0,-109562000.0,,-274547000.0,-261203000.0,323018000.0,-274547000.0,-261203000.0,323018000.0,-212732000.0,269542000.0,269542000.0,12024000.0,22447000.0,,-60000000.0,-281203000.0,,-296994000.0,80000000.0
Ulta Beauty Inc,ULTA,,1403568,2016.0,Q3TTM,2015-11-01,2016-10-29,,,208314000.0,,197012000.0,-41104000.0,,-318111000.0,-308252000.0,549919000.0,-318111000.0,-308252000.0,549919000.0,-76444000.0,377365000.0,377365000.0,16646000.0,25007000.0,,-140000000.0,-348461000.0,,-343118000.0,180209000.0
Ulta Beauty Inc,ULTA,,1403568,2016.0,Q3,2016-07-31,2016-10-29,,,48386000.0,,53462000.0,-41771000.0,,-32756000.0,-131608000.0,103388000.0,-32756000.0,-131608000.0,103388000.0,-60976000.0,87562000.0,87562000.0,4135000.0,11788000.0,,,-131608000.0,,-44544000.0,
Ulta Beauty Inc,ULTA,,1403568,2016.0,Q2YTD,2016-01-31,2016-07-30,2017-08-31 16:11:27+00:00,,120085000.0,,97552000.0,-67791000.0,,-241791000.0,-129595000.0,219630000.0,-241791000.0,-129595000.0,219630000.0,-151756000.0,181980000.0,181980000.0,7889000.0,10659000.0,,-60000000.0,-149595000.0,,-252450000.0,80000000.0
Ulta Beauty Inc,ULTA,,1403568,2016.0,Q2TTM,2015-08-02,2016-07-30,,,200896000.0,,185863000.0,-92654000.0,,-329603000.0,-271335000.0,469808000.0,-329603000.0,-271335000.0,469808000.0,-131130000.0,360873000.0,360873000.0,15726000.0,16490000.0,,-140000000.0,-311544000.0,,-346093000.0,180209000.0
Ulta Beauty Inc,ULTA,,1403568,2016.0,Q2,2016-05-01,2016-07-30,,,105931000.0,,49665000.0,-93228000.0,,-22595000.0,-75274000.0,52699000.0,-22595000.0,-75274000.0,52699000.0,-45170000.0,90004000.0,90004000.0,6258000.0,3189000.0,,-60000000.0,-95274000.0,,-25784000.0,80000000.0
Ulta Beauty Inc,ULTA,,1403568,2016.0,Q1,2016-01-31,2016-04-30,2017-06-01 16:19:53+00:00,,14154000.0,,47887000.0,25437000.0,,-219196000.0,-54321000.0,166931000.0,-219196000.0,-54321000.0,166931000.0,-106586000.0,91976000.0,91976000.0,1631000.0,7470000.0,,,-54321000.0,,-226666000.0,
Ulta Beauty Inc,ULTA,,1403568,2016.0,Q1TTM,2015-05-03,2016-04-30,,,172757000.0,,174969000.0,-56452000.0,,-344609000.0,-276657000.0,474513000.0,-344609000.0,-276657000.0,474513000.0,-146753000.0,345038000.0,345038000.0,10958000.0,21497000.0,,-130000000.0,-296866000.0,,-366106000.0,150209000.0
Ulta Beauty Inc,ULTA,,1403568,2017.0,FY,2017-01-29,2018-02-03,2020-03-27 16:43:34+00:00,,254619000.0,,252713000.0,-60498000.0,,-356217000.0,-530714000.0,779366000.0,-356217000.0,-530714000.0,779366000.0,-107565000.0,555234000.0,555234000.0,31917000.0,11947000.0,,-330000000.0,-440714000.0,-583000.0,-367581000.0,240000000.0
Ulta Beauty Inc,ULTA,,1403568,2017.0,Q4,2017-10-29,2018-02-03,,,48756000.0,,65003000.0,168785000.0,,-56540000.0,-163075000.0,450273000.0,-56540000.0,-163075000.0,450273000.0,230658000.0,208173000.0,208173000.0,8312000.0,1306000.0,,-90000000.0,-103075000.0,-32000.0,-57814000.0,30000000.0
Ulta Beauty Inc,ULTA,,1403568,2017.0,Q3YTD,2017-01-29,2017-10-28,2018-12-06 16:10:53+00:00,,205863000.0,,187710000.0,-229283000.0,,-299677000.0,-367639000.0,329093000.0,-299677000.0,-367639000.0,329093000.0,-338223000.0,347061000.0,347061000.0,23605000.0,10641000.0,,-240000000.0,-337639000.0,-551000.0,-309767000.0,210000000.0
Ulta Beauty Inc,ULTA,,1403568,2017.0,Q3TTM,2016-10-30,2017-10-28,,,249906000.0,,246991000.0,-124818000.0,,-346898000.0,-379883000.0,640460000.0,-346898000.0,-379883000.0,640460000.0,-86321000.0,487279000.0,487279000.0,31008000.0,10701000.0,,-270000000.0,-429883000.0,-551000.0,-357048000.0,320000000.0
Ulta Beauty Inc,ULTA,,1403568,2017.0,Q3,2017-07-30,2017-10-28,,,60369000.0,,62128000.0,-67281000.0,,-130744000.0,-24429000.0,109100000.0,-130744000.0,-24429000.0,109100000.0,-46073000.0,104645000.0,104645000.0,9608000.0,1489000.0,,,-144429000.0,-551000.0,-131682000.0,120000000.0
Ulta Beauty Inc,ULTA,,1403568,2017.0,Q2YTD,2017-01-29,2017-07-29,2018-08-30 16:23:28+00:00,,145494000.0,,125582000.0,-162002000.0,,-168933000.0,-343210000.0,219993000.0,-168933000.0,-343210000.0,219993000.0,-292150000.0,242416000.0,242416000.0,13997000.0,9152000.0,,-240000000.0,-193210000.0,,-178085000.0,90000000.0
Ulta Beauty Inc,ULTA,,1403568,2017.0,Q2TTM,2016-07-31,2017-07-29,,,237923000.0,,238325000.0,-99308000.0,,-248910000.0,-487062000.0,634748000.0,-248910000.0,-487062000.0,634748000.0,-101224000.0,470196000.0,470196000.0,25535000.0,21000000.0,,-270000000.0,-417062000.0,,-269910000.0,200000000.0
Ulta Beauty Inc,ULTA,,1403568,2017.0,Q2,2017-04-30,2017-07-29,,,131052000.0,,63106000.0,-139919000.0,,-126658000.0,-146456000.0,44249000.0,-126658000.0,-146456000.0,44249000.0,-228865000.0,114193000.0,114193000.0,6869000.0,-170000.0,,-120000000.0,-116456000.0,,-126488000.0,90000000.0
Ulta Beauty Inc,ULTA,,1403568,2017.0,Q1,2017-01-29,2017-04-29,2018-06-01 11:20:26+00:00,,14442000.0,,62476000.0,-22083000.0,,-42275000.0,-196754000.0,175744000.0,-42275000.0,-196754000.0,175744000.0,-63285000.0,128223000.0,128223000.0,7128000.0,9322000.0,,-120000000.0,-76754000.0,,-51597000.0,
Ulta Beauty Inc,ULTA,,1403568,2017.0,Q1TTM,2016-05-01,2017-04-29,,,212802000.0,,224884000.0,-52617000.0,,-144847000.0,-415880000.0,643198000.0,-144847000.0,-415880000.0,643198000.0,82471000.0,446007000.0,446007000.0,24924000.0,24359000.0,,-210000000.0,-395880000.0,,-169206000.0,190000000.0
Ulta Beauty Inc,ULTA,,1403568,2018.0,FY,2018-02-04,2019-02-02,2020-03-27 16:43:34+00:00,-15707000.0,195869000.0,,279472000.0,-11425000.0,,-609214000.0,-215107000.0,956127000.0,-609214000.0,-215107000.0,956127000.0,131806000.0,658559000.0,658559000.0,29521000.0,6980000.0,,-386193000.0,-319400000.0,,-616194000.0,506193000.0
Ulta Beauty Inc,ULTA,,1403568,2018.0,Q4,2018-11-04,2019-02-02,,-2101000.0,27782000.0,,71820000.0,119545000.0,,-236520000.0,-65086000.0,413913000.0,-236520000.0,-65086000.0,413913000.0,112307000.0,214674000.0,214674000.0,7874000.0,251000.0,,,-62985000.0,,-236771000.0,
