company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,employeebenefitassets,goodwill,intangibleassets,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Ulta Beauty Inc,ULTA,,1403568,2012.0,Q1,,2012-04-28,2012-06-05 16:21:31+00:00,111889000.0,22328000.0,77375000.0,266345000.0,0.0,433078000.0,,12257000.0,,,,,332065000.0,384904000.0,171973000.0,43675000.0,,68184000.0,,,40102000.0,159242000.0,,1058001000.0,584905000.0,673097000.0,257448000.0,584905000.0,584905000.0,473096000.0,1058001000.0,,215648000.0,-7415000.0
Ulta Beauty Inc,ULTA,,1403568,2013.0,FY,,2014-02-01,2015-04-01 12:30:24+00:00,148282000.0,47049000.0,103180000.0,419476000.0,0.0,548841000.0,,22246000.0,15349000.0,4294000.0,,,457933000.0,595736000.0,261630000.0,66718000.0,,,,4474000.0,55993000.0,462378000.0,,1602727000.0,1003094000.0,1002697000.0,266811000.0,1003094000.0,1003094000.0,599633000.0,1602727000.0,4294000.0,332822000.0,-8125000.0
Ulta Beauty Inc,ULTA,,1403568,2013.0,Q3,,2013-11-02,2013-12-05 16:15:46+00:00,190193000.0,46911000.0,97421000.0,240916000.0,0.0,544748000.0,,16415000.0,,,,,582303000.0,590132000.0,259217000.0,55568000.0,,,,4629000.0,54757000.0,391696000.0,,1535347000.0,928319000.0,941302000.0,287614000.0,928319000.0,928319000.0,607028000.0,1535347000.0,,319414000.0,-8125000.0
Ulta Beauty Inc,ULTA,,1403568,2013.0,Q2,,2013-08-03,2013-09-12 16:14:20+00:00,130738000.0,30998000.0,102007000.0,286210000.0,0.0,521815000.0,,16431000.0,,,,,461156000.0,541557000.0,239179000.0,55492000.0,,,,4114000.0,51992000.0,346266000.0,,1391992000.0,860462000.0,846787000.0,232745000.0,860462000.0,860462000.0,531530000.0,1391992000.0,,298785000.0,-7619000.0
Ulta Beauty Inc,ULTA,,1403568,2013.0,Q1,,2013-05-04,2013-06-11 16:16:29+00:00,148488000.0,29925000.0,78847000.0,293214000.0,,509935000.0,,15285000.0,20732000.0,,,,442085000.0,499395000.0,220003000.0,55988000.0,,,,3795000.0,48106000.0,301355000.0,,1331577000.0,803724000.0,828615000.0,248067000.0,803724000.0,803724000.0,527853000.0,1331577000.0,,279786000.0,-7566000.0
Ulta Beauty Inc,ULTA,,1403568,2014.0,FY,,2015-01-31,2016-03-30 12:19:07+00:00,190778000.0,52440000.0,149412000.0,389149000.0,0.0,577629000.0,,20780000.0,19404000.0,5656000.0,,,581229000.0,717159000.0,294127000.0,74498000.0,,,,7442000.0,66548000.0,679593000.0,150209000.0,1983170000.0,1247509000.0,1260355000.0,359594000.0,1247509000.0,1247509000.0,735661000.0,1983170000.0,5656000.0,376067000.0,-9713000.0
Ulta Beauty Inc,ULTA,,1403568,2014.0,Q3,,2014-11-01,2015-12-03 16:13:56+00:00,236329000.0,49399000.0,128465000.0,295060000.0,0.0,573768000.0,,15709000.0,4917000.0,5119000.0,,,709667000.0,686898000.0,293895000.0,65880000.0,,,,6940000.0,60907000.0,622278000.0,100000000.0,1922759000.0,1186333000.0,1230742000.0,369711000.0,1186333000.0,1186333000.0,736426000.0,1922759000.0,5119000.0,366715000.0,-9713000.0
Ulta Beauty Inc,ULTA,,1403568,2014.0,Q2,,2014-08-02,2015-09-03 16:10:50+00:00,163459000.0,42110000.0,126792000.0,363058000.0,0.0,562377000.0,,22012000.0,9890000.0,5229000.0,,,541508000.0,646890000.0,281348000.0,65842000.0,,,,6440000.0,58859000.0,573125000.0,100146000.0,1779812000.0,1126041000.0,1127693000.0,300141000.0,1126041000.0,1126041000.0,653771000.0,1779812000.0,5229000.0,353630000.0,-9461000.0
Ulta Beauty Inc,ULTA,,1403568,2014.0,Q1,,2014-05-03,2015-06-04 15:07:18+00:00,184148000.0,26722000.0,90343000.0,456709000.0,0.0,556803000.0,,22241000.0,27928000.0,4802000.0,,,531427000.0,603933000.0,264679000.0,67019000.0,,,,5352000.0,53391000.0,512331000.0,,1699225000.0,1059756000.0,1090490000.0,302419000.0,1059756000.0,1059756000.0,639469000.0,1699225000.0,4802000.0,337050000.0,-9378000.0
Ulta Beauty Inc,ULTA,,1403568,2015.0,FY,,2016-01-30,2017-03-28 12:35:05+00:00,196174000.0,64992000.0,187351000.0,345840000.0,0.0,622356000.0,,,12702000.0,8145000.0,,,761793000.0,847600000.0,321789000.0,59527000.0,,,,10489000.0,72548000.0,832215000.0,130000000.0,2230918000.0,1442886000.0,1375173000.0,396227000.0,1442886000.0,1442886000.0,788032000.0,2230918000.0,8145000.0,391805000.0,-11685000.0
Ulta Beauty Inc,ULTA,,1403568,2015.0,Q3,,2015-10-31,2016-12-01 16:16:54+00:00,291269000.0,50939000.0,166707000.0,209552000.0,0.0,615232000.0,,22616000.0,,7570000.0,,,884407000.0,844238000.0,324314000.0,72646000.0,,,,10903000.0,70467000.0,770514000.0,150209000.0,2239998000.0,1374159000.0,1388190000.0,457976000.0,1374159000.0,1374159000.0,865839000.0,2239998000.0,7570000.0,407863000.0,-11587000.0
Ulta Beauty Inc,ULTA,,1403568,2015.0,Q2,,2015-08-01,2016-08-25 16:13:53+00:00,215720000.0,45277000.0,154494000.0,325214000.0,0.0,608021000.0,,22649000.0,,7921000.0,,,705660000.0,791904000.0,315931000.0,75167000.0,,,,10809000.0,67076000.0,746959000.0,150209000.0,2115910000.0,1343789000.0,1316085000.0,370214000.0,1343789000.0,1343789000.0,772121000.0,2115910000.0,7921000.0,401907000.0,-11191000.0
Ulta Beauty Inc,ULTA,,1403568,2015.0,Q1,,2015-05-02,2016-06-02 16:18:28+00:00,209509000.0,43558000.0,139284000.0,386007000.0,0.0,595126000.0,,20766000.0,34871000.0,8085000.0,,,662936000.0,744665000.0,305355000.0,75135000.0,,,,10812000.0,61725000.0,718585000.0,150209000.0,2077951000.0,1302985000.0,1325201000.0,383664000.0,1302985000.0,1302985000.0,774966000.0,2077951000.0,8085000.0,391302000.0,-10726000.0
Ulta Beauty Inc,ULTA,,1403568,2016.0,FY,,2017-01-28,2018-04-03 14:32:45+00:00,259518000.0,88631000.0,260854000.0,385010000.0,0.0,658957000.0,,,8971000.0,11283000.0,,,943975000.0,1004358000.0,366191000.0,86498000.0,,,,19628000.0,88621000.0,905785000.0,30000000.0,2551878000.0,1550218000.0,1536237000.0,529343000.0,1550218000.0,1550218000.0,1001660000.0,2551878000.0,11283000.0,472317000.0,-14524000.0
Ulta Beauty Inc,ULTA,,1403568,2016.0,Q3,,2016-10-29,2017-11-30 16:17:04+00:00,425071000.0,65708000.0,229569000.0,133108000.0,0.0,653665000.0,,7015000.0,,,,,1137023000.0,1001938000.0,361667000.0,62669000.0,,,10798000.0,20141000.0,85611000.0,812846000.0,110000000.0,2551201000.0,1452084000.0,1538465000.0,654640000.0,1452084000.0,1452084000.0,1099117000.0,2551201000.0,10798000.0,444477000.0,-14427000.0
Ulta Beauty Inc,ULTA,,1403568,2016.0,Q2,,2016-07-30,2017-08-31 16:11:27+00:00,285238000.0,55998000.0,205918000.0,194084000.0,0.0,636212000.0,,3075000.0,1089000.0,10109000.0,,,930205000.0,919597000.0,345441000.0,58477000.0,,,,17688000.0,82720000.0,769827000.0,110000000.0,2305788000.0,1391937000.0,1376082000.0,492245000.0,1391937000.0,1391937000.0,913851000.0,2305788000.0,10109000.0,421606000.0,-14102000.0
Ulta Beauty Inc,ULTA,,1403568,2016.0,Q1,,2016-04-30,2017-06-01 16:19:53+00:00,266278000.0,54112000.0,179300000.0,239254000.0,0.0,595780000.0,,,50156000.0,9698000.0,,,843490000.0,870835000.0,330121000.0,59977000.0,,,,13430000.0,71561000.0,737535000.0,130000000.0,2218950000.0,1319688000.0,1338417000.0,495734000.0,1319688000.0,1319688000.0,899262000.0,2218950000.0,9698000.0,403528000.0,-13627000.0
Ulta Beauty Inc,ULTA,,1403568,2017.0,FY,,2018-02-03,2019-04-02 13:31:13+00:00,325758000.0,99719000.0,189171000.0,277445000.0,0.0,699531000.0,113136000.0,1489000.0,14101000.0,16827000.0,,,1096424000.0,1189453000.0,407916000.0,59403000.0,,,8664000.0,24985000.0,98666000.0,1093453000.0,120000000.0,2908687000.0,1774217000.0,1693743000.0,642166000.0,1774217000.0,1774217000.0,1134470000.0,2908687000.0,25491000.0,492304000.0,-18767000.0
Ulta Beauty Inc,ULTA,,1403568,2017.0,Q3,,2017-10-28,2018-12-06 16:10:53+00:00,447293000.0,82934000.0,266435000.0,46787000.0,0.0,691692000.0,,5450000.0,984000.0,15903000.0,,,1349714000.0,1172682000.0,400477000.0,78647000.0,,,,24986000.0,101403000.0,943091000.0,60000000.0,2834873000.0,1616051000.0,1646288000.0,714712000.0,1616051000.0,1616051000.0,1218822000.0,2834873000.0,15903000.0,504110000.0,-18732000.0
Ulta Beauty Inc,ULTA,,1403568,2017.0,Q2,,2017-07-29,2018-08-30 16:23:28+00:00,313483000.0,67593000.0,256794000.0,92860000.0,0.0,683779000.0,,9124000.0,,14588000.0,,,1144702000.0,1095135000.0,387670000.0,85181000.0,,,,23739000.0,98215000.0,970122000.0,180000000.0,2702217000.0,1635350000.0,1592494000.0,570277000.0,1635350000.0,1635350000.0,1066867000.0,2702217000.0,14588000.0,496590000.0,-18551000.0
Ulta Beauty Inc,ULTA,,1403568,2017.0,Q1,,2017-04-29,2018-06-01 11:20:26+00:00,319352000.0,62936000.0,210379000.0,321725000.0,0.0,676277000.0,,,54521000.0,13776000.0,,,1048431000.0,1020853000.0,372478000.0,86766000.0,,,,22448000.0,89880000.0,982413000.0,150000000.0,2707601000.0,1641657000.0,1672972000.0,584252000.0,1641657000.0,1641657000.0,1065944000.0,2707601000.0,13776000.0,481692000.0,-17033000.0
Ulta Beauty Inc,ULTA,,1403568,2018.0,FY,,2019-02-02,2020-03-27 16:43:34+00:00,,118700000.0,219206000.0,,,,,,,,,,,1209046000.0,,,,210721000.0,1460866000.0,1629249000.0,112856000.0,1103488000.0,,2901468000.0,1103488000.0,231556000.0,429927000.0,1103488000.0,1103488000.0,2059176000.0,3162664000.0,1460866000.0,1629249000.0,
Ulta Beauty Inc,ULTA,,1403568,2018.0,Q3,,2018-11-03,2019-12-05 17:01:10+00:00,574480000.0,102353000.0,255156000.0,296944000.0,0.0,732491000.0,154447000.0,22294000.0,,21397000.0,9084000.0,6985000.0,1484565000.0,1257775000.0,432052000.0,50045000.0,,0.0,11477000.0,30775000.0,119817000.0,1127951000.0,0.0,3332691000.0,1835736000.0,2025973000.0,984083000.0,1835736000.0,1835736000.0,1496955000.0,3332691000.0,48943000.0,512872000.0,-24706000.0
Ulta Beauty Inc,ULTA,,1403568,2018.0,Q2,,2018-08-04,2019-08-29 16:27:46+00:00,409849000.0,103666000.0,202999000.0,237107000.0,0.0,721140000.0,145907000.0,17082000.0,,19585000.0,,,1219685000.0,1212978000.0,422455000.0,49700000.0,,,10628000.0,29961000.0,103618000.0,1115751000.0,149000000.0,3073349000.0,1812478000.0,1830158000.0,758755000.0,1812478000.0,1812478000.0,1260871000.0,3073349000.0,30213000.0,502116000.0,-24413000.0
Ulta Beauty Inc,ULTA,,1403568,2018.0,Q1,,2018-05-05,2019-05-30 16:22:03+00:00,372664000.0,100274000.0,179659000.0,231886000.0,0.0,712207000.0,140764000.0,,52005000.0,18494000.0,,,1136816000.0,1190969000.0,414219000.0,50561000.0,,,10087000.0,28944000.0,96530000.0,1094824000.0,237193000.0,3022249000.0,1783433000.0,1802699000.0,745092000.0,1783433000.0,1783433000.0,1238816000.0,3022249000.0,28581000.0,493724000.0,-23598000.0
Ulta Beauty Inc,ULTA,,1403568,2019.0,FY,,2020-02-01,2020-03-27 16:43:34+00:00,414009000.0,139337000.0,246088000.0,392325000.0,0.0,808065000.0,237535000.0,16387000.0,,27849000.0,10870000.0,3391000.0,1293701000.0,1205524000.0,,89367000.0,,239629000.0,1560921000.0,1735150000.0,103567000.0,1128477000.0,110000000.0,4863872000.0,1902094000.0,2055317000.0,1137261000.0,1902094000.0,1902094000.0,2961778000.0,4863872000.0,1603031000.0,1824517000.0,-34448000.0
Ulta Beauty Inc,ULTA,,1403568,2019.0,Q3,,2019-11-02,2019-12-05 17:01:10+00:00,594993000.0,112888000.0,249112000.0,208843000.0,0.0,801566000.0,190188000.0,40474000.0,,26269000.0,10870000.0,3622000.0,1616920000.0,1233412000.0,0.0,83856000.0,,222627000.0,1557207000.0,1740916000.0,118343000.0,1079862000.0,0.0,4928848000.0,1847156000.0,2097468000.0,1256920000.0,1847156000.0,1847156000.0,3081692000.0,4928848000.0,1597968000.0,1824772000.0,-34272000.0
Ulta Beauty Inc,ULTA,,1403568,2019.0,Q2,,2019-08-03,2019-08-29 16:27:46+00:00,450117000.0,107263000.0,224202000.0,177398000.0,0.0,794953000.0,182354000.0,38769000.0,,24665000.0,10870000.0,3854000.0,1315999000.0,1219948000.0,,86598000.0,,208261000.0,1530438000.0,1719392000.0,131171000.0,1078678000.0,150000000.0,4710375000.0,1839451000.0,1920600000.0,1064934000.0,1839451000.0,1839451000.0,2870924000.0,4710375000.0,1569827000.0,1805990000.0,-34180000.0
Ulta Beauty Inc,ULTA,,1403568,2019.0,Q1,,2019-05-04,2019-05-30 16:22:03+00:00,407345000.0,110046000.0,227156000.0,326831000.0,0.0,787346000.0,182993000.0,245000.0,16679000.0,23910000.0,10870000.0,4085000.0,1250037000.0,1205919000.0,,90384000.0,,211432000.0,1502237000.0,1688796000.0,137173000.0,1188313000.0,195000000.0,4766353000.0,1941568000.0,2019332000.0,1045605000.0,1941568000.0,1941568000.0,2824785000.0,4766353000.0,1541102000.0,1779180000.0,-34091000.0
